"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2016-17","School","628","Cherokee County","0189","Boston Elementary School","PK,KK,01,02,03,04,05",617,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0190","Mountain Road Elementary School","PK,KK,01,02,03,04,05",417,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0191","Sequoyah High School","09,10,11,12",1908,"98","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","11","33","34","Too Few Students","Too Few Students","50","51","62","63","36","37"
"2016-17","School","628","Cherokee County","0193","Sixes Elementary School","PK,KK,01,02,03,04,05",686,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0196","Bascomb Elementary School","PK,KK,01,02,03,04,05",983,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0197","Woodstock High School","09,10,11,12",2331,"131","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","12","43","33","Too Few Students","Too Few Students","61","47","89","68","42","32"
"2016-17","School","628","Cherokee County","0198","R. M. Moore Elementary School","PK,KK,01,02,03,04,05",398,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0199","Holly Springs Elementary School","PK,KK,01,02,03,04,05",803,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0203","Liberty Elementary School","PK,KK,01,02,03,04,05",1212,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0205","Freedom Middle School","06,07,08",1159,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0213","Ball Ground Elementary School","PK,KK,01,02,03,04,05",490,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0287","Teasley Middle School","06,07,08",1429,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0297","Woodstock Middle School","06,07,08",1157,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0305","Creekland Middle School","06,07,08",1492,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0309","Little River Elem.","PK,KK,01,02,03,04,05",1348,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0313","Clark Creek Elementary School","PK,KK,01,02,03,04,05",1076,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0397","Arnold Mill Elementary School","PK,KK,01,02,03,04,05",791,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0409","Canton Elementary","PK,KK,01,02,03,04,05",769,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0505","Free Home Elementary School","PK,KK,01,02,03,04,05",317,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","0509","J. Knox Elementary","PK,KK,01,02,03,04,05",747,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","1052","Clayton Elementary School","PK,KK,01,02,03,04,05",234,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","2054","Oak Grove Elementary School","PK,KK,01,02,03,04,05",504,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","3052","Hickory Flat Elementary School","PK,KK,01,02,03,04,05",477,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","628","Cherokee County","5050","Cherokee High School","09,10,11,12",2677,"228","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","10","89","39","Too Few Students","Too Few Students","113","50","146","64","82","36"
"2016-17","School","628","Cherokee County","5052","Macedonia Elementary School","PK,KK,01,02,03,04,05",772,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","District","628","Cherokee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",41366,"806","Too Few Students","Too Few Students","Too Few Students","Too Few Students","78","10","256","32","22","3","439","55","503","62","303","38"
"2016-17","School","629","Clarke County","0102","Cedar Shoals High School","09,10,11,12",1490,"154","Too Few Students","Too Few Students","Too Few Students","Too Few Students","97","63","41","27","Too Few Students","Too Few Students","10","7","100","65","54","35"
"2016-17","School","629","Clarke County","0104","Classic City High School","09,10,11,12",134,"53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","34","64","10","19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","43","30","57"
"2016-17","School","629","Clarke County","0105","Alps Road Elementary School","PK,KK,01,02,03,04,05",363,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","0112","Judia Jackson Harris Elementary","PK,KK,01,02,03,04,05",496,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","0178","Timothy Elementary School","PK,KK,01,02,03,04,05",527,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","0191","Cleveland Road Elementary School","PK,KK,01,02,03,04,05",264,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","0196","Coile Middle School","06,07,08",683,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","0205","Gaines Elementary School","PK,KK,01,02,03,04,05",470,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","0291","Howard B. Stroud Elementary School","PK,KK,01,02,03,04,05",359,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","82","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","59","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","0296","Burney-Harris-Lyons Middle School","06,07,08",676,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","0391","Whit Davis Road Elementary School","PK,KK,01,02,03,04,05",551,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","1058","Clarke Middle School","06,07,08",720,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","1062","Whitehead Road Elementary School","PK,KK,01,02,03,04,05",732,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","2056","Barnett Shoals Elementary School","PK,KK,01,02,03,04,05",500,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","2062","Winterville Elementary School","PK,KK,01,02,03,04,05",412,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","3056","Barrow Elementary School","PK,KK,01,02,03,04,05",513,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","3058","Fowler Drive Elementary School","PK,KK,01,02,03,04,05",445,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","4060","Oglethorpe Avenue Elementary School","PK,KK,01,02,03,04,05",513,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","55","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","5056","Chase Street Elementary School","PK,KK,01,02,03,04,05",487,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","5058","Hilsman Middle School","06,07,08",672,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","629","Clarke County","5556","Clarke Central High School","09,10,11,12",1525,"144","Too Few Students","Too Few Students","Too Few Students","Too Few Students","88","61","37","26","Too Few Students","Too Few Students","12","8","88","61","56","39"
"2016-17","District","629","Clarke County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",12532,"507","Too Few Students","Too Few Students","Too Few Students","Too Few Students","303","60","126","25","15","3","54","11","307","61","200","39"
"2016-17","School","630","Clay County","0104","Clay County Middle School","06,07,08",59,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","630","Clay County","0114","Clay County 9th Grade Academy School","09,10",6,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","630","Clay County","0204","Clay County Elementary","PK,KK,01,02,03,04,05",140,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","District","630","Clay County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",205,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0100","M. D. Roberts Middle School","06,07,08",964,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0103","Callaway Elementary School","PK,KK,01,02,03,04,05",877,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0104","Mundy's Mill High School","09,10,11,12",1750,"150","Too Few Students","Too Few Students","Too Few Students","Too Few Students","126","84","17","11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","94","63","56","37"
"2016-17","School","631","Clayton County","0105","Thurgood Marshall Elementary School","PK,KK,01,02,03,04,05",929,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0106","Jonesboro Middle School","06,07,08",901,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0107","Sequoyah Middle School","06,07,08",866,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","81","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","88","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0109","Mount Zion Primary","PK,KK,01,02",621,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0114","Elite Scholars Academy School","06,07,08,09,10,11,12",598,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0115","Charles R. Drew High School","09,10,11,12",1620,"172","Too Few Students","Too Few Students","Too Few Students","Too Few Students","136","79","29","17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","114","66","58","34"
"2016-17","School","631","Clayton County","0116","Eddie White Academy","KK,01,02,03,04,05,06,07,08",1425,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0117","Morrow Middle School","06,07,08",789,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0173","Kilpatrick Elementary School","KK,01,02,03,04,05",723,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0174","Mundys Mill Middle School","06,07,08",773,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0175","Brown Elementary School","KK,01,02,03,04,05",833,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0176","Mount Zion Elementary School","03,04,05",718,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0177","Adamson Middle School","06,07,08",603,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0181","Pointe South Elementary School","PK,KK,01,02,03,04,05",658,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0190","Lovejoy High School","09,10,11,12",1913,"209","Too Few Students","Too Few Students","Too Few Students","Too Few Students","163","78","37","18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","139","67","70","34"
"2016-17","School","631","Clayton County","0191","Lovejoy Middle School","06,07,08",551,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0195","River's Edge Elementary School","PK,KK,01,02,03,04,05",591,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0197","Kendrick Middle School","06,07,08",789,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0199","Hawthorne Elementary School","PK,KK,01,02,03,04,05",925,"28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","46","11","39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","61","11","39"
"2016-17","School","631","Clayton County","0200","Roberta T. Smith Elementary School","KK,01,02,03,04,05",962,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","57","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","57","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0203","Harper Elementary School","KK,01,02,03,04,05",827,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0204","Martin Luther King, Jr. Elementary School","PK,KK,01,02,03,04,05",949,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0205","Kemp Primary","PK,KK,01,02",631,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0207","Rex Mill Middle School","06,07,08",1095,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","58","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","100","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","09,10,11,12",605,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0276","Oliver Elementary School","KK,01,02,03,04,05",615,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0277","Pointe South Middle School","06,07,08",859,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","95","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","81","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0290","Mount Zion High School","09,10,11,12",1376,"87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","57","66","24","28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","52","60","35","40"
"2016-17","School","631","Clayton County","0295","Lake Ridge Elementary School","PK,KK,01,02,03,04,05",651,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","83","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0304","James Jackson Elementary School","PK,KK,01,02,03,04,05",1020,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0305","Kemp Elem School","03,04,05",719,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0307","Unidos Dual Language Charter School","PK,KK,01,02,03,04,05,06,07,08",617,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2016-17","School","631","Clayton County","0377","Riverdale High School","09,10,11,12",1320,"79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","65","82","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","59","75","20","25"
"2016-17","School","631","Clayton County","1050","Anderson Elementary School","PK,KK,01,02,03,04,05",558,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
