"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2010-11","657","Floyd County","ALL","All Column Values","School Administration",4091949.06,1689015.93,5780964.99,5.54,4.8,5.87,5.02
"2010-11","657","Floyd County","ALL","All Column Values","Teachers and Paraprofessionals",41300426.28,16811988.13,58112414.41,55.68,48.24,58.97,50.42
"2010-11","658","Forsyth County","ALL","All Column Values","General Administration",1474023.93,464171.28,1938195.21,0.69,0.53,0.72,0.52
"2010-11","658","Forsyth County","ALL","All Column Values","School Administration",8883760.44,3834746.32,12718506.76,4.51,3.51,4.73,3.42
"2010-11","658","Forsyth County","ALL","All Column Values","Teachers and Paraprofessionals",124263515.56,47732480.75,171995996.31,60.97,47.4,63.94,46.25
"2010-11","659","Franklin County","ALL","All Column Values","General Administration",266385.75,142617.67,409003.42,1.28,1.12,1.33,1.14
"2010-11","659","Franklin County","ALL","All Column Values","School Administration",1144015.8,459994.5,1604010.3,5.03,4.41,5.21,4.49
"2010-11","659","Franklin County","ALL","All Column Values","Teachers and Paraprofessionals",13593401.98,5058929.03,18652331.01,58.49,51.26,60.6,52.19
"2010-11","660","Fulton County","ALL","All Column Values","General Administration",3609557.29,5196345.31,8805902.6,0.95,0.79,1.06,0.91
"2010-11","660","Fulton County","ALL","All Column Values","School Administration",24956144.48,10406161.15,35362305.63,3.8,3.18,4.25,3.65
"2010-11","660","Fulton County","ALL","All Column Values","Teachers and Paraprofessionals",343490500.24,114850083.7,458340583.94,49.3,41.22,55.04,47.33
"2010-11","661","Gilmer County","ALL","All Column Values","General Administration",290275.94,142549.17,432825.11,1.04,0.9,1.15,0.91
"2010-11","661","Gilmer County","ALL","All Column Values","School Administration",1351847.37,617268.06,1969115.43,4.73,4.11,5.24,4.15
"2010-11","661","Gilmer County","ALL","All Column Values","Teachers and Paraprofessionals",15841303.25,6474140.29,22315443.54,53.64,46.52,59.4,47.02
"2010-11","662","Glascock County","ALL","All Column Values","General Administration",157555.45,56667.83,214223.28,4.2,3.8,4.17,3.66
"2010-11","662","Glascock County","ALL","All Column Values","School Administration",159700.64,56076.64,215777.28,4.23,3.83,4.2,3.68
"2010-11","662","Glascock County","ALL","All Column Values","Teachers and Paraprofessionals",1993342.68,609755.05,2603097.73,51.06,46.17,50.71,44.45
"2010-11","663","Glynn County","ALL","All Column Values","General Administration",919174.76,442185.18,1361359.94,1.09,0.66,1.19,0.93
"2010-11","663","Glynn County","ALL","All Column Values","School Administration",3648627.68,1487509.71,5136137.39,4.13,2.49,4.49,3.51
"2010-11","663","Glynn County","ALL","All Column Values","Teachers and Paraprofessionals",48004450.73,18923384.53,66927835.26,53.83,32.45,58.46,45.68
"2010-11","664","Gordon County","ALL","All Column Values","General Administration",278924.2,149319.65,428243.85,0.77,0.66,0.8,0.65
"2010-11","664","Gordon County","ALL","All Column Values","School Administration",1900709.91,784795.31,2685505.22,4.85,4.16,4.99,4.1
"2010-11","664","Gordon County","ALL","All Column Values","Teachers and Paraprofessionals",22990365.56,8936274.84,31926640.4,57.64,49.45,59.32,48.71
"2010-11","665","Grady County","ALL","All Column Values","General Administration",213835.75,55965.03,269800.78,0.77,0.67,0.83,0.74
"2010-11","665","Grady County","ALL","All Column Values","School Administration",1033860.77,356951.44,1390812.21,3.95,3.45,4.28,3.79
"2010-11","665","Grady County","ALL","All Column Values","Teachers and Paraprofessionals",15162091.1,4907435.63,20069526.73,57.03,49.79,61.8,54.75
"2010-11","666","Greene County","ALL","All Column Values","General Administration",529311.28,181490.55,710801.83,2.63,2.27,2.81,1.99
"2010-11","666","Greene County","ALL","All Column Values","School Administration",1030720.61,366804.54,1397525.15,5.18,4.46,5.52,3.91
"2010-11","666","Greene County","ALL","All Column Values","Teachers and Paraprofessionals",8127116.08,3112798.99,11239915.07,41.66,35.87,44.42,31.46
"2010-11","667","Gwinnett County","ALL","All Column Values","General Administration",5517622.4,2515005.01,8032627.41,0.6,0.48,0.61,0.46
