"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2014-15","School","627","Chattooga County","2050","Lyerly Elementary School","PK,KK,01,02,03,04,05,06,07,08",341,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","627","Chattooga County","2052","Summerville Middle School","06,07,08",355,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","627","Chattooga County","3050","Menlo Elementary School","PK,KK,01,02,03,04,05,06,07,08",351,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","District","627","Chattooga County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2736,"59","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","48","81","29","49","30","51"
"2014-15","School","628","Cherokee County","0101","Carmel Elementary School","PK,KK,01,02,03,04,05",1169,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0104","Woodstock Elementary School","PK,KK,01,02,03,04,05",1117,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0105","William G. Hasty, Sr. Elementary School","PK,KK,01,02,03,04,05",823,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0106","Creekview High School","09,10,11,12",1828,"94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","14","Too Few Students","Too Few Students","75","80","68","72","26","28"
"2014-15","School","628","Cherokee County","0108","Avery Elementary School","PK,KK,01,02,03,04,05",1041,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","74","14","74","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0113","Mill Creek Middle School","06,07,08",1284,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0115","River Ridge High School","09,10,11,12",1601,"66","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","30","Too Few Students","Too Few Students","37","56","49","74","17","26"
"2014-15","School","628","Cherokee County","0116","Indian Knoll Elementary","PK,KK,01,02,03,04,05,06",1105,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0176","Etowah High School","09,10,11,12",2411,"173","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","10","45","26","Too Few Students","Too Few Students","103","60","109","63","64","37"
"2014-15","School","628","Cherokee County","0181","Booth Middle School","06,07,08",1692,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0182","Johnston Elementary School","PK,KK,01,02,03,04,05",569,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0187","Rusk Middle School","07,08",901,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0189","Boston Elementary School","PK,KK,01,02,03,04,05",603,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0190","Mountain Road Elementary School","PK,KK,01,02,03,04,05,06",560,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0191","Sequoyah High School","09,10,11,12",1715,"133","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","10","25","19","Too Few Students","Too Few Students","93","70","83","62","50","38"
"2014-15","School","628","Cherokee County","0193","Sixes Elementary School","PK,KK,01,02,03,04,05",773,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0196","Bascomb Elementary School","PK,KK,01,02,03,04,05",1019,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0197","Woodstock High School","09,10,11,12",2179,"192","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","17","56","29","10","5","91","47","131","68","61","32"
"2014-15","School","628","Cherokee County","0198","R. M. Moore Elementary School","PK,KK,01,02,03,04,05",398,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0199","Holly Springs Elementary School","PK,KK,01,02,03,04,05,06",946,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0203","Liberty Elementary School","PK,KK,01,02,03,04,05",1259,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0205","Freedom Middle School","06,07,08",1119,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0213","Ball Ground Elementary School","PK,KK,01,02,03,04,05",546,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0287","Teasley Middle School","06,07,08",1423,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0297","Woodstock Middle School","06,07,08",1175,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0305","Creekland Middle School","06,07,08",1399,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0309","Little River Elem.","PK,KK,01,02,03,04,05",1382,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0313","Clark Creek Elementary School","PK,KK,01,02,03,04,05",954,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0397","Arnold Mill Elementary School","PK,KK,01,02,03,04,05",848,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0409","Canton Elementary","PK,KK,01,02,03,04,05",727,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0505","Free Home Elementary School","PK,KK,01,02,03,04,05",330,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","0509","J. Knox Elementary","PK,KK,01,02,03,04,05",758,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","1052","Clayton Elementary School","PK,KK,01,02,03,04,05",221,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","2054","Oak Grove Elementary School","PK,KK,01,02,03,04,05",569,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","3052","Hickory Flat Elementary School","PK,KK,01,02,03,04,05,06",547,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","628","Cherokee County","5050","Cherokee High School","09,10,11,12",2378,"172","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","12","39","23","Too Few Students","Too Few Students","106","62","121","70","51","30"
"2014-15","School","628","Cherokee County","5052","Macedonia Elementary School","PK,KK,01,02,03,04,05",771,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","District","628","Cherokee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",40140,"1041","12","1","Too Few Students","Too Few Students","113","11","247","24","31","3","635","61","696","67","345","33"
"2014-15","School","629","Clarke County","0102","Cedar Shoals High School","09,10,11,12",1532,"135","Too Few Students","Too Few Students","Too Few Students","Too Few Students","105","78","18","13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","84","62","51","38"
"2014-15","School","629","Clarke County","0104","Classic City High School","09,10,11,12",101,"33","Too Few Students","Too Few Students","Too Few Students","Too Few Students","21","64","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","49","17","52"
"2014-15","School","629","Clarke County","0105","Alps Road Elementary School","PK,KK,01,02,03,04,05",284,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","0112","Judia Jackson Harris Elementary","PK,KK,01,02,03,04,05",488,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","0178","Timothy Elementary School","PK,KK,01,02,03,04,05",575,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","75","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","88","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","0191","Cleveland Road Elementary School","PK,KK,01,02,03,04,05",327,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","0196","Coile Middle School","06,07,08",642,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","0205","Gaines Elementary School","PK,KK,01,02,03,04,05",493,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","94","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","0291","Howard B. Stroud Elementary School","PK,KK,01,02,03,04,05",386,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","0296","Burney-Harris-Lyons Middle School","06,07,08",685,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","0391","Whit Davis Road Elementary School","PK,KK,01,02,03,04,05",532,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","73","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","1058","Clarke Middle School","06,07,08",676,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","1062","Whitehead Road Elementary School","PK,KK,01,02,03,04,05",666,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","2056","Barnett Shoals Elementary School","PK,KK,01,02,03,04,05",464,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","2062","Winterville Elementary School","PK,KK,01,02,03,04,05",387,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","3056","Barrow Elementary School","PK,KK,01,02,03,04,05",511,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","3058","Fowler Drive Elementary School","PK,KK,01,02,03,04,05",427,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","4060","Oglethorpe Avenue Elementary School","PK,KK,01,02,03,04,05",529,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","5056","Chase Street Elementary School","PK,KK,01,02,03,04,05",454,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","5058","Hilsman Middle School","06,07,08",694,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","629","Clarke County","5556","Clarke Central High School","09,10,11,12",1429,"142","Too Few Students","Too Few Students","Too Few Students","Too Few Students","90","63","37","26","Too Few Students","Too Few Students","12","9","76","54","66","47"
"2014-15","District","629","Clarke County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",12282,"466","Too Few Students","Too Few Students","Too Few Students","Too Few Students","328","70","69","15","17","4","50","11","271","58","195","42"
"2014-15","School","630","Clay County","0104","Clay County Middle School","06,07,08",66,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","630","Clay County","0114","Clay County 9th Grade Academy School","09,10",20,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","630","Clay County","0204","Clay County Elementary","PK,KK,01,02,03,04,05",196,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","District","630","Clay County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10",282,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","70","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0100","M. D. Roberts Middle School","06,07,08",853,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0103","Callaway Elementary School","PK,KK,01,02,03,04,05",831,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0104","Mundy's Mill High School","09,10,11,12",1695,"111","Too Few Students","Too Few Students","Too Few Students","Too Few Students","99","89","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","76","69","35","32"
"2014-15","School","631","Clayton County","0105","Thurgood Marshall Elementary School","PK,KK,01,02,03,04,05",908,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0106","Jonesboro Middle School","06,07,08",912,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","74","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","70","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0107","Sequoyah Middle School","06,07,08",868,"26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","77","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","65","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0109","Mount Zion Primary","PK,KK,01,02",639,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0114","Elite Scholars Academy School","06,07,08,09,10,11,12",593,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0115","Charles R. Drew High School","09,10,11,12",1565,"174","Too Few Students","Too Few Students","Too Few Students","Too Few Students","139","80","26","15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","99","57","75","43"
"2014-15","School","631","Clayton County","0116","Eddie White Academy","PK,KK,01,02,03,04,05,06,07,08",1385,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","72","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0117","Morrow Middle School","06,07,08",681,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0173","Kilpatrick Elementary School","PK,KK,01,02,03,04,05",679,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0174","Mundys Mill Middle School","06,07,08",795,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0175","Brown Elementary School","PK,KK,01,02,03,04,05",806,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0176","Mount Zion Elementary School","03,04,05",617,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0177","Adamson Middle School","06,07,08",600,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0181","Pointe South Elementary School","PK,KK,01,02,03,04,05",639,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","82","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0190","Lovejoy High School","09,10,11,12",1992,"126","Too Few Students","Too Few Students","Too Few Students","Too Few Students","96","76","19","15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","80","64","46","37"
"2014-15","School","631","Clayton County","0191","Lovejoy Middle School","06,07,08",632,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0195","River's Edge Elementary School","PK,KK,01,02,03,04,05",565,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2014-15","School","631","Clayton County","0197","Kendrick Middle School","06,07,08",761,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
