SCHOOL_YEAR,DETAIL_LEVEL,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBJECT_CODE,TOTAL_STUDENTS_TESTED,STUDENTS_WITH_LEXILE,LEXILE_ON_OR_ABOVE_MIDPOINT,NO_LEXILE_SCORE,AVG_LEXILE_SCORE
2018,District Level,752,Webster County,All,All,American Literature and Composition,20,20,TFS,TFS,1314.5
2018,District Level,753,Wheeler County,All,All,9th Grade Literature and Composition,79,79,32,TFS,1133.4
2018,District Level,753,Wheeler County,All,All,American Literature and Composition,64,64,17,TFS,1160.8
2018,District Level,754,White County,All,All,9th Grade Literature and Composition,310,310,220,TFS,1246.8
2018,District Level,754,White County,All,All,American Literature and Composition,232,232,152,TFS,1370.7
2018,District Level,755,Whitfield County,All,All,9th Grade Literature and Composition,1040,1040,676,TFS,1231
2018,District Level,755,Whitfield County,All,All,American Literature and Composition,944,944,519,TFS,1308.8
2018,District Level,756,Wilcox County,All,All,9th Grade Literature and Composition,83,83,51,TFS,1208.6
2018,District Level,756,Wilcox County,All,All,American Literature and Composition,38,38,TFS,TFS,1127.9
2018,District Level,757,Wilkes County,All,All,9th Grade Literature and Composition,130,130,71,TFS,1166.7
2018,District Level,757,Wilkes County,All,All,American Literature and Composition,111,111,50,TFS,1253.2
2018,District Level,758,Wilkinson County,All,All,9th Grade Literature and Composition,101,101,47,TFS,1163.7
2018,District Level,758,Wilkinson County,All,All,American Literature and Composition,84,84,30,TFS,1210.5
2018,District Level,759,Worth County,All,All,9th Grade Literature and Composition,223,223,136,TFS,1195.7
2018,District Level,759,Worth County,All,All,American Literature and Composition,182,182,89,TFS,1275
2018,District Level,761,Atlanta Public Schools,All,All,9th Grade Literature and Composition,3597,3592,1876,TFS,1171.9
2018,District Level,761,Atlanta Public Schools,All,All,American Literature and Composition,2954,2950,1345,TFS,1258.6
2018,District Level,763,Bremen City,All,All,9th Grade Literature and Composition,165,165,135,TFS,1296.4
2018,District Level,763,Bremen City,All,All,American Literature and Composition,191,191,131,TFS,1395.4
2018,District Level,764,Buford City,All,All,9th Grade Literature and Composition,380,380,325,TFS,1344.1
2018,District Level,764,Buford City,All,All,American Literature and Composition,320,320,249,TFS,1455.5
2018,District Level,765,Calhoun City,All,All,9th Grade Literature and Composition,303,303,190,TFS,1214.4
2018,District Level,765,Calhoun City,All,All,American Literature and Composition,278,278,166,TFS,1335
2018,District Level,766,Carrollton City,All,All,9th Grade Literature and Composition,352,352,294,TFS,1312.7
2018,District Level,766,Carrollton City,All,All,American Literature and Composition,350,350,191,TFS,1307.7
2018,District Level,767,Cartersville City,All,All,9th Grade Literature and Composition,356,356,261,TFS,1271
2018,District Level,767,Cartersville City,All,All,American Literature and Composition,297,297,193,TFS,1370.4
2018,District Level,769,Chickamauga City,All,All,9th Grade Literature and Composition,124,124,87,TFS,1250.3
2018,District Level,769,Chickamauga City,All,All,American Literature and Composition,114,114,86,TFS,1446.4
2018,District Level,771,Commerce City,All,All,9th Grade Literature and Composition,133,133,99,TFS,1274.8
2018,District Level,771,Commerce City,All,All,American Literature and Composition,122,122,81,TFS,1344.3
2018,District Level,772,Dalton Public Schools,All,All,9th Grade Literature and Composition,645,645,386,TFS,1188.9
2018,District Level,772,Dalton Public Schools,All,All,American Literature and Composition,581,581,261,TFS,1261.3
2018,District Level,773,Decatur City,All,All,9th Grade Literature and Composition,373,373,323,TFS,1400.4
2018,District Level,773,Decatur City,All,All,American Literature and Composition,356,356,278,TFS,1469.8
2018,District Level,774,Dublin City,All,All,9th Grade Literature and Composition,172,172,82,TFS,1123.1
2018,District Level,774,Dublin City,All,All,American Literature and Composition,176,176,55,TFS,1169.9
2018,District Level,776,Gainesville City,All,All,9th Grade Literature and Composition,638,638,351,TFS,1171
2018,District Level,776,Gainesville City,All,All,American Literature and Composition,419,419,158,TFS,1213.1
2018,District Level,779,Jefferson City,All,All,9th Grade Literature and Composition,275,275,241,TFS,1340.5
2018,District Level,779,Jefferson City,All,All,American Literature and Composition,256,256,206,TFS,1466
2018,District Level,781,Marietta City,All,All,9th Grade Literature and Composition,655,651,406,TFS,1225.3
2018,District Level,781,Marietta City,All,All,American Literature and Composition,553,551,308,TFS,1317.6
2018,District Level,7820108,State Charter Schools- Mountain Education Center School,All,All,9th Grade Literature and Composition,97,95,62,TFS,1234.6
2018,District Level,7820108,State Charter Schools- Mountain Education Center School,All,All,American Literature and Composition,196,194,110,TFS,1323.7
2018,District Level,7820119,State Charter Schools- Provost Academy Georgia,All,All,9th Grade Literature and Composition,178,178,80,TFS,1103.9
2018,District Level,7820119,State Charter Schools- Provost Academy Georgia,All,All,American Literature and Composition,284,284,91,TFS,1172.1
2018,District Level,7820120,State Charter Schools- Georgia Cyber Academy,All,All,9th Grade Literature and Composition,1305,1305,912,TFS,1258.8
2018,District Level,7820120,State Charter Schools- Georgia Cyber Academy,All,All,American Literature and Composition,1123,1123,643,TFS,1314.7
2018,District Level,7820212,State Charter Schools- Cherokee Charter Academy,All,All,9th Grade Literature and Composition,21,21,20,TFS,1371
2018,District Level,7820412,State Charter Schools- Georgia Connections Academy,All,All,9th Grade Literature and Composition,367,367,300,TFS,1335.5
2018,District Level,7820412,State Charter Schools- Georgia Connections Academy,All,All,American Literature and Composition,334,334,240,TFS,1403.1
2018,District Level,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),All,All,9th Grade Literature and Composition,78,76,37,TFS,1141.6
2018,District Level,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),All,All,American Literature and Composition,105,105,57,TFS,1289
2018,District Level,7820618,State Charter Schools- Coastal Plains Charter High School - Candler Campus,All,All,9th Grade Literature and Composition,14,14,10,TFS,1167.1
2018,District Level,7820618,State Charter Schools- Coastal Plains Charter High School - Candler Campus,All,All,American Literature and Composition,11,11,TFS,TFS,1227.3
2018,District Level,7830103,Commission Charter Schools- CCAT School,All,All,9th Grade Literature and Composition,26,26,12,TFS,1149.6
2018,District Level,7830103,Commission Charter Schools- CCAT School,All,All,American Literature and Composition,18,18,13,TFS,1438.3
2018,District Level,7830210,Commission Charter Schools- Pataula Charter Academy,All,All,9th Grade Literature and Composition,42,42,32,TFS,1304.2
2018,District Level,7830210,Commission Charter Schools- Pataula Charter Academy,All,All,American Literature and Composition,30,30,15,TFS,1338.2
2018,District Level,7830310,Commission Charter Schools- Fulton Leadership Academy,All,All,9th Grade Literature and Composition,32,32,17,TFS,1146.4
2018,District Level,7830310,Commission Charter Schools- Fulton Leadership Academy,All,All,American Literature and Composition,21,21,TFS,TFS,1270.7
2018,District Level,7830610,Commission Charter Schools- Coweta Charter Academy,All,All,9th Grade Literature and Composition,10,10,10,TFS,1392
2018,District Level,784,Pelham City,All,All,9th Grade Literature and Composition,91,91,53,TFS,1201.1
2018,District Level,784,Pelham City,All,All,American Literature and Composition,86,86,37,TFS,1258.3
2018,District Level,785,Rome City,All,All,9th Grade Literature and Composition,501,501,293,TFS,1196.9
2018,District Level,785,Rome City,All,All,American Literature and Composition,483,483,256,TFS,1308.5
2018,District Level,786,Social Circle City,All,All,9th Grade Literature and Composition,129,129,87,TFS,1239.8
2018,District Level,786,Social Circle City,All,All,American Literature and Composition,113,113,59,TFS,1304.6
2018,District Level,789,Thomasville City,All,All,9th Grade Literature and Composition,104,104,74,TFS,1275.2
2018,District Level,789,Thomasville City,All,All,American Literature and Composition,157,157,59,TFS,1217.4
2018,District Level,791,Trion City,All,All,9th Grade Literature and Composition,93,93,74,TFS,1319.8
2018,District Level,791,Trion City,All,All,American Literature and Composition,90,90,47,TFS,1301.4
2018,District Level,792,Valdosta City,All,All,9th Grade Literature and Composition,460,460,296,TFS,1218.3
2018,District Level,792,Valdosta City,All,All,American Literature and Composition,639,639,265,TFS,1234.4
2018,District Level,793,Vidalia City,All,All,9th Grade Literature and Composition,201,201,115,TFS,1176.8
2018,District Level,793,Vidalia City,All,All,American Literature and Composition,195,195,104,TFS,1300.2
2018,District Level,7991893,State Schools- Atlanta Area School for the Deaf,All,All,9th Grade Literature and Composition,11,11,TFS,TFS,877.3
2018,District Level,7991893,State Schools- Atlanta Area School for the Deaf,All,All,American Literature and Composition,17,17,TFS,TFS,813.5
2018,District Level,7991894,State Schools- Georgia Academy for the Blind,All,All,American Literature and Composition,,,,,
2018,District Level,7991895,State Schools- Georgia School for the Deaf,All,All,9th Grade Literature and Composition,,,,,
2018,District Level,7991895,State Schools- Georgia School for the Deaf,All,All,American Literature and Composition,,,,,
2018,District Level,891,Department of Juvenile Justice,All,All,9th Grade Literature and Composition,80,80,TFS,TFS,933.5
2018,District Level,891,Department of Juvenile Justice,All,All,American Literature and Composition,52,52,16,TFS,1146.2
2018,School Level,601,Appling County,103,Appling County High School,9th Grade Literature and Composition,270,270,146,TFS,1170.4
2018,School Level,601,Appling County,103,Appling County High School,American Literature and Composition,239,239,141,TFS,1338
2018,School Level,602,Atkinson County,103,Atkinson County High School,9th Grade Literature and Composition,132,132,78,TFS,1208.9
2018,School Level,602,Atkinson County,103,Atkinson County High School,American Literature and Composition,110,110,51,TFS,1251.5
2018,School Level,603,Bacon County,202,Bacon County Middle School,9th Grade Literature and Composition,47,47,44,TFS,1382
2018,School Level,603,Bacon County,302,Bacon County High School,9th Grade Literature and Composition,109,109,53,TFS,1138.9
2018,School Level,603,Bacon County,302,Bacon County High School,American Literature and Composition,189,189,96,TFS,1286
2018,School Level,604,Baker County,105,Baker County K12 School,9th Grade Literature and Composition,25,25,12,TFS,1138.4
2018,School Level,604,Baker County,105,Baker County K12 School,American Literature and Composition,21,21,12,TFS,1219.8
2018,School Level,604,Baker County,183,Baker County Learning Center,9th Grade Literature and Composition,,,,,
2018,School Level,605,Baldwin County,100,Oak Hill MS,9th Grade Literature and Composition,,,,,
2018,School Level,605,Baldwin County,189,Baldwin High School,9th Grade Literature and Composition,346,346,142,TFS,1117.5
2018,School Level,605,Baldwin County,189,Baldwin High School,American Literature and Composition,262,262,90,TFS,1191.8
2018,School Level,606,Banks County,199,Banks County High School,9th Grade Literature and Composition,205,205,149,TFS,1255
2018,School Level,606,Banks County,199,Banks County High School,American Literature and Composition,182,182,103,TFS,1346
2018,School Level,607,Barrow County,101,Apalachee High School,9th Grade Literature and Composition,487,487,303,TFS,1223.8
2018,School Level,607,Barrow County,101,Apalachee High School,American Literature and Composition,436,435,232,TFS,1309.8
2018,School Level,607,Barrow County,3052,Winder-Barrow High School,9th Grade Literature and Composition,561,560,342,TFS,1219
2018,School Level,607,Barrow County,3052,Winder-Barrow High School,American Literature and Composition,478,478,235,TFS,1271.7
2018,School Level,608,Bartow County,105,Adairsville High School,9th Grade Literature and Composition,274,274,165,TFS,1202.4
2018,School Level,608,Bartow County,105,Adairsville High School,American Literature and Composition,224,224,122,TFS,1313.5
2018,School Level,608,Bartow County,114,Cass High School,9th Grade Literature and Composition,439,439,252,TFS,1191.2
2018,School Level,608,Bartow County,114,Cass High School,American Literature and Composition,401,401,195,TFS,1270.2
2018,School Level,608,Bartow County,198,Woodland High School,9th Grade Literature and Composition,474,474,272,TFS,1198.3
2018,School Level,608,Bartow County,198,Woodland High School,American Literature and Composition,370,370,210,TFS,1333.6
2018,School Level,609,Ben Hill County,291,Fitzgerald High School,9th Grade Literature and Composition,251,251,111,TFS,1128.5
2018,School Level,609,Ben Hill County,291,Fitzgerald High School,American Literature and Composition,159,159,50,TFS,1182.6
2018,School Level,610,Berrien County,101,Berrien High School,9th Grade Literature and Composition,207,207,118,TFS,1202.6
2018,School Level,610,Berrien County,101,Berrien High School,American Literature and Composition,156,156,93,TFS,1318.1
2018,School Level,610,Berrien County,106,Berrien Academy Performance Learning Center,9th Grade Literature and Composition,14,14,11,TFS,1256.4
2018,School Level,610,Berrien County,106,Berrien Academy Performance Learning Center,American Literature and Composition,27,27,TFS,TFS,1251.1
2018,School Level,611,Bibb County,105,Howard High School,9th Grade Literature and Composition,346,344,191,TFS,1181
2018,School Level,611,Bibb County,105,Howard High School,American Literature and Composition,292,292,154,TFS,1311
2018,School Level,611,Bibb County,117,Academy For Classical Education,9th Grade Literature and Composition,119,119,102,TFS,1336.7
2018,School Level,611,Bibb County,117,Academy For Classical Education,American Literature and Composition,62,62,53,TFS,1543.9
2018,School Level,611,Bibb County,186,Central High School,9th Grade Literature and Composition,270,264,153,TFS,1177.1
2018,School Level,611,Bibb County,186,Central High School,American Literature and Composition,250,237,105,13,1261.5
2018,School Level,611,Bibb County,198,Westside High School,9th Grade Literature and Composition,309,303,105,TFS,1084.1
2018,School Level,611,Bibb County,198,Westside High School,American Literature and Composition,290,286,96,TFS,1175
2018,School Level,611,Bibb County,204,Rutland High School,9th Grade Literature and Composition,257,254,134,TFS,1164.1
2018,School Level,611,Bibb County,204,Rutland High School,American Literature and Composition,239,236,108,TFS,1254.2
2018,School Level,611,Bibb County,286,Northeast High School,9th Grade Literature and Composition,225,224,81,TFS,1072.8
2018,School Level,611,Bibb County,286,Northeast High School,American Literature and Composition,181,181,58,TFS,1125.5
2018,School Level,611,Bibb County,386,Southwest High School,9th Grade Literature and Composition,237,236,83,TFS,1076.7
2018,School Level,611,Bibb County,386,Southwest High School,American Literature and Composition,182,181,41,TFS,1103.8
2018,School Level,612,Bleckley County,105,Bleckley County High School,9th Grade Literature and Composition,148,148,109,TFS,1284.6
2018,School Level,612,Bleckley County,105,Bleckley County High School,American Literature and Composition,144,144,94,TFS,1392.4
2018,School Level,612,Bleckley County,115,Bleckley County Success Academy,9th Grade Literature and Composition,14,14,TFS,TFS,993.9
2018,School Level,612,Bleckley County,115,Bleckley County Success Academy,American Literature and Composition,22,22,TFS,TFS,1088.9
2018,School Level,613,Brantley County,1050,Brantley County High School,9th Grade Literature and Composition,249,249,140,TFS,1191
2018,School Level,613,Brantley County,1050,Brantley County High School,American Literature and Composition,202,202,120,TFS,1360
2018,School Level,614,Brooks County,110,Brooks County High School,9th Grade Literature and Composition,125,125,63,TFS,1137.6
2018,School Level,614,Brooks County,110,Brooks County High School,American Literature and Composition,108,108,45,TFS,1235.8
2018,School Level,614,Brooks County,394,Delta Innovative School,9th Grade Literature and Composition,56,56,TFS,TFS,956.5
2018,School Level,614,Brooks County,394,Delta Innovative School,American Literature and Composition,28,28,TFS,TFS,1022.3
2018,School Level,615,Bryan County,182,Richmond Hill High School,9th Grade Literature and Composition,487,487,384,TFS,1281.1
2018,School Level,615,Bryan County,182,Richmond Hill High School,American Literature and Composition,535,535,391,TFS,1422.2
2018,School Level,615,Bryan County,199,Richmond Hill Middle School,9th Grade Literature and Composition,98,98,97,TFS,1463.5
2018,School Level,615,Bryan County,402,Bryan County Middle School,9th Grade Literature and Composition,24,23,21,TFS,1320.9
2018,School Level,615,Bryan County,502,Bryan County High School,9th Grade Literature and Composition,136,136,50,TFS,1084.4
2018,School Level,615,Bryan County,502,Bryan County High School,American Literature and Composition,145,145,56,TFS,1205.1
2018,School Level,616,Bulloch County,198,William James Middle School,9th Grade Literature and Composition,,,,,
2018,School Level,616,Bulloch County,203,Southeast Bulloch High School,9th Grade Literature and Composition,273,273,193,TFS,1264.9
2018,School Level,616,Bulloch County,203,Southeast Bulloch High School,American Literature and Composition,226,226,128,TFS,1320.1
2018,School Level,616,Bulloch County,300,Southeast Bulloch Middle School,9th Grade Literature and Composition,,,,,
2018,School Level,616,Bulloch County,2054,Statesboro High School,9th Grade Literature and Composition,460,460,276,TFS,1197
2018,School Level,616,Bulloch County,2054,Statesboro High School,American Literature and Composition,399,399,217,TFS,1310.6
2018,School Level,616,Bulloch County,4052,Portal Middle/High School,9th Grade Literature and Composition,55,55,35,TFS,1230.3
2018,School Level,616,Bulloch County,4052,Portal Middle/High School,American Literature and Composition,53,53,24,TFS,1272
2018,School Level,617,Burke County,188,Burke County Middle School,9th Grade Literature and Composition,61,61,55,TFS,1328.2
2018,School Level,617,Burke County,188,Burke County Middle School,American Literature and Composition,,,,,
2018,School Level,617,Burke County,288,Burke County High School,9th Grade Literature and Composition,336,336,161,TFS,1156.2
2018,School Level,617,Burke County,288,Burke County High School,American Literature and Composition,268,268,112,TFS,1215.3
2018,School Level,618,Butts County,100,Henderson Middle School,9th Grade Literature and Composition,55,55,54,TFS,1377.6
2018,School Level,618,Butts County,190,Jackson High School,9th Grade Literature and Composition,229,229,122,TFS,1158.1
2018,School Level,618,Butts County,190,Jackson High School,American Literature and Composition,225,225,84,TFS,1192.4
2018,School Level,619,Calhoun County,113,Calhoun County High School,9th Grade Literature and Composition,51,51,21,TFS,1095.4
2018,School Level,619,Calhoun County,113,Calhoun County High School,American Literature and Composition,57,57,17,TFS,1144.3
2018,School Level,620,Camden County,295,Camden County High School,9th Grade Literature and Composition,597,597,472,TFS,1306.3
2018,School Level,620,Camden County,295,Camden County High School,American Literature and Composition,500,500,334,TFS,1371.9
2018,School Level,621,Candler County,101,Metter High School,9th Grade Literature and Composition,178,178,94,TFS,1161.7
2018,School Level,621,Candler County,101,Metter High School,American Literature and Composition,106,106,55,TFS,1296.7
2018,School Level,622,Carroll County,102,Temple Middle School,9th Grade Literature and Composition,18,18,18,TFS,1405.3
2018,School Level,622,Carroll County,112,KidsPeace,9th Grade Literature and Composition,,,,,
2018,School Level,622,Carroll County,112,KidsPeace,American Literature and Composition,,,,,
2018,School Level,622,Carroll County,177,Central Middle School,9th Grade Literature and Composition,48,48,48,TFS,1493.9
2018,School Level,622,Carroll County,189,Temple High School,9th Grade Literature and Composition,143,143,99,TFS,1236.6
2018,School Level,622,Carroll County,189,Temple High School,American Literature and Composition,164,164,86,TFS,1278.5
2018,School Level,622,Carroll County,198,Bay Springs Middle School,9th Grade Literature and Composition,22,22,22,TFS,1495.7
2018,School Level,622,Carroll County,212,Mt. Zion High School,9th Grade Literature and Composition,93,93,68,TFS,1254.4
2018,School Level,622,Carroll County,212,Mt. Zion High School,American Literature and Composition,100,100,52,TFS,1295.2
2018,School Level,622,Carroll County,305,Villa Rica Middle,9th Grade Literature and Composition,19,19,19,TFS,1413.4
2018,School Level,622,Carroll County,2052,Central High School,9th Grade Literature and Composition,217,217,154,TFS,1251.7
2018,School Level,622,Carroll County,2052,Central High School,American Literature and Composition,316,316,188,TFS,1314.7
2018,School Level,622,Carroll County,3050,Bowdon High School,9th Grade Literature and Composition,108,108,80,TFS,1254.3
2018,School Level,622,Carroll County,3050,Bowdon High School,American Literature and Composition,123,123,76,TFS,1346.4
2018,School Level,622,Carroll County,5054,Villa Rica High School,9th Grade Literature and Composition,329,329,208,TFS,1202.2
2018,School Level,622,Carroll County,5054,Villa Rica High School,American Literature and Composition,392,392,229,TFS,1325.5
2018,School Level,623,Catoosa County,109,Heritage High School,9th Grade Literature and Composition,336,336,233,TFS,1231.1
2018,School Level,623,Catoosa County,109,Heritage High School,American Literature and Composition,295,295,175,TFS,1339
2018,School Level,623,Catoosa County,205,Heritage Middle School,9th Grade Literature and Composition,,,,,
2018,School Level,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,9th Grade Literature and Composition,274,273,161,TFS,1226.9
2018,School Level,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,American Literature and Composition,216,215,114,TFS,1300.4
2018,School Level,623,Catoosa County,4052,Ringgold High School,9th Grade Literature and Composition,263,263,178,TFS,1242.4
2018,School Level,623,Catoosa County,4052,Ringgold High School,American Literature and Composition,233,233,139,TFS,1326.8
2018,School Level,624,Charlton County,287,Charlton County High School,9th Grade Literature and Composition,107,107,63,TFS,1205.8
2018,School Level,624,Charlton County,287,Charlton County High School,American Literature and Composition,120,120,51,TFS,1254.3
2018,School Level,625,Savannah-Chatham County,101,Johnson High School,9th Grade Literature and Composition,205,204,99,TFS,1134
2018,School Level,625,Savannah-Chatham County,101,Johnson High School,American Literature and Composition,174,173,64,TFS,1215.8
2018,School Level,625,Savannah-Chatham County,107,UHS of Savannah Coastal Harbor Treatment Center,9th Grade Literature and Composition,,,,,
2018,School Level,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,9th Grade Literature and Composition,92,92,76,TFS,1265.2
2018,School Level,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,American Literature and Composition,139,139,95,TFS,1359.2
2018,School Level,625,Savannah-Chatham County,117,New Hampstead High School,9th Grade Literature and Composition,286,286,140,TFS,1152.4
2018,School Level,625,Savannah-Chatham County,117,New Hampstead High School,American Literature and Composition,328,328,154,TFS,1267.4
2018,School Level,625,Savannah-Chatham County,118,Oglethorpe Charter School,9th Grade Literature and Composition,19,19,19,TFS,1432.4
2018,School Level,625,Savannah-Chatham County,124,The STEM Academy at Bartlett,9th Grade Literature and Composition,229,229,209,TFS,1347.1
2018,School Level,625,Savannah-Chatham County,192,Esther F. Garrison School for the Arts,9th Grade Literature and Composition,90,90,79,TFS,1353.1
2018,School Level,625,Savannah-Chatham County,194,Georgetown School,9th Grade Literature and Composition,15,15,14,TFS,1378.7
2018,School Level,625,Savannah-Chatham County,199,West Chatham Middle School,9th Grade Literature and Composition,72,72,65,TFS,1307.2
2018,School Level,625,Savannah-Chatham County,201,DeRenne Middle School,9th Grade Literature and Composition,21,21,16,TFS,1241.2
2018,School Level,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,9th Grade Literature and Composition,136,136,39,TFS,1001.7
2018,School Level,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,American Literature and Composition,104,104,19,TFS,1076
2018,School Level,625,Savannah-Chatham County,211,Godley Station School,9th Grade Literature and Composition,24,24,23,TFS,1426.9
2018,School Level,625,Savannah-Chatham County,299,Southwest Middle School,9th Grade Literature and Composition,33,33,27,TFS,1303
2018,School Level,625,Savannah-Chatham County,301,Myers Middle School,9th Grade Literature and Composition,16,16,12,TFS,1228.4
2018,School Level,625,Savannah-Chatham County,311,Coastal Middle School,9th Grade Literature and Composition,128,128,118,TFS,1348.8
2018,School Level,625,Savannah-Chatham County,411,Islands High School,9th Grade Literature and Composition,163,163,107,TFS,1210.8
2018,School Level,625,Savannah-Chatham County,411,Islands High School,American Literature and Composition,253,253,164,TFS,1378.6
2018,School Level,625,Savannah-Chatham County,499,Savannah Arts Academy,9th Grade Literature and Composition,84,84,84,TFS,1436.5
2018,School Level,625,Savannah-Chatham County,499,Savannah Arts Academy,American Literature and Composition,253,253,232,TFS,1552.4
2018,School Level,625,Savannah-Chatham County,512,Rice Creek School,9th Grade Literature and Composition,26,26,22,TFS,1263.5
2018,School Level,625,Savannah-Chatham County,513,Savannah Early College High School,9th Grade Literature and Composition,30,30,27,TFS,1338.3
2018,School Level,625,Savannah-Chatham County,513,Savannah Early College High School,American Literature and Composition,60,60,44,TFS,1436.8
2018,School Level,625,Savannah-Chatham County,516,Savannah Classical Academy Charter High School,9th Grade Literature and Composition,,,,,
2018,School Level,625,Savannah-Chatham County,2052,Beach High School,9th Grade Literature and Composition,201,201,62,TFS,1064.1
2018,School Level,625,Savannah-Chatham County,2052,Beach High School,American Literature and Composition,234,234,72,TFS,1166
2018,School Level,625,Savannah-Chatham County,2060,Hubert Middle School,9th Grade Literature and Composition,21,21,11,TFS,1200
2018,School Level,625,Savannah-Chatham County,3056,Groves High School,9th Grade Literature and Composition,181,181,49,TFS,1057.2
2018,School Level,625,Savannah-Chatham County,3056,Groves High School,American Literature and Composition,189,189,53,TFS,1164.5
2018,School Level,625,Savannah-Chatham County,3060,Isle of Hope School,9th Grade Literature and Composition,22,22,19,TFS,1313.9
2018,School Level,625,Savannah-Chatham County,4058,Hesse School,9th Grade Literature and Composition,21,21,20,TFS,1377.1
2018,School Level,625,Savannah-Chatham County,5060,Jenkins High School,9th Grade Literature and Composition,214,212,86,TFS,1097.4
2018,School Level,625,Savannah-Chatham County,5060,Jenkins High School,American Literature and Composition,248,247,95,TFS,1206
2018,School Level,625,Savannah-Chatham County,5062,Mercer Middle School,9th Grade Literature and Composition,26,26,19,TFS,1225.4
2018,School Level,625,Savannah-Chatham County,5070,Windsor Forest High School,9th Grade Literature and Composition,240,239,119,TFS,1145
2018,School Level,625,Savannah-Chatham County,5070,Windsor Forest High School,American Literature and Composition,249,249,106,TFS,1231
2018,School Level,626,Chattahoochee County,206,Chattahoochee County High School,9th Grade Literature and Composition,135,135,83,TFS,1202.9
2018,School Level,626,Chattahoochee County,206,Chattahoochee County High School,American Literature and Composition,65,65,29,TFS,1278.7
2018,School Level,627,Chattooga County,111,Chattooga Academy,9th Grade Literature and Composition,17,17,TFS,TFS,990.9
2018,School Level,627,Chattooga County,111,Chattooga Academy,American Literature and Composition,33,33,TFS,TFS,1122
2018,School Level,627,Chattooga County,1050,Chattooga High School,9th Grade Literature and Composition,136,136,93,TFS,1213.9
2018,School Level,627,Chattooga County,1050,Chattooga High School,American Literature and Composition,148,148,54,TFS,1191.8
2018,School Level,627,Chattooga County,3050,Menlo Elementary School,9th Grade Literature and Composition,14,14,13,TFS,1373.2
2018,School Level,628,Cherokee County,106,Creekview High School,9th Grade Literature and Composition,516,516,405,TFS,1317.1
2018,School Level,628,Cherokee County,106,Creekview High School,American Literature and Composition,468,468,370,TFS,1464.1
2018,School Level,628,Cherokee County,115,River Ridge High School,9th Grade Literature and Composition,527,527,392,TFS,1283.1
2018,School Level,628,Cherokee County,115,River Ridge High School,American Literature and Composition,411,411,307,TFS,1428.5
2018,School Level,628,Cherokee County,176,Etowah High School,9th Grade Literature and Composition,697,696,545,TFS,1311.8
2018,School Level,628,Cherokee County,176,Etowah High School,American Literature and Composition,565,564,423,TFS,1444.8
2018,School Level,628,Cherokee County,181,E. T. Booth Middle School,9th Grade Literature and Composition,,,,,
2018,School Level,628,Cherokee County,191,Sequoyah High School,9th Grade Literature and Composition,502,502,384,TFS,1298.3
2018,School Level,628,Cherokee County,191,Sequoyah High School,American Literature and Composition,461,461,349,TFS,1445.7
2018,School Level,628,Cherokee County,197,Woodstock High School,9th Grade Literature and Composition,581,581,453,TFS,1299.5
2018,School Level,628,Cherokee County,197,Woodstock High School,American Literature and Composition,588,588,434,TFS,1424.7
2018,School Level,628,Cherokee County,297,Woodstock Middle School,9th Grade Literature and Composition,,,,,
2018,School Level,628,Cherokee County,5050,Cherokee High School,9th Grade Literature and Composition,746,746,525,TFS,1233.2
2018,School Level,628,Cherokee County,5050,Cherokee High School,American Literature and Composition,598,598,390,TFS,1373.3
2018,School Level,629,Clarke County,102,Cedar Shoals High School,9th Grade Literature and Composition,375,375,194,TFS,1167.2
2018,School Level,629,Clarke County,102,Cedar Shoals High School,American Literature and Composition,308,308,118,TFS,1209.1
2018,School Level,629,Clarke County,104,Classic City High School,9th Grade Literature and Composition,16,16,TFS,TFS,1047.8
2018,School Level,629,Clarke County,104,Classic City High School,American Literature and Composition,35,35,10,TFS,1180.6
2018,School Level,629,Clarke County,5556,Clarke Central High School,9th Grade Literature and Composition,536,536,311,TFS,1205.8
2018,School Level,629,Clarke County,5556,Clarke Central High School,American Literature and Composition,368,368,174,TFS,1255.3
2018,School Level,631,Clayton County,104,Mundy's Mill High School,9th Grade Literature and Composition,528,528,239,TFS,1117.6
2018,School Level,631,Clayton County,104,Mundy's Mill High School,American Literature and Composition,432,432,155,TFS,1211.2
2018,School Level,631,Clayton County,114,Elite Scholars Academy School,9th Grade Literature and Composition,85,85,83,TFS,1410.1
2018,School Level,631,Clayton County,114,Elite Scholars Academy School,American Literature and Composition,47,47,41,TFS,1495.6
2018,School Level,631,Clayton County,115,Charles R. Drew High School,9th Grade Literature and Composition,385,385,174,TFS,1120.5
2018,School Level,631,Clayton County,115,Charles R. Drew High School,American Literature and Composition,312,312,110,TFS,1202.5
2018,School Level,631,Clayton County,190,Lovejoy High School,9th Grade Literature and Composition,534,534,293,TFS,1164.1
2018,School Level,631,Clayton County,190,Lovejoy High School,American Literature and Composition,415,415,159,TFS,1203.6
