"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2017-18","669","Hall County","ALL","All Column Values","Teachers and Paraprofessionals",99850112.66,47494503.57,147344616.23,57.52,45.38,58.5,46.03
"2017-18","670","Hancock County","ALL","All Column Values","General Administration",213654,91733.98,305387.98,2.71,2.41,2.69,2.5
"2017-18","670","Hancock County","ALL","All Column Values","School Administration",499859.53,211995.79,711855.32,6.32,5.61,6.27,5.82
"2017-18","670","Hancock County","ALL","All Column Values","Teachers and Paraprofessionals",3354050.57,1375691.53,4729742.1,41.99,37.31,41.67,38.67
"2017-18","671","Haralson County","ALL","All Column Values","General Administration",468182.4,214048.26,682230.66,1.83,1.65,1.99,1.72
"2017-18","671","Haralson County","ALL","All Column Values","School Administration",1150331.43,621090.13,1771421.56,4.75,4.29,5.16,4.46
"2017-18","671","Haralson County","ALL","All Column Values","Teachers and Paraprofessionals",13841710.52,6587294.74,20429005.26,54.73,49.44,59.55,51.43
"2017-18","672","Harris County","ALL","All Column Values","General Administration",411460.36,599329.51,1010789.87,1.95,1.76,2.04,1.75
"2017-18","672","Harris County","ALL","All Column Values","School Administration",1727619.91,879107.45,2606727.36,5.04,4.53,5.26,4.51
"2017-18","672","Harris County","ALL","All Column Values","Teachers and Paraprofessionals",18661332.49,8364270.56,27025603.05,52.25,46.96,54.55,46.81
"2017-18","673","Hart County","ALL","All Column Values","General Administration",386374.15,164732.91,551107.06,1.58,1.38,1.56,1.29
"2017-18","673","Hart County","ALL","All Column Values","School Administration",1141563.18,617079.5,1758642.68,5.04,4.4,4.98,4.12
"2017-18","673","Hart County","ALL","All Column Values","Teachers and Paraprofessionals",12818371.19,6242017.32,19060388.51,54.58,47.66,53.96,44.6
"2017-18","674","Heard County","ALL","All Column Values","General Administration",562332.41,214965.92,777298.33,3.88,3.04,4.1,3.06
"2017-18","674","Heard County","ALL","All Column Values","School Administration",906500.6,359219.08,1265719.68,6.33,4.94,6.67,4.98
"2017-18","674","Heard County","ALL","All Column Values","Teachers and Paraprofessionals",7030274.52,3073789.07,10104063.59,50.49,39.47,53.28,39.73
"2017-18","675","Henry County","ALL","All Column Values","General Administration",1607023.29,879794.3,2486817.59,0.63,0.53,0.63,0.44
"2017-18","675","Henry County","ALL","All Column Values","School Administration",14110381.92,7412571.6,21522953.52,5.47,4.55,5.43,3.79
"2017-18","675","Henry County","ALL","All Column Values","Teachers and Paraprofessionals",155908708.88,74116972.51,230025681.39,58.5,48.67,58.07,40.52
"2017-18","676","Houston County","ALL","All Column Values","General Administration",1355947.08,835140.97,2191088.05,0.8,0.69,0.81,0.69
"2017-18","676","Houston County","ALL","All Column Values","School Administration",10639582.47,4881960.34,15521542.81,5.66,4.87,5.75,4.9
"2017-18","676","Houston County","ALL","All Column Values","Teachers and Paraprofessionals",106985134.28,48282148,155267282.28,56.62,48.75,57.49,49.05
"2017-18","677","Irwin County","ALL","All Column Values","General Administration",346500.32,190801.98,537302.3,3.08,2.83,2.95,2.72
"2017-18","677","Irwin County","ALL","All Column Values","School Administration",579826.08,225678.87,805504.95,4.61,4.25,4.42,4.08
"2017-18","677","Irwin County","ALL","All Column Values","Teachers and Paraprofessionals",7272731.41,3013597.88,10286329.29,58.91,54.26,56.41,52.04
"2017-18","678","Jackson County","ALL","All Column Values","General Administration",639689.31,392007.85,1031697.16,1.34,1.1,1.41,1.15
"2017-18","678","Jackson County","ALL","All Column Values","School Administration",2054523.12,1127796.72,3182319.84,4.13,3.4,4.36,3.54
"2017-18","678","Jackson County","ALL","All Column Values","Teachers and Paraprofessionals",27648619.68,13031757.36,40680377.04,52.74,43.42,55.76,45.28
"2017-18","679","Jasper County","ALL","All Column Values","General Administration",226582.32,159536.34,386118.66,1.57,1.35,1.74,1.34
"2017-18","679","Jasper County","ALL","All Column Values","School Administration",858449.15,392735.69,1251184.84,5.1,4.36,5.63,4.33
"2017-18","679","Jasper County","ALL","All Column Values","Teachers and Paraprofessionals",7706308.04,3756399.52,11462707.56,46.72,39.94,51.6,39.71
"2017-18","680","Jeff Davis County","ALL","All Column Values","General Administration",420522.48,247660.07,668182.55,2.55,2.23,2.45,1.9
"2017-18","680","Jeff Davis County","ALL","All Column Values","School Administration",868684.12,334511.4,1203195.52,4.58,4.01,4.4,3.42
"2017-18","680","Jeff Davis County","ALL","All Column Values","Teachers and Paraprofessionals",10787971.2,4362378.21,15150349.41,57.72,50.45,55.45,43.07
"2017-18","681","Jefferson County","ALL","All Column Values","General Administration",160090.48,83494,243584.48,0.95,0.83,0.98,0.82
"2017-18","681","Jefferson County","ALL","All Column Values","School Administration",870371.96,402653.1,1273025.06,4.99,4.33,5.1,4.27
"2017-18","681","Jefferson County","ALL","All Column Values","Teachers and Paraprofessionals",8957402.8,4478912.94,13436315.74,52.63,45.66,53.79,45.07
"2017-18","682","Jenkins County","ALL","All Column Values","General Administration",108296.88,101539.48,209836.36,1.63,0.88,1.64,0.86
"2017-18","682","Jenkins County","ALL","All Column Values","School Administration",527834.4,256498.43,784332.83,6.07,3.3,6.14,3.22
"2017-18","682","Jenkins County","ALL","All Column Values","Teachers and Paraprofessionals",5096567.36,2113198.06,7209765.42,55.84,30.3,56.43,29.57
"2017-18","683","Johnson County","ALL","All Column Values","General Administration",110000.04,98964.53,208964.57,1.82,1.61,1.93,1.71
"2017-18","683","Johnson County","ALL","All Column Values","School Administration",419630.16,264217.12,683847.28,5.95,5.27,6.31,5.6
"2017-18","683","Johnson County","ALL","All Column Values","Teachers and Paraprofessionals",3869267.41,1925045.7,5794313.11,50.42,44.69,53.5,47.47
"2017-18","684","Jones County","ALL","All Column Values","General Administration",265381.6,211550.85,476932.45,0.91,0.68,1.01,0.84
"2017-18","684","Jones County","ALL","All Column Values","School Administration",1722427.19,790945.12,2513372.31,4.78,3.59,5.34,4.41
"2017-18","684","Jones County","ALL","All Column Values","Teachers and Paraprofessionals",19396559.24,9233624.01,28630183.25,54.41,40.91,60.84,50.19
"2017-18","685","Lamar County","ALL","All Column Values","General Administration",437416.57,260264.85,697681.42,2.86,1.27,3.02,2.16
"2017-18","685","Lamar County","ALL","All Column Values","School Administration",847696.88,416969.48,1264666.36,5.19,2.31,5.48,3.91
"2017-18","685","Lamar County","ALL","All Column Values","Teachers and Paraprofessionals",8941731.71,4253880.78,13195612.49,54.18,24.11,57.14,40.82
"2017-18","686","Lanier County","ALL","All Column Values","General Administration",124283.1,213309.69,337592.79,1.84,1.69,1.92,1.69
"2017-18","686","Lanier County","ALL","All Column Values","School Administration",641505.03,330981.98,972487.01,5.31,4.86,5.53,4.87
"2017-18","686","Lanier County","ALL","All Column Values","Teachers and Paraprofessionals",6207578.71,3033127.35,9240706.06,50.45,46.17,52.56,46.24
"2017-18","687","Laurens County","ALL","All Column Values","General Administration",252196.57,273282.49,525479.06,0.89,0.76,0.94,0.81
"2017-18","687","Laurens County","ALL","All Column Values","School Administration",1634887.43,911579.86,2546467.29,4.32,3.68,4.57,3.91
"2017-18","687","Laurens County","ALL","All Column Values","Teachers and Paraprofessionals",22360791.69,10421679.02,32782470.71,55.63,47.37,58.86,50.36
"2017-18","688","Lee County","ALL","All Column Values","General Administration",362737.98,190964.48,553702.46,1.02,0.88,1.05,0.79
"2017-18","688","Lee County","ALL","All Column Values","School Administration",1596144.7,867998.2,2464142.9,4.55,3.9,4.67,3.51
"2017-18","688","Lee County","ALL","All Column Values","Teachers and Paraprofessionals",19884164.21,9699774.29,29583938.5,54.66,46.87,56.05,42.16
"2017-18","689","Liberty County","ALL","All Column Values","General Administration",595724.55,297596.04,893320.59,0.92,0.8,0.91,0.81
"2017-18","689","Liberty County","ALL","All Column Values","School Administration",3216754.28,1676019.09,4892773.37,5.04,4.39,4.97,4.44
"2017-18","689","Liberty County","ALL","All Column Values","Teachers and Paraprofessionals",37114553.33,17315162.56,54429715.89,56.09,48.84,55.28,49.38
"2017-18","690","Lincoln County","ALL","All Column Values","General Administration",182576.3,114192.02,296768.32,2.32,1.98,2.31,1.96
"2017-18","690","Lincoln County","ALL","All Column Values","School Administration",511918.2,283139.75,795057.95,6.21,5.3,6.18,5.26
"2017-18","690","Lincoln County","ALL","All Column Values","Teachers and Paraprofessionals",4373453.12,2105371.52,6478824.64,50.58,43.22,50.33,42.83
"2017-18","691","Long County","ALL","All Column Values","General Administration",252928.37,262818.96,515747.33,1.71,1.1,1.75,1.06
"2017-18","691","Long County","ALL","All Column Values","School Administration",998344.15,427918.27,1426262.42,4.74,3.04,4.83,2.92
"2017-18","691","Long County","ALL","All Column Values","Teachers and Paraprofessionals",11011825.88,4984299.64,15996125.52,53.17,34.07,54.19,32.73
"2017-18","692","Lowndes County","ALL","All Column Values","General Administration",652169.14,1011607.25,1663776.39,1.72,1.42,1.82,1.45
"2017-18","692","Lowndes County","ALL","All Column Values","School Administration",2634701.02,1250480.18,3885181.2,4.01,3.33,4.25,3.38
"2017-18","692","Lowndes County","ALL","All Column Values","Teachers and Paraprofessionals",37169736.09,16673061.94,53842798.03,55.58,46.11,58.93,46.82
"2017-18","693","Lumpkin County","ALL","All Column Values","General Administration",293283.96,195208.58,488492.54,1.3,1.13,1.27,0.96
"2017-18","693","Lumpkin County","ALL","All Column Values","School Administration",1378985.53,776410.76,2155396.29,5.76,4.97,5.62,4.25
"2017-18","693","Lumpkin County","ALL","All Column Values","Teachers and Paraprofessionals",14271602.79,6734181.71,21005784.5,56.1,48.4,54.74,41.43
"2017-18","694","Macon County","ALL","All Column Values","General Administration",190049.88,148167.84,338217.72,2.27,1.67,2.3,1.2
"2017-18","694","Macon County","ALL","All Column Values","School Administration",598896.25,292271.78,891168.03,5.98,4.39,6.06,3.15
"2017-18","694","Macon County","ALL","All Column Values","Teachers and Paraprofessionals",3946281.23,2187562.07,6133843.3,41.18,30.25,41.72,21.71
"2017-18","695","Madison County","ALL","All Column Values","General Administration",473498.46,248656.72,722155.18,1.34,1.22,1.4,1.25
"2017-18","695","Madison County","ALL","All Column Values","School Administration",1512348.29,884252.12,2396600.41,4.43,4.04,4.63,4.14
"2017-18","695","Madison County","ALL","All Column Values","Teachers and Paraprofessionals",20929031.28,9956506.69,30885537.97,57.1,52.01,59.71,53.33
"2017-18","696","Marion County","ALL","All Column Values","General Administration",213578.4,136094.96,349673.36,2.52,2.15,2.66,2.33
"2017-18","696","Marion County","ALL","All Column Values","School Administration",489946.4,262529.13,752475.53,5.43,4.63,5.73,5.02
"2017-18","696","Marion County","ALL","All Column Values","Teachers and Paraprofessionals",4691832.22,2145078.06,6836910.28,49.32,42.11,52.08,45.57
"2017-18","697","McDuffie County","ALL","All Column Values","General Administration",262846.2,156358.66,419204.86,1.09,0.78,1.2,0.9
"2017-18","697","McDuffie County","ALL","All Column Values","School Administration",1321705.29,599339.43,1921044.72,5.01,3.55,5.49,4.13
"2017-18","697","McDuffie County","ALL","All Column Values","Teachers and Paraprofessionals",14674562.42,5731886.19,20406448.61,53.2,37.74,58.27,43.92
"2017-18","698","McIntosh County","ALL","All Column Values","General Administration",238004.21,97029.11,335033.32,2.28,1.06,2.3,1.11
"2017-18","698","McIntosh County","ALL","All Column Values","School Administration",490976.44,250886.38,741862.82,5.05,2.35,5.1,2.47
"2017-18","698","McIntosh County","ALL","All Column Values","Teachers and Paraprofessionals",4273305.25,2054178.93,6327484.18,43.07,20.04,43.51,21.04
"2017-18","699","Meriwether County","ALL","All Column Values","General Administration",366605.88,196470.09,563075.97,1.9,1.67,2.06,1.78
"2017-18","699","Meriwether County","ALL","All Column Values","School Administration",1148140.04,525427.79,1673567.83,5.64,4.96,6.11,5.28
"2017-18","699","Meriwether County","ALL","All Column Values","Teachers and Paraprofessionals",8710094.42,3694998.19,12405092.61,41.81,36.79,45.29,39.15
"2017-18","700","Miller County","ALL","All Column Values","General Administration",240951.72,166698.98,407650.7,3.51,3.12,4.22,3.66
"2017-18","700","Miller County","ALL","All Column Values","School Administration",306868.39,136541.38,443409.77,3.81,3.4,4.59,3.98
"2017-18","700","Miller County","ALL","All Column Values","Teachers and Paraprofessionals",3462169.56,1586213.6,5048383.16,43.42,38.68,52.22,45.34
"2017-18","701","Mitchell County","ALL","All Column Values","General Administration",303908.06,129179.49,433087.55,1.35,1.24,1.75,1.5
"2017-18","701","Mitchell County","ALL","All Column Values","School Administration",983687.55,455108.54,1438796.09,4.48,4.11,5.8,4.98
"2017-18","701","Mitchell County","ALL","All Column Values","Teachers and Paraprofessionals",9122543.46,3950912.57,13073456.03,40.73,37.32,52.72,45.27
"2017-18","702","Monroe County","ALL","All Column Values","General Administration",638337.72,339864.52,978202.24,2.28,1.91,2.32,1.9
"2017-18","702","Monroe County","ALL","All Column Values","School Administration",955711.6,669692.21,1625403.81,3.79,3.18,3.85,3.15
"2017-18","702","Monroe County","ALL","All Column Values","Teachers and Paraprofessionals",15475118.89,7108040,22583158.89,52.62,44.12,53.5,43.79
"2017-18","703","Montgomery County","ALL","All Column Values","General Administration",87700.08,35084.15,122784.23,1.3,0.66,1.39,0.61
"2017-18","703","Montgomery County","ALL","All Column Values","School Administration",403887.93,165115.63,569003.56,6.05,3.04,6.43,2.84
"2017-18","703","Montgomery County","ALL","All Column Values","Teachers and Paraprofessionals",2941340.06,1398106.15,4339446.21,46.1,23.17,49.04,21.62
"2017-18","704","Morgan County","ALL","All Column Values","General Administration",499243.85,448914.18,948158.03,2.66,1.3,2.72,1.49
"2017-18","704","Morgan County","ALL","All Column Values","School Administration",1095971.35,561686.29,1657657.64,4.64,2.27,4.75,2.6
"2017-18","704","Morgan County","ALL","All Column Values","Teachers and Paraprofessionals",13404816.41,6484875.21,19889691.62,55.7,27.21,56.99,31.24
"2017-18","705","Murray County","ALL","All Column Values","General Administration",575280.81,271579.99,846860.8,1.38,1.14,1.43,1.01
"2017-18","705","Murray County","ALL","All Column Values","School Administration",2025869.78,1005655.18,3031524.96,4.96,4.06,5.13,3.63
"2017-18","705","Murray County","ALL","All Column Values","Teachers and Paraprofessionals",23052807.74,10603800.83,33656608.57,55.02,45.11,56.95,40.28
"2017-18","706","Muscogee County","ALL","All Column Values","General Administration",1187974.24,1010858.81,2198833.05,0.73,0.61,0.74,0.55
"2017-18","706","Muscogee County","ALL","All Column Values","School Administration",11263674.19,5573894.12,16837568.31,5.58,4.69,5.68,4.24
"2017-18","706","Muscogee County","ALL","All Column Values","Teachers and Paraprofessionals",105572012.22,52175781.66,157747793.88,52.32,43.92,53.26,39.77
"2017-18","707","Newton County","ALL","All Column Values","General Administration",750247.68,418273.43,1168521.11,0.62,0.54,0.64,0.57
"2017-18","707","Newton County","ALL","All Column Values","School Administration",6270476.76,3130869.4,9401346.16,4.95,4.37,5.17,4.61
"2017-18","707","Newton County","ALL","All Column Values","Teachers and Paraprofessionals",69377062.21,33174880.74,102551942.95,54.04,47.62,56.36,50.34
"2017-18","708","Oconee County","ALL","All Column Values","General Administration",711779.38,255093.29,966872.67,1.31,1.14,1.34,0.97
"2017-18","708","Oconee County","ALL","All Column Values","School Administration",2617731.77,1369387.93,3987119.7,5.42,4.69,5.54,4
"2017-18","708","Oconee County","ALL","All Column Values","Teachers and Paraprofessionals",29889888.39,13772081.17,43661969.56,59.31,51.35,60.67,43.81
"2017-18","709","Oglethorpe County","ALL","All Column Values","General Administration",271970.13,104555.97,376526.1,1.65,1.47,1.71,1.51
"2017-18","709","Oglethorpe County","ALL","All Column Values","School Administration",764928.85,324757.08,1089685.93,4.77,4.24,4.94,4.37
"2017-18","709","Oglethorpe County","ALL","All Column Values","Teachers and Paraprofessionals",8474011.4,3862977.69,12336989.09,53.99,48.03,55.97,49.53
"2017-18","710","Paulding County","ALL","All Column Values","General Administration",836367.35,568133.78,1404501.13,0.51,0.46,0.52,0.47
"2017-18","710","Paulding County","ALL","All Column Values","School Administration",9161939.97,4621407.16,13783347.13,5.03,4.54,5.14,4.6
"2017-18","710","Paulding County","ALL","All Column Values","Teachers and Paraprofessionals",103743642.58,50555677.03,154299319.61,56.35,50.83,57.51,51.5
"2017-18","711","Peach County","ALL","All Column Values","General Administration",372970.24,246168.16,619138.4,1.81,1.53,1.85,1.73
"2017-18","711","Peach County","ALL","All Column Values","School Administration",1231019.17,589018.91,1820038.08,5.33,4.5,5.45,5.08
"2017-18","711","Peach County","ALL","All Column Values","Teachers and Paraprofessionals",12053505.95,5252380.68,17305886.63,50.65,42.77,51.82,48.32
"2017-18","712","Pickens County","ALL","All Column Values","General Administration",533188.61,358551.2,891739.81,1.82,1.59,1.96,1.65
"2017-18","712","Pickens County","ALL","All Column Values","School Administration",1295756.4,692033.33,1987789.73,4.07,3.54,4.37,3.68
"2017-18","712","Pickens County","ALL","All Column Values","Teachers and Paraprofessionals",15885073.21,8377840.24,24262913.45,49.64,43.27,53.28,44.93
"2017-18","713","Pierce County","ALL","All Column Values","General Administration",226286.84,148895.14,375181.98,1.07,0.55,1.12,0.77
"2017-18","713","Pierce County","ALL","All Column Values","School Administration",1179355.44,608944.96,1788300.4,5.08,2.62,5.33,3.66
"2017-18","713","Pierce County","ALL","All Column Values","Teachers and Paraprofessionals",12990164.15,5690403.6,18680567.75,53.04,27.41,55.67,38.22
"2017-18","714","Pike County","ALL","All Column Values","General Administration",409551.02,279016.2,688567.22,2.36,1.86,2.43,2.05
"2017-18","714","Pike County","ALL","All Column Values","School Administration",897928.66,456814.02,1354742.68,4.65,3.66,4.78,4.03
"2017-18","714","Pike County","ALL","All Column Values","Teachers and Paraprofessionals",11802297.44,4667420.45,16469717.89,56.5,44.48,58.09,49.02
"2017-18","715","Polk County","ALL","All Column Values","General Administration",130000,168529.81,298529.81,0.43,0.3,0.45,0.39
"2017-18","715","Polk County","ALL","All Column Values","School Administration",2131255.59,1058585.7,3189841.29,4.59,3.19,4.78,4.21
"2017-18","715","Polk County","ALL","All Column Values","Teachers and Paraprofessionals",28649010.65,11769381.94,40418392.59,58.16,40.38,60.55,53.39
"2017-18","716","Pulaski County","ALL","All Column Values","General Administration",389345.73,183568.38,572914.11,4.26,3.71,4.58,3.98
"2017-18","716","Pulaski County","ALL","All Column Values","School Administration",483634.48,219870.09,703504.57,5.23,4.56,5.63,4.89
"2017-18","716","Pulaski County","ALL","All Column Values","Teachers and Paraprofessionals",4745028.08,1855129.86,6600157.94,49.08,42.77,52.81,45.84
"2017-18","717","Putnam County","ALL","All Column Values","General Administration",405678.24,146922.74,552600.98,1.6,1.15,1.68,1.32
"2017-18","717","Putnam County","ALL","All Column Values","School Administration",902591.14,439237.58,1341828.72,3.87,2.8,4.07,3.19
"2017-18","717","Putnam County","ALL","All Column Values","Teachers and Paraprofessionals",12296832.04,5090896.12,17387728.16,50.21,36.25,52.78,41.4
"2017-18","718","Quitman County","ALL","All Column Values","General Administration",242167.06,128003.48,370170.54,5.6,4.78,6.17,5.21
"2017-18","718","Quitman County","ALL","All Column Values","School Administration",170866.27,60332.19,231198.46,3.5,2.99,3.85,3.25
"2017-18","718","Quitman County","ALL","All Column Values","Teachers and Paraprofessionals",1367514.35,559746.6,1927260.95,29.15,24.9,32.11,27.11
"2017-18","719","Rabun County","ALL","All Column Values","General Administration",383696.88,144128.48,527825.36,1.62,1.34,1.86,1.48
"2017-18","719","Rabun County","ALL","All Column Values","School Administration",967590.38,551272.22,1518862.6,4.65,3.86,5.36,4.26
"2017-18","719","Rabun County","ALL","All Column Values","Teachers and Paraprofessionals",9371652.8,5057842,14429494.8,44.21,36.7,50.92,40.51
"2017-18","720","Randolph County","ALL","All Column Values","General Administration",110942.75,112513.15,223455.9,2.05,1.79,2.18,1.96
"2017-18","720","Randolph County","ALL","All Column Values","School Administration",486277.8,200824.13,687101.93,6.31,5.5,6.72,6.04
"2017-18","720","Randolph County","ALL","All Column Values","Teachers and Paraprofessionals",2988386.41,1332735.6,4321122.01,39.71,34.61,42.24,37.98
"2017-18","721","Richmond County","ALL","All Column Values","General Administration",2523198.7,1126677.07,3649875.77,1.31,1.07,1.29,0.96
"2017-18","721","Richmond County","ALL","All Column Values","School Administration",12290226.21,6656499.6,18946725.81,6.78,5.57,6.68,4.97
"2017-18","721","Richmond County","ALL","All Column Values","Teachers and Paraprofessionals",93800984.94,50206365.86,144007350.8,51.52,42.32,50.77,37.74
"2017-18","722","Rockdale County","ALL","All Column Values","General Administration",766252.88,596298.54,1362551.42,0.8,0.67,0.81,0.66
"2017-18","722","Rockdale County","ALL","All Column Values","School Administration",5796205.04,3022006.11,8818211.15,5.16,4.34,5.22,4.24
"2017-18","722","Rockdale County","ALL","All Column Values","Teachers and Paraprofessionals",69215264.97,29435537.08,98650802.05,57.69,48.6,58.39,47.44
"2017-18","723","Schley County","ALL","All Column Values","General Administration",296084.23,155990.05,452074.28,3.87,3.49,4.04,3.42
"2017-18","723","Schley County","ALL","All Column Values","School Administration",416666.52,208275.28,624941.8,5.35,4.82,5.59,4.73
"2017-18","723","Schley County","ALL","All Column Values","Teachers and Paraprofessionals",4631578.68,1916633.16,6548211.84,56.01,50.49,58.57,49.54
"2017-18","724","Screven County","ALL","All Column Values","General Administration",366380.48,139989.78,506370.26,2.2,1.97,2.33,2
"2017-18","724","Screven County","ALL","All Column Values","School Administration",803159.1,392175.23,1195334.33,5.2,4.64,5.5,4.73
"2017-18","724","Screven County","ALL","All Column Values","Teachers and Paraprofessionals",8056226.56,3532032.58,11588259.14,50.41,44.97,53.29,45.85
"2017-18","725","Seminole County","ALL","All Column Values","General Administration",192396.81,80680.13,273076.94,1.82,1.61,1.92,1.63
"2017-18","725","Seminole County","ALL","All Column Values","School Administration",427374.26,208489.11,635863.37,4.24,3.75,4.47,3.79
"2017-18","725","Seminole County","ALL","All Column Values","Teachers and Paraprofessionals",5583718.77,2715443.72,8299162.49,55.28,48.99,58.4,49.45
"2017-18","726","Spalding County","ALL","All Column Values","General Administration",1124678.99,401269.48,1525948.47,1.47,1.28,1.49,1.3
"2017-18","726","Spalding County","ALL","All Column Values","School Administration",4936185.04,2368932.05,7305117.09,7.05,6.15,7.15,6.24
"2017-18","726","Spalding County","ALL","All Column Values","Teachers and Paraprofessionals",36559755.95,17626208.31,54185964.26,52.32,45.59,53,46.31
"2017-18","727","Stephens County","ALL","All Column Values","General Administration",486273.52,492707.94,978981.46,2.51,2.16,2.66,2.3
"2017-18","727","Stephens County","ALL","All Column Values","School Administration",1111663.67,574316.57,1685980.24,4.33,3.72,4.59,3.96
"2017-18","727","Stephens County","ALL","All Column Values","Teachers and Paraprofessionals",14579058.92,7300090.56,21879149.48,56.18,48.34,59.55,51.39
"2017-18","728","Stewart County","ALL","All Column Values","General Administration",232964.98,137419.4,370384.38,4.98,3.11,5.28,2.27
"2017-18","728","Stewart County","ALL","All Column Values","School Administration",425901.64,144341.89,570243.53,7.67,4.79,8.13,3.5
"2017-18","728","Stewart County","ALL","All Column Values","Teachers and Paraprofessionals",2168796.68,791064.96,2959861.64,39.79,24.87,42.22,18.14
"2017-18","729","Sumter County","ALL","All Column Values","General Administration",301390.53,248951.75,550342.28,1.1,0.63,1.18,0.98
"2017-18","729","Sumter County","ALL","All Column Values","School Administration",1356209.97,851157.89,2207367.86,4.41,2.51,4.72,3.91
"2017-18","729","Sumter County","ALL","All Column Values","Teachers and Paraprofessionals",14846391.01,7400725.33,22247116.34,44.42,25.27,47.53,39.43
"2017-18","731","Taliaferro County","ALL","All Column Values","General Administration",187709.15,52228.56,239937.71,4.73,4.34,5.51,4.76
"2017-18","731","Taliaferro County","ALL","All Column Values","School Administration",82696.45,50988.47,133684.92,2.64,2.42,3.07,2.65
"2017-18","731","Taliaferro County","ALL","All Column Values","Teachers and Paraprofessionals",1070413.57,551288.79,1621702.36,31.99,29.32,37.26,32.2
"2017-18","732","Tattnall County","ALL","All Column Values","General Administration",431790.14,179423.73,611213.87,1.81,1.61,1.93,1.62
"2017-18","732","Tattnall County","ALL","All Column Values","School Administration",1078804.2,551208.25,1630012.45,4.84,4.28,5.13,4.33
"2017-18","732","Tattnall County","ALL","All Column Values","Teachers and Paraprofessionals",12838029.54,5621046.81,18459076.35,54.8,48.5,58.15,49.05
"2017-18","733","Taylor County","ALL","All Column Values","General Administration",237418.14,124626.16,362044.3,2.26,2.02,2.49,2.25
"2017-18","733","Taylor County","ALL","All Column Values","School Administration",440688.65,205739.66,646428.31,4.03,3.62,4.44,4.02
"2017-18","733","Taylor County","ALL","All Column Values","Teachers and Paraprofessionals",5673792.57,2255012.39,7928804.96,49.4,44.35,54.5,49.26
"2017-18","734","Telfair County","ALL","All Column Values","General Administration",143588.64,82687.61,226276.25,1.36,1.18,1.37,1.18
"2017-18","734","Telfair County","ALL","All Column Values","School Administration",554149.38,308731.92,862881.3,5.18,4.49,5.22,4.5
"2017-18","734","Telfair County","ALL","All Column Values","Teachers and Paraprofessionals",6607902.12,3272324.72,9880226.84,59.26,51.42,59.81,51.49
"2017-18","735","Terrell County","ALL","All Column Values","General Administration",76267.08,56474.02,132741.1,0.88,0.78,0.97,0.84
"2017-18","735","Terrell County","ALL","All Column Values","School Administration",463813.44,177977.26,641790.7,4.26,3.75,4.71,4.06
"2017-18","735","Terrell County","ALL","All Column Values","Teachers and Paraprofessionals",4701668.94,1945274.37,6646943.31,44.07,38.84,48.77,42.05
"2017-18","736","Thomas County","ALL","All Column Values","General Administration",155745.02,193689.28,349434.3,0.6,0.52,0.61,0.48
"2017-18","736","Thomas County","ALL","All Column Values","School Administration",1507810.76,848777.18,2356587.94,4.07,3.52,4.11,3.27
"2017-18","736","Thomas County","ALL","All Column Values","Teachers and Paraprofessionals",21642061.82,10910571.6,32552633.42,56.19,48.65,56.78,45.12
"2017-18","737","Tift County","ALL","All Column Values","General Administration",293030.18,257530.08,550560.26,0.76,0.54,0.8,0.55
"2017-18","737","Tift County","ALL","All Column Values","School Administration",2636240,1623008.24,4259248.24,5.91,4.21,6.18,4.25
"2017-18","737","Tift County","ALL","All Column Values","Teachers and Paraprofessionals",28111367.52,14220532.49,42331900.01,58.69,41.85,61.42,42.26
"2017-18","738","Toombs County","ALL","All Column Values","General Administration",186950.83,160327.47,347278.3,1.22,1.05,1.25,1.06
"2017-18","738","Toombs County","ALL","All Column Values","School Administration",914994.79,448803.7,1363798.49,4.79,4.11,4.91,4.15
"2017-18","738","Toombs County","ALL","All Column Values","Teachers and Paraprofessionals",10913902.11,5542214.23,16456116.34,57.85,49.61,59.22,50.08
"2017-18","739","Towns County","ALL","All Column Values","General Administration",227137.89,166943.38,394081.27,2.89,2.27,2.93,2.29
"2017-18","739","Towns County","ALL","All Column Values","School Administration",449140.92,208693.27,657834.19,4.82,3.79,4.89,3.83
"2017-18","739","Towns County","ALL","All Column Values","Teachers and Paraprofessionals",4959659.86,2689911.33,7649571.19,56.06,44.06,56.92,44.52
"2017-18","740","Treutlen County","ALL","All Column Values","General Administration",347221.4,123044.79,470266.19,4.39,3.76,4.58,4.02
"2017-18","740","Treutlen County","ALL","All Column Values","School Administration",366683.26,160103.32,526786.58,4.91,4.21,5.13,4.51
"2017-18","740","Treutlen County","ALL","All Column Values","Teachers and Paraprofessionals",4246435.75,1714185.29,5960621.04,55.6,47.61,57.99,51.01
"2017-18","741","Troup County","ALL","All Column Values","General Administration",736339.03,598658.98,1334998.01,1.16,0.97,1.16,0.88
"2017-18","741","Troup County","ALL","All Column Values","School Administration",4380249.9,2287687.71,6667937.61,5.79,4.83,5.78,4.39
"2017-18","741","Troup County","ALL","All Column Values","Teachers and Paraprofessionals",43292911.98,19838216.08,63131128.06,54.82,45.75,54.7,41.57
