SCHOOL_YEAR,DETAIL_LEVEL,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBJECT_CODE,TOTAL_STUDENTS_TESTED,STUDENTS_WITH_LEXILE,LEXILE_ON_OR_ABOVE_MIDPOINT,NO_LEXILE_SCORE,AVG_LEXILE_SCORE
2019,School Level,610,Berrien County,101,Berrien High School,9th Grade Literature and Composition,238,238,163,TFS,1264.2
2019,School Level,610,Berrien County,101,Berrien High School,American Literature and Composition,182,182,129,TFS,1379.6
2019,School Level,610,Berrien County,106,Berrien Academy Performance Learning Center,9th Grade Literature and Composition,19,19,17,TFS,1347.6
2019,School Level,610,Berrien County,106,Berrien Academy Performance Learning Center,American Literature and Composition,10,10,TFS,TFS,1222.5
2019,School Level,611,Bibb County,105,Howard High School,9th Grade Literature and Composition,325,324,222,TFS,1268.7
2019,School Level,611,Bibb County,105,Howard High School,American Literature and Composition,277,277,125,TFS,1270.1
2019,School Level,611,Bibb County,117,Academy For Classical Education,9th Grade Literature and Composition,133,133,128,TFS,1418.7
2019,School Level,611,Bibb County,117,Academy For Classical Education,American Literature and Composition,78,78,70,TFS,1504
2019,School Level,611,Bibb County,186,Central High School,9th Grade Literature and Composition,201,199,144,TFS,1263.7
2019,School Level,611,Bibb County,186,Central High School,American Literature and Composition,247,246,119,TFS,1264.2
2019,School Level,611,Bibb County,198,Westside High School,9th Grade Literature and Composition,293,292,126,TFS,1116.7
2019,School Level,611,Bibb County,198,Westside High School,American Literature and Composition,263,260,76,TFS,1138.7
2019,School Level,611,Bibb County,204,Rutland High School,9th Grade Literature and Composition,264,262,154,TFS,1213.1
2019,School Level,611,Bibb County,204,Rutland High School,American Literature and Composition,179,178,84,TFS,1245.5
2019,School Level,611,Bibb County,286,Northeast High School,9th Grade Literature and Composition,220,218,99,TFS,1146
2019,School Level,611,Bibb County,286,Northeast High School,American Literature and Composition,172,171,45,TFS,1157
2019,School Level,611,Bibb County,386,Southwest High School,9th Grade Literature and Composition,239,235,74,TFS,1074.9
2019,School Level,611,Bibb County,386,Southwest High School,American Literature and Composition,173,173,40,TFS,1133.8
2019,School Level,612,Bleckley County,105,Bleckley County High School,9th Grade Literature and Composition,167,167,139,TFS,1361.3
2019,School Level,612,Bleckley County,105,Bleckley County High School,American Literature and Composition,135,135,94,TFS,1387.8
2019,School Level,612,Bleckley County,115,Bleckley County Success Academy,9th Grade Literature and Composition,11,11,TFS,TFS,1160.5
2019,School Level,612,Bleckley County,115,Bleckley County Success Academy,American Literature and Composition,19,19,TFS,TFS,1061.8
2019,School Level,613,Brantley County,1050,Brantley County High School,9th Grade Literature and Composition,255,255,162,TFS,1255.7
2019,School Level,613,Brantley County,1050,Brantley County High School,American Literature and Composition,227,227,151,TFS,1331.5
2019,School Level,614,Brooks County,110,Brooks County High School,9th Grade Literature and Composition,122,122,70,TFS,1206.8
2019,School Level,614,Brooks County,110,Brooks County High School,American Literature and Composition,108,108,53,TFS,1279.4
2019,School Level,614,Brooks County,394,Delta Innovative School,9th Grade Literature and Composition,35,35,TFS,TFS,904.9
2019,School Level,614,Brooks County,394,Delta Innovative School,American Literature and Composition,30,30,TFS,TFS,1030
2019,School Level,615,Bryan County,182,Richmond Hill High School,9th Grade Literature and Composition,512,512,432,TFS,1351.1
2019,School Level,615,Bryan County,182,Richmond Hill High School,American Literature and Composition,518,517,370,TFS,1411
2019,School Level,615,Bryan County,199,Richmond Hill Middle School,9th Grade Literature and Composition,114,114,113,TFS,1520.8
2019,School Level,615,Bryan County,402,Bryan County Middle School,9th Grade Literature and Composition,50,50,48,TFS,1381.7
2019,School Level,615,Bryan County,502,Bryan County High School,9th Grade Literature and Composition,144,144,77,TFS,1149.1
2019,School Level,615,Bryan County,502,Bryan County High School,American Literature and Composition,140,140,69,TFS,1279.6
2019,School Level,616,Bulloch County,203,Southeast Bulloch High School,9th Grade Literature and Composition,311,311,228,TFS,1308.3
2019,School Level,616,Bulloch County,203,Southeast Bulloch High School,American Literature and Composition,231,231,143,TFS,1369.5
2019,School Level,616,Bulloch County,300,Southeast Bulloch Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,616,Bulloch County,2054,Statesboro High School,9th Grade Literature and Composition,435,435,314,TFS,1287.5
2019,School Level,616,Bulloch County,2054,Statesboro High School,American Literature and Composition,349,349,200,TFS,1310.5
2019,School Level,616,Bulloch County,4052,Portal Middle/High School,9th Grade Literature and Composition,63,63,45,TFS,1274.5
2019,School Level,616,Bulloch County,4052,Portal Middle/High School,American Literature and Composition,39,39,17,TFS,1229.2
2019,School Level,617,Burke County,188,Burke County Middle School,9th Grade Literature and Composition,51,51,49,TFS,1432.7
2019,School Level,617,Burke County,288,Burke County High School,9th Grade Literature and Composition,220,220,127,TFS,1184.7
2019,School Level,617,Burke County,288,Burke County High School,American Literature and Composition,253,253,114,TFS,1228.9
2019,School Level,618,Butts County,100,Henderson Middle School,9th Grade Literature and Composition,49,49,48,TFS,1448.7
2019,School Level,618,Butts County,190,Jackson High School,9th Grade Literature and Composition,229,229,129,TFS,1175.8
2019,School Level,618,Butts County,190,Jackson High School,American Literature and Composition,225,225,113,TFS,1257.4
2019,School Level,619,Calhoun County,113,Calhoun County High School,9th Grade Literature and Composition,43,43,25,TFS,1209
2019,School Level,619,Calhoun County,113,Calhoun County High School,American Literature and Composition,54,54,10,TFS,1114.4
2019,School Level,620,Camden County,295,Camden County High School,9th Grade Literature and Composition,655,655,557,TFS,1375
2019,School Level,620,Camden County,295,Camden County High School,American Literature and Composition,429,429,307,TFS,1393.2
2019,School Level,621,Candler County,101,Metter High School,9th Grade Literature and Composition,182,182,114,TFS,1234.3
2019,School Level,621,Candler County,101,Metter High School,American Literature and Composition,99,99,51,TFS,1266.1
2019,School Level,622,Carroll County,102,Temple Middle School,9th Grade Literature and Composition,17,17,17,TFS,1433.5
2019,School Level,622,Carroll County,112,KidsPeace,9th Grade Literature and Composition,,,,,
2019,School Level,622,Carroll County,177,Central Middle School,9th Grade Literature and Composition,50,50,50,TFS,1589.1
2019,School Level,622,Carroll County,189,Temple High School,9th Grade Literature and Composition,115,115,82,TFS,1239
2019,School Level,622,Carroll County,189,Temple High School,American Literature and Composition,192,192,129,TFS,1368.6
2019,School Level,622,Carroll County,198,Bay Springs Middle School,9th Grade Literature and Composition,26,26,26,TFS,1588.8
2019,School Level,622,Carroll County,212,Mt. Zion High School,9th Grade Literature and Composition,111,111,93,TFS,1342.7
2019,School Level,622,Carroll County,212,Mt. Zion High School,American Literature and Composition,96,96,54,TFS,1313.2
2019,School Level,622,Carroll County,305,Villa Rica Middle,9th Grade Literature and Composition,29,29,29,TFS,1472.8
2019,School Level,622,Carroll County,2052,Central High School,9th Grade Literature and Composition,232,232,177,TFS,1283.5
2019,School Level,622,Carroll County,2052,Central High School,American Literature and Composition,333,333,213,TFS,1342.4
2019,School Level,622,Carroll County,3050,Bowdon High School,9th Grade Literature and Composition,92,92,79,TFS,1340.4
2019,School Level,622,Carroll County,3050,Bowdon High School,American Literature and Composition,78,78,31,TFS,1221.6
2019,School Level,622,Carroll County,5054,Villa Rica High School,9th Grade Literature and Composition,365,365,250,TFS,1261.5
2019,School Level,622,Carroll County,5054,Villa Rica High School,American Literature and Composition,467,467,300,TFS,1356.5
2019,School Level,623,Catoosa County,109,Heritage High School,9th Grade Literature and Composition,339,338,265,TFS,1331.6
2019,School Level,623,Catoosa County,109,Heritage High School,American Literature and Composition,328,328,217,TFS,1352.4
2019,School Level,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,9th Grade Literature and Composition,273,272,177,TFS,1252.5
2019,School Level,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,American Literature and Composition,233,233,110,TFS,1282.3
2019,School Level,623,Catoosa County,2552,Lakeview Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,623,Catoosa County,4052,Ringgold High School,9th Grade Literature and Composition,261,261,178,TFS,1281.8
2019,School Level,623,Catoosa County,4052,Ringgold High School,American Literature and Composition,295,295,191,TFS,1350.9
2019,School Level,624,Charlton County,287,Charlton County High School,9th Grade Literature and Composition,125,125,89,TFS,1267.1
2019,School Level,624,Charlton County,287,Charlton County High School,American Literature and Composition,80,80,31,TFS,1221.9
2019,School Level,625,Savannah-Chatham County,101,Johnson High School,9th Grade Literature and Composition,160,160,98,TFS,1201.7
2019,School Level,625,Savannah-Chatham County,101,Johnson High School,American Literature and Composition,148,148,54,TFS,1215.4
2019,School Level,625,Savannah-Chatham County,107,UHS of Savannah Coastal Harbor Treatment Center,9th Grade Literature and Composition,,,,,
2019,School Level,625,Savannah-Chatham County,107,UHS of Savannah Coastal Harbor Treatment Center,American Literature and Composition,,,,,
2019,School Level,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,9th Grade Literature and Composition,93,93,81,TFS,1303.8
2019,School Level,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,American Literature and Composition,178,178,122,TFS,1356.2
2019,School Level,625,Savannah-Chatham County,117,New Hampstead High School,9th Grade Literature and Composition,312,312,168,TFS,1176.9
2019,School Level,625,Savannah-Chatham County,117,New Hampstead High School,American Literature and Composition,329,329,167,TFS,1288.4
2019,School Level,625,Savannah-Chatham County,118,Oglethorpe Charter School,9th Grade Literature and Composition,46,46,44,TFS,1473.3
2019,School Level,625,Savannah-Chatham County,124,The STEM Academy at Bartlett,9th Grade Literature and Composition,208,208,187,TFS,1386.6
2019,School Level,625,Savannah-Chatham County,191,East Broad Street School,9th Grade Literature and Composition,,,,,
2019,School Level,625,Savannah-Chatham County,192,Esther F. Garrison School for the Arts,9th Grade Literature and Composition,93,93,86,TFS,1407.8
2019,School Level,625,Savannah-Chatham County,194,Georgetown School,9th Grade Literature and Composition,,,,,
2019,School Level,625,Savannah-Chatham County,199,West Chatham Middle School,9th Grade Literature and Composition,63,63,56,TFS,1365.6
2019,School Level,625,Savannah-Chatham County,201,DeRenne Middle School,9th Grade Literature and Composition,24,24,15,TFS,1251
2019,School Level,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,9th Grade Literature and Composition,135,135,53,TFS,1095.7
2019,School Level,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,American Literature and Composition,118,118,20,TFS,1082.3
2019,School Level,625,Savannah-Chatham County,211,Godley Station School,9th Grade Literature and Composition,43,43,43,TFS,1536.3
2019,School Level,625,Savannah-Chatham County,299,Southwest Middle School,9th Grade Literature and Composition,42,42,39,TFS,1404.9
2019,School Level,625,Savannah-Chatham County,301,Myers Middle School,9th Grade Literature and Composition,25,25,17,TFS,1253.2
2019,School Level,625,Savannah-Chatham County,311,Coastal Middle School,9th Grade Literature and Composition,70,70,70,TFS,1461.6
2019,School Level,625,Savannah-Chatham County,411,Islands High School,9th Grade Literature and Composition,148,148,105,TFS,1254.8
2019,School Level,625,Savannah-Chatham County,411,Islands High School,American Literature and Composition,292,292,202,TFS,1381.1
2019,School Level,625,Savannah-Chatham County,499,Savannah Arts Academy,9th Grade Literature and Composition,65,65,65,TFS,1504.8
2019,School Level,625,Savannah-Chatham County,499,Savannah Arts Academy,American Literature and Composition,254,254,240,TFS,1527.2
2019,School Level,625,Savannah-Chatham County,512,Rice Creek School,9th Grade Literature and Composition,24,24,23,TFS,1330.8
2019,School Level,625,Savannah-Chatham County,513,Savannah Early College High School,9th Grade Literature and Composition,31,31,27,TFS,1314.8
2019,School Level,625,Savannah-Chatham County,513,Savannah Early College High School,American Literature and Composition,68,68,62,TFS,1484.3
2019,School Level,625,Savannah-Chatham County,516,Savannah Classical Academy Charter High School,9th Grade Literature and Composition,12,12,TFS,TFS,1262.9
2019,School Level,625,Savannah-Chatham County,516,Savannah Classical Academy Charter High School,American Literature and Composition,11,11,TFS,TFS,1217.7
2019,School Level,625,Savannah-Chatham County,2052,Beach High School,9th Grade Literature and Composition,47,47,27,TFS,1206.3
2019,School Level,625,Savannah-Chatham County,2052,Beach High School,American Literature and Composition,220,220,60,TFS,1173.5
2019,School Level,625,Savannah-Chatham County,2060,Hubert Middle School,9th Grade Literature and Composition,21,21,15,TFS,1257.6
2019,School Level,625,Savannah-Chatham County,3056,Groves High School,9th Grade Literature and Composition,89,89,45,TFS,1162.4
2019,School Level,625,Savannah-Chatham County,3056,Groves High School,American Literature and Composition,160,160,40,TFS,1135.7
2019,School Level,625,Savannah-Chatham County,3060,Isle of Hope School,9th Grade Literature and Composition,16,16,13,TFS,1354.4
2019,School Level,625,Savannah-Chatham County,4058,Hesse School,9th Grade Literature and Composition,25,25,23,TFS,1464.4
2019,School Level,625,Savannah-Chatham County,5060,Jenkins High School,9th Grade Literature and Composition,231,231,110,TFS,1148.1
2019,School Level,625,Savannah-Chatham County,5060,Jenkins High School,American Literature and Composition,262,262,110,TFS,1248.3
2019,School Level,625,Savannah-Chatham County,5062,Mercer Middle School,9th Grade Literature and Composition,26,26,17,TFS,1234.2
2019,School Level,625,Savannah-Chatham County,5062,Mercer Middle School,American Literature and Composition,,,,,
2019,School Level,625,Savannah-Chatham County,5070,Windsor Forest High School,9th Grade Literature and Composition,202,202,121,TFS,1184.9
2019,School Level,625,Savannah-Chatham County,5070,Windsor Forest High School,American Literature and Composition,265,265,105,TFS,1225.8
2019,School Level,626,Chattahoochee County,206,Chattahoochee County High School,9th Grade Literature and Composition,133,133,95,TFS,1243.3
2019,School Level,626,Chattahoochee County,206,Chattahoochee County High School,American Literature and Composition,114,114,60,TFS,1280.6
2019,School Level,627,Chattooga County,111,Chattooga Academy,9th Grade Literature and Composition,20,20,TFS,TFS,1091
2019,School Level,627,Chattooga County,111,Chattooga Academy,American Literature and Composition,26,26,TFS,TFS,1035.8
2019,School Level,627,Chattooga County,1050,Chattooga High School,9th Grade Literature and Composition,176,176,125,TFS,1260.7
2019,School Level,627,Chattooga County,1050,Chattooga High School,American Literature and Composition,172,172,85,TFS,1251.3
2019,School Level,627,Chattooga County,2050,Lyerly Elementary School,9th Grade Literature and Composition,18,18,17,TFS,1368.3
2019,School Level,627,Chattooga County,3050,Menlo Elementary School,9th Grade Literature and Composition,12,12,12,TFS,1424.6
2019,School Level,628,Cherokee County,106,Creekview High School,9th Grade Literature and Composition,507,507,433,TFS,1401.4
2019,School Level,628,Cherokee County,106,Creekview High School,American Literature and Composition,482,482,384,TFS,1431.5
2019,School Level,628,Cherokee County,115,River Ridge High School,9th Grade Literature and Composition,507,507,406,TFS,1338
2019,School Level,628,Cherokee County,115,River Ridge High School,American Literature and Composition,439,439,323,TFS,1391.3
2019,School Level,628,Cherokee County,176,Etowah High School,9th Grade Literature and Composition,609,609,461,TFS,1309.7
2019,School Level,628,Cherokee County,176,Etowah High School,American Literature and Composition,564,564,412,TFS,1407.1
2019,School Level,628,Cherokee County,191,Sequoyah High School,9th Grade Literature and Composition,534,534,442,TFS,1351.8
2019,School Level,628,Cherokee County,191,Sequoyah High School,American Literature and Composition,451,451,353,TFS,1422
2019,School Level,628,Cherokee County,197,Woodstock High School,9th Grade Literature and Composition,581,581,465,TFS,1342.5
2019,School Level,628,Cherokee County,197,Woodstock High School,American Literature and Composition,593,593,417,TFS,1373.2
2019,School Level,628,Cherokee County,5050,Cherokee High School,9th Grade Literature and Composition,799,799,548,TFS,1258.2
2019,School Level,628,Cherokee County,5050,Cherokee High School,American Literature and Composition,641,641,411,TFS,1336
2019,School Level,629,Clarke County,102,Cedar Shoals High School,9th Grade Literature and Composition,395,394,227,TFS,1209.2
2019,School Level,629,Clarke County,102,Cedar Shoals High School,American Literature and Composition,303,303,130,TFS,1235.1
2019,School Level,629,Clarke County,104,Classic City High School,9th Grade Literature and Composition,26,26,TFS,TFS,1048.1
2019,School Level,629,Clarke County,104,Classic City High School,American Literature and Composition,42,42,10,TFS,1111.4
2019,School Level,629,Clarke County,5556,Clarke Central High School,9th Grade Literature and Composition,474,474,295,TFS,1245.6
2019,School Level,629,Clarke County,5556,Clarke Central High School,American Literature and Composition,357,357,189,TFS,1306.7
2019,School Level,631,Clayton County,104,Mundy's Mill High School,9th Grade Literature and Composition,468,468,253,TFS,1176.5
2019,School Level,631,Clayton County,104,Mundy's Mill High School,American Literature and Composition,349,349,171,TFS,1234
2019,School Level,631,Clayton County,114,Elite Scholars Academy School,9th Grade Literature and Composition,99,99,97,TFS,1478.8
2019,School Level,631,Clayton County,114,Elite Scholars Academy School,American Literature and Composition,23,23,20,TFS,1404.6
2019,School Level,631,Clayton County,115,Charles R. Drew High School,9th Grade Literature and Composition,409,409,211,TFS,1173.5
2019,School Level,631,Clayton County,115,Charles R. Drew High School,American Literature and Composition,310,309,147,TFS,1238.1
2019,School Level,631,Clayton County,190,Lovejoy High School,9th Grade Literature and Composition,499,499,283,TFS,1199
2019,School Level,631,Clayton County,190,Lovejoy High School,American Literature and Composition,421,421,206,TFS,1261.1
2019,School Level,631,Clayton County,215,Martha Ellen Stilwell School for the Performing Arts,9th Grade Literature and Composition,144,144,137,TFS,1434.4
2019,School Level,631,Clayton County,215,Martha Ellen Stilwell School for the Performing Arts,American Literature and Composition,137,137,107,TFS,1455.9
2019,School Level,631,Clayton County,290,Mount Zion High School,9th Grade Literature and Composition,402,402,221,TFS,1186
2019,School Level,631,Clayton County,290,Mount Zion High School,American Literature and Composition,285,285,123,TFS,1228.3
2019,School Level,631,Clayton County,377,Riverdale High School,9th Grade Literature and Composition,338,338,201,TFS,1208.5
2019,School Level,631,Clayton County,377,Riverdale High School,American Literature and Composition,268,268,129,TFS,1268.5
2019,School Level,631,Clayton County,378,Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning,9th Grade Literature and Composition,179,179,44,TFS,1014.6
2019,School Level,631,Clayton County,378,Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning,American Literature and Composition,345,344,66,TFS,1053
2019,School Level,631,Clayton County,1054,Forest Park High School,9th Grade Literature and Composition,475,475,221,TFS,1139.4
2019,School Level,631,Clayton County,1054,Forest Park High School,American Literature and Composition,492,492,224,TFS,1240.3
2019,School Level,631,Clayton County,1056,Jonesboro High School,9th Grade Literature and Composition,401,401,223,TFS,1177.4
2019,School Level,631,Clayton County,1056,Jonesboro High School,American Literature and Composition,316,316,130,TFS,1229.1
2019,School Level,631,Clayton County,2052,North Clayton High School,9th Grade Literature and Composition,321,321,152,TFS,1155.2
2019,School Level,631,Clayton County,2052,North Clayton High School,American Literature and Composition,239,239,83,TFS,1171.1
2019,School Level,631,Clayton County,4058,Morrow High School,9th Grade Literature and Composition,516,516,286,TFS,1181.5
2019,School Level,631,Clayton County,4058,Morrow High School,American Literature and Composition,369,369,186,TFS,1282.1
2019,School Level,632,Clinch County,1050,Clinch County High School,9th Grade Literature and Composition,86,86,57,TFS,1217.8
2019,School Level,632,Clinch County,1050,Clinch County High School,American Literature and Composition,98,98,52,TFS,1288.7
2019,School Level,633,Cobb County,101,Kennesaw Mountain High School,9th Grade Literature and Composition,468,468,393,TFS,1396
2019,School Level,633,Cobb County,101,Kennesaw Mountain High School,American Literature and Composition,466,466,380,TFS,1465.6
2019,School Level,633,Cobb County,103,Kell High School,9th Grade Literature and Composition,435,432,331,TFS,1319.2
2019,School Level,633,Cobb County,103,Kell High School,American Literature and Composition,378,375,271,TFS,1418.5
2019,School Level,633,Cobb County,175,Walton High School,9th Grade Literature and Composition,709,708,662,TFS,1473.8
2019,School Level,633,Cobb County,175,Walton High School,American Literature and Composition,592,592,558,TFS,1565.3
2019,School Level,633,Cobb County,188,Pope High School,9th Grade Literature and Composition,463,463,444,TFS,1472
2019,School Level,633,Cobb County,188,Pope High School,American Literature and Composition,489,489,445,TFS,1513.4
2019,School Level,633,Cobb County,192,Harrison High School,9th Grade Literature and Composition,671,671,614,TFS,1420.2
2019,School Level,633,Cobb County,192,Harrison High School,American Literature and Composition,567,567,506,TFS,1503.5
2019,School Level,633,Cobb County,209,Allatoona High School,9th Grade Literature and Composition,483,482,414,TFS,1388.8
2019,School Level,633,Cobb County,209,Allatoona High School,American Literature and Composition,354,352,278,TFS,1442.4
2019,School Level,633,Cobb County,275,Dodgen Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,633,Cobb County,373,Sprayberry High School,9th Grade Literature and Composition,493,493,373,TFS,1298.5
2019,School Level,633,Cobb County,373,Sprayberry High School,American Literature and Composition,446,446,305,TFS,1399.1
2019,School Level,633,Cobb County,381,Lassiter High School,9th Grade Literature and Composition,524,524,490,TFS,1456.3
2019,School Level,633,Cobb County,381,Lassiter High School,American Literature and Composition,519,519,463,TFS,1515.7
2019,School Level,633,Cobb County,707,Hillgrove High School,9th Grade Literature and Composition,545,545,483,TFS,1392.4
2019,School Level,633,Cobb County,707,Hillgrove High School,American Literature and Composition,598,597,489,TFS,1458.4
2019,School Level,633,Cobb County,807,Devereux Ackerman Academy,9th Grade Literature and Composition,31,30,TFS,TFS,954.7
2019,School Level,633,Cobb County,807,Devereux Ackerman Academy,American Literature and Composition,,,,,
2019,School Level,633,Cobb County,808,Cobb Horizon High School,9th Grade Literature and Composition,26,26,18,TFS,1220.4
2019,School Level,633,Cobb County,808,Cobb Horizon High School,American Literature and Composition,104,103,39,TFS,1202.8
2019,School Level,633,Cobb County,1054,Campbell High School,9th Grade Literature and Composition,776,776,560,TFS,1297.4
2019,School Level,633,Cobb County,1054,Campbell High School,American Literature and Composition,678,678,452,TFS,1375.7
2019,School Level,633,Cobb County,1064,McEachern High School,9th Grade Literature and Composition,598,598,433,TFS,1275.7
2019,School Level,633,Cobb County,1064,McEachern High School,American Literature and Composition,605,605,407,TFS,1358.9
2019,School Level,633,Cobb County,1069,Wheeler High School,9th Grade Literature and Composition,616,615,460,TFS,1345.5
2019,School Level,633,Cobb County,1069,Wheeler High School,American Literature and Composition,499,498,335,TFS,1399.1
2019,School Level,633,Cobb County,2056,North Cobb High School,9th Grade Literature and Composition,702,702,541,TFS,1319.5
2019,School Level,633,Cobb County,2056,North Cobb High School,American Literature and Composition,733,733,509,TFS,1396.5
2019,School Level,633,Cobb County,2066,Osborne High School,9th Grade Literature and Composition,600,591,312,TFS,1174.6
2019,School Level,633,Cobb County,2066,Osborne High School,American Literature and Composition,503,500,260,TFS,1277.6
2019,School Level,633,Cobb County,3056,South Cobb High School,9th Grade Literature and Composition,623,617,383,TFS,1237.8
2019,School Level,633,Cobb County,3056,South Cobb High School,American Literature and Composition,452,447,270,TFS,1355.5
2019,School Level,633,Cobb County,4066,Pebblebrook High School,9th Grade Literature and Composition,700,698,404,TFS,1197.2
2019,School Level,633,Cobb County,4066,Pebblebrook High School,American Literature and Composition,607,604,322,TFS,1302.5
2019,School Level,634,Coffee County,114,Wiregrass Regional College and Career Academy,9th Grade Literature and Composition,46,46,28,TFS,1217.9
2019,School Level,634,Coffee County,114,Wiregrass Regional College and Career Academy,American Literature and Composition,46,46,19,TFS,1283.4
2019,School Level,634,Coffee County,195,Coffee County High School,9th Grade Literature and Composition,,,,,
2019,School Level,634,Coffee County,195,Coffee County High School,American Literature and Composition,288,288,136,TFS,1260.3
2019,School Level,634,Coffee County,308,George Washington Carver Freshman Campus,9th Grade Literature and Composition,475,475,326,TFS,1288.9
2019,School Level,635,Colquitt County,112,Colquitt County Achievement Center,9th Grade Literature and Composition,18,18,TFS,TFS,920.8
2019,School Level,635,Colquitt County,112,Colquitt County Achievement Center,American Literature and Composition,18,18,TFS,TFS,1010.6
2019,School Level,635,Colquitt County,1554,Colquitt County High School,9th Grade Literature and Composition,36,36,TFS,TFS,851.5
2019,School Level,635,Colquitt County,1554,Colquitt County High School,American Literature and Composition,530,530,258,TFS,1252
2019,School Level,635,Colquitt County,3052,CA Gray Junior High School,9th Grade Literature and Composition,625,625,430,TFS,1255.2
2019,School Level,636,Columbia County,107,Evans Middle School,9th Grade Literature and Composition,,,,,
2019,School Level,636,Columbia County,112,Grovetown High School,9th Grade Literature and Composition,538,538,434,TFS,1340.3
2019,School Level,636,Columbia County,112,Grovetown High School,American Literature and Composition,499,499,298,TFS,1320.1
2019,School Level,636,Columbia County,183,Harlem High School,9th Grade Literature and Composition,273,273,201,TFS,1274.1
2019,School Level,636,Columbia County,183,Harlem High School,American Literature and Composition,253,253,140,TFS,1300.1
2019,School Level,636,Columbia County,189,Lakeside High School,9th Grade Literature and Composition,459,459,390,TFS,1372.9
2019,School Level,636,Columbia County,189,Lakeside High School,American Literature and Composition,423,423,328,TFS,1434
2019,School Level,636,Columbia County,197,Greenbrier High School,9th Grade Literature and Composition,377,377,351,TFS,1418.4
2019,School Level,636,Columbia County,197,Greenbrier High School,American Literature and Composition,383,383,308,TFS,1455.6
2019,School Level,636,Columbia County,4050,Evans High School,9th Grade Literature and Composition,495,495,411,TFS,1328.5
2019,School Level,636,Columbia County,4050,Evans High School,American Literature and Composition,454,454,338,TFS,1388.7
2019,School Level,637,Cook County,101,Cook County Middle School,9th Grade Literature and Composition,28,28,28,TFS,1570.2
2019,School Level,637,Cook County,111,Cook High School,9th Grade Literature and Composition,238,238,132,TFS,1189.8
2019,School Level,637,Cook County,111,Cook High School,American Literature and Composition,225,225,124,TFS,1285.4
2019,School Level,638,Coweta County,196,Northgate High School,9th Grade Literature and Composition,459,459,385,TFS,1370.4
2019,School Level,638,Coweta County,196,Northgate High School,American Literature and Composition,408,408,321,TFS,1432.9
2019,School Level,638,Coweta County,389,East Coweta High School,9th Grade Literature and Composition,901,897,655,TFS,1285.2
2019,School Level,638,Coweta County,389,East Coweta High School,American Literature and Composition,759,759,518,TFS,1374.3
2019,School Level,638,Coweta County,5054,Newnan High School,9th Grade Literature and Composition,578,578,400,TFS,1282.2
2019,School Level,638,Coweta County,5054,Newnan High School,American Literature and Composition,515,514,341,TFS,1368
2019,School Level,639,Crawford County,193,Crawford County High School,9th Grade Literature and Composition,131,131,78,TFS,1216.8
2019,School Level,639,Crawford County,193,Crawford County High School,American Literature and Composition,100,100,47,TFS,1235.4
2019,School Level,640,Crisp County,196,Crisp County High School,9th Grade Literature and Composition,267,267,155,TFS,1200.1
2019,School Level,640,Crisp County,196,Crisp County High School,American Literature and Composition,243,243,94,TFS,1195.3
2019,School Level,641,Dade County,195,Dade County High School,9th Grade Literature and Composition,172,172,121,TFS,1251.5
2019,School Level,641,Dade County,195,Dade County High School,American Literature and Composition,167,167,93,TFS,1309.1
2019,School Level,642,Dawson County,109,Dawson County Junior High,9th Grade Literature and Composition,305,305,227,TFS,1290.9
2019,School Level,642,Dawson County,198,Dawson County High School,9th Grade Literature and Composition,,,,,
2019,School Level,642,Dawson County,198,Dawson County High School,American Literature and Composition,290,290,187,TFS,1354
2019,School Level,643,Decatur County,116,New Beginning Learning Center,9th Grade Literature and Composition,31,31,TFS,TFS,948.5
2019,School Level,643,Decatur County,116,New Beginning Learning Center,American Literature and Composition,37,37,TFS,TFS,948.9
2019,School Level,643,Decatur County,3050,Bainbridge High School,9th Grade Literature and Composition,401,401,224,TFS,1186.1
2019,School Level,643,Decatur County,3050,Bainbridge High School,American Literature and Composition,341,341,162,TFS,1254.3
2019,School Level,644,DeKalb County,103,"Martin Luther King, Jr. High School",9th Grade Literature and Composition,452,449,240,TFS,1185.8
2019,School Level,644,DeKalb County,103,"Martin Luther King, Jr. High School",American Literature and Composition,398,397,150,TFS,1215.2
2019,School Level,644,DeKalb County,105,Miller Grove High School,9th Grade Literature and Composition,389,389,226,TFS,1201.2
2019,School Level,644,DeKalb County,105,Miller Grove High School,American Literature and Composition,264,264,105,TFS,1225.2
2019,School Level,644,DeKalb County,172,Cedar Grove High School,9th Grade Literature and Composition,281,279,134,TFS,1138.9
2019,School Level,644,DeKalb County,172,Cedar Grove High School,American Literature and Composition,270,269,98,TFS,1194.3
2019,School Level,644,DeKalb County,176,Redan High School,9th Grade Literature and Composition,268,263,126,TFS,1151.3
