"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2019-20","School","622","Carroll County","5052","Sand Hill Elementary School","PK,KK,01,02,03,04,05",618,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","622","Carroll County","5054","Villa Rica High School","09,10,11,12",1609,"50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","27","54","35","70","15","30"
"2019-20","District","622","Carroll County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",14422,"184","Too Few Students","Too Few Students","Too Few Students","Too Few Students","34","19","19","10","19","10","111","60","121","66","63","34"
"2019-20","School","623","Catoosa County","0100","Ringgold Primary School","PK,KK,01,02",465,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","0102","Battlefield Primary","PK,KK,01,02",425,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","0103","Battlefield Elementary School","03,04,05",473,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","0105","Woodstation Elementary School","PK,KK,01,02,03,04,05",403,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","0109","Heritage High School","09,10,11,12",1271,"61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","53","87","39","64","22","36"
"2019-20","School","623","Catoosa County","0185","Tiger Creek Elementary School","PK,KK,01,02,03,04,05",476,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","0205","Heritage Middle School","06,07,08",939,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","1050","Boynton Elementary School","PK,KK,01,02,03,04,05",552,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","09,10,11,12",1013,"48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","43","90","26","54","22","46"
"2019-20","School","623","Catoosa County","1054","West Side Elementary School","PK,KK,01,02,03,04,05",433,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","2552","Lakeview Middle School","06,07,08",774,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","3050","Cloud Springs Elementary School","KK,01,02,03,04,05",337,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","3052","Ringgold Elementary School","03,04,05",479,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","4052","Ringgold High School","09,10,11,12",1055,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","89","13","72","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","5050","Graysville Elementary School","PK,KK,01,02,03,04,05",539,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","623","Catoosa County","5052","Ringgold Middle School","06,07,08",814,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","District","623","Catoosa County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",10448,"158","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","140","89","98","62","60","38"
"2019-20","School","624","Charlton County","0112","Bethune Middle School","04,05,06,07,08",581,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","624","Charlton County","0199","Folkston Elementary School","PK,KK,01,02,03",434,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","40","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","60","15","50","15","50"
"2019-20","School","624","Charlton County","0287","Charlton County High School","09,10,11,12",414,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","624","Charlton County","4050","St. George Elementary School","PK,KK,01,02,03,04,05,06",163,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","District","624","Charlton County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1592,"46","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","30","65","25","54","21","46"
"2019-20","School","625","Savannah-Chatham County","0101","Johnson High School","09,10,11,12",779,"106","Too Few Students","Too Few Students","Too Few Students","Too Few Students","86","81","10","9","Too Few Students","Too Few Students","Too Few Students","Too Few Students","66","62","40","38"
"2019-20","School","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","02,03,04,05,06,07,08,09,10,11,12",42,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0109","Coastal Empire Montessori Charter School","KK,01,02,03,04,05",246,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","09,10,11,12",670,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0116","Pulaski Elementary SChool","PK,KK,01,02,03,04,05",577,"26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","65","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","58","11","42"
"2019-20","School","625","Savannah-Chatham County","0117","New Hampstead High School","09,10,11,12",1225,"113","Too Few Students","Too Few Students","Too Few Students","Too Few Students","60","53","21","19","Too Few Students","Too Few Students","23","20","71","63","42","37"
"2019-20","School","625","Savannah-Chatham County","0118","Oglethorpe Charter School","06,07,08",602,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0124","The STEM Academy at Bartlett","06,07,08",694,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0125","Tybee Island Maritime Academy School","KK,01,02,03,04,05",292,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","KK,01,02,03,04,05,06,07,08,09",256,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","56","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0192","Esther F. Garrison School for the Arts","PK,KK,01,02,03,04,05,06,07,08",758,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0194","Georgetown School","PK,KK,01,02,03,04,05,06,07,08",705,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","53","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","68","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0197","Garden City Elementary School","PK,KK,01,02,03,04,05",388,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0199","West Chatham Middle School","06,07,08",969,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","42","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","75","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0200","West Chatham Elementary School","PK,KK,01,02,03,04,05",758,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0201","DeRenne Middle School","06,07,08",715,"40","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","98","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","65","14","35"
"2019-20","School","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","09,10,11,12",599,"157","Too Few Students","Too Few Students","Too Few Students","Too Few Students","153","98","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","86","55","71","45"
"2019-20","School","625","Savannah-Chatham County","0211","Godley Station School","PK,KK,01,02,03,04,05,06,07,08",1675,"27","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","56","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","70","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0298","Marshpoint Elementary School","PK,KK,01,02,03,04,05",720,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0299","Southwest Middle School","06,07,08",773,"47","Too Few Students","Too Few Students","Too Few Students","Too Few Students","30","64","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","31","66","16","34"
"2019-20","School","625","Savannah-Chatham County","0300","Southwest Elementary School","PK,KK,01,02,03,04,05",709,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","67","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0301","Myers Middle School","06,07,08",570,"48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","42","88","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","58","20","42"
"2019-20","School","625","Savannah-Chatham County","0311","Coastal Middle School","06,07,08",707,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0411","Islands High School","09,10,11,12",1031,"97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","60","62","64","66","33","34"
"2019-20","School","625","Savannah-Chatham County","0499","Savannah Arts Academy","09,10,11,12",962,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0511","Shuman Elementary School","01,02,03,04,05",616,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0512","Rice Creek School","KK,03,04,05,06,07,08",875,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","64","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","86","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0513","Savannah Early College High School","09,10,11,12",215,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0514","School of Humanities at Juliette Gordon Low","PK,KK,01,02,03,04,05,06,07,10,12",671,"29","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","86","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","62","11","38"
"2019-20","School","625","Savannah-Chatham County","0515","Susie King Taylor Community School","KK,01,02,03,04,05,06",249,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0516","Savannah Classical Academy Charter High School","09,10,11,12",53,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","0517","Henderson E Formey Jr Early Learning Center","PK,KK",279,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","1052","Otis J Brock III Elementary School","PK,KK,01,02,03,04,05",504,"44","Too Few Students","Too Few Students","Too Few Students","Too Few Students","41","93","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","73","12","27"
"2019-20","School","625","Savannah-Chatham County","1056","Gadsden Elementary School","PK,KK,01,02,03,04,05",492,"39","Too Few Students","Too Few Students","Too Few Students","Too Few Students","38","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","59","16","41"
"2019-20","School","625","Savannah-Chatham County","1058","Heard Elementary School","PK,KK,01,02,03,04,05",610,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","85","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","1060","Howard Elementary School","PK,KK,01,02,03,04,05",597,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","1070","White Bluff Elementary School","PK,KK,01,02,03,04,05",536,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","2052","Beach High School","09,10,11,12",974,"224","Too Few Students","Too Few Students","Too Few Students","Too Few Students","196","88","18","8","Too Few Students","Too Few Students","Too Few Students","Too Few Students","124","55","100","45"
"2019-20","School","625","Savannah-Chatham County","2056","Gould Elementary School","PK,KK,01,02,03,04,05",735,"29","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","41","Too Few Students","Too Few Students","Too Few Students","Too Few Students","18","62","11","38"
"2019-20","School","625","Savannah-Chatham County","2060","Hubert Middle School","06,07,08",609,"34","Too Few Students","Too Few Students","Too Few Students","Too Few Students","31","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","74","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","2062","Largo-Tibet Elementary School","PK,KK,01,02,03,04,05",537,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","2068","Andrea B Williams Elementary School","01,02,03,04,05",544,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","70","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","3056","Groves High School","09,10,11,12",719,"164","Too Few Students","Too Few Students","Too Few Students","Too Few Students","104","63","41","25","Too Few Students","Too Few Students","11","7","91","56","73","45"
"2019-20","School","625","Savannah-Chatham County","3060","Isle of Hope School","PK,KK,01,02,03,04,05,06,07,08",767,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","3064","Pooler Elementary School","PK,KK,01,02,03,04,05",421,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","50","11","46","13","54"
"2019-20","School","625","Savannah-Chatham County","4052","Bloomingdale Elementary School","PK,KK,01,02,03,04,05",345,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","4054","Ellis Elementary School","PK,KK,01,02,03,04,05,06,07,08",427,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","4056","Haven Elementary School","PK,KK,01,02,03,04,05",389,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","19","95","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","75","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","4058","Hesse School","PK,KK,01,02,03,04,05,06,07,08",1252,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","67","12","50","12","50"
"2019-20","School","625","Savannah-Chatham County","4068","Port Wentworth Elementary School","PK,KK,01,02",490,"26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","62","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","54","12","46"
"2019-20","School","625","Savannah-Chatham County","4070","Windsor Forest Elementary School","PK,KK,01,02,03,04,05",491,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","5052","Butler Elementary School","PK,KK,01,02,03,04,05",510,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","5058","Hodge Elementary School","PK,KK,01,02,03,04,05",453,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","5060","Jenkins High School","09,10,11,12",1052,"218","Too Few Students","Too Few Students","Too Few Students","Too Few Students","148","68","17","8","Too Few Students","Too Few Students","44","20","127","58","91","42"
"2019-20","School","625","Savannah-Chatham County","5062","Mercer Middle School","06,07,08",462,"31","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","84","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","22","71","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","5066","Jacob G. Smith Elementary School","PK,KK,01,02,03,04,05",463,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","625","Savannah-Chatham County","5070","Windsor Forest High School","09,10,11,12",1012,"197","Too Few Students","Too Few Students","Too Few Students","Too Few Students","138","70","22","11","11","6","19","10","126","64","71","36"
"2019-20","District","625","Savannah-Chatham County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",35771,"2081","29","1","Too Few Students","Too Few Students","1462","70","218","11","76","4","293","14","1262","61","819","39"
"2019-20","School","626","Chattahoochee County","0101","Chattahoochee County Education Center","PK,KK,01,02,03,04,05",270,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","69"
"2019-20","School","626","Chattahoochee County","0106","Chattahoochee County Middle School","06,07,08",168,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","School","626","Chattahoochee County","0206","Chattahoochee County High School","09,10,11,12",462,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2019-20","District","626","Chattahoochee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",900,"24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","63","12","50","12","50"
"2019-20","School","627","Chattooga County","0106","Leroy Massey Elementary School","03,04,05",757,"49","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","65","26","53","23","47"
"2019-20","School","627","Chattooga County","1050","Chattooga High School","09,10,11,12",750,"42","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","36","86","30","71","12","29"
"2019-20","School","627","Chattooga County","2050","Lyerly Elementary School","PK,KK,01,02,03,04,05,06,07,08",357,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
