LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2016-17,611,Bibb County,105,Howard High School,All Students,English,2030038,49597,381,76,20.3,20.5,17.3,19.7
2016-17,611,Bibb County,105,Howard High School,All Students,Mathematics,2030038,49594,381,76,20.7,20.6,17.8,19.5
2016-17,611,Bibb County,105,Howard High School,All Students,Reading,2030038,49596,381,76,21.4,21.7,18.4,20.9
2016-17,611,Bibb County,105,Howard High School,All Students,Science,2030038,49593,381,76,21,21,18.2,20
2016-17,611,Bibb County,105,Howard High School,All Students,Writing Subscore,1090621,6225,26,TFS,6.5,6.9,5.9,
2016-17,611,Bibb County,186,Central High School,All Students,Composite,2030038,49594,381,112,21,21.1,18.1,18.2
2016-17,611,Bibb County,186,Central High School,All Students,English,2030038,49597,381,112,20.3,20.5,17.3,17.5
2016-17,611,Bibb County,186,Central High School,All Students,Mathematics,2030038,49594,381,112,20.7,20.6,17.8,17.7
2016-17,611,Bibb County,186,Central High School,All Students,Reading,2030038,49596,381,112,21.4,21.7,18.4,19
2016-17,611,Bibb County,186,Central High School,All Students,Science,2030038,49593,381,112,21,21,18.2,18
2016-17,611,Bibb County,186,Central High School,All Students,Writing Subscore,1090621,6225,26,TFS,6.5,6.9,5.9,
2016-17,611,Bibb County,198,Westside High School,All Students,Composite,2030038,49594,381,82,21,21.1,18.1,16.9
2016-17,611,Bibb County,198,Westside High School,All Students,English,2030038,49597,381,82,20.3,20.5,17.3,15.9
2016-17,611,Bibb County,198,Westside High School,All Students,Mathematics,2030038,49594,381,82,20.7,20.6,17.8,16.9
2016-17,611,Bibb County,198,Westside High School,All Students,Reading,2030038,49596,381,82,21.4,21.7,18.4,16.9
2016-17,611,Bibb County,198,Westside High School,All Students,Science,2030038,49593,381,82,21,21,18.2,17.2
2016-17,611,Bibb County,198,Westside High School,All Students,Writing Subscore,1090621,6225,26,TFS,6.5,6.9,5.9,
2016-17,611,Bibb County,204,Rutland High School,All Students,Composite,2030038,49594,381,51,21,21.1,18.1,18.8
2016-17,611,Bibb County,204,Rutland High School,All Students,English,2030038,49597,381,51,20.3,20.5,17.3,18.8
2016-17,611,Bibb County,204,Rutland High School,All Students,Mathematics,2030038,49594,381,51,20.7,20.6,17.8,18.5
2016-17,611,Bibb County,204,Rutland High School,All Students,Reading,2030038,49596,381,51,21.4,21.7,18.4,18.4
2016-17,611,Bibb County,204,Rutland High School,All Students,Science,2030038,49593,381,51,21,21,18.2,18.8
2016-17,611,Bibb County,204,Rutland High School,All Students,Writing Subscore,1090621,6225,26,TFS,6.5,6.9,5.9,
2016-17,611,Bibb County,286,Northeast High School,All Students,Composite,2030038,49594,381,17,21,21.1,18.1,16
2016-17,611,Bibb County,286,Northeast High School,All Students,English,2030038,49597,381,17,20.3,20.5,17.3,13.6
2016-17,611,Bibb County,286,Northeast High School,All Students,Mathematics,2030038,49594,381,17,20.7,20.6,17.8,16.5
2016-17,611,Bibb County,286,Northeast High School,All Students,Reading,2030038,49596,381,17,21.4,21.7,18.4,16.3
2016-17,611,Bibb County,286,Northeast High School,All Students,Science,2030038,49593,381,17,21,21,18.2,16.9
2016-17,611,Bibb County,286,Northeast High School,All Students,Writing Subscore,1090621,6225,26,TFS,6.5,6.9,5.9,
2016-17,611,Bibb County,386,Southwest High School,All Students,Composite,2030038,49594,381,43,21,21.1,18.1,16.2
2016-17,611,Bibb County,386,Southwest High School,All Students,English,2030038,49597,381,43,20.3,20.5,17.3,14.7
2016-17,611,Bibb County,386,Southwest High School,All Students,Mathematics,2030038,49594,381,43,20.7,20.6,17.8,16.3
2016-17,611,Bibb County,386,Southwest High School,All Students,Reading,2030038,49596,381,43,21.4,21.7,18.4,16
2016-17,611,Bibb County,386,Southwest High School,All Students,Science,2030038,49593,381,43,21,21,18.2,17.1
2016-17,611,Bibb County,386,Southwest High School,All Students,Writing Subscore,1090621,6225,26,TFS,6.5,6.9,5.9,
2016-17,612,Bleckley County,105,Bleckley County High School,All Students,Composite,2030038,49594,28,28,21,21.1,18.4,18.4
2016-17,612,Bleckley County,105,Bleckley County High School,All Students,English,2030038,49597,28,28,20.3,20.5,17.9,17.9
2016-17,612,Bleckley County,105,Bleckley County High School,All Students,Mathematics,2030038,49594,28,28,20.7,20.6,18.6,18.6
2016-17,612,Bleckley County,105,Bleckley County High School,All Students,Reading,2030038,49596,28,28,21.4,21.7,18.8,18.8
2016-17,612,Bleckley County,105,Bleckley County High School,All Students,Science,2030038,49593,28,28,21,21,17.7,17.7
2016-17,613,Brantley County,1050,Brantley County High School,All Students,Composite,2030038,49594,34,34,21,21.1,19.3,19.3
2016-17,613,Brantley County,1050,Brantley County High School,All Students,English,2030038,49597,34,34,20.3,20.5,18.2,18.2
2016-17,613,Brantley County,1050,Brantley County High School,All Students,Mathematics,2030038,49594,34,34,20.7,20.6,18.4,18.4
2016-17,613,Brantley County,1050,Brantley County High School,All Students,Reading,2030038,49596,34,34,21.4,21.7,20.3,20.3
2016-17,613,Brantley County,1050,Brantley County High School,All Students,Science,2030038,49593,34,34,21,21,19.9,19.9
2016-17,613,Brantley County,1050,Brantley County High School,All Students,Writing Subscore,1090621,6225,TFS,TFS,6.5,6.9,,
2016-17,614,Brooks County,110,Brooks County High School,All Students,Composite,2030038,49594,32,32,21,21.1,17.9,17.9
2016-17,614,Brooks County,110,Brooks County High School,All Students,English,2030038,49597,32,32,20.3,20.5,17.1,17.1
2016-17,614,Brooks County,110,Brooks County High School,All Students,Mathematics,2030038,49594,32,32,20.7,20.6,17.6,17.6
2016-17,614,Brooks County,110,Brooks County High School,All Students,Reading,2030038,49596,32,32,21.4,21.7,18.1,18.1
2016-17,614,Brooks County,110,Brooks County High School,All Students,Science,2030038,49593,32,32,21,21,18.2,18.2
2016-17,614,Brooks County,110,Brooks County High School,All Students,Writing Subscore,1090621,6225,TFS,TFS,6.5,6.9,,
2016-17,615,Bryan County,182,Richmond Hill High School,All Students,Composite,2030038,49594,210,181,21,21.1,22.4,23
2016-17,615,Bryan County,182,Richmond Hill High School,All Students,English,2030038,49597,210,181,20.3,20.5,22.1,22.8
2016-17,615,Bryan County,182,Richmond Hill High School,All Students,Mathematics,2030038,49594,210,181,20.7,20.6,21.3,21.8
2016-17,615,Bryan County,182,Richmond Hill High School,All Students,Reading,2030038,49596,210,181,21.4,21.7,23.3,23.8
2016-17,615,Bryan County,182,Richmond Hill High School,All Students,Science,2030038,49593,210,181,21,21,22.3,22.9
2016-17,615,Bryan County,182,Richmond Hill High School,All Students,Writing Subscore,1090621,6225,49,40,6.5,6.9,6.9,7.2
2016-17,615,Bryan County,502,Bryan County High School,All Students,Composite,2030038,49594,210,29,21,21.1,22.4,18.9
2016-17,615,Bryan County,502,Bryan County High School,All Students,English,2030038,49597,210,29,20.3,20.5,22.1,17.7
2016-17,615,Bryan County,502,Bryan County High School,All Students,Mathematics,2030038,49594,210,29,20.7,20.6,21.3,18
2016-17,615,Bryan County,502,Bryan County High School,All Students,Reading,2030038,49596,210,29,21.4,21.7,23.3,20.4
2016-17,615,Bryan County,502,Bryan County High School,All Students,Science,2030038,49593,210,29,21,21,22.3,19.1
2016-17,615,Bryan County,502,Bryan County High School,All Students,Writing Subscore,1090621,6225,49,TFS,6.5,6.9,6.9,
2016-17,616,Bulloch County,203,Southeast Bulloch High School,All Students,Composite,2030038,49594,263,67,21,21.1,20.6,21.4
2016-17,616,Bulloch County,203,Southeast Bulloch High School,All Students,English,2030038,49597,263,67,20.3,20.5,20.1,21.4
2016-17,616,Bulloch County,203,Southeast Bulloch High School,All Students,Mathematics,2030038,49594,263,67,20.7,20.6,20.2,20.7
2016-17,616,Bulloch County,203,Southeast Bulloch High School,All Students,Reading,2030038,49596,263,67,21.4,21.7,21.4,22.6
2016-17,616,Bulloch County,203,Southeast Bulloch High School,All Students,Science,2030038,49593,263,67,21,21,20.4,20.5
2016-17,616,Bulloch County,203,Southeast Bulloch High School,All Students,Writing Subscore,1090621,6225,50,21,6.5,6.9,6.1,5.9
2016-17,616,Bulloch County,2054,Statesboro High School,All Students,Composite,2030038,49594,263,175,21,21.1,20.6,20.6
2016-17,616,Bulloch County,2054,Statesboro High School,All Students,English,2030038,49597,263,175,20.3,20.5,20.1,19.8
2016-17,616,Bulloch County,2054,Statesboro High School,All Students,Mathematics,2030038,49594,263,175,20.7,20.6,20.2,20.2
2016-17,616,Bulloch County,2054,Statesboro High School,All Students,Reading,2030038,49596,263,175,21.4,21.7,21.4,21.2
2016-17,616,Bulloch County,2054,Statesboro High School,All Students,Science,2030038,49593,263,175,21,21,20.4,20.6
2016-17,616,Bulloch County,2054,Statesboro High School,All Students,Writing Subscore,1090621,6225,50,24,6.5,6.9,6.1,6.3
2016-17,616,Bulloch County,4052,Portal Middle/High School,All Students,Composite,2030038,49594,263,21,21,21.1,20.6,18.6
2016-17,616,Bulloch County,4052,Portal Middle/High School,All Students,English,2030038,49597,263,21,20.3,20.5,20.1,18
2016-17,616,Bulloch County,4052,Portal Middle/High School,All Students,Mathematics,2030038,49594,263,21,20.7,20.6,20.2,18.3
2016-17,616,Bulloch County,4052,Portal Middle/High School,All Students,Reading,2030038,49596,263,21,21.4,21.7,21.4,19.6
2016-17,616,Bulloch County,4052,Portal Middle/High School,All Students,Science,2030038,49593,263,21,21,21,20.4,18.2
2016-17,616,Bulloch County,4052,Portal Middle/High School,All Students,Writing Subscore,1090621,6225,50,TFS,6.5,6.9,6.1,
2016-17,617,Burke County,288,Burke County High School,All Students,Composite,2030038,49594,58,58,21,21.1,18.1,18.1
2016-17,617,Burke County,288,Burke County High School,All Students,English,2030038,49597,58,58,20.3,20.5,16.9,16.9
2016-17,617,Burke County,288,Burke County High School,All Students,Mathematics,2030038,49594,58,58,20.7,20.6,18.1,18.1
2016-17,617,Burke County,288,Burke County High School,All Students,Reading,2030038,49596,58,58,21.4,21.7,18.6,18.6
2016-17,617,Burke County,288,Burke County High School,All Students,Science,2030038,49593,58,58,21,21,18.3,18.3
2016-17,617,Burke County,288,Burke County High School,All Students,Writing Subscore,1090621,6225,TFS,TFS,6.5,6.9,,
2016-17,618,Butts County,190,Jackson High School,All Students,Composite,2030038,49594,80,80,21,21.1,18.3,18.3
2016-17,618,Butts County,190,Jackson High School,All Students,English,2030038,49597,80,80,20.3,20.5,17.5,17.5
2016-17,618,Butts County,190,Jackson High School,All Students,Mathematics,2030038,49594,80,80,20.7,20.6,17.9,17.9
2016-17,618,Butts County,190,Jackson High School,All Students,Reading,2030038,49596,80,80,21.4,21.7,18.8,18.8
2016-17,618,Butts County,190,Jackson High School,All Students,Science,2030038,49593,80,80,21,21,18.5,18.5
2016-17,618,Butts County,190,Jackson High School,All Students,Writing Subscore,1090621,6225,TFS,TFS,6.5,6.9,,
2016-17,619,Calhoun County,113,Calhoun County High School,All Students,Composite,2030038,49594,23,23,21,21.1,16.6,16.6
2016-17,619,Calhoun County,113,Calhoun County High School,All Students,English,2030038,49597,23,23,20.3,20.5,15.5,15.5
2016-17,619,Calhoun County,113,Calhoun County High School,All Students,Mathematics,2030038,49594,23,23,20.7,20.6,16.6,16.6
2016-17,619,Calhoun County,113,Calhoun County High School,All Students,Reading,2030038,49596,23,23,21.4,21.7,17.5,17.5
2016-17,619,Calhoun County,113,Calhoun County High School,All Students,Science,2030038,49593,23,23,21,21,16.3,16.3
2016-17,619,Calhoun County,113,Calhoun County High School,All Students,Writing Subscore,1090621,6225,TFS,TFS,6.5,6.9,,
2016-17,620,Camden County,295,Camden County High School,All Students,Composite,2030038,49594,243,243,21,21.1,21.7,21.7
2016-17,620,Camden County,295,Camden County High School,All Students,English,2030038,49597,243,243,20.3,20.5,20.8,20.8
2016-17,620,Camden County,295,Camden County High School,All Students,Mathematics,2030038,49594,243,243,20.7,20.6,21.4,21.4
2016-17,620,Camden County,295,Camden County High School,All Students,Reading,2030038,49596,243,243,21.4,21.7,22.7,22.7
2016-17,620,Camden County,295,Camden County High School,All Students,Science,2030038,49593,243,243,21,21,21.5,21.5
2016-17,620,Camden County,295,Camden County High School,All Students,Writing Subscore,1090621,6225,27,27,6.5,6.9,6.4,6.4
2016-17,621,Candler County,101,Metter High School,All Students,Composite,2030038,49594,38,38,21,21.1,18.1,18.1
2016-17,621,Candler County,101,Metter High School,All Students,English,2030038,49597,38,38,20.3,20.5,16.4,16.4
2016-17,621,Candler County,101,Metter High School,All Students,Mathematics,2030038,49594,38,38,20.7,20.6,18.9,18.9
2016-17,621,Candler County,101,Metter High School,All Students,Reading,2030038,49596,38,38,21.4,21.7,18.4,18.4
2016-17,621,Candler County,101,Metter High School,All Students,Science,2030038,49593,38,38,21,21,18.6,18.6
2016-17,621,Candler County,101,Metter High School,All Students,Writing Subscore,1090621,6225,TFS,TFS,6.5,6.9,,
2016-17,622,Carroll County,189,Temple High School,All Students,Composite,2030038,49594,316,40,21,21.1,19.6,17.8
2016-17,622,Carroll County,189,Temple High School,All Students,English,2030038,49597,316,40,20.3,20.5,19,16.6
2016-17,622,Carroll County,189,Temple High School,All Students,Mathematics,2030038,49594,316,40,20.7,20.6,18.8,16.8
2016-17,622,Carroll County,189,Temple High School,All Students,Reading,2030038,49596,316,40,21.4,21.7,20.4,18.9
2016-17,622,Carroll County,189,Temple High School,All Students,Science,2030038,49593,316,40,21,21,19.8,18.3
2016-17,622,Carroll County,189,Temple High School,All Students,Writing Subscore,1090621,6225,30,TFS,6.5,6.9,6.7,
2016-17,622,Carroll County,212,Mt. Zion High School,All Students,Composite,2030038,49594,316,34,21,21.1,19.6,19.4
2016-17,622,Carroll County,212,Mt. Zion High School,All Students,English,2030038,49597,316,34,20.3,20.5,19,18.8
2016-17,622,Carroll County,212,Mt. Zion High School,All Students,Mathematics,2030038,49594,316,34,20.7,20.6,18.8,19.1
2016-17,622,Carroll County,212,Mt. Zion High School,All Students,Reading,2030038,49596,316,34,21.4,21.7,20.4,20
2016-17,622,Carroll County,212,Mt. Zion High School,All Students,Science,2030038,49593,316,34,21,21,19.8,19.5
2016-17,622,Carroll County,212,Mt. Zion High School,All Students,Writing Subscore,1090621,6225,30,TFS,6.5,6.9,6.7,
2016-17,622,Carroll County,2052,Central High School,All Students,Composite,2030038,49594,316,97,21,21.1,19.6,20.1
2016-17,622,Carroll County,2052,Central High School,All Students,English,2030038,49597,316,97,20.3,20.5,19,19.4
2016-17,622,Carroll County,2052,Central High School,All Students,Mathematics,2030038,49594,316,97,20.7,20.6,18.8,19.1
2016-17,622,Carroll County,2052,Central High School,All Students,Reading,2030038,49596,316,97,21.4,21.7,20.4,21.1
2016-17,622,Carroll County,2052,Central High School,All Students,Science,2030038,49593,316,97,21,21,19.8,20
2016-17,622,Carroll County,2052,Central High School,All Students,Writing Subscore,1090621,6225,30,15,6.5,6.9,6.7,7.1
2016-17,622,Carroll County,3050,Bowdon High School,All Students,Composite,2030038,49594,316,57,21,21.1,19.6,19.4
2016-17,622,Carroll County,3050,Bowdon High School,All Students,English,2030038,49597,316,57,20.3,20.5,19,19.2
2016-17,622,Carroll County,3050,Bowdon High School,All Students,Mathematics,2030038,49594,316,57,20.7,20.6,18.8,18.6
2016-17,622,Carroll County,3050,Bowdon High School,All Students,Reading,2030038,49596,316,57,21.4,21.7,20.4,19.9
2016-17,622,Carroll County,3050,Bowdon High School,All Students,Science,2030038,49593,316,57,21,21,19.8,19.5
2016-17,622,Carroll County,3050,Bowdon High School,All Students,Writing Subscore,1090621,6225,30,TFS,6.5,6.9,6.7,
2016-17,622,Carroll County,5054,Villa Rica High School,All Students,Composite,2030038,49594,316,88,21,21.1,19.6,20.2
2016-17,622,Carroll County,5054,Villa Rica High School,All Students,English,2030038,49597,316,88,20.3,20.5,19,19.7
2016-17,622,Carroll County,5054,Villa Rica High School,All Students,Mathematics,2030038,49594,316,88,20.7,20.6,18.8,19.5
2016-17,622,Carroll County,5054,Villa Rica High School,All Students,Reading,2030038,49596,316,88,21.4,21.7,20.4,20.6
2016-17,622,Carroll County,5054,Villa Rica High School,All Students,Science,2030038,49593,316,88,21,21,19.8,20.4
2016-17,622,Carroll County,5054,Villa Rica High School,All Students,Writing Subscore,1090621,6225,30,TFS,6.5,6.9,6.7,
2016-17,623,Catoosa County,109,Heritage High School,All Students,Composite,2030038,49594,429,168,21,21.1,20.7,21.7
2016-17,623,Catoosa County,109,Heritage High School,All Students,English,2030038,49597,430,169,20.3,20.5,20.2,21
2016-17,623,Catoosa County,109,Heritage High School,All Students,Mathematics,2030038,49594,430,169,20.7,20.6,19.8,20.8
2016-17,623,Catoosa County,109,Heritage High School,All Students,Reading,2030038,49596,429,168,21.4,21.7,21.4,22.3
2016-17,623,Catoosa County,109,Heritage High School,All Students,Science,2030038,49593,429,168,21,21,20.9,22.1
2016-17,623,Catoosa County,109,Heritage High School,All Students,Writing Subscore,1090621,6225,34,TFS,6.5,6.9,6.6,
2016-17,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Composite,2030038,49594,429,115,21,21.1,20.7,19.7
2016-17,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,English,2030038,49597,430,115,20.3,20.5,20.2,19.3
2016-17,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Mathematics,2030038,49594,430,115,20.7,20.6,19.8,18.8
2016-17,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Reading,2030038,49596,429,115,21.4,21.7,21.4,20.5
2016-17,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Science,2030038,49593,429,115,21,21,20.9,19.7
2016-17,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Writing Subscore,1090621,6225,34,TFS,6.5,6.9,6.6,
2016-17,623,Catoosa County,4052,Ringgold High School,All Students,Composite,2030038,49594,429,146,21,21.1,20.7,20.4
2016-17,623,Catoosa County,4052,Ringgold High School,All Students,English,2030038,49597,430,146,20.3,20.5,20.2,20
2016-17,623,Catoosa County,4052,Ringgold High School,All Students,Mathematics,2030038,49594,430,146,20.7,20.6,19.8,19.6
2016-17,623,Catoosa County,4052,Ringgold High School,All Students,Reading,2030038,49596,429,146,21.4,21.7,21.4,21.2
2016-17,623,Catoosa County,4052,Ringgold High School,All Students,Science,2030038,49593,429,146,21,21,20.9,20.5
