"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2017-18","633","Cobb County","2056","North Cobb High School","Biology",28,28,23
"2017-18","633","Cobb County","2056","North Cobb High School","Calculus A",8,,
"2017-18","633","Cobb County","2056","North Cobb High School","Calculus BC",46,46,20
"2017-18","633","Cobb County","2056","North Cobb High School","Capstone",104,104,84
"2017-18","633","Cobb County","2056","North Cobb High School","Chemistry",1,,
"2017-18","633","Cobb County","2056","North Cobb High School","Computer Science A",3,,
"2017-18","633","Cobb County","2056","North Cobb High School","Computer Science Principles",12,12,8
"2017-18","633","Cobb County","2056","North Cobb High School","Economics: Macro",31,31,17
"2017-18","633","Cobb County","2056","North Cobb High School","Economics: Micro",71,71,26
"2017-18","633","Cobb County","2056","North Cobb High School","Eng. Language & Comp",175,175,112
"2017-18","633","Cobb County","2056","North Cobb High School","Eng. Literature & Comp",68,68,27
"2017-18","633","Cobb County","2056","North Cobb High School","Environmental Science",98,98,80
"2017-18","633","Cobb County","2056","North Cobb High School","European History",16,16,5
"2017-18","633","Cobb County","2056","North Cobb High School","Geography: Human",103,103,99
"2017-18","633","Cobb County","2056","North Cobb High School","German Language",2,,
"2017-18","633","Cobb County","2056","North Cobb High School","Gov. & Pol. Comp",48,48,40
"2017-18","633","Cobb County","2056","North Cobb High School","Gov. & Pol. U.S.",38,38,28
"2017-18","633","Cobb County","2056","North Cobb High School","Physics 1",47,47,10
"2017-18","633","Cobb County","2056","North Cobb High School","Physics C: Elec & Magnetism",1,,
"2017-18","633","Cobb County","2056","North Cobb High School","Physics C: Mechanics",20,20,10
"2017-18","633","Cobb County","2056","North Cobb High School","Psychology",153,153,100
"2017-18","633","Cobb County","2056","North Cobb High School","Spanish Language",22,22,22
"2017-18","633","Cobb County","2056","North Cobb High School","Statistics",64,64,32
"2017-18","633","Cobb County","2056","North Cobb High School","U.S. History",126,126,73
"2017-18","633","Cobb County","2056","North Cobb High School","World History",139,139,92
"2017-18","633","Cobb County","2066","Osborne High School","ALL Subjects",248,282,56
"2017-18","633","Cobb County","2066","Osborne High School","Art: Studio 2-D Design",1,,
"2017-18","633","Cobb County","2066","Osborne High School","Biology",9,,
"2017-18","633","Cobb County","2066","Osborne High School","Calculus BC",1,,
"2017-18","633","Cobb County","2066","Osborne High School","Capstone",1,,
"2017-18","633","Cobb County","2066","Osborne High School","Economics: Macro",8,,
"2017-18","633","Cobb County","2066","Osborne High School","Eng. Language & Comp",35,35,2
"2017-18","633","Cobb County","2066","Osborne High School","Eng. Literature & Comp",3,,
"2017-18","633","Cobb County","2066","Osborne High School","French Language",2,,
"2017-18","633","Cobb County","2066","Osborne High School","Geography: Human",61,61,22
"2017-18","633","Cobb County","2066","Osborne High School","Gov. & Pol. U.S.",1,,
"2017-18","633","Cobb County","2066","Osborne High School","Physics 1",15,15,
"2017-18","633","Cobb County","2066","Osborne High School","Psychology",35,35,5
"2017-18","633","Cobb County","2066","Osborne High School","Spanish Language",13,13,11
"2017-18","633","Cobb County","2066","Osborne High School","Statistics",6,,
"2017-18","633","Cobb County","2066","Osborne High School","U.S. History",42,42,8
"2017-18","633","Cobb County","2066","Osborne High School","World History",49,49,5
"2017-18","633","Cobb County","3056","South Cobb High School","ALL Subjects",139,243,83
"2017-18","633","Cobb County","3056","South Cobb High School","Art: Studio Drawing",1,,
"2017-18","633","Cobb County","3056","South Cobb High School","Biology",16,16,9
"2017-18","633","Cobb County","3056","South Cobb High School","Calculus A",12,12,5
"2017-18","633","Cobb County","3056","South Cobb High School","Chemistry",23,23,1
"2017-18","633","Cobb County","3056","South Cobb High School","Computer Science A",1,,
"2017-18","633","Cobb County","3056","South Cobb High School","Economics: Micro",6,,
"2017-18","633","Cobb County","3056","South Cobb High School","Eng. Language & Comp",28,28,10
"2017-18","633","Cobb County","3056","South Cobb High School","Eng. Literature & Comp",8,,
"2017-18","633","Cobb County","3056","South Cobb High School","Environmental Science",5,,
"2017-18","633","Cobb County","3056","South Cobb High School","Geography: Human",23,23,7
"2017-18","633","Cobb County","3056","South Cobb High School","Gov. & Pol. U.S.",3,,
"2017-18","633","Cobb County","3056","South Cobb High School","Physics 1",26,26,1
"2017-18","633","Cobb County","3056","South Cobb High School","Psychology",10,10,4
"2017-18","633","Cobb County","3056","South Cobb High School","Statistics",10,10,6
"2017-18","633","Cobb County","3056","South Cobb High School","U.S. History",32,32,13
"2017-18","633","Cobb County","3056","South Cobb High School","World History",39,39,11
"2017-18","633","Cobb County","4066","Pebblebrook High School","ALL Subjects",184,243,51
"2017-18","633","Cobb County","4066","Pebblebrook High School","Art: Studio 2-D Design",9,,
"2017-18","633","Cobb County","4066","Pebblebrook High School","Calculus A",16,16,
"2017-18","633","Cobb County","4066","Pebblebrook High School","Calculus BC",4,,
"2017-18","633","Cobb County","4066","Pebblebrook High School","Economics: Micro",6,,
"2017-18","633","Cobb County","4066","Pebblebrook High School","Eng. Language & Comp",30,30,6
"2017-18","633","Cobb County","4066","Pebblebrook High School","Eng. Literature & Comp",35,35,1
"2017-18","633","Cobb County","4066","Pebblebrook High School","Environmental Science",23,23,
"2017-18","633","Cobb County","4066","Pebblebrook High School","Geography: Human",32,32,3
"2017-18","633","Cobb County","4066","Pebblebrook High School","Gov. & Pol. U.S.",9,,
"2017-18","633","Cobb County","4066","Pebblebrook High School","Physics 1",1,,
"2017-18","633","Cobb County","4066","Pebblebrook High School","Psychology",24,24,15
"2017-18","633","Cobb County","4066","Pebblebrook High School","U.S. History",31,31,7
"2017-18","633","Cobb County","4066","Pebblebrook High School","World History",23,23,6
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",8559,17702,12472
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Art History",39,39,30
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design",76,76,72
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing",55,55,52
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Biology",463,463,356
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Calculus A",492,493,279
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC",608,608,494
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Capstone",194,195,173
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Capstone Research",62,62,51
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Chemistry",491,492,247
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Chinese Lang. & Culture",14,14,13
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A",219,219,142
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles",408,409,339
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro",843,843,652
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro",396,396,262
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp",1884,1887,1302
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp",964,964,524
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science",822,823,589
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","European History",152,152,82
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","French Language",105,105,69
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human",1781,1787,1290
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","German Language",8,,
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. Comp",69,69,59
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.",1169,1169,843
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Latin: Vergil",35,35,29
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Music Theory",66,66,56
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Physics 1",795,796,284
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Physics 2",53,53,29
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Elec & Magnetism",59,59,42
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics",268,268,218
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Psychology",1310,1312,1035
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language",344,344,326
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Spanish Literature",39,39,37
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","Statistics",715,716,524
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","U.S. History",1514,1514,1111
"2017-18","633","Cobb County","SCHOOL_ALL","SCHOOL_ALL","World History",1166,1172,854
"2017-18","634","Coffee County","0195","Coffee County High School","ALL Subjects",136,243,115
"2017-18","634","Coffee County","0195","Coffee County High School","Art History",1,,
"2017-18","634","Coffee County","0195","Coffee County High School","Art: Studio 2-D Design",8,,
"2017-18","634","Coffee County","0195","Coffee County High School","Art: Studio Drawing",1,,
"2017-18","634","Coffee County","0195","Coffee County High School","Biology",12,12,8
"2017-18","634","Coffee County","0195","Coffee County High School","Calculus A",2,,
"2017-18","634","Coffee County","0195","Coffee County High School","Calculus BC",13,13,12
"2017-18","634","Coffee County","0195","Coffee County High School","Chemistry",24,24,17
"2017-18","634","Coffee County","0195","Coffee County High School","Computer Science A",6,,
"2017-18","634","Coffee County","0195","Coffee County High School","Computer Science Principles",1,,
"2017-18","634","Coffee County","0195","Coffee County High School","Economics: Macro",16,16,7
"2017-18","634","Coffee County","0195","Coffee County High School","Economics: Micro",13,13,6
"2017-18","634","Coffee County","0195","Coffee County High School","Eng. Language & Comp",35,35,18
"2017-18","634","Coffee County","0195","Coffee County High School","Eng. Literature & Comp",24,24,5
"2017-18","634","Coffee County","0195","Coffee County High School","Environmental Science",2,,
"2017-18","634","Coffee County","0195","Coffee County High School","European History",7,,
"2017-18","634","Coffee County","0195","Coffee County High School","Geography: Human",12,12,4
"2017-18","634","Coffee County","0195","Coffee County High School","Gov. & Pol. U.S.",17,17,6
"2017-18","634","Coffee County","0195","Coffee County High School","Psychology",2,,
"2017-18","634","Coffee County","0195","Coffee County High School","Spanish Language",3,,
"2017-18","634","Coffee County","0195","Coffee County High School","Statistics",15,15,
"2017-18","634","Coffee County","0195","Coffee County High School","U.S. History",29,29,14
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",136,243,115
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Art History",1,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design",8,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing",1,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Biology",12,12,8
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Calculus A",2,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC",13,13,12
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Chemistry",24,24,17
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A",6,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles",1,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro",16,16,7
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro",13,13,6
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp",35,35,18
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp",24,24,5
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science",2,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","European History",7,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human",12,12,4
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.",17,17,6
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Psychology",2,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language",3,,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","Statistics",15,15,
"2017-18","634","Coffee County","SCHOOL_ALL","SCHOOL_ALL","U.S. History",29,29,14
"2017-18","635","Colquitt County","1554","Colquitt County High School","ALL Subjects",248,428,158
"2017-18","635","Colquitt County","1554","Colquitt County High School","Art: Studio 2-D Design",1,,
"2017-18","635","Colquitt County","1554","Colquitt County High School","Biology",14,14,3
"2017-18","635","Colquitt County","1554","Colquitt County High School","Calculus A",13,13,7
"2017-18","635","Colquitt County","1554","Colquitt County High School","Capstone",17,17,13
"2017-18","635","Colquitt County","1554","Colquitt County High School","Capstone Research",6,,
"2017-18","635","Colquitt County","1554","Colquitt County High School","Chemistry",13,13,2
"2017-18","635","Colquitt County","1554","Colquitt County High School","Computer Science Principles",6,,
"2017-18","635","Colquitt County","1554","Colquitt County High School","Economics: Macro",15,15,5
"2017-18","635","Colquitt County","1554","Colquitt County High School","Economics: Micro",15,15,2
"2017-18","635","Colquitt County","1554","Colquitt County High School","Eng. Language & Comp",60,60,26
"2017-18","635","Colquitt County","1554","Colquitt County High School","Eng. Literature & Comp",46,46,13
"2017-18","635","Colquitt County","1554","Colquitt County High School","Environmental Science",16,16,4
"2017-18","635","Colquitt County","1554","Colquitt County High School","Gov. & Pol. U.S.",14,14,7
"2017-18","635","Colquitt County","1554","Colquitt County High School","Physics 1",18,18,2
"2017-18","635","Colquitt County","1554","Colquitt County High School","Physics 2",9,,
"2017-18","635","Colquitt County","1554","Colquitt County High School","Psychology",76,76,31
"2017-18","635","Colquitt County","1554","Colquitt County High School","Spanish Language",8,,
"2017-18","635","Colquitt County","1554","Colquitt County High School","Spanish Literature",9,,
"2017-18","635","Colquitt County","1554","Colquitt County High School","Statistics",27,27,6
"2017-18","635","Colquitt County","1554","Colquitt County High School","U.S. History",30,30,8
"2017-18","635","Colquitt County","1554","Colquitt County High School","World History",15,15,8
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",248,428,158
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design",1,,
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Biology",14,14,3
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Calculus A",13,13,7
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Capstone",17,17,13
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Capstone Research",6,,
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Chemistry",13,13,2
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles",6,,
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro",15,15,5
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro",15,15,2
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp",60,60,26
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp",46,46,13
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science",16,16,4
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.",14,14,7
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Physics 1",18,18,2
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Physics 2",9,,
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Psychology",76,76,31
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language",8,,
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Spanish Literature",9,,
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","Statistics",27,27,6
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","U.S. History",30,30,8
"2017-18","635","Colquitt County","SCHOOL_ALL","SCHOOL_ALL","World History",15,15,8
"2017-18","636","Columbia County","0112","Grovetown High School","ALL Subjects",500,847,348
"2017-18","636","Columbia County","0112","Grovetown High School","Biology",60,60,19
"2017-18","636","Columbia County","0112","Grovetown High School","Calculus A",3,,
"2017-18","636","Columbia County","0112","Grovetown High School","Calculus BC",14,14,3
"2017-18","636","Columbia County","0112","Grovetown High School","Chemistry",44,44,20
"2017-18","636","Columbia County","0112","Grovetown High School","Computer Science A",15,15,14
"2017-18","636","Columbia County","0112","Grovetown High School","Computer Science Principles",1,,
"2017-18","636","Columbia County","0112","Grovetown High School","Eng. Language & Comp",136,136,62
"2017-18","636","Columbia County","0112","Grovetown High School","Eng. Literature & Comp",69,69,20
"2017-18","636","Columbia County","0112","Grovetown High School","Environmental Science",36,36,15
"2017-18","636","Columbia County","0112","Grovetown High School","European History",7,,
"2017-18","636","Columbia County","0112","Grovetown High School","Geography: Human",50,50,19
"2017-18","636","Columbia County","0112","Grovetown High School","Gov. & Pol. U.S.",65,65,18
"2017-18","636","Columbia County","0112","Grovetown High School","Physics 1",8,,
"2017-18","636","Columbia County","0112","Grovetown High School","Physics C: Elec & Magnetism",1,,
"2017-18","636","Columbia County","0112","Grovetown High School","Physics C: Mechanics",31,31,10
"2017-18","636","Columbia County","0112","Grovetown High School","Psychology",46,46,28
"2017-18","636","Columbia County","0112","Grovetown High School","Spanish Language",14,14,11
"2017-18","636","Columbia County","0112","Grovetown High School","Statistics",43,43,34
"2017-18","636","Columbia County","0112","Grovetown High School","U.S. History",72,72,40
"2017-18","636","Columbia County","0112","Grovetown High School","World History",132,132,31
"2017-18","636","Columbia County","0183","Harlem High School","ALL Subjects",120,165,42
"2017-18","636","Columbia County","0183","Harlem High School","Art: Studio Drawing",3,,
"2017-18","636","Columbia County","0183","Harlem High School","Biology",19,19,10
"2017-18","636","Columbia County","0183","Harlem High School","Computer Science A",1,,
"2017-18","636","Columbia County","0183","Harlem High School","Eng. Language & Comp",22,22,5
"2017-18","636","Columbia County","0183","Harlem High School","Geography: Human",20,20,9
"2017-18","636","Columbia County","0183","Harlem High School","Physics 1",48,48,1
"2017-18","636","Columbia County","0183","Harlem High School","Statistics",13,13,1
"2017-18","636","Columbia County","0183","Harlem High School","U.S. History",27,27,7
"2017-18","636","Columbia County","0183","Harlem High School","World History",12,12,5
"2017-18","636","Columbia County","0189","Lakeside High School","ALL Subjects",519,899,583
"2017-18","636","Columbia County","0189","Lakeside High School","Art: Studio 2-D Design",2,,
"2017-18","636","Columbia County","0189","Lakeside High School","Art: Studio Drawing",3,,
"2017-18","636","Columbia County","0189","Lakeside High School","Biology",57,57,54
"2017-18","636","Columbia County","0189","Lakeside High School","Calculus A",16,16,15
"2017-18","636","Columbia County","0189","Lakeside High School","Calculus BC",21,21,20
"2017-18","636","Columbia County","0189","Lakeside High School","Chemistry",45,45,32
"2017-18","636","Columbia County","0189","Lakeside High School","Computer Science A",1,,
"2017-18","636","Columbia County","0189","Lakeside High School","Economics: Micro",1,,
"2017-18","636","Columbia County","0189","Lakeside High School","Eng. Language & Comp",101,101,73
"2017-18","636","Columbia County","0189","Lakeside High School","Eng. Literature & Comp",11,11,9
"2017-18","636","Columbia County","0189","Lakeside High School","Environmental Science",58,58,34
"2017-18","636","Columbia County","0189","Lakeside High School","European History",12,12,8
"2017-18","636","Columbia County","0189","Lakeside High School","Geography: Human",165,165,73
"2017-18","636","Columbia County","0189","Lakeside High School","Gov. & Pol. Comp",1,,
"2017-18","636","Columbia County","0189","Lakeside High School","Gov. & Pol. U.S.",18,18,12
"2017-18","636","Columbia County","0189","Lakeside High School","Latin: Vergil",1,,
"2017-18","636","Columbia County","0189","Lakeside High School","Physics 1",1,,
"2017-18","636","Columbia County","0189","Lakeside High School","Physics C: Elec & Magnetism",10,10,4
"2017-18","636","Columbia County","0189","Lakeside High School","Physics C: Mechanics",34,34,23
"2017-18","636","Columbia County","0189","Lakeside High School","Psychology",46,46,29
"2017-18","636","Columbia County","0189","Lakeside High School","Spanish Language",11,11,10
"2017-18","636","Columbia County","0189","Lakeside High School","Statistics",33,33,31
"2017-18","636","Columbia County","0189","Lakeside High School","U.S. History",127,127,63
"2017-18","636","Columbia County","0189","Lakeside High School","World History",124,124,85
"2017-18","636","Columbia County","0197","Greenbrier High School","ALL Subjects",464,768,544
"2017-18","636","Columbia County","0197","Greenbrier High School","Art: Studio 2-D Design",1,,
"2017-18","636","Columbia County","0197","Greenbrier High School","Biology",32,32,24
"2017-18","636","Columbia County","0197","Greenbrier High School","Calculus A",14,14,3
"2017-18","636","Columbia County","0197","Greenbrier High School","Calculus BC",24,24,22
"2017-18","636","Columbia County","0197","Greenbrier High School","Chemistry",37,37,26
"2017-18","636","Columbia County","0197","Greenbrier High School","Computer Science A",17,17,15
"2017-18","636","Columbia County","0197","Greenbrier High School","Computer Science Principles",15,15,12
"2017-18","636","Columbia County","0197","Greenbrier High School","Economics: Macro",2,,
"2017-18","636","Columbia County","0197","Greenbrier High School","Economics: Micro",1,,
"2017-18","636","Columbia County","0197","Greenbrier High School","Eng. Language & Comp",71,71,63
"2017-18","636","Columbia County","0197","Greenbrier High School","Eng. Literature & Comp",27,27,22
"2017-18","636","Columbia County","0197","Greenbrier High School","Environmental Science",37,37,27
"2017-18","636","Columbia County","0197","Greenbrier High School","European History",25,25,20
"2017-18","636","Columbia County","0197","Greenbrier High School","Geography: Human",54,54,31
"2017-18","636","Columbia County","0197","Greenbrier High School","German Language",1,,
"2017-18","636","Columbia County","0197","Greenbrier High School","Gov. & Pol. U.S.",84,84,50
"2017-18","636","Columbia County","0197","Greenbrier High School","Physics C: Elec & Magnetism",4,,
"2017-18","636","Columbia County","0197","Greenbrier High School","Physics C: Mechanics",16,16,10
"2017-18","636","Columbia County","0197","Greenbrier High School","Psychology",62,62,50
"2017-18","636","Columbia County","0197","Greenbrier High School","Spanish Language",9,,
"2017-18","636","Columbia County","0197","Greenbrier High School","Statistics",24,24,15
"2017-18","636","Columbia County","0197","Greenbrier High School","U.S. History",98,98,80
"2017-18","636","Columbia County","0197","Greenbrier High School","World History",113,113,58
"2017-18","636","Columbia County","4050","Evans High School","ALL Subjects",406,750,444
"2017-18","636","Columbia County","4050","Evans High School","Art: Studio 2-D Design",16,16,16
"2017-18","636","Columbia County","4050","Evans High School","Art: Studio Drawing",2,,
"2017-18","636","Columbia County","4050","Evans High School","Biology",58,58,47
"2017-18","636","Columbia County","4050","Evans High School","Calculus A",26,26,12
"2017-18","636","Columbia County","4050","Evans High School","Capstone",33,33,31
"2017-18","636","Columbia County","4050","Evans High School","Chemistry",10,10,2
"2017-18","636","Columbia County","4050","Evans High School","Economics: Micro",24,24,11
"2017-18","636","Columbia County","4050","Evans High School","Eng. Language & Comp",78,78,51
"2017-18","636","Columbia County","4050","Evans High School","Eng. Literature & Comp",31,31,21
"2017-18","636","Columbia County","4050","Evans High School","Environmental Science",45,45,20
"2017-18","636","Columbia County","4050","Evans High School","French Language",1,,
"2017-18","636","Columbia County","4050","Evans High School","Geography: Human",54,54,41
"2017-18","636","Columbia County","4050","Evans High School","Gov. & Pol. U.S.",11,11,6
"2017-18","636","Columbia County","4050","Evans High School","Music Theory",1,,
"2017-18","636","Columbia County","4050","Evans High School","Physics 1",50,50,5
"2017-18","636","Columbia County","4050","Evans High School","Physics C: Elec & Magnetism",2,,
"2017-18","636","Columbia County","4050","Evans High School","Physics C: Mechanics",13,13,4
"2017-18","636","Columbia County","4050","Evans High School","Psychology",75,75,45
"2017-18","636","Columbia County","4050","Evans High School","Spanish Language",5,,
"2017-18","636","Columbia County","4050","Evans High School","Statistics",24,24,17
"2017-18","636","Columbia County","4050","Evans High School","U.S. History",92,92,52
"2017-18","636","Columbia County","4050","Evans High School","World History",99,99,57
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",2003,3429,1961
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design",19,19,19
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing",8,,
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Biology",226,226,154
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Calculus A",59,59,30
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC",59,59,45
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Capstone",33,33,31
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Chemistry",136,136,80
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A",34,34,30
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles",15,16,13
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro",2,,
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro",26,26,13
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp",408,408,254
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp",138,138,72
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science",176,176,96
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","European History",44,44,28
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","French Language",1,,
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human",341,343,173
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","German Language",1,,
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. Comp",1,,
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.",177,178,86
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Latin: Vergil",1,,
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Music Theory",1,,
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Physics 1",107,107,9
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Elec & Magnetism",17,17,6
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Physics C: Mechanics",94,94,47
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Psychology",229,229,152
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language",39,39,34
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","Statistics",137,137,98
"2017-18","636","Columbia County","SCHOOL_ALL","SCHOOL_ALL","U.S. History",416,416,242
