LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,NUMBER_OF_GRADUATES,HOPE_ELIGIBLE,HOPE_ELIGIBLE_PCT
2015-16,716,Pulaski County,2050,Hawkinsville High School,86,37,43.02
2015-16,716,Pulaski County,ALL,All Schools,86,37,43.02
2015-16,717,Putnam County,114,Putnam County High School,148,48,32.43
2015-16,717,Putnam County,ALL,All Schools,148,48,32.43
2015-16,718,Quitman County,110,Quitman County High School,14,TFS,21.43
2015-16,718,Quitman County,ALL,All Schools,14,TFS,21.43
2015-16,719,Rabun County,177,Rabun County High School,147,82,55.78
2015-16,719,Rabun County,ALL,All Schools,147,82,55.78
2015-16,720,Randolph County,201,Randolph Clay High School,80,23,28.75
2015-16,720,Randolph County,ALL,All Schools,80,23,28.75
2015-16,721,Richmond County,100,Cross Creek High School,229,55,24.02
2015-16,721,Richmond County,213,Richmond County Technical Career Magnet School,98,31,31.63
2015-16,721,Richmond County,391,Alternative Education Center at Lamar,13,TFS,7.69
2015-16,721,Richmond County,392,Performance Learning Center,34,,
2015-16,721,Richmond County,1052,Butler High School,132,25,18.94
2015-16,721,Richmond County,2056,Hephzibah High School,188,42,22.34
2015-16,721,Richmond County,2574,Westside High School,155,51,32.9
2015-16,721,Richmond County,3054,Glenn Hills High School,132,TFS,6.06
2015-16,721,Richmond County,3556,Johnson Magnet,75,36,48
2015-16,721,Richmond County,3756,Josey High School,113,10,8.85
2015-16,721,Richmond County,4060,Academy of Richmond County High School,289,85,29.41
2015-16,721,Richmond County,4562,Davidson Magnet School,96,81,84.38
2015-16,721,Richmond County,5566,Laney High School,144,31,21.53
2015-16,721,Richmond County,ALL,All Schools,1698,456,26.86
2015-16,722,Rockdale County,176,Heritage High School,409,142,34.72
2015-16,722,Rockdale County,192,Salem High School,303,56,18.48
2015-16,722,Rockdale County,3052,Rockdale County High School,437,153,35.01
2015-16,722,Rockdale County,ALL,All Schools,1149,351,30.55
2015-16,723,Schley County,101,Schley Middle High School,86,59,68.6
2015-16,723,Schley County,ALL,All Schools,86,59,68.6
2015-16,724,Screven County,4052,Screven County High School,147,71,48.3
2015-16,724,Screven County,ALL,All Schools,147,71,48.3
2015-16,725,Seminole County,196,Seminole County Middle/High School,97,41,42.27
2015-16,725,Seminole County,ALL,All Schools,97,41,42.27
2015-16,726,Griffin-Spalding County,101,Spalding High School,226,79,34.96
2015-16,726,Griffin-Spalding County,187,Griffin High School,261,78,29.89
2015-16,726,Griffin-Spalding County,208,AZ Kelsey Academy,28,,
2015-16,726,Griffin-Spalding County,ALL,All Schools,515,157,30.49
2015-16,727,Stephens County,5050,Stephens County High School,230,108,46.96
2015-16,727,Stephens County,ALL,All Schools,230,108,46.96
2015-16,728,Stewart County,201,Stewart County High School,24,TFS,29.17
2015-16,728,Stewart County,ALL,All Schools,24,TFS,29.17
2015-16,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),280,82,29.29
2015-16,729,Sumter County,ALL,All Schools,280,82,29.29
2015-16,730,Talbot County,190,Central Elementary/High School,30,TFS,26.67
2015-16,730,Talbot County,ALL,All Schools,30,TFS,26.67
2015-16,731,Taliaferro County,102,Taliaferro County School,14,TFS,42.86
2015-16,731,Taliaferro County,ALL,All Schools,14,TFS,42.86
2015-16,732,Tattnall County,194,Tattnall County High School,180,108,60
2015-16,732,Tattnall County,ALL,All Schools,180,108,60
2015-16,733,Taylor County,107,Georgia Center,,,
2015-16,733,Taylor County,201,Taylor County High School,80,42,52.5
2015-16,733,Taylor County,ALL,All Schools,81,42,51.85
2015-16,734,Telfair County,201,Telfair County High School,91,48,52.75
2015-16,734,Telfair County,ALL,All Schools,91,48,52.75
2015-16,735,Terrell County,105,Terrell High School,87,24,27.59
2015-16,735,Terrell County,ALL,All Schools,87,24,27.59
2015-16,736,Thomas County,100,Bishop Hall Charter School,65,14,21.54
2015-16,736,Thomas County,191,Thomas County Central High School,290,123,42.41
2015-16,736,Thomas County,ALL,All Schools,355,137,38.59
2015-16,737,Tift County,199,Tift County High School,476,199,41.81
2015-16,737,Tift County,ALL,All Schools,476,199,41.81
2015-16,738,Toombs County,192,Toombs County High School,143,62,43.36
2015-16,738,Toombs County,ALL,All Schools,143,62,43.36
2015-16,739,Towns County,204,Towns County High School,68,41,60.29
2015-16,739,Towns County,ALL,All Schools,68,41,60.29
2015-16,740,Treutlen County,213,Treutlen Middle/High School,70,31,44.29
2015-16,740,Treutlen County,ALL,All Schools,70,31,44.29
2015-16,741,Troup County,201,Callaway High School,159,69,43.4
2015-16,741,Troup County,207,Bradfield Center - Ault Academy,,,
2015-16,741,Troup County,387,Troup County High School,272,132,48.53
2015-16,741,Troup County,1052,LaGrange High School,253,106,41.9
2015-16,741,Troup County,ALL,All Schools,685,307,44.82
2015-16,742,Turner County,3050,Turner County High School,96,38,39.58
2015-16,742,Turner County,ALL,All Schools,96,38,39.58
2015-16,743,Twiggs County,201,Twiggs County High School,55,23,41.82
2015-16,743,Twiggs County,ALL,All Schools,55,23,41.82
2015-16,744,Union County,101,Union County High School,165,111,67.27
2015-16,744,Union County,3050,Woody Gap High/Elementary School,,,
2015-16,744,Union County,ALL,All Schools,168,111,66.07
2015-16,745,Thomaston-Upson County,195,Upson-Lee High School,276,115,41.67
2015-16,745,Thomaston-Upson County,ALL,All Schools,276,115,41.67
2015-16,746,Walker County,190,Ridgeland High School,255,98,38.43
2015-16,746,Walker County,198,LaFayette High School,288,126,43.75
2015-16,746,Walker County,ALL,All Schools,543,224,41.25
2015-16,747,Walton County,111,Walnut Grove High School,258,130,50.39
2015-16,747,Walton County,199,Loganville High School,293,144,49.15
2015-16,747,Walton County,205,Monroe Area High School,213,68,31.92
2015-16,747,Walton County,ALL,All Schools,764,342,44.76
2015-16,748,Ware County,195,Ware County High School,336,146,43.45
2015-16,748,Ware County,ALL,All Schools,336,146,43.45
2015-16,749,Warren County,205,Warren County High School,35,14,40
2015-16,749,Warren County,ALL,All Schools,35,14,40
2015-16,750,Washington County,1052,Washington County High School,188,97,51.6
2015-16,750,Washington County,ALL,All Schools,188,97,51.6
2015-16,751,Wayne County,101,Wayne County High School,298,129,43.29
2015-16,751,Wayne County,ALL,All Schools,298,129,43.29
2015-16,752,Webster County,108,Webster County High School,24,TFS,33.33
2015-16,752,Webster County,ALL,All Schools,24,TFS,33.33
2015-16,753,Wheeler County,3052,Wheeler County High School,41,19,46.34
2015-16,753,Wheeler County,ALL,All Schools,41,19,46.34
2015-16,754,White County,105,White County High School,261,138,52.87
2015-16,754,White County,ALL,All Schools,261,138,52.87
2015-16,755,Whitfield County,112,Coahulla Creek High School,194,86,44.33
2015-16,755,Whitfield County,175,Northwest Whitfield County High School,255,142,55.69
2015-16,755,Whitfield County,212,Phoenix High School,116,11,9.48
2015-16,755,Whitfield County,275,Southeast Whitfield County High School,269,110,40.89
2015-16,755,Whitfield County,ALL,All Schools,834,349,41.85
2015-16,756,Wilcox County,201,Wilcox County High School,78,24,30.77
2015-16,756,Wilcox County,ALL,All Schools,78,24,30.77
2015-16,757,Wilkes County,110,Washington-Wilkes Comprehensive High School,95,34,35.79
2015-16,757,Wilkes County,ALL,All Schools,95,34,35.79
2015-16,758,Wilkinson County,3050,Wilkinson County High School,100,33,33
2015-16,758,Wilkinson County,ALL,All Schools,100,33,33
2015-16,759,Worth County,176,Worth County High School,183,69,37.7
2015-16,759,Worth County,ALL,All Schools,183,69,37.7
2015-16,761,Atlanta Public Schools,106,Early College High School at Carver,75,36,48
2015-16,761,Atlanta Public Schools,108,South Atlanta School of Health and Medical Science,61,14,22.95
2015-16,761,Atlanta Public Schools,182,Mays High School,320,76,23.75
2015-16,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",216,63,29.17
2015-16,761,Atlanta Public Schools,192,North Atlanta High School,367,152,41.42
2015-16,761,Atlanta Public Schools,208,South Atlanta Law and Social Justice School,49,TFS,16.33
2015-16,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,98,34,34.69
2015-16,761,Atlanta Public Schools,306,School of Technology at Carver,60,TFS,3.33
2015-16,761,Atlanta Public Schools,315,Booker T. Washington High School,142,29,20.42
2015-16,761,Atlanta Public Schools,406,School of Health Sciences and Research at Carver,66,21,31.82
2015-16,761,Atlanta Public Schools,408,South Atlanta School of Computer Animation and Design,54,12,22.22
2015-16,761,Atlanta Public Schools,506,The School of the Arts at Carver,67,18,26.87
2015-16,761,Atlanta Public Schools,1409,Therrell High School,137,27,19.71
2015-16,761,Atlanta Public Schools,1410,Corretta Scott King Womens' Leadership Academy,33,TFS,21.21
2015-16,761,Atlanta Public Schools,1411,B.E.S.T Academy,43,TFS,18.6
2015-16,761,Atlanta Public Schools,2664,Crim High School,28,TFS,3.57
2015-16,761,Atlanta Public Schools,4058,Douglass High School,150,47,31.33
2015-16,761,Atlanta Public Schools,4560,Grady High School,285,160,56.14
2015-16,761,Atlanta Public Schools,ALL,All Schools,2251,715,31.76
2015-16,763,Bremen City,201,Bremen High School,132,81,61.36
2015-16,763,Bremen City,ALL,All Schools,132,81,61.36
2015-16,764,Buford City,191,Buford High School,256,139,54.3
2015-16,764,Buford City,ALL,All Schools,256,139,54.3
2015-16,765,Calhoun City,3050,Calhoun High School,243,145,59.67
2015-16,765,Calhoun City,ALL,All Schools,243,145,59.67
2015-16,766,Carrollton City,1050,Carrollton High School,340,205,60.29
2015-16,766,Carrollton City,ALL,All Schools,340,205,60.29
2015-16,767,Cartersville City,2050,Cartersville High School,262,141,53.82
2015-16,767,Cartersville City,ALL,All Schools,262,141,53.82
2015-16,769,Chickamauga City,211,Gordon Lee High School,110,74,67.27
2015-16,769,Chickamauga City,ALL,All Schools,110,74,67.27
2015-16,771,Commerce City,112,Commerce High School,99,52,52.53
2015-16,771,Commerce City,ALL,All Schools,99,52,52.53
2015-16,772,Dalton Public Schools,110,Morris Innovative High School,116,,
2015-16,772,Dalton Public Schools,4050,Dalton High School,345,130,37.68
2015-16,772,Dalton Public Schools,ALL,All Schools,461,130,28.2
2015-16,773,Decatur City,3050,Decatur High School,236,126,53.39
2015-16,773,Decatur City,ALL,All Schools,236,126,53.39
2015-16,774,Dublin City,211,Dublin High School,130,37,28.46
2015-16,774,Dublin City,412,Moore Street Facility,10,,
2015-16,774,Dublin City,ALL,All Schools,140,37,26.43
2015-16,776,Gainesville City,210,The Academy at Woods Mill,22,TFS,18.18
2015-16,776,Gainesville City,3050,Gainesville High School,346,141,40.75
2015-16,776,Gainesville City,ALL,All Schools,368,145,39.4
2015-16,779,Jefferson City,174,Jefferson High School,227,117,51.54
2015-16,779,Jefferson City,ALL,All Schools,227,117,51.54
2015-16,781,Marietta City,101,Marietta High School,352,108,30.68
2015-16,781,Marietta City,ALL,All Schools,352,108,30.68
2015-16,7820108,State Charter Schools- Mountain Education Center School,108,Mountain Education Center School,273,49,17.95
2015-16,7820108,State Charter Schools- Mountain Education Center School,ALL,All Schools,273,49,17.95
2015-16,7820119,State Charter Schools- Provost Academy Georgia,119,Provost Academy Georgia,126,TFS,2.38
2015-16,7820119,State Charter Schools- Provost Academy Georgia,ALL,All Schools,126,TFS,2.38
2015-16,7820120,State Charter Schools- Georgia Cyber Academy,120,Georgia Cyber Academy,544,174,31.99
2015-16,7820120,State Charter Schools- Georgia Cyber Academy,ALL,All Schools,544,174,31.99
2015-16,7820412,State Charter Schools- Georgia Connections Academy,412,Georgia Connections Academy,306,119,38.89
2015-16,7820412,State Charter Schools- Georgia Connections Academy,ALL,All Schools,306,119,38.89
2015-16,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),613,Foothills Charter High School (Madison Campus),83,TFS,9.64
2015-16,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),ALL,All Schools,83,TFS,9.64
2015-16,7830103,Commission Charter Schools- CCAT School,103,CCAT School,11,,
2015-16,7830103,Commission Charter Schools- CCAT School,ALL,All Schools,11,,
2015-16,784,Pelham City,111,Pelham High School,104,34,32.69
2015-16,784,Pelham City,ALL,All Schools,104,34,32.69
2015-16,785,Rome City,193,Rome High School,377,151,40.05
2015-16,785,Rome City,ALL,All Schools,377,151,40.05
2015-16,786,Social Circle City,300,Social Circle High School,109,34,31.19
2015-16,786,Social Circle City,ALL,All Schools,109,34,31.19
2015-16,789,Thomasville City,4052,Thomasville High School,157,77,49.04
2015-16,789,Thomasville City,ALL,All Schools,157,77,49.04
2015-16,791,Trion City,301,Trion High School,114,78,68.42
2015-16,791,Trion City,ALL,All Schools,114,78,68.42
2015-16,792,Valdosta City,273,Valdosta High School,389,150,38.56
2015-16,792,Valdosta City,ALL,All Schools,389,150,38.56
2015-16,793,Vidalia City,273,Vidalia Comprehensive High School,,,
2015-16,793,Vidalia City,274,Vidalia Academy,89,,
2015-16,793,Vidalia City,ALL,All Schools,91,,
2015-16,799,State Schools,1894,Georgia Academy for the Blind,13,,
2015-16,799,State Schools,ALL,All Schools,13,,
2015-16,7991893,State Schools- Atlanta Area School for the Deaf,1893,Atlanta Area School for the Deaf,14,,
2015-16,7991893,State Schools- Atlanta Area School for the Deaf,ALL,All Schools,14,,
2015-16,7991895,State Schools- Georgia School for the Deaf,1895,Georgia School for the Deaf,10,,
2015-16,7991895,State Schools- Georgia School for the Deaf,ALL,All Schools,10,,
2015-16,ALL,All Systems,ALL,All Schools,103980,44975,43.25
