LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_NM,NUMBER_OF_STUDENTS_TESTED,NUMBER_TESTS_TAKEN,NOTESTS_3ORHIGHER
2013-14,644,DeKalb County,3060,Lakeside High School,German Language,TFS,,
2013-14,644,DeKalb County,3060,Lakeside High School,Gov. & Pol. U.S.,13,13,9
2013-14,644,DeKalb County,3060,Lakeside High School,Music Theory,15,15,10
2013-14,644,DeKalb County,3060,Lakeside High School,Physics B,TFS,,
2013-14,644,DeKalb County,3060,Lakeside High School,Physics C: Elec & Magnetism,TFS,,
2013-14,644,DeKalb County,3060,Lakeside High School,Physics C: Mechanics,TFS,,
2013-14,644,DeKalb County,3060,Lakeside High School,Psychology,84,84,61
2013-14,644,DeKalb County,3060,Lakeside High School,Spanish Language,TFS,,
2013-14,644,DeKalb County,3060,Lakeside High School,Statistics,15,15,8
2013-14,644,DeKalb County,3060,Lakeside High School,U.S. History,162,162,67
2013-14,644,DeKalb County,3060,Lakeside High School,World History,187,187,115
2013-14,644,DeKalb County,3070,McNair High School,ALL Subjects,63,68,2
2013-14,644,DeKalb County,3070,McNair High School,Eng. Language & Comp,22,22,1
2013-14,644,DeKalb County,3070,McNair High School,Eng. Literature & Comp,TFS,,
2013-14,644,DeKalb County,3070,McNair High School,Geography: Human,TFS,,
2013-14,644,DeKalb County,3070,McNair High School,U.S. History,TFS,,
2013-14,644,DeKalb County,3070,McNair High School,World History,31,31,
2013-14,644,DeKalb County,4053,Clarkston High School,ALL Subjects,164,243,28
2013-14,644,DeKalb County,4053,Clarkston High School,Biology,17,17,
2013-14,644,DeKalb County,4053,Clarkston High School,Calculus A,27,27,1
2013-14,644,DeKalb County,4053,Clarkston High School,Economics: Micro,19,19,6
2013-14,644,DeKalb County,4053,Clarkston High School,Eng. Language & Comp,29,29,5
2013-14,644,DeKalb County,4053,Clarkston High School,Eng. Literature & Comp,10,10,3
2013-14,644,DeKalb County,4053,Clarkston High School,Geography: Human,TFS,,
2013-14,644,DeKalb County,4053,Clarkston High School,Physics B,22,22,1
2013-14,644,DeKalb County,4053,Clarkston High School,Psychology,11,11,1
2013-14,644,DeKalb County,4053,Clarkston High School,Statistics,30,30,2
2013-14,644,DeKalb County,4053,Clarkston High School,U.S. History,29,29,7
2013-14,644,DeKalb County,4053,Clarkston High School,World History,48,48,2
2013-14,644,DeKalb County,4054,Cross Keys High School,ALL Subjects,148,209,57
2013-14,644,DeKalb County,4054,Cross Keys High School,Art: Studio 2-D Design,TFS,,
2013-14,644,DeKalb County,4054,Cross Keys High School,Art: Studio Drawing,TFS,,
2013-14,644,DeKalb County,4054,Cross Keys High School,Biology,40,40,4
2013-14,644,DeKalb County,4054,Cross Keys High School,Calculus A,16,16,1
2013-14,644,DeKalb County,4054,Cross Keys High School,Economics: Micro,TFS,,
2013-14,644,DeKalb County,4054,Cross Keys High School,Eng. Language & Comp,43,43,10
2013-14,644,DeKalb County,4054,Cross Keys High School,Eng. Literature & Comp,14,14,4
2013-14,644,DeKalb County,4054,Cross Keys High School,Geography: Human,26,26,17
2013-14,644,DeKalb County,4054,Cross Keys High School,Psychology,27,27,4
2013-14,644,DeKalb County,4054,Cross Keys High School,Spanish Language,15,15,12
2013-14,644,DeKalb County,4054,Cross Keys High School,Statistics,16,16,
2013-14,644,DeKalb County,4069,Towers High School,ALL Subjects,123,144,5
2013-14,644,DeKalb County,4069,Towers High School,Calculus A,25,25,
2013-14,644,DeKalb County,4069,Towers High School,Eng. Language & Comp,35,35,2
2013-14,644,DeKalb County,4069,Towers High School,Eng. Literature & Comp,25,25,2
2013-14,644,DeKalb County,4069,Towers High School,U.S. History,30,30,
2013-14,644,DeKalb County,4069,Towers High School,World History,29,29,1
2013-14,644,DeKalb County,5052,Chamblee Charter High School,ALL Subjects,445,986,717
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Art: Studio 2-D Design,11,11,10
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Art: Studio Drawing,TFS,,
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Biology,22,22,17
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Calculus A,32,32,31
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Calculus BC,23,23,23
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Chemistry,TFS,,
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Computer Science A,28,28,7
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Economics: Macro,11,11,9
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Economics: Micro,89,89,65
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Eng. Language & Comp,89,89,64
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Eng. Literature & Comp,83,83,61
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Environmental Science,35,35,20
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Geography: Human,143,143,90
2013-14,644,DeKalb County,5052,Chamblee Charter High School,German Language,35,35,35
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Music Theory,TFS,,
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Physics B,35,35,15
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Physics C: Elec & Magnetism,12,12,7
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Physics C: Mechanics,17,17,16
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Psychology,71,71,46
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Spanish Language,TFS,,
2013-14,644,DeKalb County,5052,Chamblee Charter High School,Statistics,35,35,35
2013-14,644,DeKalb County,5052,Chamblee Charter High School,U.S. History,69,69,55
2013-14,644,DeKalb County,5052,Chamblee Charter High School,World History,118,118,86
2013-14,644,DeKalb County,5055,Dunwoody High School,ALL Subjects,494,889,535
2013-14,644,DeKalb County,5055,Dunwoody High School,Art: Studio 2-D Design,TFS,,
2013-14,644,DeKalb County,5055,Dunwoody High School,Art: Studio Drawing,TFS,,
2013-14,644,DeKalb County,5055,Dunwoody High School,Biology,TFS,,
2013-14,644,DeKalb County,5055,Dunwoody High School,Calculus A,12,12,1
2013-14,644,DeKalb County,5055,Dunwoody High School,Calculus BC,33,33,5
2013-14,644,DeKalb County,5055,Dunwoody High School,Chemistry,25,25,6
2013-14,644,DeKalb County,5055,Dunwoody High School,Computer Science A,11,11,4
2013-14,644,DeKalb County,5055,Dunwoody High School,Economics: Macro,TFS,,
2013-14,644,DeKalb County,5055,Dunwoody High School,Economics: Micro,91,91,63
2013-14,644,DeKalb County,5055,Dunwoody High School,Eng. Language & Comp,31,31,17
2013-14,644,DeKalb County,5055,Dunwoody High School,Eng. Literature & Comp,33,33,25
2013-14,644,DeKalb County,5055,Dunwoody High School,Environmental Science,30,30,17
2013-14,644,DeKalb County,5055,Dunwoody High School,European History,24,24,12
2013-14,644,DeKalb County,5055,Dunwoody High School,French Language,TFS,,
2013-14,644,DeKalb County,5055,Dunwoody High School,Geography: Human,60,60,46
2013-14,644,DeKalb County,5055,Dunwoody High School,German Language,16,16,13
2013-14,644,DeKalb County,5055,Dunwoody High School,Gov. & Pol. U.S.,80,80,57
2013-14,644,DeKalb County,5055,Dunwoody High School,Latin: Vergil,TFS,,
2013-14,644,DeKalb County,5055,Dunwoody High School,Music Theory,TFS,,
2013-14,644,DeKalb County,5055,Dunwoody High School,Physics B,35,35,21
2013-14,644,DeKalb County,5055,Dunwoody High School,Psychology,150,150,70
2013-14,644,DeKalb County,5055,Dunwoody High School,Spanish Language,41,41,37
2013-14,644,DeKalb County,5055,Dunwoody High School,Statistics,30,30,8
2013-14,644,DeKalb County,5055,Dunwoody High School,U.S. History,48,48,31
2013-14,644,DeKalb County,5055,Dunwoody High School,World History,106,106,78
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,ALL Subjects,295,441,190
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Art: Studio 2-D Design,TFS,,
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Art: Studio Drawing,TFS,,
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Calculus A,16,16,
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Chemistry,TFS,,
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Economics: Micro,69,69,38
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Eng. Language & Comp,62,62,27
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Eng. Literature & Comp,16,16,8
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,French Language,TFS,,
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Gov. & Pol. U.S.,20,20,10
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Psychology,45,45,18
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Spanish Language,TFS,,
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,Statistics,TFS,,
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,U.S. History,77,77,49
2013-14,644,DeKalb County,5067,Southwest DeKalb High School,World History,112,112,28
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,4894,7589,3024
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Art History,TFS,,
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,53,53,34
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 3-D Design,TFS,,
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,44,44,26
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Biology,195,196,66
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,396,398,112
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,90,90,58
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,129,129,57
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,71,71,29
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,123,123,71
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,424,424,235
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,894,901,282
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,553,553,210
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,307,308,92
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,European History,24,24,12
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,French Language,19,19,16
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,396,400,203
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,German Language,54,54,50
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,149,149,79
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Latin: Vergil,TFS,,
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,40,40,27
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Physics B,132,133,46
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Elec & Magnetism,15,15,8
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Mechanics,22,22,21
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Psychology,703,705,288
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,78,78,63
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,Statistics,390,390,96
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,967,973,328
2013-14,644,DeKalb County,SCHOOL_ALL,SCHOOL_ALL,World History,1249,1276,507
2013-14,645,Dodge County,103,Dodge County High School,ALL Subjects,64,91,46
2013-14,645,Dodge County,103,Dodge County High School,Biology,TFS,,
2013-14,645,Dodge County,103,Dodge County High School,Eng. Language & Comp,22,22,14
2013-14,645,Dodge County,103,Dodge County High School,Eng. Literature & Comp,12,12,10
2013-14,645,Dodge County,103,Dodge County High School,Spanish Language,TFS,,
2013-14,645,Dodge County,103,Dodge County High School,Statistics,TFS,,
2013-14,645,Dodge County,103,Dodge County High School,U.S. History,28,28,11
2013-14,645,Dodge County,103,Dodge County High School,World History,14,14,6
2013-14,645,Dodge County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,64,91,46
2013-14,645,Dodge County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2013-14,645,Dodge County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,22,22,14
2013-14,645,Dodge County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,12,12,10
2013-14,645,Dodge County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2013-14,645,Dodge County,SCHOOL_ALL,SCHOOL_ALL,Statistics,TFS,,
2013-14,645,Dodge County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,28,28,11
2013-14,645,Dodge County,SCHOOL_ALL,SCHOOL_ALL,World History,14,14,6
2013-14,646,Dooly County,182,Dooly County High School,ALL Subjects,55,79,1
2013-14,646,Dooly County,182,Dooly County High School,Biology,18,18,
2013-14,646,Dooly County,182,Dooly County High School,Eng. Literature & Comp,11,11,1
2013-14,646,Dooly County,182,Dooly County High School,Statistics,15,15,
2013-14,646,Dooly County,182,Dooly County High School,U.S. History,19,19,
2013-14,646,Dooly County,182,Dooly County High School,World History,16,16,
2013-14,646,Dooly County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,55,79,1
2013-14,646,Dooly County,SCHOOL_ALL,SCHOOL_ALL,Biology,18,18,
2013-14,646,Dooly County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,11,11,1
2013-14,646,Dooly County,SCHOOL_ALL,SCHOOL_ALL,Statistics,15,15,
2013-14,646,Dooly County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,19,19,
2013-14,646,Dooly County,SCHOOL_ALL,SCHOOL_ALL,World History,16,16,
2013-14,647,Dougherty County,1050,Albany High School,ALL Subjects,99,100,8
2013-14,647,Dougherty County,1050,Albany High School,Calculus A,TFS,,
2013-14,647,Dougherty County,1050,Albany High School,Economics: Micro,TFS,,
2013-14,647,Dougherty County,1050,Albany High School,Eng. Language & Comp,TFS,,
2013-14,647,Dougherty County,1050,Albany High School,Eng. Literature & Comp,11,11,
2013-14,647,Dougherty County,1050,Albany High School,Environmental Science,TFS,,
2013-14,647,Dougherty County,1050,Albany High School,European History,TFS,,
2013-14,647,Dougherty County,1050,Albany High School,U.S. History,22,22,2
2013-14,647,Dougherty County,1050,Albany High School,World History,51,51,5
2013-14,647,Dougherty County,1058,Monroe High School,ALL Subjects,100,100,1
2013-14,647,Dougherty County,1058,Monroe High School,Calculus A,10,10,
2013-14,647,Dougherty County,1058,Monroe High School,Eng. Language & Comp,46,46,1
2013-14,647,Dougherty County,1058,Monroe High School,Eng. Literature & Comp,12,12,
2013-14,647,Dougherty County,1058,Monroe High School,Statistics,14,14,
2013-14,647,Dougherty County,1058,Monroe High School,U.S. History,14,14,
2013-14,647,Dougherty County,1058,Monroe High School,World History,TFS,,
2013-14,647,Dougherty County,2052,Dougherty Comprehensive High School,ALL Subjects,13,13,
2013-14,647,Dougherty County,2052,Dougherty Comprehensive High School,Biology,13,13,
2013-14,647,Dougherty County,4062,Westover High School,ALL Subjects,107,143,61
2013-14,647,Dougherty County,4062,Westover High School,Art: Studio Drawing,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,Biology,18,18,13
2013-14,647,Dougherty County,4062,Westover High School,Calculus A,13,13,
2013-14,647,Dougherty County,4062,Westover High School,Chemistry,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,Chinese Lang. & Culture,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,Economics: Micro,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,Eng. Language & Comp,35,35,13
2013-14,647,Dougherty County,4062,Westover High School,Eng. Literature & Comp,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,Environmental Science,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,Gov. & Pol. U.S.,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,Psychology,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,Statistics,TFS,,
2013-14,647,Dougherty County,4062,Westover High School,U.S. History,26,26,11
2013-14,647,Dougherty County,4062,Westover High School,World History,24,24,9
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,319,356,70
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Biology,31,31,13
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,25,25,
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Chinese Lang. & Culture,TFS,,
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,TFS,,
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,84,84,14
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,31,31,1
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,12,12,2
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,TFS,,
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Psychology,TFS,,
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,Statistics,18,18,4
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,62,62,13
2013-14,647,Dougherty County,SCHOOL_ALL,SCHOOL_ALL,World History,79,79,14
2013-14,648,Douglas County,100,Chapel Hill High School,ALL Subjects,115,148,58
2013-14,648,Douglas County,100,Chapel Hill High School,Biology,10,10,7
2013-14,648,Douglas County,100,Chapel Hill High School,Calculus A,TFS,,
2013-14,648,Douglas County,100,Chapel Hill High School,Chemistry,TFS,,
2013-14,648,Douglas County,100,Chapel Hill High School,Economics: Macro,13,13,10
2013-14,648,Douglas County,100,Chapel Hill High School,Eng. Language & Comp,24,24,9
2013-14,648,Douglas County,100,Chapel Hill High School,Eng. Literature & Comp,TFS,,
2013-14,648,Douglas County,100,Chapel Hill High School,Environmental Science,TFS,,
2013-14,648,Douglas County,100,Chapel Hill High School,Geography: Human,TFS,,
2013-14,648,Douglas County,100,Chapel Hill High School,Gov. & Pol. U.S.,27,27,4
2013-14,648,Douglas County,100,Chapel Hill High School,Statistics,TFS,,
2013-14,648,Douglas County,100,Chapel Hill High School,U.S. History,15,15,9
2013-14,648,Douglas County,100,Chapel Hill High School,World History,30,30,10
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,ALL Subjects,297,414,38
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Biology,TFS,,
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Calculus A,23,23,1
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Economics: Macro,64,64,5
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Eng. Language & Comp,57,57,8
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Eng. Literature & Comp,58,58,6
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Environmental Science,38,38,1
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Geography: Human,TFS,,
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Gov. & Pol. U.S.,23,23,2
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Physics B,TFS,,
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Spanish Language,TFS,,
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,Statistics,17,17,2
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,U.S. History,51,51,5
2013-14,648,Douglas County,175,Lithia Springs Comprehensive High School,World History,67,67,4
2013-14,648,Douglas County,187,Alexander High School,ALL Subjects,146,197,73
2013-14,648,Douglas County,187,Alexander High School,Biology,TFS,,
2013-14,648,Douglas County,187,Alexander High School,Calculus A,21,21,6
2013-14,648,Douglas County,187,Alexander High School,Chemistry,TFS,,
2013-14,648,Douglas County,187,Alexander High School,Economics: Macro,14,14,9
2013-14,648,Douglas County,187,Alexander High School,Economics: Micro,TFS,,
2013-14,648,Douglas County,187,Alexander High School,Eng. Language & Comp,22,22,7
2013-14,648,Douglas County,187,Alexander High School,Eng. Literature & Comp,12,12,7
2013-14,648,Douglas County,187,Alexander High School,Environmental Science,TFS,,
2013-14,648,Douglas County,187,Alexander High School,French Language,TFS,,
2013-14,648,Douglas County,187,Alexander High School,Gov. & Pol. U.S.,24,24,6
2013-14,648,Douglas County,187,Alexander High School,Psychology,TFS,,
2013-14,648,Douglas County,187,Alexander High School,Spanish Language,TFS,,
2013-14,648,Douglas County,187,Alexander High School,Statistics,TFS,,
2013-14,648,Douglas County,187,Alexander High School,U.S. History,25,25,9
2013-14,648,Douglas County,187,Alexander High School,World History,42,42,21
2013-14,648,Douglas County,212,New Manchester High School,ALL Subjects,284,411,40
2013-14,648,Douglas County,212,New Manchester High School,Calculus A,10,10,
2013-14,648,Douglas County,212,New Manchester High School,Economics: Macro,49,49,
2013-14,648,Douglas County,212,New Manchester High School,Eng. Language & Comp,92,92,13
2013-14,648,Douglas County,212,New Manchester High School,Eng. Literature & Comp,40,40,1
2013-14,648,Douglas County,212,New Manchester High School,Geography: Human,27,27,3
2013-14,648,Douglas County,212,New Manchester High School,Gov. & Pol. U.S.,38,38,
2013-14,648,Douglas County,212,New Manchester High School,Physics B,TFS,,
2013-14,648,Douglas County,212,New Manchester High School,Psychology,42,42,13
2013-14,648,Douglas County,212,New Manchester High School,U.S. History,54,54,5
2013-14,648,Douglas County,212,New Manchester High School,World History,51,51,4
2013-14,648,Douglas County,4050,Douglas County High School,ALL Subjects,166,231,36
2013-14,648,Douglas County,4050,Douglas County High School,Art: Studio 3-D Design,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Biology,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Calculus A,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Calculus BC,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Computer Science A,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Economics: Macro,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Economics: Micro,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Eng. Language & Comp,55,55,4
2013-14,648,Douglas County,4050,Douglas County High School,Eng. Literature & Comp,43,43,4
2013-14,648,Douglas County,4050,Douglas County High School,Environmental Science,21,21,
2013-14,648,Douglas County,4050,Douglas County High School,Geography: Human,10,10,5
2013-14,648,Douglas County,4050,Douglas County High School,Gov. & Pol. U.S.,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Psychology,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,Statistics,TFS,,
2013-14,648,Douglas County,4050,Douglas County High School,U.S. History,31,31,5
2013-14,648,Douglas County,4050,Douglas County High School,World History,26,26,8
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,1003,1401,245
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 3-D Design,TFS,,
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Biology,21,21,8
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,64,64,15
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,TFS,,
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,11,11,
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,TFS,,
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,143,143,25
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,TFS,,
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,250,250,41
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,159,159,20
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,71,71,1
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,French Language,TFS,,
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,41,41,10
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,115,117,12
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Physics B,14,14,2
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Psychology,53,53,16
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,10,10,4
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,Statistics,36,36,4
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,176,176,33
2013-14,648,Douglas County,SCHOOL_ALL,SCHOOL_ALL,World History,213,216,47
2013-14,649,Early County,2050,Early County High School,ALL Subjects,13,23,7
2013-14,649,Early County,2050,Early County High School,Eng. Language & Comp,10,10,5
2013-14,649,Early County,2050,Early County High School,Psychology,TFS,,
2013-14,649,Early County,2050,Early County High School,U.S. History,12,12,2
2013-14,649,Early County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,13,23,7
2013-14,649,Early County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,10,10,5
2013-14,649,Early County,SCHOOL_ALL,SCHOOL_ALL,Psychology,TFS,,
2013-14,649,Early County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,12,12,2
2013-14,650,Echols County,1050,Echols County High School,ALL Subjects,27,27,12
2013-14,650,Echols County,1050,Echols County High School,Biology,13,13,6
2013-14,650,Echols County,1050,Echols County High School,Eng. Literature & Comp,TFS,,
2013-14,650,Echols County,1050,Echols County High School,U.S. History,TFS,,
2013-14,650,Echols County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,27,27,12
2013-14,650,Echols County,SCHOOL_ALL,SCHOOL_ALL,Biology,13,13,6
2013-14,650,Echols County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2013-14,650,Echols County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2013-14,651,Effingham County,197,South Effingham High School,ALL Subjects,269,488,232
2013-14,651,Effingham County,197,South Effingham High School,Art: Studio Drawing,TFS,,
2013-14,651,Effingham County,197,South Effingham High School,Biology,18,18,10
2013-14,651,Effingham County,197,South Effingham High School,Calculus A,17,17,4
2013-14,651,Effingham County,197,South Effingham High School,Economics: Macro,37,37,25
2013-14,651,Effingham County,197,South Effingham High School,Economics: Micro,11,11,7
2013-14,651,Effingham County,197,South Effingham High School,Eng. Language & Comp,82,82,32
2013-14,651,Effingham County,197,South Effingham High School,Eng. Literature & Comp,34,34,16
2013-14,651,Effingham County,197,South Effingham High School,Environmental Science,24,24,19
