"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2016-17","669","Hall County","ALL","All Column Values","General Administration",626804.28,385355.03,1012159.31,0.42,0.34,0.42,0.36
"2016-17","669","Hall County","ALL","All Column Values","School Administration",7436104.38,3821432.86,11257537.24,4.65,3.73,4.72,3.95
"2016-17","669","Hall County","ALL","All Column Values","Teachers and Paraprofessionals",96090019.74,42063988.51,138154008.25,57.02,45.76,57.95,48.5
"2016-17","670","Hancock County","ALL","All Column Values","General Administration",221233.95,88958.35,310192.3,2.55,2.23,2.58,2.26
"2016-17","670","Hancock County","ALL","All Column Values","School Administration",500736.08,194427.48,695163.56,5.72,5,5.78,5.07
"2016-17","670","Hancock County","ALL","All Column Values","Teachers and Paraprofessionals",3661635.3,1496016.1,5157651.4,42.4,37.11,42.9,37.61
"2016-17","671","Haralson County","ALL","All Column Values","General Administration",425948.82,194139.28,620088.1,1.77,1.59,1.86,1.65
"2016-17","671","Haralson County","ALL","All Column Values","School Administration",1111516.71,551064.66,1662581.37,4.75,4.27,4.99,4.42
"2016-17","671","Haralson County","ALL","All Column Values","Teachers and Paraprofessionals",13578145.55,6094461.13,19672606.68,56.19,50.54,59,52.26
"2016-17","672","Harris County","ALL","All Column Values","General Administration",388151.43,515589.13,903740.56,1.86,1.65,1.91,1.65
"2016-17","672","Harris County","ALL","All Column Values","School Administration",1733910.91,799711.25,2533622.16,5.22,4.63,5.36,4.62
"2016-17","672","Harris County","ALL","All Column Values","Teachers and Paraprofessionals",17900181.74,7526014.13,25426195.87,52.37,46.44,53.76,46.34
"2016-17","673","Hart County","ALL","All Column Values","General Administration",380097.43,148554.71,528652.14,1.63,1.29,1.54,1.15
"2016-17","673","Hart County","ALL","All Column Values","School Administration",1044836.52,554416.87,1599253.39,4.92,3.9,4.67,3.47
"2016-17","673","Hart County","ALL","All Column Values","Teachers and Paraprofessionals",12670197.91,5820181.63,18490379.54,56.94,45.08,54,40.17
"2016-17","674","Heard County","ALL","All Column Values","General Administration",578195.03,289262.4,867457.43,4.63,3.57,4.65,3.99
"2016-17","674","Heard County","ALL","All Column Values","School Administration",837199.86,315655.5,1152855.36,6.15,4.74,6.18,5.31
"2016-17","674","Heard County","ALL","All Column Values","Teachers and Paraprofessionals",7014146.23,2938675.5,9952821.73,53.13,40.9,53.36,45.82
"2016-17","675","Henry County","ALL","All Column Values","General Administration",1500610.88,744843.08,2245453.96,0.6,0.49,0.59,0.45
"2016-17","675","Henry County","ALL","All Column Values","School Administration",13043830.58,6172426.52,19216257.1,5.14,4.22,5.06,3.81
"2016-17","675","Henry County","ALL","All Column Values","Teachers and Paraprofessionals",154710226.45,66736582.7,221446809.15,59.18,48.65,58.25,43.92
"2016-17","676","Houston County","ALL","All Column Values","General Administration",1287176.62,748098.38,2035275,0.78,0.61,0.79,0.69
"2016-17","676","Houston County","ALL","All Column Values","School Administration",10211190.93,4395978.91,14607169.84,5.61,4.35,5.69,4.92
"2016-17","676","Houston County","ALL","All Column Values","Teachers and Paraprofessionals",104403652.58,44240709.78,148644362.36,57.1,44.3,57.86,50.03
"2016-17","677","Irwin County","ALL","All Column Values","General Administration",239589.94,124767.27,364357.21,2.13,1.96,2.13,1.8
"2016-17","677","Irwin County","ALL","All Column Values","School Administration",543154.32,195144.42,738298.74,4.33,3.97,4.32,3.65
"2016-17","677","Irwin County","ALL","All Column Values","Teachers and Paraprofessionals",6984864.39,2633959.73,9618824.12,56.35,51.72,56.22,47.55
"2016-17","678","Jackson County","ALL","All Column Values","General Administration",612080.97,336697.66,948778.63,1.3,1.07,1.4,1.17
"2016-17","678","Jackson County","ALL","All Column Values","School Administration",2195566.69,1087872.79,3283439.48,4.51,3.7,4.83,4.05
"2016-17","678","Jackson County","ALL","All Column Values","Teachers and Paraprofessionals",26880146.74,11580745.14,38460891.88,52.82,43.37,56.56,47.47
"2016-17","679","Jasper County","ALL","All Column Values","General Administration",220740.72,138228.79,358969.51,1.58,1.42,1.68,1.42
"2016-17","679","Jasper County","ALL","All Column Values","School Administration",850409.24,364727.49,1215136.73,5.35,4.79,5.69,4.81
"2016-17","679","Jasper County","ALL","All Column Values","Teachers and Paraprofessionals",7462832.41,3356357.26,10819189.67,47.67,42.68,50.65,42.81
"2016-17","680","Jeff Davis County","ALL","All Column Values","General Administration",305750.76,186577.02,492327.78,2.1,1.8,1.95,1.57
"2016-17","680","Jeff Davis County","ALL","All Column Values","School Administration",739685.89,258722.22,998408.11,4.25,3.65,3.95,3.19
"2016-17","680","Jeff Davis County","ALL","All Column Values","Teachers and Paraprofessionals",10596133.22,3828349.01,14424482.23,61.46,52.78,57.06,46.08
"2016-17","681","Jefferson County","ALL","All Column Values","General Administration",234116.64,112376.65,346493.29,1.39,0.97,1.4,1.2
"2016-17","681","Jefferson County","ALL","All Column Values","School Administration",938001.75,398366.27,1336368.02,5.37,3.75,5.4,4.61
"2016-17","681","Jefferson County","ALL","All Column Values","Teachers and Paraprofessionals",8996797.97,4049589.71,13046387.68,52.46,36.57,52.75,45.03
"2016-17","682","Jenkins County","ALL","All Column Values","General Administration",108675,94088.98,202763.98,1.59,0.92,1.62,0.94
"2016-17","682","Jenkins County","ALL","All Column Values","School Administration",523239.12,231116.72,754355.84,5.92,3.44,6.02,3.48
"2016-17","682","Jenkins County","ALL","All Column Values","Teachers and Paraprofessionals",5182139.44,1906368.8,7088508.24,55.64,32.32,56.54,32.71
"2016-17","683","Johnson County","ALL","All Column Values","General Administration",122000.04,93298.67,215298.71,1.94,1.65,1.97,1.63
"2016-17","683","Johnson County","ALL","All Column Values","School Administration",399050.72,237698.43,636749.15,5.74,4.87,5.83,4.81
"2016-17","683","Johnson County","ALL","All Column Values","Teachers and Paraprofessionals",3753710.51,1701146.09,5454856.6,49.18,41.7,49.94,41.21
"2016-17","684","Jones County","ALL","All Column Values","General Administration",250141.16,178732.84,428874,0.91,0.81,0.94,0.84
"2016-17","684","Jones County","ALL","All Column Values","School Administration",1698477.02,721208.33,2419685.35,5.14,4.57,5.29,4.73
"2016-17","684","Jones County","ALL","All Column Values","Teachers and Paraprofessionals",19583317.01,8699816.63,28283133.64,60.06,53.43,61.83,55.31
"2016-17","685","Lamar County","ALL","All Column Values","General Administration",485362.83,267790.83,753153.66,3.26,2.77,3.29,2.77
"2016-17","685","Lamar County","ALL","All Column Values","School Administration",847502.43,379797.93,1227300.36,5.3,4.52,5.35,4.52
"2016-17","685","Lamar County","ALL","All Column Values","Teachers and Paraprofessionals",8792751.97,4015706.4,12808458.37,55.36,47.17,55.87,47.13
"2016-17","686","Lanier County","ALL","All Column Values","General Administration",77801.94,116849.45,194651.39,1.21,1.09,1.19,1.05
"2016-17","686","Lanier County","ALL","All Column Values","School Administration",559721.17,263159.34,822880.51,5.1,4.61,5.02,4.44
"2016-17","686","Lanier County","ALL","All Column Values","Teachers and Paraprofessionals",6199669.5,2808925.09,9008594.59,55.79,50.46,55,48.6
"2016-17","687","Laurens County","ALL","All Column Values","General Administration",357721.01,278653.88,636374.89,1.12,0.95,1.16,0.96
"2016-17","687","Laurens County","ALL","All Column Values","School Administration",1641304.95,834397.27,2475702.22,4.35,3.7,4.53,3.75
"2016-17","687","Laurens County","ALL","All Column Values","Teachers and Paraprofessionals",22824000.64,10020998.4,32844999.04,57.73,49.13,60.05,49.7
"2016-17","688","Lee County","ALL","All Column Values","General Administration",376381.06,162427.75,538808.81,1.04,0.73,1.07,0.77
"2016-17","688","Lee County","ALL","All Column Values","School Administration",1564194.75,813138.76,2377333.51,4.58,3.24,4.71,3.39
"2016-17","688","Lee County","ALL","All Column Values","Teachers and Paraprofessionals",19581920.97,8905817.73,28487738.7,54.88,38.78,56.46,40.68
"2016-17","689","Liberty County","ALL","All Column Values","General Administration",572356.85,323552.32,895909.17,0.99,0.87,0.96,0.79
"2016-17","689","Liberty County","ALL","All Column Values","School Administration",3365157.37,1586677.53,4951834.9,5.49,4.8,5.3,4.38
"2016-17","689","Liberty County","ALL","All Column Values","Teachers and Paraprofessionals",35276891.64,14873898.52,50150790.16,55.6,48.66,53.71,44.38
"2016-17","690","Lincoln County","ALL","All Column Values","General Administration",193603.51,103702.71,297306.22,2.42,2.07,2.38,2
"2016-17","690","Lincoln County","ALL","All Column Values","School Administration",505524.01,256343.34,761867.35,6.21,5.3,6.11,5.14
"2016-17","690","Lincoln County","ALL","All Column Values","Teachers and Paraprofessionals",4268116.76,1842486.29,6110603.05,49.81,42.49,49.01,41.2
"2016-17","691","Long County","ALL","All Column Values","General Administration",148320,205822.4,354142.4,1.32,0.93,1.3,0.91
"2016-17","691","Long County","ALL","All Column Values","School Administration",898215.84,372165.02,1270380.86,4.72,3.32,4.66,3.27
"2016-17","691","Long County","ALL","All Column Values","Teachers and Paraprofessionals",10351650.56,4411825.85,14763476.41,54.9,38.59,54.16,37.98
"2016-17","692","Lowndes County","ALL","All Column Values","General Administration",623057.54,900830.3,1523887.84,1.64,1.39,1.73,1.43
"2016-17","692","Lowndes County","ALL","All Column Values","School Administration",2663586.75,1131318.86,3794905.61,4.08,3.45,4.32,3.56
"2016-17","692","Lowndes County","ALL","All Column Values","Teachers and Paraprofessionals",36521628.86,15113726.34,51635355.2,55.57,46.93,58.73,48.43
"2016-17","693","Lumpkin County","ALL","All Column Values","General Administration",258902.71,129446.23,388348.94,1.09,0.83,1.08,0.95
"2016-17","693","Lumpkin County","ALL","All Column Values","School Administration",1136077.96,652462.9,1788540.86,5.01,3.84,4.98,4.38
"2016-17","693","Lumpkin County","ALL","All Column Values","Teachers and Paraprofessionals",13945757.76,6287410.9,20233168.66,56.68,43.41,56.3,49.5
"2016-17","694","Macon County","ALL","All Column Values","General Administration",247956.57,151171.06,399127.63,2.65,1.64,2.74,1.72
"2016-17","694","Macon County","ALL","All Column Values","School Administration",599370.39,311981.37,911351.76,6.05,3.74,6.25,3.92
"2016-17","694","Macon County","ALL","All Column Values","Teachers and Paraprofessionals",4150894.33,2208938.41,6359832.74,42.21,26.08,43.65,27.39
"2016-17","695","Madison County","ALL","All Column Values","General Administration",456587.2,208072.14,664659.34,1.34,1.21,1.39,1.21
"2016-17","695","Madison County","ALL","All Column Values","School Administration",1392310.46,723075.47,2115385.93,4.26,3.87,4.42,3.86
"2016-17","695","Madison County","ALL","All Column Values","Teachers and Paraprofessionals",19735300.55,8705274.84,28440575.39,57.3,51.99,59.48,51.9
"2016-17","696","Marion County","ALL","All Column Values","General Administration",166429.36,103726.38,270155.74,2.2,1.85,2.13,1.86
"2016-17","696","Marion County","ALL","All Column Values","School Administration",478604.8,246132.61,724737.41,5.89,4.96,5.71,4.98
"2016-17","696","Marion County","ALL","All Column Values","Teachers and Paraprofessionals",4693496.72,1898618.59,6592115.31,53.6,45.08,51.9,45.27
"2016-17","697","McDuffie County","ALL","All Column Values","General Administration",257910.44,149551.56,407462,1.09,0.94,1.18,1.02
"2016-17","697","McDuffie County","ALL","All Column Values","School Administration",1380497.91,543846.95,1924344.86,5.15,4.46,5.57,4.81
"2016-17","697","McDuffie County","ALL","All Column Values","Teachers and Paraprofessionals",14910793.92,5722003.1,20632797.02,55.23,47.78,59.77,51.61
"2016-17","698","McIntosh County","ALL","All Column Values","General Administration",237953.18,116410.02,354363.2,2.32,1.95,2.37,1.84
"2016-17","698","McIntosh County","ALL","All Column Values","School Administration",544225.07,241137.2,785362.27,5.14,4.31,5.25,4.08
"2016-17","698","McIntosh County","ALL","All Column Values","Teachers and Paraprofessionals",4403664.85,1994123.08,6397787.93,41.84,35.12,42.78,33.22
"2016-17","699","Meriwether County","ALL","All Column Values","General Administration",342986.28,148563.85,491550.13,1.8,1.57,1.75,1.52
"2016-17","699","Meriwether County","ALL","All Column Values","School Administration",1097958.77,434473.31,1532432.08,5.62,4.89,5.47,4.73
"2016-17","699","Meriwether County","ALL","All Column Values","Teachers and Paraprofessionals",10476624.36,4117781.75,14594406.11,53.55,46.54,52.05,45.09
"2016-17","700","Miller County","ALL","All Column Values","General Administration",335221.25,166864.5,502085.75,4.82,4.25,5.34,4.61
"2016-17","700","Miller County","ALL","All Column Values","School Administration",298229.92,140424.61,438654.53,4.21,3.71,4.67,4.03
"2016-17","700","Miller County","ALL","All Column Values","Teachers and Paraprofessionals",3305117.71,1474458.61,4779576.32,45.85,40.41,50.83,43.92
"2016-17","701","Mitchell County","ALL","All Column Values","General Administration",299833.77,113739.68,413573.45,1.35,1.07,1.68,1.2
"2016-17","701","Mitchell County","ALL","All Column Values","School Administration",923984.44,419680.71,1343665.15,4.39,3.46,5.47,3.89
"2016-17","701","Mitchell County","ALL","All Column Values","Teachers and Paraprofessionals",9624107.27,3807136.49,13431243.76,43.85,34.61,54.65,38.93
"2016-17","702","Monroe County","ALL","All Column Values","General Administration",621618.58,301301.27,922919.85,2.28,1.91,2.3,1.84
"2016-17","702","Monroe County","ALL","All Column Values","School Administration",884410.9,585508.25,1469919.15,3.63,3.04,3.66,2.93
"2016-17","702","Monroe County","ALL","All Column Values","Teachers and Paraprofessionals",14750938.43,6354219.37,21105157.8,52.16,43.64,52.6,42.01
"2016-17","703","Montgomery County","ALL","All Column Values","General Administration",90386.31,37621.8,128008.11,1.46,1.15,1.42,1.07
"2016-17","703","Montgomery County","ALL","All Column Values","School Administration",369952.77,165653.96,535606.73,6.13,4.79,5.94,4.49
"2016-17","703","Montgomery County","ALL","All Column Values","Teachers and Paraprofessionals",3273444.95,1324864.63,4598309.58,52.61,41.14,51.01,38.51
"2016-17","704","Morgan County","ALL","All Column Values","General Administration",408261.2,240343.64,648604.84,1.88,1.58,1.92,1.5
"2016-17","704","Morgan County","ALL","All Column Values","School Administration",1024051.19,466450.89,1490502.08,4.32,3.64,4.4,3.44
"2016-17","704","Morgan County","ALL","All Column Values","Teachers and Paraprofessionals",13714300.67,6093414.15,19807714.82,57.45,48.31,58.49,45.73
"2016-17","705","Murray County","ALL","All Column Values","General Administration",308701.96,172167.32,480869.28,0.79,0.56,0.82,0.7
"2016-17","705","Murray County","ALL","All Column Values","School Administration",1936319.36,880021.6,2816340.96,4.63,3.28,4.81,4.1
"2016-17","705","Murray County","ALL","All Column Values","Teachers and Paraprofessionals",22786186.28,9598037.91,32384224.19,53.2,37.75,55.3,47.17
"2016-17","706","Muscogee County","ALL","All Column Values","General Administration",1428531.49,959844.19,2388375.68,0.82,0.63,0.85,0.66
"2016-17","706","Muscogee County","ALL","All Column Values","School Administration",10673987.3,4928343.28,15602330.58,5.35,4.09,5.57,4.28
"2016-17","706","Muscogee County","ALL","All Column Values","Teachers and Paraprofessionals",101402900.74,46606411.89,148009312.63,50.8,38.8,52.8,40.6
"2016-17","707","Newton County","ALL","All Column Values","General Administration",530429.5,362359.65,892789.15,0.5,0.44,0.51,0.45
"2016-17","707","Newton County","ALL","All Column Values","School Administration",6026282.52,2702822.76,8729105.28,4.86,4.26,5,4.43
"2016-17","707","Newton County","ALL","All Column Values","Teachers and Paraprofessionals",70139861.5,30924081.76,101063943.26,56.24,49.32,57.86,51.32
"2016-17","708","Oconee County","ALL","All Column Values","General Administration",553809.75,199905.6,753715.35,1.1,0.73,1.15,0.97
"2016-17","708","Oconee County","ALL","All Column Values","School Administration",2427469.29,1175658.33,3603127.62,5.25,3.5,5.49,4.64
"2016-17","708","Oconee County","ALL","All Column Values","Teachers and Paraprofessionals",28033699.44,11877763.3,39911462.74,58.17,38.81,60.85,51.39
"2016-17","709","Oglethorpe County","ALL","All Column Values","General Administration",277601.98,94250.93,371852.91,1.7,1.51,1.82,1.6
"2016-17","709","Oglethorpe County","ALL","All Column Values","School Administration",752994.7,268699.97,1021694.67,4.67,4.14,5.01,4.39
"2016-17","709","Oglethorpe County","ALL","All Column Values","Teachers and Paraprofessionals",8024459.57,3405896.55,11430356.12,52.23,46.29,56.04,49.15
"2016-17","710","Paulding County","ALL","All Column Values","General Administration",897054.32,561754.19,1458808.51,0.57,0.5,0.57,0.5
"2016-17","710","Paulding County","ALL","All Column Values","School Administration",8966261.87,4191124.88,13157386.75,5.1,4.52,5.14,4.52
"2016-17","710","Paulding County","ALL","All Column Values","Teachers and Paraprofessionals",100903887.82,45650068.33,146553956.15,56.86,50.3,57.28,50.37
"2016-17","711","Peach County","ALL","All Column Values","General Administration",370027.09,216130.83,586157.92,1.77,1.5,1.87,1.74
"2016-17","711","Peach County","ALL","All Column Values","School Administration",1211949.98,528154.64,1740104.62,5.26,4.47,5.54,5.16
"2016-17","711","Peach County","ALL","All Column Values","Teachers and Paraprofessionals",11635872.78,4538133.82,16174006.6,48.91,41.5,51.52,47.97
"2016-17","712","Pickens County","ALL","All Column Values","General Administration",527684.19,309745.53,837429.72,1.76,1.49,1.86,1.69
"2016-17","712","Pickens County","ALL","All Column Values","School Administration",1263303.59,625188.06,1888491.65,3.96,3.36,4.19,3.8
"2016-17","712","Pickens County","ALL","All Column Values","Teachers and Paraprofessionals",15500954.18,7709800.67,23210754.85,48.71,41.3,51.49,46.74
"2016-17","713","Pierce County","ALL","All Column Values","General Administration",285481.14,154302.9,439784.04,1.36,1.21,1.35,1.17
"2016-17","713","Pierce County","ALL","All Column Values","School Administration",1175529.13,548666.98,1724196.11,5.32,4.76,5.31,4.59
"2016-17","713","Pierce County","ALL","All Column Values","Teachers and Paraprofessionals",13028650.74,5203897.5,18232548.24,56.25,50.3,56.12,48.55
"2016-17","714","Pike County","ALL","All Column Values","General Administration",428766.67,289791.33,718558,2.61,2.35,2.68,1.99
"2016-17","714","Pike County","ALL","All Column Values","School Administration",849778.42,382735.7,1232514.12,4.47,4.03,4.6,3.41
"2016-17","714","Pike County","ALL","All Column Values","Teachers and Paraprofessionals",11283261.07,4039715.54,15322976.61,55.59,50.13,57.21,42.44
"2016-17","715","Polk County","ALL","All Column Values","General Administration",186815.7,125519.91,312335.61,0.46,0.38,0.48,0.37
"2016-17","715","Polk County","ALL","All Column Values","School Administration",2138801.56,924575.39,3063376.95,4.49,3.77,4.67,3.67
"2016-17","715","Polk County","ALL","All Column Values","Teachers and Paraprofessionals",28635078.65,10209358.13,38844436.78,56.92,47.86,59.23,46.51
"2016-17","716","Pulaski County","ALL","All Column Values","General Administration",355399,151066.65,506465.65,3.97,3.44,4.19,3.6
"2016-17","716","Pulaski County","ALL","All Column Values","School Administration",477497.64,195446.18,672943.82,5.27,4.57,5.57,4.78
"2016-17","716","Pulaski County","ALL","All Column Values","Teachers and Paraprofessionals",4788609.87,1816439.51,6605049.38,51.71,44.84,54.65,46.89
"2016-17","717","Putnam County","ALL","All Column Values","General Administration",452865.16,143962.34,596827.5,1.82,1.6,1.87,1.6
"2016-17","717","Putnam County","ALL","All Column Values","School Administration",939999.96,422766.85,1362766.81,4.16,3.65,4.27,3.66
"2016-17","717","Putnam County","ALL","All Column Values","Teachers and Paraprofessionals",12194840.3,4523912.23,16718752.53,51.1,44.73,52.44,44.91
"2016-17","718","Quitman County","ALL","All Column Values","General Administration",231020.66,123678.14,354698.8,6.34,3.56,6.83,6.09
"2016-17","718","Quitman County","ALL","All Column Values","School Administration",166806.6,53594.39,220400.99,3.94,2.21,4.24,3.78
"2016-17","718","Quitman County","ALL","All Column Values","Teachers and Paraprofessionals",1169064.1,471402.31,1640466.41,29.32,16.44,31.59,28.16
"2016-17","719","Rabun County","ALL","All Column Values","General Administration",414326.98,155206.19,569533.17,2.01,1.37,2.12,1.53
"2016-17","719","Rabun County","ALL","All Column Values","School Administration",977074.62,512689.49,1489764.11,5.25,3.59,5.54,4
"2016-17","719","Rabun County","ALL","All Column Values","Teachers and Paraprofessionals",9489304.32,4809270.5,14298574.82,50.42,34.5,53.16,38.4
"2016-17","720","Randolph County","ALL","All Column Values","General Administration",229851.42,153889.13,383740.55,3.68,3.37,3.91,3.32
"2016-17","720","Randolph County","ALL","All Column Values","School Administration",413687.26,183071.71,596758.97,5.72,5.24,6.07,5.16
"2016-17","720","Randolph County","ALL","All Column Values","Teachers and Paraprofessionals",3003642.91,1269343.43,4272986.34,40.96,37.49,43.48,36.96
"2016-17","721","Richmond County","ALL","All Column Values","General Administration",2844441.95,1314697.57,4159139.52,1.53,0.86,1.45,1.09
"2016-17","721","Richmond County","ALL","All Column Values","School Administration",12624259.53,6207512.08,18831771.61,6.94,3.9,6.56,4.94
"2016-17","721","Richmond County","ALL","All Column Values","Teachers and Paraprofessionals",99882474.4,46263019.2,146145493.6,53.89,30.29,50.89,38.35
"2016-17","722","Rockdale County","ALL","All Column Values","General Administration",896271.13,569093.81,1465364.94,0.91,0.78,0.91,0.8
"2016-17","722","Rockdale County","ALL","All Column Values","School Administration",5690468.18,2596367.72,8286835.9,5.15,4.41,5.12,4.55
"2016-17","722","Rockdale County","ALL","All Column Values","Teachers and Paraprofessionals",67666161.08,26329723.98,93995885.06,58.41,50.07,58.07,51.57
"2016-17","723","Schley County","ALL","All Column Values","General Administration",374936.92,148030.23,522967.15,4.36,3.95,4.75,3.23
"2016-17","723","Schley County","ALL","All Column Values","School Administration",408170.4,178928.76,587099.16,4.9,4.43,5.33,3.63
"2016-17","723","Schley County","ALL","All Column Values","Teachers and Paraprofessionals",4761908.51,1825147.66,6587056.17,54.94,49.72,59.81,40.74
"2016-17","724","Screven County","ALL","All Column Values","General Administration",298357.6,108008.96,406366.56,1.83,1.63,1.94,1.7
"2016-17","724","Screven County","ALL","All Column Values","School Administration",797699.2,353481.31,1151180.51,5.17,4.61,5.49,4.82
"2016-17","724","Screven County","ALL","All Column Values","Teachers and Paraprofessionals",7839214.32,3187402.69,11026617.01,49.55,44.13,52.56,46.13
"2016-17","725","Seminole County","ALL","All Column Values","General Administration",227907.84,85674.33,313582.17,2.17,1.91,2.23,1.9
"2016-17","725","Seminole County","ALL","All Column Values","School Administration",426965.67,186247.59,613213.26,4.25,3.74,4.36,3.71
"2016-17","725","Seminole County","ALL","All Column Values","Teachers and Paraprofessionals",5583032.78,2486710.31,8069743.09,55.96,49.26,57.38,48.83
"2016-17","726","Spalding County","ALL","All Column Values","General Administration",796477.56,248847.8,1045325.36,1.06,0.9,1.07,0.87
"2016-17","726","Spalding County","ALL","All Column Values","School Administration",4846114.59,2141147.94,6987262.53,7.07,6.03,7.16,5.8
"2016-17","726","Spalding County","ALL","All Column Values","Teachers and Paraprofessionals",35727580.37,16413915.45,52141495.82,52.76,44.99,53.47,43.3
"2016-17","727","Stephens County","ALL","All Column Values","General Administration",625819.99,466216.59,1092036.58,2.92,2.48,3.15,2.64
"2016-17","727","Stephens County","ALL","All Column Values","School Administration",1051464.81,484718.92,1536183.73,4.11,3.49,4.43,3.72
"2016-17","727","Stephens County","ALL","All Column Values","Teachers and Paraprofessionals",14193668.51,6406957.92,20600626.43,55.07,46.79,59.41,49.86
"2016-17","728","Stewart County","ALL","All Column Values","General Administration",226672.73,135114.79,361787.52,5.38,3.27,5.35,3.19
"2016-17","728","Stewart County","ALL","All Column Values","School Administration",316450.08,116073.64,432523.72,6.43,3.91,6.4,3.81
"2016-17","728","Stewart County","ALL","All Column Values","Teachers and Paraprofessionals",2216285.67,767995.1,2984280.77,44.36,26.98,44.16,26.31
"2016-17","729","Sumter County","ALL","All Column Values","General Administration",263773.59,191690.05,455463.64,1.03,0.87,1.01,0.82
"2016-17","729","Sumter County","ALL","All Column Values","School Administration",1290553.49,714711.52,2005265.01,4.53,3.82,4.44,3.63
"2016-17","729","Sumter County","ALL","All Column Values","Teachers and Paraprofessionals",14809156.68,6743843.51,21553000.19,48.64,41.11,47.71,39.01
"2016-17","730","Talbot County","ALL","All Column Values","General Administration",207432.88,87128.05,294560.93,4.41,3.81,4.62,4.06
"2016-17","730","Talbot County","ALL","All Column Values","School Administration",227915.59,102251.18,330166.77,4.95,4.27,5.18,4.55
"2016-17","730","Talbot County","ALL","All Column Values","Teachers and Paraprofessionals",2298333.77,866815.47,3165149.24,47.41,40.96,49.67,43.57
"2016-17","731","Taliaferro County","ALL","All Column Values","General Administration",134083.87,16967.79,151051.66,3.68,3.49,3.84,3.65
"2016-17","731","Taliaferro County","ALL","All Column Values","School Administration",54276.47,29793.28,84069.75,2.05,1.94,2.14,2.03
"2016-17","731","Taliaferro County","ALL","All Column Values","Teachers and Paraprofessionals",1066842.95,533521.61,1600364.56,38.94,36.95,40.73,38.67
"2016-17","732","Tattnall County","ALL","All Column Values","General Administration",398446.23,154554.99,553001.22,1.77,1.49,1.76,1.41
"2016-17","732","Tattnall County","ALL","All Column Values","School Administration",1075922.13,500376.86,1576298.99,5.03,4.24,5.03,4.02
"2016-17","732","Tattnall County","ALL","All Column Values","Teachers and Paraprofessionals",13117906.11,5248434.58,18366340.69,58.65,49.44,58.6,46.81
"2016-17","733","Taylor County","ALL","All Column Values","General Administration",118991.18,71392.59,190383.77,1.33,1.18,1.37,1.24
"2016-17","733","Taylor County","ALL","All Column Values","School Administration",493222.39,196280.66,689503.05,4.83,4.28,4.97,4.48
"2016-17","733","Taylor County","ALL","All Column Values","Teachers and Paraprofessionals",5518981.82,2041374.95,7560356.77,52.93,46.96,54.45,49.16
"2016-17","734","Telfair County","ALL","All Column Values","General Administration",142893.32,71292.41,214185.73,1.41,1.21,1.36,1.18
"2016-17","734","Telfair County","ALL","All Column Values","School Administration",559122.02,279519.03,838641.05,5.54,4.75,5.34,4.62
"2016-17","734","Telfair County","ALL","All Column Values","Teachers and Paraprofessionals",6361220.88,2938584.44,9299805.32,61.39,52.7,59.23,51.21
"2016-17","735","Terrell County","ALL","All Column Values","General Administration",77226.12,48104.45,125330.57,0.94,0.81,0.89,0.74
"2016-17","735","Terrell County","ALL","All Column Values","School Administration",549969.7,207186.63,757156.33,5.71,4.91,5.37,4.49
"2016-17","735","Terrell County","ALL","All Column Values","Teachers and Paraprofessionals",5119935.46,1923454.29,7043389.75,53.1,45.7,49.97,41.75
"2016-17","736","Thomas County","ALL","All Column Values","General Administration",163461,164218.8,327679.8,0.59,0.51,0.59,0.47
"2016-17","736","Thomas County","ALL","All Column Values","School Administration",1445676.81,753153.58,2198830.39,3.98,3.45,3.98,3.16
"2016-17","736","Thomas County","ALL","All Column Values","Teachers and Paraprofessionals",21102812.71,9929700.29,31032513,56.18,48.64,56.22,44.57
"2016-17","737","Tift County","ALL","All Column Values","General Administration",281538.6,213322.06,494860.66,0.71,0.49,0.74,0.58
"2016-17","737","Tift County","ALL","All Column Values","School Administration",2377341.77,1444054.58,3821396.35,5.47,3.78,5.74,4.45
"2016-17","737","Tift County","ALL","All Column Values","Teachers and Paraprofessionals",27745649.36,13172199.61,40917848.97,58.54,40.43,61.46,47.68
"2016-17","738","Toombs County","ALL","All Column Values","General Administration",162885,164728.61,327613.61,1.17,1,1.22,1.03
"2016-17","738","Toombs County","ALL","All Column Values","School Administration",798862.89,397203.53,1196066.42,4.28,3.67,4.46,3.77
"2016-17","738","Toombs County","ALL","All Column Values","Teachers and Paraprofessionals",10908155.96,4986791.23,15894947.19,56.84,48.71,59.22,50.16
"2016-17","739","Towns County","ALL","All Column Values","General Administration",222683.64,150332.48,373016.12,2.94,2.57,2.98,2.72
"2016-17","739","Towns County","ALL","All Column Values","School Administration",427322.52,185149.18,612471.7,4.82,4.22,4.9,4.46
"2016-17","739","Towns County","ALL","All Column Values","Teachers and Paraprofessionals",4717544.32,2384911.21,7102455.53,55.94,48.88,56.8,51.7
"2016-17","740","Treutlen County","ALL","All Column Values","General Administration",329518.15,109349.92,438868.07,4.47,3.79,4.5,3.94
"2016-17","740","Treutlen County","ALL","All Column Values","School Administration",347948.54,142295.65,490244.19,4.99,4.23,5.03,4.4
