"SCHOOL_YEAR","SYSTEM_ID","SYSTEM_NAME","SCHOOL_ID","SCHOOL_NAME","NEW_ELL_STUDENTS_COUNT"
"2011","667","Gwinnett County","0289","McKendree Elementary School",4
"2011","667","Gwinnett County","0294","Nesbit Elementary School",17
"2011","667","Gwinnett County","0296","Sugar Hill Elementary School",4
"2011","667","Gwinnett County","0297","Hull Middle School",18
"2011","667","Gwinnett County","0298","M. H. Mason Elementary School",16
"2011","667","Gwinnett County","0300","Susan Stripling Elementary School",4
"2011","667","Gwinnett County","0304","Berkmar Middle School",13
"2011","667","Gwinnett County","0309","Rosebud Elementary School",7
"2011","667","Gwinnett County","0376","Gwin Oaks Elementary School",5
"2011","667","Gwinnett County","0380","Dacula Middle School",8
"2011","667","Gwinnett County","0382","Arcado Elementary School",5
"2011","667","Gwinnett County","0389","Cedar Hill Elementary School",6
"2011","667","Gwinnett County","0391","Pharr Elementary School",6
"2011","667","Gwinnett County","0394","Simonton Elementary School",5
"2011","667","Gwinnett County","0395","Jackson Elementary School",9
"2011","667","Gwinnett County","0397","Magill Elementary School",2
"2011","667","Gwinnett County","0398","Partee Elementary School",1
"2011","667","Gwinnett County","0400","Riverside Elementary School",3
"2011","667","Gwinnett County","0405","Glenn C. Jones Middle School",6
"2011","667","Gwinnett County","0409","Puckett's Mill Elementary School",1
"2011","667","Gwinnett County","0494","Simpson Elementary School",4
"2011","667","Gwinnett County","0495","Kanoheda Elementary School",11
"2011","667","Gwinnett County","0497","McConnell Middle School",4
"2011","667","Gwinnett County","0498","Taylor Elementary School",8
"2011","667","Gwinnett County","0505","Sycamore Elementary School",3
"2011","667","Gwinnett County","0509","Trip Elementary School",3
"2011","667","Gwinnett County","0605","W. J. Cooper Elementary School",4
"2011","667","Gwinnett County","0608","Patrick Elementary School",5
"2011","667","Gwinnett County","0705","Parsons Elementary School",7
"2011","667","Gwinnett County","0905","Duluth Middle School",18
"2011","667","Gwinnett County","1005","Alcova Elementary School",6
"2011","667","Gwinnett County","1010","Bay Creek Middle School",4
"2011","667","Gwinnett County","1012","Grace Snell Middle School",3
"2011","667","Gwinnett County","1013","Ferguson Elementary School",11
"2011","667","Gwinnett County","1014","Roberts Elementary School",10
"2011","667","Gwinnett County","1015","Jenkins Elementary School",3
"2011","667","Gwinnett County","1017","Burnette Elementary School",4
"2011","667","Gwinnett County","1018","Lanier High School",2
"2011","667","Gwinnett County","1050","Berkmar High School",1
"2011","667","Gwinnett County","1052","Dyer Elementary School",2
"2011","667","Gwinnett County","1056","Lilburn Middle School",18
"2011","667","Gwinnett County","1058","Rockbridge Elementary School",11
"2011","667","Gwinnett County","1105","J. A. Alford Elementary",7
"2011","667","Gwinnett County","1110","Starling Elementary School",2
"2011","667","Gwinnett County","1205","Duncan Creek Elementary",2
"2011","667","Gwinnett County","1210","Couch Middle School",1
"2011","667","Gwinnett County","1305","Margaret Winn Holt Elementary School",7
"2011","667","Gwinnett County","1310","White Oak Elementary School",6
"2011","667","Gwinnett County","1405","Level Creek Elementary School",3
"2011","667","Gwinnett County","1410","Mountain View High School",1
"2011","667","Gwinnett County","1505","Louise Radloff Middle School",15
"2011","667","Gwinnett County","1510","North Gwinnett Middle School",6
"2011","667","Gwinnett County","1605","Charles Brant Chesney Elementary School",13
"2011","667","Gwinnett County","1610","Twin Rivers Middle School",8
"2011","667","Gwinnett County","1810","Woodward Mill Elementary School",1
"2011","667","Gwinnett County","2050","Bethesda Elementary School",8
"2011","667","Gwinnett County","2052","Grayson Elementary School",1
"2011","667","Gwinnett County","2054","Harmony Elementary School",1
"2011","667","Gwinnett County","2058","Snellville Middle School",3
"2011","667","Gwinnett County","2558","South Gwinnett High School",1
"2011","667","Gwinnett County","3050","Britt Elementary School",4
"2011","667","Gwinnett County","3054","Harris Elementary School",5
"2011","667","Gwinnett County","3550","Camp Creek Elementary School",1
"2011","667","Gwinnett County","3750","Central Gwinnett High School",1
"2011","667","Gwinnett County","4056","Norcross Elementary School",5
"2011","667","Gwinnett County","4058","Summerour Middle School",15
"2011","667","Gwinnett County","5054","Lawrenceville Elementary School",3
"2011","667","Gwinnett County","5056","Peachtree Elementary School",9
"2011","667","Gwinnett County","5058","Suwanee Elementary School",1
"2011","667","Gwinnett County","5554","Lilburn Elementary School",10
"2011","667","Gwinnett County","ALL","All Schools",606
"2011","668","Habersham County","0296","South Habersham Middle School",3
"2011","668","Habersham County","1050","Baldwin Elementary School",4
"2011","668","Habersham County","2052","Habersham Central High School",1
"2011","668","Habersham County","ALL","All Schools",8
"2011","669","Hall County","0100","C. W. Davis Middle School",3
"2011","669","Hall County","0103","Sugar Hill Elementary",2
"2011","669","Hall County","0106","Chicopee Elementary School",3
"2011","669","Hall County","0176","Myers Elementary School",2
"2011","669","Hall County","0192","Spout Springs Elementary School",2
"2011","669","Hall County","0200","Chestatee Middle School",3
"2011","669","Hall County","0289","East Hall Middle School",2
"2011","669","Hall County","0294","West Hall Middle School",5
"2011","669","Hall County","1058","White Sulphur Elementary School",2
"2011","669","Hall County","4050","Chestnut Mountain Elementary School",1
"2011","669","Hall County","4056","Sardis Elementary School",2
"2011","669","Hall County","4556","South Hall Middle School",3
"2011","669","Hall County","5052","Lyman Hall Elementary School",9
"2011","669","Hall County","5054","McEver Elementary School",3
"2011","669","Hall County","5056","Tadmore Elementary School",1
"2011","669","Hall County","ALL","All Schools",43
"2011","671","Haralson County","0197","Haralson County Middle School",1
"2011","671","Haralson County","ALL","All Schools",1
"2011","675","Henry County","0106","Luella Elementary School",1
"2011","675","Henry County","0107","Dutchtown Elementary School",1
"2011","675","Henry County","0196","Pate's Creek Elementary School",4
"2011","675","Henry County","0200","Mount Carmel Elementary School",1
"2011","675","Henry County","0206","Dutchtown Middle School",1
"2011","675","Henry County","0208","Walnut Creek Elementary",1
"2011","675","Henry County","0215","Hampton Middle School",2
"2011","675","Henry County","0295","Stockbridge High School",1
"2011","675","Henry County","0297","Hickory Flat Elementary School",5
"2011","675","Henry County","0397","Austin Road Middle School",2
"2011","675","Henry County","0408","Woodland High School",1
"2011","675","Henry County","0507","Ola Middle School",2
"2011","675","Henry County","0509","Rock SPring Elementary",2
"2011","675","Henry County","0603","Luella Middle School",1
"2011","675","Henry County","0703","Union Grove Middle",2
"2011","675","Henry County","3052","Stockbridge Elementary School",3
"2011","675","Henry County","5052","Stockbridge Middle School",5
"2011","675","Henry County","ALL","All Schools",35
"2011","676","Houston County","0102","Linwood Elementary School",2
"2011","676","Houston County","0103","Lake Joy Primary School",1
"2011","676","Houston County","0104","David A. Perdue Primary",1
"2011","676","Houston County","0108","Mossy Creek Middle School",3
"2011","676","Houston County","0195","Quail Run Elementary School",3
"2011","676","Houston County","0208","Lake Joy Elementary School",3
"2011","676","Houston County","1050","Bonaire Elementary School",1
"2011","676","Houston County","1052","Northside Middle School",1
"2011","676","Houston County","3550","Kings Chapel Elementary School",1
"2011","676","Houston County","5056","Warner Robins Middle School",2
"2011","676","Houston County","ALL","All Schools",18
"2011","678","Jackson County","0191","Jackson County High School",1
"2011","678","Jackson County","0197","East Jackson Middle School",1
"2011","678","Jackson County","3050","North Jackson Elementary School",2
"2011","678","Jackson County","ALL","All Schools",4
"2011","679","Jasper County","0195","Jasper County Primary School",1
"2011","679","Jasper County","ALL","All Schools",1
"2011","680","Jeff Davis County","0105","Jeff Davis Primary School",1
"2011","680","Jeff Davis County","0111","Jeff Davis Middle School",1
"2011","680","Jeff Davis County","0175","Jeff Davis Elementary School",2
"2011","680","Jeff Davis County","ALL","All Schools",4
"2011","681","Jefferson County","3550","Wrens Elementary School",2
"2011","681","Jefferson County","ALL","All Schools",2
"2011","687","Laurens County","0101","Southwest Laurens Elementary",1
"2011","687","Laurens County","2054","West Laurens Middle School",1
"2011","687","Laurens County","ALL","All Schools",2
"2011","688","Lee County","0101","Lee County Middle School",1
"2011","688","Lee County","ALL","All Schools",1
"2011","689","Liberty County","0189","Joseph Martin Elementary School",13
"2011","689","Liberty County","0197","Lewis Frasier Middle School",3
"2011","689","Liberty County","ALL","All Schools",16
"2011","691","Long County","0100","Smiley Elementary School",2
"2011","691","Long County","0105","Walker Middle School",2
"2011","691","Long County","ALL","All Schools",4
"2011","692","Lowndes County","0100","Dewar Elementary",2
"2011","692","Lowndes County","0112","Pine Grove Middle School",1
"2011","692","Lowndes County","0194","Moulton-Branch Elementary School",1
"2011","692","Lowndes County","1052","Lowndes Middle School",3
"2011","692","Lowndes County","3050","Hahira Middle School",1
"2011","692","Lowndes County","ALL","All Schools",8
"2011","695","Madison County","0101","Hull-Sanford Elementary School",3
"2011","695","Madison County","ALL","All Schools",3
"2011","699","Meriwether County","0100","Unity Elementary School",1
"2011","699","Meriwether County","0400","Greenville Middle School",1
"2011","699","Meriwether County","ALL","All Schools",2
"2011","700","Miller County","0110","Miller County Elementary School",1
"2011","700","Miller County","ALL","All Schools",1
"2011","705","Murray County","0112","North Murray High School",1
"2011","705","Murray County","0198","Eton Elementary School",1
"2011","705","Murray County","1050","Chatsworth Elementary School",2
"2011","705","Murray County","4050","Gladden Middle School",1
"2011","705","Murray County","ALL","All Schools",5
"2011","706","Muscogee County","0104","North Columbus Elementary",2
"2011","706","Muscogee County","0108","Eagle Ridge Academy",3
"2011","706","Muscogee County","0192","Brewer Elementary School",2
"2011","706","Muscogee County","0196","Blackmon Road Middle School",10
"2011","706","Muscogee County","0200","Martin Luther King, Jr. Elementary School",3
"2011","706","Muscogee County","0278","Shaw High School",1
"2011","706","Muscogee County","0300","Baker Middle School",3
"2011","706","Muscogee County","0378","Spencer High School",1
"2011","706","Muscogee County","0401","Double Churches Middle School",1
"2011","706","Muscogee County","0501","Midland Academy",3
"2011","706","Muscogee County","2058","Double Churches Elementary School",1
"2011","706","Muscogee County","2066","Richards Middle School",2
"2011","706","Muscogee County","3069","Waddell Elementary School",3
"2011","706","Muscogee County","4065","Allen Elementary School",2
"2011","706","Muscogee County","4066","River Road Elementary School",1
"2011","706","Muscogee County","4067","South Columbus Elementary School",1
"2011","706","Muscogee County","ALL","All Schools",39
"2011","707","Newton County","0111","South Salem Elementary School",1
"2011","707","Newton County","0115","Live Oak Elementary",1
"2011","707","Newton County","0117","Clements Middle School",1
"2011","707","Newton County","0173","Newton High School",1
"2011","707","Newton County","0198","Middle Ridge Elementary School",1
"2011","707","Newton County","0298","West Newton Elementary School",1
"2011","707","Newton County","5050","Porterdale Elementary School",2
"2011","707","Newton County","ALL","All Schools",8
"2011","708","Oconee County","0103","Rocky Branch Elementary School",1
"2011","708","Oconee County","0188","Oconee County Primary School",1
"2011","708","Oconee County","0193","Oconee County Middle School",5
"2011","708","Oconee County","0198","Malcom Bridge Middle School",2
"2011","708","Oconee County","1050","Oconee County Elementary School",5
"2011","708","Oconee County","3050","Colham Ferry Elementary School",1
"2011","708","Oconee County","ALL","All Schools",15
"2011","710","Paulding County","0103","Bessie L. Baggett Elementary",2
"2011","710","Paulding County","0113","WC Abney Elementary",2
"2011","710","Paulding County","0192","South Paulding Middle School",1
"2011","710","Paulding County","0194","Floyd L. Shelton Elementary School at Crossroad",1
"2011","710","Paulding County","0198","Nebo Elementary School",2
"2011","710","Paulding County","0199","C. A. Roberts Elementary School",1
"2011","710","Paulding County","0210","Sara M. Ragsdale Elementary",2
"2011","710","Paulding County","0304","Connie Dugan Elementary School",1
"2011","710","Paulding County","0394","East Paulding Middle School",1
"2011","710","Paulding County","ALL","All Schools",13
"2011","711","Peach County","0110","Kay Road Elementary",1
"2011","711","Peach County","ALL","All Schools",1
"2011","713","Pierce County","4050","Patterson Elementary School",3
"2011","713","Pierce County","ALL","All Schools",3
"2011","717","Putnam County","0112","Putnam County Primary School",1
"2011","717","Putnam County","0113","Putnam County Elementary School",2
"2011","717","Putnam County","ALL","All Schools",3
"2011","719","Rabun County","0100","Rabun County Middle School",1
"2011","719","Rabun County","ALL","All Schools",1
"2011","722","Rockdale County","0176","Heritage High School",1
"2011","722","Rockdale County","0378","Edwards Middle School",2
"2011","722","Rockdale County","ALL","All Schools",3
"2011","724","Screven County","0191","Screven County Elementary School",1
"2011","724","Screven County","ALL","All Schools",1
"2011","726","Griffin-Spalding County","0192","Cowan Road Elementary School",1
"2011","726","Griffin-Spalding County","0201","Cowan Road Middle School",3
"2011","726","Griffin-Spalding County","1750","Beaverbrook Elementary School",1
"2011","726","Griffin-Spalding County","ALL","All Schools",5
"2011","729","Sumter County","0100","Sumter County Primary School",1
"2011","729","Sumter County","0190","Sumter County Middle School",2
"2011","729","Sumter County","ALL","All Schools",3
"2011","732","Tattnall County","0201","Glennville Middle School",1
"2011","732","Tattnall County","ALL","All Schools",1
"2011","737","Tift County","0299","Eighth Street Middle School",1
"2011","737","Tift County","1052","J. T. Reddick Elementary School",1
"2011","737","Tift County","ALL","All Schools",2
"2011","739","Towns County","0104","Towns County Middle School",1
"2011","739","Towns County","ALL","All Schools",1
"2011","741","Troup County","0109","Callaway Elementary School",3
"2011","741","Troup County","0191","Gardner-Newman Middle School",1
"2011","741","Troup County","0201","Callaway High School",1
"2011","741","Troup County","0204","Callaway Middle School",2
"2011","741","Troup County","0205","Franklin Forest Elementary",3
"2011","741","Troup County","0497","Whitesville Road Elementary School",1
"2011","741","Troup County","1052","LaGrange High School",2
"2011","741","Troup County","ALL","All Schools",13
"2011","744","Union County","0103","Union County Elementary School",1
"2011","744","Union County","ALL","All Schools",1
"2011","747","Walton County","0102","Youth Middle School",1
"2011","747","Walton County","0108","Sharon Elementary School",3
"2011","747","Walton County","0176","Bay Creek Elementary School",2
"2011","747","Walton County","0191","Loganville Elementary School",1
"2011","747","Walton County","2052","Walker Park Elementary School",1
"2011","747","Walton County","ALL","All Schools",8
"2011","748","Ware County","0395","Ware County Middle School",2
"2011","748","Ware County","5050","Wacona Elementary School",1
"2011","748","Ware County","ALL","All Schools",3
"2011","754","White County","0104","Mount Yonah Elementary School",2
"2011","754","White County","0109","Mossy CreeK Elemetary School",2
"2011","754","White County","ALL","All Schools",4
"2011","755","Whitfield County","0106","New Hope Middle School",2
"2011","755","Whitfield County","0199","New Hope Elementary School",1
"2011","755","Whitfield County","0475","Eastbrook Middle School",2
"2011","755","Whitfield County","0575","North Whitfield Middle School",1
"2011","755","Whitfield County","0675","Valley Point Middle School",3
"2011","755","Whitfield County","0775","Westside Middle School",1
"2011","755","Whitfield County","1050","Antioch Elementary School",1
"2011","755","Whitfield County","1052","Eastside Elementary School",1
"2011","755","Whitfield County","2052","Pleasant Grove Elementary School",3
"2011","755","Whitfield County","4050","Dug Gap Elementary School",4
"2011","755","Whitfield County","4052","Valley Point Elementary School",1
"2011","755","Whitfield County","ALL","All Schools",20
"2011","757","Wilkes County","0105","Washington-Wilkes Primary School",2
"2011","757","Wilkes County","0205","Washington-Wilkes Elementary School",2
"2011","757","Wilkes County","0210","New Washington-Wilkes Middle School",1
"2011","757","Wilkes County","ALL","All Schools",5
"2011","761","Atlanta Public Schools","0199","Centennial Place Elementary School",1
"2011","761","Atlanta Public Schools","0288","Price Middle School",1
"2011","761","Atlanta Public Schools","1064","Kimberly Elementary School",1
"2011","761","Atlanta Public Schools","1560","Garden Hills Elementary School",2
"2011","761","Atlanta Public Schools","1563","Inman Middle School",3
"2011","761","Atlanta Public Schools","1567","Smith Elementary School",8
"2011","761","Atlanta Public Schools","2053","Brandon Elementary School",2
"2011","761","Atlanta Public Schools","2062","Hope Elementary School",1
"2011","761","Atlanta Public Schools","2563","Jackson Elementary School",1
"2011","761","Atlanta Public Schools","3057","Continental Colony Elementary School",1
"2011","761","Atlanta Public Schools","3067","Sutton Middle School",6
"2011","761","Atlanta Public Schools","5664","Parks Middle School",1
"2011","761","Atlanta Public Schools","ALL","All Schools",28
"2011","764","Buford City","0100","Buford Academy",1
"2011","764","Buford City","0104","Buford Middle School",5
"2011","764","Buford City","0196","Buford Elementary School",3
"2011","764","Buford City","ALL","All Schools",9
"2011","765","Calhoun City","0205","New Calhoun Middle School",4
"2011","765","Calhoun City","ALL","All Schools",4
"2011","766","Carrollton City","0106","Carrollton Middle-Upper Elementary School",3
"2011","766","Carrollton City","0193","Carrollton Elementary School",3
"2011","766","Carrollton City","1050","Carrollton High School",1
"2011","766","Carrollton City","1550","Carrollton Jr. High School",3
"2011","766","Carrollton City","ALL","All Schools",10
"2011","767","Cartersville City","0177","Cartersville Primary School",1
"2011","767","Cartersville City","0191","Cartersville Elementary School",1
"2011","767","Cartersville City","ALL","All Schools",2
"2011","772","Dalton Public Schools","0101","Park Creek Elementary School",3
"2011","772","Dalton Public Schools","0105","Blue Ridge School",5
"2011","772","Dalton Public Schools","0201","Dalton Middle School",15
"2011","772","Dalton Public Schools","0301","City Park School",4
"2011","772","Dalton Public Schools","1050","Brookwood Elementary School",3
"2011","772","Dalton Public Schools","1052","Roan Elementary School",1
"2011","772","Dalton Public Schools","ALL","All Schools",31
"2011","773","Decatur City","0305","Glennwood Academy",1
"2011","773","Decatur City","1552","Renfroe Middle School",1
"2011","773","Decatur City","ALL","All Schools",2
"2011","776","Gainesville City","0104","New Holland Core Knowledge Academy",2
"2011","776","Gainesville City","0110","Gainesville Middle School",10
"2011","776","Gainesville City","0204","Gainesville Exploration Academy",1
"2011","776","Gainesville City","2050","Enota Multiple Intelligences Academy",2
"2011","776","Gainesville City","ALL","All Schools",15
"2011","779","Jefferson City","0101","Jefferson Middle School",1
"2011","779","Jefferson City","ALL","All Schools",1
"2011","781","Marietta City","0104","Sawyer Road Elementary",4
"2011","781","Marietta City","0188","Burruss Elementary School",1
"2011","781","Marietta City","0194","Dunleith Elementary School",2
"2011","781","Marietta City","0203","Marietta Middle School",9
"2011","781","Marietta City","0294","Lockheed Elementary School",5
"2011","781","Marietta City","0303","Marietta 6th Grade School",2
"2011","781","Marietta City","2052","Park Street Elementary School",3
"2011","781","Marietta City","3050","Hickory Hills Elementary School",1
"2011","781","Marietta City","ALL","All Schools",27
"2011","785","Rome City","0105","Elm Street Elementary",1
"2011","785","Rome City","0173","West Central Elementary School",3
"2011","785","Rome City","0293","Rome Middle School",2
"2011","785","Rome City","2054","West End Elementary School",5
"2011","785","Rome City","ALL","All Schools",11
"2011","786","Social Circle City","0200","Social Circle Elementary School",1
"2011","786","Social Circle City","ALL","All Schools",1
"2011","789","Thomasville City","5050","Jerger Elementary School",1
"2011","789","Thomasville City","ALL","All Schools",1
"2011","792","Valdosta City","0101","Sallas Mahone Elementary",4
"2011","792","Valdosta City","0103","Valdosta Middle School",3
"2011","792","Valdosta City","0195","Newbern Middle School",1
"2011","792","Valdosta City","0273","Valdosta High School",1
"2011","792","Valdosta City","1052","Nunn Elementary School",1
"2011","792","Valdosta City","ALL","All Schools",10
"2011","793","Vidalia City","2050","J. D. Dickerson Primary School",1
"2011","793","Vidalia City","ALL","All Schools",1
"2011","ALL","State Level","ALL","All Schools",2789
