LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2012-13,616,Bulloch County,2054,Statesboro High School,All Students,Science,1799243,61474,261,176,20.7,21,19.5,19.2
2012-13,616,Bulloch County,2054,Statesboro High School,All Students,Writing Subscore,1799243,46152,209,140,7,7,6.2,6.1
2012-13,616,Bulloch County,4052,Portal Middle/High School,All Students,Combined English Writing,1799243,44366,200,14,20.5,20.6,18.1,18.7
2012-13,616,Bulloch County,4052,Portal Middle/High School,All Students,Composite,1799243,62743,275,26,20.7,20.9,19.3,19.8
2012-13,616,Bulloch County,4052,Portal Middle/High School,All Students,English,1799243,61653,262,24,20.2,20.6,19,19.8
2012-13,616,Bulloch County,4052,Portal Middle/High School,All Students,Mathematics,1799243,62605,265,26,20.9,20.6,19.2,19.8
2012-13,616,Bulloch County,4052,Portal Middle/High School,All Students,Reading,1799243,61376,260,24,21.1,21.6,19.7,20.3
2012-13,616,Bulloch County,4052,Portal Middle/High School,All Students,Science,1799243,61474,261,24,20.7,21,19.5,19.3
2012-13,616,Bulloch County,4052,Portal Middle/High School,All Students,Writing Subscore,1799243,46152,209,15,7,7,6.2,6.3
2012-13,617,Burke County,288,Burke County High School,All Students,Combined English Writing,1799243,44366,35,35,20.5,20.6,17,17
2012-13,617,Burke County,288,Burke County High School,All Students,Composite,1799243,62743,61,61,20.7,20.9,17.5,17.5
2012-13,617,Burke County,288,Burke County High School,All Students,English,1799243,61653,57,57,20.2,20.6,16.8,16.8
2012-13,617,Burke County,288,Burke County High School,All Students,Mathematics,1799243,62605,58,58,20.9,20.6,18.4,18.4
2012-13,617,Burke County,288,Burke County High School,All Students,Reading,1799243,61376,59,59,21.1,21.6,17.6,17.6
2012-13,617,Burke County,288,Burke County High School,All Students,Science,1799243,61474,56,56,20.7,21,18,18
2012-13,617,Burke County,288,Burke County High School,All Students,Writing Subscore,1799243,46152,37,37,7,7,6.4,6.4
2012-13,618,Butts County,190,Jackson High School,All Students,Combined English Writing,1799243,44366,TFS,TFS,20.5,20.6,,
2012-13,618,Butts County,190,Jackson High School,All Students,Composite,1799243,62743,10,10,20.7,20.9,21.3,21.3
2012-13,618,Butts County,190,Jackson High School,All Students,English,1799243,61653,10,10,20.2,20.6,22.1,22.1
2012-13,618,Butts County,190,Jackson High School,All Students,Mathematics,1799243,62605,10,10,20.9,20.6,20,20
2012-13,618,Butts County,190,Jackson High School,All Students,Reading,1799243,61376,10,10,21.1,21.6,21.2,21.2
2012-13,618,Butts County,190,Jackson High School,All Students,Science,1799243,61474,10,10,20.7,21,21.3,21.3
2012-13,618,Butts County,190,Jackson High School,All Students,Writing Subscore,1799243,46152,TFS,TFS,7,7,,
2012-13,619,Calhoun County,113,Calhoun County High School,All Students,Combined English Writing,1799243,44366,25,25,20.5,20.6,14.3,14.3
2012-13,619,Calhoun County,113,Calhoun County High School,All Students,Composite,1799243,62743,28,28,20.7,20.9,15.9,15.9
2012-13,619,Calhoun County,113,Calhoun County High School,All Students,English,1799243,61653,29,29,20.2,20.6,14.6,14.6
2012-13,619,Calhoun County,113,Calhoun County High School,All Students,Mathematics,1799243,62605,31,31,20.9,20.6,15.7,15.7
2012-13,619,Calhoun County,113,Calhoun County High School,All Students,Reading,1799243,61376,29,29,21.1,21.6,16.2,16.2
2012-13,619,Calhoun County,113,Calhoun County High School,All Students,Science,1799243,61474,28,28,20.7,21,16.6,16.6
2012-13,619,Calhoun County,113,Calhoun County High School,All Students,Writing Subscore,1799243,46152,24,24,7,7,5.8,5.8
2012-13,620,Camden County,295,Camden County High School,All Students,Combined English Writing,1799243,44366,178,178,20.5,20.6,19.9,19.9
2012-13,620,Camden County,295,Camden County High School,All Students,Composite,1799243,62743,297,297,20.7,20.9,20.5,20.5
2012-13,620,Camden County,295,Camden County High School,All Students,English,1799243,61653,295,295,20.2,20.6,19.7,19.7
2012-13,620,Camden County,295,Camden County High School,All Students,Mathematics,1799243,62605,301,301,20.9,20.6,19.6,19.6
2012-13,620,Camden County,295,Camden County High School,All Students,Reading,1799243,61376,294,294,21.1,21.6,21.5,21.5
2012-13,620,Camden County,295,Camden County High School,All Students,Science,1799243,61474,292,292,20.7,21,20.8,20.8
2012-13,620,Camden County,295,Camden County High School,All Students,Writing Subscore,1799243,46152,190,190,7,7,6.6,6.6
2012-13,621,Candler County,101,Metter High School,All Students,Combined English Writing,1799243,44366,33,33,20.5,20.6,17.3,17.3
2012-13,621,Candler County,101,Metter High School,All Students,Composite,1799243,62743,39,39,20.7,20.9,18.1,18.1
2012-13,621,Candler County,101,Metter High School,All Students,English,1799243,61653,40,40,20.2,20.6,17.9,17.9
2012-13,621,Candler County,101,Metter High School,All Students,Mathematics,1799243,62605,42,42,20.9,20.6,17.5,17.5
2012-13,621,Candler County,101,Metter High School,All Students,Reading,1799243,61376,39,39,21.1,21.6,18.4,18.4
2012-13,621,Candler County,101,Metter High School,All Students,Science,1799243,61474,39,39,20.7,21,17.9,17.9
2012-13,621,Candler County,101,Metter High School,All Students,Writing Subscore,1799243,46152,35,35,7,7,6.1,6.1
2012-13,622,Carroll County,189,Temple High School,All Students,Combined English Writing,1799243,44366,210,20,20.5,20.6,19,16.3
2012-13,622,Carroll County,189,Temple High School,All Students,Composite,1799243,62743,388,45,20.7,20.9,19.4,18.2
2012-13,622,Carroll County,189,Temple High School,All Students,English,1799243,61653,375,47,20.2,20.6,19.2,16.8
2012-13,622,Carroll County,189,Temple High School,All Students,Mathematics,1799243,62605,380,47,20.9,20.6,18.7,17.3
2012-13,622,Carroll County,189,Temple High School,All Students,Reading,1799243,61376,375,46,21.1,21.6,20.4,19.4
2012-13,622,Carroll County,189,Temple High School,All Students,Science,1799243,61474,375,46,20.7,21,19.7,19.2
2012-13,622,Carroll County,189,Temple High School,All Students,Writing Subscore,1799243,46152,220,22,7,7,6.5,6
