"SCHOOL_YEAR","DETAIL_LEVEL","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","NO_LEXILE_SCORE","AVG_LEXILE_SCORE"
2021,"School Level","623","Catoosa County","2552","Lakeview Middle School","08","184","182","99","TFS","1110.1"
2021,"School Level","623","Catoosa County","3050","Cloud Springs Elementary School","03","37","37","13","TFS","607.7"
2021,"School Level","623","Catoosa County","3050","Cloud Springs Elementary School","04","46","46","18","TFS","801.6"
2021,"School Level","623","Catoosa County","3050","Cloud Springs Elementary School","05","34","34","18","TFS","912.4"
2021,"School Level","623","Catoosa County","3052","Ringgold Elementary School","03","128","128","54","TFS","620"
2021,"School Level","623","Catoosa County","3052","Ringgold Elementary School","04","128","128","56","TFS","815.7"
2021,"School Level","623","Catoosa County","3052","Ringgold Elementary School","05","134","134","88","TFS","975"
2021,"School Level","623","Catoosa County","5050","Graysville Elementary School","03","88","88","48","TFS","703.6"
2021,"School Level","623","Catoosa County","5050","Graysville Elementary School","04","69","68","36","TFS","837.6"
2021,"School Level","623","Catoosa County","5050","Graysville Elementary School","05","79","79","46","TFS","958.5"
2021,"School Level","623","Catoosa County","5052","Ringgold Middle School","06","208","207","111","TFS","1005"
2021,"School Level","623","Catoosa County","5052","Ringgold Middle School","07","221","219","131","TFS","1110.2"
2021,"School Level","623","Catoosa County","5052","Ringgold Middle School","08","236","235","158","TFS","1194.3"
2021,"School Level","624","Charlton County","0112","Bethune Middle School","04","96","96","29","TFS","730.6"
2021,"School Level","624","Charlton County","0112","Bethune Middle School","05","96","96","45","TFS","909"
2021,"School Level","624","Charlton County","0112","Bethune Middle School","06","113","113","39","TFS","901"
2021,"School Level","624","Charlton County","0112","Bethune Middle School","07","122","122","63","TFS","1067.3"
2021,"School Level","624","Charlton County","0112","Bethune Middle School","08","98","98","49","TFS","1107.4"
2021,"School Level","624","Charlton County","0199","Folkston Elementary School","03","98","98","56","TFS","668.7"
2021,"School Level","624","Charlton County","4050","St. George Elementary School","03","25","25","10","TFS","651.4"
2021,"School Level","624","Charlton County","4050","St. George Elementary School","04","19","19","TFS","TFS","834.7"
2021,"School Level","624","Charlton County","4050","St. George Elementary School","05","18","18","12","TFS","977.5"
2021,"School Level","624","Charlton County","4050","St. George Elementary School","06","16","16","10","TFS","993.4"
2021,"School Level","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","03","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","04","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","05","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","06","12","12","TFS","TFS","747.1"
2021,"School Level","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","07","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","08","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0109","Coastal Empire Montessori Charter School","03","26","26","TFS","TFS","559"
2021,"School Level","625","Savannah-Chatham County","0109","Coastal Empire Montessori Charter School","04","21","21","TFS","TFS","781.7"
2021,"School Level","625","Savannah-Chatham County","0109","Coastal Empire Montessori Charter School","05","21","21","12","TFS","891.2"
2021,"School Level","625","Savannah-Chatham County","0116","Pulaski Elementary SChool","03","42","41","14","TFS","567"
2021,"School Level","625","Savannah-Chatham County","0116","Pulaski Elementary SChool","04","23","22","TFS","TFS","665.9"
2021,"School Level","625","Savannah-Chatham County","0116","Pulaski Elementary SChool","05","15","15","TFS","TFS","857.3"
2021,"School Level","625","Savannah-Chatham County","0118","Oglethorpe Charter School","06","28","25","TFS","TFS","827.6"
2021,"School Level","625","Savannah-Chatham County","0118","Oglethorpe Charter School","07","39","32","15","TFS","989.8"
2021,"School Level","625","Savannah-Chatham County","0118","Oglethorpe Charter School","08","12","11","TFS","TFS","1001.4"
2021,"School Level","625","Savannah-Chatham County","0124","The STEM Academy at Bartlett","06","104","102","83","TFS","1132.1"
2021,"School Level","625","Savannah-Chatham County","0124","The STEM Academy at Bartlett","07","84","80","66","TFS","1221.8"
2021,"School Level","625","Savannah-Chatham County","0124","The STEM Academy at Bartlett","08","40","34","29","TFS","1283.2"
2021,"School Level","625","Savannah-Chatham County","0125","Tybee Island Maritime Academy School","03","44","44","20","TFS","644"
2021,"School Level","625","Savannah-Chatham County","0125","Tybee Island Maritime Academy School","04","48","48","25","TFS","884.4"
2021,"School Level","625","Savannah-Chatham County","0125","Tybee Island Maritime Academy School","05","49","49","37","TFS","989.8"
2021,"School Level","625","Savannah-Chatham County","0125","Tybee Island Maritime Academy School","06","46","46","21","TFS","967"
2021,"School Level","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","03","40","40","22","TFS","709.3"
2021,"School Level","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","04","43","43","26","TFS","895.8"
2021,"School Level","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","05","34","34","14","TFS","887.2"
2021,"School Level","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","06","35","35","20","TFS","995.7"
2021,"School Level","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","07","20","20","13","TFS","1103"
2021,"School Level","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","08","20","20","13","TFS","1148"
2021,"School Level","625","Savannah-Chatham County","0192","Esther F. Garrison School for the Arts","03","40","39","20","TFS","630"
2021,"School Level","625","Savannah-Chatham County","0192","Esther F. Garrison School for the Arts","04","57","57","23","TFS","826"
2021,"School Level","625","Savannah-Chatham County","0192","Esther F. Garrison School for the Arts","05","40","40","33","TFS","1047"
2021,"School Level","625","Savannah-Chatham County","0192","Esther F. Garrison School for the Arts","06","57","57","39","TFS","1081.3"
2021,"School Level","625","Savannah-Chatham County","0192","Esther F. Garrison School for the Arts","07","28","28","22","TFS","1217.5"
2021,"School Level","625","Savannah-Chatham County","0192","Esther F. Garrison School for the Arts","08","26","23","22","TFS","1314.8"
2021,"School Level","625","Savannah-Chatham County","0194","Georgetown School","03","34","34","TFS","TFS","524.4"
2021,"School Level","625","Savannah-Chatham County","0194","Georgetown School","04","29","29","13","TFS","789"
2021,"School Level","625","Savannah-Chatham County","0194","Georgetown School","05","30","30","11","TFS","854.7"
2021,"School Level","625","Savannah-Chatham County","0194","Georgetown School","06","36","36","11","TFS","872.9"
2021,"School Level","625","Savannah-Chatham County","0194","Georgetown School","07","24","24","12","TFS","1055.2"
2021,"School Level","625","Savannah-Chatham County","0194","Georgetown School","08","23","22","12","TFS","1090.5"
2021,"School Level","625","Savannah-Chatham County","0197","Garden City Elementary School","03","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0197","Garden City Elementary School","04","11","11","TFS","TFS","628.6"
2021,"School Level","625","Savannah-Chatham County","0197","Garden City Elementary School","05","18","18","TFS","TFS","860.6"
2021,"School Level","625","Savannah-Chatham County","0199","West Chatham Middle School","06","70","50","TFS","20","833.3"
2021,"School Level","625","Savannah-Chatham County","0199","West Chatham Middle School","07","60","42","10","18","931.3"
2021,"School Level","625","Savannah-Chatham County","0199","West Chatham Middle School","08","77","72","17","TFS","959"
2021,"School Level","625","Savannah-Chatham County","0200","West Chatham Elementary School","03","49","49","17","TFS","537.4"
2021,"School Level","625","Savannah-Chatham County","0200","West Chatham Elementary School","04","48","45","17","TFS","725.6"
2021,"School Level","625","Savannah-Chatham County","0200","West Chatham Elementary School","05","47","45","17","TFS","828.2"
2021,"School Level","625","Savannah-Chatham County","0201","DeRenne Middle School","06","77","56","10","21","777.8"
2021,"School Level","625","Savannah-Chatham County","0201","DeRenne Middle School","07","58","39","TFS","19","894.9"
2021,"School Level","625","Savannah-Chatham County","0201","DeRenne Middle School","08","93","72","17","21","978.6"
2021,"School Level","625","Savannah-Chatham County","0211","Godley Station School","03","88","88","30","TFS","576.5"
2021,"School Level","625","Savannah-Chatham County","0211","Godley Station School","04","75","74","26","TFS","736.9"
2021,"School Level","625","Savannah-Chatham County","0211","Godley Station School","05","103","102","44","TFS","882.5"
2021,"School Level","625","Savannah-Chatham County","0211","Godley Station School","06","58","55","16","TFS","881.3"
2021,"School Level","625","Savannah-Chatham County","0211","Godley Station School","07","27","25","14","TFS","1058"
2021,"School Level","625","Savannah-Chatham County","0211","Godley Station School","08","55","53","22","TFS","1043.5"
2021,"School Level","625","Savannah-Chatham County","0298","Marshpoint Elementary School","03","49","48","26","TFS","685.8"
2021,"School Level","625","Savannah-Chatham County","0298","Marshpoint Elementary School","04","54","54","33","TFS","866.2"
2021,"School Level","625","Savannah-Chatham County","0298","Marshpoint Elementary School","05","60","60","28","TFS","901.9"
2021,"School Level","625","Savannah-Chatham County","0299","Southwest Middle School","06","69","62","TFS","TFS","685.8"
2021,"School Level","625","Savannah-Chatham County","0299","Southwest Middle School","07","30","18","TFS","12","861.4"
2021,"School Level","625","Savannah-Chatham County","0299","Southwest Middle School","08","46","36","TFS","10","841.1"
2021,"School Level","625","Savannah-Chatham County","0300","Southwest Elementary School","03","54","54","10","TFS","503.9"
2021,"School Level","625","Savannah-Chatham County","0300","Southwest Elementary School","04","32","31","TFS","TFS","656.1"
2021,"School Level","625","Savannah-Chatham County","0300","Southwest Elementary School","05","37","36","13","TFS","801"
2021,"School Level","625","Savannah-Chatham County","0301","Myers Middle School","06","43","39","TFS","TFS","781.5"
2021,"School Level","625","Savannah-Chatham County","0301","Myers Middle School","07","25","24","TFS","TFS","877.9"
2021,"School Level","625","Savannah-Chatham County","0301","Myers Middle School","08","11","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0311","Coastal Middle School","06","110","101","48","TFS","969.8"
2021,"School Level","625","Savannah-Chatham County","0311","Coastal Middle School","07","101","97","57","TFS","1106.9"
2021,"School Level","625","Savannah-Chatham County","0311","Coastal Middle School","08","92","89","40","TFS","1091.2"
2021,"School Level","625","Savannah-Chatham County","0511","Shuman Elementary School","03","29","27","TFS","TFS","399.8"
2021,"School Level","625","Savannah-Chatham County","0511","Shuman Elementary School","04","29","27","TFS","TFS","543.3"
2021,"School Level","625","Savannah-Chatham County","0511","Shuman Elementary School","05","29","28","TFS","TFS","764.5"
2021,"School Level","625","Savannah-Chatham County","0512","Rice Creek School","03","30","30","TFS","TFS","488.3"
2021,"School Level","625","Savannah-Chatham County","0512","Rice Creek School","04","40","35","TFS","TFS","646.6"
2021,"School Level","625","Savannah-Chatham County","0512","Rice Creek School","05","36","36","TFS","TFS","795"
2021,"School Level","625","Savannah-Chatham County","0512","Rice Creek School","06","32","29","TFS","TFS","739"
2021,"School Level","625","Savannah-Chatham County","0512","Rice Creek School","07","27","26","TFS","TFS","928.3"
2021,"School Level","625","Savannah-Chatham County","0512","Rice Creek School","08","28","25","TFS","TFS","1014.8"
2021,"School Level","625","Savannah-Chatham County","0514","School of Humanities at Juliette Gordon Low","03","37","36","TFS","TFS","468.3"
2021,"School Level","625","Savannah-Chatham County","0514","School of Humanities at Juliette Gordon Low","04","33","32","TFS","TFS","670.8"
2021,"School Level","625","Savannah-Chatham County","0514","School of Humanities at Juliette Gordon Low","05","27","25","TFS","TFS","785.6"
2021,"School Level","625","Savannah-Chatham County","0515","Susie King Taylor Community School","03","21","21","TFS","TFS","558.8"
2021,"School Level","625","Savannah-Chatham County","0515","Susie King Taylor Community School","04","24","24","10","TFS","780.2"
2021,"School Level","625","Savannah-Chatham County","0515","Susie King Taylor Community School","05","28","28","TFS","TFS","815.2"
2021,"School Level","625","Savannah-Chatham County","0515","Susie King Taylor Community School","06","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0515","Susie King Taylor Community School","07","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","03","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","04","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","05","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","06","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","08","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","1052","Otis J Brock III Elementary School","03","17","16","TFS","TFS","331.9"
2021,"School Level","625","Savannah-Chatham County","1052","Otis J Brock III Elementary School","04","19","18","TFS","TFS","566.9"
2021,"School Level","625","Savannah-Chatham County","1052","Otis J Brock III Elementary School","05","19","18","TFS","TFS","713.1"
2021,"School Level","625","Savannah-Chatham County","1056","Gadsden Elementary School","03","36","36","TFS","TFS","479"
2021,"School Level","625","Savannah-Chatham County","1056","Gadsden Elementary School","04","25","25","TFS","TFS","584.6"
2021,"School Level","625","Savannah-Chatham County","1056","Gadsden Elementary School","05","29","28","TFS","TFS","713.9"
2021,"School Level","625","Savannah-Chatham County","1058","Heard Elementary School","03","45","44","19","TFS","588.2"
2021,"School Level","625","Savannah-Chatham County","1058","Heard Elementary School","04","41","40","11","TFS","713.6"
2021,"School Level","625","Savannah-Chatham County","1058","Heard Elementary School","05","38","38","24","TFS","936.8"
2021,"School Level","625","Savannah-Chatham County","1060","Howard Elementary School","03","49","49","30","TFS","752"
2021,"School Level","625","Savannah-Chatham County","1060","Howard Elementary School","04","51","51","28","TFS","880.9"
2021,"School Level","625","Savannah-Chatham County","1060","Howard Elementary School","05","42","42","32","TFS","1014.4"
2021,"School Level","625","Savannah-Chatham County","1070","White Bluff Elementary School","03","51","51","13","TFS","513.2"
2021,"School Level","625","Savannah-Chatham County","1070","White Bluff Elementary School","04","31","31","TFS","TFS","725.3"
2021,"School Level","625","Savannah-Chatham County","1070","White Bluff Elementary School","05","45","45","11","TFS","809.6"
2021,"School Level","625","Savannah-Chatham County","2056","Gould Elementary School","03","50","50","TFS","TFS","459.3"
2021,"School Level","625","Savannah-Chatham County","2056","Gould Elementary School","04","27","27","TFS","TFS","640.7"
2021,"School Level","625","Savannah-Chatham County","2056","Gould Elementary School","05","55","55","12","TFS","785.9"
2021,"School Level","625","Savannah-Chatham County","2060","Hubert Middle School","06","35","24","TFS","11","708.5"
2021,"School Level","625","Savannah-Chatham County","2060","Hubert Middle School","07","27","25","TFS","TFS","909.2"
2021,"School Level","625","Savannah-Chatham County","2060","Hubert Middle School","08","58","53","TFS","TFS","841"
2021,"School Level","625","Savannah-Chatham County","2062","Largo-Tibet Elementary School","03","38","38","TFS","TFS","534.5"
2021,"School Level","625","Savannah-Chatham County","2062","Largo-Tibet Elementary School","04","47","47","10","TFS","693"
2021,"School Level","625","Savannah-Chatham County","2062","Largo-Tibet Elementary School","05","37","37","16","TFS","834.2"
2021,"School Level","625","Savannah-Chatham County","2068","Andrea B Williams Elementary School","03","45","44","TFS","TFS","380.6"
2021,"School Level","625","Savannah-Chatham County","2068","Andrea B Williams Elementary School","04","40","39","TFS","TFS","564.4"
2021,"School Level","625","Savannah-Chatham County","2068","Andrea B Williams Elementary School","05","47","47","TFS","TFS","750.1"
2021,"School Level","625","Savannah-Chatham County","3060","Isle of Hope School","03","24","24","TFS","TFS","553.5"
2021,"School Level","625","Savannah-Chatham County","3060","Isle of Hope School","04","26","25","TFS","TFS","671.6"
2021,"School Level","625","Savannah-Chatham County","3060","Isle of Hope School","05","19","19","TFS","TFS","824.5"
2021,"School Level","625","Savannah-Chatham County","3060","Isle of Hope School","06","22","22","TFS","TFS","805.5"
2021,"School Level","625","Savannah-Chatham County","3060","Isle of Hope School","07","15","15","TFS","TFS","988"
2021,"School Level","625","Savannah-Chatham County","3060","Isle of Hope School","08","25","25","13","TFS","1062.4"
2021,"School Level","625","Savannah-Chatham County","3064","Pooler Elementary School","03","38","38","13","TFS","595.5"
2021,"School Level","625","Savannah-Chatham County","3064","Pooler Elementary School","04","31","31","TFS","TFS","724.8"
2021,"School Level","625","Savannah-Chatham County","3064","Pooler Elementary School","05","35","35","13","TFS","843.1"
2021,"School Level","625","Savannah-Chatham County","4052","Bloomingdale Elementary School","03","42","42","TFS","TFS","495.2"
2021,"School Level","625","Savannah-Chatham County","4052","Bloomingdale Elementary School","04","43","43","13","TFS","768.1"
2021,"School Level","625","Savannah-Chatham County","4052","Bloomingdale Elementary School","05","29","29","11","TFS","903.4"
2021,"School Level","625","Savannah-Chatham County","4054","Ellis Elementary School","03","34","32","14","TFS","633.4"
2021,"School Level","625","Savannah-Chatham County","4054","Ellis Elementary School","04","27","27","10","TFS","753.9"
2021,"School Level","625","Savannah-Chatham County","4054","Ellis Elementary School","05","30","29","17","TFS","949.1"
2021,"School Level","625","Savannah-Chatham County","4054","Ellis Elementary School","06","21","20","12","TFS","1014.5"
2021,"School Level","625","Savannah-Chatham County","4054","Ellis Elementary School","07","10","10","TFS","TFS","1183.5"
2021,"School Level","625","Savannah-Chatham County","4054","Ellis Elementary School","08","22","21","12","TFS","1218.3"
2021,"School Level","625","Savannah-Chatham County","4056","Haven Elementary School","03","26","26","TFS","TFS","392.5"
2021,"School Level","625","Savannah-Chatham County","4056","Haven Elementary School","04","16","16","TFS","TFS","577.5"
2021,"School Level","625","Savannah-Chatham County","4056","Haven Elementary School","05","22","22","TFS","TFS","730.5"
2021,"School Level","625","Savannah-Chatham County","4058","Hesse School","03","72","71","26","TFS","592.3"
2021,"School Level","625","Savannah-Chatham County","4058","Hesse School","04","63","63","18","TFS","731.1"
2021,"School Level","625","Savannah-Chatham County","4058","Hesse School","05","66","66","28","TFS","872.4"
2021,"School Level","625","Savannah-Chatham County","4058","Hesse School","06","79","79","23","TFS","810.9"
2021,"School Level","625","Savannah-Chatham County","4058","Hesse School","07","77","76","37","TFS","1015.6"
2021,"School Level","625","Savannah-Chatham County","4058","Hesse School","08","46","45","17","TFS","1067.2"
2021,"School Level","625","Savannah-Chatham County","4070","Windsor Forest Elementary School","03","30","30","TFS","TFS","437.3"
2021,"School Level","625","Savannah-Chatham County","4070","Windsor Forest Elementary School","04","23","23","TFS","TFS","712.2"
2021,"School Level","625","Savannah-Chatham County","4070","Windsor Forest Elementary School","05","27","27","10","TFS","807.6"
2021,"School Level","625","Savannah-Chatham County","5052","Butler Elementary School","03","18","18","TFS","TFS","416.4"
2021,"School Level","625","Savannah-Chatham County","5052","Butler Elementary School","04","23","23","TFS","TFS","641.7"
2021,"School Level","625","Savannah-Chatham County","5052","Butler Elementary School","05","24","24","TFS","TFS","819"
2021,"School Level","625","Savannah-Chatham County","5058","Hodge Elementary School","03","27","26","TFS","TFS","420"
2021,"School Level","625","Savannah-Chatham County","5058","Hodge Elementary School","04","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","5058","Hodge Elementary School","05","22","21","TFS","TFS","720.7"
2021,"School Level","625","Savannah-Chatham County","5062","Mercer Middle School","06","20","16","TFS","TFS","784.4"
2021,"School Level","625","Savannah-Chatham County","5062","Mercer Middle School","07","17","15","TFS","TFS","950.3"
2021,"School Level","625","Savannah-Chatham County","5062","Mercer Middle School","08","19","17","TFS","TFS","878.5"
2021,"School Level","625","Savannah-Chatham County","5066","Jacob G. Smith Elementary School","03","41","40","27","TFS","814.6"
2021,"School Level","625","Savannah-Chatham County","5066","Jacob G. Smith Elementary School","04","43","43","21","TFS","871"
2021,"School Level","625","Savannah-Chatham County","5066","Jacob G. Smith Elementary School","05","30","30","22","TFS","985.3"
2021,"School Level","626","Chattahoochee County","0101","Chattahoochee County Education Center","03","40","40","11","TFS","546.3"
2021,"School Level","626","Chattahoochee County","0101","Chattahoochee County Education Center","04","34","34","11","TFS","754.1"
2021,"School Level","626","Chattahoochee County","0101","Chattahoochee County Education Center","05","40","40","19","TFS","914.5"
2021,"School Level","626","Chattahoochee County","0106","Chattahoochee County Middle School","06","54","54","24","TFS","939.5"
2021,"School Level","626","Chattahoochee County","0106","Chattahoochee County Middle School","07","49","49","24","TFS","1037.3"
2021,"School Level","626","Chattahoochee County","0106","Chattahoochee County Middle School","08","50","50","22","TFS","1102.4"
2021,"School Level","627","Chattooga County","0106","Leroy Massey Elementary School","03","89","89","22","TFS","518.4"
2021,"School Level","627","Chattooga County","0106","Leroy Massey Elementary School","04","91","91","TFS","TFS","656.9"
2021,"School Level","627","Chattooga County","0106","Leroy Massey Elementary School","05","117","117","45","TFS","861.1"
2021,"School Level","627","Chattooga County","2050","Lyerly Elementary School","03","28","28","18","TFS","737.5"
2021,"School Level","627","Chattooga County","2050","Lyerly Elementary School","04","34","34","15","TFS","789.3"
2021,"School Level","627","Chattooga County","2050","Lyerly Elementary School","05","37","37","20","TFS","931.1"
2021,"School Level","627","Chattooga County","2050","Lyerly Elementary School","06","37","37","13","TFS","946.5"
2021,"School Level","627","Chattooga County","2050","Lyerly Elementary School","07","37","37","25","TFS","1123.4"
2021,"School Level","627","Chattooga County","2050","Lyerly Elementary School","08","49","48","22","TFS","1077.8"
2021,"School Level","627","Chattooga County","2052","Summerville Middle School","06","107","107","19","TFS","836.1"
2021,"School Level","627","Chattooga County","2052","Summerville Middle School","07","110","110","31","TFS","1001.9"
2021,"School Level","627","Chattooga County","2052","Summerville Middle School","08","111","111","23","TFS","966.8"
2021,"School Level","627","Chattooga County","3050","Menlo Elementary School","03","40","40","TFS","TFS","570.5"
2021,"School Level","627","Chattooga County","3050","Menlo Elementary School","04","30","30","TFS","TFS","738.8"
2021,"School Level","627","Chattooga County","3050","Menlo Elementary School","05","28","28","14","TFS","911.8"
2021,"School Level","627","Chattooga County","3050","Menlo Elementary School","06","40","40","14","TFS","944.9"
2021,"School Level","627","Chattooga County","3050","Menlo Elementary School","07","40","40","24","TFS","1089.3"
2021,"School Level","627","Chattooga County","3050","Menlo Elementary School","08","33","33","19","TFS","1136.7"
2021,"School Level","628","Cherokee County","0101","Carmel Elementary School","03","157","156","92","TFS","699.8"
2021,"School Level","628","Cherokee County","0101","Carmel Elementary School","04","137","137","65","TFS","821.2"
2021,"School Level","628","Cherokee County","0101","Carmel Elementary School","05","161","161","92","TFS","923.9"
2021,"School Level","628","Cherokee County","0104","Woodstock Elementary School","03","159","159","78","TFS","643.5"
2021,"School Level","628","Cherokee County","0104","Woodstock Elementary School","04","174","174","83","TFS","831.6"
2021,"School Level","628","Cherokee County","0104","Woodstock Elementary School","05","167","167","102","TFS","933.5"
2021,"School Level","628","Cherokee County","0105","William G. Hasty, Sr. Elementary School","03","138","138","42","TFS","534.7"
2021,"School Level","628","Cherokee County","0105","William G. Hasty, Sr. Elementary School","04","143","143","31","TFS","710.5"
2021,"School Level","628","Cherokee County","0105","William G. Hasty, Sr. Elementary School","05","157","156","65","TFS","863.4"
2021,"School Level","628","Cherokee County","0108","Avery Elementary School","03","147","147","86","TFS","710"
2021,"School Level","628","Cherokee County","0108","Avery Elementary School","04","172","172","98","TFS","873.2"
2021,"School Level","628","Cherokee County","0108","Avery Elementary School","05","156","156","108","TFS","965.6"
2021,"School Level","628","Cherokee County","0113","Mill Creek Middle School","06","381","381","231","TFS","1027.4"
2021,"School Level","628","Cherokee County","0113","Mill Creek Middle School","07","436","434","304","TFS","1175.1"
2021,"School Level","628","Cherokee County","0113","Mill Creek Middle School","08","349","343","247","TFS","1199.3"
2021,"School Level","628","Cherokee County","0116","Indian Knoll Elementary","03","131","131","77","TFS","709.7"
2021,"School Level","628","Cherokee County","0116","Indian Knoll Elementary","04","135","135","69","TFS","856.2"
2021,"School Level","628","Cherokee County","0116","Indian Knoll Elementary","05","137","137","86","TFS","951.4"
2021,"School Level","628","Cherokee County","0181","E. T. Booth Middle School","06","530","530","291","TFS","1012.7"
2021,"School Level","628","Cherokee County","0181","E. T. Booth Middle School","07","478","477","322","TFS","1160.7"
2021,"School Level","628","Cherokee County","0181","E. T. Booth Middle School","08","448","444","287","TFS","1177"
2021,"School Level","628","Cherokee County","0182","Johnston Elementary School","03","90","90","45","TFS","689.8"
2021,"School Level","628","Cherokee County","0182","Johnston Elementary School","04","87","87","40","TFS","803"
2021,"School Level","628","Cherokee County","0182","Johnston Elementary School","05","73","73","42","TFS","919.5"
2021,"School Level","628","Cherokee County","0187","Dean Rusk Middle School","06","428","428","261","TFS","1033.6"
2021,"School Level","628","Cherokee County","0187","Dean Rusk Middle School","07","453","453","309","TFS","1154.8"
2021,"School Level","628","Cherokee County","0187","Dean Rusk Middle School","08","462","448","311","14","1222.6"
2021,"School Level","628","Cherokee County","0189","Boston Elementary School","03","85","85","44","TFS","685.1"
2021,"School Level","628","Cherokee County","0189","Boston Elementary School","04","92","92","38","TFS","791.6"
2021,"School Level","628","Cherokee County","0189","Boston Elementary School","05","97","97","59","TFS","938.9"
2021,"School Level","628","Cherokee County","0190","Mountain Road Elementary School","03","70","70","36","TFS","700.9"
2021,"School Level","628","Cherokee County","0190","Mountain Road Elementary School","04","58","58","37","TFS","886.7"
2021,"School Level","628","Cherokee County","0190","Mountain Road Elementary School","05","51","51","37","TFS","989.6"
2021,"School Level","628","Cherokee County","0193","Sixes Elementary School","03","125","125","80","TFS","721"
2021,"School Level","628","Cherokee County","0193","Sixes Elementary School","04","97","97","57","TFS","880.6"
2021,"School Level","628","Cherokee County","0193","Sixes Elementary School","05","119","119","89","TFS","1024.1"
2021,"School Level","628","Cherokee County","0196","Bascomb Elementary School","03","150","150","98","TFS","745.6"
2021,"School Level","628","Cherokee County","0196","Bascomb Elementary School","04","142","142","94","TFS","927.1"
2021,"School Level","628","Cherokee County","0196","Bascomb Elementary School","05","120","120","97","TFS","1026.8"
2021,"School Level","628","Cherokee County","0198","R. M. Moore Elementary School","03","123","123","41","TFS","564.3"
2021,"School Level","628","Cherokee County","0198","R. M. Moore Elementary School","04","107","107","33","TFS","718.2"
2021,"School Level","628","Cherokee County","0198","R. M. Moore Elementary School","05","161","161","76","TFS","890.8"
2021,"School Level","628","Cherokee County","0199","Holly Springs Elementary School","03","94","94","44","TFS","642.5"
2021,"School Level","628","Cherokee County","0199","Holly Springs Elementary School","04","116","116","45","TFS","779.4"
2021,"School Level","628","Cherokee County","0199","Holly Springs Elementary School","05","103","103","52","TFS","913.5"
2021,"School Level","628","Cherokee County","0203","Liberty Elementary School","03","158","158","81","TFS","671.7"
2021,"School Level","628","Cherokee County","0203","Liberty Elementary School","04","156","155","62","TFS","800.5"
2021,"School Level","628","Cherokee County","0203","Liberty Elementary School","05","151","151","104","TFS","994.1"
2021,"School Level","628","Cherokee County","0205","Freedom Middle School","06","302","302","207","TFS","1057.1"
2021,"School Level","628","Cherokee County","0205","Freedom Middle School","07","295","295","214","TFS","1176.4"
2021,"School Level","628","Cherokee County","0205","Freedom Middle School","08","316","308","210","TFS","1193.2"
2021,"School Level","628","Cherokee County","0213","Ball Ground Elementary School","03","74","74","30","TFS","605.7"
2021,"School Level","628","Cherokee County","0213","Ball Ground Elementary School","04","77","77","32","TFS","805.3"
2021,"School Level","628","Cherokee County","0213","Ball Ground Elementary School","05","85","85","52","TFS","932.6"
2021,"School Level","628","Cherokee County","0287","Teasley Middle School","06","494","492","225","TFS","952.4"
2021,"School Level","628","Cherokee County","0287","Teasley Middle School","07","492","492","259","TFS","1077.2"
2021,"School Level","628","Cherokee County","0287","Teasley Middle School","08","462","440","203","22","1092.8"
