"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2010-11","School","633","Cobb County","1068","Sky View Elementary School","KK,01,02,03,04,05",398,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","1069","Wheeler High School","09,10,11,12",2090,"282","12","4","Too Few Students","Too Few Students","161","57","62","22","Too Few Students","Too Few Students","44","16","163","58","119","42"
"2010-11","School","633","Cobb County","2050","Argyle Elementary School","PK,KK,01,02,03,04,05",641,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","2054","Clarkdale Elementary School","KK,01,02,03,04,05",382,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","2056","North Cobb High School","09,10,11,12",2571,"228","Too Few Students","Too Few Students","Too Few Students","Too Few Students","90","40","57","25","Too Few Students","Too Few Students","70","31","146","64","82","36"
"2010-11","School","633","Cobb County","2062","King Springs Elementary School","PK,KK,01,02,03,04,05",676,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","2066","Osborne High School","09,10,11,12",1745,"273","Too Few Students","Too Few Students","Too Few Students","Too Few Students","104","38","139","51","Too Few Students","Too Few Students","24","9","158","58","115","42"
"2010-11","School","633","Cobb County","2560","Griffin Middle School","06,07,08",995,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","3054","Clay Elementary School","PK,KK,01,02,03,04,05",537,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","3056","South Cobb High School","09,10,11,12",1994,"237","Too Few Students","Too Few Students","Too Few Students","Too Few Students","161","68","38","16","Too Few Students","Too Few Students","34","14","131","55","106","45"
"2010-11","School","633","Cobb County","3058","Fair Oaks Elementary School","PK,KK,01,02,03,04,05",862,"20","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","70","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","80","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","3060","Harmony-Leland Elementary School","PK,KK,01,02,03,04,05",575,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","3062","LaBelle Elementary School","PK,KK,01,02,03,04,05",449,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","3064","Milford Elementary School","PK,KK,01,02,03,04,05",636,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","3067","Russell Elementary School","PK,KK,01,02,03,04,05",681,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","3556","Compton Elementary School","KK,01,02,03,04,05",487,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","4050","Awtrey Middle School","06,07,08",861,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","4052","Brown Elementary School","PK,KK,01,02,03,04,05",274,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","4056","Daniell Middle School","06,07,08",990,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","4066","Pebblebrook High School","09,10,11,12",2103,"361","Too Few Students","Too Few Students","Too Few Students","Too Few Students","242","67","95","26","Too Few Students","Too Few Students","19","5","207","57","154","43"
"2010-11","School","633","Cobb County","4068","Teasley Elementary School","PK,KK,01,02,03,04,05",668,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","4560","Hollydale Elementary School","PK,KK,01,02,03,04,05",735,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","5050","Bells Ferry Elementary School","PK,KK,01,02,03,04,05",597,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","5052","Brumby Elementary School","PK,KK,01,02,03,04,05",988,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","5056","Due West Elementary School","PK,KK,01,02,03,04,05",519,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","5058","Floyd Middle School","06,07,08",803,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","5062","Mableton Elementary School","KK,01,02,03,04,05",442,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","5067","Sedalia Park Elementary School","PK,KK,01,02,03,04,05",783,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","633","Cobb County","5068","Eastvalley Elementary School","PK,KK,01,02,03,04,05",614,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","District","633","Cobb County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",106619,"3463","74","2","15","0","1506","44","868","25","57","2","943","27","2102","61","1361","39"
"2010-11","School","634","Coffee County","0100","Indian Creek Elementary","KK,01,02,03,04,05",678,"29","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","35","10","35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","59","12","41"
"2010-11","School","634","Coffee County","0102","Ambrose Elementary School","PK,KK,01,02,03,04,05",378,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","634","Coffee County","0108","Coffee Middle School","06,07,08",1711,"32","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","31","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","38","24","75","Too Few Students","Too Few Students"
"2010-11","School","634","Coffee County","0182","Satilla Elementary School","KK,01,02,03,04,05",636,"28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","57","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","54","13","46"
"2010-11","School","634","Coffee County","0191","Broxton-Mary Hayes Elementary","PK,KK,01,02,03,04,05",241,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","634","Coffee County","0195","Coffee County High School","09,10,11,12",1456,"132","Too Few Students","Too Few Students","Too Few Students","Too Few Students","50","38","25","19","Too Few Students","Too Few Students","52","39","78","59","54","41"
"2010-11","School","634","Coffee County","0282","Eastside Elementary School","KK,01,02,03,04,05",593,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","Too Few Students","Too Few Students"
"2010-11","School","634","Coffee County","0291","Nicholls Elementary School","PK,KK,01,02,03,04,05",305,"22","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","59","14","64","Too Few Students","Too Few Students"
"2010-11","School","634","Coffee County","0308","George Washington Carver Freshman Campus","09",599,"71","Too Few Students","Too Few Students","Too Few Students","Too Few Students","39","55","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","32","46","65","25","35"
"2010-11","School","634","Coffee County","3052","West Green Elementary School","PK,KK,01,02,03,04,05",367,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","634","Coffee County","5050","Westside Elementary School","KK,01,02,03,04,05",439,"37","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","38","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","35","23","62","14","38"
"2010-11","District","634","Coffee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",7403,"407","Too Few Students","Too Few Students","Too Few Students","Too Few Students","165","41","75","18","13","3","153","38","248","61","159","39"
"2010-11","School","635","Colquitt County","0111","Willie J. Williams Middle School","06,07",1346,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","635","Colquitt County","0178","Doerun Elementary School","PK,KK,01,02,03,04,05",249,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","635","Colquitt County","0187","Odom Elementary School","PK,KK,01,02,03,04,05",566,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","635","Colquitt County","0278","Norman Park Elementary School","PK,KK,01,02,03,04,05",507,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","65","10","59","Too Few Students","Too Few Students"
"2010-11","School","635","Colquitt County","1554","Colquitt County High School","09,10,11,12",1745,"66","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","38","Too Few Students","Too Few Students","Too Few Students","Too Few Students","31","47","48","73","18","27"
"2010-11","School","635","Colquitt County","2052","Funston Elementary School","PK,KK,01,02,03,04,05",379,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","67","Too Few Students","Too Few Students"
"2010-11","School","635","Colquitt County","2056","Wright Elementary School","PK,KK,01,02,03,04,05",469,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","53","11","58","Too Few Students","Too Few Students"
"2010-11","School","635","Colquitt County","3050","Stringfellow Elementary School","PK,KK,01,02,03,04,05",370,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","635","Colquitt County","3052","CA Gray Junior High School","08,09",1239,"61","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","43","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","38","41","67","20","33"
"2010-11","School","635","Colquitt County","3054","Okapilco Elementary School","PK,KK,01,02,03,04,05",416,"21","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","71"
"2010-11","School","635","Colquitt County","4050","Cox Elementary School","PK,KK,01,02,03,04,05",492,"29","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","35","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","38","19","66","10","35"
"2010-11","School","635","Colquitt County","4052","Hamilton Elementary School","PK,KK,01,02,03,04,05",237,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","635","Colquitt County","5054","Sunset Elementary School","PK,KK,01,02,03,04,05",635,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","52","12","52","11","48"
"2010-11","District","635","Colquitt County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",8650,"298","Too Few Students","Too Few Students","Too Few Students","Too Few Students","107","36","62","21","Too Few Students","Too Few Students","121","41","186","62","112","38"
"2010-11","School","636","Columbia County","0101","Greenbrier Middle School","06,07,08",550,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0102","Lewiston Elementary School","PK,KK,01,02,03,04,05",940,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0103","Grovetown Middle School","06,07,08",842,"28","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","36","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","57","18","64","10","36"
"2010-11","School","636","Columbia County","0106","River Ridge Elementary","PK,KK,01,02,03,04,05",767,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0107","Evans Middle School","06,07,08",877,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","69","16","100","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0108","Stallings Island Middle School","06,07,08",567,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0112","Grovetown High School","09,10,11,12",1275,"163","Too Few Students","Too Few Students","Too Few Students","Too Few Students","49","30","21","13","16","10","73","45","102","63","61","37"
"2010-11","School","636","Columbia County","0173","Westmont Elementary School","PK,KK,01,02,03,04,05",545,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0183","Harlem High School","09,10,11,12",697,"50","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","37","74","34","68","16","32"
"2010-11","School","636","Columbia County","0186","Evans Elementary School","PK,KK,01,02,03,04,05",469,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0188","Blue Ridge Elementary School","PK,KK,01,02,03,04,05",617,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0189","Lakeside High School","09,10,11,12",1703,"117","Too Few Students","Too Few Students","Too Few Students","Too Few Students","28","24","Too Few Students","Too Few Students","Too Few Students","Too Few Students","81","69","69","59","48","41"
"2010-11","School","636","Columbia County","0190","Brookwood Elementary School","PK,KK,01,02,03,04,05",554,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","73","10","67","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0192","Stevens Creek Elementary School","PK,KK,01,02,03,04,05",862,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0193","Riverside Middle School","06,07,08",732,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0194","Riverside Elementary School","PK,KK,01,02,03,04,05",695,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0197","Greenbrier High School","09,10,11,12",1651,"72","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","48","67","48","67","24","33"
"2010-11","School","636","Columbia County","0208","Cedar Ridge Elementary School","PK,KK,01,02,03,04,05",944,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0283","Harlem Middle School","06,07,08",529,"14","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","79","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0290","Lakeside Middle School","06,07,08",732,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","63","10","63","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0297","Greenbrier Elementary School","PK,KK,01,02,03,04,05",765,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","0397","Euchee Creek Elementary School","PK,KK,01,02,03,04,05",382,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","73","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","1050","Bel Air Elementary School","PK,KK,01,02,03,04,05",468,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","2050","Columbia Middle School","06,07,08",766,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","2052","Martinez Elementary School","PK,KK,01,02,03,04,05",498,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","3052","North Columbia Elementary School","PK,KK,01,02,03,04,05",351,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","4050","Evans High School","09,10,11,12",1789,"163","Too Few Students","Too Few Students","Too Few Students","Too Few Students","29","18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","114","70","86","53","77","47"
"2010-11","School","636","Columbia County","4052","North Harlem Elementary School","PK,KK,01,02,03,04,05",547,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","85","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","5050","Grovetown Elementary School","PK,KK,01,02,03,04,05",618,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","636","Columbia County","5052","South Columbia Elementary School","PK,KK,01,02,03,04,05",499,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","District","636","Columbia County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",23231,"785","17","2","Too Few Students","Too Few Students","183","23","51","7","38","5","492","63","492","63","293","37"
"2010-11","School","637","Cook County","0101","Cook County Middle School","06,07,08",743,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","637","Cook County","0104","Cook Elementary School","03,04,05",762,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","637","Cook County","0111","Cook High School","09,10,11,12",915,"68","Too Few Students","Too Few Students","Too Few Students","Too Few Students","29","43","Too Few Students","Too Few Students","Too Few Students","Too Few Students","35","52","39","57","29","43"
"2010-11","School","637","Cook County","0196","Cook Primary School","PK,KK,01,02",726,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","63","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","84","Too Few Students","Too Few Students"
"2010-11","District","637","Cook County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3146,"100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","48","48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","43","43","64","64","36","36"
"2010-11","School","638","Coweta County","0101","Arbor Springs Elementary","PK,KK,01,02,03,04,05",408,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2010-11","School","638","Coweta County","0103","Willis Road Elementary","PK,KK,01,02,03,04,05",741,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","56","14","78","Too Few Students","Too Few Students"
