"SCHOOL_YEAR","DETAIL_LEVEL","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","NO_LEXILE_SCORE","AVG_LEXILE_SCORE"
2016,"District Level","601","Appling County","All","All","03",269,269,87,0,601.1
2016,"District Level","601","Appling County","All","All","04",264,264,80,0,729.1
2016,"District Level","601","Appling County","All","All","05",260,260,118,0,900
2016,"District Level","601","Appling County","All","All","06",255,255,94,0,930.7
2016,"District Level","601","Appling County","All","All","07",247,247,157,0,1094.3
2016,"District Level","601","Appling County","All","All","08",245,245,138,0,1112.4
2016,"District Level","602","Atkinson County","All","All","03",122,122,61,0,664.4
2016,"District Level","602","Atkinson County","All","All","04",125,125,46,0,787.4
2016,"District Level","602","Atkinson County","All","All","05",113,112,47,1,910
2016,"District Level","602","Atkinson County","All","All","06",107,105,56,2,1006
2016,"District Level","602","Atkinson County","All","All","07",124,123,73,1,1063.8
2016,"District Level","602","Atkinson County","All","All","08",147,147,89,0,1134.4
2016,"District Level","603","Bacon County","All","All","03",156,154,51,2,602
2016,"District Level","603","Bacon County","All","All","04",178,177,70,1,769.7
2016,"District Level","603","Bacon County","All","All","05",150,149,77,1,930
2016,"District Level","603","Bacon County","All","All","06",153,152,80,1,1010
2016,"District Level","603","Bacon County","All","All","07",165,165,103,0,1088.5
2016,"District Level","603","Bacon County","All","All","08",133,133,85,0,1153.5
2016,"District Level","604","Baker County","All","All","03",24,24,7,0,596.3
2016,"District Level","604","Baker County","All","All","04",26,26,9,0,725.2
2016,"District Level","604","Baker County","All","All","05",27,27,7,0,828.1
2016,"District Level","604","Baker County","All","All","06",19,19,6,0,897.6
2016,"District Level","604","Baker County","All","All","07",28,28,13,0,1015.5
2016,"District Level","604","Baker County","All","All","08",19,19,8,0,1046.8
2016,"District Level","605","Baldwin County","All","All","03",512,512,161,0,590.7
2016,"District Level","605","Baldwin County","All","All","04",467,467,115,0,692.3
2016,"District Level","605","Baldwin County","All","All","05",487,484,173,3,880.4
2016,"District Level","605","Baldwin County","All","All","06",370,370,98,0,885.1
2016,"District Level","605","Baldwin County","All","All","07",346,345,141,1,999.8
2016,"District Level","605","Baldwin County","All","All","08",352,350,148,2,1058.6
2016,"District Level","606","Banks County","All","All","03",206,205,108,1,691.2
2016,"District Level","606","Banks County","All","All","04",211,211,111,0,852.2
2016,"District Level","606","Banks County","All","All","05",214,214,118,0,959.6
2016,"District Level","606","Banks County","All","All","06",206,206,114,0,1010.5
2016,"District Level","606","Banks County","All","All","07",210,209,154,1,1141
2016,"District Level","606","Banks County","All","All","08",238,236,146,2,1157
2016,"District Level","607","Barrow County","All","All","03",1083,1079,509,4,663.3
2016,"District Level","607","Barrow County","All","All","04",1063,1061,518,2,818.6
2016,"District Level","607","Barrow County","All","All","05",1068,1064,561,4,933.2
2016,"District Level","607","Barrow County","All","All","06",1012,1008,434,4,967.9
2016,"District Level","607","Barrow County","All","All","07",961,957,604,4,1096.3
2016,"District Level","607","Barrow County","All","All","08",968,965,596,3,1141.3
2016,"District Level","608","Bartow County","All","All","03",1047,1044,490,7,654.4
2016,"District Level","608","Bartow County","All","All","04",1000,999,414,1,786.2
2016,"District Level","608","Bartow County","All","All","05",1002,1000,486,2,919.6
2016,"District Level","608","Bartow County","All","All","06",1034,1032,428,2,955.5
2016,"District Level","608","Bartow County","All","All","07",1035,1035,631,0,1084.4
2016,"District Level","608","Bartow County","All","All","08",990,989,600,1,1144.7
2016,"District Level","609","Ben Hill County","All","All","03",271,271,114,1,637.4
2016,"District Level","609","Ben Hill County","All","All","04",234,233,91,1,788.8
2016,"District Level","609","Ben Hill County","All","All","05",209,209,92,0,898.5
2016,"District Level","609","Ben Hill County","All","All","06",213,212,91,1,946.9
2016,"District Level","609","Ben Hill County","All","All","07",221,219,126,2,1064.1
2016,"District Level","609","Ben Hill County","All","All","08",214,214,107,0,1099.4
2016,"District Level","610","Berrien County","All","All","03",256,256,146,0,706
2016,"District Level","610","Berrien County","All","All","04",222,220,117,2,847.2
2016,"District Level","610","Berrien County","All","All","05",249,249,141,0,964
2016,"District Level","610","Berrien County","All","All","06",246,246,135,0,1012.8
2016,"District Level","610","Berrien County","All","All","07",214,214,153,0,1116
2016,"District Level","610","Berrien County","All","All","08",210,210,133,0,1169.2
2016,"District Level","611","Bibb County","All","All","03",2012,2000,621,19,558.5
2016,"District Level","611","Bibb County","All","All","04",1886,1883,589,4,717.8
2016,"District Level","611","Bibb County","All","All","05",1805,1798,617,7,855.2
2016,"District Level","611","Bibb County","All","All","06",1743,1721,427,22,868
2016,"District Level","611","Bibb County","All","All","07",1700,1689,760,11,1006.3
2016,"District Level","611","Bibb County","All","All","08",1676,1660,714,16,1067.2
2016,"District Level","612","Bleckley County","All","All","03",191,191,79,0,644.4
2016,"District Level","612","Bleckley County","All","All","04",174,174,88,0,844.3
2016,"District Level","612","Bleckley County","All","All","05",158,158,97,0,985.3
2016,"District Level","612","Bleckley County","All","All","06",174,174,103,0,1022.9
2016,"District Level","612","Bleckley County","All","All","07",159,159,103,0,1134.6
2016,"District Level","612","Bleckley County","All","All","08",188,188,124,0,1182.8
2016,"District Level","613","Brantley County","All","All","03",230,229,126,1,695.2
2016,"District Level","613","Brantley County","All","All","04",248,248,132,0,844.1
2016,"District Level","613","Brantley County","All","All","05",231,231,115,0,910.6
2016,"District Level","613","Brantley County","All","All","06",261,261,135,0,1015.1
2016,"District Level","613","Brantley County","All","All","07",245,244,149,1,1080.2
2016,"District Level","613","Brantley County","All","All","08",255,254,168,1,1182.8
2016,"District Level","614","Brooks County","All","All","03",181,180,54,2,563.5
2016,"District Level","614","Brooks County","All","All","04",177,177,60,0,739.1
2016,"District Level","614","Brooks County","All","All","05",144,144,64,0,904.3
2016,"District Level","614","Brooks County","All","All","06",164,164,55,0,887.2
2016,"District Level","614","Brooks County","All","All","07",149,148,70,1,1013.8
2016,"District Level","614","Brooks County","All","All","08",162,162,81,0,1088.4
2016,"District Level","615","Bryan County","All","All","03",645,642,333,4,671.3
2016,"District Level","615","Bryan County","All","All","04",639,633,323,6,832.6
2016,"District Level","615","Bryan County","All","All","05",685,682,424,3,989.9
2016,"District Level","615","Bryan County","All","All","06",651,651,342,0,1024.4
2016,"District Level","615","Bryan County","All","All","07",679,679,481,0,1136.4
2016,"District Level","615","Bryan County","All","All","08",701,701,491,0,1189.1
2016,"District Level","616","Bulloch County","All","All","03",843,840,394,4,654.7
2016,"District Level","616","Bulloch County","All","All","04",824,821,345,4,787.4
2016,"District Level","616","Bulloch County","All","All","05",768,765,371,3,918
2016,"District Level","616","Bulloch County","All","All","06",764,762,358,2,979
2016,"District Level","616","Bulloch County","All","All","07",730,728,446,2,1083
2016,"District Level","616","Bulloch County","All","All","08",692,690,445,2,1167.6
2016,"District Level","617","Burke County","All","All","03",302,301,107,1,599.3
2016,"District Level","617","Burke County","All","All","04",319,319,83,0,706.2
2016,"District Level","617","Burke County","All","All","05",309,309,103,0,861.4
2016,"District Level","617","Burke County","All","All","06",325,325,94,0,899.7
2016,"District Level","617","Burke County","All","All","07",350,347,160,3,1013.3
2016,"District Level","617","Burke County","All","All","08",319,317,135,2,1071.3
2016,"District Level","618","Butts County","All","All","03",263,263,103,0,620.9
2016,"District Level","618","Butts County","All","All","04",273,273,81,0,730.2
2016,"District Level","618","Butts County","All","All","05",270,269,98,1,892.4
2016,"District Level","618","Butts County","All","All","06",249,249,87,0,929.4
2016,"District Level","618","Butts County","All","All","07",260,260,142,0,1052
2016,"District Level","618","Butts County","All","All","08",228,228,141,0,1158.8
2016,"District Level","619","Calhoun County","All","All","03",57,57,16,0,571.1
2016,"District Level","619","Calhoun County","All","All","04",55,55,11,0,646.3
2016,"District Level","619","Calhoun County","All","All","05",48,48,5,0,804.1
2016,"District Level","619","Calhoun County","All","All","06",44,44,12,0,876.6
2016,"District Level","619","Calhoun County","All","All","07",45,45,17,0,974.3
2016,"District Level","619","Calhoun County","All","All","08",48,48,17,0,1018.4
2016,"District Level","620","Camden County","All","All","03",733,731,407,2,700.2
2016,"District Level","620","Camden County","All","All","04",613,613,341,0,856.1
2016,"District Level","620","Camden County","All","All","05",647,647,390,0,971.1
2016,"District Level","620","Camden County","All","All","06",658,657,320,1,991.9
2016,"District Level","620","Camden County","All","All","07",644,643,455,1,1119.1
2016,"District Level","620","Camden County","All","All","08",656,656,473,0,1195.5
2016,"District Level","621","Candler County","All","All","03",173,173,59,0,593.4
2016,"District Level","621","Candler County","All","All","04",150,150,58,0,764.2
2016,"District Level","621","Candler County","All","All","05",163,163,69,0,886.4
2016,"District Level","621","Candler County","All","All","06",173,173,55,0,906.8
2016,"District Level","621","Candler County","All","All","07",189,189,94,0,1033.3
2016,"District Level","621","Candler County","All","All","08",150,150,83,0,1114.1
2016,"District Level","622","Carroll County","All","All","03",1157,1155,549,3,663.4
2016,"District Level","622","Carroll County","All","All","04",1121,1120,525,1,821.3
2016,"District Level","622","Carroll County","All","All","05",1029,1028,499,1,925.7
2016,"District Level","622","Carroll County","All","All","06",1031,1028,458,3,961.4
2016,"District Level","622","Carroll County","All","All","07",1096,1093,666,3,1084.2
2016,"District Level","622","Carroll County","All","All","08",1081,1077,676,4,1153.6
2016,"District Level","623","Catoosa County","All","All","03",824,817,427,8,677.2
2016,"District Level","623","Catoosa County","All","All","04",758,757,317,1,782.6
2016,"District Level","623","Catoosa County","All","All","05",800,798,437,2,948.1
2016,"District Level","623","Catoosa County","All","All","06",802,801,383,1,983.8
2016,"District Level","623","Catoosa County","All","All","07",808,807,519,1,1099
2016,"District Level","623","Catoosa County","All","All","08",820,820,558,0,1169.6
2016,"District Level","624","Charlton County","All","All","03",127,127,44,0,599
2016,"District Level","624","Charlton County","All","All","04",118,118,55,0,805.4
2016,"District Level","624","Charlton County","All","All","05",115,115,42,0,866
2016,"District Level","624","Charlton County","All","All","06",119,118,49,1,966.7
2016,"District Level","624","Charlton County","All","All","07",95,95,53,0,1074
2016,"District Level","624","Charlton County","All","All","08",102,102,58,0,1111.2
2016,"District Level","625","Savannah-Chatham County","All","All","03",3228,3216,1239,17,612.1
2016,"District Level","625","Savannah-Chatham County","All","All","04",2993,2983,1041,10,743.3
2016,"District Level","625","Savannah-Chatham County","All","All","05",2969,2956,1205,13,888
2016,"District Level","625","Savannah-Chatham County","All","All","06",2666,2653,980,13,931.5
2016,"District Level","625","Savannah-Chatham County","All","All","07",2591,2577,1358,14,1042.5
2016,"District Level","625","Savannah-Chatham County","All","All","08",2568,2538,1422,30,1126.3
2016,"District Level","626","Chattahoochee County","All","All","03",39,39,21,0,686
2016,"District Level","626","Chattahoochee County","All","All","04",43,43,18,0,799.3
2016,"District Level","626","Chattahoochee County","All","All","05",37,37,22,0,951.6
2016,"District Level","626","Chattahoochee County","All","All","06",44,44,7,0,851.3
2016,"District Level","626","Chattahoochee County","All","All","07",39,39,12,0,965.5
2016,"District Level","626","Chattahoochee County","All","All","08",46,45,17,1,1032.9
2016,"District Level","627","Chattooga County","All","All","03",222,221,76,1,581.6
2016,"District Level","627","Chattooga County","All","All","04",198,198,56,0,716.5
2016,"District Level","627","Chattooga County","All","All","05",173,173,63,0,865.8
2016,"District Level","627","Chattooga County","All","All","06",184,184,65,0,927.1
2016,"District Level","627","Chattooga County","All","All","07",162,162,96,0,1062.5
2016,"District Level","627","Chattooga County","All","All","08",200,199,107,1,1097.2
2016,"District Level","628","Cherokee County","All","All","03",3143,3132,1683,11,686.5
2016,"District Level","628","Cherokee County","All","All","04",3251,3242,1656,9,830.3
2016,"District Level","628","Cherokee County","All","All","05",3153,3143,1949,10,980.9
2016,"District Level","628","Cherokee County","All","All","06",3229,3218,1912,11,1038.6
2016,"District Level","628","Cherokee County","All","All","07",3223,3201,2441,22,1166.4
2016,"District Level","628","Cherokee County","All","All","08",3222,3205,2461,17,1228.7
2016,"District Level","629","Clarke County","All","All","03",1112,1098,442,17,616.5
2016,"District Level","629","Clarke County","All","All","04",1042,1036,340,6,734.9
2016,"District Level","629","Clarke County","All","All","05",946,937,358,9,874.2
2016,"District Level","629","Clarke County","All","All","06",912,906,274,6,895.1
2016,"District Level","629","Clarke County","All","All","07",897,892,443,5,1040.7
2016,"District Level","629","Clarke County","All","All","08",834,828,377,6,1078.8
2016,"District Level","630","Clay County","All","All","03",31,31,8,0,543.9
2016,"District Level","630","Clay County","All","All","04",25,25,6,0,706.6
2016,"District Level","630","Clay County","All","All","05",30,30,4,0,790
2016,"District Level","630","Clay County","All","All","06",18,18,4,0,924.7
2016,"District Level","630","Clay County","All","All","07",15,15,6,0,1031.7
2016,"District Level","630","Clay County","All","All","08",24,24,7,0,1035
2016,"District Level","631","Clayton County","All","All","03",4534,4509,1445,32,576.6
2016,"District Level","631","Clayton County","All","All","04",4284,4263,1201,21,705.7
2016,"District Level","631","Clayton County","All","All","05",4203,4178,1534,25,869.2
2016,"District Level","631","Clayton County","All","All","06",4092,4068,1253,24,897.7
2016,"District Level","631","Clayton County","All","All","07",3948,3927,2079,22,1039.3
2016,"District Level","631","Clayton County","All","All","08",3950,3920,2077,30,1106.3
2016,"District Level","632","Clinch County","All","All","03",98,98,28,0,552.3
2016,"District Level","632","Clinch County","All","All","04",100,100,29,0,710.4
2016,"District Level","632","Clinch County","All","All","05",102,102,28,0,812.6
2016,"District Level","632","Clinch County","All","All","06",93,93,22,0,876.9
2016,"District Level","632","Clinch County","All","All","07",102,102,63,0,1064.6
2016,"District Level","632","Clinch County","All","All","08",112,112,51,0,1108.7
2016,"District Level","633","Cobb County","All","All","03",8923,8871,4881,63,695.9
2016,"District Level","633","Cobb County","All","All","04",8519,8467,4398,52,838.3
2016,"District Level","633","Cobb County","All","All","05",8509,8448,5147,61,981.6
2016,"District Level","633","Cobb County","All","All","06",8458,8419,4878,39,1038.2
2016,"District Level","633","Cobb County","All","All","07",8285,8231,5949,54,1150
2016,"District Level","633","Cobb County","All","All","08",8460,8410,6187,50,1224.2
2016,"District Level","634","Coffee County","All","All","03",644,641,251,3,624.2
2016,"District Level","634","Coffee County","All","All","04",548,546,233,2,792.5
2016,"District Level","634","Coffee County","All","All","05",529,526,259,3,930.5
2016,"District Level","634","Coffee County","All","All","06",554,552,248,2,968.7
2016,"District Level","634","Coffee County","All","All","07",539,539,335,0,1088.2
2016,"District Level","634","Coffee County","All","All","08",492,492,320,0,1164.8
2016,"District Level","635","Colquitt County","All","All","03",731,717,227,16,590.1
2016,"District Level","635","Colquitt County","All","All","04",745,742,203,4,722.5
2016,"District Level","635","Colquitt County","All","All","05",692,690,257,2,876.4
2016,"District Level","635","Colquitt County","All","All","06",646,644,197,2,887.8
2016,"District Level","635","Colquitt County","All","All","07",629,624,301,5,1026.4
2016,"District Level","635","Colquitt County","All","All","08",634,627,306,7,1076.9
2016,"District Level","636","Columbia County","All","All","03",1965,1962,1191,4,725.2
2016,"District Level","636","Columbia County","All","All","04",2009,2006,1150,3,858.7
2016,"District Level","636","Columbia County","All","All","05",1998,1993,1264,5,997.1
2016,"District Level","636","Columbia County","All","All","06",1957,1950,1128,7,1041.1
2016,"District Level","636","Columbia County","All","All","07",2005,2003,1549,2,1166.7
2016,"District Level","636","Columbia County","All","All","08",1965,1962,1482,3,1228.5
2016,"District Level","637","Cook County","All","All","03",235,235,88,1,618.9
2016,"District Level","637","Cook County","All","All","04",263,263,75,0,723.6
2016,"District Level","637","Cook County","All","All","05",226,226,84,0,883.7
2016,"District Level","637","Cook County","All","All","06",228,228,81,0,925.3
2016,"District Level","637","Cook County","All","All","07",223,223,112,0,1021.7
2016,"District Level","637","Cook County","All","All","08",234,234,131,0,1121.6
2016,"District Level","638","Coweta County","All","All","03",1652,1643,819,11,665.4
2016,"District Level","638","Coweta County","All","All","04",1652,1646,729,6,789.2
2016,"District Level","638","Coweta County","All","All","05",1645,1639,838,6,929.6
2016,"District Level","638","Coweta County","All","All","06",1642,1638,829,4,993
2016,"District Level","638","Coweta County","All","All","07",1752,1744,1127,8,1108.4
2016,"District Level","638","Coweta County","All","All","08",1724,1718,1261,6,1207.3
2016,"District Level","639","Crawford County","All","All","03",137,137,61,0,654.9
2016,"District Level","639","Crawford County","All","All","04",100,100,38,0,756.6
2016,"District Level","639","Crawford County","All","All","05",129,129,48,0,870.9
2016,"District Level","639","Crawford County","All","All","06",125,125,37,0,889.6
2016,"District Level","639","Crawford County","All","All","07",130,130,58,0,1024.5
2016,"District Level","639","Crawford County","All","All","08",124,124,68,0,1132.5
2016,"District Level","640","Crisp County","All","All","03",321,317,112,4,603.2
2016,"District Level","640","Crisp County","All","All","04",299,299,86,0,726.3
2016,"District Level","640","Crisp County","All","All","05",291,291,108,0,897.4
2016,"District Level","640","Crisp County","All","All","06",283,283,93,0,916.6
2016,"District Level","640","Crisp County","All","All","07",284,284,146,0,1043.1
2016,"District Level","640","Crisp County","All","All","08",322,322,150,0,1073.7
2016,"District Level","641","Dade County","All","All","03",162,162,78,0,672.8
2016,"District Level","641","Dade County","All","All","04",167,167,78,0,815.1
2016,"District Level","641","Dade County","All","All","05",149,149,89,0,973.5
2016,"District Level","641","Dade County","All","All","06",161,161,73,0,978.4
2016,"District Level","641","Dade County","All","All","07",136,136,90,0,1110.4
2016,"District Level","641","Dade County","All","All","08",176,176,105,0,1127.8
2016,"District Level","642","Dawson County","All","All","03",250,249,126,1,676.3
2016,"District Level","642","Dawson County","All","All","04",260,260,122,0,818.1
2016,"District Level","642","Dawson County","All","All","05",233,233,140,0,972.9
2016,"District Level","642","Dawson County","All","All","06",294,292,153,2,1001.6
2016,"District Level","642","Dawson County","All","All","07",231,231,167,0,1152
2016,"District Level","642","Dawson County","All","All","08",246,246,166,0,1185.1
2016,"District Level","643","Decatur County","All","All","03",386,386,172,0,652.2
2016,"District Level","643","Decatur County","All","All","04",373,373,151,0,783.9
2016,"District Level","643","Decatur County","All","All","05",361,361,134,0,888.4
2016,"District Level","643","Decatur County","All","All","06",365,364,111,1,901
2016,"District Level","643","Decatur County","All","All","07",370,370,201,0,1048.7
2016,"District Level","643","Decatur County","All","All","08",358,358,200,0,1112.3
2016,"District Level","644","DeKalb County","All","All","03",8360,8223,3251,145,620.6
2016,"District Level","644","DeKalb County","All","All","04",7919,7766,2779,154,745.9
2016,"District Level","644","DeKalb County","All","All","05",7564,7445,3275,119,903.8
2016,"District Level","644","DeKalb County","All","All","06",6939,6857,2625,83,931.8
2016,"District Level","644","DeKalb County","All","All","07",7049,6944,3424,106,1027.5
2016,"District Level","644","DeKalb County","All","All","08",6879,6811,3739,68,1118.6
2016,"District Level","645","Dodge County","All","All","03",247,247,100,0,654.7
2016,"District Level","645","Dodge County","All","All","04",235,234,78,1,745.5
2016,"District Level","645","Dodge County","All","All","05",226,226,123,0,946.9
2016,"District Level","645","Dodge County","All","All","06",242,242,99,0,961
2016,"District Level","645","Dodge County","All","All","07",247,247,151,0,1090.3
2016,"District Level","645","Dodge County","All","All","08",211,210,143,1,1172.3
2016,"District Level","646","Dooly County","All","All","03",97,97,24,0,573.1
2016,"District Level","646","Dooly County","All","All","04",97,96,11,1,617.4
2016,"District Level","646","Dooly County","All","All","05",91,91,15,0,792.9
2016,"District Level","646","Dooly County","All","All","06",83,83,15,0,844.5
2016,"District Level","646","Dooly County","All","All","07",98,98,26,0,918.2
2016,"District Level","646","Dooly County","All","All","08",87,87,28,0,993.3
2016,"District Level","647","Dougherty County","All","All","03",1325,1323,417,3,579.7
2016,"District Level","647","Dougherty County","All","All","04",1248,1248,276,0,687.2
2016,"District Level","647","Dougherty County","All","All","05",1077,1076,321,1,847.4
2016,"District Level","647","Dougherty County","All","All","06",1010,1008,309,2,909.1
2016,"District Level","647","Dougherty County","All","All","07",923,919,446,4,1023
2016,"District Level","647","Dougherty County","All","All","08",1007,1004,443,3,1066.4
2016,"District Level","648","Douglas County","All","All","03",1902,1895,874,7,650
2016,"District Level","648","Douglas County","All","All","04",2013,2009,832,4,785.7
2016,"District Level","648","Douglas County","All","All","05",1961,1955,1025,6,938.4
2016,"District Level","648","Douglas County","All","All","06",1927,1920,895,7,977.8
2016,"District Level","648","Douglas County","All","All","07",2006,1992,1289,14,1097.5
2016,"District Level","648","Douglas County","All","All","08",2075,2073,1311,2,1163.9
2016,"District Level","649","Early County","All","All","03",150,150,45,1,579.5
2016,"District Level","649","Early County","All","All","04",157,157,45,0,748.3
2016,"District Level","649","Early County","All","All","05",148,148,57,0,880.1
2016,"District Level","649","Early County","All","All","06",175,175,72,0,957.1
2016,"District Level","649","Early County","All","All","07",140,140,74,0,1034
2016,"District Level","649","Early County","All","All","08",185,185,107,0,1131.2
2016,"District Level","650","Echols County","All","All","03",65,65,20,0,610.6
2016,"District Level","650","Echols County","All","All","04",61,61,22,0,756.8
2016,"District Level","650","Echols County","All","All","05",58,58,29,0,927.5
2016,"District Level","650","Echols County","All","All","06",52,51,29,1,997.2
2016,"District Level","650","Echols County","All","All","07",55,54,25,1,1029.6
2016,"District Level","650","Echols County","All","All","08",53,51,35,2,1189.7
2016,"District Level","651","Effingham County","All","All","03",881,881,540,0,722.7
2016,"District Level","651","Effingham County","All","All","04",902,901,455,1,834.5
2016,"District Level","651","Effingham County","All","All","05",887,886,460,1,948.1
2016,"District Level","651","Effingham County","All","All","06",841,839,450,2,1012.6
2016,"District Level","651","Effingham County","All","All","07",826,823,582,3,1133.6
2016,"District Level","651","Effingham County","All","All","08",863,863,637,0,1203.4
2016,"District Level","652","Elbert County","All","All","03",226,226,80,0,611.6
2016,"District Level","652","Elbert County","All","All","04",221,221,43,0,692.4
2016,"District Level","652","Elbert County","All","All","05",211,211,75,0,875
2016,"District Level","652","Elbert County","All","All","06",217,217,90,0,947.7
2016,"District Level","652","Elbert County","All","All","07",219,218,129,2,1065.9
2016,"District Level","652","Elbert County","All","All","08",201,200,96,1,1087.1
2016,"District Level","653","Emanuel County","All","All","03",336,336,125,0,622.6
2016,"District Level","653","Emanuel County","All","All","04",341,341,97,0,705.8
2016,"District Level","653","Emanuel County","All","All","05",316,315,115,1,868.4
2016,"District Level","653","Emanuel County","All","All","06",304,304,84,0,881.7
2016,"District Level","653","Emanuel County","All","All","07",315,314,150,1,1013.1
2016,"District Level","653","Emanuel County","All","All","08",288,287,128,1,1080.7
2016,"District Level","654","Evans County","All","All","03",154,153,54,1,602.8
2016,"District Level","654","Evans County","All","All","04",133,132,49,1,762.5
2016,"District Level","654","Evans County","All","All","05",153,152,49,1,826.8
2016,"District Level","654","Evans County","All","All","06",141,141,48,0,915
2016,"District Level","654","Evans County","All","All","07",136,135,87,1,1078.4
2016,"District Level","654","Evans County","All","All","08",134,134,72,0,1116
2016,"District Level","655","Fannin County","All","All","03",221,221,112,1,672.8
2016,"District Level","655","Fannin County","All","All","04",223,223,113,0,830.6
2016,"District Level","655","Fannin County","All","All","05",232,231,137,1,973
2016,"District Level","655","Fannin County","All","All","06",238,237,95,1,943.6
2016,"District Level","655","Fannin County","All","All","07",228,228,152,0,1094.5
2016,"District Level","655","Fannin County","All","All","08",249,248,180,1,1221
2016,"District Level","656","Fayette County","All","All","03",1320,1305,817,15,731.3
2016,"District Level","656","Fayette County","All","All","04",1444,1436,800,8,861.2
2016,"District Level","656","Fayette County","All","All","05",1463,1452,985,11,1015.5
2016,"District Level","656","Fayette County","All","All","06",1492,1484,937,8,1055.7
2016,"District Level","656","Fayette County","All","All","07",1625,1615,1313,10,1189
2016,"District Level","656","Fayette County","All","All","08",1648,1637,1326,11,1258.2
2016,"District Level","657","Floyd County","All","All","03",817,816,345,1,632.7
2016,"District Level","657","Floyd County","All","All","04",756,756,282,0,762.1
2016,"District Level","657","Floyd County","All","All","05",696,695,322,1,908.8
2016,"District Level","657","Floyd County","All","All","06",714,714,278,0,939.1
2016,"District Level","657","Floyd County","All","All","07",809,808,480,1,1070
2016,"District Level","657","Floyd County","All","All","08",739,738,462,1,1158.4
2016,"District Level","658","Forsyth County","All","All","03",3393,3379,2425,16,790.9
2016,"District Level","658","Forsyth County","All","All","04",3537,3525,2566,12,950.8
2016,"District Level","658","Forsyth County","All","All","05",3502,3490,2732,12,1072.1
2016,"District Level","658","Forsyth County","All","All","06",3606,3593,2792,13,1137.9
2016,"District Level","658","Forsyth County","All","All","07",3585,3573,3165,12,1242.2
2016,"District Level","658","Forsyth County","All","All","08",3459,3447,2992,12,1300
2016,"District Level","659","Franklin County","All","All","03",273,273,125,1,645.5
2016,"District Level","659","Franklin County","All","All","04",271,271,105,0,783.3
2016,"District Level","659","Franklin County","All","All","05",278,277,140,1,926.3
2016,"District Level","659","Franklin County","All","All","06",271,271,130,0,982.2
2016,"District Level","659","Franklin County","All","All","07",273,273,174,0,1087.3
2016,"District Level","659","Franklin County","All","All","08",276,276,173,0,1149.1
2016,"District Level","660","Fulton County","All","All","03",7276,7228,3871,57,690.6
2016,"District Level","660","Fulton County","All","All","04",7219,7158,3720,62,835
2016,"District Level","660","Fulton County","All","All","05",7170,7128,4222,42,978.8
2016,"District Level","660","Fulton County","All","All","06",7142,7090,3812,52,1018.2
2016,"District Level","660","Fulton County","All","All","07",7042,6987,4844,55,1134.9
2016,"District Level","660","Fulton County","All","All","08",7034,6954,4715,80,1191.2
2016,"District Level","661","Gilmer County","All","All","03",359,358,132,1,597.2
2016,"District Level","661","Gilmer County","All","All","04",308,305,90,3,706.2
2016,"District Level","661","Gilmer County","All","All","05",307,307,133,0,901.5
2016,"District Level","661","Gilmer County","All","All","06",322,322,131,0,961.6
2016,"District Level","661","Gilmer County","All","All","07",296,292,167,4,1090.4
2016,"District Level","661","Gilmer County","All","All","08",320,318,213,2,1170.6
2016,"District Level","662","Glascock County","All","All","03",35,35,11,0,575.6
2016,"District Level","662","Glascock County","All","All","04",44,44,15,0,753.3
2016,"District Level","662","Glascock County","All","All","05",38,38,24,0,982.8
2016,"District Level","662","Glascock County","All","All","06",40,40,15,0,920.1
2016,"District Level","662","Glascock County","All","All","07",47,47,29,0,1051.6
2016,"District Level","662","Glascock County","All","All","08",50,50,31,0,1156.5
2016,"District Level","663","Glynn County","All","All","03",1054,1049,459,7,642.5
2016,"District Level","663","Glynn County","All","All","04",975,970,436,5,804.4
2016,"District Level","663","Glynn County","All","All","05",963,962,514,1,939.2
2016,"District Level","663","Glynn County","All","All","06",992,988,463,4,984.8
2016,"District Level","663","Glynn County","All","All","07",993,988,682,5,1115.7
2016,"District Level","663","Glynn County","All","All","08",944,935,643,9,1196.1
2016,"District Level","664","Gordon County","All","All","03",480,479,210,1,640.5
2016,"District Level","664","Gordon County","All","All","04",473,473,194,0,782.3
2016,"District Level","664","Gordon County","All","All","05",487,485,250,2,934.1
2016,"District Level","664","Gordon County","All","All","06",481,481,220,0,973.9
2016,"District Level","664","Gordon County","All","All","07",471,471,312,0,1103.2
2016,"District Level","664","Gordon County","All","All","08",505,505,330,0,1171.1
2016,"District Level","665","Grady County","All","All","03",375,373,174,2,643.4
2016,"District Level","665","Grady County","All","All","04",350,348,121,2,751.2
2016,"District Level","665","Grady County","All","All","05",312,312,119,0,880.5
2016,"District Level","665","Grady County","All","All","06",359,358,135,1,945.4
2016,"District Level","665","Grady County","All","All","07",320,318,176,2,1042
2016,"District Level","665","Grady County","All","All","08",303,302,170,1,1113.7
2016,"District Level","666","Greene County","All","All","03",174,174,78,0,637.7
2016,"District Level","666","Greene County","All","All","04",181,181,76,0,796.9
2016,"District Level","666","Greene County","All","All","05",191,187,78,4,905.1
2016,"District Level","666","Greene County","All","All","06",181,180,73,1,950.3
2016,"District Level","666","Greene County","All","All","07",190,190,109,0,1082.3
2016,"District Level","666","Greene County","All","All","08",181,180,105,1,1160
