"SCHOOL_YEAR","DETAIL_LEVEL","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBJECT_CODE","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","NO_LEXILE_SCORE","AVG_LEXILE_SCORE"
2021,"School Level","623","Catoosa County","0109","Heritage High School","American Literature and Composition","244","244","129","TFS","1279.5"
2021,"School Level","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","American Literature and Composition","170","169","60","TFS","1158.8"
2021,"School Level","623","Catoosa County","4052","Ringgold High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","623","Catoosa County","4052","Ringgold High School","American Literature and Composition","161","161","46","TFS","1147.4"
2021,"School Level","624","Charlton County","0287","Charlton County High School","American Literature and Composition","105","105","49","TFS","1266"
2021,"School Level","625","Savannah-Chatham County","0101","Johnson High School","American Literature and Composition","85","85","21","TFS","1100.2"
2021,"School Level","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","American Literature and Composition","66","66","32","TFS","1284.3"
2021,"School Level","625","Savannah-Chatham County","0117","New Hampstead High School","American Literature and Composition","264","264","107","TFS","1237.2"
2021,"School Level","625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High","American Literature and Composition","68","68","10","TFS","1052.9"
2021,"School Level","625","Savannah-Chatham County","0411","Islands High School","American Literature and Composition","12","12","TFS","TFS","1127.9"
2021,"School Level","625","Savannah-Chatham County","0499","Savannah Arts Academy","American Literature and Composition","76","76","66","TFS","1468.4"
2021,"School Level","625","Savannah-Chatham County","0513","Savannah Early College High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","0518","Savannah-Chatham E-Learning Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","625","Savannah-Chatham County","2052","Beach High School","American Literature and Composition","176","176","49","TFS","1150.4"
2021,"School Level","625","Savannah-Chatham County","3056","Groves High School","American Literature and Composition","105","105","28","TFS","1114"
2021,"School Level","625","Savannah-Chatham County","5060","Jenkins High School","American Literature and Composition","85","85","38","TFS","1198.8"
2021,"School Level","625","Savannah-Chatham County","5070","Windsor Forest High School","American Literature and Composition","172","172","53","TFS","1167.5"
2021,"School Level","626","Chattahoochee County","0206","Chattahoochee County High School","American Literature and Composition","57","57","16","TFS","1162.5"
2021,"School Level","627","Chattooga County","1050","Chattooga High School","American Literature and Composition","105","105","34","TFS","1193.5"
2021,"School Level","628","Cherokee County","0106","Creekview High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","628","Cherokee County","0106","Creekview High School","American Literature and Composition","388","388","235","TFS","1331.1"
2021,"School Level","628","Cherokee County","0115","River Ridge High School","American Literature and Composition","354","354","210","TFS","1311.7"
2021,"School Level","628","Cherokee County","0176","Etowah High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","628","Cherokee County","0176","Etowah High School","American Literature and Composition","342","342","164","TFS","1259.7"
2021,"School Level","628","Cherokee County","0191","Sequoyah High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","628","Cherokee County","0191","Sequoyah High School","American Literature and Composition","379","379","216","TFS","1299.9"
2021,"School Level","628","Cherokee County","0197","Woodstock High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","628","Cherokee County","0197","Woodstock High School","American Literature and Composition","300","299","163","TFS","1282.8"
2021,"School Level","628","Cherokee County","5050","Cherokee High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","628","Cherokee County","5050","Cherokee High School","American Literature and Composition","505","505","285","TFS","1281.6"
2021,"School Level","629","Clarke County","5556","Clarke Central High School","American Literature and Composition","17","17","TFS","TFS","1086.5"
2021,"School Level","631","Clayton County","0104","Mundy's Mill High School","American Literature and Composition","253","253","79","TFS","1168.1"
2021,"School Level","631","Clayton County","0115","Charles R. Drew High School","American Literature and Composition","171","171","58","TFS","1142.7"
2021,"School Level","631","Clayton County","0190","Lovejoy High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","631","Clayton County","0190","Lovejoy High School","American Literature and Composition","312","312","67","TFS","1114.1"
2021,"School Level","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","American Literature and Composition","21","21","15","TFS","1418.3"
2021,"School Level","631","Clayton County","0290","Mount Zion High School","American Literature and Composition","223","223","81","TFS","1171.7"
2021,"School Level","631","Clayton County","0377","Riverdale High School","American Literature and Composition","101","101","30","TFS","1141.5"
2021,"School Level","631","Clayton County","0378","Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning","American Literature and Composition","103","103","17","TFS","1075.8"
2021,"School Level","631","Clayton County","1054","Forest Park High School","American Literature and Composition","260","260","78","TFS","1140.4"
2021,"School Level","631","Clayton County","1056","Jonesboro High School","American Literature and Composition","149","149","45","TFS","1167.4"
2021,"School Level","631","Clayton County","2052","North Clayton High School","American Literature and Composition","107","107","34","TFS","1170.6"
2021,"School Level","631","Clayton County","4058","Morrow High School","American Literature and Composition","183","183","62","TFS","1179.6"
2021,"School Level","632","Clinch County","1050","Clinch County High School","American Literature and Composition","68","68","19","TFS","1183.7"
2021,"School Level","633","Cobb County","0101","Kennesaw Mountain High School","American Literature and Composition","228","225","115","TFS","1277.8"
2021,"School Level","633","Cobb County","0103","Kell High School","American Literature and Composition","207","207","82","TFS","1190.1"
2021,"School Level","633","Cobb County","0175","Walton High School","American Literature and Composition","166","166","130","TFS","1433.5"
2021,"School Level","633","Cobb County","0188","Pope High School","American Literature and Composition","87","87","65","TFS","1396.3"
2021,"School Level","633","Cobb County","0192","Harrison High School","American Literature and Composition","489","489","336","TFS","1359.8"
2021,"School Level","633","Cobb County","0209","Allatoona High School","American Literature and Composition","183","172","82","12","1256.2"
2021,"School Level","633","Cobb County","0373","Sprayberry High School","American Literature and Composition","261","257","121","TFS","1237.6"
2021,"School Level","633","Cobb County","0381","Lassiter High School","American Literature and Composition","49","49","35","TFS","1373.9"
2021,"School Level","633","Cobb County","0707","Hillgrove High School","American Literature and Composition","317","315","188","TFS","1313.7"
2021,"School Level","633","Cobb County","0807","Devereux Ackerman Academy","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","633","Cobb County","0808","Cobb Horizon High School","American Literature and Composition","25","25","TFS","TFS","1192.2"
2021,"School Level","633","Cobb County","1054","Campbell High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","633","Cobb County","1054","Campbell High School","American Literature and Composition","298","297","83","TFS","1160"
2021,"School Level","633","Cobb County","1064","McEachern High School","American Literature and Composition","382","382","152","TFS","1207.6"
2021,"School Level","633","Cobb County","1069","Wheeler High School","American Literature and Composition","355","354","174","TFS","1250.4"
2021,"School Level","633","Cobb County","2056","North Cobb High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","633","Cobb County","2056","North Cobb High School","American Literature and Composition","371","360","193","11","1293"
2021,"School Level","633","Cobb County","2066","Osborne High School","American Literature and Composition","329","328","88","TFS","1152.7"
2021,"School Level","633","Cobb County","3056","South Cobb High School","American Literature and Composition","258","258","84","TFS","1136.4"
2021,"School Level","633","Cobb County","4066","Pebblebrook High School","American Literature and Composition","282","276","108","TFS","1209.5"
2021,"School Level","634","Coffee County","0114","Wiregrass Regional College and Career Academy","American Literature and Composition","48","48","30","TFS","1292"
2021,"School Level","634","Coffee County","0195","Coffee County High School","American Literature and Composition","384","384","197","TFS","1285.1"
2021,"School Level","635","Colquitt County","1554","Colquitt County High School","American Literature and Composition","417","417","111","TFS","1085"
2021,"School Level","636","Columbia County","0112","Grovetown High School","American Literature and Composition","276","276","119","TFS","1227"
2021,"School Level","636","Columbia County","0183","Harlem High School","American Literature and Composition","144","144","54","TFS","1195.1"
2021,"School Level","636","Columbia County","0189","Lakeside High School","American Literature and Composition","210","209","103","TFS","1241.2"
2021,"School Level","636","Columbia County","0197","Greenbrier High School","American Literature and Composition","261","261","134","TFS","1262.1"
2021,"School Level","636","Columbia County","4050","Evans High School","American Literature and Composition","292","292","131","TFS","1214.3"
2021,"School Level","637","Cook County","0111","Cook High School","American Literature and Composition","214","214","98","TFS","1267.4"
2021,"School Level","638","Coweta County","0196","Northgate High School","American Literature and Composition","357","357","232","TFS","1350.4"
2021,"School Level","638","Coweta County","0389","East Coweta High School","American Literature and Composition","514","512","248","TFS","1240.2"
2021,"School Level","638","Coweta County","5054","Newnan High School","American Literature and Composition","249","248","92","TFS","1180.1"
2021,"School Level","639","Crawford County","0193","Crawford County High School","American Literature and Composition","56","56","13","TFS","1146.3"
2021,"School Level","640","Crisp County","0196","Crisp County High School","American Literature and Composition","175","175","46","TFS","1130"
2021,"School Level","641","Dade County","0195","Dade County High School","American Literature and Composition","87","87","28","TFS","1147.3"
2021,"School Level","642","Dawson County","0198","Dawson County High School","American Literature and Composition","282","282","124","TFS","1222.7"
2021,"School Level","643","Decatur County","0116","New Beginning Learning Center","American Literature and Composition","14","14","TFS","TFS","1006.1"
2021,"School Level","643","Decatur County","3050","Bainbridge High School","American Literature and Composition","270","270","79","TFS","1146.3"
2021,"School Level","644","DeKalb County","0103","Martin Luther King, Jr. High School","American Literature and Composition","163","163","56","TFS","1150.7"
2021,"School Level","644","DeKalb County","0105","Miller Grove High School","American Literature and Composition","60","60","TFS","TFS","945.3"
2021,"School Level","644","DeKalb County","0172","Cedar Grove High School","American Literature and Composition","170","170","48","TFS","1086.9"
2021,"School Level","644","DeKalb County","0176","Redan High School","American Literature and Composition","101","101","32","TFS","1111.2"
2021,"School Level","644","DeKalb County","0202","Lithonia High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","644","DeKalb County","0202","Lithonia High School","American Literature and Composition","179","179","46","TFS","1126.1"
2021,"School Level","644","DeKalb County","0276","Stone Mountain High School","American Literature and Composition","135","135","29","TFS","1100.9"
2021,"School Level","644","DeKalb County","0315","Tapestry Public Charter School","American Literature and Composition","28","28","TFS","TFS","1115.5"
2021,"School Level","644","DeKalb County","0407","Dekalb Early College Academy","American Literature and Composition","79","79","63","TFS","1410.8"
2021,"School Level","644","DeKalb County","0497","Stephenson High School","American Literature and Composition","269","269","101","TFS","1200.9"
2021,"School Level","644","DeKalb County","0500","DeKalb Alternative School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","American Literature and Composition","105","105","62","TFS","1287.8"
2021,"School Level","644","DeKalb County","0810","Elizabeth Andrews High School","American Literature and Composition","64","64","15","TFS","1091.6"
2021,"School Level","644","DeKalb County","1070","Tucker High School","American Literature and Composition","147","147","48","TFS","1128.8"
2021,"School Level","644","DeKalb County","2054","Columbia High School","American Literature and Composition","85","85","17","TFS","1089.9"
2021,"School Level","644","DeKalb County","2055","Druid Hills High School","American Literature and Composition","95","95","32","TFS","1182.4"
2021,"School Level","644","DeKalb County","3060","Lakeside High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","644","DeKalb County","3060","Lakeside High School","American Literature and Composition","36","36","17","TFS","1222.5"
2021,"School Level","644","DeKalb County","3070","McNair High School","American Literature and Composition","65","65","16","TFS","1070.7"
2021,"School Level","644","DeKalb County","4053","Clarkston High School","American Literature and Composition","172","172","31","TFS","997.5"
2021,"School Level","644","DeKalb County","4054","Cross Keys High School","American Literature and Composition","240","240","60","TFS","1115.8"
2021,"School Level","644","DeKalb County","4069","Towers High School","American Literature and Composition","122","122","33","TFS","1136.3"
2021,"School Level","644","DeKalb County","5052","Chamblee Charter High School","American Literature and Composition","165","165","65","TFS","1187.7"
2021,"School Level","644","DeKalb County","5055","Dunwoody High School","American Literature and Composition","267","267","138","TFS","1252.3"
2021,"School Level","644","DeKalb County","5067","Southwest DeKalb High School","American Literature and Composition","153","153","74","TFS","1261.4"
2021,"School Level","645","Dodge County","0103","Dodge County High School","American Literature and Composition","162","162","67","TFS","1190.2"
2021,"School Level","645","Dodge County","0292","DAC (Dodge County Achievement Center)","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","646","Dooly County","0182","Dooly County High School","American Literature and Composition","61","61","TFS","TFS","1017.5"
2021,"School Level","647","Dougherty County","1058","Monroe High School","American Literature and Composition","88","88","TFS","TFS","1003.4"
2021,"School Level","647","Dougherty County","2052","Dougherty Comprehensive High School","American Literature and Composition","59","59","TFS","TFS","1004.1"
2021,"School Level","647","Dougherty County","4062","Westover High School","American Literature and Composition","47","47","24","TFS","1220.5"
2021,"School Level","648","Douglas County","0100","Chapel Hill High School","American Literature and Composition","182","182","76","TFS","1225.2"
2021,"School Level","648","Douglas County","0175","Lithia Springs Comprehensive High School","American Literature and Composition","249","249","92","TFS","1188.4"
2021,"School Level","648","Douglas County","0187","Alexander High School","American Literature and Composition","96","95","43","TFS","1207.2"
2021,"School Level","648","Douglas County","0212","New Manchester High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","648","Douglas County","0212","New Manchester High School","American Literature and Composition","314","314","144","TFS","1243.4"
2021,"School Level","648","Douglas County","0507","Youth Villages at Inner Harbour","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","648","Douglas County","4050","Douglas County High School","American Literature and Composition","313","313","159","TFS","1258.9"
2021,"School Level","649","Early County","2050","Early County High School","American Literature and Composition","78","78","13","TFS","1090.4"
2021,"School Level","650","Echols County","1050","Echols County High School","American Literature and Composition","48","48","19","TFS","1226"
2021,"School Level","651","Effingham County","0197","South Effingham High School","American Literature and Composition","300","300","131","TFS","1244"
2021,"School Level","651","Effingham County","0390","Effingham County High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","651","Effingham County","0390","Effingham County High School","American Literature and Composition","312","312","116","TFS","1204.7"
2021,"School Level","652","Elbert County","0176","Elbert County High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","652","Elbert County","0176","Elbert County High School","American Literature and Composition","129","129","24","TFS","1088.3"
2021,"School Level","653","Emanuel County","0189","Swainsboro High School","American Literature and Composition","133","133","45","TFS","1196.9"
2021,"School Level","653","Emanuel County","2050","Emanuel County Institute","American Literature and Composition","67","67","26","TFS","1218.6"
2021,"School Level","654","Evans County","2050","Claxton High School","American Literature and Composition","97","97","39","TFS","1225.7"
2021,"School Level","655","Fannin County","0176","Fannin County High School","American Literature and Composition","193","193","104","TFS","1300.7"
2021,"School Level","656","Fayette County","0105","Whitewater High School","American Literature and Composition","197","197","144","TFS","1370.8"
2021,"School Level","656","Fayette County","0182","McIntosh High School","American Literature and Composition","224","224","166","TFS","1383.6"
2021,"School Level","656","Fayette County","0192","Sandy Creek High School","American Literature and Composition","154","154","86","TFS","1290.2"
2021,"School Level","656","Fayette County","0198","Starrs Mill High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","656","Fayette County","0198","Starrs Mill High School","American Literature and Composition","208","208","135","TFS","1353.5"
2021,"School Level","656","Fayette County","0398","Fayette County High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","656","Fayette County","0398","Fayette County High School","American Literature and Composition","217","217","122","TFS","1282.5"
2021,"School Level","657","Floyd County","0107","Pepperell High School","American Literature and Composition","152","152","53","TFS","1173.1"
2021,"School Level","657","Floyd County","0111","Model High","American Literature and Composition","145","145","72","TFS","1226.9"
2021,"School Level","657","Floyd County","0401","Armuchee High School","American Literature and Composition","105","105","53","TFS","1242.9"
2021,"School Level","657","Floyd County","5050","Coosa High School","American Literature and Composition","124","124","51","TFS","1183.5"
2021,"School Level","658","Forsyth County","0107","West Forsyth High School","American Literature and Composition","280","280","158","TFS","1235.1"
2021,"School Level","658","Forsyth County","0190","South Forsyth High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","658","Forsyth County","0190","South Forsyth High School","American Literature and Composition","73","73","44","TFS","1235.4"
2021,"School Level","658","Forsyth County","0195","North Forsyth High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","658","Forsyth County","0195","North Forsyth High School","American Literature and Composition","133","133","81","TFS","1283"
2021,"School Level","658","Forsyth County","0214","Lambert High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","658","Forsyth County","0214","Lambert High School","American Literature and Composition","37","37","23","TFS","1331.1"
2021,"School Level","658","Forsyth County","0701","Alliance Academy for Innovation","American Literature and Composition","80","80","62","TFS","1394.9"
2021,"School Level","658","Forsyth County","0702","Denmark High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","658","Forsyth County","0702","Denmark High School","American Literature and Composition","100","100","61","TFS","1308.7"
2021,"School Level","658","Forsyth County","5050","Forsyth Central High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","658","Forsyth County","5050","Forsyth Central High School","American Literature and Composition","124","124","67","TFS","1293.5"
2021,"School Level","659","Franklin County","3050","Franklin County High School","American Literature and Composition","251","251","107","TFS","1221"
2021,"School Level","660","Fulton County","0105","Hopewell Middle School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0106","Milton High School","American Literature and Composition","12","12","TFS","TFS","1109.6"
2021,"School Level","660","Fulton County","0118","Hapeville Charter Career Academy","American Literature and Composition","22","22","TFS","TFS","1089.8"
2021,"School Level","660","Fulton County","0119","Cambridge High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0176","Banneker High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0191","Roswell High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0198","Centennial High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0198","Centennial High School","American Literature and Composition","14","14","TFS","TFS","1317.1"
2021,"School Level","660","Fulton County","0203","Northview High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0203","Northview High School","American Literature and Composition","22","22","16","TFS","1346.4"
2021,"School Level","660","Fulton County","0205","Alpharetta High School","American Literature and Composition","10","10","TFS","TFS","1114.5"
2021,"School Level","660","Fulton County","0291","Creekside High School","American Literature and Composition","11","11","TFS","TFS","1106.8"
2021,"School Level","660","Fulton County","0307","Georgia Baptist Children's Home and Family Ministries","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0383","McClarin High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0383","McClarin High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0386","Independence High School","American Literature and Composition","15","15","TFS","TFS","1153.7"
2021,"School Level","660","Fulton County","0392","Chattahoochee High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0392","Chattahoochee High School","American Literature and Composition","14","14","TFS","TFS","1227.9"
2021,"School Level","660","Fulton County","0691","Tri-Cities High School","American Literature and Composition","25","25","10","TFS","1163"
2021,"School Level","660","Fulton County","0910","Johns Creek High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","0910","Johns Creek High School","American Literature and Composition","27","27","12","TFS","1248.3"
2021,"School Level","660","Fulton County","1110","Langston Hughes High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","1110","Langston Hughes High School","American Literature and Composition","94","94","26","TFS","1088.9"
2021,"School Level","660","Fulton County","3066","Riverwood International Charter School","American Literature and Composition","23","23","TFS","TFS","997.2"
2021,"School Level","660","Fulton County","4062","North Springs High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","660","Fulton County","5069","Westlake High School","American Literature and Composition","36","36","TFS","TFS","964"
2021,"School Level","661","Gilmer County","0196","Gilmer High School","American Literature and Composition","290","290","155","TFS","1277.4"
2021,"School Level","662","Glascock County","0196","Glascock County Middle/High School","American Literature and Composition","41","41","24","TFS","1315.6"
2021,"School Level","663","Glynn County","0107","Morningstar Treatment Services, Inc. Youth Estate","American Literature and Composition","13","13","TFS","TFS","888.1"
2021,"School Level","663","Glynn County","3552","Brunswick High School","American Literature and Composition","338","338","171","TFS","1286.9"
2021,"School Level","663","Glynn County","4752","Glynn Academy","American Literature and Composition","334","334","187","TFS","1310"
2021,"School Level","664","Gordon County","0106","Sonoraville High School","American Literature and Composition","231","231","123","TFS","1289.8"
2021,"School Level","664","Gordon County","0286","Gordon Central High School","American Literature and Composition","194","194","90","TFS","1233"
2021,"School Level","665","Grady County","1050","Cairo High School","American Literature and Composition","260","260","76","TFS","1137"
2021,"School Level","666","Greene County","0401","Greene County High School","American Literature and Composition","63","63","TFS","TFS","1034.6"
2021,"School Level","666","Greene County","0402","Lake Oconee Charter High School","American Literature and Composition","32","32","15","TFS","1269.4"
2021,"School Level","667","Gwinnett County","0101","Grayson High School","American Literature and Composition","176","176","50","TFS","1043.7"
2021,"School Level","667","Gwinnett County","0103","Norcross High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","667","Gwinnett County","0103","Norcross High School","American Literature and Composition","215","215","77","TFS","1165.2"
2021,"School Level","667","Gwinnett County","0105","Mill Creek High School","American Literature and Composition","229","229","130","TFS","1257.1"
2021,"School Level","667","Gwinnett County","0176","Parkview High School","American Literature and Composition","100","99","29","TFS","1078.5"
2021,"School Level","667","Gwinnett County","0182","Brookwood High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","667","Gwinnett County","0182","Brookwood High School","American Literature and Composition","377","372","61","TFS","961.2"
2021,"School Level","667","Gwinnett County","0185","Shiloh High School","American Literature and Composition","105","104","17","TFS","949.3"
2021,"School Level","667","Gwinnett County","0187","Meadowcreek High School","American Literature and Composition","110","110","26","TFS","1068"
2021,"School Level","667","Gwinnett County","0189","Phoenix High School","American Literature and Composition","31","31","10","TFS","1194.2"
2021,"School Level","667","Gwinnett County","0195","Collins Hill High School","American Literature and Composition","188","188","103","TFS","1294.1"
2021,"School Level","667","Gwinnett County","0388","Gwinnett InterVention Education (GIVE) Center East","American Literature and Composition","13","13","TFS","TFS","1006.5"
2021,"School Level","667","Gwinnett County","0805","Peachtree Ridge High School","American Literature and Composition","720","720","419","TFS","1316.9"
2021,"School Level","667","Gwinnett County","1018","Lanier High School","American Literature and Composition","209","209","102","TFS","1209.6"
2021,"School Level","667","Gwinnett County","1019","Gwinnett School of Mathematics, Science and Technology","American Literature and Composition","51","51","48","TFS","1519.3"
2021,"School Level","667","Gwinnett County","1050","Berkmar High School","American Literature and Composition","170","170","40","TFS","1002.6"
2021,"School Level","667","Gwinnett County","1114","Gwinnett Intervention Education Center (GIVE) West","American Literature and Composition","21","21","TFS","TFS","984.8"
2021,"School Level","667","Gwinnett County","1214","Gwinnett Online Campus","American Literature and Composition","26","26","19","TFS","1371.9"
2021,"School Level","667","Gwinnett County","1410","Mountain View High School","American Literature and Composition","250","250","29","TFS","935"
2021,"School Level","667","Gwinnett County","1710","Archer High School","American Literature and Composition","326","326","172","TFS","1262.8"
2021,"School Level","667","Gwinnett County","1814","Discovery High School","American Literature and Composition","299","299","93","TFS","1133.5"
2021,"School Level","667","Gwinnett County","1818","Paul Duke STEM High School","American Literature and Composition","117","117","43","TFS","1179.6"
2021,"School Level","667","Gwinnett County","1819","McClure Health Science High School","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","667","Gwinnett County","2558","South Gwinnett High School","American Literature and Composition","112","112","19","TFS","919.1"
2021,"School Level","667","Gwinnett County","3750","Central Gwinnett High School","American Literature and Composition","192","192","67","TFS","1155.4"
2021,"School Level","667","Gwinnett County","4052","Dacula High School","American Literature and Composition","56","56","12","TFS","940"
2021,"School Level","667","Gwinnett County","4556","North Gwinnett High School","American Literature and Composition","124","124","38","TFS","1079.8"
2021,"School Level","667","Gwinnett County","5550","Duluth High School","American Literature and Composition","185","185","46","TFS","1014.6"
2021,"School Level","668","Habersham County","0114","Habersham Success Academy","American Literature and Composition","21","21","12","TFS","1299"
2021,"School Level","668","Habersham County","2052","Habersham Central High School","American Literature and Composition","414","413","206","TFS","1277"
2021,"School Level","669","Hall County","0102","Chestatee High School","American Literature and Composition","251","250","98","TFS","1187.6"
2021,"School Level","669","Hall County","0105","Lanier College and Career Academy","American Literature and Composition","52","52","TFS","TFS","1057.5"
2021,"School Level","669","Hall County","0189","West Hall High School","American Literature and Composition","198","197","44","TFS","1063.7"
2021,"School Level","669","Hall County","0202","Flowery Branch High","American Literature and Composition","236","236","141","TFS","1318.6"
2021,"School Level","669","Hall County","0391","Cherokee Bluff High School","American Literature and Composition","190","190","83","TFS","1198.6"
2021,"School Level","669","Hall County","0392","The Foundry","American Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","669","Hall County","1552","East Hall High School","American Literature and Composition","201","201","83","TFS","1227.7"
2021,"School Level","669","Hall County","1556","North Hall High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","669","Hall County","1556","North Hall High School","American Literature and Composition","148","148","50","TFS","1136.4"
2021,"School Level","669","Hall County","4752","Johnson High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","669","Hall County","4752","Johnson High School","American Literature and Composition","204","204","81","TFS","1210.9"
2021,"School Level","670","Hancock County","0288","Hancock Central High School","American Literature and Composition","44","44","13","TFS","1182.5"
2021,"School Level","671","Haralson County","3050","Haralson County High School","American Literature and Composition","198","198","104","TFS","1280.5"
2021,"School Level","672","Harris County","0299","Harris County High School","American Literature and Composition","397","397","223","TFS","1304.5"
2021,"School Level","673","Hart County","3050","Hart County High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","673","Hart County","3050","Hart County High School","American Literature and Composition","174","174","44","TFS","1134"
2021,"School Level","674","Heard County","0110","Heard County High School","American Literature and Composition","154","154","87","TFS","1306.5"
2021,"School Level","675","Henry County","0101","Union Grove High","American Literature and Composition","135","135","75","TFS","1268"
2021,"School Level","675","Henry County","0104","Luella High School","American Literature and Composition","128","128","45","TFS","1153.9"
2021,"School Level","675","Henry County","0105","Dutchtown High","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","675","Henry County","0105","Dutchtown High","American Literature and Composition","259","259","121","TFS","1242"
2021,"School Level","675","Henry County","0214","Locust Grove High","American Literature and Composition","342","342","156","TFS","1246.8"
2021,"School Level","675","Henry County","0295","Stockbridge High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","675","Henry County","0295","Stockbridge High School","American Literature and Composition","250","250","102","TFS","1239.5"
2021,"School Level","675","Henry County","0307","Ola High School","9th Grade Literature and Composition","TFS","TFS","TFS","TFS","TFS"
2021,"School Level","675","Henry County","0307","Ola High School","American Literature and Composition","58","58","24","TFS","1216.1"
