"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","0499","633","2010-11","Lost Mountain Middle School","Cobb County","06,07,08",2,0,17,3,3,76,0,13,11.4,,,,,,,,128,11.4,0,0,0,0,,,1107,0.1,291,26,49,51
"School","0502","633","2010-11","Cooper Middle School","Cobb County","06,07,08",1,0,72,11,1,14,0,66,12.4,,142,17.4,,,,,101,12.4,28,3.4,0,0,,,838,0.2,93,11.4,52,48
"School","0504","633","2010-11","Big Shanty Elementary School","Cobb County","03,04,05",4,0,22,15,5,54,0,36,13.5,,,,87,10.5,,,112,13.5,34,4.1,0,0,,,826,0,88,10.6,52,48
"School","0507","633","2010-11","McClure Middle School","Cobb County","06,07,08",5,0,15,9,2,68,0,21,10.5,,38,3.3,,,,,123,10.5,24,2.1,0,0,,,1169,0.1,311,26.6,51,49
"School","0592","633","2010-11","Bryant Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,66,28,2,2,0,88,9.8,,,,234,30.9,,,74,9.8,140,18.5,4,0.5,,,759,0,12,1.6,52,48
"School","0602","633","2010-11","Palmer Middle School","Cobb County","06,07,08",3,0,28,11,5,52,0,38,11.4,,98,9.4,,,,,119,11.4,19,1.8,0,0,,,1051,0.5,202,19.3,52,48
"School","0607","633","2010-11","Lovinggood Middle School","Cobb County","06,07,08",3,0,30,6,2,59,0,24,10.7,,118,10.1,,,,,125,10.7,9,0.8,0,0,,,1191,0.3,381,32.6,53,47
"School","0707","633","2010-11","Hillgrove High School","Cobb County","09,10,11,12",3,0,30,6,1,61,0,21,10.5,,,,,,241,11.6,218,10.5,15,0.7,0,0,724,34.9,1549,0.1,278,13.4,51,49
"School","0807","633","2010-11","Devereux Ackerman Academy","Cobb County","01,03,04,05,06,07,08,09,10,11,12",0,0,54,3,0,43,0,100,61.3,0,,,0,0,1,1.4,68,61.3,0,0,0,0,16,21.9,96,1.1,,,58,42
"School","1052","633","2010-11","Belmont Hills Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,39,52,2,6,0,94,7.4,,,,291,46.6,,,46,7.4,234,37.5,4,0.6,,,526,0,34,5.4,51,49
"School","1054","633","2010-11","Campbell High School","Cobb County","09,10,11,12",4,0,52,25,2,16,0,63,10.5,,,,,,984,42.5,244,10.5,121,5.2,0,0,899,38.9,1781,0.9,261,11.3,48,52
"School","1056","633","2010-11","East Cobb Middle School","Cobb County","06,07,08",4,0,50,17,2,26,0,65,11.6,,110,8.4,,,,,152,11.6,81,6.2,0,0,,,1307,1,192,14.7,53,47
"School","1058","633","2010-11","East Side Elementary School","Cobb County","PK,KK,01,02,03,04,05",22,0,4,4,3,67,0,6,7.8,,,,116,11.3,,,80,7.8,0,0,10,1,,,1043,0,96,9.4,52,48
"School","1060","633","2010-11","Garrett Middle School","Cobb County","06,07,08",1,0,64,21,2,12,0,84,12.8,,70,8,,,,,112,12.8,40,4.6,0,0,,,903,0.2,69,7.9,53,47
"School","1064","633","2010-11","McEachern High School","Cobb County","09,10,11,12",1,0,66,10,2,21,0,54,11.6,,,,,,370,16.5,260,11.6,22,1,0,0,1559,69.5,1673,0.4,161,7.2,51,49
"School","1066","633","2010-11","Norton Park Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,34,55,2,7,0,92,8.1,,,,259,38.7,,,54,8.1,230,34.3,23,3.4,,,696,0,33,4.9,52,48
"School","1067","633","2010-11","Powers Ferry Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,1,51,34,3,10,0,92,7.5,,,,194,39.3,,,37,7.5,104,21.1,8,1.6,,,475,0,10,2,53,47
"School","1068","633","2010-11","Sky View Elementary School","Cobb County","KK,01,02,03,04,05",1,0,35,40,5,19,0,85,11.6,,,,98,24.6,,,46,11.6,75,18.8,0,0,,,373,0,14,3.5,49,51
"School","1069","633","2010-11","Wheeler High School","Cobb County","09,10,11,12",10,0,41,14,2,33,0,46,7,,,,,,487,23.3,146,7,118,5.6,0,0,987,47.2,1606,0.4,473,22.6,53,47
"School","2050","633","2010-11","Argyle Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,46,44,2,5,0,87,9.7,,,,207,32.3,,,62,9.7,165,25.7,6,0.9,,,644,0,26,4.1,49,51
"School","2054","633","2010-11","Clarkdale Elementary School","Cobb County","KK,01,02,03,04,05",1,0,61,25,3,11,0,75,8.9,,,,95,24.9,,,34,8.9,60,15.7,0,0,,,398,0,16,4.2,49,51
"School","2056","633","2010-11","North Cobb High School","Cobb County","09,10,11,12",4,0,34,13,2,46,0,40,9.3,,,,,,649,25.2,240,9.3,46,1.8,0,0,1054,41,1995,0.4,337,13.1,52,48
"School","2062","633","2010-11","King Springs Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,37,10,6,42,0,42,6.8,,,,141,20.9,,,46,6.8,24,3.6,0,0,,,676,0,31,4.6,50,50
"School","2066","633","2010-11","Osborne High School","Cobb County","09,10,11,12",2,0,39,49,3,7,0,84,15.7,,,,,,611,35,274,15.7,184,10.5,0,0,852,48.8,1364,0.7,29,1.7,53,47
"School","2560","633","2010-11","Griffin Middle School","Cobb County","06,07,08",3,0,34,43,3,16,0,80,13.4,,219,22,,,,,133,13.4,121,12.2,0,0,,,963,0.4,107,10.8,53,47
"School","3054","633","2010-11","Clay Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,33,58,2,6,0,90,11.4,,,,121,22.5,,,61,11.4,195,36.3,7,1.3,,,536,0,10,1.9,53,47
"School","3056","633","2010-11","South Cobb High School","Cobb County","09,10,11,12",2,0,66,15,1,16,0,66,12.4,,,,,,68,3.4,248,12.4,49,2.5,0,0,988,49.5,1567,1.4,119,6,49,51
"School","3058","633","2010-11","Fair Oaks Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,14,77,1,6,0,96,11.9,,,,321,37.2,,,103,11.9,358,41.5,14,1.6,,,806,0,17,2,51,49
"School","3060","633","2010-11","Harmony-Leland Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,59,23,4,12,0,65,9.2,,,,137,23.8,,,53,9.2,69,12,16,2.8,,,557,0,41,7.1,47,53
"School","3062","633","2010-11","LaBelle Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,21,68,3,6,0,90,12,,,,152,33.9,,,54,12,177,39.4,12,2.7,,,427,0,31,6.9,53,47
"School","3064","633","2010-11","Milford Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,33,54,2,8,0,95,9.6,,,,195,30.7,,,61,9.6,181,28.5,5,0.8,,,626,0,25,3.9,53,47
"School","3067","633","2010-11","Russell Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,47,29,4,17,0,71,11.9,,,,144,21.1,,,81,11.9,73,10.7,18,2.6,,,673,0,39,5.7,53,47
"School","3556","633","2010-11","Compton Elementary School","Cobb County","KK,01,02,03,04,05",1,0,55,28,5,11,0,85,14.4,,,,120,24.6,,,70,14.4,54,11.1,0,0,,,485,0,21,4.3,50,50
"School","4050","633","2010-11","Awtrey Middle School","Cobb County","06,07,08",5,0,30,12,3,49,0,33,12.1,,,,,,,,104,12.1,18,2.1,0,0,,,865,0.2,199,23.1,53,47
"School","4052","633","2010-11","Brown Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,26,40,5,28,0,67,16.1,,,,70,25.5,,,44,16.1,54,19.7,15,5.5,,,267,0,15,5.5,53,47
"School","4056","633","2010-11","Daniell Middle School","Cobb County","06,07,08",10,0,30,15,2,42,0,47,12.9,,303,30.6,,,,,128,12.9,42,4.2,0,0,,,1020,0.3,191,19.3,51,49
"School","4066","633","2010-11","Pebblebrook High School","Cobb County","09,10,11,12",1,0,66,22,1,10,0,72,10,,,,,,530,25.2,210,10,121,5.8,0,0,1318,62.7,1619,2.7,107,5.1,47,53
"School","4068","633","2010-11","Teasley Elementary School","Cobb County","PK,KK,01,02,03,04,05",11,0,46,6,5,31,0,34,7.2,,,,71,10.6,,,48,7.2,11,1.6,1,0.1,,,669,0,24,3.6,47,53
"School","4560","633","2010-11","Hollydale Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,1,48,36,4,9,0,82,8.8,,,,152,20.7,,,65,8.8,174,23.7,8,1.1,,,721,0,18,2.4,50,50
"School","5050","633","2010-11","Bells Ferry Elementary School","Cobb County","PK,KK,01,02,03,04,05",15,1,27,13,6,39,0,46,7.7,,,,89,14.9,,,46,7.7,64,10.7,6,1,,,595,0,26,4.4,51,49
"School","5052","633","2010-11","Brumby Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,58,26,2,10,0,80,7.1,,,,334,33.8,,,70,7.1,164,16.6,7,0.7,,,951,0,25,2.5,54,46
"School","5056","633","2010-11","Due West Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,7,4,3,83,0,14,11.8,,,,130,25,,,61,11.8,0,0,4,0.8,,,529,0,54,10.4,50,50
"School","5058","633","2010-11","Floyd Middle School","Cobb County","06,07,08",2,0,48,30,2,17,0,77,12.2,,156,19.4,,,,,98,12.2,48,6,0,0,,,830,1.1,88,11,49,51
"School","5062","633","2010-11","Mableton Elementary School","Cobb County","KK,01,02,03,04,05",2,0,34,27,5,32,0,62,14.3,,,,125,28.3,,,63,14.3,57,12.9,0,0,,,437,0,19,4.3,50,50
"School","5067","633","2010-11","Sedalia Park Elementary School","Cobb County","PK,KK,01,02,03,04,05",7,0,36,21,3,32,0,58,11,,,,111,14.2,,,86,11,104,13.3,24,3.1,,,772,0,29,3.7,52,48
"School","5068","633","2010-11","Eastvalley Elementary School","Cobb County","PK,KK,01,02,03,04,05",9,0,23,9,1,57,0,34,10.7,,,,40,6.5,,,66,10.7,54,8.8,4,0.7,,,615,0,53,8.6,56,44
"District","ALL","633","2010-11","All Column Values","Cobb County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",5,0,31,16,3,44,0,43,10.9,9,2330,9.7,9154,18.5,4873,14.7,11608,10.9,6871,6.4,693,0.6,13559,40.9,98777,0.2,13939,13.1,51,49
"School","0100","634","2010-11","Indian Creek Elementary","Coffee County","KK,01,02,03,04,05",0,0,27,15,2,55,3,72,7.4,,,,186,27.4,,,50,7.4,32,4.7,0,0,,,681,0,,,54,46
"School","0102","634","2010-11","Ambrose Elementary School","Coffee County","PK,KK,01,02,03,04,05",0,0,15,28,3,54,3,73,4.2,,,,81,21.4,,,16,4.2,47,12.4,2,0.5,,,366,0,20,5.3,47,53
"School","0108","634","2010-11","Coffee Middle School","Coffee County","06,07,08",1,0,30,14,3,52,1,77,9.1,,846,49.4,,,,,155,9.1,28,1.6,0,0,,,1708,1.4,206,12,49,51
"School","0182","634","2010-11","Satilla Elementary School","Coffee County","KK,01,02,03,04,05",0,0,43,23,1,33,3,89,9.3,,,,189,29.7,,,59,9.3,59,9.3,0,0,,,655,0,29,4.6,52,48
"School","0191","634","2010-11","Broxton-Mary Hayes Elementary","Coffee County","PK,KK,01,02,03,04,05",0,1,26,13,5,55,0,76,5.8,,,,123,51,,,14,5.8,0,0,1,0.4,,,233,0,,,52,48
"School","0195","634","2010-11","Coffee County High School","Coffee County","09,10,11,12",1,1,31,14,2,52,0,66,9.5,,,,,,417,28.6,138,9.5,13,0.9,0,0,816,56,1002,2.2,158,10.9,49,51
"School","0282","634","2010-11","Eastside Elementary School","Coffee County","KK,01,02,03,04,05",2,0,45,8,2,43,1,73,5.4,,,,90,15.2,,,32,5.4,0,0,0,0,,,608,0.2,,,51,49
"School","0291","634","2010-11","Nicholls Elementary School","Coffee County","PK,KK,01,02,03,04,05",0,0,20,11,2,67,0,77,7.2,,,,92,30.2,,,22,7.2,0,0,0,0,,,323,0,9,3,50,50
"School","0308","634","2010-11","George Washington Carver Freshman Campus","Coffee County","09",1,0,34,12,2,52,1,75,8.7,,35,94.6,,,221,39.3,52,8.7,10,1.7,0,0,345,61.4,565,3.7,58,9.7,48,52
"School","3052","634","2010-11","West Green Elementary School","Coffee County","PK,KK,01,02,03,04,05",2,1,13,26,2,56,2,80,6.5,,,,92,25.1,,,24,6.5,42,11.4,0,0,,,344,0,15,4.1,53,47
"School","5050","634","2010-11","Westside Elementary School","Coffee County","KK,01,02,03,04,05",1,0,29,15,3,53,4,72,8.4,,,,123,28,,,37,8.4,35,8,0,0,,,445,0,,,50,50
"District","ALL","634","2010-11","All Column Values","Coffee County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,30,15,2,51,2,75,8.1,6,881,50.4,976,26.8,638,31.6,599,8.1,266,3.6,25,0.3,1161,57.5,6930,1,495,6.7,50,50
"School","0111","635","2010-11","Willie J. Williams Middle School","Colquitt County","06,07",1,0,28,21,2,48,5,72,14.6,,,,,,,,197,14.6,72,5.3,0,0,,,1354,1.2,295,21.9,49,51
"School","0178","635","2010-11","Doerun Elementary School","Colquitt County","PK,KK,01,02,03,04,05",0,0,22,11,3,63,3,71,9.6,,,,0,0,,,24,9.6,23,9.2,0,0,,,253,0,37,14.9,50,50
"School","0187","635","2010-11","Odom Elementary School","Colquitt County","PK,KK,01,02,03,04,05",1,1,12,40,3,43,18,87,10.1,,,,0,0,,,57,10.1,161,28.4,0,0,,,575,0,85,15,51,49
"School","0278","635","2010-11","Norman Park Elementary School","Colquitt County","PK,KK,01,02,03,04,05",1,0,6,37,2,55,12,79,9.3,,,,0,0,,,47,9.3,131,25.8,0,0,,,489,0,75,14.8,52,48
"School","1554","635","2010-11","Colquitt County High School","Colquitt County","09,10,11,12",1,0,28,18,2,51,3,62,10.5,,,,,,502,28.8,184,10.5,51,2.9,0,0,1221,70,1279,6.4,233,13.4,52,48
"School","2052","635","2010-11","Funston Elementary School","Colquitt County","PK,KK,01,02,03,04,05",0,0,14,39,1,46,15,77,10,,,,0,0,,,38,10,106,28,0,0,,,375,0,72,19,54,46
"School","2056","635","2010-11","Wright Elementary School","Colquitt County","PK,KK,01,02,03,04,05",0,0,31,6,3,59,1,52,11.3,,,,0,0,,,53,11.3,11,2.3,9,1.9,,,478,0,104,22.2,48,52
"School","3050","635","2010-11","Stringfellow Elementary School","Colquitt County","PK,KK,01,02,03,04,05",0,0,80,11,2,6,3,99,19.5,,,,0,0,,,72,19.5,24,6.5,0,0,,,363,0,14,3.8,54,46
"School","3052","635","2010-11","CA Gray Junior High School","Colquitt County","08,09",0,0,28,20,2,50,5,70,12.3,,233,35.9,,,193,32.7,153,12.3,65,5.2,0,0,507,85.9,1289,4.1,236,19,50,50
"School","3054","635","2010-11","Okapilco Elementary School","Colquitt County","PK,KK,01,02,03,04,05",0,0,31,21,2,46,4,80,12,,,,0,0,,,50,12,54,13,26,6.3,,,434,0,64,15.4,54,46
"School","4050","635","2010-11","Cox Elementary School","Colquitt County","PK,KK,01,02,03,04,05",0,0,46,34,3,17,7,99,14,,,,0,0,,,69,14,120,24.4,0,0,,,471,0.2,25,5.1,58,42
"School","4052","635","2010-11","Hamilton Elementary School","Colquitt County","PK,KK,01,02,03,04,05",1,0,2,11,2,84,1,59,10.5,,,,0,0,,,25,10.5,8,3.4,1,0.4,,,237,0,43,18.1,53,47
"School","5052","635","2010-11","Willie J. Williams Middle School","Colquitt County","06,07",,,,,,,,,0,,,,,,,,0,0,,,0,0,,,,,,,,
"School","5054","635","2010-11","Sunset Elementary School","Colquitt County","PK,KK,01,02,03,04,05",3,1,28,11,2,55,2,64,12.4,,,,0,0,,,79,12.4,59,9.3,1,0.2,,,647,0,117,18.4,53,47
"District","ALL","635","2010-11","All Column Values","Colquitt County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,28,22,2,48,6,73,12.1,12,233,11.7,0,0,695,29.8,1048,12.1,885,10.2,37,0.4,1728,74,8244,1.8,1392,16.1,52,48
"School","0101","636","2010-11","Greenbrier Middle School","Columbia County","06,07,08",4,1,16,4,2,74,0,17,4.4,,85,15.5,,,,,24,4.4,0,0,0,0,,,543,0,126,22.9,52,48
"School","0102","636","2010-11","Lewiston Elementary School","Columbia County","PK,KK,01,02,03,04,05",4,0,15,7,5,69,0,25,6.3,,,,101,10.7,,,59,6.3,0,0,7,0.7,,,951,0,66,7,53,47
"School","0103","636","2010-11","Grovetown Middle School","Columbia County","06,07,08",2,0,34,13,4,46,0,52,8.3,,180,21.4,,,,,70,8.3,24,2.9,0,0,,,867,2.1,66,7.8,50,50
"School","0106","636","2010-11","River Ridge Elementary","Columbia County","PK,KK,01,02,03,04,05",6,0,8,5,3,77,0,13,5.6,,,,63,8.2,,,43,5.6,0,0,11,1.4,,,771,0,72,9.4,51,49
"School","0107","636","2010-11","Evans Middle School","Columbia County","06,07,08",3,0,19,7,3,67,0,33,6.4,,140,16,,,,,56,6.4,0,0,0,0,,,871,0.3,137,15.6,50,50
"School","0108","636","2010-11","Stallings Island Middle School","Columbia County","06,07,08",12,0,8,3,3,74,0,10,4.9,,60,10.6,,,,,28,4.9,0,0,0,0,,,573,0.2,181,31.9,50,50
"School","0112","636","2010-11","Grovetown High School","Columbia County","09,10,11,12",3,1,32,12,6,47,0,38,7.2,,,,,,37,2.9,92,7.2,12,0.9,0,0,756,59.3,1013,1.8,65,5.1,52,48
"School","0173","636","2010-11","Westmont Elementary School","Columbia County","PK,KK,01,02,03,04,05",2,0,12,10,6,70,0,55,8.3,,,,62,11.4,,,45,8.3,32,5.9,1,0.2,,,559,0,17,3.1,52,48
"School","0183","636","2010-11","Harlem High School","Columbia County","09,10,11,12",1,0,19,3,4,73,0,43,6.3,0,,,,,81,11.6,44,6.3,0,0,0,0,400,57.4,549,1.5,46,6.6,54,46
"School","0186","636","2010-11","Evans Elementary School","Columbia County","PK,KK,01,02,03,04,05",2,0,10,6,6,76,0,28,6.6,,,,45,9.6,,,31,6.6,0,0,3,0.6,,,466,0,13,2.8,50,50
"School","0188","636","2010-11","Blue Ridge Elementary School","Columbia County","PK,KK,01,02,03,04,05",10,0,10,5,3,71,0,28,7.9,,,,57,9.2,,,49,7.9,0,0,8,1.3,,,610,0,20,3.2,54,46
"School","0189","636","2010-11","Lakeside High School","Columbia County","09,10,11,12",10,0,14,4,2,70,0,21,6.4,,,,,,4,0.2,109,6.4,14,0.8,0,0,661,38.8,1310,1.6,245,14.4,50,50
"School","0190","636","2010-11","Brookwood Elementary School","Columbia County","PK,KK,01,02,03,04,05",3,0,26,6,5,61,0,42,11.2,,,,73,13.2,,,62,11.2,0,0,0,0,,,554,0,16,2.9,51,49
"School","0192","636","2010-11","Stevens Creek Elementary School","Columbia County","PK,KK,01,02,03,04,05",14,0,8,5,3,70,0,14,4.4,,,,67,7.8,,,38,4.4,53,6.1,5,0.6,,,857,0,93,10.8,50,50
"School","0193","636","2010-11","Riverside Middle School","Columbia County","06,07,08",3,1,14,5,3,73,0,10,6.1,0,61,8.3,,,,,45,6.1,0,0,0,0,,,742,0.4,146,19.9,53,47
"School","0194","636","2010-11","Riverside Elementary School","Columbia County","PK,KK,01,02,03,04,05",5,0,13,5,4,73,0,11,8.8,,,,45,6.5,,,61,8.8,0,0,3,0.4,,,678,0,58,8.3,52,48
"School","0197","636","2010-11","Greenbrier High School","Columbia County","09,10,11,12",2,0,14,5,4,74,0,9,6.5,,,,,,35,2.1,107,6.5,5,0.3,0,0,781,47.3,1269,2,146,8.8,51,49
"School","0208","636","2010-11","Cedar Ridge Elementary School","Columbia County","PK,KK,01,02,03,04,05",2,0,28,13,7,49,0,46,8.4,,,,103,10.9,,,79,8.4,0,0,7,0.7,,,995,0,16,1.7,54,46
"School","0283","636","2010-11","Harlem Middle School","Columbia County","06,07,08",1,1,15,4,4,76,0,52,7.2,0,160,30.2,,,,,38,7.2,0,0,0,0,,,544,2.1,45,8.5,55,45
"School","0290","636","2010-11","Lakeside Middle School","Columbia County","06,07,08",4,0,17,8,4,66,0,47,8.9,,211,28.8,,,,,65,8.9,19,2.6,0,0,,,734,2.5,81,11.1,51,49
"School","0297","636","2010-11","Greenbrier Elementary School","Columbia County","PK,KK,01,02,03,04,05",2,0,13,5,3,77,0,13,5.5,,,,58,7.6,,,42,5.5,0,0,16,2.1,,,784,0,59,7.7,50,50
"School","0397","636","2010-11","Euchee Creek Elementary School","Columbia County","PK,KK,01,02,03,04,05",0,0,15,5,3,77,0,57,15.4,0,,,48,12.6,,,59,15.4,0,0,2,0.5,,,389,0,3,0.8,53,47
"School","1050","636","2010-11","Bel Air Elementary School","Columbia County","PK,KK,01,02,03,04,05",4,1,19,7,4,65,0,53,5.3,,,,55,11.8,,,25,5.3,0,0,15,3.2,,,471,0,32,6.8,57,43
"School","2050","636","2010-11","Columbia Middle School","Columbia County","06,07,08",3,0,18,8,4,66,0,37,7.2,,222,29,,,,,55,7.2,1,0.1,0,0,,,762,0.9,100,13.1,53,47
"School","2052","636","2010-11","Martinez Elementary School","Columbia County","PK,KK,01,02,03,04,05",4,0,17,8,4,65,0,44,8.8,0,,,55,11,,,44,8.8,0,0,8,1.6,,,486,0,,,50,50
"School","3052","636","2010-11","North Columbia Elementary School","Columbia County","PK,KK,01,02,03,04,05",0,0,7,2,2,88,0,39,8.5,0,,,37,10.5,,,30,8.5,0,0,0,0,,,349,0,6,1.7,58,42
"School","4050","636","2010-11","Evans High School","Columbia County","09,10,11,12",4,0,15,8,4,69,0,25,7.2,,,,,,96,5.4,129,7.2,4,0.2,0,0,977,54.6,1344,0.6,149,8.3,51,49
"School","4052","636","2010-11","North Harlem Elementary School","Columbia County","PK,KK,01,02,03,04,05",0,0,20,6,6,68,0,65,7.3,,,,69,12.6,,,40,7.3,0,0,7,1.3,,,530,0,2,0.4,51,49
"School","5050","636","2010-11","Grovetown Elementary School","Columbia County","PK,KK,01,02,03,04,05",3,0,25,20,5,46,0,64,8.3,,,,59,9.5,,,51,8.3,66,10.7,18,2.9,,,594,0,6,1,53,47
"School","5052","636","2010-11","South Columbia Elementary School","Columbia County","PK,KK,01,02,03,04,05",3,0,22,7,5,61,0,59,8.4,,,,50,10,,,42,8.4,0,0,2,0.4,,,495,0,17,3.4,52,48
"District","ALL","636","2010-11","All Column Values","Columbia County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4,0,17,7,4,67,0,32,7.2,1,1119,20,1047,10,253,3.6,1662,7.2,230,1,113,0.5,3575,50.2,21660,0.7,2026,8.7,52,48
"School","0101","637","2010-11","Cook County Middle School","Cook County","06,07,08",1,1,34,6,3,56,1,72,10.6,,216,29.1,,,,,79,10.6,13,1.7,0,0,,,757,2.2,86,11.6,52,48
"School","0104","637","2010-11","Cook Elementary School","Cook County","03,04,05",2,0,33,10,3,52,2,72,15.2,,,,166,21.8,,,116,15.2,22,2.9,0,0,,,777,0,87,11.4,51,49
"School","0111","637","2010-11","Cook High School","Cook County","09,10,11,12",1,0,36,8,3,52,1,61,8.7,,,,,,101,11,80,8.7,13,1.4,0,0,464,50.7,675,1,77,8.4,47,53
"School","0196","637","2010-11","Cook Primary School","Cook County","PK,KK,01,02",2,0,33,9,4,53,2,71,12.9,,,,258,35.5,,,94,12.9,58,8,26,3.6,,,729,0,23,3.2,53,47
"District","ALL","637","2010-11","All Column Values","Cook County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,34,8,3,53,1,69,11.7,4,216,29.1,424,28.5,101,11,369,11.7,106,3.4,26,0.8,464,50.7,2938,0.8,273,8.7,51,49
"School","0101","638","2010-11","Arbor Springs Elementary","Coweta County","PK,KK,01,02,03,04,05",4,0,12,7,2,75,0,27,6.6,,,,48,11.8,,,27,6.6,15,3.7,2,0.5,,,417,0,24,5.9,50,50
"School","0103","638","2010-11","Willis Road Elementary","Coweta County","PK,KK,01,02,03,04,05",1,0,8,12,4,74,0,38,8.1,,,,105,14.2,,,60,8.1,34,4.6,4,0.5,,,750,0,68,9.2,52,48
"School","0106","638","2010-11","Lee Middle School","Coweta County","06,07,08",1,0,18,7,3,70,0,28,9.8,,39,4,,,,,95,9.8,0,0,0,0,,,989,1.1,221,22.9,51,49
"School","0115","638","2010-11","Brooks Elementary","Coweta County","PK,KK,01,02,03,04,05",0,1,10,5,2,83,0,24,7.7,,,,48,8,,,46,7.7,0,0,4,0.7,,,608,0,46,7.7,50,50
"School","0189","638","2010-11","White Oak Elementary School","Coweta County","PK,KK,01,02,03,04,05",1,1,18,10,4,66,0,38,6.3,,,,87,13,,,42,6.3,23,3.4,4,0.6,,,659,0,42,6.3,53,47
"School","0191","638","2010-11","Canongate Elementary School","Coweta County","PK,KK,01,02,03,04,05",2,0,5,8,3,81,0,22,6.4,,,,73,12.1,,,39,6.4,19,3.1,2,0.3,,,604,0,52,8.6,54,46
"School","0192","638","2010-11","Newnan Crossing Elementary School","Coweta County","PK,KK,01,02,03,04,05",7,0,30,11,5,46,0,41,7.9,,,,124,14.4,,,68,7.9,30,3.5,10,1.2,,,863,0,42,4.9,49,51
"School","0195","638","2010-11","Jefferson Parkway Elementary School","Coweta County","PK,KK,01,02,03,04,05",2,0,39,24,5,29,0,70,8,,,,89,23.8,,,30,8,35,9.4,18,4.8,,,385,0,11,2.9,51,49
"School","0196","638","2010-11","Northgate High School","Coweta County","09,10,11,12",1,0,13,6,3,77,0,21,9.5,,,,,,140,7.9,169,9.5,4,0.2,0,0,595,33.4,1387,0.5,305,17.1,53,47
"School","0199","638","2010-11","Poplar Road Elementary School","Coweta County","PK,KK,01,02,03,04,05",0,0,24,3,2,70,0,42,9.5,,,,97,14.9,,,62,9.5,1,0.2,8,1.2,,,633,0,37,5.7,54,46
"School","0201","638","2010-11","Welch Elementary School","Coweta County","PK,KK,01,02,03,04,05",3,0,31,11,5,50,0,47,9.5,,,,145,16.7,,,82,9.5,38,4.4,15,1.7,,,855,0,40,4.6,49,51
"School","0203","638","2010-11","Glanton Elementary","Coweta County","PK,KK,01,02,03,04,05",0,0,20,4,5,71,0,60,11.4,,,,68,20.9,,,37,11.4,0,0,3,0.9,,,320,0,35,10.8,48,52
"School","0289","638","2010-11","East Coweta Middle School","Coweta County","06,07,08",0,0,20,4,3,73,0,45,10.7,,92,12.7,,,,,77,10.7,0,0,0,0,,,735,1.9,155,21.4,47,53
"School","0295","638","2010-11","Thomas Crossroads Elementary School","Coweta County","PK,KK,01,02,03,04,05",3,1,8,4,2,82,0,27,5.8,,,,33,7.6,,,25,5.8,0,0,9,2.1,,,446,0,26,6,53,47
"School","0299","638","2010-11","Madras Middle School","Coweta County","06,07,08",1,0,16,5,3,74,0,27,7.7,,32,3.1,,,,,79,7.7,0,0,0,0,,,1042,1.7,242,23.7,51,49
