"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","TEST_CMPNT_TYP_NM","NUMBER_OF_STUDENTS_TESTED","NUMBER_TESTS_TAKEN","NOTESTS_3ORHIGHER"
"2016-17","623","Catoosa County","4052","Ringgold High School","Economics: Micro",1,,
"2016-17","623","Catoosa County","4052","Ringgold High School","Eng. Language & Comp",7,,
"2016-17","623","Catoosa County","4052","Ringgold High School","Eng. Literature & Comp",3,,
"2016-17","623","Catoosa County","4052","Ringgold High School","Statistics",1,,
"2016-17","623","Catoosa County","4052","Ringgold High School","World History",15,15,1
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",204,303,161
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Art History",4,,
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design",3,,
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Biology",21,21,18
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Calculus A",22,22,8
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Chemistry",12,12,3
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A",2,,
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Economics: Macro",13,13,8
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro",2,,
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp",48,48,22
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp",26,26,15
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science",12,12,9
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.",16,16,9
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Physics 1",7,,
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Psychology",26,26,19
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language",3,,
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","Statistics",3,,
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","U.S. History",37,37,17
"2016-17","623","Catoosa County","SCHOOL_ALL","SCHOOL_ALL","World History",46,46,18
"2016-17","624","Charlton County","0287","Charlton County High School","ALL Subjects",1,,
"2016-17","624","Charlton County","0287","Charlton County High School","Eng. Language & Comp",1,,
"2016-17","624","Charlton County","0287","Charlton County High School","U.S. History",1,,
"2016-17","624","Charlton County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",1,,
"2016-17","624","Charlton County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp",1,,
"2016-17","624","Charlton County","SCHOOL_ALL","SCHOOL_ALL","U.S. History",1,,
"2016-17","625","Savannah-Chatham County","0101","Johnson High School","ALL Subjects",28,31,11
"2016-17","625","Savannah-Chatham County","0101","Johnson High School","Art: Studio 2-D Design",4,,
"2016-17","625","Savannah-Chatham County","0101","Johnson High School","Calculus A",11,11,1
"2016-17","625","Savannah-Chatham County","0101","Johnson High School","Computer Science Principles",1,,
"2016-17","625","Savannah-Chatham County","0101","Johnson High School","Eng. Language & Comp",3,,
"2016-17","625","Savannah-Chatham County","0101","Johnson High School","Geography: Human",5,,
"2016-17","625","Savannah-Chatham County","0101","Johnson High School","Psychology",6,,
"2016-17","625","Savannah-Chatham County","0101","Johnson High School","Spanish Language",1,,
"2016-17","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","ALL Subjects",12,12,4
"2016-17","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","Calculus A",1,,
"2016-17","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","Eng. Literature & Comp",8,,
"2016-17","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","Spanish Language",3,,
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","ALL Subjects",95,139,29
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","Art: Studio 2-D Design",2,,
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","Art: Studio Drawing",14,14,12
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","Eng. Language & Comp",41,41,5
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","Eng. Literature & Comp",16,16,2
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","Environmental Science",1,,
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","Geography: Human",1,,
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","Gov. & Pol. U.S.",1,,
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","Psychology",18,18,3
"2016-17","625","Savannah-Chatham County","0117","New Hampstead High School","U.S. History",45,45,3
"2016-17","625","Savannah-Chatham County","0411","Islands High School","ALL Subjects",181,284,137
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Art History",12,12,7
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Art: Studio 2-D Design",5,,
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Biology",10,10,7
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Calculus A",13,13,6
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Calculus BC",7,,
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Chinese Lang. & Culture",1,,
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Eng. Language & Comp",68,68,18
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Eng. Literature & Comp",20,20,6
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Environmental Science",27,27,10
"2016-17","625","Savannah-Chatham County","0411","Islands High School","European History",1,,
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Geography: Human",21,21,17
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Gov. & Pol. U.S.",31,31,21
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Psychology",22,22,15
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Spanish Language",4,,
"2016-17","625","Savannah-Chatham County","0411","Islands High School","Statistics",20,20,6
"2016-17","625","Savannah-Chatham County","0411","Islands High School","U.S. History",22,22,10
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","ALL Subjects",520,1016,636
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Art History",2,,
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Art: Studio 2-D Design",28,28,26
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Art: Studio Drawing",24,24,24
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Biology",44,44,24
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Calculus A",54,54,37
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Calculus BC",22,22,20
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Chemistry",8,,
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Computer Science A",32,32,30
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Economics: Micro",133,133,29
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Eng. Language & Comp",158,158,90
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Eng. Literature & Comp",99,99,55
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","European History",1,,
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","French Language",1,,
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Geography: Human",1,,
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Gov. & Pol. U.S.",128,128,96
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Music Theory",10,10,9
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Physics 1",26,26,15
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Psychology",10,10,4
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Spanish Language",17,17,15
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Spanish Literature",1,,
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","Statistics",55,55,30
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","U.S. History",116,116,89
"2016-17","625","Savannah-Chatham County","0499","Savannah Arts Academy","World History",46,46,37
"2016-17","625","Savannah-Chatham County","2052","Beach High School","ALL Subjects",30,34,2
"2016-17","625","Savannah-Chatham County","2052","Beach High School","Calculus A",4,,
"2016-17","625","Savannah-Chatham County","2052","Beach High School","Chemistry",4,,
"2016-17","625","Savannah-Chatham County","2052","Beach High School","Eng. Literature & Comp",6,,
"2016-17","625","Savannah-Chatham County","2052","Beach High School","European History",8,,
"2016-17","625","Savannah-Chatham County","2052","Beach High School","Psychology",8,,
"2016-17","625","Savannah-Chatham County","2052","Beach High School","Statistics",4,,
"2016-17","625","Savannah-Chatham County","3056","Groves High School","ALL Subjects",3,,
"2016-17","625","Savannah-Chatham County","3056","Groves High School","Calculus A",1,,
"2016-17","625","Savannah-Chatham County","3056","Groves High School","Gov. & Pol. U.S.",1,,
"2016-17","625","Savannah-Chatham County","3056","Groves High School","Physics 1",1,,
"2016-17","625","Savannah-Chatham County","3056","Groves High School","Spanish Language",1,,
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","ALL Subjects",167,219,101
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Calculus A",16,16,6
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Calculus BC",7,,
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Computer Science A",24,24,22
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Eng. Language & Comp",38,38,15
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Eng. Literature & Comp",10,10,2
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Environmental Science",6,,
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Geography: Human",46,46,20
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Gov. & Pol. U.S.",46,46,19
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","Physics 1",15,15,4
"2016-17","625","Savannah-Chatham County","5060","Jenkins High School","U.S. History",11,11,8
"2016-17","625","Savannah-Chatham County","5070","Windsor Forest High School","ALL Subjects",67,79,17
"2016-17","625","Savannah-Chatham County","5070","Windsor Forest High School","Calculus A",12,12,
"2016-17","625","Savannah-Chatham County","5070","Windsor Forest High School","Computer Science Principles",31,31,5
"2016-17","625","Savannah-Chatham County","5070","Windsor Forest High School","Eng. Language & Comp",17,17,5
"2016-17","625","Savannah-Chatham County","5070","Windsor Forest High School","Eng. Literature & Comp",8,,
"2016-17","625","Savannah-Chatham County","5070","Windsor Forest High School","Psychology",11,11,5
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",1090,1818,938
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Art History",14,14,7
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio 2-D Design",39,39,36
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Art: Studio Drawing",38,38,36
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Biology",54,54,31
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Calculus A",112,112,51
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Calculus BC",36,36,30
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Chemistry",12,12,4
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Chinese Lang. & Culture",1,,
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Computer Science A",56,56,52
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Computer Science Principles",32,32,5
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Economics: Micro",133,133,29
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp",325,325,136
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp",167,167,68
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science",34,34,11
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","European History",10,10,1
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","French Language",1,,
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human",72,74,39
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Gov. & Pol. U.S.",196,207,137
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Music Theory",10,10,9
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Physics 1",42,42,19
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Psychology",75,75,31
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Spanish Language",26,26,21
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Spanish Literature",1,,
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","Statistics",79,79,36
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","U.S. History",194,194,110
"2016-17","625","Savannah-Chatham County","SCHOOL_ALL","SCHOOL_ALL","World History",46,46,37
"2016-17","626","Chattahoochee County","0206","Chattahoochee County High School","ALL Subjects",28,35,8
"2016-17","626","Chattahoochee County","0206","Chattahoochee County High School","Biology",7,,
"2016-17","626","Chattahoochee County","0206","Chattahoochee County High School","Eng. Literature & Comp",7,,
"2016-17","626","Chattahoochee County","0206","Chattahoochee County High School","European History",1,,
"2016-17","626","Chattahoochee County","0206","Chattahoochee County High School","Physics 1",3,,
"2016-17","626","Chattahoochee County","0206","Chattahoochee County High School","Psychology",6,,
"2016-17","626","Chattahoochee County","0206","Chattahoochee County High School","Statistics",10,10,
"2016-17","626","Chattahoochee County","0206","Chattahoochee County High School","World History",1,,
"2016-17","626","Chattahoochee County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",28,35,8
"2016-17","626","Chattahoochee County","SCHOOL_ALL","SCHOOL_ALL","Biology",7,,
"2016-17","626","Chattahoochee County","SCHOOL_ALL","SCHOOL_ALL","Eng. Literature & Comp",7,,
"2016-17","626","Chattahoochee County","SCHOOL_ALL","SCHOOL_ALL","European History",1,,
"2016-17","626","Chattahoochee County","SCHOOL_ALL","SCHOOL_ALL","Physics 1",3,,
"2016-17","626","Chattahoochee County","SCHOOL_ALL","SCHOOL_ALL","Psychology",6,,
"2016-17","626","Chattahoochee County","SCHOOL_ALL","SCHOOL_ALL","Statistics",10,10,
"2016-17","626","Chattahoochee County","SCHOOL_ALL","SCHOOL_ALL","World History",1,,
"2016-17","627","Chattooga County","1050","Chattooga High School","ALL Subjects",36,38,11
"2016-17","627","Chattooga County","1050","Chattooga High School","Biology",2,,
"2016-17","627","Chattooga County","1050","Chattooga High School","Eng. Language & Comp",16,16,3
"2016-17","627","Chattooga County","1050","Chattooga High School","Environmental Science",2,,
"2016-17","627","Chattooga County","1050","Chattooga High School","Geography: Human",3,,
"2016-17","627","Chattooga County","1050","Chattooga High School","U.S. History",15,15,5
"2016-17","627","Chattooga County","SCHOOL_ALL","SCHOOL_ALL","ALL Subjects",36,38,11
"2016-17","627","Chattooga County","SCHOOL_ALL","SCHOOL_ALL","Biology",2,,
"2016-17","627","Chattooga County","SCHOOL_ALL","SCHOOL_ALL","Eng. Language & Comp",16,16,3
"2016-17","627","Chattooga County","SCHOOL_ALL","SCHOOL_ALL","Environmental Science",2,,
"2016-17","627","Chattooga County","SCHOOL_ALL","SCHOOL_ALL","Geography: Human",3,,
"2016-17","627","Chattooga County","SCHOOL_ALL","SCHOOL_ALL","U.S. History",15,15,5
"2016-17","628","Cherokee County","0106","Creekview High School","ALL Subjects",462,886,581
"2016-17","628","Cherokee County","0106","Creekview High School","Art: Studio 2-D Design",1,,
"2016-17","628","Cherokee County","0106","Creekview High School","Art: Studio Drawing",3,,
"2016-17","628","Cherokee County","0106","Creekview High School","Biology",30,30,22
"2016-17","628","Cherokee County","0106","Creekview High School","Calculus A",79,79,57
"2016-17","628","Cherokee County","0106","Creekview High School","Calculus BC",23,23,22
"2016-17","628","Cherokee County","0106","Creekview High School","Chemistry",30,30,15
"2016-17","628","Cherokee County","0106","Creekview High School","Computer Science A",12,12,2
"2016-17","628","Cherokee County","0106","Creekview High School","Economics: Macro",74,74,55
"2016-17","628","Cherokee County","0106","Creekview High School","Eng. Language & Comp",73,73,66
"2016-17","628","Cherokee County","0106","Creekview High School","Eng. Literature & Comp",46,46,29
"2016-17","628","Cherokee County","0106","Creekview High School","Environmental Science",13,13,6
"2016-17","628","Cherokee County","0106","Creekview High School","Geography: Human",36,36,33
"2016-17","628","Cherokee County","0106","Creekview High School","Gov. & Pol. U.S.",75,75,29
"2016-17","628","Cherokee County","0106","Creekview High School","Music Theory",4,,
"2016-17","628","Cherokee County","0106","Creekview High School","Physics 1",28,28,3
"2016-17","628","Cherokee County","0106","Creekview High School","Physics C: Mechanics",14,14,10
"2016-17","628","Cherokee County","0106","Creekview High School","Psychology",42,42,33
"2016-17","628","Cherokee County","0106","Creekview High School","Spanish Language",3,,
"2016-17","628","Cherokee County","0106","Creekview High School","Statistics",43,43,31
"2016-17","628","Cherokee County","0106","Creekview High School","U.S. History",133,133,67
"2016-17","628","Cherokee County","0106","Creekview High School","World History",124,124,91
"2016-17","628","Cherokee County","0115","River Ridge High School","ALL Subjects",369,662,399
"2016-17","628","Cherokee County","0115","River Ridge High School","Art: Studio Drawing",3,,
"2016-17","628","Cherokee County","0115","River Ridge High School","Biology",54,54,34
"2016-17","628","Cherokee County","0115","River Ridge High School","Calculus A",20,20,12
"2016-17","628","Cherokee County","0115","River Ridge High School","Calculus BC",28,28,19
"2016-17","628","Cherokee County","0115","River Ridge High School","Chemistry",43,43,27
"2016-17","628","Cherokee County","0115","River Ridge High School","Computer Science A",10,10,4
"2016-17","628","Cherokee County","0115","River Ridge High School","Computer Science Principles",16,16,16
"2016-17","628","Cherokee County","0115","River Ridge High School","Economics: Macro",49,49,33
"2016-17","628","Cherokee County","0115","River Ridge High School","Economics: Micro",24,24,15
"2016-17","628","Cherokee County","0115","River Ridge High School","Eng. Language & Comp",54,54,40
"2016-17","628","Cherokee County","0115","River Ridge High School","Eng. Literature & Comp",32,32,21
"2016-17","628","Cherokee County","0115","River Ridge High School","Environmental Science",1,,
"2016-17","628","Cherokee County","0115","River Ridge High School","European History",2,,
"2016-17","628","Cherokee County","0115","River Ridge High School","Geography: Human",21,21,10
"2016-17","628","Cherokee County","0115","River Ridge High School","Gov. & Pol. U.S.",50,50,21
"2016-17","628","Cherokee County","0115","River Ridge High School","Music Theory",5,,
"2016-17","628","Cherokee County","0115","River Ridge High School","Physics 1",26,26,4
"2016-17","628","Cherokee County","0115","River Ridge High School","Physics C: Elec & Magnetism",1,,
"2016-17","628","Cherokee County","0115","River Ridge High School","Physics C: Mechanics",7,,
"2016-17","628","Cherokee County","0115","River Ridge High School","Psychology",40,40,22
"2016-17","628","Cherokee County","0115","River Ridge High School","Spanish Language",9,,
"2016-17","628","Cherokee County","0115","River Ridge High School","Statistics",34,34,22
"2016-17","628","Cherokee County","0115","River Ridge High School","U.S. History",68,68,34
"2016-17","628","Cherokee County","0115","River Ridge High School","World History",65,65,40
"2016-17","628","Cherokee County","0176","Etowah High School","ALL Subjects",595,1114,805
"2016-17","628","Cherokee County","0176","Etowah High School","Art History",1,,
"2016-17","628","Cherokee County","0176","Etowah High School","Art: Studio 2-D Design",2,,
"2016-17","628","Cherokee County","0176","Etowah High School","Art: Studio Drawing",12,12,11
"2016-17","628","Cherokee County","0176","Etowah High School","Biology",24,24,21
"2016-17","628","Cherokee County","0176","Etowah High School","Calculus A",28,28,21
"2016-17","628","Cherokee County","0176","Etowah High School","Calculus BC",40,40,23
"2016-17","628","Cherokee County","0176","Etowah High School","Chemistry",15,15,11
"2016-17","628","Cherokee County","0176","Etowah High School","Computer Science A",6,,
"2016-17","628","Cherokee County","0176","Etowah High School","Computer Science Principles",6,,
"2016-17","628","Cherokee County","0176","Etowah High School","Economics: Micro",97,97,88
"2016-17","628","Cherokee County","0176","Etowah High School","Eng. Language & Comp",169,169,97
"2016-17","628","Cherokee County","0176","Etowah High School","Eng. Literature & Comp",44,44,19
"2016-17","628","Cherokee County","0176","Etowah High School","Environmental Science",34,34,25
"2016-17","628","Cherokee County","0176","Etowah High School","Geography: Human",46,46,39
"2016-17","628","Cherokee County","0176","Etowah High School","Gov. & Pol. U.S.",88,88,79
"2016-17","628","Cherokee County","0176","Etowah High School","Music Theory",5,,
"2016-17","628","Cherokee County","0176","Etowah High School","Physics 1",62,62,23
"2016-17","628","Cherokee County","0176","Etowah High School","Physics C: Elec & Magnetism",15,15,13
"2016-17","628","Cherokee County","0176","Etowah High School","Physics C: Mechanics",42,42,36
"2016-17","628","Cherokee County","0176","Etowah High School","Psychology",115,115,76
"2016-17","628","Cherokee County","0176","Etowah High School","Spanish Language",30,30,28
"2016-17","628","Cherokee County","0176","Etowah High School","Statistics",56,56,33
"2016-17","628","Cherokee County","0176","Etowah High School","U.S. History",70,70,60
"2016-17","628","Cherokee County","0176","Etowah High School","World History",107,107,84
"2016-17","628","Cherokee County","0191","Sequoyah High School","ALL Subjects",329,612,509
"2016-17","628","Cherokee County","0191","Sequoyah High School","Art: Studio 2-D Design",1,,
"2016-17","628","Cherokee County","0191","Sequoyah High School","Art: Studio Drawing",4,,
"2016-17","628","Cherokee County","0191","Sequoyah High School","Biology",22,22,21
"2016-17","628","Cherokee County","0191","Sequoyah High School","Calculus A",19,19,15
"2016-17","628","Cherokee County","0191","Sequoyah High School","Calculus BC",20,20,20
"2016-17","628","Cherokee County","0191","Sequoyah High School","Chemistry",40,40,32
"2016-17","628","Cherokee County","0191","Sequoyah High School","Computer Science A",11,11,9
"2016-17","628","Cherokee County","0191","Sequoyah High School","Economics: Macro",21,21,19
"2016-17","628","Cherokee County","0191","Sequoyah High School","Eng. Language & Comp",76,76,60
"2016-17","628","Cherokee County","0191","Sequoyah High School","Eng. Literature & Comp",51,51,42
"2016-17","628","Cherokee County","0191","Sequoyah High School","Environmental Science",16,16,14
"2016-17","628","Cherokee County","0191","Sequoyah High School","European History",12,12,11
"2016-17","628","Cherokee County","0191","Sequoyah High School","Geography: Human",18,18,14
"2016-17","628","Cherokee County","0191","Sequoyah High School","Gov. & Pol. U.S.",55,55,48
"2016-17","628","Cherokee County","0191","Sequoyah High School","Music Theory",9,,
"2016-17","628","Cherokee County","0191","Sequoyah High School","Physics 1",4,,
"2016-17","628","Cherokee County","0191","Sequoyah High School","Physics C: Mechanics",14,14,10
"2016-17","628","Cherokee County","0191","Sequoyah High School","Psychology",77,77,73
"2016-17","628","Cherokee County","0191","Sequoyah High School","Spanish Language",12,12,12
"2016-17","628","Cherokee County","0191","Sequoyah High School","Statistics",2,,
"2016-17","628","Cherokee County","0191","Sequoyah High School","U.S. History",56,56,42
"2016-17","628","Cherokee County","0191","Sequoyah High School","World History",72,72,55
"2016-17","628","Cherokee County","0194","Polaris Evening School","ALL Subjects",2,,
"2016-17","628","Cherokee County","0194","Polaris Evening School","Eng. Language & Comp",1,,
"2016-17","628","Cherokee County","0194","Polaris Evening School","Gov. & Pol. U.S.",1,,
"2016-17","628","Cherokee County","0194","Polaris Evening School","World History",1,,
"2016-17","628","Cherokee County","0197","Woodstock High School","ALL Subjects",483,1085,855
"2016-17","628","Cherokee County","0197","Woodstock High School","Biology",78,78,64
"2016-17","628","Cherokee County","0197","Woodstock High School","Calculus A",39,39,20
"2016-17","628","Cherokee County","0197","Woodstock High School","Calculus BC",33,33,30
"2016-17","628","Cherokee County","0197","Woodstock High School","Chemistry",21,21,21
"2016-17","628","Cherokee County","0197","Woodstock High School","Computer Science A",21,21,17
"2016-17","628","Cherokee County","0197","Woodstock High School","Computer Science Principles",13,13,9
"2016-17","628","Cherokee County","0197","Woodstock High School","Economics: Macro",54,54,50
"2016-17","628","Cherokee County","0197","Woodstock High School","Economics: Micro",93,93,85
"2016-17","628","Cherokee County","0197","Woodstock High School","Eng. Language & Comp",90,90,74
"2016-17","628","Cherokee County","0197","Woodstock High School","Eng. Literature & Comp",40,40,24
"2016-17","628","Cherokee County","0197","Woodstock High School","Environmental Science",28,28,22
"2016-17","628","Cherokee County","0197","Woodstock High School","European History",5,,
"2016-17","628","Cherokee County","0197","Woodstock High School","French Language",1,,
"2016-17","628","Cherokee County","0197","Woodstock High School","Geography: Human",45,45,41
"2016-17","628","Cherokee County","0197","Woodstock High School","Gov. & Pol. Comp",6,,
"2016-17","628","Cherokee County","0197","Woodstock High School","Gov. & Pol. U.S.",73,73,41
"2016-17","628","Cherokee County","0197","Woodstock High School","Latin: Vergil",1,,
"2016-17","628","Cherokee County","0197","Woodstock High School","Music Theory",3,,
"2016-17","628","Cherokee County","0197","Woodstock High School","Physics 1",27,27,14
"2016-17","628","Cherokee County","0197","Woodstock High School","Physics 2",25,25,14
"2016-17","628","Cherokee County","0197","Woodstock High School","Physics C: Elec & Magnetism",7,,
"2016-17","628","Cherokee County","0197","Woodstock High School","Physics C: Mechanics",30,30,26
"2016-17","628","Cherokee County","0197","Woodstock High School","Psychology",129,129,121
"2016-17","628","Cherokee County","0197","Woodstock High School","Spanish Language",9,,
"2016-17","628","Cherokee County","0197","Woodstock High School","Spanish Literature",3,,
"2016-17","628","Cherokee County","0197","Woodstock High School","Statistics",27,27,22
"2016-17","628","Cherokee County","0197","Woodstock High School","U.S. History",114,114,80
"2016-17","628","Cherokee County","0197","Woodstock High School","World History",70,70,49
"2016-17","628","Cherokee County","5050","Cherokee High School","ALL Subjects",362,604,417
"2016-17","628","Cherokee County","5050","Cherokee High School","Biology",34,34,22
"2016-17","628","Cherokee County","5050","Cherokee High School","Calculus A",32,32,31
"2016-17","628","Cherokee County","5050","Cherokee High School","Chemistry",31,31,5
"2016-17","628","Cherokee County","5050","Cherokee High School","Computer Science A",1,,
"2016-17","628","Cherokee County","5050","Cherokee High School","Computer Science Principles",4,,
"2016-17","628","Cherokee County","5050","Cherokee High School","Economics: Macro",13,13,5
"2016-17","628","Cherokee County","5050","Cherokee High School","Economics: Micro",12,12,5
"2016-17","628","Cherokee County","5050","Cherokee High School","Eng. Language & Comp",63,63,59
"2016-17","628","Cherokee County","5050","Cherokee High School","Eng. Literature & Comp",14,14,13
"2016-17","628","Cherokee County","5050","Cherokee High School","Environmental Science",4,,
"2016-17","628","Cherokee County","5050","Cherokee High School","Geography: Human",53,53,40
"2016-17","628","Cherokee County","5050","Cherokee High School","Gov. & Pol. U.S.",47,47,22
"2016-17","628","Cherokee County","5050","Cherokee High School","Music Theory",3,,
"2016-17","628","Cherokee County","5050","Cherokee High School","Physics 1",27,27,14
"2016-17","628","Cherokee County","5050","Cherokee High School","Physics C: Mechanics",25,25,19
"2016-17","628","Cherokee County","5050","Cherokee High School","Psychology",109,109,83
"2016-17","628","Cherokee County","5050","Cherokee High School","Spanish Language",9,,
