"SCHOOL_YEAR","DETAIL_LEVEL","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","NO_LEXILE_SCORE","AVG_LEXILE_SCORE"
2015,"District Level","759","Worth County","All","All","06",221,221,77,0,917
2015,"District Level","759","Worth County","All","All","07",249,249,117,0,1025.3
2015,"District Level","759","Worth County","All","All","08",253,253,107,0,1068.4
2015,"District Level","761","Atlanta Public Schools","All","All","03",4509,4482,1853,42,603.7
2015,"District Level","761","Atlanta Public Schools","All","All","04",4115,4095,1489,21,751.3
2015,"District Level","761","Atlanta Public Schools","All","All","05",3987,3969,1760,18,902
2015,"District Level","761","Atlanta Public Schools","All","All","06",3516,3494,1278,22,914
2015,"District Level","761","Atlanta Public Schools","All","All","07",3525,3504,1703,21,1047.7
2015,"District Level","761","Atlanta Public Schools","All","All","08",3431,3399,1496,32,1072.6
2015,"District Level","763","Bremen City","All","All","03",162,162,111,0,748.6
2015,"District Level","763","Bremen City","All","All","04",162,162,102,0,903.7
2015,"District Level","763","Bremen City","All","All","05",163,163,101,0,970.3
2015,"District Level","763","Bremen City","All","All","06",161,161,103,0,1058.4
2015,"District Level","763","Bremen City","All","All","07",164,164,122,0,1179.5
2015,"District Level","763","Bremen City","All","All","08",167,167,122,0,1214.1
2015,"District Level","764","Buford City","All","All","03",329,323,191,6,709.7
2015,"District Level","764","Buford City","All","All","04",296,295,134,1,801.3
2015,"District Level","764","Buford City","All","All","05",323,319,183,4,966.9
2015,"District Level","764","Buford City","All","All","06",322,320,200,2,1057.6
2015,"District Level","764","Buford City","All","All","07",318,317,231,1,1170
2015,"District Level","764","Buford City","All","All","08",359,357,245,2,1201.8
2015,"District Level","765","Calhoun City","All","All","03",315,313,119,5,594.8
2015,"District Level","765","Calhoun City","All","All","04",309,308,104,1,741
2015,"District Level","765","Calhoun City","All","All","05",304,304,169,0,953.9
2015,"District Level","765","Calhoun City","All","All","06",308,307,130,1,958.2
2015,"District Level","765","Calhoun City","All","All","07",286,286,161,0,1080.4
2015,"District Level","765","Calhoun City","All","All","08",261,258,135,3,1119.8
2015,"District Level","766","Carrollton City","All","All","03",361,361,166,2,633.7
2015,"District Level","766","Carrollton City","All","All","04",359,355,150,4,783.5
2015,"District Level","766","Carrollton City","All","All","05",352,349,182,3,937.9
2015,"District Level","766","Carrollton City","All","All","06",413,410,221,3,997.5
2015,"District Level","766","Carrollton City","All","All","07",366,365,231,1,1115.2
2015,"District Level","766","Carrollton City","All","All","08",389,387,212,2,1120.3
2015,"District Level","767","Cartersville City","All","All","03",330,330,142,1,619.5
2015,"District Level","767","Cartersville City","All","All","04",300,299,152,1,824.1
2015,"District Level","767","Cartersville City","All","All","05",344,344,213,0,982.1
2015,"District Level","767","Cartersville City","All","All","06",349,349,193,0,1019.1
2015,"District Level","767","Cartersville City","All","All","07",342,342,224,0,1126.4
2015,"District Level","767","Cartersville City","All","All","08",317,317,205,0,1166.9
2015,"District Level","769","Chickamauga City","All","All","03",94,94,65,0,771
2015,"District Level","769","Chickamauga City","All","All","04",98,98,56,0,850.9
2015,"District Level","769","Chickamauga City","All","All","05",95,95,56,0,955.7
2015,"District Level","769","Chickamauga City","All","All","06",113,112,56,1,988.9
2015,"District Level","769","Chickamauga City","All","All","07",110,110,84,0,1140.7
2015,"District Level","769","Chickamauga City","All","All","08",107,107,81,0,1230.9
2015,"District Level","771","Commerce City","All","All","03",113,111,67,2,714.4
2015,"District Level","771","Commerce City","All","All","04",109,109,51,0,833.7
2015,"District Level","771","Commerce City","All","All","05",111,111,63,0,939.3
2015,"District Level","771","Commerce City","All","All","06",118,117,66,1,1004.4
2015,"District Level","771","Commerce City","All","All","07",105,105,69,0,1108
2015,"District Level","771","Commerce City","All","All","08",129,127,72,2,1146.3
2015,"District Level","772","Dalton Public Schools","All","All","03",620,616,230,6,597.4
2015,"District Level","772","Dalton Public Schools","All","All","04",571,567,193,4,755.9
2015,"District Level","772","Dalton Public Schools","All","All","05",588,586,270,2,903.5
2015,"District Level","772","Dalton Public Schools","All","All","06",547,545,219,2,951.7
2015,"District Level","772","Dalton Public Schools","All","All","07",582,575,280,7,1046.1
2015,"District Level","772","Dalton Public Schools","All","All","08",586,572,274,14,1099.1
2015,"District Level","773","Decatur City","All","All","03",411,409,319,2,816.8
2015,"District Level","773","Decatur City","All","All","04",343,340,219,3,895.6
2015,"District Level","773","Decatur City","All","All","05",330,325,260,5,1095.3
2015,"District Level","773","Decatur City","All","All","06",322,321,245,1,1135.2
2015,"District Level","773","Decatur City","All","All","07",304,304,257,0,1266.7
2015,"District Level","773","Decatur City","All","All","08",303,303,238,0,1251.9
2015,"District Level","774","Dublin City","All","All","03",192,192,43,1,524.5
2015,"District Level","774","Dublin City","All","All","04",170,168,31,2,665.4
2015,"District Level","774","Dublin City","All","All","05",160,160,47,0,825.7
2015,"District Level","774","Dublin City","All","All","06",183,178,38,5,809.6
2015,"District Level","774","Dublin City","All","All","07",204,203,52,1,934.5
2015,"District Level","774","Dublin City","All","All","08",201,197,46,4,986.3
2015,"District Level","776","Gainesville City","All","All","03",597,593,171,7,537.7
2015,"District Level","776","Gainesville City","All","All","04",670,667,165,3,698.8
2015,"District Level","776","Gainesville City","All","All","05",590,582,220,8,867
2015,"District Level","776","Gainesville City","All","All","06",579,570,213,9,928.1
2015,"District Level","776","Gainesville City","All","All","07",574,568,271,6,1036.3
2015,"District Level","776","Gainesville City","All","All","08",579,549,228,30,1070.9
2015,"District Level","779","Jefferson City","All","All","03",212,212,107,0,675.8
2015,"District Level","779","Jefferson City","All","All","04",254,254,133,0,857.3
2015,"District Level","779","Jefferson City","All","All","05",261,261,177,0,1003.1
2015,"District Level","779","Jefferson City","All","All","06",238,238,166,0,1080.9
2015,"District Level","779","Jefferson City","All","All","07",273,273,226,0,1210.5
2015,"District Level","779","Jefferson City","All","All","08",242,242,184,0,1251.2
2015,"District Level","781","Marietta City","All","All","03",824,813,379,15,639.7
2015,"District Level","781","Marietta City","All","All","04",697,684,291,13,792.4
2015,"District Level","781","Marietta City","All","All","05",700,695,394,5,967
2015,"District Level","781","Marietta City","All","All","06",683,674,348,9,1005.7
2015,"District Level","781","Marietta City","All","All","07",654,647,409,7,1109.5
2015,"District Level","781","Marietta City","All","All","08",630,623,329,7,1125.6
2015,"District Level","7820110","State Charter Schools- Odyssey School","All","All","03",44,44,19,0,622.8
2015,"District Level","7820110","State Charter Schools- Odyssey School","All","All","04",50,50,16,0,778.2
2015,"District Level","7820110","State Charter Schools- Odyssey School","All","All","05",47,47,16,0,843.8
2015,"District Level","7820110","State Charter Schools- Odyssey School","All","All","06",49,49,20,0,956.6
2015,"District Level","7820110","State Charter Schools- Odyssey School","All","All","07",33,33,18,0,1074.1
2015,"District Level","7820110","State Charter Schools- Odyssey School","All","All","08",41,41,22,0,1138.8
2015,"District Level","7820120","State Charter Schools- Georgia Cyber Academy","All","All","03",726,699,292,35,600.1
2015,"District Level","7820120","State Charter Schools- Georgia Cyber Academy","All","All","04",763,744,323,19,772.4
2015,"District Level","7820120","State Charter Schools- Georgia Cyber Academy","All","All","05",829,812,374,17,903.5
2015,"District Level","7820120","State Charter Schools- Georgia Cyber Academy","All","All","06",1048,1030,512,18,973.2
2015,"District Level","7820120","State Charter Schools- Georgia Cyber Academy","All","All","07",1248,1218,731,30,1092
2015,"District Level","7820120","State Charter Schools- Georgia Cyber Academy","All","All","08",1407,1388,763,19,1124
2015,"District Level","7820121","State Charter Schools- Utopian Academy for the Arts Charter School","All","All","06",119,119,43,0,942.9
2015,"District Level","7820121","State Charter Schools- Utopian Academy for the Arts Charter School","All","All","07",48,48,18,0,1001.8
2015,"District Level","7820212","State Charter Schools- Cherokee Charter Academy","All","All","03",113,113,65,0,690.4
2015,"District Level","7820212","State Charter Schools- Cherokee Charter Academy","All","All","04",107,107,57,0,839.4
2015,"District Level","7820212","State Charter Schools- Cherokee Charter Academy","All","All","05",90,89,53,1,959.2
2015,"District Level","7820212","State Charter Schools- Cherokee Charter Academy","All","All","06",94,94,59,0,1057.1
2015,"District Level","7820212","State Charter Schools- Cherokee Charter Academy","All","All","07",75,75,55,0,1148.5
2015,"District Level","7820212","State Charter Schools- Cherokee Charter Academy","All","All","08",78,78,54,0,1192.9
2015,"District Level","7820412","State Charter Schools- Georgia Connections Academy","All","All","03",154,152,71,3,629.2
2015,"District Level","7820412","State Charter Schools- Georgia Connections Academy","All","All","04",187,186,82,1,777.5
2015,"District Level","7820412","State Charter Schools- Georgia Connections Academy","All","All","05",198,198,114,0,942.7
2015,"District Level","7820412","State Charter Schools- Georgia Connections Academy","All","All","06",247,246,147,1,1028.9
2015,"District Level","7820412","State Charter Schools- Georgia Connections Academy","All","All","07",319,318,222,1,1146.9
2015,"District Level","7820412","State Charter Schools- Georgia Connections Academy","All","All","08",362,358,243,4,1187
2015,"District Level","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","All","All","03",41,41,15,0,548.8
2015,"District Level","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","All","All","04",43,43,15,0,716
2015,"District Level","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","All","All","05",23,23,9,0,828.9
2015,"District Level","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","All","All","06",27,27,7,0,825.4
2015,"District Level","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","All","All","07",24,24,9,0,939
2015,"District Level","7820512","State Charter Schools- Ivy Preparatory Young Men's Leadership Academy School","All","All","08",36,36,11,0,1026.9
2015,"District Level","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","All","All","03",50,50,21,0,614.7
2015,"District Level","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","All","All","04",50,49,10,1,669.2
2015,"District Level","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","All","All","05",25,25,9,0,830.2
2015,"District Level","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","All","All","06",29,27,8,2,926.3
2015,"District Level","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","All","All","07",26,26,12,0,988.3
2015,"District Level","7820612","State Charter Schools- Ivy Prep Academy at Kirkwood for Girls School","All","All","08",42,42,27,0,1153.5
2015,"District Level","7830103","Commission Charter Schools- CCAT School","All","All","06",27,27,14,0,981.5
2015,"District Level","7830103","Commission Charter Schools- CCAT School","All","All","07",27,27,13,0,1111.3
2015,"District Level","7830103","Commission Charter Schools- CCAT School","All","All","08",16,16,10,0,1176.9
2015,"District Level","7830110","Commission Charter Schools- Ivy Preparatory Academy School","All","All","06",106,106,59,0,1026.9
2015,"District Level","7830110","Commission Charter Schools- Ivy Preparatory Academy School","All","All","07",84,84,55,0,1133.6
2015,"District Level","7830110","Commission Charter Schools- Ivy Preparatory Academy School","All","All","08",75,74,48,1,1171.5
2015,"District Level","7830210","Commission Charter Schools- Pataula Charter Academy","All","All","03",44,44,13,0,543.2
2015,"District Level","7830210","Commission Charter Schools- Pataula Charter Academy","All","All","04",45,45,22,0,817.4
2015,"District Level","7830210","Commission Charter Schools- Pataula Charter Academy","All","All","05",46,46,23,0,940.2
2015,"District Level","7830210","Commission Charter Schools- Pataula Charter Academy","All","All","06",43,43,27,0,1062.3
2015,"District Level","7830210","Commission Charter Schools- Pataula Charter Academy","All","All","07",42,42,23,0,1078.2
2015,"District Level","7830210","Commission Charter Schools- Pataula Charter Academy","All","All","08",38,38,26,0,1155.5
2015,"District Level","7830310","Commission Charter Schools- Fulton Leadership Academy","All","All","06",83,82,40,1,1002.9
2015,"District Level","7830310","Commission Charter Schools- Fulton Leadership Academy","All","All","07",62,62,36,0,1098
2015,"District Level","7830310","Commission Charter Schools- Fulton Leadership Academy","All","All","08",63,63,32,0,1117.9
2015,"District Level","7830410","Commission Charter Schools- Atlanta Heights Charter School","All","All","03",81,80,26,2,544.5
2015,"District Level","7830410","Commission Charter Schools- Atlanta Heights Charter School","All","All","04",80,80,11,1,629.6
2015,"District Level","7830410","Commission Charter Schools- Atlanta Heights Charter School","All","All","05",65,65,25,0,883.4
2015,"District Level","7830410","Commission Charter Schools- Atlanta Heights Charter School","All","All","06",77,76,20,1,876.2
2015,"District Level","7830410","Commission Charter Schools- Atlanta Heights Charter School","All","All","07",52,51,19,1,986.6
2015,"District Level","7830410","Commission Charter Schools- Atlanta Heights Charter School","All","All","08",38,38,13,0,1026.7
2015,"District Level","7830610","Commission Charter Schools- Coweta Charter Academy","All","All","03",93,93,62,0,762.2
2015,"District Level","7830610","Commission Charter Schools- Coweta Charter Academy","All","All","04",95,95,57,0,880.1
2015,"District Level","7830610","Commission Charter Schools- Coweta Charter Academy","All","All","05",95,95,70,0,1015.6
2015,"District Level","7830610","Commission Charter Schools- Coweta Charter Academy","All","All","06",89,89,53,0,1023.8
2015,"District Level","7830610","Commission Charter Schools- Coweta Charter Academy","All","All","07",48,48,38,0,1169.8
2015,"District Level","784","Pelham City","All","All","03",127,124,35,5,538.6
2015,"District Level","784","Pelham City","All","All","04",113,113,22,0,698.2
2015,"District Level","784","Pelham City","All","All","05",93,93,26,0,836.5
2015,"District Level","784","Pelham City","All","All","06",80,80,28,0,931.9
2015,"District Level","784","Pelham City","All","All","07",107,107,49,0,1024.8
2015,"District Level","784","Pelham City","All","All","08",90,90,42,0,1082.3
2015,"District Level","785","Rome City","All","All","03",503,496,179,8,572.9
2015,"District Level","785","Rome City","All","All","04",440,436,150,4,762.6
2015,"District Level","785","Rome City","All","All","05",450,448,171,2,883.9
2015,"District Level","785","Rome City","All","All","06",445,439,181,6,950.6
2015,"District Level","785","Rome City","All","All","07",455,447,224,8,1060.4
2015,"District Level","785","Rome City","All","All","08",466,463,283,3,1161.3
2015,"District Level","786","Social Circle City","All","All","03",120,119,63,2,653
2015,"District Level","786","Social Circle City","All","All","04",125,125,49,0,784.4
2015,"District Level","786","Social Circle City","All","All","05",131,130,68,1,941.8
2015,"District Level","786","Social Circle City","All","All","06",117,117,57,0,1002.7
2015,"District Level","786","Social Circle City","All","All","07",114,114,65,0,1081.6
2015,"District Level","786","Social Circle City","All","All","08",140,140,87,0,1158.4
2015,"District Level","789","Thomasville City","All","All","03",217,216,104,2,623.5
2015,"District Level","789","Thomasville City","All","All","04",213,213,76,0,762.4
2015,"District Level","789","Thomasville City","All","All","05",215,215,102,0,908
2015,"District Level","789","Thomasville City","All","All","06",183,180,78,3,946.6
2015,"District Level","789","Thomasville City","All","All","07",196,196,109,0,1077
2015,"District Level","789","Thomasville City","All","All","08",212,211,99,1,1091.1
2015,"District Level","791","Trion City","All","All","03",107,105,54,2,672.2
2015,"District Level","791","Trion City","All","All","04",89,89,41,0,833.7
2015,"District Level","791","Trion City","All","All","05",101,101,62,0,990.5
2015,"District Level","791","Trion City","All","All","06",94,94,50,0,1014
2015,"District Level","791","Trion City","All","All","07",101,101,65,0,1131.3
2015,"District Level","791","Trion City","All","All","08",112,110,73,2,1176.7
2015,"District Level","792","Valdosta City","All","All","03",649,648,263,2,604.3
2015,"District Level","792","Valdosta City","All","All","04",564,562,203,2,754.7
2015,"District Level","792","Valdosta City","All","All","05",601,600,229,1,874.2
2015,"District Level","792","Valdosta City","All","All","06",555,550,175,5,896.3
2015,"District Level","792","Valdosta City","All","All","07",540,537,238,3,1025.3
2015,"District Level","792","Valdosta City","All","All","08",543,541,227,2,1064.4
2015,"District Level","793","Vidalia City","All","All","03",196,195,85,1,616.5
2015,"District Level","793","Vidalia City","All","All","04",185,185,73,0,755.7
2015,"District Level","793","Vidalia City","All","All","05",176,176,74,0,897
2015,"District Level","793","Vidalia City","All","All","06",163,163,55,0,898.7
2015,"District Level","793","Vidalia City","All","All","07",174,174,91,0,1034.3
2015,"District Level","793","Vidalia City","All","All","08",185,184,95,1,1114.1
2015,"District Level","7991893","State Schools- Atlanta Area School for the Deaf","All","All","03",,,,,
2015,"District Level","7991893","State Schools- Atlanta Area School for the Deaf","All","All","04",,,,,
2015,"District Level","7991893","State Schools- Atlanta Area School for the Deaf","All","All","05",,,,,
2015,"District Level","7991893","State Schools- Atlanta Area School for the Deaf","All","All","06",,,,,
2015,"District Level","7991893","State Schools- Atlanta Area School for the Deaf","All","All","07",10,10,1,0,801.5
2015,"District Level","7991893","State Schools- Atlanta Area School for the Deaf","All","All","08",10,10,0,0,845.5
2015,"District Level","7991894","State Schools- Georgia Academy for the Blind","All","All","03",,,,,
2015,"District Level","7991894","State Schools- Georgia Academy for the Blind","All","All","04",,,,,
2015,"District Level","7991894","State Schools- Georgia Academy for the Blind","All","All","05",,,,,
2015,"District Level","7991894","State Schools- Georgia Academy for the Blind","All","All","06",,,,,
2015,"District Level","7991894","State Schools- Georgia Academy for the Blind","All","All","07",,,,,
2015,"District Level","7991894","State Schools- Georgia Academy for the Blind","All","All","08",,,,,
2015,"District Level","7991895","State Schools- Georgia School for the Deaf","All","All","03",,,,,
2015,"District Level","7991895","State Schools- Georgia School for the Deaf","All","All","04",,,,,
2015,"District Level","7991895","State Schools- Georgia School for the Deaf","All","All","05",,,,,
2015,"District Level","7991895","State Schools- Georgia School for the Deaf","All","All","06",,,,,
2015,"District Level","7991895","State Schools- Georgia School for the Deaf","All","All","07",,,,,
2015,"District Level","7991895","State Schools- Georgia School for the Deaf","All","All","08",,,,,
2015,"District Level","891","Department of Juvenile Justice","All","All","07",,,,,
2015,"District Level","891","Department of Juvenile Justice","All","All","08",17,13,1,4,855
2015,"School Level","601","Appling County","0177","Appling County Elementary School","03",202,201,79,2,619.5
2015,"School Level","601","Appling County","0177","Appling County Elementary School","04",181,180,58,1,740.7
2015,"School Level","601","Appling County","0177","Appling County Elementary School","05",178,176,51,2,826.7
2015,"School Level","601","Appling County","0195","Appling County Middle School","06",256,256,101,0,928.1
2015,"School Level","601","Appling County","0195","Appling County Middle School","07",243,243,135,0,1059.2
2015,"School Level","601","Appling County","0195","Appling County Middle School","08",257,257,128,0,1131.9
2015,"School Level","601","Appling County","1050","Altamaha Elementary School","03",45,45,20,0,641.7
2015,"School Level","601","Appling County","1050","Altamaha Elementary School","04",63,63,22,0,790.4
2015,"School Level","601","Appling County","1050","Altamaha Elementary School","05",59,59,29,0,906.1
2015,"School Level","601","Appling County","5050","Fourth District Elementary School","03",25,25,9,1,592
2015,"School Level","601","Appling County","5050","Fourth District Elementary School","04",21,21,7,0,734.8
2015,"School Level","601","Appling County","5050","Fourth District Elementary School","05",16,16,5,0,804.4
2015,"School Level","602","Atkinson County","0111","Atkinson County Middle School","06",125,123,61,2,969.4
2015,"School Level","602","Atkinson County","0111","Atkinson County Middle School","07",140,138,77,2,1069.4
2015,"School Level","602","Atkinson County","0111","Atkinson County Middle School","08",121,120,62,1,1098.8
2015,"School Level","602","Atkinson County","0187","Willacoochee Elementary School","03",23,23,15,0,735.4
2015,"School Level","602","Atkinson County","0187","Willacoochee Elementary School","04",32,32,13,0,798.9
2015,"School Level","602","Atkinson County","0187","Willacoochee Elementary School","05",22,22,14,0,979.8
2015,"School Level","602","Atkinson County","0190","Pearson Elementary School","03",99,97,53,2,674.1
2015,"School Level","602","Atkinson County","0190","Pearson Elementary School","04",80,80,33,0,802.4
2015,"School Level","602","Atkinson County","0190","Pearson Elementary School","05",85,85,40,0,923
2015,"School Level","603","Bacon County","0202","Bacon County Middle School","06",160,160,74,0,960.4
2015,"School Level","603","Bacon County","0202","Bacon County Middle School","07",138,138,90,0,1094.6
2015,"School Level","603","Bacon County","0202","Bacon County Middle School","08",162,162,82,0,1111.3
2015,"School Level","603","Bacon County","3050","Bacon County Elementary School","03",170,170,81,0,639.2
2015,"School Level","603","Bacon County","3050","Bacon County Elementary School","04",145,145,69,0,811
2015,"School Level","603","Bacon County","3050","Bacon County Elementary School","05",153,153,86,0,948.3
2015,"School Level","604","Baker County","0105","Baker County K12 School","03",31,31,13,0,621
2015,"School Level","604","Baker County","0105","Baker County K12 School","04",28,28,6,0,718.6
2015,"School Level","604","Baker County","0105","Baker County K12 School","05",16,14,4,2,836.1
2015,"School Level","604","Baker County","0105","Baker County K12 School","06",30,30,12,0,927.5
2015,"School Level","604","Baker County","0105","Baker County K12 School","07",22,22,13,0,1019.1
2015,"School Level","604","Baker County","0105","Baker County K12 School","08",32,32,15,0,1045.2
2015,"School Level","605","Baldwin County","0100","Oak Hill MS","06",344,344,85,0,860.2
2015,"School Level","605","Baldwin County","0100","Oak Hill MS","07",359,358,139,1,978.2
2015,"School Level","605","Baldwin County","0100","Oak Hill MS","08",396,396,138,0,1034.3
2015,"School Level","605","Baldwin County","0104","Eagle Ridge Elementary School","03",127,127,23,2,475.8
2015,"School Level","605","Baldwin County","0104","Eagle Ridge Elementary School","04",121,121,20,1,649.5
2015,"School Level","605","Baldwin County","0104","Eagle Ridge Elementary School","05",127,127,44,0,835.1
2015,"School Level","605","Baldwin County","0194","Midway Elementary School","03",87,87,23,1,514.2
2015,"School Level","605","Baldwin County","0194","Midway Elementary School","04",103,103,23,0,671.7
2015,"School Level","605","Baldwin County","0194","Midway Elementary School","05",75,74,17,1,781
2015,"School Level","605","Baldwin County","0195","Blandy Hills Elementary School","03",115,115,32,0,561.5
2015,"School Level","605","Baldwin County","0195","Blandy Hills Elementary School","04",147,147,37,0,718
2015,"School Level","605","Baldwin County","0195","Blandy Hills Elementary School","05",114,113,41,1,843.8
2015,"School Level","605","Baldwin County","0199","Creekside Elementary School","03",154,154,59,0,605.1
2015,"School Level","605","Baldwin County","0199","Creekside Elementary School","04",135,135,54,0,760.1
2015,"School Level","605","Baldwin County","0199","Creekside Elementary School","05",133,133,52,0,867.5
2015,"School Level","606","Banks County","0105","Banks County Middle School","06",214,214,116,0,1003.4
2015,"School Level","606","Banks County","0105","Banks County Middle School","07",235,235,134,0,1077.5
2015,"School Level","606","Banks County","0105","Banks County Middle School","08",239,239,120,0,1105.9
2015,"School Level","606","Banks County","0107","Banks County Elementary School","03",205,204,98,1,650.8
2015,"School Level","606","Banks County","0107","Banks County Elementary School","04",215,215,91,0,797.3
2015,"School Level","606","Banks County","0107","Banks County Elementary School","05",198,197,109,1,948.5
2015,"School Level","607","Barrow County","0105","County Line Elementary School","03",121,121,60,0,663.8
2015,"School Level","607","Barrow County","0105","County Line Elementary School","04",160,160,64,0,767.3
2015,"School Level","607","Barrow County","0105","County Line Elementary School","05",130,130,53,0,875.2
2015,"School Level","607","Barrow County","0106","Haymon-Morris Middle School","06",225,225,106,0,980.1
2015,"School Level","607","Barrow County","0106","Haymon-Morris Middle School","07",237,237,154,0,1125.1
2015,"School Level","607","Barrow County","0106","Haymon-Morris Middle School","08",243,240,122,3,1091.4
2015,"School Level","607","Barrow County","0114","Bear Creek Middle School","06",246,246,86,0,918.3
2015,"School Level","607","Barrow County","0114","Bear Creek Middle School","07",261,258,159,3,1098.7
2015,"School Level","607","Barrow County","0114","Bear Creek Middle School","08",236,235,114,1,1101
2015,"School Level","607","Barrow County","0189","Kennedy Elementary School","03",122,122,53,0,671.1
2015,"School Level","607","Barrow County","0189","Kennedy Elementary School","04",146,146,71,0,810.7
2015,"School Level","607","Barrow County","0189","Kennedy Elementary School","05",101,101,43,0,896.8
2015,"School Level","607","Barrow County","0193","Bramlett Elementary School","03",127,127,71,0,689.6
2015,"School Level","607","Barrow County","0193","Bramlett Elementary School","04",118,118,48,0,778.8
2015,"School Level","607","Barrow County","0193","Bramlett Elementary School","05",107,107,61,0,969.7
2015,"School Level","607","Barrow County","0198","Westside Middle School","06",220,220,102,0,974.1
2015,"School Level","607","Barrow County","0198","Westside Middle School","07",232,231,123,1,1058.1
2015,"School Level","607","Barrow County","0198","Westside Middle School","08",236,236,128,0,1109.6
2015,"School Level","607","Barrow County","0205","Bethlehem Elementary School","03",142,141,83,2,678.2
2015,"School Level","607","Barrow County","0205","Bethlehem Elementary School","04",143,142,69,1,811.8
2015,"School Level","607","Barrow County","0205","Bethlehem Elementary School","05",139,138,59,1,906.3
2015,"School Level","607","Barrow County","0289","Russell Middle School","06",260,259,116,1,962.4
2015,"School Level","607","Barrow County","0289","Russell Middle School","07",240,237,138,3,1093.1
2015,"School Level","607","Barrow County","0289","Russell Middle School","08",260,260,129,0,1095.6
2015,"School Level","607","Barrow County","0298","Yargo Elementary School","03",123,123,74,0,703.9
2015,"School Level","607","Barrow County","0298","Yargo Elementary School","04",132,132,55,0,805.8
2015,"School Level","607","Barrow County","0298","Yargo Elementary School","05",118,117,63,1,933.7
2015,"School Level","607","Barrow County","1050","Auburn Elementary School","03",133,133,57,0,603.1
2015,"School Level","607","Barrow County","1050","Auburn Elementary School","04",105,104,33,1,735.3
2015,"School Level","607","Barrow County","1050","Auburn Elementary School","05",129,129,53,0,891.6
2015,"School Level","607","Barrow County","4050","Holsenbeck Elementary School","03",149,148,82,1,679.2
2015,"School Level","607","Barrow County","4050","Holsenbeck Elementary School","04",166,165,68,1,786.1
2015,"School Level","607","Barrow County","4050","Holsenbeck Elementary School","05",156,156,68,0,912
2015,"School Level","607","Barrow County","5050","Statham Elementary School","03",150,150,73,1,641
2015,"School Level","607","Barrow County","5050","Statham Elementary School","04",117,116,43,1,770.4
2015,"School Level","607","Barrow County","5050","Statham Elementary School","05",141,141,60,0,885.8
2015,"School Level","608","Bartow County","0101","Woodland Middle School at Euharlee","06",273,273,147,0,997.7
2015,"School Level","608","Bartow County","0101","Woodland Middle School at Euharlee","07",275,275,183,0,1118
2015,"School Level","608","Bartow County","0101","Woodland Middle School at Euharlee","08",270,270,143,0,1115
2015,"School Level","608","Bartow County","0104","Clear Creek Elementary School","03",91,90,38,1,630.2
2015,"School Level","608","Bartow County","0104","Clear Creek Elementary School","04",72,72,19,0,737.9
2015,"School Level","608","Bartow County","0104","Clear Creek Elementary School","05",103,103,53,0,916
2015,"School Level","608","Bartow County","0106","Pine Log Elementary","03",73,73,38,0,667.7
2015,"School Level","608","Bartow County","0106","Pine Log Elementary","04",70,70,24,0,742.8
2015,"School Level","608","Bartow County","0106","Pine Log Elementary","05",61,61,27,0,896.6
2015,"School Level","608","Bartow County","0107","Euharlee Elementary School","03",90,90,37,0,609.5
2015,"School Level","608","Bartow County","0107","Euharlee Elementary School","04",92,92,28,0,736.3
2015,"School Level","608","Bartow County","0107","Euharlee Elementary School","05",108,108,45,0,859.5
2015,"School Level","608","Bartow County","0115","Cloverleaf Elementary","03",114,114,44,0,621.1
2015,"School Level","608","Bartow County","0115","Cloverleaf Elementary","04",110,109,38,1,737.8
2015,"School Level","608","Bartow County","0115","Cloverleaf Elementary","05",132,131,78,1,947.5
2015,"School Level","608","Bartow County","0175","White Elementary School","03",88,88,36,0,608.5
2015,"School Level","608","Bartow County","0175","White Elementary School","04",86,86,41,0,819.1
2015,"School Level","608","Bartow County","0175","White Elementary School","05",74,74,44,0,959.9
2015,"School Level","608","Bartow County","0177","Adairsville Elementary School","03",111,111,59,0,684.5
2015,"School Level","608","Bartow County","0177","Adairsville Elementary School","04",100,100,37,0,781.5
2015,"School Level","608","Bartow County","0177","Adairsville Elementary School","05",118,118,48,0,866.5
2015,"School Level","608","Bartow County","0186","Mission Road Elementary School","03",80,80,41,0,655.1
2015,"School Level","608","Bartow County","0186","Mission Road Elementary School","04",78,78,31,0,791.9
2015,"School Level","608","Bartow County","0186","Mission Road Elementary School","05",73,73,43,0,954
2015,"School Level","608","Bartow County","0190","South Central Middle School","06",218,218,74,0,915.1
2015,"School Level","608","Bartow County","0190","South Central Middle School","07",213,212,111,1,1049.3
2015,"School Level","608","Bartow County","0190","South Central Middle School","08",202,202,112,0,1110
