SCHOOL_YEAR,DETAIL_LEVEL,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBJECT_CODE,TOTAL_STUDENTS_TESTED,STUDENTS_WITH_LEXILE,LEXILE_ON_OR_ABOVE_MIDPOINT,NO_LEXILE_SCORE,AVG_LEXILE_SCORE
2016,District Level,744,Union County,All,All,9th Grade Literature and Composition,172,172,145,TFS,1354.3
2016,District Level,744,Union County,All,All,American Literature and Composition,234,234,177,TFS,1425.4
2016,District Level,745,Thomaston-Upson County,All,All,9th Grade Literature and Composition,420,420,264,TFS,1230
2016,District Level,745,Thomaston-Upson County,All,All,American Literature and Composition,329,329,174,TFS,1272.3
2016,District Level,746,Walker County,All,All,9th Grade Literature and Composition,725,724,425,TFS,1194.5
2016,District Level,746,Walker County,All,All,American Literature and Composition,634,634,340,TFS,1293
2016,District Level,747,Walton County,All,All,9th Grade Literature and Composition,1103,1103,692,TFS,1210.3
2016,District Level,747,Walton County,All,All,American Literature and Composition,953,953,609,TFS,1355.3
2016,District Level,748,Ware County,All,All,9th Grade Literature and Composition,435,435,293,TFS,1233.1
2016,District Level,748,Ware County,All,All,American Literature and Composition,362,362,205,TFS,1305.4
2016,District Level,749,Warren County,All,All,9th Grade Literature and Composition,39,39,20,TFS,1173.6
2016,District Level,749,Warren County,All,All,American Literature and Composition,34,34,TFS,TFS,1174.7
2016,District Level,750,Washington County,All,All,9th Grade Literature and Composition,226,226,118,TFS,1172
2016,District Level,750,Washington County,All,All,American Literature and Composition,211,210,102,TFS,1252
2016,District Level,751,Wayne County,All,All,9th Grade Literature and Composition,447,447,250,TFS,1187.8
2016,District Level,751,Wayne County,All,All,American Literature and Composition,362,362,181,TFS,1283.5
2016,District Level,752,Webster County,All,All,9th Grade Literature and Composition,38,38,25,TFS,1271.7
2016,District Level,752,Webster County,All,All,American Literature and Composition,33,33,20,TFS,1287
2016,District Level,753,Wheeler County,All,All,9th Grade Literature and Composition,74,74,45,TFS,1223.2
2016,District Level,753,Wheeler County,All,All,American Literature and Composition,70,70,39,TFS,1277.5
2016,District Level,754,White County,All,All,9th Grade Literature and Composition,282,281,194,TFS,1244.2
2016,District Level,754,White County,All,All,American Literature and Composition,277,277,180,TFS,1353.2
2016,District Level,755,Whitfield County,All,All,9th Grade Literature and Composition,1084,1082,625,TFS,1190.8
2016,District Level,755,Whitfield County,All,All,American Literature and Composition,996,990,506,TFS,1278.2
2016,District Level,756,Wilcox County,All,All,9th Grade Literature and Composition,45,45,19,TFS,1119.2
2016,District Level,756,Wilcox County,All,All,American Literature and Composition,64,64,22,TFS,1228.9
2016,District Level,757,Wilkes County,All,All,9th Grade Literature and Composition,126,126,77,TFS,1182.3
2016,District Level,757,Wilkes County,All,All,American Literature and Composition,91,91,50,TFS,1338.1
2016,District Level,758,Wilkinson County,All,All,9th Grade Literature and Composition,115,115,49,TFS,1133.5
2016,District Level,758,Wilkinson County,All,All,American Literature and Composition,101,101,37,TFS,1218.5
2016,District Level,759,Worth County,All,All,9th Grade Literature and Composition,257,257,127,TFS,1159.7
2016,District Level,759,Worth County,All,All,American Literature and Composition,236,236,108,TFS,1229.2
2016,District Level,761,Atlanta Public Schools,All,All,9th Grade Literature and Composition,3439,3420,1634,19,1142.8
2016,District Level,761,Atlanta Public Schools,All,All,American Literature and Composition,2753,2744,1338,12,1267
2016,District Level,763,Bremen City,All,All,9th Grade Literature and Composition,182,182,147,TFS,1322.9
2016,District Level,763,Bremen City,All,All,American Literature and Composition,149,149,104,TFS,1388
2016,District Level,764,Buford City,All,All,9th Grade Literature and Composition,358,358,322,TFS,1366.3
2016,District Level,764,Buford City,All,All,American Literature and Composition,288,288,232,TFS,1491.7
2016,District Level,765,Calhoun City,All,All,9th Grade Literature and Composition,270,269,188,TFS,1252.3
2016,District Level,765,Calhoun City,All,All,American Literature and Composition,281,281,178,TFS,1350.1
2016,District Level,766,Carrollton City,All,All,9th Grade Literature and Composition,414,414,247,TFS,1199.6
2016,District Level,766,Carrollton City,All,All,American Literature and Composition,335,335,203,TFS,1319.1
2016,District Level,767,Cartersville City,All,All,9th Grade Literature and Composition,330,330,234,TFS,1256.1
2016,District Level,767,Cartersville City,All,All,American Literature and Composition,280,280,183,TFS,1358.4
2016,District Level,769,Chickamauga City,All,All,9th Grade Literature and Composition,130,130,107,TFS,1317.8
2016,District Level,769,Chickamauga City,All,All,American Literature and Composition,85,85,48,TFS,1316.5
2016,District Level,771,Commerce City,All,All,9th Grade Literature and Composition,152,152,86,TFS,1190.5
2016,District Level,771,Commerce City,All,All,American Literature and Composition,90,90,61,TFS,1348.8
2016,District Level,772,Dalton Public Schools,All,All,9th Grade Literature and Composition,725,725,383,TFS,1175
2016,District Level,772,Dalton Public Schools,All,All,American Literature and Composition,592,591,293,TFS,1276.6
2016,District Level,773,Decatur City,All,All,9th Grade Literature and Composition,332,332,291,TFS,1400.1
2016,District Level,773,Decatur City,All,All,American Literature and Composition,307,307,255,TFS,1491.4
2016,District Level,774,Dublin City,All,All,9th Grade Literature and Composition,207,207,60,TFS,1081
2016,District Level,774,Dublin City,All,All,American Literature and Composition,143,143,60,TFS,1212.1
2016,District Level,776,Gainesville City,All,All,9th Grade Literature and Composition,589,588,225,TFS,1105.7
2016,District Level,776,Gainesville City,All,All,American Literature and Composition,483,483,249,TFS,1278.6
2016,District Level,779,Jefferson City,All,All,9th Grade Literature and Composition,273,273,222,TFS,1325.1
2016,District Level,779,Jefferson City,All,All,American Literature and Composition,226,226,177,TFS,1434.4
2016,District Level,781,Marietta City,All,All,9th Grade Literature and Composition,641,640,410,TFS,1235.9
2016,District Level,781,Marietta City,All,All,American Literature and Composition,526,526,364,TFS,1382.5
2016,District Level,7820108,State Charter Schools- Mountain Education Center School,All,All,9th Grade Literature and Composition,115,112,64,TFS,1175.1
2016,District Level,7820108,State Charter Schools- Mountain Education Center School,All,All,American Literature and Composition,199,198,92,TFS,1274.7
2016,District Level,7820119,State Charter Schools- Provost Academy Georgia,All,All,9th Grade Literature and Composition,91,90,33,TFS,1094.6
2016,District Level,7820119,State Charter Schools- Provost Academy Georgia,All,All,American Literature and Composition,151,151,50,TFS,1179.8
2016,District Level,7820120,State Charter Schools- Georgia Cyber Academy,All,All,9th Grade Literature and Composition,1320,1320,844,TFS,1217.9
2016,District Level,7820120,State Charter Schools- Georgia Cyber Academy,All,All,American Literature and Composition,1032,1032,659,TFS,1345.3
2016,District Level,7820212,State Charter Schools- Cherokee Charter Academy,All,All,9th Grade Literature and Composition,17,17,17,TFS,1402.1
2016,District Level,7820412,State Charter Schools- Georgia Connections Academy,All,All,9th Grade Literature and Composition,342,342,264,TFS,1299.1
2016,District Level,7820412,State Charter Schools- Georgia Connections Academy,All,All,American Literature and Composition,368,368,270,TFS,1419.7
2016,District Level,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),All,All,9th Grade Literature and Composition,53,53,25,TFS,1149.4
2016,District Level,7820613,State Charter Schools- Foothills Charter High School (Madison Campus),All,All,American Literature and Composition,62,62,23,TFS,1206
2016,District Level,7830103,Commission Charter Schools- CCAT School,All,All,9th Grade Literature and Composition,19,19,14,TFS,1232.9
2016,District Level,7830103,Commission Charter Schools- CCAT School,All,All,American Literature and Composition,21,21,12,TFS,1308.3
2016,District Level,7830210,Commission Charter Schools- Pataula Charter Academy,All,All,9th Grade Literature and Composition,40,39,27,TFS,1225.4
2016,District Level,7830210,Commission Charter Schools- Pataula Charter Academy,All,All,American Literature and Composition,22,22,12,TFS,1271.4
2016,District Level,7830310,Commission Charter Schools- Fulton Leadership Academy,All,All,9th Grade Literature and Composition,63,63,29,TFS,1147.5
2016,District Level,7830310,Commission Charter Schools- Fulton Leadership Academy,All,All,American Literature and Composition,20,20,TFS,TFS,1191.3
2016,District Level,7830610,Commission Charter Schools- Coweta Charter Academy,All,All,9th Grade Literature and Composition,10,10,TFS,TFS,1372.5
2016,District Level,784,Pelham City,All,All,9th Grade Literature and Composition,95,95,40,TFS,1160.9
2016,District Level,784,Pelham City,All,All,American Literature and Composition,115,115,48,TFS,1224.6
2016,District Level,785,Rome City,All,All,9th Grade Literature and Composition,505,501,332,TFS,1249.1
2016,District Level,785,Rome City,All,All,American Literature and Composition,416,415,242,TFS,1334.2
2016,District Level,786,Social Circle City,All,All,9th Grade Literature and Composition,148,148,97,TFS,1233.1
2016,District Level,786,Social Circle City,All,All,American Literature and Composition,142,142,103,TFS,1416.7
2016,District Level,789,Thomasville City,All,All,9th Grade Literature and Composition,224,224,110,TFS,1175.6
2016,District Level,789,Thomasville City,All,All,American Literature and Composition,158,158,79,TFS,1270.2
2016,District Level,791,Trion City,All,All,9th Grade Literature and Composition,116,116,89,TFS,1309.4
2016,District Level,791,Trion City,All,All,American Literature and Composition,92,92,76,TFS,1431.4
2016,District Level,792,Valdosta City,All,All,9th Grade Literature and Composition,595,594,329,TFS,1177.6
2016,District Level,792,Valdosta City,All,All,American Literature and Composition,428,428,196,TFS,1247
2016,District Level,793,Vidalia City,All,All,9th Grade Literature and Composition,333,309,202,24,1239.4
2016,District Level,793,Vidalia City,All,All,American Literature and Composition,280,261,160,19,1321.6
2016,District Level,7991893,State Schools- Atlanta Area School for the Deaf,All,All,9th Grade Literature and Composition,16,16,TFS,TFS,823.1
2016,District Level,7991893,State Schools- Atlanta Area School for the Deaf,All,All,American Literature and Composition,12,11,TFS,TFS,753.6
2016,District Level,7991894,State Schools- Georgia Academy for the Blind,All,All,9th Grade Literature and Composition,,,,,
2016,District Level,7991894,State Schools- Georgia Academy for the Blind,All,All,American Literature and Composition,,,,,
2016,District Level,7991895,State Schools- Georgia School for the Deaf,All,All,9th Grade Literature and Composition,16,16,TFS,TFS,869.1
2016,District Level,7991895,State Schools- Georgia School for the Deaf,All,All,American Literature and Composition,,,,,
2016,District Level,891,Department of Juvenile Justice,All,All,9th Grade Literature and Composition,110,104,13,TFS,927.2
2016,District Level,891,Department of Juvenile Justice,All,All,American Literature and Composition,27,27,11,TFS,1177.8
2016,School Level,601,Appling County,103,Appling County High School,9th Grade Literature and Composition,276,276,166,TFS,1198.1
2016,School Level,601,Appling County,103,Appling County High School,American Literature and Composition,225,225,114,TFS,1282.5
2016,School Level,602,Atkinson County,103,Atkinson County High School,9th Grade Literature and Composition,130,129,70,TFS,1173.4
2016,School Level,602,Atkinson County,103,Atkinson County High School,American Literature and Composition,103,103,49,TFS,1256.7
2016,School Level,603,Bacon County,202,Bacon County Middle School,9th Grade Literature and Composition,,,,,
2016,School Level,603,Bacon County,302,Bacon County High School,9th Grade Literature and Composition,175,175,81,TFS,1138.5
2016,School Level,603,Bacon County,302,Bacon County High School,American Literature and Composition,134,134,64,TFS,1265.9
2016,School Level,604,Baker County,105,Baker County K12 School,9th Grade Literature and Composition,28,28,16,TFS,1143.8
2016,School Level,604,Baker County,105,Baker County K12 School,American Literature and Composition,21,21,10,TFS,1263.3
2016,School Level,605,Baldwin County,100,Oak Hill MS,9th Grade Literature and Composition,12,12,TFS,TFS,1138.8
2016,School Level,605,Baldwin County,189,Baldwin High School,9th Grade Literature and Composition,391,391,198,TFS,1157.5
2016,School Level,605,Baldwin County,189,Baldwin High School,American Literature and Composition,322,322,126,TFS,1232.5
2016,School Level,606,Banks County,199,Banks County High School,9th Grade Literature and Composition,222,222,151,TFS,1238.3
2016,School Level,606,Banks County,199,Banks County High School,American Literature and Composition,230,230,132,TFS,1303.7
2016,School Level,607,Barrow County,101,Apalachee High School,9th Grade Literature and Composition,499,498,336,TFS,1227.1
2016,School Level,607,Barrow County,101,Apalachee High School,American Literature and Composition,382,381,221,TFS,1336.4
2016,School Level,607,Barrow County,3052,Winder-Barrow High School,9th Grade Literature and Composition,543,541,308,TFS,1185.1
2016,School Level,607,Barrow County,3052,Winder-Barrow High School,American Literature and Composition,444,444,222,TFS,1284
2016,School Level,608,Bartow County,105,Adairsville High School,9th Grade Literature and Composition,253,253,154,TFS,1217.1
2016,School Level,608,Bartow County,105,Adairsville High School,American Literature and Composition,221,221,108,TFS,1271
2016,School Level,608,Bartow County,114,Cass High School,9th Grade Literature and Composition,440,440,234,TFS,1168.6
2016,School Level,608,Bartow County,114,Cass High School,American Literature and Composition,386,386,168,TFS,1243
2016,School Level,608,Bartow County,198,Woodland High School,9th Grade Literature and Composition,511,511,286,TFS,1172.4
2016,School Level,608,Bartow County,198,Woodland High School,American Literature and Composition,397,397,227,TFS,1314.6
2016,School Level,609,Ben Hill County,291,Fitzgerald High School,9th Grade Literature and Composition,244,244,123,TFS,1164.7
2016,School Level,609,Ben Hill County,291,Fitzgerald High School,American Literature and Composition,215,215,87,TFS,1202.6
2016,School Level,610,Berrien County,101,Berrien High School,9th Grade Literature and Composition,224,224,144,TFS,1228.4
2016,School Level,610,Berrien County,101,Berrien High School,American Literature and Composition,227,227,162,TFS,1399.8
2016,School Level,610,Berrien County,106,Berrien Academy Performance Learning Center,9th Grade Literature and Composition,19,19,TFS,TFS,1079.2
2016,School Level,610,Berrien County,106,Berrien Academy Performance Learning Center,American Literature and Composition,12,12,TFS,TFS,1246.7
2016,School Level,611,Bibb County,105,Howard High School,9th Grade Literature and Composition,350,350,204,TFS,1192.5
2016,School Level,611,Bibb County,105,Howard High School,American Literature and Composition,301,301,175,TFS,1308.9
2016,School Level,611,Bibb County,117,Academy For Classical Education,9th Grade Literature and Composition,74,74,68,TFS,1389.9
2016,School Level,611,Bibb County,186,Central High School,9th Grade Literature and Composition,313,312,145,TFS,1140.8
2016,School Level,611,Bibb County,186,Central High School,American Literature and Composition,228,225,96,TFS,1218.4
2016,School Level,611,Bibb County,198,Westside High School,9th Grade Literature and Composition,280,280,91,TFS,1076.9
2016,School Level,611,Bibb County,198,Westside High School,American Literature and Composition,239,239,60,TFS,1099.5
2016,School Level,611,Bibb County,204,Rutland High School,9th Grade Literature and Composition,309,309,166,TFS,1158.6
2016,School Level,611,Bibb County,204,Rutland High School,American Literature and Composition,249,247,122,TFS,1237.6
2016,School Level,611,Bibb County,286,Northeast High School,9th Grade Literature and Composition,219,218,66,TFS,1029.9
2016,School Level,611,Bibb County,286,Northeast High School,American Literature and Composition,155,154,32,TFS,1102.4
2016,School Level,611,Bibb County,386,Southwest High School,9th Grade Literature and Composition,227,227,73,TFS,1070.6
2016,School Level,611,Bibb County,386,Southwest High School,American Literature and Composition,199,199,50,TFS,1085.7
2016,School Level,611,Bibb County,407,LakeBridge Behavioral Health System,9th Grade Literature and Composition,,,,,
2016,School Level,612,Bleckley County,105,Bleckley County High School,9th Grade Literature and Composition,171,171,128,TFS,1292
2016,School Level,612,Bleckley County,105,Bleckley County High School,American Literature and Composition,155,155,103,TFS,1369.7
2016,School Level,612,Bleckley County,115,Bleckley County Success Academy,9th Grade Literature and Composition,10,,,TFS,
2016,School Level,612,Bleckley County,115,Bleckley County Success Academy,American Literature and Composition,17,17,TFS,TFS,1028.5
2016,School Level,613,Brantley County,1050,Brantley County High School,9th Grade Literature and Composition,238,238,147,TFS,1228.1
2016,School Level,613,Brantley County,1050,Brantley County High School,American Literature and Composition,227,227,124,TFS,1321.1
2016,School Level,614,Brooks County,110,Brooks County High School,9th Grade Literature and Composition,141,141,90,TFS,1208.7
2016,School Level,614,Brooks County,110,Brooks County High School,American Literature and Composition,117,117,55,TFS,1255
2016,School Level,615,Bryan County,182,Richmond Hill High School,9th Grade Literature and Composition,454,454,311,TFS,1223.1
2016,School Level,615,Bryan County,182,Richmond Hill High School,American Literature and Composition,471,470,351,TFS,1435.9
2016,School Level,615,Bryan County,199,Richmond Hill Middle School,9th Grade Literature and Composition,131,131,129,TFS,1483.5
2016,School Level,615,Bryan County,402,Bryan County Middle School,9th Grade Literature and Composition,25,25,22,TFS,1338.8
2016,School Level,615,Bryan County,502,Bryan County High School,9th Grade Literature and Composition,137,137,57,TFS,1093.6
2016,School Level,615,Bryan County,502,Bryan County High School,American Literature and Composition,154,154,62,TFS,1237.6
2016,School Level,616,Bulloch County,203,Southeast Bulloch High School,9th Grade Literature and Composition,260,260,176,TFS,1233.3
2016,School Level,616,Bulloch County,203,Southeast Bulloch High School,American Literature and Composition,225,225,123,TFS,1305.2
2016,School Level,616,Bulloch County,2054,Statesboro High School,9th Grade Literature and Composition,436,435,260,TFS,1208.3
2016,School Level,616,Bulloch County,2054,Statesboro High School,American Literature and Composition,370,370,213,TFS,1318.7
2016,School Level,616,Bulloch County,4052,Portal Middle/High School,9th Grade Literature and Composition,59,59,38,TFS,1209.4
2016,School Level,616,Bulloch County,4052,Portal Middle/High School,American Literature and Composition,60,60,31,TFS,1290.9
2016,School Level,617,Burke County,188,Burke County Middle School,9th Grade Literature and Composition,36,36,19,TFS,1153.8
2016,School Level,617,Burke County,288,Burke County High School,9th Grade Literature and Composition,288,288,149,TFS,1150.4
2016,School Level,617,Burke County,288,Burke County High School,American Literature and Composition,249,249,105,TFS,1241.1
2016,School Level,618,Butts County,100,Henderson Middle School,9th Grade Literature and Composition,53,53,48,TFS,1387.4
2016,School Level,618,Butts County,190,Jackson High School,9th Grade Literature and Composition,231,231,100,TFS,1119.1
2016,School Level,618,Butts County,190,Jackson High School,American Literature and Composition,277,277,111,TFS,1209.7
2016,School Level,619,Calhoun County,113,Calhoun County High School,9th Grade Literature and Composition,58,58,26,TFS,1131.2
2016,School Level,619,Calhoun County,113,Calhoun County High School,American Literature and Composition,40,40,19,TFS,1289.8
2016,School Level,620,Camden County,295,Camden County High School,9th Grade Literature and Composition,676,676,487,TFS,1273.3
2016,School Level,620,Camden County,295,Camden County High School,American Literature and Composition,601,601,409,TFS,1380.4
2016,School Level,621,Candler County,101,Metter High School,9th Grade Literature and Composition,138,138,81,TFS,1206.5
2016,School Level,621,Candler County,101,Metter High School,American Literature and Composition,132,132,71,TFS,1286.7
2016,School Level,622,Carroll County,112,KidsPeace,9th Grade Literature and Composition,12,12,TFS,TFS,980
2016,School Level,622,Carroll County,112,KidsPeace,American Literature and Composition,,,,,
2016,School Level,622,Carroll County,177,Central Middle School,9th Grade Literature and Composition,12,12,12,TFS,1484.2
2016,School Level,622,Carroll County,189,Temple High School,9th Grade Literature and Composition,175,175,94,TFS,1171.7
2016,School Level,622,Carroll County,189,Temple High School,American Literature and Composition,156,156,95,TFS,1334.8
2016,School Level,622,Carroll County,212,Mt. Zion High School,9th Grade Literature and Composition,106,106,66,TFS,1214.2
2016,School Level,622,Carroll County,212,Mt. Zion High School,American Literature and Composition,94,94,39,TFS,1217.8
2016,School Level,622,Carroll County,2052,Central High School,9th Grade Literature and Composition,307,307,193,TFS,1227.3
2016,School Level,622,Carroll County,2052,Central High School,American Literature and Composition,277,277,171,TFS,1329.4
2016,School Level,622,Carroll County,3050,Bowdon High School,9th Grade Literature and Composition,110,110,59,TFS,1156
2016,School Level,622,Carroll County,3050,Bowdon High School,American Literature and Composition,103,103,66,TFS,1345.3
2016,School Level,622,Carroll County,5054,Villa Rica High School,9th Grade Literature and Composition,442,442,260,TFS,1200.5
2016,School Level,622,Carroll County,5054,Villa Rica High School,American Literature and Composition,336,336,196,TFS,1331.6
2016,School Level,623,Catoosa County,109,Heritage High School,9th Grade Literature and Composition,315,315,205,TFS,1238.2
2016,School Level,623,Catoosa County,109,Heritage High School,American Literature and Composition,319,319,205,TFS,1337.8
2016,School Level,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,9th Grade Literature and Composition,265,265,154,TFS,1180.6
2016,School Level,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,American Literature and Composition,242,242,125,TFS,1276.8
2016,School Level,623,Catoosa County,4052,Ringgold High School,9th Grade Literature and Composition,277,277,182,TFS,1215.4
2016,School Level,623,Catoosa County,4052,Ringgold High School,American Literature and Composition,261,261,150,TFS,1310.4
2016,School Level,623,Catoosa County,5052,Ringgold Middle School,9th Grade Literature and Composition,,,,,
2016,School Level,624,Charlton County,287,Charlton County High School,9th Grade Literature and Composition,145,145,82,TFS,1174.3
2016,School Level,624,Charlton County,287,Charlton County High School,American Literature and Composition,113,113,64,TFS,1296.7
2016,School Level,625,Savannah-Chatham County,101,Johnson High School,9th Grade Literature and Composition,209,209,106,TFS,1136.9
2016,School Level,625,Savannah-Chatham County,101,Johnson High School,American Literature and Composition,217,216,82,TFS,1225.6
2016,School Level,625,Savannah-Chatham County,107,UHS of Savannah Coastal Harbor Treatment Center,9th Grade Literature and Composition,,,,,
2016,School Level,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,9th Grade Literature and Composition,92,92,61,TFS,1237.9
2016,School Level,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,American Literature and Composition,109,109,79,TFS,1370.8
2016,School Level,625,Savannah-Chatham County,117,New Hampstead High School,9th Grade Literature and Composition,335,335,161,TFS,1142.8
2016,School Level,625,Savannah-Chatham County,117,New Hampstead High School,American Literature and Composition,398,396,157,TFS,1220
2016,School Level,625,Savannah-Chatham County,118,Oglethorpe Charter School,9th Grade Literature and Composition,48,48,47,TFS,1464
2016,School Level,625,Savannah-Chatham County,124,The STEM Academy at Bartlett,9th Grade Literature and Composition,191,191,167,TFS,1339.8
2016,School Level,625,Savannah-Chatham County,192,Esther F. Garrison School for the Arts,9th Grade Literature and Composition,72,72,69,TFS,1400.6
2016,School Level,625,Savannah-Chatham County,194,Georgetown School,9th Grade Literature and Composition,,,,,
2016,School Level,625,Savannah-Chatham County,199,West Chatham Middle School,9th Grade Literature and Composition,49,49,39,TFS,1289.8
2016,School Level,625,Savannah-Chatham County,201,DeRenne Middle School,9th Grade Literature and Composition,22,22,18,TFS,1256.8
2016,School Level,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,9th Grade Literature and Composition,149,147,37,TFS,1050.4
2016,School Level,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,American Literature and Composition,145,143,28,TFS,1089.7
2016,School Level,625,Savannah-Chatham County,211,Godley Station School,9th Grade Literature and Composition,42,42,41,TFS,1442.6
2016,School Level,625,Savannah-Chatham County,299,Southwest Middle School,9th Grade Literature and Composition,36,36,32,TFS,1325
2016,School Level,625,Savannah-Chatham County,301,Myers Middle School,9th Grade Literature and Composition,14,14,10,TFS,1252.5
2016,School Level,625,Savannah-Chatham County,311,Coastal Middle School,9th Grade Literature and Composition,49,49,47,TFS,1440.4
2016,School Level,625,Savannah-Chatham County,411,Islands High School,9th Grade Literature and Composition,222,220,156,TFS,1248.5
2016,School Level,625,Savannah-Chatham County,411,Islands High School,American Literature and Composition,241,239,159,TFS,1377.4
2016,School Level,625,Savannah-Chatham County,499,Savannah Arts Academy,9th Grade Literature and Composition,113,113,103,TFS,1408
2016,School Level,625,Savannah-Chatham County,499,Savannah Arts Academy,American Literature and Composition,214,214,203,TFS,1558.9
2016,School Level,625,Savannah-Chatham County,512,Rice Creek School,9th Grade Literature and Composition,17,17,16,TFS,1320.3
2016,School Level,625,Savannah-Chatham County,513,Savannah Early College High School,9th Grade Literature and Composition,32,32,26,TFS,1274.4
2016,School Level,625,Savannah-Chatham County,513,Savannah Early College High School,American Literature and Composition,80,80,63,TFS,1420.9
2016,School Level,625,Savannah-Chatham County,2052,Beach High School,9th Grade Literature and Composition,261,259,84,TFS,1075.7
2016,School Level,625,Savannah-Chatham County,2052,Beach High School,American Literature and Composition,208,207,58,TFS,1154.7
2016,School Level,625,Savannah-Chatham County,2060,Hubert Middle School,9th Grade Literature and Composition,24,24,14,TFS,1193.8
2016,School Level,625,Savannah-Chatham County,3056,Groves High School,9th Grade Literature and Composition,249,242,77,TFS,1062
2016,School Level,625,Savannah-Chatham County,3056,Groves High School,American Literature and Composition,129,129,36,TFS,1160.9
2016,School Level,625,Savannah-Chatham County,4058,Hesse School,9th Grade Literature and Composition,55,55,51,TFS,1340.5
2016,School Level,625,Savannah-Chatham County,5060,Jenkins High School,9th Grade Literature and Composition,193,193,80,TFS,1108.7
2016,School Level,625,Savannah-Chatham County,5060,Jenkins High School,American Literature and Composition,223,221,80,TFS,1196.5
2016,School Level,625,Savannah-Chatham County,5070,Windsor Forest High School,9th Grade Literature and Composition,270,267,127,TFS,1135
2016,School Level,625,Savannah-Chatham County,5070,Windsor Forest High School,American Literature and Composition,242,242,118,TFS,1271.9
2016,School Level,626,Chattahoochee County,206,Chattahoochee County High School,9th Grade Literature and Composition,112,112,54,TFS,1148.8
2016,School Level,626,Chattahoochee County,206,Chattahoochee County High School,American Literature and Composition,104,104,59,TFS,1279.5
2016,School Level,627,Chattooga County,111,Chattooga Academy,9th Grade Literature and Composition,16,16,TFS,TFS,914.7
2016,School Level,627,Chattooga County,111,Chattooga Academy,American Literature and Composition,16,16,TFS,TFS,965.3
2016,School Level,627,Chattooga County,1050,Chattooga High School,9th Grade Literature and Composition,176,176,107,TFS,1189.4
2016,School Level,627,Chattooga County,1050,Chattooga High School,American Literature and Composition,181,181,73,TFS,1215.1
2016,School Level,628,Cherokee County,106,Creekview High School,9th Grade Literature and Composition,509,509,417,TFS,1356.3
2016,School Level,628,Cherokee County,106,Creekview High School,American Literature and Composition,469,469,356,TFS,1449.8
2016,School Level,628,Cherokee County,115,River Ridge High School,9th Grade Literature and Composition,427,427,333,TFS,1308.3
2016,School Level,628,Cherokee County,115,River Ridge High School,American Literature and Composition,413,413,333,TFS,1475
2016,School Level,628,Cherokee County,176,Etowah High School,9th Grade Literature and Composition,608,608,487,TFS,1315.1
2016,School Level,628,Cherokee County,176,Etowah High School,American Literature and Composition,644,643,487,TFS,1442.5
2016,School Level,628,Cherokee County,191,Sequoyah High School,9th Grade Literature and Composition,500,500,420,TFS,1342.5
2016,School Level,628,Cherokee County,191,Sequoyah High School,American Literature and Composition,447,447,345,TFS,1458.6
2016,School Level,628,Cherokee County,197,Woodstock High School,9th Grade Literature and Composition,598,597,492,TFS,1326.5
2016,School Level,628,Cherokee County,197,Woodstock High School,American Literature and Composition,511,511,419,TFS,1478.7
2016,School Level,628,Cherokee County,297,Woodstock Middle School,9th Grade Literature and Composition,,,,,
2016,School Level,628,Cherokee County,305,Creekland Middle School,9th Grade Literature and Composition,,,,,
2016,School Level,628,Cherokee County,5050,Cherokee High School,9th Grade Literature and Composition,782,779,499,TFS,1210.6
2016,School Level,628,Cherokee County,5050,Cherokee High School,American Literature and Composition,547,547,361,TFS,1360
2016,School Level,629,Clarke County,102,Cedar Shoals High School,9th Grade Literature and Composition,430,430,198,TFS,1135.4
2016,School Level,629,Clarke County,102,Cedar Shoals High School,American Literature and Composition,342,342,134,TFS,1203.2
2016,School Level,629,Clarke County,104,Classic City High School,9th Grade Literature and Composition,21,20,TFS,TFS,1047.8
2016,School Level,629,Clarke County,104,Classic City High School,American Literature and Composition,42,42,10,TFS,1145.5
2016,School Level,629,Clarke County,5556,Clarke Central High School,9th Grade Literature and Composition,434,434,224,TFS,1175.3
2016,School Level,629,Clarke County,5556,Clarke Central High School,American Literature and Composition,290,290,158,TFS,1301.4
2016,School Level,630,Clay County,104,Clay County Middle School,9th Grade Literature and Composition,,,,,
2016,School Level,630,Clay County,114,Clay County Academies,9th Grade Literature and Composition,,,,,
2016,School Level,631,Clayton County,104,Mundy's Mill High School,9th Grade Literature and Composition,515,515,242,TFS,1144.8
2016,School Level,631,Clayton County,104,Mundy's Mill High School,American Literature and Composition,404,404,196,TFS,1246.6
2016,School Level,631,Clayton County,114,Elite Scholars Academy School,9th Grade Literature and Composition,90,90,84,TFS,1394.7
2016,School Level,631,Clayton County,114,Elite Scholars Academy School,American Literature and Composition,62,62,60,TFS,1558
2016,School Level,631,Clayton County,115,Charles R. Drew High School,9th Grade Literature and Composition,435,435,201,TFS,1127.9
2016,School Level,631,Clayton County,115,Charles R. Drew High School,American Literature and Composition,371,371,176,TFS,1257.8
