LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2015-16,606,Banks County,199,Banks County High School,All Students,Mathematics,2090342,52569,91,91,20.6,20.3,19.4,19.4
2015-16,606,Banks County,199,Banks County High School,All Students,Reading,2090342,52565,91,91,21.3,21.5,20.7,20.7
2015-16,606,Banks County,199,Banks County High School,All Students,Science,2090342,52564,91,91,20.8,20.8,20.3,20.3
2015-16,606,Banks County,199,Banks County High School,All Students,Writing Subscore,754169,19711,45,45,19.3,18.1,16.2,16.2
2015-16,607,Barrow County,101,Apalachee High School,All Students,Composite,2090342,52567,361,177,20.8,20.8,19.9,20
2015-16,607,Barrow County,101,Apalachee High School,All Students,English,2090342,52568,361,177,20.1,20.2,19,19.2
2015-16,607,Barrow County,101,Apalachee High School,All Students,Mathematics,2090342,52569,361,177,20.6,20.3,19.2,19.2
2015-16,607,Barrow County,101,Apalachee High School,All Students,Reading,2090342,52565,361,177,21.3,21.5,20.6,20.9
2015-16,607,Barrow County,101,Apalachee High School,All Students,Science,2090342,52564,361,177,20.8,20.8,20.1,20.3
2015-16,607,Barrow County,101,Apalachee High School,All Students,Writing Subscore,754169,19711,161,100,19.3,18.1,17.3,17
2015-16,607,Barrow County,3052,Winder-Barrow High School,All Students,Composite,2090342,52567,361,184,20.8,20.8,19.9,19.7
2015-16,607,Barrow County,3052,Winder-Barrow High School,All Students,English,2090342,52568,361,184,20.1,20.2,19,18.9
2015-16,607,Barrow County,3052,Winder-Barrow High School,All Students,Mathematics,2090342,52569,361,184,20.6,20.3,19.2,19.1
2015-16,607,Barrow County,3052,Winder-Barrow High School,All Students,Reading,2090342,52565,361,184,21.3,21.5,20.6,20.3
2015-16,607,Barrow County,3052,Winder-Barrow High School,All Students,Science,2090342,52564,361,184,20.8,20.8,20.1,19.9
2015-16,607,Barrow County,3052,Winder-Barrow High School,All Students,Writing Subscore,754169,19711,161,61,19.3,18.1,17.3,17.9
2015-16,608,Bartow County,105,Adairsville High School,All Students,Composite,2090342,52567,438,101,20.8,20.8,20,20
2015-16,608,Bartow County,105,Adairsville High School,All Students,English,2090342,52568,439,101,20.1,20.2,19.3,19.8
2015-16,608,Bartow County,105,Adairsville High School,All Students,Mathematics,2090342,52569,438,101,20.6,20.3,18.9,18.7
2015-16,608,Bartow County,105,Adairsville High School,All Students,Reading,2090342,52565,439,101,21.3,21.5,20.9,21
2015-16,608,Bartow County,105,Adairsville High School,All Students,Science,2090342,52564,438,101,20.8,20.8,20.3,20.2
2015-16,608,Bartow County,105,Adairsville High School,All Students,Writing Subscore,754169,19711,163,40,19.3,18.1,18,18.4
2015-16,608,Bartow County,114,Cass High School,All Students,Composite,2090342,52567,438,150,20.8,20.8,20,19.4
2015-16,608,Bartow County,114,Cass High School,All Students,English,2090342,52568,439,150,20.1,20.2,19.3,18.6
2015-16,608,Bartow County,114,Cass High School,All Students,Mathematics,2090342,52569,438,150,20.6,20.3,18.9,18.4
2015-16,608,Bartow County,114,Cass High School,All Students,Reading,2090342,52565,439,150,21.3,21.5,20.9,20.4
2015-16,608,Bartow County,114,Cass High School,All Students,Science,2090342,52564,438,150,20.8,20.8,20.3,19.7
2015-16,608,Bartow County,114,Cass High School,All Students,Writing Subscore,754169,19711,163,57,19.3,18.1,18,17.6
2015-16,608,Bartow County,198,Woodland High School,All Students,Composite,2090342,52567,438,187,20.8,20.8,20,20.5
2015-16,608,Bartow County,198,Woodland High School,All Students,English,2090342,52568,439,188,20.1,20.2,19.3,19.7
2015-16,608,Bartow County,198,Woodland High School,All Students,Mathematics,2090342,52569,438,187,20.6,20.3,18.9,19.5
2015-16,608,Bartow County,198,Woodland High School,All Students,Reading,2090342,52565,439,188,21.3,21.5,20.9,21.3
2015-16,608,Bartow County,198,Woodland High School,All Students,Science,2090342,52564,438,187,20.8,20.8,20.3,20.9
2015-16,608,Bartow County,198,Woodland High School,All Students,Writing Subscore,754169,19711,163,66,19.3,18.1,18,18.1
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Composite,2090342,52567,50,50,20.8,20.8,17.7,17.7
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,English,2090342,52568,50,50,20.1,20.2,16.4,16.4
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Mathematics,2090342,52569,50,50,20.6,20.3,18.8,18.8
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Reading,2090342,52565,50,50,21.3,21.5,18,18
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Science,2090342,52564,50,50,20.8,20.8,17.2,17.2
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Writing Subscore,754169,19711,11,11,19.3,18.1,19.3,19.3
2015-16,610,Berrien County,101,Berrien High School,All Students,Composite,2090342,52567,TFS,TFS,20.8,20.8,,
2015-16,610,Berrien County,101,Berrien High School,All Students,English,2090342,52568,TFS,TFS,20.1,20.2,,
2015-16,610,Berrien County,101,Berrien High School,All Students,Mathematics,2090342,52569,TFS,TFS,20.6,20.3,,
2015-16,610,Berrien County,101,Berrien High School,All Students,Reading,2090342,52565,TFS,TFS,21.3,21.5,,
2015-16,610,Berrien County,101,Berrien High School,All Students,Science,2090342,52564,TFS,TFS,20.8,20.8,,
2015-16,610,Berrien County,101,Berrien High School,All Students,Writing Subscore,754169,19711,TFS,TFS,19.3,18.1,,
2015-16,611,Bibb County,105,Howard High School,All Students,Composite,2090342,52567,621,155,20.8,20.8,17.4,19
2015-16,611,Bibb County,105,Howard High School,All Students,English,2090342,52568,621,155,20.1,20.2,16.3,18.4
2015-16,611,Bibb County,105,Howard High School,All Students,Mathematics,2090342,52569,621,155,20.6,20.3,17.4,18.8
2015-16,611,Bibb County,105,Howard High School,All Students,Reading,2090342,52565,621,155,21.3,21.5,17.9,19.5
2015-16,611,Bibb County,105,Howard High School,All Students,Science,2090342,52564,621,155,20.8,20.8,17.4,18.7
2015-16,611,Bibb County,105,Howard High School,All Students,Writing Subscore,754169,19711,235,65,19.3,18.1,15.6,17.4
2015-16,611,Bibb County,186,Central High School,All Students,Composite,2090342,52567,621,142,20.8,20.8,17.4,17.5
2015-16,611,Bibb County,186,Central High School,All Students,English,2090342,52568,621,142,20.1,20.2,16.3,16.5
2015-16,611,Bibb County,186,Central High School,All Students,Mathematics,2090342,52569,621,142,20.6,20.3,17.4,17.5
2015-16,611,Bibb County,186,Central High School,All Students,Reading,2090342,52565,621,142,21.3,21.5,17.9,18.4
2015-16,611,Bibb County,186,Central High School,All Students,Science,2090342,52564,621,142,20.8,20.8,17.4,17.2
2015-16,611,Bibb County,186,Central High School,All Students,Writing Subscore,754169,19711,235,55,19.3,18.1,15.6,15.8
2015-16,611,Bibb County,198,Westside High School,All Students,Composite,2090342,52567,621,133,20.8,20.8,17.4,16.8
2015-16,611,Bibb County,198,Westside High School,All Students,English,2090342,52568,621,133,20.1,20.2,16.3,15.8
2015-16,611,Bibb County,198,Westside High School,All Students,Mathematics,2090342,52569,621,133,20.6,20.3,17.4,16.9
2015-16,611,Bibb County,198,Westside High School,All Students,Reading,2090342,52565,621,133,21.3,21.5,17.9,17.1
2015-16,611,Bibb County,198,Westside High School,All Students,Science,2090342,52564,621,133,20.8,20.8,17.4,17.1
2015-16,611,Bibb County,198,Westside High School,All Students,Writing Subscore,754169,19711,235,49,19.3,18.1,15.6,14.5
2015-16,611,Bibb County,204,Rutland High School,All Students,Composite,2090342,52567,621,64,20.8,20.8,17.4,17.5
2015-16,611,Bibb County,204,Rutland High School,All Students,English,2090342,52568,621,64,20.1,20.2,16.3,16.3
2015-16,611,Bibb County,204,Rutland High School,All Students,Mathematics,2090342,52569,621,64,20.6,20.3,17.4,17.5
2015-16,611,Bibb County,204,Rutland High School,All Students,Reading,2090342,52565,621,64,21.3,21.5,17.9,17.7
2015-16,611,Bibb County,204,Rutland High School,All Students,Science,2090342,52564,621,64,20.8,20.8,17.4,18.1
2015-16,611,Bibb County,204,Rutland High School,All Students,Writing Subscore,754169,19711,235,31,19.3,18.1,15.6,15.3
2015-16,611,Bibb County,286,Northeast High School,All Students,Composite,2090342,52567,621,55,20.8,20.8,17.4,16.3
2015-16,611,Bibb County,286,Northeast High School,All Students,English,2090342,52568,621,55,20.1,20.2,16.3,14.6
2015-16,611,Bibb County,286,Northeast High School,All Students,Mathematics,2090342,52569,621,55,20.6,20.3,17.4,16.4
2015-16,611,Bibb County,286,Northeast High School,All Students,Reading,2090342,52565,621,55,21.3,21.5,17.9,16.8
2015-16,611,Bibb County,286,Northeast High School,All Students,Science,2090342,52564,621,55,20.8,20.8,17.4,16.5
2015-16,611,Bibb County,286,Northeast High School,All Students,Writing Subscore,754169,19711,235,20,19.3,18.1,15.6,14.1
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Composite,2090342,52567,621,TFS,20.8,20.8,17.4,
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,English,2090342,52568,621,TFS,20.1,20.2,16.3,
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Mathematics,2090342,52569,621,TFS,20.6,20.3,17.4,
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Reading,2090342,52565,621,TFS,21.3,21.5,17.9,
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Science,2090342,52564,621,TFS,20.8,20.8,17.4,
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Writing Subscore,754169,19711,235,TFS,19.3,18.1,15.6,
2015-16,611,Bibb County,386,Southwest High School,All Students,Composite,2090342,52567,621,68,20.8,20.8,17.4,15.5
2015-16,611,Bibb County,386,Southwest High School,All Students,English,2090342,52568,621,68,20.1,20.2,16.3,13.5
2015-16,611,Bibb County,386,Southwest High School,All Students,Mathematics,2090342,52569,621,68,20.6,20.3,17.4,15.9
2015-16,611,Bibb County,386,Southwest High School,All Students,Reading,2090342,52565,621,68,21.3,21.5,17.9,16.1
2015-16,611,Bibb County,386,Southwest High School,All Students,Science,2090342,52564,621,68,20.8,20.8,17.4,15.9
2015-16,611,Bibb County,386,Southwest High School,All Students,Writing Subscore,754169,19711,235,14,19.3,18.1,15.6,12.7
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Composite,2090342,52567,45,45,20.8,20.8,19.1,19.1
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,English,2090342,52568,45,45,20.1,20.2,17.5,17.5
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Mathematics,2090342,52569,45,45,20.6,20.3,19.4,19.4
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Reading,2090342,52565,45,45,21.3,21.5,19.3,19.3
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Science,2090342,52564,45,45,20.8,20.8,19.3,19.3
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Writing Subscore,754169,19711,14,14,19.3,18.1,14.5,14.5
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Composite,2090342,52567,43,43,20.8,20.8,21,21
2015-16,613,Brantley County,1050,Brantley County High School,All Students,English,2090342,52568,43,43,20.1,20.2,20.7,20.7
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Mathematics,2090342,52569,43,43,20.6,20.3,19.6,19.6
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Reading,2090342,52565,43,43,21.3,21.5,22.2,22.2
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Science,2090342,52564,43,43,20.8,20.8,20.8,20.8
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Writing Subscore,754169,19711,29,29,19.3,18.1,17,17
2015-16,614,Brooks County,110,Brooks County High School,All Students,Composite,2090342,52567,36,36,20.8,20.8,16.9,16.9
2015-16,614,Brooks County,110,Brooks County High School,All Students,English,2090342,52568,36,36,20.1,20.2,16,16
2015-16,614,Brooks County,110,Brooks County High School,All Students,Mathematics,2090342,52569,36,36,20.6,20.3,17.1,17.1
2015-16,614,Brooks County,110,Brooks County High School,All Students,Reading,2090342,52565,36,36,21.3,21.5,17.5,17.5
2015-16,614,Brooks County,110,Brooks County High School,All Students,Science,2090342,52564,36,36,20.8,20.8,16.5,16.5
2015-16,614,Brooks County,110,Brooks County High School,All Students,Writing Subscore,754169,19711,TFS,TFS,19.3,18.1,,
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Composite,2090342,52567,233,173,20.8,20.8,21.2,21.9
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,English,2090342,52568,233,173,20.1,20.2,20.3,21.1
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Mathematics,2090342,52569,233,173,20.6,20.3,20.3,21
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Reading,2090342,52565,233,173,21.3,21.5,22.2,22.9
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Science,2090342,52564,233,173,20.8,20.8,21.3,22
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Writing Subscore,754169,19711,101,77,19.3,18.1,18.5,19
2015-16,615,Bryan County,502,Bryan County High School,All Students,Composite,2090342,52567,233,60,20.8,20.8,21.2,19.1
2015-16,615,Bryan County,502,Bryan County High School,All Students,English,2090342,52568,233,60,20.1,20.2,20.3,18
2015-16,615,Bryan County,502,Bryan County High School,All Students,Mathematics,2090342,52569,233,60,20.6,20.3,20.3,18.3
2015-16,615,Bryan County,502,Bryan County High School,All Students,Reading,2090342,52565,233,60,21.3,21.5,22.2,20.4
2015-16,615,Bryan County,502,Bryan County High School,All Students,Science,2090342,52564,233,60,20.8,20.8,21.3,19.2
2015-16,615,Bryan County,502,Bryan County High School,All Students,Writing Subscore,754169,19711,101,24,19.3,18.1,18.5,16.7
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Composite,2090342,52567,279,78,20.8,20.8,20.1,20.8
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,English,2090342,52568,279,78,20.1,20.2,19.4,20.3
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Mathematics,2090342,52569,279,78,20.6,20.3,19.6,20.1
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Reading,2090342,52565,279,78,21.3,21.5,20.8,21.7
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Science,2090342,52564,279,78,20.8,20.8,20.2,20.7
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Writing Subscore,754169,19711,111,38,19.3,18.1,15,16.3
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Composite,2090342,52567,279,174,20.8,20.8,20.1,19.9
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,English,2090342,52568,279,174,20.1,20.2,19.4,19.1
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Mathematics,2090342,52569,279,174,20.6,20.3,19.6,19.4
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Reading,2090342,52565,279,174,21.3,21.5,20.8,20.5
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Science,2090342,52564,279,174,20.8,20.8,20.2,20
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Writing Subscore,754169,19711,111,71,19.3,18.1,15,14.1
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Composite,2090342,52567,279,27,20.8,20.8,20.1,19.8
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,English,2090342,52568,279,27,20.1,20.2,19.4,18.6
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Mathematics,2090342,52569,279,27,20.6,20.3,19.6,19.5
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Reading,2090342,52565,279,27,21.3,21.5,20.8,20.6
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Science,2090342,52564,279,27,20.8,20.8,20.2,19.7
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Writing Subscore,754169,19711,111,TFS,19.3,18.1,15,
2015-16,617,Burke County,288,Burke County High School,All Students,Composite,2090342,52567,56,56,20.8,20.8,18.4,18.4
2015-16,617,Burke County,288,Burke County High School,All Students,English,2090342,52568,56,56,20.1,20.2,17.1,17.1
2015-16,617,Burke County,288,Burke County High School,All Students,Mathematics,2090342,52569,56,56,20.6,20.3,18.4,18.4
2015-16,617,Burke County,288,Burke County High School,All Students,Reading,2090342,52565,56,56,21.3,21.5,19.1,19.1
2015-16,617,Burke County,288,Burke County High School,All Students,Science,2090342,52564,56,56,20.8,20.8,18.9,18.9
2015-16,617,Burke County,288,Burke County High School,All Students,Writing Subscore,754169,19711,13,13,19.3,18.1,15.2,15.2
2015-16,618,Butts County,190,Jackson High School,All Students,Composite,2090342,52567,73,73,20.8,20.8,19.6,19.6
2015-16,618,Butts County,190,Jackson High School,All Students,English,2090342,52568,73,73,20.1,20.2,18.8,18.8
2015-16,618,Butts County,190,Jackson High School,All Students,Mathematics,2090342,52569,73,73,20.6,20.3,18.6,18.6
2015-16,618,Butts County,190,Jackson High School,All Students,Reading,2090342,52565,73,73,21.3,21.5,19.9,19.9
2015-16,618,Butts County,190,Jackson High School,All Students,Science,2090342,52564,73,73,20.8,20.8,20.6,20.6
2015-16,618,Butts County,190,Jackson High School,All Students,Writing Subscore,754169,19711,26,26,19.3,18.1,16.2,16.2
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Composite,2090342,52567,25,25,20.8,20.8,17.5,17.5
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,English,2090342,52568,25,25,20.1,20.2,16.8,16.8
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Mathematics,2090342,52569,25,25,20.6,20.3,17.4,17.4
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Reading,2090342,52565,25,25,21.3,21.5,18.3,18.3
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Science,2090342,52564,25,25,20.8,20.8,17.3,17.3
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Writing Subscore,754169,19711,TFS,TFS,19.3,18.1,,
2015-16,620,Camden County,295,Camden County High School,All Students,Composite,2090342,52567,258,258,20.8,20.8,21.4,21.4
2015-16,620,Camden County,295,Camden County High School,All Students,English,2090342,52568,258,258,20.1,20.2,20.7,20.7
2015-16,620,Camden County,295,Camden County High School,All Students,Mathematics,2090342,52569,258,258,20.6,20.3,20.8,20.8
2015-16,620,Camden County,295,Camden County High School,All Students,Reading,2090342,52565,258,258,21.3,21.5,22.3,22.3
2015-16,620,Camden County,295,Camden County High School,All Students,Science,2090342,52564,258,258,20.8,20.8,21.4,21.4
2015-16,620,Camden County,295,Camden County High School,All Students,Writing Subscore,754169,19711,90,90,19.3,18.1,17.4,17.4
2015-16,621,Candler County,101,Metter High School,All Students,Composite,2090342,52567,44,44,20.8,20.8,20,20
2015-16,621,Candler County,101,Metter High School,All Students,English,2090342,52568,44,44,20.1,20.2,19,19
2015-16,621,Candler County,101,Metter High School,All Students,Mathematics,2090342,52569,44,44,20.6,20.3,19.3,19.3
2015-16,621,Candler County,101,Metter High School,All Students,Reading,2090342,52565,44,44,21.3,21.5,21.2,21.2
2015-16,621,Candler County,101,Metter High School,All Students,Science,2090342,52564,44,44,20.8,20.8,20.3,20.3
2015-16,621,Candler County,101,Metter High School,All Students,Writing Subscore,754169,19711,15,15,19.3,18.1,16,16
2015-16,622,Carroll County,189,Temple High School,All Students,Composite,2090342,52567,401,74,20.8,20.8,19.9,19.5
2015-16,622,Carroll County,189,Temple High School,All Students,English,2090342,52568,401,74,20.1,20.2,19.3,18.3
2015-16,622,Carroll County,189,Temple High School,All Students,Mathematics,2090342,52569,401,74,20.6,20.3,18.9,18.8
2015-16,622,Carroll County,189,Temple High School,All Students,Reading,2090342,52565,401,74,21.3,21.5,20.9,20.4
2015-16,622,Carroll County,189,Temple High School,All Students,Science,2090342,52564,401,74,20.8,20.8,20,19.7
2015-16,622,Carroll County,189,Temple High School,All Students,Writing Subscore,754169,19711,114,24,19.3,18.1,18.1,16.9
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Composite,2090342,52567,401,37,20.8,20.8,19.9,19.1
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,English,2090342,52568,401,37,20.1,20.2,19.3,18.9
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Mathematics,2090342,52569,401,37,20.6,20.3,18.9,18.4
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Reading,2090342,52565,401,37,21.3,21.5,20.9,20.1
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Science,2090342,52564,401,37,20.8,20.8,20,18.8
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Writing Subscore,754169,19711,114,TFS,19.3,18.1,18.1,
2015-16,622,Carroll County,2052,Central High School,All Students,Composite,2090342,52567,401,108,20.8,20.8,19.9,19.9
2015-16,622,Carroll County,2052,Central High School,All Students,English,2090342,52568,401,108,20.1,20.2,19.3,19.5
2015-16,622,Carroll County,2052,Central High School,All Students,Mathematics,2090342,52569,401,108,20.6,20.3,18.9,18.6
2015-16,622,Carroll County,2052,Central High School,All Students,Reading,2090342,52565,401,108,21.3,21.5,20.9,20.9
2015-16,622,Carroll County,2052,Central High School,All Students,Science,2090342,52564,401,108,20.8,20.8,20,20.1
2015-16,622,Carroll County,2052,Central High School,All Students,Writing Subscore,754169,19711,114,29,19.3,18.1,18.1,17.8
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Composite,2090342,52567,401,47,20.8,20.8,19.9,20.2
2015-16,622,Carroll County,3050,Bowdon High School,All Students,English,2090342,52568,401,47,20.1,20.2,19.3,19.5
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Mathematics,2090342,52569,401,47,20.6,20.3,18.9,19.1
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Reading,2090342,52565,401,47,21.3,21.5,20.9,20.8
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Science,2090342,52564,401,47,20.8,20.8,20,20.6
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Writing Subscore,754169,19711,114,TFS,19.3,18.1,18.1,
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Composite,2090342,52567,401,135,20.8,20.8,19.9,20.3
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,English,2090342,52568,401,135,20.1,20.2,19.3,19.5
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Mathematics,2090342,52569,401,135,20.6,20.3,18.9,19.2
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Reading,2090342,52565,401,135,21.3,21.5,20.9,21.5
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Science,2090342,52564,401,135,20.8,20.8,20,20.3
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Writing Subscore,754169,19711,114,53,19.3,18.1,18.1,18.5
2015-16,623,Catoosa County,109,Heritage High School,All Students,Composite,2090342,52567,483,198,20.8,20.8,20.9,21.6
2015-16,623,Catoosa County,109,Heritage High School,All Students,English,2090342,52568,483,198,20.1,20.2,20.6,21.6
2015-16,623,Catoosa County,109,Heritage High School,All Students,Mathematics,2090342,52569,483,198,20.6,20.3,19.6,20.5
2015-16,623,Catoosa County,109,Heritage High School,All Students,Reading,2090342,52565,483,198,21.3,21.5,22,22.2
