LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2014-15,611,Bibb County,186,Central High School,All Students,Mathematics,1332096,83710,1010,224,511,486,418,427
2014-15,611,Bibb County,186,Central High School,All Students,Reading,1332096,83710,1010,224,495,486,425,436
2014-15,611,Bibb County,186,Central High School,All Students,Writing,1332096,83710,1010,224,484,389,334,335
2014-15,611,Bibb County,198,Westside High School,All Students,Combined,1332096,83710,1010,136,1490,1362,1177,1117
2014-15,611,Bibb County,198,Westside High School,All Students,Mathematics,1332096,83710,1010,136,511,486,418,386
2014-15,611,Bibb County,198,Westside High School,All Students,Reading,1332096,83710,1010,136,495,486,425,405
2014-15,611,Bibb County,198,Westside High School,All Students,Writing,1332096,83710,1010,136,484,389,334,326
2014-15,611,Bibb County,204,Rutland High School,All Students,Combined,1332096,83710,1010,170,1490,1362,1177,1190
2014-15,611,Bibb County,204,Rutland High School,All Students,Mathematics,1332096,83710,1010,170,511,486,418,420
2014-15,611,Bibb County,204,Rutland High School,All Students,Reading,1332096,83710,1010,170,495,486,425,413
2014-15,611,Bibb County,204,Rutland High School,All Students,Writing,1332096,83710,1010,170,484,389,334,357
2014-15,611,Bibb County,286,Northeast High School,All Students,Combined,1332096,83710,1010,63,1490,1362,1177,1075
2014-15,611,Bibb County,286,Northeast High School,All Students,Mathematics,1332096,83710,1010,63,511,486,418,380
2014-15,611,Bibb County,286,Northeast High School,All Students,Reading,1332096,83710,1010,63,495,486,425,373
2014-15,611,Bibb County,286,Northeast High School,All Students,Writing,1332096,83710,1010,63,484,389,334,322
2014-15,611,Bibb County,303,William S. Hutchings Career Center,All Students,Combined,1332096,83710,1010,28,1490,1362,1177,1134
2014-15,611,Bibb County,303,William S. Hutchings Career Center,All Students,Mathematics,1332096,83710,1010,28,511,486,418,357
2014-15,611,Bibb County,303,William S. Hutchings Career Center,All Students,Reading,1332096,83710,1010,28,495,486,425,401
2014-15,611,Bibb County,303,William S. Hutchings Career Center,All Students,Writing,1332096,83710,1010,28,484,389,334,375
2014-15,611,Bibb County,386,Southwest High School,All Students,Combined,1332096,83710,1010,117,1490,1362,1177,1087
2014-15,611,Bibb County,386,Southwest High School,All Students,Mathematics,1332096,83710,1010,117,511,486,418,378
2014-15,611,Bibb County,386,Southwest High School,All Students,Reading,1332096,83710,1010,117,495,486,425,381
2014-15,611,Bibb County,386,Southwest High School,All Students,Writing,1332096,83710,1010,117,484,389,334,329
2014-15,612,Bleckley County,105,Bleckley County High School,All Students,Combined,1332096,83710,128,128,1490,1362,1378,1378
2014-15,612,Bleckley County,105,Bleckley County High School,All Students,Mathematics,1332096,83710,128,128,511,486,513,513
2014-15,612,Bleckley County,105,Bleckley County High School,All Students,Reading,1332096,83710,128,128,495,486,491,491
2014-15,612,Bleckley County,105,Bleckley County High School,All Students,Writing,1332096,83710,128,128,484,389,374,374
2014-15,613,Brantley County,1050,Brantley County High School,All Students,Combined,1332096,83710,81,81,1490,1362,1341,1341
2014-15,613,Brantley County,1050,Brantley County High School,All Students,Mathematics,1332096,83710,81,81,511,486,458,458
2014-15,613,Brantley County,1050,Brantley County High School,All Students,Reading,1332096,83710,81,81,495,486,483,483
2014-15,613,Brantley County,1050,Brantley County High School,All Students,Writing,1332096,83710,81,81,484,389,401,401
2014-15,614,Brooks County,110,Brooks County High School,All Students,Combined,1332096,83710,43,43,1490,1362,1275,1275
2014-15,614,Brooks County,110,Brooks County High School,All Students,Mathematics,1332096,83710,43,43,511,486,422,422
2014-15,614,Brooks County,110,Brooks County High School,All Students,Reading,1332096,83710,43,43,495,486,443,443
2014-15,614,Brooks County,110,Brooks County High School,All Students,Writing,1332096,83710,43,43,484,389,410,410
2014-15,615,Bryan County,182,Richmond Hill High School,All Students,Combined,1332096,83710,564,494,1490,1362,1382,1404
2014-15,615,Bryan County,182,Richmond Hill High School,All Students,Mathematics,1332096,83710,564,494,511,486,490,497
2014-15,615,Bryan County,182,Richmond Hill High School,All Students,Reading,1332096,83710,564,494,495,486,495,501
2014-15,615,Bryan County,182,Richmond Hill High School,All Students,Writing,1332096,83710,564,494,484,389,397,406
2014-15,615,Bryan County,502,Bryan County High School,All Students,Combined,1332096,83710,564,70,1490,1362,1382,1229
2014-15,615,Bryan County,502,Bryan County High School,All Students,Mathematics,1332096,83710,564,70,511,486,490,443
2014-15,615,Bryan County,502,Bryan County High School,All Students,Reading,1332096,83710,564,70,495,486,495,450
2014-15,615,Bryan County,502,Bryan County High School,All Students,Writing,1332096,83710,564,70,484,389,397,337
2014-15,616,Bulloch County,203,Southeast Bulloch High School,All Students,Combined,1332096,83710,316,95,1490,1362,1367,1450
2014-15,616,Bulloch County,203,Southeast Bulloch High School,All Students,Mathematics,1332096,83710,316,95,511,486,485,515
2014-15,616,Bulloch County,203,Southeast Bulloch High School,All Students,Reading,1332096,83710,316,95,495,486,494,530
2014-15,616,Bulloch County,203,Southeast Bulloch High School,All Students,Writing,1332096,83710,316,95,484,389,388,405
2014-15,616,Bulloch County,2054,Statesboro High School,All Students,Combined,1332096,83710,316,187,1490,1362,1367,1329
2014-15,616,Bulloch County,2054,Statesboro High School,All Students,Mathematics,1332096,83710,316,187,511,486,485,471
2014-15,616,Bulloch County,2054,Statesboro High School,All Students,Reading,1332096,83710,316,187,495,486,494,480
2014-15,616,Bulloch County,2054,Statesboro High School,All Students,Writing,1332096,83710,316,187,484,389,388,379
2014-15,616,Bulloch County,4052,Portal Middle/High School,All Students,Combined,1332096,83710,316,34,1490,1362,1367,1344
2014-15,616,Bulloch County,4052,Portal Middle/High School,All Students,Mathematics,1332096,83710,316,34,511,486,485,476
2014-15,616,Bulloch County,4052,Portal Middle/High School,All Students,Reading,1332096,83710,316,34,495,486,494,477
2014-15,616,Bulloch County,4052,Portal Middle/High School,All Students,Writing,1332096,83710,316,34,484,389,388,391
2014-15,617,Burke County,288,Burke County High School,All Students,Combined,1332096,83710,117,117,1490,1362,1271,1271
2014-15,617,Burke County,288,Burke County High School,All Students,Mathematics,1332096,83710,117,117,511,486,444,444
2014-15,617,Burke County,288,Burke County High School,All Students,Reading,1332096,83710,117,117,495,486,447,447
2014-15,617,Burke County,288,Burke County High School,All Students,Writing,1332096,83710,117,117,484,389,380,380
2014-15,618,Butts County,190,Jackson High School,All Students,Combined,1332096,83710,136,136,1490,1362,1350,1350
2014-15,618,Butts County,190,Jackson High School,All Students,Mathematics,1332096,83710,136,136,511,486,464,464
2014-15,618,Butts County,190,Jackson High School,All Students,Reading,1332096,83710,136,136,495,486,482,482
2014-15,618,Butts County,190,Jackson High School,All Students,Writing,1332096,83710,136,136,484,389,404,404
2014-15,619,Calhoun County,113,Calhoun County High School,All Students,Combined,1332096,83710,31,31,1490,1362,1049,1049
2014-15,619,Calhoun County,113,Calhoun County High School,All Students,Mathematics,1332096,83710,31,31,511,486,386,386
2014-15,619,Calhoun County,113,Calhoun County High School,All Students,Reading,1332096,83710,31,31,495,486,393,393
2014-15,619,Calhoun County,113,Calhoun County High School,All Students,Writing,1332096,83710,31,31,484,389,270,270
2014-15,620,Camden County,295,Camden County High School,All Students,Combined,1332096,83710,404,404,1490,1362,1380,1380
2014-15,620,Camden County,295,Camden County High School,All Students,Mathematics,1332096,83710,404,404,511,486,490,490
2014-15,620,Camden County,295,Camden County High School,All Students,Reading,1332096,83710,404,404,495,486,491,491
2014-15,620,Camden County,295,Camden County High School,All Students,Writing,1332096,83710,404,404,484,389,399,399
2014-15,621,Candler County,101,Metter High School,All Students,Combined,1332096,83710,70,70,1490,1362,1260,1260
2014-15,621,Candler County,101,Metter High School,All Students,Mathematics,1332096,83710,70,70,511,486,444,444
2014-15,621,Candler County,101,Metter High School,All Students,Reading,1332096,83710,70,70,495,486,444,444
2014-15,621,Candler County,101,Metter High School,All Students,Writing,1332096,83710,70,70,484,389,371,371
2014-15,622,Carroll County,113,Open Campus High School,All Students,Combined,1332096,83710,453,TFS,1490,1362,1319,
2014-15,622,Carroll County,113,Open Campus High School,All Students,Mathematics,1332096,83710,453,TFS,511,486,456,
2014-15,622,Carroll County,113,Open Campus High School,All Students,Reading,1332096,83710,453,TFS,495,486,472,
2014-15,622,Carroll County,113,Open Campus High School,All Students,Writing,1332096,83710,453,TFS,484,389,391,
2014-15,622,Carroll County,189,Temple High School,All Students,Combined,1332096,83710,453,57,1490,1362,1319,1285
2014-15,622,Carroll County,189,Temple High School,All Students,Mathematics,1332096,83710,453,57,511,486,456,450
2014-15,622,Carroll County,189,Temple High School,All Students,Reading,1332096,83710,453,57,495,486,472,463
2014-15,622,Carroll County,189,Temple High School,All Students,Writing,1332096,83710,453,57,484,389,391,371
2014-15,622,Carroll County,212,Mt. Zion High School,All Students,Combined,1332096,83710,453,23,1490,1362,1319,1298
2014-15,622,Carroll County,212,Mt. Zion High School,All Students,Mathematics,1332096,83710,453,23,511,486,456,451
2014-15,622,Carroll County,212,Mt. Zion High School,All Students,Reading,1332096,83710,453,23,495,486,472,451
2014-15,622,Carroll County,212,Mt. Zion High School,All Students,Writing,1332096,83710,453,23,484,389,391,396
2014-15,622,Carroll County,2052,Central High School,All Students,Combined,1332096,83710,453,162,1490,1362,1319,1324
2014-15,622,Carroll County,2052,Central High School,All Students,Mathematics,1332096,83710,453,162,511,486,456,452
2014-15,622,Carroll County,2052,Central High School,All Students,Reading,1332096,83710,453,162,495,486,472,469
2014-15,622,Carroll County,2052,Central High School,All Students,Writing,1332096,83710,453,162,484,389,391,403
2014-15,622,Carroll County,3050,Bowdon High School,All Students,Combined,1332096,83710,453,15,1490,1362,1319,1273
2014-15,622,Carroll County,3050,Bowdon High School,All Students,Mathematics,1332096,83710,453,15,511,486,456,444
2014-15,622,Carroll County,3050,Bowdon High School,All Students,Reading,1332096,83710,453,15,495,486,472,457
2014-15,622,Carroll County,3050,Bowdon High School,All Students,Writing,1332096,83710,453,15,484,389,391,371
2014-15,622,Carroll County,5054,Villa Rica High School,All Students,Combined,1332096,83710,453,195,1490,1362,1319,1334
2014-15,622,Carroll County,5054,Villa Rica High School,All Students,Mathematics,1332096,83710,453,195,511,486,456,464
2014-15,622,Carroll County,5054,Villa Rica High School,All Students,Reading,1332096,83710,453,195,495,486,472,481
2014-15,622,Carroll County,5054,Villa Rica High School,All Students,Writing,1332096,83710,453,195,484,389,391,389
2014-15,623,Catoosa County,109,Heritage High School,All Students,Combined,1332096,83710,181,137,1490,1362,1477,1480
2014-15,623,Catoosa County,109,Heritage High School,All Students,Mathematics,1332096,83710,181,137,511,486,500,502
2014-15,623,Catoosa County,109,Heritage High School,All Students,Reading,1332096,83710,181,137,495,486,517,518
2014-15,623,Catoosa County,109,Heritage High School,All Students,Writing,1332096,83710,181,137,484,389,459,461
2014-15,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Combined,1332096,83710,181,11,1490,1362,1477,1389
2014-15,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Mathematics,1332096,83710,181,11,511,486,500,490
2014-15,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Reading,1332096,83710,181,11,495,486,517,498
2014-15,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Writing,1332096,83710,181,11,484,389,459,401
2014-15,623,Catoosa County,4052,Ringgold High School,All Students,Combined,1332096,83710,181,33,1490,1362,1477,1495
2014-15,623,Catoosa County,4052,Ringgold High School,All Students,Mathematics,1332096,83710,181,33,511,486,500,499
2014-15,623,Catoosa County,4052,Ringgold High School,All Students,Reading,1332096,83710,181,33,495,486,517,523
2014-15,623,Catoosa County,4052,Ringgold High School,All Students,Writing,1332096,83710,181,33,484,389,459,473
2014-15,624,Charlton County,287,Charlton County High School,All Students,Combined,1332096,83710,39,39,1490,1362,1311,1311
2014-15,624,Charlton County,287,Charlton County High School,All Students,Mathematics,1332096,83710,39,39,511,486,463,463
2014-15,624,Charlton County,287,Charlton County High School,All Students,Reading,1332096,83710,39,39,495,486,504,504
2014-15,624,Charlton County,287,Charlton County High School,All Students,Writing,1332096,83710,39,39,484,389,345,345
2014-15,625,Savannah-Chatham County,101,Johnson High School,All Students,Combined,1332096,83710,1407,129,1490,1362,1277,1116
2014-15,625,Savannah-Chatham County,101,Johnson High School,All Students,Mathematics,1332096,83710,1407,129,511,486,454,393
2014-15,625,Savannah-Chatham County,101,Johnson High School,All Students,Reading,1332096,83710,1407,129,495,486,466,394
2014-15,625,Savannah-Chatham County,101,Johnson High School,All Students,Writing,1332096,83710,1407,129,484,389,357,329
2014-15,625,Savannah-Chatham County,108,Early College Program,All Students,Combined,1332096,83710,1407,57,1490,1362,1277,1208
2014-15,625,Savannah-Chatham County,108,Early College Program,All Students,Mathematics,1332096,83710,1407,57,511,486,454,441
2014-15,625,Savannah-Chatham County,108,Early College Program,All Students,Reading,1332096,83710,1407,57,495,486,466,452
2014-15,625,Savannah-Chatham County,108,Early College Program,All Students,Writing,1332096,83710,1407,57,484,389,357,315
2014-15,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,All Students,Combined,1332096,83710,1407,53,1490,1362,1277,1198
2014-15,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,All Students,Mathematics,1332096,83710,1407,53,511,486,454,428
2014-15,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,All Students,Reading,1332096,83710,1407,53,495,486,466,448
2014-15,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,All Students,Writing,1332096,83710,1407,53,484,389,357,322
2014-15,625,Savannah-Chatham County,117,New Hampstead High School,All Students,Combined,1332096,83710,1407,139,1490,1362,1277,1206
2014-15,625,Savannah-Chatham County,117,New Hampstead High School,All Students,Mathematics,1332096,83710,1407,139,511,486,454,432
2014-15,625,Savannah-Chatham County,117,New Hampstead High School,All Students,Reading,1332096,83710,1407,139,495,486,466,449
2014-15,625,Savannah-Chatham County,117,New Hampstead High School,All Students,Writing,1332096,83710,1407,139,484,389,357,324
2014-15,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,All Students,Combined,1332096,83710,1407,83,1490,1362,1277,1061
2014-15,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,All Students,Mathematics,1332096,83710,1407,83,511,486,454,356
2014-15,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,All Students,Reading,1332096,83710,1407,83,495,486,466,380
2014-15,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,All Students,Writing,1332096,83710,1407,83,484,389,357,325
2014-15,625,Savannah-Chatham County,411,Islands High School,All Students,Combined,1332096,83710,1407,210,1490,1362,1277,1339
2014-15,625,Savannah-Chatham County,411,Islands High School,All Students,Mathematics,1332096,83710,1407,210,511,486,454,471
2014-15,625,Savannah-Chatham County,411,Islands High School,All Students,Reading,1332096,83710,1407,210,495,486,466,493
2014-15,625,Savannah-Chatham County,411,Islands High School,All Students,Writing,1332096,83710,1407,210,484,389,357,375
2014-15,625,Savannah-Chatham County,499,Savannah Arts Academy,All Students,Combined,1332096,83710,1407,270,1490,1362,1277,1560
2014-15,625,Savannah-Chatham County,499,Savannah Arts Academy,All Students,Mathematics,1332096,83710,1407,270,511,486,454,553
2014-15,625,Savannah-Chatham County,499,Savannah Arts Academy,All Students,Reading,1332096,83710,1407,270,495,486,466,576
2014-15,625,Savannah-Chatham County,499,Savannah Arts Academy,All Students,Writing,1332096,83710,1407,270,484,389,357,431
2014-15,625,Savannah-Chatham County,2052,Beach High School,All Students,Combined,1332096,83710,1407,39,1490,1362,1277,1143
2014-15,625,Savannah-Chatham County,2052,Beach High School,All Students,Mathematics,1332096,83710,1407,39,511,486,454,397
2014-15,625,Savannah-Chatham County,2052,Beach High School,All Students,Reading,1332096,83710,1407,39,495,486,466,396
2014-15,625,Savannah-Chatham County,2052,Beach High School,All Students,Writing,1332096,83710,1407,39,484,389,357,351
2014-15,625,Savannah-Chatham County,3056,Groves High School,All Students,Combined,1332096,83710,1407,59,1490,1362,1277,1167
2014-15,625,Savannah-Chatham County,3056,Groves High School,All Students,Mathematics,1332096,83710,1407,59,511,486,454,398
2014-15,625,Savannah-Chatham County,3056,Groves High School,All Students,Reading,1332096,83710,1407,59,495,486,466,412
2014-15,625,Savannah-Chatham County,3056,Groves High School,All Students,Writing,1332096,83710,1407,59,484,389,357,357
2014-15,625,Savannah-Chatham County,5060,Jenkins High School,All Students,Combined,1332096,83710,1407,180,1490,1362,1277,1207
2014-15,625,Savannah-Chatham County,5060,Jenkins High School,All Students,Mathematics,1332096,83710,1407,180,511,486,454,446
2014-15,625,Savannah-Chatham County,5060,Jenkins High School,All Students,Reading,1332096,83710,1407,180,495,486,466,434
2014-15,625,Savannah-Chatham County,5060,Jenkins High School,All Students,Writing,1332096,83710,1407,180,484,389,357,327
2014-15,625,Savannah-Chatham County,5070,Windsor Forest High School,All Students,Combined,1332096,83710,1407,188,1490,1362,1277,1235
2014-15,625,Savannah-Chatham County,5070,Windsor Forest High School,All Students,Mathematics,1332096,83710,1407,188,511,486,454,441
2014-15,625,Savannah-Chatham County,5070,Windsor Forest High School,All Students,Reading,1332096,83710,1407,188,495,486,466,448
2014-15,625,Savannah-Chatham County,5070,Windsor Forest High School,All Students,Writing,1332096,83710,1407,188,484,389,357,345
2014-15,626,Chattahoochee County,206,Chattahoochee County High School,All Students,Combined,1332096,83710,42,42,1490,1362,1231,1231
2014-15,626,Chattahoochee County,206,Chattahoochee County High School,All Students,Mathematics,1332096,83710,42,42,511,486,430,430
2014-15,626,Chattahoochee County,206,Chattahoochee County High School,All Students,Reading,1332096,83710,42,42,495,486,435,435
2014-15,626,Chattahoochee County,206,Chattahoochee County High School,All Students,Writing,1332096,83710,42,42,484,389,365,365
2014-15,627,Chattooga County,1050,Chattooga High School,All Students,Combined,1332096,83710,46,46,1490,1362,1248,1248
2014-15,627,Chattooga County,1050,Chattooga High School,All Students,Mathematics,1332096,83710,46,46,511,486,435,435
2014-15,627,Chattooga County,1050,Chattooga High School,All Students,Reading,1332096,83710,46,46,495,486,440,440
2014-15,627,Chattooga County,1050,Chattooga High School,All Students,Writing,1332096,83710,46,46,484,389,374,374
2014-15,628,Cherokee County,106,Creekview High School,All Students,Combined,1332096,83710,2025,366,1490,1362,1474,1454
2014-15,628,Cherokee County,106,Creekview High School,All Students,Mathematics,1332096,83710,2025,366,511,486,530,528
2014-15,628,Cherokee County,106,Creekview High School,All Students,Reading,1332096,83710,2025,366,495,486,525,522
2014-15,628,Cherokee County,106,Creekview High School,All Students,Writing,1332096,83710,2025,366,484,389,419,404
2014-15,628,Cherokee County,115,River Ridge High School,All Students,Combined,1332096,83710,2025,303,1490,1362,1474,1449
2014-15,628,Cherokee County,115,River Ridge High School,All Students,Mathematics,1332096,83710,2025,303,511,486,530,510
2014-15,628,Cherokee County,115,River Ridge High School,All Students,Reading,1332096,83710,2025,303,495,486,525,516
2014-15,628,Cherokee County,115,River Ridge High School,All Students,Writing,1332096,83710,2025,303,484,389,419,423
2014-15,628,Cherokee County,176,Etowah High School,All Students,Combined,1332096,83710,2025,412,1490,1362,1474,1467
2014-15,628,Cherokee County,176,Etowah High School,All Students,Mathematics,1332096,83710,2025,412,511,486,530,527
2014-15,628,Cherokee County,176,Etowah High School,All Students,Reading,1332096,83710,2025,412,495,486,525,517
2014-15,628,Cherokee County,176,Etowah High School,All Students,Writing,1332096,83710,2025,412,484,389,419,424
2014-15,628,Cherokee County,191,Sequoyah High School,All Students,Combined,1332096,83710,2025,367,1490,1362,1474,1462
2014-15,628,Cherokee County,191,Sequoyah High School,All Students,Mathematics,1332096,83710,2025,367,511,486,530,534
2014-15,628,Cherokee County,191,Sequoyah High School,All Students,Reading,1332096,83710,2025,367,495,486,525,526
2014-15,628,Cherokee County,191,Sequoyah High School,All Students,Writing,1332096,83710,2025,367,484,389,419,402
2014-15,628,Cherokee County,194,Polaris Evening School,All Students,Combined,1332096,83710,2025,TFS,1490,1362,1474,
2014-15,628,Cherokee County,194,Polaris Evening School,All Students,Mathematics,1332096,83710,2025,TFS,511,486,530,
