LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_NM,NUMBER_OF_STUDENTS_TESTED,NUMBER_TESTS_TAKEN,NOTESTS_3ORHIGHER
2011-12,605,Baldwin County,189,Baldwin High School,Eng. Language & Comp,TFS,,
2011-12,605,Baldwin County,189,Baldwin High School,Gov. & Pol. U.S.,27,27,1
2011-12,605,Baldwin County,189,Baldwin High School,Music Theory,TFS,,
2011-12,605,Baldwin County,189,Baldwin High School,U.S. History,TFS,,
2011-12,605,Baldwin County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,39,42,7
2011-12,605,Baldwin County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2011-12,605,Baldwin County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,TFS,,
2011-12,605,Baldwin County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,27,27,1
2011-12,605,Baldwin County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2011-12,605,Baldwin County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,TFS,,
2011-12,606,Banks County,199,Banks County High School,ALL Subjects,47,73,13
2011-12,606,Banks County,199,Banks County High School,Biology,TFS,,
2011-12,606,Banks County,199,Banks County High School,Calculus A,13,13,
2011-12,606,Banks County,199,Banks County High School,Eng. Language & Comp,19,19,8
2011-12,606,Banks County,199,Banks County High School,Eng. Literature & Comp,13,13,1
2011-12,606,Banks County,199,Banks County High School,U.S. History,20,20,4
2011-12,606,Banks County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,47,73,13
2011-12,606,Banks County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2011-12,606,Banks County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,13,13,
2011-12,606,Banks County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,19,19,8
2011-12,606,Banks County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,13,13,1
2011-12,606,Banks County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,20,20,4
2011-12,607,Barrow County,101,Apalachee High School,ALL Subjects,179,316,188
2011-12,607,Barrow County,101,Apalachee High School,Biology,14,14,8
2011-12,607,Barrow County,101,Apalachee High School,Calculus A,TFS,,
2011-12,607,Barrow County,101,Apalachee High School,Chemistry,16,16,3
2011-12,607,Barrow County,101,Apalachee High School,Economics: Macro,35,35,21
2011-12,607,Barrow County,101,Apalachee High School,Economics: Micro,58,58,33
2011-12,607,Barrow County,101,Apalachee High School,Eng. Language & Comp,37,37,30
2011-12,607,Barrow County,101,Apalachee High School,Eng. Literature & Comp,36,36,27
2011-12,607,Barrow County,101,Apalachee High School,European History,12,12,11
2011-12,607,Barrow County,101,Apalachee High School,Geography: Human,TFS,,
2011-12,607,Barrow County,101,Apalachee High School,Gov. & Pol. U.S.,38,38,25
2011-12,607,Barrow County,101,Apalachee High School,Statistics,22,22,4
2011-12,607,Barrow County,101,Apalachee High School,U.S. History,38,38,26
2011-12,607,Barrow County,113,Snodon Preparatory School,ALL Subjects,TFS,,
2011-12,607,Barrow County,113,Snodon Preparatory School,U.S. History,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,ALL Subjects,105,144,109
2011-12,607,Barrow County,3052,Winder-Barrow High School,Art: Studio 2-D Design,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,Biology,11,11,7
2011-12,607,Barrow County,3052,Winder-Barrow High School,Calculus BC,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,Economics: Macro,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,Economics: Micro,18,18,15
2011-12,607,Barrow County,3052,Winder-Barrow High School,Eng. Language & Comp,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,Eng. Literature & Comp,13,13,10
2011-12,607,Barrow County,3052,Winder-Barrow High School,Environmental Science,16,16,13
2011-12,607,Barrow County,3052,Winder-Barrow High School,European History,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,Gov. & Pol. U.S.,28,28,17
2011-12,607,Barrow County,3052,Winder-Barrow High School,Psychology,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,Spanish Language,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,Statistics,TFS,,
2011-12,607,Barrow County,3052,Winder-Barrow High School,U.S. History,37,37,32
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,286,462,297
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Biology,25,25,15
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,TFS,,
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,TFS,,
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,16,16,3
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,42,42,27
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,76,76,48
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,38,38,31
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,49,49,37
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,16,16,13
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,European History,13,13,12
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,TFS,,
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,66,66,42
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Psychology,TFS,,
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,Statistics,29,29,6
2011-12,607,Barrow County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,77,77,58
2011-12,608,Bartow County,105,Adairsville High School,ALL Subjects,73,112,65
2011-12,608,Bartow County,105,Adairsville High School,Biology,21,21,13
2011-12,608,Bartow County,105,Adairsville High School,Calculus A,TFS,,
2011-12,608,Bartow County,105,Adairsville High School,Economics: Micro,TFS,,
2011-12,608,Bartow County,105,Adairsville High School,Eng. Language & Comp,18,18,5
2011-12,608,Bartow County,105,Adairsville High School,Eng. Literature & Comp,TFS,,
2011-12,608,Bartow County,105,Adairsville High School,Psychology,12,12,9
2011-12,608,Bartow County,105,Adairsville High School,Statistics,TFS,,
2011-12,608,Bartow County,105,Adairsville High School,U.S. History,16,16,6
2011-12,608,Bartow County,105,Adairsville High School,World History,32,32,24
2011-12,608,Bartow County,114,Cass High School,ALL Subjects,102,159,78
2011-12,608,Bartow County,114,Cass High School,Biology,15,15,1
2011-12,608,Bartow County,114,Cass High School,Calculus A,19,19,10
2011-12,608,Bartow County,114,Cass High School,Chemistry,TFS,,
2011-12,608,Bartow County,114,Cass High School,Economics: Macro,17,17,11
2011-12,608,Bartow County,114,Cass High School,Economics: Micro,TFS,,
2011-12,608,Bartow County,114,Cass High School,Eng. Language & Comp,TFS,,
2011-12,608,Bartow County,114,Cass High School,Eng. Literature & Comp,TFS,,
2011-12,608,Bartow County,114,Cass High School,Psychology,31,31,27
2011-12,608,Bartow County,114,Cass High School,Statistics,12,12,3
2011-12,608,Bartow County,114,Cass High School,U.S. History,14,14,8
2011-12,608,Bartow County,114,Cass High School,World History,30,30,10
2011-12,608,Bartow County,198,Woodland High School,ALL Subjects,179,274,196
2011-12,608,Bartow County,198,Woodland High School,Art: Studio 2-D Design,TFS,,
2011-12,608,Bartow County,198,Woodland High School,Art: Studio 3-D Design,TFS,,
2011-12,608,Bartow County,198,Woodland High School,Biology,TFS,,
2011-12,608,Bartow County,198,Woodland High School,Calculus A,10,10,5
2011-12,608,Bartow County,198,Woodland High School,Chemistry,TFS,,
2011-12,608,Bartow County,198,Woodland High School,Economics: Micro,17,17,10
2011-12,608,Bartow County,198,Woodland High School,Eng. Language & Comp,23,23,12
2011-12,608,Bartow County,198,Woodland High School,Eng. Literature & Comp,27,27,15
2011-12,608,Bartow County,198,Woodland High School,Environmental Science,41,41,28
2011-12,608,Bartow County,198,Woodland High School,Music Theory,TFS,,
2011-12,608,Bartow County,198,Woodland High School,Psychology,43,43,43
2011-12,608,Bartow County,198,Woodland High School,Spanish Language,TFS,,
2011-12,608,Bartow County,198,Woodland High School,Statistics,TFS,,
2011-12,608,Bartow County,198,Woodland High School,U.S. History,46,46,29
2011-12,608,Bartow County,198,Woodland High School,World History,35,35,33
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,353,545,339
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 3-D Design,TFS,,
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Biology,44,45,20
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,35,35,21
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,17,17,11
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,22,22,13
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,49,49,19
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,36,36,18
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,41,41,28
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Psychology,86,86,79
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,Statistics,22,22,9
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,76,76,43
2011-12,608,Bartow County,SCHOOL_ALL,SCHOOL_ALL,World History,96,97,67
2011-12,609,Ben Hill County,291,Fitzgerald High School,ALL Subjects,82,104,25
2011-12,609,Ben Hill County,291,Fitzgerald High School,Eng. Language & Comp,23,23,6
2011-12,609,Ben Hill County,291,Fitzgerald High School,Eng. Literature & Comp,14,14,
2011-12,609,Ben Hill County,291,Fitzgerald High School,U.S. History,32,32,9
2011-12,609,Ben Hill County,291,Fitzgerald High School,World History,35,35,10
2011-12,609,Ben Hill County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,82,104,25
2011-12,609,Ben Hill County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,23,23,6
2011-12,609,Ben Hill County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,14,14,
2011-12,609,Ben Hill County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,32,32,9
2011-12,609,Ben Hill County,SCHOOL_ALL,SCHOOL_ALL,World History,35,35,10
2011-12,610,Berrien County,101,Berrien High School,ALL Subjects,46,56,31
2011-12,610,Berrien County,101,Berrien High School,Art: Studio 2-D Design,TFS,,
2011-12,610,Berrien County,101,Berrien High School,Art: Studio 3-D Design,TFS,,
2011-12,610,Berrien County,101,Berrien High School,Art: Studio Drawing,TFS,,
2011-12,610,Berrien County,101,Berrien High School,Calculus A,TFS,,
2011-12,610,Berrien County,101,Berrien High School,Eng. Language & Comp,TFS,,
2011-12,610,Berrien County,101,Berrien High School,Eng. Literature & Comp,14,14,9
2011-12,610,Berrien County,101,Berrien High School,Physics B,TFS,,
2011-12,610,Berrien County,101,Berrien High School,U.S. History,18,18,12
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,46,56,31
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 3-D Design,TFS,,
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,TFS,,
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,TFS,,
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,14,14,9
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,Physics B,TFS,,
2011-12,610,Berrien County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,18,18,12
2011-12,611,Bibb County,105,Howard High School,ALL Subjects,333,549,138
2011-12,611,Bibb County,105,Howard High School,Art: Studio 2-D Design,TFS,,
2011-12,611,Bibb County,105,Howard High School,Art: Studio Drawing,TFS,,
2011-12,611,Bibb County,105,Howard High School,Biology,22,22,6
2011-12,611,Bibb County,105,Howard High School,Calculus A,40,40,8
2011-12,611,Bibb County,105,Howard High School,Chemistry,30,30,10
2011-12,611,Bibb County,105,Howard High School,Computer Science A,14,14,1
2011-12,611,Bibb County,105,Howard High School,Eng. Language & Comp,103,103,39
2011-12,611,Bibb County,105,Howard High School,Eng. Literature & Comp,49,49,12
2011-12,611,Bibb County,105,Howard High School,Environmental Science,TFS,,
2011-12,611,Bibb County,105,Howard High School,European History,TFS,,
2011-12,611,Bibb County,105,Howard High School,Gov. & Pol. U.S.,76,76,9
2011-12,611,Bibb County,105,Howard High School,Physics B,26,26,5
2011-12,611,Bibb County,105,Howard High School,Psychology,TFS,,
2011-12,611,Bibb County,105,Howard High School,Spanish Language,TFS,,
2011-12,611,Bibb County,105,Howard High School,Statistics,39,39,9
2011-12,611,Bibb County,105,Howard High School,U.S. History,85,85,21
2011-12,611,Bibb County,105,Howard High School,World History,48,48,15
2011-12,611,Bibb County,186,Central High School,ALL Subjects,276,308,55
2011-12,611,Bibb County,186,Central High School,Art: Studio 2-D Design,TFS,,
2011-12,611,Bibb County,186,Central High School,Art: Studio Drawing,TFS,,
2011-12,611,Bibb County,186,Central High School,Calculus A,TFS,,
2011-12,611,Bibb County,186,Central High School,Eng. Language & Comp,44,44,2
2011-12,611,Bibb County,186,Central High School,Eng. Literature & Comp,20,20,2
2011-12,611,Bibb County,186,Central High School,Environmental Science,22,22,1
2011-12,611,Bibb County,186,Central High School,Gov. & Pol. U.S.,87,87,13
2011-12,611,Bibb County,186,Central High School,Physics C: Mechanics,TFS,,
2011-12,611,Bibb County,186,Central High School,Psychology,25,25,11
2011-12,611,Bibb County,186,Central High School,Statistics,16,16,
2011-12,611,Bibb County,186,Central High School,U.S. History,17,17,2
2011-12,611,Bibb County,186,Central High School,World History,70,70,18
2011-12,611,Bibb County,198,Westside High School,ALL Subjects,110,199,5
2011-12,611,Bibb County,198,Westside High School,Calculus A,20,20,
2011-12,611,Bibb County,198,Westside High School,Chemistry,11,11,
2011-12,611,Bibb County,198,Westside High School,Eng. Language & Comp,41,41,1
2011-12,611,Bibb County,198,Westside High School,Eng. Literature & Comp,33,33,2
2011-12,611,Bibb County,198,Westside High School,Environmental Science,28,28,
2011-12,611,Bibb County,198,Westside High School,Statistics,17,17,
2011-12,611,Bibb County,198,Westside High School,U.S. History,23,23,
2011-12,611,Bibb County,198,Westside High School,World History,26,26,2
2011-12,611,Bibb County,204,Rutland High School,ALL Subjects,260,460,54
2011-12,611,Bibb County,204,Rutland High School,Art: Studio 2-D Design,TFS,,
2011-12,611,Bibb County,204,Rutland High School,Art: Studio Drawing,TFS,,
2011-12,611,Bibb County,204,Rutland High School,Biology,51,51,
2011-12,611,Bibb County,204,Rutland High School,Calculus A,22,22,
2011-12,611,Bibb County,204,Rutland High School,Economics: Macro,14,14,
2011-12,611,Bibb County,204,Rutland High School,Economics: Micro,51,51,8
2011-12,611,Bibb County,204,Rutland High School,Eng. Language & Comp,42,42,18
2011-12,611,Bibb County,204,Rutland High School,Eng. Literature & Comp,38,38,1
2011-12,611,Bibb County,204,Rutland High School,Gov. & Pol. U.S.,40,40,1
2011-12,611,Bibb County,204,Rutland High School,Music Theory,TFS,,
2011-12,611,Bibb County,204,Rutland High School,Statistics,49,49,
2011-12,611,Bibb County,204,Rutland High School,U.S. History,72,72,13
2011-12,611,Bibb County,204,Rutland High School,World History,66,66,8
2011-12,611,Bibb County,286,Northeast High School,ALL Subjects,116,163,1
2011-12,611,Bibb County,286,Northeast High School,Biology,23,23,
2011-12,611,Bibb County,286,Northeast High School,Calculus A,22,22,
2011-12,611,Bibb County,286,Northeast High School,Computer Science A,TFS,,
2011-12,611,Bibb County,286,Northeast High School,Economics: Micro,14,14,
2011-12,611,Bibb County,286,Northeast High School,Eng. Language & Comp,19,19,
2011-12,611,Bibb County,286,Northeast High School,Eng. Literature & Comp,11,11,
2011-12,611,Bibb County,286,Northeast High School,Gov. & Pol. U.S.,24,24,
2011-12,611,Bibb County,286,Northeast High School,U.S. History,19,19,1
2011-12,611,Bibb County,286,Northeast High School,World History,22,22,
2011-12,611,Bibb County,386,Southwest High School,ALL Subjects,66,67,
2011-12,611,Bibb County,386,Southwest High School,Eng. Language & Comp,TFS,,
2011-12,611,Bibb County,386,Southwest High School,Eng. Literature & Comp,19,19,
2011-12,611,Bibb County,386,Southwest High School,Gov. & Pol. U.S.,TFS,,
2011-12,611,Bibb County,386,Southwest High School,U.S. History,24,24,
2011-12,611,Bibb County,386,Southwest High School,World History,22,22,
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,1155,1746,253
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Biology,96,96,6
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,107,107,10
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,41,41,10
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,23,23,1
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,14,14,
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,65,65,8
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,249,250,60
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,170,170,17
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,53,53,1
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,226,228,23
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,TFS,,
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Physics B,26,26,5
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Mechanics,TFS,,
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Psychology,25,26,11
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,Statistics,121,121,9
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,239,240,37
2011-12,611,Bibb County,SCHOOL_ALL,SCHOOL_ALL,World History,252,254,43
2011-12,612,Bleckley County,105,Bleckley County High School,ALL Subjects,73,95,34
2011-12,612,Bleckley County,105,Bleckley County High School,Biology,14,14,3
2011-12,612,Bleckley County,105,Bleckley County High School,Calculus A,16,16,1
2011-12,612,Bleckley County,105,Bleckley County High School,Eng. Language & Comp,42,42,17
2011-12,612,Bleckley County,105,Bleckley County High School,Eng. Literature & Comp,TFS,,
2011-12,612,Bleckley County,105,Bleckley County High School,U.S. History,15,15,9
2011-12,612,Bleckley County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,73,95,34
2011-12,612,Bleckley County,SCHOOL_ALL,SCHOOL_ALL,Biology,14,14,3
2011-12,612,Bleckley County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,16,16,1
2011-12,612,Bleckley County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,42,42,17
2011-12,612,Bleckley County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,TFS,,
2011-12,612,Bleckley County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,15,15,9
2011-12,613,Brantley County,1050,Brantley County High School,ALL Subjects,86,124,36
2011-12,613,Brantley County,1050,Brantley County High School,Biology,10,10,2
2011-12,613,Brantley County,1050,Brantley County High School,Calculus A,20,20,
2011-12,613,Brantley County,1050,Brantley County High School,Eng. Literature & Comp,27,27,12
2011-12,613,Brantley County,1050,Brantley County High School,Psychology,26,26,12
2011-12,613,Brantley County,1050,Brantley County High School,U.S. History,17,17,4
2011-12,613,Brantley County,1050,Brantley County High School,World History,24,24,6
2011-12,613,Brantley County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,86,124,36
2011-12,613,Brantley County,SCHOOL_ALL,SCHOOL_ALL,Biology,10,10,2
2011-12,613,Brantley County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,20,20,
2011-12,613,Brantley County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,27,27,12
2011-12,613,Brantley County,SCHOOL_ALL,SCHOOL_ALL,Psychology,26,26,12
2011-12,613,Brantley County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,17,17,4
2011-12,613,Brantley County,SCHOOL_ALL,SCHOOL_ALL,World History,24,24,6
2011-12,614,Brooks County,110,Brooks County High School,ALL Subjects,25,29,3
2011-12,614,Brooks County,110,Brooks County High School,Biology,TFS,,
2011-12,614,Brooks County,110,Brooks County High School,Calculus A,TFS,,
2011-12,614,Brooks County,110,Brooks County High School,Eng. Literature & Comp,15,15,3
2011-12,614,Brooks County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,25,29,3
2011-12,614,Brooks County,SCHOOL_ALL,SCHOOL_ALL,Biology,TFS,,
2011-12,614,Brooks County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,TFS,,
2011-12,614,Brooks County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,15,15,3
2011-12,615,Bryan County,182,Richmond Hill High School,ALL Subjects,144,205,170
2011-12,615,Bryan County,182,Richmond Hill High School,Biology,18,18,17
2011-12,615,Bryan County,182,Richmond Hill High School,Calculus A,14,14,12
2011-12,615,Bryan County,182,Richmond Hill High School,Economics: Micro,TFS,,
2011-12,615,Bryan County,182,Richmond Hill High School,Eng. Language & Comp,45,45,36
2011-12,615,Bryan County,182,Richmond Hill High School,Eng. Literature & Comp,16,16,16
2011-12,615,Bryan County,182,Richmond Hill High School,European History,TFS,,
2011-12,615,Bryan County,182,Richmond Hill High School,German Language,TFS,,
2011-12,615,Bryan County,182,Richmond Hill High School,Gov. & Pol. U.S.,27,27,23
2011-12,615,Bryan County,182,Richmond Hill High School,Statistics,39,39,35
2011-12,615,Bryan County,182,Richmond Hill High School,U.S. History,40,40,28
2011-12,615,Bryan County,182,Richmond Hill High School,World History,TFS,,
2011-12,615,Bryan County,502,Bryan County High School,ALL Subjects,44,47,15
2011-12,615,Bryan County,502,Bryan County High School,Calculus A,TFS,,
2011-12,615,Bryan County,502,Bryan County High School,Chemistry,TFS,,
2011-12,615,Bryan County,502,Bryan County High School,Eng. Language & Comp,22,22,9
2011-12,615,Bryan County,502,Bryan County High School,Eng. Literature & Comp,16,16,5
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,188,252,185
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Biology,18,18,17
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,17,17,13
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,TFS,,
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,67,67,45
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,32,32,21
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,German Language,TFS,,
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,27,27,23
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,Statistics,39,39,35
2011-12,615,Bryan County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,40,40,28
