LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_NM,NUMBER_OF_STUDENTS_TESTED,NUMBER_TESTS_TAKEN,NOTESTS_3ORHIGHER
2014-15,633,Cobb County,1054,Campbell High School,Biology,13,13,2
2014-15,633,Cobb County,1054,Campbell High School,Calculus A,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Calculus BC,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Chemistry,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Chinese Lang. & Culture,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Computer Science A,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Economics: Macro,37,37,26
2014-15,633,Cobb County,1054,Campbell High School,Eng. Language & Comp,144,144,67
2014-15,633,Cobb County,1054,Campbell High School,Eng. Literature & Comp,81,81,67
2014-15,633,Cobb County,1054,Campbell High School,Environmental Science,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,European History,17,17,13
2014-15,633,Cobb County,1054,Campbell High School,French Language,22,22,21
2014-15,633,Cobb County,1054,Campbell High School,Geography: Human,97,97,69
2014-15,633,Cobb County,1054,Campbell High School,German Language,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Gov. & Pol. U.S.,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Physics 1,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Physics C: Mechanics,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Psychology,28,28,23
2014-15,633,Cobb County,1054,Campbell High School,Spanish Language,51,51,48
2014-15,633,Cobb County,1054,Campbell High School,Spanish Literature,TFS,,
2014-15,633,Cobb County,1054,Campbell High School,Statistics,15,15,12
2014-15,633,Cobb County,1054,Campbell High School,U.S. History,95,95,61
2014-15,633,Cobb County,1054,Campbell High School,World History,73,73,51
2014-15,633,Cobb County,1064,McEachern High School,ALL Subjects,469,760,220
2014-15,633,Cobb County,1064,McEachern High School,Art: Studio 2-D Design,TFS,,
2014-15,633,Cobb County,1064,McEachern High School,Art: Studio Drawing,TFS,,
2014-15,633,Cobb County,1064,McEachern High School,Biology,14,14,3
2014-15,633,Cobb County,1064,McEachern High School,Calculus A,17,17,
2014-15,633,Cobb County,1064,McEachern High School,Calculus BC,TFS,,
2014-15,633,Cobb County,1064,McEachern High School,Chemistry,TFS,,
2014-15,633,Cobb County,1064,McEachern High School,Computer Science A,11,11,
2014-15,633,Cobb County,1064,McEachern High School,Economics: Macro,27,27,11
2014-15,633,Cobb County,1064,McEachern High School,Economics: Micro,13,13,3
2014-15,633,Cobb County,1064,McEachern High School,Eng. Language & Comp,142,142,45
2014-15,633,Cobb County,1064,McEachern High School,Eng. Literature & Comp,70,70,24
2014-15,633,Cobb County,1064,McEachern High School,Environmental Science,16,16,7
2014-15,633,Cobb County,1064,McEachern High School,Geography: Human,105,105,11
2014-15,633,Cobb County,1064,McEachern High School,Gov. & Pol. U.S.,32,32,16
2014-15,633,Cobb County,1064,McEachern High School,Music Theory,TFS,,
2014-15,633,Cobb County,1064,McEachern High School,Physics 1,25,25,7
2014-15,633,Cobb County,1064,McEachern High School,Psychology,64,64,36
2014-15,633,Cobb County,1064,McEachern High School,Spanish Language,TFS,,
2014-15,633,Cobb County,1064,McEachern High School,Statistics,68,68,7
2014-15,633,Cobb County,1064,McEachern High School,U.S. History,61,61,11
2014-15,633,Cobb County,1064,McEachern High School,World History,72,72,25
2014-15,633,Cobb County,1069,Wheeler High School,ALL Subjects,414,1003,779
2014-15,633,Cobb County,1069,Wheeler High School,Art History,TFS,,
2014-15,633,Cobb County,1069,Wheeler High School,Biology,72,72,66
2014-15,633,Cobb County,1069,Wheeler High School,Calculus A,10,10,2
2014-15,633,Cobb County,1069,Wheeler High School,Calculus BC,74,74,69
2014-15,633,Cobb County,1069,Wheeler High School,Chemistry,53,53,34
2014-15,633,Cobb County,1069,Wheeler High School,Computer Science A,24,24,17
2014-15,633,Cobb County,1069,Wheeler High School,Economics: Macro,29,29,24
2014-15,633,Cobb County,1069,Wheeler High School,Economics: Micro,20,20,12
2014-15,633,Cobb County,1069,Wheeler High School,Eng. Language & Comp,107,107,97
2014-15,633,Cobb County,1069,Wheeler High School,Eng. Literature & Comp,42,42,36
2014-15,633,Cobb County,1069,Wheeler High School,Environmental Science,40,40,31
2014-15,633,Cobb County,1069,Wheeler High School,European History,TFS,,
2014-15,633,Cobb County,1069,Wheeler High School,French Language,TFS,,
2014-15,633,Cobb County,1069,Wheeler High School,Geography: Human,68,68,57
2014-15,633,Cobb County,1069,Wheeler High School,Gov. & Pol. U.S.,40,40,37
2014-15,633,Cobb County,1069,Wheeler High School,Music Theory,TFS,,
2014-15,633,Cobb County,1069,Wheeler High School,Physics 1,86,86,39
2014-15,633,Cobb County,1069,Wheeler High School,Physics 2,30,30,7
2014-15,633,Cobb County,1069,Wheeler High School,Physics C: Elec & Magnetism,TFS,,
2014-15,633,Cobb County,1069,Wheeler High School,Physics C: Mechanics,34,34,34
2014-15,633,Cobb County,1069,Wheeler High School,Psychology,63,63,57
2014-15,633,Cobb County,1069,Wheeler High School,Spanish Language,11,11,9
2014-15,633,Cobb County,1069,Wheeler High School,Statistics,36,36,32
2014-15,633,Cobb County,1069,Wheeler High School,U.S. History,83,83,65
2014-15,633,Cobb County,1069,Wheeler High School,World History,63,63,38
2014-15,633,Cobb County,2056,North Cobb High School,ALL Subjects,655,1306,923
2014-15,633,Cobb County,2056,North Cobb High School,Art: Studio 2-D Design,14,14,12
2014-15,633,Cobb County,2056,North Cobb High School,Biology,20,20,17
2014-15,633,Cobb County,2056,North Cobb High School,Calculus A,58,58,21
2014-15,633,Cobb County,2056,North Cobb High School,Calculus BC,53,53,42
2014-15,633,Cobb County,2056,North Cobb High School,Chinese Lang. & Culture,TFS,,
2014-15,633,Cobb County,2056,North Cobb High School,Computer Science A,TFS,,
2014-15,633,Cobb County,2056,North Cobb High School,Economics: Macro,34,34,25
2014-15,633,Cobb County,2056,North Cobb High School,Economics: Micro,89,89,58
2014-15,633,Cobb County,2056,North Cobb High School,Eng. Language & Comp,107,107,72
2014-15,633,Cobb County,2056,North Cobb High School,Eng. Literature & Comp,89,89,57
2014-15,633,Cobb County,2056,North Cobb High School,Environmental Science,119,119,103
2014-15,633,Cobb County,2056,North Cobb High School,European History,37,37,27
2014-15,633,Cobb County,2056,North Cobb High School,Geography: Human,113,113,110
2014-15,633,Cobb County,2056,North Cobb High School,Gov. & Pol. Comp,64,64,53
2014-15,633,Cobb County,2056,North Cobb High School,Gov. & Pol. U.S.,24,24,10
2014-15,633,Cobb County,2056,North Cobb High School,Physics 1,24,24,3
2014-15,633,Cobb County,2056,North Cobb High School,Physics C: Mechanics,TFS,,
2014-15,633,Cobb County,2056,North Cobb High School,Psychology,119,119,89
2014-15,633,Cobb County,2056,North Cobb High School,Spanish Language,25,25,23
2014-15,633,Cobb County,2056,North Cobb High School,Statistics,29,29,17
2014-15,633,Cobb County,2056,North Cobb High School,U.S. History,118,118,72
2014-15,633,Cobb County,2056,North Cobb High School,World History,159,159,107
2014-15,633,Cobb County,2066,Osborne High School,ALL Subjects,372,451,61
2014-15,633,Cobb County,2066,Osborne High School,Calculus A,13,13,
2014-15,633,Cobb County,2066,Osborne High School,Calculus BC,TFS,,
2014-15,633,Cobb County,2066,Osborne High School,Chemistry,TFS,,
2014-15,633,Cobb County,2066,Osborne High School,Economics: Macro,27,27,5
2014-15,633,Cobb County,2066,Osborne High School,Eng. Language & Comp,26,26,1
2014-15,633,Cobb County,2066,Osborne High School,Eng. Literature & Comp,55,55,4
2014-15,633,Cobb County,2066,Osborne High School,Geography: Human,49,49,6
2014-15,633,Cobb County,2066,Osborne High School,Gov. & Pol. U.S.,11,11,
2014-15,633,Cobb County,2066,Osborne High School,Psychology,18,18,1
2014-15,633,Cobb County,2066,Osborne High School,Spanish Language,42,42,38
2014-15,633,Cobb County,2066,Osborne High School,Statistics,49,49,
2014-15,633,Cobb County,2066,Osborne High School,U.S. History,77,77,5
2014-15,633,Cobb County,2066,Osborne High School,World History,80,80,1
2014-15,633,Cobb County,3056,South Cobb High School,ALL Subjects,309,503,167
2014-15,633,Cobb County,3056,South Cobb High School,Biology,24,24,9
2014-15,633,Cobb County,3056,South Cobb High School,Calculus A,11,11,1
2014-15,633,Cobb County,3056,South Cobb High School,Calculus BC,TFS,,
2014-15,633,Cobb County,3056,South Cobb High School,Chemistry,TFS,,
2014-15,633,Cobb County,3056,South Cobb High School,Economics: Micro,33,33,3
2014-15,633,Cobb County,3056,South Cobb High School,Eng. Language & Comp,52,52,24
2014-15,633,Cobb County,3056,South Cobb High School,Eng. Literature & Comp,10,10,5
2014-15,633,Cobb County,3056,South Cobb High School,Environmental Science,TFS,,
2014-15,633,Cobb County,3056,South Cobb High School,European History,TFS,,
2014-15,633,Cobb County,3056,South Cobb High School,Geography: Human,53,53,15
2014-15,633,Cobb County,3056,South Cobb High School,Gov. & Pol. U.S.,46,46,28
2014-15,633,Cobb County,3056,South Cobb High School,Psychology,20,20,13
2014-15,633,Cobb County,3056,South Cobb High School,Spanish Language,16,16,14
2014-15,633,Cobb County,3056,South Cobb High School,Statistics,23,23,7
2014-15,633,Cobb County,3056,South Cobb High School,U.S. History,106,106,23
2014-15,633,Cobb County,3056,South Cobb High School,World History,89,89,17
2014-15,633,Cobb County,4066,Pebblebrook High School,ALL Subjects,320,492,111
2014-15,633,Cobb County,4066,Pebblebrook High School,Art: Studio 2-D Design,TFS,,
2014-15,633,Cobb County,4066,Pebblebrook High School,Calculus A,18,18,1
2014-15,633,Cobb County,4066,Pebblebrook High School,Chemistry,TFS,,
2014-15,633,Cobb County,4066,Pebblebrook High School,Economics: Micro,27,27,2
2014-15,633,Cobb County,4066,Pebblebrook High School,Eng. Language & Comp,68,68,18
2014-15,633,Cobb County,4066,Pebblebrook High School,Eng. Literature & Comp,53,53,19
2014-15,633,Cobb County,4066,Pebblebrook High School,Environmental Science,39,39,3
2014-15,633,Cobb County,4066,Pebblebrook High School,Geography: Human,77,77,8
2014-15,633,Cobb County,4066,Pebblebrook High School,Gov. & Pol. U.S.,19,19,2
2014-15,633,Cobb County,4066,Pebblebrook High School,Music Theory,TFS,,
2014-15,633,Cobb County,4066,Pebblebrook High School,Physics 1,25,25,2
2014-15,633,Cobb County,4066,Pebblebrook High School,Psychology,30,30,4
2014-15,633,Cobb County,4066,Pebblebrook High School,Spanish Language,25,25,23
2014-15,633,Cobb County,4066,Pebblebrook High School,Statistics,13,13,2
2014-15,633,Cobb County,4066,Pebblebrook High School,U.S. History,59,59,16
2014-15,633,Cobb County,4066,Pebblebrook High School,World History,26,26,5
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,8438,16624,11275
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Art History,35,35,30
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,44,44,39
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 3-D Design,TFS,,
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,33,33,32
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Biology,400,400,317
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,461,461,269
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,488,488,412
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,323,324,175
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Chinese Lang. & Culture,16,16,16
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,164,164,86
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,924,927,741
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,355,355,218
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,1904,1905,1268
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,1057,1057,668
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,783,783,564
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,European History,131,133,93
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,French Language,70,70,54
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,1754,1774,1209
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,German Language,TFS,,
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. Comp,81,81,68
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,1317,1319,940
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Japanese Lang. & Culture,TFS,,
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Latin: Vergil,29,29,16
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Music Theory,68,68,58
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,664,665,250
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Physics 2,52,52,16
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Elec & Magnetism,34,34,27
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Mechanics,265,265,221
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Psychology,1168,1169,903
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,417,418,396
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Spanish Literature,68,68,56
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,Statistics,814,815,499
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,1560,1562,973
2014-15,633,Cobb County,SCHOOL_ALL,SCHOOL_ALL,World History,1093,1100,652
2014-15,634,Coffee County,195,Coffee County High School,ALL Subjects,128,189,123
2014-15,634,Coffee County,195,Coffee County High School,Biology,34,34,27
2014-15,634,Coffee County,195,Coffee County High School,Calculus A,28,28,25
2014-15,634,Coffee County,195,Coffee County High School,Calculus BC,TFS,,
2014-15,634,Coffee County,195,Coffee County High School,Chemistry,TFS,,
2014-15,634,Coffee County,195,Coffee County High School,Computer Science A,TFS,,
2014-15,634,Coffee County,195,Coffee County High School,Economics: Macro,TFS,,
2014-15,634,Coffee County,195,Coffee County High School,Economics: Micro,TFS,,
2014-15,634,Coffee County,195,Coffee County High School,Eng. Language & Comp,11,11,9
2014-15,634,Coffee County,195,Coffee County High School,Eng. Literature & Comp,10,10,7
2014-15,634,Coffee County,195,Coffee County High School,Gov. & Pol. U.S.,38,38,13
2014-15,634,Coffee County,195,Coffee County High School,Physics 1,TFS,,
2014-15,634,Coffee County,195,Coffee County High School,Psychology,TFS,,
2014-15,634,Coffee County,195,Coffee County High School,Statistics,TFS,,
2014-15,634,Coffee County,195,Coffee County High School,U.S. History,36,36,23
2014-15,634,Coffee County,195,Coffee County High School,World History,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,128,189,123
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Biology,34,34,27
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,28,28,25
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,11,11,9
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,10,10,7
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Gov. & Pol. U.S.,38,38,13
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Psychology,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,Statistics,TFS,,
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,36,36,23
2014-15,634,Coffee County,SCHOOL_ALL,SCHOOL_ALL,World History,TFS,,
2014-15,635,Colquitt County,1554,Colquitt County High School,ALL Subjects,211,413,150
2014-15,635,Colquitt County,1554,Colquitt County High School,Biology,15,15,7
2014-15,635,Colquitt County,1554,Colquitt County High School,Calculus A,21,21,15
2014-15,635,Colquitt County,1554,Colquitt County High School,Calculus BC,TFS,,
2014-15,635,Colquitt County,1554,Colquitt County High School,Chemistry,TFS,,
2014-15,635,Colquitt County,1554,Colquitt County High School,Economics: Macro,35,35,15
2014-15,635,Colquitt County,1554,Colquitt County High School,Economics: Micro,34,34,12
2014-15,635,Colquitt County,1554,Colquitt County High School,Eng. Language & Comp,51,51,24
2014-15,635,Colquitt County,1554,Colquitt County High School,Eng. Literature & Comp,46,46,20
2014-15,635,Colquitt County,1554,Colquitt County High School,Environmental Science,24,24,
2014-15,635,Colquitt County,1554,Colquitt County High School,European History,TFS,,
2014-15,635,Colquitt County,1554,Colquitt County High School,Geography: Human,TFS,,
2014-15,635,Colquitt County,1554,Colquitt County High School,Physics 1,15,15,2
2014-15,635,Colquitt County,1554,Colquitt County High School,Physics 2,15,15,4
2014-15,635,Colquitt County,1554,Colquitt County High School,Physics C: Mechanics,TFS,,
2014-15,635,Colquitt County,1554,Colquitt County High School,Psychology,TFS,,
2014-15,635,Colquitt County,1554,Colquitt County High School,Spanish Language,TFS,,
2014-15,635,Colquitt County,1554,Colquitt County High School,Spanish Literature,17,17,9
2014-15,635,Colquitt County,1554,Colquitt County High School,Statistics,50,50,8
2014-15,635,Colquitt County,1554,Colquitt County High School,U.S. History,34,34,5
2014-15,635,Colquitt County,1554,Colquitt County High School,World History,21,21,10
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,211,413,150
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Biology,15,15,7
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,21,21,15
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,TFS,,
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,TFS,,
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Economics: Macro,35,35,15
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Economics: Micro,34,34,12
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,51,51,24
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,46,46,20
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,24,24,
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,European History,TFS,,
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Geography: Human,TFS,,
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Physics 1,15,15,2
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Physics 2,15,15,4
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Physics C: Mechanics,TFS,,
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Psychology,TFS,,
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Spanish Language,TFS,,
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Spanish Literature,17,17,9
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,Statistics,50,50,8
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,U.S. History,34,34,5
2014-15,635,Colquitt County,SCHOOL_ALL,SCHOOL_ALL,World History,21,21,10
2014-15,636,Columbia County,112,Grovetown High School,ALL Subjects,431,731,350
2014-15,636,Columbia County,112,Grovetown High School,Biology,40,40,26
2014-15,636,Columbia County,112,Grovetown High School,Calculus A,27,27,18
2014-15,636,Columbia County,112,Grovetown High School,Calculus BC,TFS,,
2014-15,636,Columbia County,112,Grovetown High School,Chemistry,17,17,6
2014-15,636,Columbia County,112,Grovetown High School,Computer Science A,18,18,11
2014-15,636,Columbia County,112,Grovetown High School,Eng. Language & Comp,141,141,64
2014-15,636,Columbia County,112,Grovetown High School,Eng. Literature & Comp,77,77,36
2014-15,636,Columbia County,112,Grovetown High School,Environmental Science,11,11,6
2014-15,636,Columbia County,112,Grovetown High School,European History,TFS,,
2014-15,636,Columbia County,112,Grovetown High School,Geography: Human,32,32,17
2014-15,636,Columbia County,112,Grovetown High School,Gov. & Pol. U.S.,63,63,16
2014-15,636,Columbia County,112,Grovetown High School,Physics C: Mechanics,34,34,16
2014-15,636,Columbia County,112,Grovetown High School,Psychology,74,74,36
2014-15,636,Columbia County,112,Grovetown High School,Statistics,31,31,17
2014-15,636,Columbia County,112,Grovetown High School,U.S. History,65,65,32
2014-15,636,Columbia County,112,Grovetown High School,World History,91,91,41
2014-15,636,Columbia County,183,Harlem High School,ALL Subjects,103,147,65
2014-15,636,Columbia County,183,Harlem High School,Art: Studio Drawing,TFS,,
2014-15,636,Columbia County,183,Harlem High School,Biology,19,19,17
2014-15,636,Columbia County,183,Harlem High School,Calculus A,14,14,8
2014-15,636,Columbia County,183,Harlem High School,Chemistry,16,16,7
2014-15,636,Columbia County,183,Harlem High School,Eng. Language & Comp,TFS,,
2014-15,636,Columbia County,183,Harlem High School,Eng. Literature & Comp,12,12,5
2014-15,636,Columbia County,183,Harlem High School,Environmental Science,TFS,,
2014-15,636,Columbia County,183,Harlem High School,Geography: Human,17,17,6
2014-15,636,Columbia County,183,Harlem High School,Gov. & Pol. U.S.,TFS,,
2014-15,636,Columbia County,183,Harlem High School,U.S. History,25,25,4
2014-15,636,Columbia County,183,Harlem High School,World History,32,32,14
2014-15,636,Columbia County,189,Lakeside High School,ALL Subjects,419,680,449
2014-15,636,Columbia County,189,Lakeside High School,Art: Studio 3-D Design,TFS,,
2014-15,636,Columbia County,189,Lakeside High School,Art: Studio Drawing,TFS,,
2014-15,636,Columbia County,189,Lakeside High School,Biology,32,32,29
2014-15,636,Columbia County,189,Lakeside High School,Calculus A,15,15,10
2014-15,636,Columbia County,189,Lakeside High School,Calculus BC,15,15,10
2014-15,636,Columbia County,189,Lakeside High School,Chemistry,30,30,19
2014-15,636,Columbia County,189,Lakeside High School,Eng. Language & Comp,92,92,69
2014-15,636,Columbia County,189,Lakeside High School,Eng. Literature & Comp,11,11,10
2014-15,636,Columbia County,189,Lakeside High School,Environmental Science,25,25,12
2014-15,636,Columbia County,189,Lakeside High School,Geography: Human,TFS,,
2014-15,636,Columbia County,189,Lakeside High School,Gov. & Pol. U.S.,95,95,58
2014-15,636,Columbia County,189,Lakeside High School,Physics C: Elec & Magnetism,TFS,,
2014-15,636,Columbia County,189,Lakeside High School,Physics C: Mechanics,26,26,16
2014-15,636,Columbia County,189,Lakeside High School,Psychology,64,64,46
2014-15,636,Columbia County,189,Lakeside High School,Spanish Language,TFS,,
2014-15,636,Columbia County,189,Lakeside High School,Statistics,16,16,14
2014-15,636,Columbia County,189,Lakeside High School,U.S. History,120,120,67
2014-15,636,Columbia County,189,Lakeside High School,World History,118,118,71
2014-15,636,Columbia County,197,Greenbrier High School,ALL Subjects,485,755,518
2014-15,636,Columbia County,197,Greenbrier High School,Art: Studio 2-D Design,TFS,,
2014-15,636,Columbia County,197,Greenbrier High School,Biology,37,37,28
2014-15,636,Columbia County,197,Greenbrier High School,Calculus A,24,24,6
2014-15,636,Columbia County,197,Greenbrier High School,Calculus BC,15,15,14
2014-15,636,Columbia County,197,Greenbrier High School,Chemistry,15,15,8
2014-15,636,Columbia County,197,Greenbrier High School,Eng. Language & Comp,91,91,83
2014-15,636,Columbia County,197,Greenbrier High School,Eng. Literature & Comp,34,34,30
2014-15,636,Columbia County,197,Greenbrier High School,Environmental Science,26,26,20
2014-15,636,Columbia County,197,Greenbrier High School,European History,27,27,21
2014-15,636,Columbia County,197,Greenbrier High School,French Language,TFS,,
2014-15,636,Columbia County,197,Greenbrier High School,Geography: Human,52,52,40
2014-15,636,Columbia County,197,Greenbrier High School,Gov. & Pol. U.S.,128,128,73
2014-15,636,Columbia County,197,Greenbrier High School,Physics C: Mechanics,TFS,,
2014-15,636,Columbia County,197,Greenbrier High School,Psychology,60,60,54
2014-15,636,Columbia County,197,Greenbrier High School,Spanish Language,TFS,,
2014-15,636,Columbia County,197,Greenbrier High School,Statistics,30,30,25
2014-15,636,Columbia County,197,Greenbrier High School,U.S. History,112,112,48
2014-15,636,Columbia County,197,Greenbrier High School,World History,99,99,63
2014-15,636,Columbia County,4050,Evans High School,ALL Subjects,299,454,304
2014-15,636,Columbia County,4050,Evans High School,Biology,21,21,19
2014-15,636,Columbia County,4050,Evans High School,Calculus A,24,24,11
2014-15,636,Columbia County,4050,Evans High School,Eng. Language & Comp,72,72,48
2014-15,636,Columbia County,4050,Evans High School,Eng. Literature & Comp,11,11,9
2014-15,636,Columbia County,4050,Evans High School,Environmental Science,TFS,,
2014-15,636,Columbia County,4050,Evans High School,Geography: Human,33,33,26
2014-15,636,Columbia County,4050,Evans High School,Gov. & Pol. U.S.,19,19,11
2014-15,636,Columbia County,4050,Evans High School,Physics 1,TFS,,
2014-15,636,Columbia County,4050,Evans High School,Physics C: Mechanics,TFS,,
2014-15,636,Columbia County,4050,Evans High School,Psychology,84,84,71
2014-15,636,Columbia County,4050,Evans High School,Spanish Language,TFS,,
2014-15,636,Columbia County,4050,Evans High School,Statistics,TFS,,
2014-15,636,Columbia County,4050,Evans High School,U.S. History,101,101,52
2014-15,636,Columbia County,4050,Evans High School,World History,65,65,46
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,ALL Subjects,1725,2767,1686
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 2-D Design,TFS,,
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio 3-D Design,TFS,,
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Art: Studio Drawing,TFS,,
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Biology,148,149,119
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Calculus A,104,104,53
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Calculus BC,38,39,32
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Chemistry,77,78,40
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Computer Science A,18,18,11
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Eng. Language & Comp,403,404,267
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Eng. Literature & Comp,145,145,90
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,Environmental Science,70,70,40
2014-15,636,Columbia County,SCHOOL_ALL,SCHOOL_ALL,European History,28,28,21
