"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","CATEGORY","SALARIES","BENEFITS","SALARIES_AND_BENEFITS","% Rev- GF/Title/Lottery","% Rev- Total K-12","% Exp- GF/Title/Lottery","% Exp-Total K-12"
"2015-16","668","Habersham County","ALL","All Column Values","General Administration",243910.5,176723.98,420634.48,0.64,0.56,0.64,0.54
"2015-16","668","Habersham County","ALL","All Column Values","School Administration",2188082.59,1141897.74,3329980.33,5.1,4.45,5.1,4.31
"2015-16","668","Habersham County","ALL","All Column Values","Teachers and Paraprofessionals",26014218.77,11811250.56,37825469.33,57.96,50.5,57.9,49.01
"2015-16","669","Hall County","ALL","All Column Values","General Administration",543876.63,384261.18,928137.81,0.39,0.34,0.4,0.35
"2015-16","669","Hall County","ALL","All Column Values","School Administration",7132310.42,3529393.24,10661703.66,4.5,3.89,4.62,4.01
"2015-16","669","Hall County","ALL","All Column Values","Teachers and Paraprofessionals",93465154.16,42184533.86,135649688.02,57.32,49.47,58.74,51.04
"2015-16","670","Hancock County","ALL","All Column Values","General Administration",213518.44,80681.39,294199.83,2.52,2.29,2.75,2.44
"2015-16","670","Hancock County","ALL","All Column Values","School Administration",432449.83,169580.88,602030.71,5.17,4.68,5.63,4.99
"2015-16","670","Hancock County","ALL","All Column Values","Teachers and Paraprofessionals",3527676.14,1319426.11,4847102.25,41.59,37.69,45.3,40.17
"2015-16","671","Haralson County","ALL","All Column Values","General Administration",404876.62,190565.32,595441.94,1.76,1.58,1.82,1.64
"2015-16","671","Haralson County","ALL","All Column Values","School Administration",1087533.2,521594.81,1609128.01,4.75,4.27,4.91,4.42
"2015-16","671","Haralson County","ALL","All Column Values","Teachers and Paraprofessionals",13423667.99,5946695.32,19370363.31,57.2,51.41,59.07,53.23
"2015-16","672","Harris County","ALL","All Column Values","General Administration",367442.19,589473.92,956916.11,2.04,1.81,2.11,1.82
"2015-16","672","Harris County","ALL","All Column Values","School Administration",1594737.49,694473.64,2289211.13,4.87,4.34,5.04,4.35
"2015-16","672","Harris County","ALL","All Column Values","Teachers and Paraprofessionals",16906659.02,7031353.56,23938012.58,50.95,45.39,52.74,45.48
"2015-16","673","Hart County","ALL","All Column Values","General Administration",362278.83,126598.7,488877.53,1.52,1.21,1.56,1.09
"2015-16","673","Hart County","ALL","All Column Values","School Administration",1019832.16,510731.86,1530564.02,4.77,3.78,4.88,3.41
"2015-16","673","Hart County","ALL","All Column Values","Teachers and Paraprofessionals",12240549.13,5460371.26,17700920.39,55.13,43.77,56.44,39.38
"2015-16","674","Heard County","ALL","All Column Values","General Administration",463402.97,149302.42,612705.39,3.36,2.63,3.39,2.42
"2015-16","674","Heard County","ALL","All Column Values","School Administration",829702.92,312159.9,1141862.82,6.27,4.9,6.32,4.51
"2015-16","674","Heard County","ALL","All Column Values","Teachers and Paraprofessionals",6981311.24,2852477.76,9833789,53.96,42.21,54.45,38.81
"2015-16","675","Henry County","ALL","All Column Values","General Administration",1106343,509013.93,1615356.93,0.45,0.23,0.46,0.37
"2015-16","675","Henry County","ALL","All Column Values","School Administration",12213783.48,5420476.5,17634259.98,4.86,2.55,5.02,4.09
"2015-16","675","Henry County","ALL","All Column Values","Teachers and Paraprofessionals",142849344.27,62572132.57,205421476.84,56.67,29.71,58.51,47.66
"2015-16","676","Houston County","ALL","All Column Values","General Administration",1198563.45,687478.02,1886041.47,0.76,0.65,0.77,0.65
"2015-16","676","Houston County","ALL","All Column Values","School Administration",9795916.29,4212117.18,14008033.47,5.63,4.8,5.76,4.84
"2015-16","676","Houston County","ALL","All Column Values","Teachers and Paraprofessionals",102286517.39,41785196.58,144071713.97,57.9,49.33,59.2,49.78
"2015-16","677","Irwin County","ALL","All Column Values","General Administration",225587.52,103586.87,329174.39,2.11,1.42,2.09,1.5
"2015-16","677","Irwin County","ALL","All Column Values","School Administration",544158.12,199376.14,743534.26,4.76,3.21,4.71,3.39
"2015-16","677","Irwin County","ALL","All Column Values","Teachers and Paraprofessionals",6556535.81,2538471.19,9095007,58.19,39.31,57.67,41.48
"2015-16","678","Jackson County","ALL","All Column Values","General Administration",338695.42,255251.03,593946.45,0.9,0.74,0.9,0.76
"2015-16","678","Jackson County","ALL","All Column Values","School Administration",2082291.13,996974.08,3079265.21,4.67,3.84,4.69,3.95
"2015-16","678","Jackson County","ALL","All Column Values","Teachers and Paraprofessionals",26082484.82,11165994.33,37248479.15,56.51,46.44,56.73,47.75
"2015-16","679","Jasper County","ALL","All Column Values","General Administration",215742,135612.65,351354.65,1.62,1.44,1.75,1.54
"2015-16","679","Jasper County","ALL","All Column Values","School Administration",806603.65,344363.97,1150967.62,5.3,4.72,5.74,5.04
"2015-16","679","Jasper County","ALL","All Column Values","Teachers and Paraprofessionals",7015081.54,3229137.61,10244219.15,47.15,42.02,51.05,44.84
"2015-16","680","Jeff Davis County","ALL","All Column Values","General Administration",338953.61,189158.37,528111.98,2.02,1.76,2.21,1.85
"2015-16","680","Jeff Davis County","ALL","All Column Values","School Administration",681132.73,235966.11,917098.84,3.51,3.06,3.83,3.21
"2015-16","680","Jeff Davis County","ALL","All Column Values","Teachers and Paraprofessionals",10522414.45,3753513.78,14275928.23,54.56,47.64,59.69,49.89
"2015-16","681","Jefferson County","ALL","All Column Values","General Administration",230920.2,109744.45,340664.65,1.41,1.2,1.39,1.19
"2015-16","681","Jefferson County","ALL","All Column Values","School Administration",922702.98,372240.15,1294943.13,5.37,4.58,5.28,4.54
"2015-16","681","Jefferson County","ALL","All Column Values","Teachers and Paraprofessionals",9071359.08,4021774.11,13093133.19,54.25,46.29,53.43,45.9
"2015-16","682","Jenkins County","ALL","All Column Values","General Administration",105682.92,87034.44,192717.36,1.49,1.17,1.57,1.24
"2015-16","682","Jenkins County","ALL","All Column Values","School Administration",424773.56,193685.51,618459.07,4.79,3.75,5.05,3.96
"2015-16","682","Jenkins County","ALL","All Column Values","Teachers and Paraprofessionals",4930114.43,1834118.21,6764232.64,52.35,41.04,55.23,43.36
"2015-16","683","Johnson County","ALL","All Column Values","General Administration",118500,86834.9,205334.9,1.99,1.74,2.04,1.82
"2015-16","683","Johnson County","ALL","All Column Values","School Administration",416437.48,223183.62,639621.1,6.19,5.42,6.37,5.68
"2015-16","683","Johnson County","ALL","All Column Values","Teachers and Paraprofessionals",3707131.53,1653447.19,5360578.72,51.86,45.39,53.38,47.63
"2015-16","684","Jones County","ALL","All Column Values","General Administration",282084.53,178284.54,460369.07,1.02,0.9,1,0.9
"2015-16","684","Jones County","ALL","All Column Values","School Administration",1767336.76,736286.62,2503623.38,5.53,4.91,5.42,4.88
"2015-16","684","Jones County","ALL","All Column Values","Teachers and Paraprofessionals",19873916.07,8630627.07,28504543.14,62.94,55.94,61.75,55.51
"2015-16","685","Lamar County","ALL","All Column Values","General Administration",484185.88,245395.86,729581.74,3.25,2.77,3.27,2.82
"2015-16","685","Lamar County","ALL","All Column Values","School Administration",829344.31,359711.53,1189055.84,5.3,4.51,5.33,4.59
"2015-16","685","Lamar County","ALL","All Column Values","Teachers and Paraprofessionals",8638542.11,3923950.33,12562492.44,56.02,47.7,56.32,48.49
"2015-16","686","Lanier County","ALL","All Column Values","General Administration",134883.84,162759.76,297643.6,1.82,1.65,1.93,1.61
"2015-16","686","Lanier County","ALL","All Column Values","School Administration",567982.96,283827.2,851810.16,5.22,4.73,5.52,4.61
"2015-16","686","Lanier County","ALL","All Column Values","Teachers and Paraprofessionals",6012173.58,2676089.37,8688262.95,53.24,48.21,56.27,47.05
"2015-16","687","Laurens County","ALL","All Column Values","General Administration",344879.76,252749.52,597629.28,1.1,0.93,1.12,0.93
"2015-16","687","Laurens County","ALL","All Column Values","School Administration",1614779.14,831518.81,2446297.95,4.49,3.81,4.6,3.8
"2015-16","687","Laurens County","ALL","All Column Values","Teachers and Paraprofessionals",21898262.09,9866936.11,31765198.2,58.27,49.48,59.71,49.37
"2015-16","688","Lee County","ALL","All Column Values","General Administration",348096.77,144402.84,492499.61,0.98,0.87,1.01,0.85
"2015-16","688","Lee County","ALL","All Column Values","School Administration",1560936.22,801330.51,2362266.73,4.7,4.16,4.84,4.06
"2015-16","688","Lee County","ALL","All Column Values","Teachers and Paraprofessionals",18996160.19,8606794.09,27602954.28,54.96,48.58,56.59,47.47
"2015-16","689","Liberty County","ALL","All Column Values","General Administration",751287.45,403134.53,1154421.98,1.26,1.1,1.28,1.09
"2015-16","689","Liberty County","ALL","All Column Values","School Administration",2966183.84,1406843,4373026.84,4.77,4.15,4.85,4.11
"2015-16","689","Liberty County","ALL","All Column Values","Teachers and Paraprofessionals",35116499.14,14498135.42,49614634.56,54.12,47.11,55.02,46.68
"2015-16","690","Lincoln County","ALL","All Column Values","General Administration",173961.96,91128.56,265090.52,2.24,1.88,2.33,1.72
"2015-16","690","Lincoln County","ALL","All Column Values","School Administration",445885.81,221735.26,667621.07,5.64,4.73,5.88,4.33
"2015-16","690","Lincoln County","ALL","All Column Values","Teachers and Paraprofessionals",4065359,1716376.17,5781735.17,48.86,40.95,50.9,37.53
"2015-16","691","Long County","ALL","All Column Values","General Administration",150104.46,180312.77,330417.23,1.3,1.15,1.34,1.14
"2015-16","691","Long County","ALL","All Column Values","School Administration",852868.94,344058.31,1196927.25,4.72,4.15,4.87,4.13
"2015-16","691","Long County","ALL","All Column Values","Teachers and Paraprofessionals",9425148.44,3922619.54,13347767.98,52.64,46.32,54.31,46.06
"2015-16","692","Lowndes County","ALL","All Column Values","General Administration",582001.8,860473.01,1442474.81,1.61,1.36,1.72,1.45
"2015-16","692","Lowndes County","ALL","All Column Values","School Administration",2441763.03,1068660.78,3510423.81,3.91,3.31,4.2,3.52
"2015-16","692","Lowndes County","ALL","All Column Values","Teachers and Paraprofessionals",35274410.09,14561814.73,49836224.82,55.51,46.99,59.58,49.94
"2015-16","693","Lumpkin County","ALL","All Column Values","General Administration",224047.7,118172.18,342219.88,0.99,0.86,1,0.76
"2015-16","693","Lumpkin County","ALL","All Column Values","School Administration",1106461.48,640356.62,1746818.1,5.07,4.41,5.11,3.9
"2015-16","693","Lumpkin County","ALL","All Column Values","Teachers and Paraprofessionals",13420073.8,5910069.99,19330143.79,56.15,48.82,56.49,43.1
"2015-16","694","Macon County","ALL","All Column Values","General Administration",217881.24,142076.23,359957.47,2.34,2.04,2.38,2.19
"2015-16","694","Macon County","ALL","All Column Values","School Administration",596319.79,285213.68,881533.47,5.72,4.99,5.83,5.37
"2015-16","694","Macon County","ALL","All Column Values","Teachers and Paraprofessionals",4583606.91,2244737.32,6828344.23,44.31,38.63,45.2,41.63
"2015-16","695","Madison County","ALL","All Column Values","General Administration",442234,203468.98,645702.98,1.36,1.23,1.37,1.18
"2015-16","695","Madison County","ALL","All Column Values","School Administration",1482139.1,738232.17,2220371.27,4.67,4.23,4.73,4.07
"2015-16","695","Madison County","ALL","All Column Values","Teachers and Paraprofessionals",19172249.28,8421295.44,27593544.72,57.99,52.53,58.75,50.56
"2015-16","696","Marion County","ALL","All Column Values","General Administration",229095.07,122421.72,351516.79,2.94,2.48,2.98,2.54
"2015-16","696","Marion County","ALL","All Column Values","School Administration",513946.53,240622.08,754568.61,6.31,5.32,6.39,5.45
"2015-16","696","Marion County","ALL","All Column Values","Teachers and Paraprofessionals",4304463.9,1699917.87,6004381.77,50.18,42.31,50.88,43.35
"2015-16","697","McDuffie County","ALL","All Column Values","General Administration",302671.71,149701.09,452372.8,1.27,1.1,1.31,0.97
"2015-16","697","McDuffie County","ALL","All Column Values","School Administration",1305719.35,474753.45,1780472.8,4.98,4.32,5.15,3.8
"2015-16","697","McDuffie County","ALL","All Column Values","Teachers and Paraprofessionals",15507822.67,5588090.44,21095913.11,59,51.15,61.04,45.08
"2015-16","698","McIntosh County","ALL","All Column Values","General Administration",340337.64,135110.93,475448.57,3.25,2.21,3.16,1.89
"2015-16","698","McIntosh County","ALL","All Column Values","School Administration",444030.12,202454.9,646485.02,4.42,3,4.29,2.57
"2015-16","698","McIntosh County","ALL","All Column Values","Teachers and Paraprofessionals",5002139.23,2242651.65,7244790.88,49.53,33.65,48.08,28.85
"2015-16","699","Meriwether County","ALL","All Column Values","General Administration",346157.29,134335.5,480492.79,1.8,1.57,1.72,1.52
"2015-16","699","Meriwether County","ALL","All Column Values","School Administration",1101420.66,436451.61,1537872.27,5.75,5.04,5.5,4.86
"2015-16","699","Meriwether County","ALL","All Column Values","Teachers and Paraprofessionals",10925407.05,4336242.42,15261649.47,57.05,49.99,54.6,48.28
"2015-16","700","Miller County","ALL","All Column Values","General Administration",369260.23,175578.65,544838.88,5.28,4.66,5.74,4.98
"2015-16","700","Miller County","ALL","All Column Values","School Administration",286023.26,157571.19,443594.45,4.3,3.8,4.67,4.06
"2015-16","700","Miller County","ALL","All Column Values","Teachers and Paraprofessionals",3110811.5,1422151.53,4532963.03,43.94,38.81,47.76,41.44
"2015-16","701","Mitchell County","ALL","All Column Values","General Administration",203435.5,112115.29,315550.79,1.27,0.88,1.3,0.94
"2015-16","701","Mitchell County","ALL","All Column Values","School Administration",761566.84,296011.52,1057578.36,4.27,2.95,4.37,3.14
"2015-16","701","Mitchell County","ALL","All Column Values","Teachers and Paraprofessionals",7021521.46,2849846.1,9871367.56,39.85,27.55,40.82,29.27
"2015-16","702","Monroe County","ALL","All Column Values","General Administration",508692.38,262873.11,771565.49,2.02,1.71,2,1.49
"2015-16","702","Monroe County","ALL","All Column Values","School Administration",928424.84,564821.41,1493246.25,3.91,3.31,3.86,2.88
"2015-16","702","Monroe County","ALL","All Column Values","Teachers and Paraprofessionals",14337415.13,6238453.88,20575869.01,53.92,45.66,53.24,39.7
"2015-16","703","Montgomery County","ALL","All Column Values","General Administration",255140.54,86390.86,341531.4,2.53,2.31,3.2,2.9
"2015-16","703","Montgomery County","ALL","All Column Values","School Administration",430610.4,187164.25,617774.65,4.58,4.17,5.8,5.25
"2015-16","703","Montgomery County","ALL","All Column Values","Teachers and Paraprofessionals",3597884.29,1397536.11,4995420.4,37.03,33.75,46.86,42.43
"2015-16","704","Morgan County","ALL","All Column Values","General Administration",373794,240405.97,614199.97,1.92,1.67,1.98,1.68
"2015-16","704","Morgan County","ALL","All Column Values","School Administration",971105.15,451284.95,1422390.1,4.45,3.87,4.6,3.89
"2015-16","704","Morgan County","ALL","All Column Values","Teachers and Paraprofessionals",13072918.34,5810473.4,18883391.74,59.03,51.34,61.02,51.63
"2015-16","705","Murray County","ALL","All Column Values","General Administration",294630.87,156033.44,450664.31,0.78,0.67,0.8,0.68
"2015-16","705","Murray County","ALL","All Column Values","School Administration",1947259.7,875161.62,2822421.32,4.86,4.19,4.99,4.26
"2015-16","705","Murray County","ALL","All Column Values","Teachers and Paraprofessionals",22792578.53,9519660.23,32312238.76,55.62,48.01,57.13,48.81
"2015-16","706","Muscogee County","ALL","All Column Values","General Administration",1265058.63,878423.44,2143482.07,0.75,0.59,0.79,0.7
"2015-16","706","Muscogee County","ALL","All Column Values","School Administration",11283502.59,5057640.08,16341142.67,5.69,4.5,6.04,5.32
"2015-16","706","Muscogee County","ALL","All Column Values","Teachers and Paraprofessionals",99001395.57,45004058.97,144005454.54,50.13,39.67,53.24,46.9
"2015-16","707","Newton County","ALL","All Column Values","General Administration",507486.64,329127.36,836614,0.48,0.41,0.49,0.42
"2015-16","707","Newton County","ALL","All Column Values","School Administration",5889940.92,2572493.26,8462434.18,4.9,4.19,4.98,4.29
"2015-16","707","Newton County","ALL","All Column Values","Teachers and Paraprofessionals",69291644.58,29039060.96,98330705.54,56.88,48.65,57.89,49.91
"2015-16","708","Oconee County","ALL","All Column Values","General Administration",514444.53,169852.28,684296.81,1.07,0.94,1.1,0.89
"2015-16","708","Oconee County","ALL","All Column Values","School Administration",2576608.48,1147010.38,3723618.86,5.81,5.09,6.01,4.87
"2015-16","708","Oconee County","ALL","All Column Values","Teachers and Paraprofessionals",26638765.42,11120953.79,37759719.21,58.95,51.62,60.97,49.39
"2015-16","709","Oglethorpe County","ALL","All Column Values","General Administration",269349.6,84328.91,353678.51,1.61,1.36,1.73,1.36
"2015-16","709","Oglethorpe County","ALL","All Column Values","School Administration",708055.44,261839.18,969894.62,4.42,3.74,4.74,3.73
"2015-16","709","Oglethorpe County","ALL","All Column Values","Teachers and Paraprofessionals",8153318.2,3314333.01,11467651.21,52.23,44.24,56,44.1
"2015-16","710","Paulding County","ALL","All Column Values","General Administration",767076.98,493227.01,1260303.99,0.51,0.45,0.51,0.44
"2015-16","710","Paulding County","ALL","All Column Values","School Administration",8588827.28,3908578.88,12497406.16,5.05,4.47,5.11,4.39
"2015-16","710","Paulding County","ALL","All Column Values","Teachers and Paraprofessionals",96680890.32,43412418.64,140093308.96,56.59,50.09,57.24,49.2
"2015-16","711","Peach County","ALL","All Column Values","General Administration",369996.06,207195.92,577191.98,1.82,1.53,1.76,1.39
"2015-16","711","Peach County","ALL","All Column Values","School Administration",1289554.39,541141.89,1830696.28,5.76,4.87,5.58,4.4
"2015-16","711","Peach County","ALL","All Column Values","Teachers and Paraprofessionals",11459226.7,4701172.54,16160399.24,50.87,42.97,49.25,38.81
"2015-16","712","Pickens County","ALL","All Column Values","General Administration",407805.48,241716.8,649522.28,1.43,1.26,1.53,1.38
"2015-16","712","Pickens County","ALL","All Column Values","School Administration",1302356.47,595969.97,1898326.44,4.19,3.67,4.48,4.02
"2015-16","712","Pickens County","ALL","All Column Values","Teachers and Paraprofessionals",15194274.33,7432112.68,22626387.01,49.99,43.72,53.44,47.96
"2015-16","713","Pierce County","ALL","All Column Values","General Administration",271094.87,154926.03,426020.9,1.31,1.15,1.38,1.17
"2015-16","713","Pierce County","ALL","All Column Values","School Administration",1137826.8,526575.56,1664402.36,5.11,4.5,5.37,4.57
"2015-16","713","Pierce County","ALL","All Column Values","Teachers and Paraprofessionals",12473994.5,5042817.22,17516811.72,53.77,47.39,56.56,48.06
"2015-16","714","Pike County","ALL","All Column Values","General Administration",404705.24,304823.51,709528.75,2.71,1.91,2.72,2.36
"2015-16","714","Pike County","ALL","All Column Values","School Administration",814749.73,353287.66,1168037.39,4.46,3.14,4.47,3.88
"2015-16","714","Pike County","ALL","All Column Values","Teachers and Paraprofessionals",11352315.18,4071359.48,15423674.66,58.95,41.5,59.02,51.22
"2015-16","715","Polk County","ALL","All Column Values","General Administration",173408.66,110518.19,283926.85,0.44,0.38,0.44,0.33
"2015-16","715","Polk County","ALL","All Column Values","School Administration",1802658.24,821582.54,2624240.78,4.11,3.52,4.1,3.09
"2015-16","715","Polk County","ALL","All Column Values","Teachers and Paraprofessionals",28246064.09,10077726.67,38323790.76,60.06,51.36,59.87,45.11
"2015-16","716","Pulaski County","ALL","All Column Values","General Administration",326271.9,159190.23,485462.13,3.86,3.36,4.01,3.45
"2015-16","716","Pulaski County","ALL","All Column Values","School Administration",481336.12,177802.34,659138.46,5.24,4.56,5.45,4.68
"2015-16","716","Pulaski County","ALL","All Column Values","Teachers and Paraprofessionals",4769639.32,1763014.65,6532653.97,51.98,45.24,53.99,46.4
"2015-16","717","Putnam County","ALL","All Column Values","General Administration",417258.48,125576.69,542835.17,1.62,1.43,1.76,1.5
"2015-16","717","Putnam County","ALL","All Column Values","School Administration",954727.05,397532.15,1352259.2,4.05,3.57,4.39,3.74
"2015-16","717","Putnam County","ALL","All Column Values","Teachers and Paraprofessionals",11079125.11,4207078.2,15286203.31,45.73,40.39,49.66,42.28
"2015-16","718","Quitman County","ALL","All Column Values","General Administration",79518.46,55965.57,135484.03,3.24,2.81,3.15,2.73
"2015-16","718","Quitman County","ALL","All Column Values","School Administration",159951.86,44932.23,204884.09,4.89,4.25,4.77,4.13
"2015-16","718","Quitman County","ALL","All Column Values","Teachers and Paraprofessionals",1423134.25,624741.57,2047875.82,48.91,42.52,47.67,41.27
"2015-16","719","Rabun County","ALL","All Column Values","General Administration",397430.99,161960.1,559391.09,1.91,1.58,2.16,1.79
"2015-16","719","Rabun County","ALL","All Column Values","School Administration",906487.32,485325.19,1391812.51,4.76,3.94,5.38,4.44
"2015-16","719","Rabun County","ALL","All Column Values","Teachers and Paraprofessionals",9328182.13,4505847.83,13834029.96,47.34,39.17,53.52,44.17
"2015-16","720","Randolph County","ALL","All Column Values","General Administration",223741.96,113005.51,336747.47,3.43,3.11,3.28,2.99
"2015-16","720","Randolph County","ALL","All Column Values","School Administration",359394.53,169674.19,529068.72,5.39,4.89,5.16,4.71
"2015-16","720","Randolph County","ALL","All Column Values","Teachers and Paraprofessionals",3521298.4,1367280.93,4888579.33,49.83,45.19,47.66,43.48
"2015-16","721","Richmond County","ALL","All Column Values","General Administration",2521399.12,1033244.81,3554643.93,1.35,1.13,1.32,0.95
"2015-16","721","Richmond County","ALL","All Column Values","School Administration",10976697.83,5426136.32,16402834.15,6.23,5.2,6.1,4.4
"2015-16","721","Richmond County","ALL","All Column Values","Teachers and Paraprofessionals",95589515.39,43769989.36,139359504.75,52.93,44.19,51.87,37.4
"2015-16","722","Rockdale County","ALL","All Column Values","General Administration",948425.72,552722.42,1501148.14,1.01,0.85,0.99,0.83
"2015-16","722","Rockdale County","ALL","All Column Values","School Administration",5542510.9,2365163.44,7907674.34,5.3,4.49,5.2,4.39
"2015-16","722","Rockdale County","ALL","All Column Values","Teachers and Paraprofessionals",65404975.69,24127508.9,89532484.59,60.02,50.85,58.87,49.76
"2015-16","723","Schley County","ALL","All Column Values","General Administration",371095.23,145797.82,516893.05,4.75,4.25,4.88,4.22
"2015-16","723","Schley County","ALL","All Column Values","School Administration",406670.88,172386.24,579057.12,5.32,4.76,5.47,4.73
"2015-16","723","Schley County","ALL","All Column Values","Teachers and Paraprofessionals",4629628.6,1769817.72,6399446.32,58.8,52.56,60.45,52.26
"2015-16","724","Screven County","ALL","All Column Values","General Administration",287853.48,105755.33,393608.81,1.88,1.67,1.95,1.74
"2015-16","724","Screven County","ALL","All Column Values","School Administration",736725.2,335606.6,1072331.8,5.13,4.56,5.3,4.73
"2015-16","724","Screven County","ALL","All Column Values","Teachers and Paraprofessionals",7632730.61,3038868.18,10671598.79,51.07,45.38,52.75,47.1
"2015-16","725","Seminole County","ALL","All Column Values","General Administration",227907.84,88568.31,316476.15,2.21,1.94,2.27,1.97
"2015-16","725","Seminole County","ALL","All Column Values","School Administration",416073.29,176733.9,592807.19,4.14,3.63,4.25,3.69
"2015-16","725","Seminole County","ALL","All Column Values","Teachers and Paraprofessionals",5598920.74,2443896.57,8042817.31,56.15,49.25,57.71,50.12
"2015-16","726","Spalding County","ALL","All Column Values","General Administration",715668.92,240547.74,956216.66,1.01,0.77,1.04,0.85
"2015-16","726","Spalding County","ALL","All Column Values","School Administration",4426752.22,1909251.64,6336003.86,6.69,5.07,6.89,5.63
"2015-16","726","Spalding County","ALL","All Column Values","Teachers and Paraprofessionals",34220703.27,15412422.66,49633125.93,52.38,39.72,53.98,44.1
"2015-16","727","Stephens County","ALL","All Column Values","General Administration",617366.01,557345.42,1174711.43,3.11,2.68,3.69,3.12
"2015-16","727","Stephens County","ALL","All Column Values","School Administration",1001572.31,428637.05,1430209.36,3.78,3.27,4.49,3.8
"2015-16","727","Stephens County","ALL","All Column Values","Teachers and Paraprofessionals",12934804.32,5861660.08,18796464.4,49.74,42.91,59.03,49.93
"2015-16","728","Stewart County","ALL","All Column Values","General Administration",218973.47,91344.09,310317.56,4.64,2.49,4.81,4.08
"2015-16","728","Stewart County","ALL","All Column Values","School Administration",303275.39,118615.37,421890.76,6.31,3.38,6.54,5.55
"2015-16","728","Stewart County","ALL","All Column Values","Teachers and Paraprofessionals",2138062.23,778523.86,2916586.09,43.63,23.37,45.22,38.36
"2015-16","729","Sumter County","ALL","All Column Values","General Administration",461623.76,184643.85,646267.61,1.46,1.2,1.48,1.25
"2015-16","729","Sumter County","ALL","All Column Values","School Administration",1237952.6,699254.08,1937206.68,4.38,3.58,4.42,3.74
"2015-16","729","Sumter County","ALL","All Column Values","Teachers and Paraprofessionals",14156388.42,6644586.77,20800975.19,47,38.49,47.51,40.12
"2015-16","730","Talbot County","ALL","All Column Values","General Administration",206483.95,81706.67,288190.62,4.54,3.68,5.32,4.14
"2015-16","730","Talbot County","ALL","All Column Values","School Administration",166947.43,75428.25,242375.68,3.82,3.1,4.48,3.48
"2015-16","730","Talbot County","ALL","All Column Values","Teachers and Paraprofessionals",1830512.3,674942.88,2505455.18,39.45,32,46.27,35.95
"2015-16","731","Taliaferro County","ALL","All Column Values","General Administration",116475.74,42846.38,159322.12,4.49,4.23,4.68,4.17
"2015-16","731","Taliaferro County","ALL","All Column Values","School Administration",81682.5,42941.2,124623.7,3.51,3.31,3.66,3.26
"2015-16","731","Taliaferro County","ALL","All Column Values","Teachers and Paraprofessionals",1053188.11,521608.92,1574797.03,44.4,41.8,46.27,41.24
"2015-16","732","Tattnall County","ALL","All Column Values","General Administration",373142.4,144182.16,517324.56,1.71,1.51,1.72,1.52
"2015-16","732","Tattnall County","ALL","All Column Values","School Administration",1045062.16,474382.42,1519444.58,5.02,4.44,5.06,4.47
"2015-16","732","Tattnall County","ALL","All Column Values","Teachers and Paraprofessionals",12425522.73,4901460.07,17326982.8,57.29,50.61,57.7,50.99
"2015-16","733","Taylor County","ALL","All Column Values","General Administration",192959.66,90066.69,283026.35,2.06,1.79,2.08,1.85
"2015-16","733","Taylor County","ALL","All Column Values","School Administration",450851.46,163818.93,614670.39,4.47,3.88,4.51,4.02
"2015-16","733","Taylor County","ALL","All Column Values","Teachers and Paraprofessionals",5338026.04,1950971.1,7288997.14,53.02,45.99,53.47,47.73
"2015-16","734","Telfair County","ALL","All Column Values","General Administration",129689.08,61779.57,191468.65,1.25,1.08,1.29,1.11
"2015-16","734","Telfair County","ALL","All Column Values","School Administration",510791.71,254659.15,765450.86,4.99,4.3,5.15,4.43
"2015-16","734","Telfair County","ALL","All Column Values","Teachers and Paraprofessionals",6117363.14,2856265.95,8973629.09,58.46,50.39,60.32,51.99
"2015-16","735","Terrell County","ALL","All Column Values","General Administration",76265.58,82783.83,159049.41,1.15,1,1.19,0.98
"2015-16","735","Terrell County","ALL","All Column Values","School Administration",538778.62,198653.75,737432.37,5.35,4.65,5.52,4.56
"2015-16","735","Terrell County","ALL","All Column Values","Teachers and Paraprofessionals",5112314.26,1903928.51,7016242.77,50.89,44.2,52.53,43.41
"2015-16","736","Thomas County","ALL","All Column Values","General Administration",156421,146285.12,302706.12,0.58,0.39,0.6,0.48
"2015-16","736","Thomas County","ALL","All Column Values","School Administration",1314891.54,661187.84,1976079.38,3.78,2.53,3.89,3.16
"2015-16","736","Thomas County","ALL","All Column Values","Teachers and Paraprofessionals",19479174.58,8987756.53,28466931.11,54.51,36.48,56.02,45.54
"2015-16","737","Tift County","ALL","All Column Values","General Administration",262463.88,189156.52,451620.4,0.66,0.55,0.7,0.57
"2015-16","737","Tift County","ALL","All Column Values","School Administration",2531845.18,1331920.27,3863765.45,5.68,4.69,5.95,4.87
"2015-16","737","Tift County","ALL","All Column Values","Teachers and Paraprofessionals",27482407.66,12770421.9,40252829.56,59.22,48.84,62.01,50.78
"2015-16","738","Toombs County","ALL","All Column Values","General Administration",180070.58,154417.85,334488.43,1.24,1.04,1.25,0.99
"2015-16","738","Toombs County","ALL","All Column Values","School Administration",673345.84,355176.04,1028521.88,3.8,3.19,3.85,3.05
"2015-16","738","Toombs County","ALL","All Column Values","Teachers and Paraprofessionals",10872139.8,4768126.06,15640265.86,57.79,48.5,58.6,46.41
"2015-16","739","Towns County","ALL","All Column Values","General Administration",204933.36,142231.56,347164.92,2.7,2.57,2.78,2.65
"2015-16","739","Towns County","ALL","All Column Values","School Administration",418839.72,180001.86,598841.58,4.65,4.43,4.79,4.56
