"SCHOOL_YEAR","DETAIL_LEVEL","SCHOOL_DSTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","ACDMC_LVL_CD","TOTAL_STUDENTS_TESTED","STUDENTS_WITH_LEXILE","LEXILE_ON_OR_ABOVE_MIDPOINT","NO_LEXILE_SCORE","AVG_LEXILE_SCORE"
2018,"District Level","635","Colquitt County","All","All","05",727,727,278,0,903.9
2018,"District Level","635","Colquitt County","All","All","06",703,702,243,1,917.9
2018,"District Level","635","Colquitt County","All","All","07",674,674,318,0,1040.3
2018,"District Level","635","Colquitt County","All","All","08",628,626,306,2,1082.1
2018,"District Level","636","Columbia County","All","All","03",2068,2067,1251,3,723.2
2018,"District Level","636","Columbia County","All","All","04",2082,2081,1304,1,883.2
2018,"District Level","636","Columbia County","All","All","05",2069,2069,1424,0,1015.1
2018,"District Level","636","Columbia County","All","All","06",2129,2128,1268,1,1036.6
2018,"District Level","636","Columbia County","All","All","07",2090,2090,1508,0,1160.9
2018,"District Level","636","Columbia County","All","All","08",2076,2072,1581,4,1215.4
2018,"District Level","637","Cook County","All","All","03",253,253,69,0,546.6
2018,"District Level","637","Cook County","All","All","04",263,263,93,0,738.7
2018,"District Level","637","Cook County","All","All","05",235,235,95,0,873.5
2018,"District Level","637","Cook County","All","All","06",255,255,102,0,926.3
2018,"District Level","637","Cook County","All","All","07",229,229,124,0,1075.7
2018,"District Level","637","Cook County","All","All","08",230,230,125,0,1118.2
2018,"District Level","638","Coweta County","All","All","03",1591,1591,842,1,686.5
2018,"District Level","638","Coweta County","All","All","04",1658,1655,889,3,842
2018,"District Level","638","Coweta County","All","All","05",1650,1650,1050,0,990
2018,"District Level","638","Coweta County","All","All","06",1709,1708,920,1,1014.7
2018,"District Level","638","Coweta County","All","All","07",1733,1729,1128,4,1132.2
2018,"District Level","638","Coweta County","All","All","08",1720,1718,1251,2,1199.8
2018,"District Level","639","Crawford County","All","All","03",130,130,57,0,652.7
2018,"District Level","639","Crawford County","All","All","04",119,119,45,0,760.6
2018,"District Level","639","Crawford County","All","All","05",135,135,67,0,942.3
2018,"District Level","639","Crawford County","All","All","06",108,108,46,0,961.9
2018,"District Level","639","Crawford County","All","All","07",144,144,70,0,1044.1
2018,"District Level","639","Crawford County","All","All","08",129,129,69,0,1105
2018,"District Level","640","Crisp County","All","All","03",313,313,90,1,564.5
2018,"District Level","640","Crisp County","All","All","04",345,345,92,0,708.8
2018,"District Level","640","Crisp County","All","All","05",307,307,128,0,923.4
2018,"District Level","640","Crisp County","All","All","06",285,284,109,1,921.9
2018,"District Level","640","Crisp County","All","All","07",282,282,125,0,1034.8
2018,"District Level","640","Crisp County","All","All","08",275,275,135,0,1094.8
2018,"District Level","641","Dade County","All","All","03",150,150,89,0,705.3
2018,"District Level","641","Dade County","All","All","04",159,159,87,0,840.9
2018,"District Level","641","Dade County","All","All","05",151,151,88,0,975.1
2018,"District Level","641","Dade County","All","All","06",168,168,84,0,992
2018,"District Level","641","Dade County","All","All","07",154,154,90,0,1088
2018,"District Level","641","Dade County","All","All","08",153,153,97,0,1138
2018,"District Level","642","Dawson County","All","All","03",263,263,132,0,678.4
2018,"District Level","642","Dawson County","All","All","04",272,272,131,0,826.9
2018,"District Level","642","Dawson County","All","All","05",252,252,161,0,984.1
2018,"District Level","642","Dawson County","All","All","06",265,265,145,0,1010.2
2018,"District Level","642","Dawson County","All","All","07",257,257,180,0,1147.7
2018,"District Level","642","Dawson County","All","All","08",301,281,191,20,1162.9
2018,"District Level","643","Decatur County","All","All","03",375,375,145,0,631.2
2018,"District Level","643","Decatur County","All","All","04",395,395,161,0,789.8
2018,"District Level","643","Decatur County","All","All","05",375,375,176,0,903.7
2018,"District Level","643","Decatur County","All","All","06",366,366,157,0,952.7
2018,"District Level","643","Decatur County","All","All","07",361,361,158,0,1038.7
2018,"District Level","643","Decatur County","All","All","08",344,344,172,0,1083.6
2018,"District Level","644","DeKalb County","All","All","03",8183,8173,2956,22,608.3
2018,"District Level","644","DeKalb County","All","All","04",7890,7878,3079,15,757.4
2018,"District Level","644","DeKalb County","All","All","05",7934,7927,3597,7,923.1
2018,"District Level","644","DeKalb County","All","All","06",7121,7097,2628,25,919.1
2018,"District Level","644","DeKalb County","All","All","07",6953,6932,3305,21,1042.2
2018,"District Level","644","DeKalb County","All","All","08",7031,7016,3797,15,1108
2018,"District Level","645","Dodge County","All","All","03",226,226,104,0,647.5
2018,"District Level","645","Dodge County","All","All","04",253,253,94,0,767.6
2018,"District Level","645","Dodge County","All","All","05",243,243,127,0,948.4
2018,"District Level","645","Dodge County","All","All","06",226,226,83,0,924
2018,"District Level","645","Dodge County","All","All","07",229,227,127,2,1075.4
2018,"District Level","645","Dodge County","All","All","08",230,230,140,0,1146.8
2018,"District Level","646","Dooly County","All","All","03",97,97,23,0,531.7
2018,"District Level","646","Dooly County","All","All","04",98,98,20,0,677.6
2018,"District Level","646","Dooly County","All","All","05",86,86,30,0,869.9
2018,"District Level","646","Dooly County","All","All","06",97,97,14,0,809.6
2018,"District Level","646","Dooly County","All","All","07",90,90,25,0,939.2
2018,"District Level","646","Dooly County","All","All","08",76,76,32,0,1036.3
2018,"District Level","647","Dougherty County","All","All","03",1275,1275,350,0,575.9
2018,"District Level","647","Dougherty County","All","All","04",1222,1222,379,0,724.3
2018,"District Level","647","Dougherty County","All","All","05",1221,1221,508,0,904.7
2018,"District Level","647","Dougherty County","All","All","06",1042,1041,310,1,887.4
2018,"District Level","647","Dougherty County","All","All","07",981,980,395,1,1018.7
2018,"District Level","647","Dougherty County","All","All","08",932,929,445,3,1081.2
2018,"District Level","648","Douglas County","All","All","03",2043,2042,966,1,663.5
2018,"District Level","648","Douglas County","All","All","04",2018,2016,935,2,808.5
2018,"District Level","648","Douglas County","All","All","05",2053,2051,1193,2,968.6
2018,"District Level","648","Douglas County","All","All","06",2129,2124,1106,5,1001.1
2018,"District Level","648","Douglas County","All","All","07",2032,2032,1210,0,1096.5
2018,"District Level","648","Douglas County","All","All","08",2029,2026,1351,3,1170.9
2018,"District Level","649","Early County","All","All","03",137,137,46,0,605.6
2018,"District Level","649","Early County","All","All","04",164,164,55,0,742.5
2018,"District Level","649","Early County","All","All","05",152,152,55,0,877.2
2018,"District Level","649","Early County","All","All","06",150,150,51,0,914.4
2018,"District Level","649","Early County","All","All","07",148,147,78,1,1059.7
2018,"District Level","649","Early County","All","All","08",160,160,96,0,1125.2
2018,"District Level","650","Echols County","All","All","03",59,59,22,0,633
2018,"District Level","650","Echols County","All","All","04",68,68,29,0,756.3
2018,"District Level","650","Echols County","All","All","05",75,75,34,0,912.9
2018,"District Level","650","Echols County","All","All","06",54,54,24,0,989.7
2018,"District Level","650","Echols County","All","All","07",64,64,33,0,1064.1
2018,"District Level","650","Echols County","All","All","08",51,51,36,0,1160.6
2018,"District Level","651","Effingham County","All","All","03",925,924,522,1,705.1
2018,"District Level","651","Effingham County","All","All","04",923,920,468,3,839.6
2018,"District Level","651","Effingham County","All","All","05",952,952,621,0,1003.8
2018,"District Level","651","Effingham County","All","All","06",963,963,564,0,1032.1
2018,"District Level","651","Effingham County","All","All","07",943,943,641,0,1143.2
2018,"District Level","651","Effingham County","All","All","08",884,883,692,1,1223.7
2018,"District Level","652","Elbert County","All","All","03",251,251,87,0,595.9
2018,"District Level","652","Elbert County","All","All","04",246,246,76,0,725.7
2018,"District Level","652","Elbert County","All","All","05",227,227,86,0,897.9
2018,"District Level","652","Elbert County","All","All","06",217,216,82,1,922.4
2018,"District Level","652","Elbert County","All","All","07",202,202,97,0,1043.9
2018,"District Level","652","Elbert County","All","All","08",197,197,107,0,1099.2
2018,"District Level","653","Emanuel County","All","All","03",310,309,120,1,624.4
2018,"District Level","653","Emanuel County","All","All","04",339,339,110,0,731.5
2018,"District Level","653","Emanuel County","All","All","05",357,357,122,0,893
2018,"District Level","653","Emanuel County","All","All","06",326,326,116,0,915.8
2018,"District Level","653","Emanuel County","All","All","07",328,327,143,1,1037.5
2018,"District Level","653","Emanuel County","All","All","08",291,291,161,0,1111.8
2018,"District Level","654","Evans County","All","All","03",158,158,38,0,565.3
2018,"District Level","654","Evans County","All","All","04",157,157,52,0,743.6
2018,"District Level","654","Evans County","All","All","05",147,147,56,0,883.4
2018,"District Level","654","Evans County","All","All","06",151,150,57,1,942.4
2018,"District Level","654","Evans County","All","All","07",144,144,66,0,1034.7
2018,"District Level","654","Evans County","All","All","08",131,131,74,0,1112.9
2018,"District Level","655","Fannin County","All","All","03",218,218,133,0,713.5
2018,"District Level","655","Fannin County","All","All","04",227,227,103,0,804.8
2018,"District Level","655","Fannin County","All","All","05",235,235,145,0,971.3
2018,"District Level","655","Fannin County","All","All","06",238,238,118,0,981.9
2018,"District Level","655","Fannin County","All","All","07",247,247,167,0,1125.1
2018,"District Level","655","Fannin County","All","All","08",243,241,162,2,1147.3
2018,"District Level","656","Fayette County","All","All","03",1381,1378,897,4,759.5
2018,"District Level","656","Fayette County","All","All","04",1438,1437,943,1,905.5
2018,"District Level","656","Fayette County","All","All","05",1431,1430,1038,1,1045.3
2018,"District Level","656","Fayette County","All","All","06",1546,1546,1047,0,1078.3
2018,"District Level","656","Fayette County","All","All","07",1587,1587,1252,0,1198.9
2018,"District Level","656","Fayette County","All","All","08",1589,1586,1314,3,1261.8
2018,"District Level","657","Floyd County","All","All","03",649,649,291,0,661.2
2018,"District Level","657","Floyd County","All","All","04",729,729,344,0,811.3
2018,"District Level","657","Floyd County","All","All","05",815,815,440,0,954
2018,"District Level","657","Floyd County","All","All","06",768,768,348,0,960
2018,"District Level","657","Floyd County","All","All","07",675,675,381,0,1086.1
2018,"District Level","657","Floyd County","All","All","08",731,570,296,161,1087.8
2018,"District Level","658","Forsyth County","All","All","03",3560,3558,2544,4,791.7
2018,"District Level","658","Forsyth County","All","All","04",3746,3745,2801,1,952.1
2018,"District Level","658","Forsyth County","All","All","05",3723,3722,2945,1,1081.3
2018,"District Level","658","Forsyth County","All","All","06",3821,3819,2987,2,1142.3
2018,"District Level","658","Forsyth County","All","All","07",3745,3744,3155,1,1245.2
2018,"District Level","658","Forsyth County","All","All","08",3838,3783,3288,55,1286
2018,"District Level","659","Franklin County","All","All","03",271,271,98,0,605.3
2018,"District Level","659","Franklin County","All","All","04",278,278,98,0,754
2018,"District Level","659","Franklin County","All","All","05",272,272,138,0,931
2018,"District Level","659","Franklin County","All","All","06",280,279,115,1,942.6
2018,"District Level","659","Franklin County","All","All","07",282,281,166,1,1087.7
2018,"District Level","659","Franklin County","All","All","08",259,258,166,1,1159.3
2018,"District Level","660","Fulton County","All","All","03",7060,7052,3648,13,687
2018,"District Level","660","Fulton County","All","All","04",6946,6944,3749,3,842.3
2018,"District Level","660","Fulton County","All","All","05",7316,7311,4453,5,990
2018,"District Level","660","Fulton County","All","All","06",7205,7190,4074,15,1026.9
2018,"District Level","660","Fulton County","All","All","07",6961,6953,4589,8,1137
2018,"District Level","660","Fulton County","All","All","08",7149,5962,3897,1187,1160.4
2018,"District Level","661","Gilmer County","All","All","03",333,333,132,0,639.2
2018,"District Level","661","Gilmer County","All","All","04",284,284,130,0,796.5
2018,"District Level","661","Gilmer County","All","All","05",369,369,188,0,945.1
2018,"District Level","661","Gilmer County","All","All","06",314,314,156,0,977.9
2018,"District Level","661","Gilmer County","All","All","07",305,305,183,0,1103
2018,"District Level","661","Gilmer County","All","All","08",319,319,204,0,1152.2
2018,"District Level","662","Glascock County","All","All","03",33,33,13,0,613.8
2018,"District Level","662","Glascock County","All","All","04",43,43,17,0,799
2018,"District Level","662","Glascock County","All","All","05",38,38,16,0,881.7
2018,"District Level","662","Glascock County","All","All","06",40,40,20,0,982.5
2018,"District Level","662","Glascock County","All","All","07",47,47,25,0,1073.2
2018,"District Level","662","Glascock County","All","All","08",35,35,23,0,1151.9
2018,"District Level","663","Glynn County","All","All","03",1028,1028,485,1,663.7
2018,"District Level","663","Glynn County","All","All","04",1023,1023,489,0,815.1
2018,"District Level","663","Glynn County","All","All","05",1022,1020,564,2,971.1
2018,"District Level","663","Glynn County","All","All","06",980,979,571,1,1028
2018,"District Level","663","Glynn County","All","All","07",953,952,597,1,1120.1
2018,"District Level","663","Glynn County","All","All","08",993,989,684,4,1187
2018,"District Level","664","Gordon County","All","All","03",503,502,205,1,634.3
2018,"District Level","664","Gordon County","All","All","04",523,523,243,1,804.4
2018,"District Level","664","Gordon County","All","All","05",492,492,247,0,946.3
2018,"District Level","664","Gordon County","All","All","06",497,497,207,0,948.9
2018,"District Level","664","Gordon County","All","All","07",485,485,274,0,1086.8
2018,"District Level","664","Gordon County","All","All","08",475,475,319,0,1164.8
2018,"District Level","665","Grady County","All","All","03",357,357,111,3,576.6
2018,"District Level","665","Grady County","All","All","04",357,357,102,0,735.6
2018,"District Level","665","Grady County","All","All","05",368,368,142,0,870.8
2018,"District Level","665","Grady County","All","All","06",351,351,113,0,896
2018,"District Level","665","Grady County","All","All","07",336,336,151,0,1031.1
2018,"District Level","665","Grady County","All","All","08",344,294,130,50,1042.1
