"SCHOOL_YEAR","DISTRICT_CODE","DISTRICT_NAME","SCHOOL_CODE","SCHOOL_NAME","Revenues/Expenditures","Description","REV_EXP_VALUE","Dollars per FTE","FTE_COUNT"
"2012-13","633","Cobb County","3062","LaBelle Elementary School","K-12 Expenditures","Maintenance and Operations",93159.45,188.58,494
"2012-13","633","Cobb County","3062","LaBelle Elementary School","K-12 Expenditures","Media",7266.97,14.71,494
"2012-13","633","Cobb County","3062","LaBelle Elementary School","K-12 Expenditures","Pupil Services",0,0,494
"2012-13","633","Cobb County","3062","LaBelle Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,494
"2012-13","633","Cobb County","3062","LaBelle Elementary School","K-12 Expenditures","School Administration",0,0,494
"2012-13","633","Cobb County","3062","LaBelle Elementary School","K-12 Expenditures","School food Services",0,0,494
"2012-13","633","Cobb County","3062","LaBelle Elementary School","K-12 Expenditures","Transportation",1.48,0,494
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","Debt Services",0,0,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","General Administration",0,0,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","Instruction",180616.53,94.22,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","Instructional Support",7836.08,4.09,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","Maintenance and Operations",526377.96,274.58,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","Media",26192,13.66,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","Pupil Services",0,0,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","Renovation and Capital Projects",0,0,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","School Administration",797.04,0.42,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","School food Services",0,0,1917
"2012-13","633","Cobb County","0381","Lassiter High School","K-12 Expenditures","Transportation",3.85,0,1917
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","Debt Services",0,0,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","General Administration",0,0,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","Instruction",53336.39,74.39,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","Instructional Support",7081.16,9.88,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","Maintenance and Operations",144152.64,201.05,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","Media",10431,14.55,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","Pupil Services",0,0,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","School Administration",0,0,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","School food Services",0,0,717
"2012-13","633","Cobb County","0287","Lewis Elementary School","K-12 Expenditures","Transportation",2.25,0,717
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","Debt Services",0,0,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","General Administration",0,0,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","Instruction",42134.91,77.17,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","Instructional Support",1039.69,1.9,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","Maintenance and Operations",175188.03,320.86,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","Media",8274,15.15,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","Pupil Services",0,0,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","Renovation and Capital Projects",0,0,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","School Administration",0,0,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","School food Services",0,0,546
"2012-13","633","Cobb County","0309","Lindley 6th Grade Academy","K-12 Expenditures","Transportation",1.36,0,546
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","Debt Services",0,0,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","General Administration",0,0,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","Instruction",108957.86,95.33,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","Instructional Support",5424.06,4.75,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","Maintenance and Operations",277390.7,242.69,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","Media",14892.58,13.03,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","Pupil Services",0,0,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","Renovation and Capital Projects",0,0,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","School Administration",0,0,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","School food Services",0,0,1143
"2012-13","633","Cobb County","0202","Lindley Middle School","K-12 Expenditures","Transportation",198.76,0.17,1143
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","Debt Services",0,0,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","General Administration",0,0,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","Instruction",84691.41,90.48,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","Instructional Support",9837.23,10.51,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","Maintenance and Operations",271680.24,290.26,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","Media",13307.02,14.22,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","Pupil Services",0,0,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","Renovation and Capital Projects",0,0,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","School Administration",0,0,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","School food Services",0,0,936
"2012-13","633","Cobb County","0499","Lost Mountain Middle School","K-12 Expenditures","Transportation",1.97,0,936
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","Debt Services",0,0,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","General Administration",0,0,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","Instruction",143384.69,107.65,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","Instructional Support",40757.26,30.6,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","Maintenance and Operations",213090.26,159.98,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","Media",18181,13.65,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","Pupil Services",0,0,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","Renovation and Capital Projects",0,0,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","School Administration",0,0,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","School food Services",0,0,1332
"2012-13","633","Cobb County","0607","Lovinggood Middle School","K-12 Expenditures","Transportation",3.21,0,1332
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","Debt Services",0,0,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","General Administration",0,0,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","Instruction",50343.12,52.94,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","Instructional Support",3547.57,3.73,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","Maintenance and Operations",113564.56,119.42,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","Media",13209,13.89,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","Pupil Services",0,0,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","School Administration",0,0,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","School food Services",0,0,951
"2012-13","633","Cobb County","0118","Mableton Elementary School","K-12 Expenditures","Transportation",0.79,0,951
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","Debt Services",0,0,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","General Administration",0,0,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","Instruction",247163.89,294.24,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","Instructional Support",38809.09,46.2,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","Maintenance and Operations",205545.84,244.7,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","Media",12045.2,14.34,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","Pupil Services",0,0,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","Renovation and Capital Projects",0,0,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","School Administration",0,0,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","School food Services",0,0,840
"2012-13","633","Cobb County","0178","Mabry Middle School","K-12 Expenditures","Transportation",2.63,0,840
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","Debt Services",0,0,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","General Administration",0,0,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","Instruction",67597.27,158.68,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","Instructional Support",2669.84,6.27,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","Maintenance and Operations",132841.5,311.83,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","Media",6781.83,15.92,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","Pupil Services",0,0,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","Renovation and Capital Projects",0,0,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","School Administration",885.6,2.08,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","School food Services",0,0,426
"2012-13","633","Cobb County","0107","McCall Primary School","K-12 Expenditures","Transportation",0.72,0,426
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","Debt Services",0,0,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","General Administration",0,0,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","Instruction",76038.16,115.38,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","Instructional Support",31563.04,47.9,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","Maintenance and Operations",203644.57,309.02,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","Media",9774,14.83,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","Pupil Services",0,0,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","Renovation and Capital Projects",0,0,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","School Administration",1623.6,2.46,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","School food Services",0,0,659
"2012-13","633","Cobb County","0184","McCleskey Middle School","K-12 Expenditures","Transportation",2.67,0,659
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","Debt Services",0,0,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","General Administration",0,0,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","Instruction",125820.55,114.38,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","Instructional Support",40413.04,36.74,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","Maintenance and Operations",59161.41,53.78,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","Media",15267,13.88,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","Pupil Services",0,0,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","Renovation and Capital Projects",0,0,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","School Administration",0,0,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","School food Services",0,0,1100
"2012-13","633","Cobb County","0507","McClure Middle School","K-12 Expenditures","Transportation",0,0,1100
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","Debt Services",0,0,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","General Administration",0,0,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","Instruction",226373.53,100.74,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","Instructional Support",14134.78,6.29,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","Maintenance and Operations",780878.42,347.52,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","Media",29670.87,13.2,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","Pupil Services",5854,2.61,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","Renovation and Capital Projects",0,0,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","School Administration",0,0,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","School food Services",0,0,2247
"2012-13","633","Cobb County","1064","McEachern High School","K-12 Expenditures","Transportation",4.67,0,2247
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","Debt Services",0,0,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","General Administration",0,0,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","Instruction",38849.27,63.9,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","Instructional Support",1767.38,2.91,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","Maintenance and Operations",110547.47,181.82,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","Media",8708,14.32,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","Pupil Services",0,0,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","School Administration",0,0,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","School food Services",0,0,608
"2012-13","633","Cobb County","3064","Milford Elementary School","K-12 Expenditures","Transportation",0.79,0,608
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","Debt Services",0,0,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","General Administration",0,0,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","Instruction",49691.73,49.99,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","Instructional Support",5438.11,5.47,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","Maintenance and Operations",133879.1,134.69,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","Media",13854.18,13.94,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","Pupil Services",0,0,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","School Administration",0,0,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","School food Services",0,0,994
"2012-13","633","Cobb County","0278","Mount Bethel Elementary School","K-12 Expenditures","Transportation",1.7,0,994
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","Debt Services",0,0,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","General Administration",0,0,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","Instruction",43415.95,52.88,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","Instructional Support",5598.89,6.82,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","Maintenance and Operations",136286.33,166,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","Media",11770,14.34,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","Pupil Services",0,0,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","School Administration",0,0,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","School food Services",0,0,821
"2012-13","633","Cobb County","0288","Mountain View Elementary School","K-12 Expenditures","Transportation",1.76,0,821
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","Debt Services",0,0,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","General Administration",0,0,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","Instruction",114328.7,138.75,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","Instructional Support",12626.36,15.32,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","Maintenance and Operations",129301.62,156.92,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","Media",11746,14.25,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","Pupil Services",0,0,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","School Administration",0,0,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","School food Services",0,0,824
"2012-13","633","Cobb County","0375","Murdock Elementary School","K-12 Expenditures","Transportation",1.97,0,824
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","Debt Services",0,0,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","General Administration",0,0,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","Instruction",35051.73,67.02,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","Instructional Support",2424.52,4.64,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","Maintenance and Operations",129681.87,247.96,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","Media",8013,15.32,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","Pupil Services",0,0,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","School Administration",1412.78,2.7,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","School food Services",0,0,523
"2012-13","633","Cobb County","0391","Nicholson Elementary School","K-12 Expenditures","Transportation",172.93,0.33,523
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","Debt Services",0,0,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","General Administration",0,0,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","Instruction",53257.49,51.71,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","Instructional Support",3680.46,3.57,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","Maintenance and Operations",154752.87,150.25,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","Media",14374,13.96,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","Pupil Services",0,0,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","School Administration",0,0,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","School food Services",0,0,1030
"2012-13","633","Cobb County","0199","Nickajack Elementary School","K-12 Expenditures","Transportation",1.21,0,1030
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","Debt Services",0,0,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","General Administration",0,0,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","Instruction",563223.53,217.04,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","Instructional Support",10113.3,3.9,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","Maintenance and Operations",547333.96,210.92,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","Media",34289,13.21,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","Pupil Services",0,0,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","Renovation and Capital Projects",0,0,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","School Administration",0,0,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","School food Services",0,0,2595
"2012-13","633","Cobb County","2056","North Cobb High School","K-12 Expenditures","Transportation",4.12,0,2595
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","Debt Services",0,0,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","General Administration",0,0,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","Instruction",46169,60.75,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","Instructional Support",2015.3,2.65,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","Maintenance and Operations",115432.99,151.89,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","Media",10644.52,14.01,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","Pupil Services",0,0,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","Renovation and Capital Projects",0,0,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","School Administration",0,0,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","School food Services",0,0,760
"2012-13","633","Cobb County","1066","Norton Park Elementary School","K-12 Expenditures","Transportation",2404.9,3.16,760
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","Debt Services",0,0,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","General Administration",18770,197.58,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","Instruction",52002.71,547.4,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","Instructional Support",2113.83,22.25,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","Maintenance and Operations",204858.11,2156.4,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","Media",4240.66,44.64,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","Pupil Services",0,0,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","Renovation and Capital Projects",0,0,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","School Administration",5436.39,57.23,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","School food Services",0,0,95
"2012-13","633","Cobb County","0186","Oakwood Digital Academy","K-12 Expenditures","Transportation",0,0,95
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","Debt Services",0,0,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","General Administration",0,0,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","Instruction",212060.53,112.14,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","Instructional Support",8215.4,4.34,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","Maintenance and Operations",515119.69,272.41,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","Media",23375.52,12.36,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","Pupil Services",0,0,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","Renovation and Capital Projects",0,0,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","School Administration",2280,1.21,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","School food Services",0,0,1891
"2012-13","633","Cobb County","2066","Osborne High School","K-12 Expenditures","Transportation",4.46,0,1891
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","Debt Services",0,0,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","General Administration",0,0,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","Instruction",108461.67,112.86,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","Instructional Support",35806.39,37.26,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","Maintenance and Operations",288701,300.42,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","Media",13544,14.09,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","Pupil Services",0,0,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","Renovation and Capital Projects",0,0,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","School Administration",0,0,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","School food Services",0,0,961
"2012-13","633","Cobb County","0602","Palmer Middle School","K-12 Expenditures","Transportation",231.81,0.24,961
"2012-13","633","Cobb County","4066","Pebblebrook High School","K-12 Expenditures","Debt Services",0,0,2040
"2012-13","633","Cobb County","4066","Pebblebrook High School","K-12 Expenditures","General Administration",0,0,2040
"2012-13","633","Cobb County","4066","Pebblebrook High School","K-12 Expenditures","Instruction",456923.23,223.98,2040
"2012-13","633","Cobb County","4066","Pebblebrook High School","K-12 Expenditures","Instructional Support",10089.34,4.95,2040
"2012-13","633","Cobb County","4066","Pebblebrook High School","K-12 Expenditures","Maintenance and Operations",578954.96,283.8,2040
"2012-13","633","Cobb County","4066","Pebblebrook High School","K-12 Expenditures","Media",27304.84,13.38,2040
"2012-13","633","Cobb County","4066","Pebblebrook High School","K-12 Expenditures","Pupil Services",1040,0.51,2040
"2012-13","633","Cobb County","4066","Pebblebrook High School","K-12 Expenditures","Renovation and Capital Projects",0,0,2040
