LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Combined,1305158,50684,57,57,1383,1171,1171
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Mathematics,1305158,50905,57,57,487,426,426
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Reading,1305158,50915,58,58,490,411,411
2015-16,609,Ben Hill County,291,Fitzgerald High School,All Students,Writing,1305158,50231,57,57,406,335,335
2015-16,610,Berrien County,101,Berrien High School,All Students,Combined,1305158,50684,85,81,1383,1273,1288
2015-16,610,Berrien County,101,Berrien High School,All Students,Mathematics,1305158,50905,85,81,487,448,455
2015-16,610,Berrien County,101,Berrien High School,All Students,Reading,1305158,50915,86,82,490,454,460
2015-16,610,Berrien County,101,Berrien High School,All Students,Writing,1305158,50231,85,81,406,371,373
2015-16,610,Berrien County,106,Berrien Academy Performance Learning Center,All Students,Combined,1305158,50684,85,TFS,1383,1273,
2015-16,610,Berrien County,106,Berrien Academy Performance Learning Center,All Students,Mathematics,1305158,50905,85,TFS,487,448,
2015-16,610,Berrien County,106,Berrien Academy Performance Learning Center,All Students,Reading,1305158,50915,86,TFS,490,454,
2015-16,610,Berrien County,106,Berrien Academy Performance Learning Center,All Students,Writing,1305158,50231,85,TFS,406,371,
2015-16,611,Bibb County,105,Howard High School,All Students,Combined,1305158,50684,546,172,1383,1240,1348
2015-16,611,Bibb County,105,Howard High School,All Students,Mathematics,1305158,50905,548,172,487,426,464
2015-16,611,Bibb County,105,Howard High School,All Students,Reading,1305158,50915,548,173,490,429,469
2015-16,611,Bibb County,105,Howard High School,All Students,Writing,1305158,50231,542,171,406,385,415
2015-16,611,Bibb County,186,Central High School,All Students,Combined,1305158,50684,546,110,1383,1240,1278
2015-16,611,Bibb County,186,Central High School,All Students,Mathematics,1305158,50905,548,110,487,426,430
2015-16,611,Bibb County,186,Central High School,All Students,Reading,1305158,50915,548,110,490,429,438
2015-16,611,Bibb County,186,Central High School,All Students,Writing,1305158,50231,542,109,406,385,410
2015-16,611,Bibb County,198,Westside High School,All Students,Combined,1305158,50684,546,75,1383,1240,1178
2015-16,611,Bibb County,198,Westside High School,All Students,Mathematics,1305158,50905,548,76,487,426,405
2015-16,611,Bibb County,198,Westside High School,All Students,Reading,1305158,50915,548,75,490,429,427
2015-16,611,Bibb County,198,Westside High School,All Students,Writing,1305158,50231,542,74,406,385,346
2015-16,611,Bibb County,204,Rutland High School,All Students,Combined,1305158,50684,546,74,1383,1240,1228
2015-16,611,Bibb County,204,Rutland High School,All Students,Mathematics,1305158,50905,548,75,487,426,422
2015-16,611,Bibb County,204,Rutland High School,All Students,Reading,1305158,50915,548,74,490,429,427
2015-16,611,Bibb County,204,Rutland High School,All Students,Writing,1305158,50231,542,74,406,385,380
2015-16,611,Bibb County,286,Northeast High School,All Students,Combined,1305158,50684,546,49,1383,1240,1072
2015-16,611,Bibb County,286,Northeast High School,All Students,Mathematics,1305158,50905,548,49,487,426,384
2015-16,611,Bibb County,286,Northeast High School,All Students,Reading,1305158,50915,548,50,490,429,367
2015-16,611,Bibb County,286,Northeast High School,All Students,Writing,1305158,50231,542,48,406,385,320
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Combined,1305158,50684,546,11,1383,1240,1175
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Mathematics,1305158,50905,548,11,487,426,411
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Reading,1305158,50915,548,11,490,429,378
2015-16,611,Bibb County,303,William S. Hutchings Career Center,All Students,Writing,1305158,50231,542,11,406,385,386
2015-16,611,Bibb County,386,Southwest High School,All Students,Combined,1305158,50684,546,55,1383,1240,1090
2015-16,611,Bibb County,386,Southwest High School,All Students,Mathematics,1305158,50905,548,55,487,426,370
2015-16,611,Bibb County,386,Southwest High School,All Students,Reading,1305158,50915,548,55,490,429,362
2015-16,611,Bibb County,386,Southwest High School,All Students,Writing,1305158,50231,542,55,406,385,357
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Combined,1305158,50684,90,90,1383,1377,1377
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Mathematics,1305158,50905,91,91,487,514,514
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Reading,1305158,50915,89,89,490,504,504
2015-16,612,Bleckley County,105,Bleckley County High School,All Students,Writing,1305158,50231,89,89,406,360,360
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Combined,1305158,50684,55,55,1383,1426,1426
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Mathematics,1305158,50905,55,55,487,469,469
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Reading,1305158,50915,55,55,490,512,512
2015-16,613,Brantley County,1050,Brantley County High School,All Students,Writing,1305158,50231,55,55,406,445,445
2015-16,614,Brooks County,110,Brooks County High School,All Students,Combined,1305158,50684,17,17,1383,1322,1322
2015-16,614,Brooks County,110,Brooks County High School,All Students,Mathematics,1305158,50905,17,17,487,427,427
2015-16,614,Brooks County,110,Brooks County High School,All Students,Reading,1305158,50915,17,17,490,462,462
2015-16,614,Brooks County,110,Brooks County High School,All Students,Writing,1305158,50231,17,17,406,433,433
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Combined,1305158,50684,327,276,1383,1365,1375
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Mathematics,1305158,50905,329,277,487,481,487
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Reading,1305158,50915,327,276,490,498,506
2015-16,615,Bryan County,182,Richmond Hill High School,All Students,Writing,1305158,50231,326,275,406,386,382
2015-16,615,Bryan County,502,Bryan County High School,All Students,Combined,1305158,50684,327,51,1383,1365,1314
2015-16,615,Bryan County,502,Bryan County High School,All Students,Mathematics,1305158,50905,329,52,487,481,449
2015-16,615,Bryan County,502,Bryan County High School,All Students,Reading,1305158,50915,327,51,490,498,457
2015-16,615,Bryan County,502,Bryan County High School,All Students,Writing,1305158,50231,326,51,406,386,408
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Combined,1305158,50684,172,70,1383,1381,1458
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Mathematics,1305158,50905,175,71,487,481,503
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Reading,1305158,50915,170,69,490,489,518
2015-16,616,Bulloch County,203,Southeast Bulloch High School,All Students,Writing,1305158,50231,170,69,406,411,437
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Combined,1305158,50684,172,83,1383,1381,1353
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Mathematics,1305158,50905,175,84,487,481,475
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Reading,1305158,50915,170,82,490,489,481
2015-16,616,Bulloch County,2054,Statesboro High School,All Students,Writing,1305158,50231,170,82,406,411,397
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Combined,1305158,50684,172,19,1383,1381,1229
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Mathematics,1305158,50905,175,20,487,481,434
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Reading,1305158,50915,170,19,490,489,419
2015-16,616,Bulloch County,4052,Portal Middle/High School,All Students,Writing,1305158,50231,170,19,406,411,376
2015-16,617,Burke County,288,Burke County High School,All Students,Combined,1305158,50684,72,72,1383,1280,1280
2015-16,617,Burke County,288,Burke County High School,All Students,Mathematics,1305158,50905,74,74,487,455,455
2015-16,617,Burke County,288,Burke County High School,All Students,Reading,1305158,50915,71,71,490,448,448
2015-16,617,Burke County,288,Burke County High School,All Students,Writing,1305158,50231,71,71,406,377,377
2015-16,618,Butts County,190,Jackson High School,All Students,Combined,1305158,50684,57,57,1383,1286,1286
2015-16,618,Butts County,190,Jackson High School,All Students,Mathematics,1305158,50905,57,57,487,454,454
2015-16,618,Butts County,190,Jackson High School,All Students,Reading,1305158,50915,58,58,490,467,467
2015-16,618,Butts County,190,Jackson High School,All Students,Writing,1305158,50231,57,57,406,366,366
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Combined,1305158,50684,20,20,1383,1193,1193
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Mathematics,1305158,50905,20,20,487,437,437
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Reading,1305158,50915,20,20,490,434,434
2015-16,619,Calhoun County,113,Calhoun County High School,All Students,Writing,1305158,50231,20,20,406,322,322
2015-16,620,Camden County,295,Camden County High School,All Students,Combined,1305158,50684,211,211,1383,1407,1407
2015-16,620,Camden County,295,Camden County High School,All Students,Mathematics,1305158,50905,212,212,487,498,498
2015-16,620,Camden County,295,Camden County High School,All Students,Reading,1305158,50915,211,211,490,502,502
2015-16,620,Camden County,295,Camden County High School,All Students,Writing,1305158,50231,210,210,406,407,407
2015-16,621,Candler County,101,Metter High School,All Students,Combined,1305158,50684,64,64,1383,1228,1228
2015-16,621,Candler County,101,Metter High School,All Students,Mathematics,1305158,50905,64,64,487,441,441
2015-16,621,Candler County,101,Metter High School,All Students,Reading,1305158,50915,65,65,490,435,435
2015-16,621,Candler County,101,Metter High School,All Students,Writing,1305158,50231,63,63,406,351,351
2015-16,622,Carroll County,113,Open Campus High School,All Students,Combined,1305158,50684,238,TFS,1383,1364,
2015-16,622,Carroll County,113,Open Campus High School,All Students,Mathematics,1305158,50905,242,TFS,487,462,
2015-16,622,Carroll County,113,Open Campus High School,All Students,Reading,1305158,50915,236,TFS,490,483,
2015-16,622,Carroll County,113,Open Campus High School,All Students,Writing,1305158,50231,236,TFS,406,419,
2015-16,622,Carroll County,189,Temple High School,All Students,Combined,1305158,50684,238,30,1383,1364,1360
2015-16,622,Carroll County,189,Temple High School,All Students,Mathematics,1305158,50905,242,31,487,462,455
2015-16,622,Carroll County,189,Temple High School,All Students,Reading,1305158,50915,236,30,490,483,483
2015-16,622,Carroll County,189,Temple High School,All Students,Writing,1305158,50231,236,30,406,419,422
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Combined,1305158,50684,238,TFS,1383,1364,
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Mathematics,1305158,50905,242,TFS,487,462,
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Reading,1305158,50915,236,TFS,490,483,
2015-16,622,Carroll County,212,Mt. Zion High School,All Students,Writing,1305158,50231,236,TFS,406,419,
2015-16,622,Carroll County,2052,Central High School,All Students,Combined,1305158,50684,238,84,1383,1364,1333
2015-16,622,Carroll County,2052,Central High School,All Students,Mathematics,1305158,50905,242,84,487,462,451
2015-16,622,Carroll County,2052,Central High School,All Students,Reading,1305158,50915,236,84,490,483,471
2015-16,622,Carroll County,2052,Central High School,All Students,Writing,1305158,50231,236,84,406,419,412
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Combined,1305158,50684,238,TFS,1383,1364,
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Mathematics,1305158,50905,242,TFS,487,462,
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Reading,1305158,50915,236,TFS,490,483,
2015-16,622,Carroll County,3050,Bowdon High School,All Students,Writing,1305158,50231,236,TFS,406,419,
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Combined,1305158,50684,238,107,1383,1364,1384
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Mathematics,1305158,50905,242,110,487,462,471
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Reading,1305158,50915,236,105,490,483,491
2015-16,622,Carroll County,5054,Villa Rica High School,All Students,Writing,1305158,50231,236,105,406,419,422
2015-16,623,Catoosa County,109,Heritage High School,All Students,Combined,1305158,50684,70,40,1383,1519,1536
2015-16,623,Catoosa County,109,Heritage High School,All Students,Mathematics,1305158,50905,69,40,487,518,517
2015-16,623,Catoosa County,109,Heritage High School,All Students,Reading,1305158,50915,71,41,490,540,545
2015-16,623,Catoosa County,109,Heritage High School,All Students,Writing,1305158,50231,69,40,406,461,474
2015-16,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Combined,1305158,50684,70,20,1383,1519,1546
2015-16,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Mathematics,1305158,50905,69,20,487,518,509
2015-16,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Reading,1305158,50915,71,20,490,540,536
2015-16,623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,All Students,Writing,1305158,50231,69,20,406,461,502
2015-16,623,Catoosa County,4052,Ringgold High School,All Students,Combined,1305158,50684,70,TFS,1383,1519,
2015-16,623,Catoosa County,4052,Ringgold High School,All Students,Mathematics,1305158,50905,69,TFS,487,518,
2015-16,623,Catoosa County,4052,Ringgold High School,All Students,Reading,1305158,50915,71,10,490,540,530
2015-16,623,Catoosa County,4052,Ringgold High School,All Students,Writing,1305158,50231,69,TFS,406,461,
2015-16,624,Charlton County,287,Charlton County High School,All Students,Combined,1305158,50684,22,22,1383,1495,1495
2015-16,624,Charlton County,287,Charlton County High School,All Students,Mathematics,1305158,50905,22,22,487,496,496
2015-16,624,Charlton County,287,Charlton County High School,All Students,Reading,1305158,50915,22,22,490,512,512
2015-16,624,Charlton County,287,Charlton County High School,All Students,Writing,1305158,50231,22,22,406,487,487
2015-16,625,Savannah-Chatham County,101,Johnson High School,All Students,Combined,1305158,50684,919,66,1383,1327,1211
2015-16,625,Savannah-Chatham County,101,Johnson High School,All Students,Mathematics,1305158,50905,922,68,487,459,401
2015-16,625,Savannah-Chatham County,101,Johnson High School,All Students,Reading,1305158,50915,921,65,490,469,413
2015-16,625,Savannah-Chatham County,101,Johnson High School,All Students,Writing,1305158,50231,913,65,406,399,397
2015-16,625,Savannah-Chatham County,108,Early College Program,All Students,Combined,1305158,50684,919,31,1383,1327,1344
2015-16,625,Savannah-Chatham County,108,Early College Program,All Students,Mathematics,1305158,50905,922,31,487,459,460
2015-16,625,Savannah-Chatham County,108,Early College Program,All Students,Reading,1305158,50915,921,31,490,469,456
2015-16,625,Savannah-Chatham County,108,Early College Program,All Students,Writing,1305158,50231,913,31,406,399,429
2015-16,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,All Students,Combined,1305158,50684,919,53,1383,1327,1213
2015-16,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,All Students,Mathematics,1305158,50905,922,53,487,459,419
2015-16,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,All Students,Reading,1305158,50915,921,53,490,469,429
2015-16,625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,All Students,Writing,1305158,50231,913,52,406,399,365
2015-16,625,Savannah-Chatham County,117,New Hampstead High School,All Students,Combined,1305158,50684,919,122,1383,1327,1256
2015-16,625,Savannah-Chatham County,117,New Hampstead High School,All Students,Mathematics,1305158,50905,922,122,487,459,432
2015-16,625,Savannah-Chatham County,117,New Hampstead High School,All Students,Reading,1305158,50915,921,123,490,469,454
2015-16,625,Savannah-Chatham County,117,New Hampstead High School,All Students,Writing,1305158,50231,913,120,406,399,370
2015-16,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,All Students,Combined,1305158,50684,919,51,1383,1327,1062
2015-16,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,All Students,Mathematics,1305158,50905,922,51,487,459,351
2015-16,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,All Students,Reading,1305158,50915,921,51,490,469,362
2015-16,625,Savannah-Chatham County,210,The School of Liberal Studies at Savannah High,All Students,Writing,1305158,50231,913,51,406,399,348
2015-16,625,Savannah-Chatham County,411,Islands High School,All Students,Combined,1305158,50684,919,139,1383,1327,1369
2015-16,625,Savannah-Chatham County,411,Islands High School,All Students,Mathematics,1305158,50905,922,139,487,459,479
2015-16,625,Savannah-Chatham County,411,Islands High School,All Students,Reading,1305158,50915,921,141,490,469,495
2015-16,625,Savannah-Chatham County,411,Islands High School,All Students,Writing,1305158,50231,913,138,406,399,395
2015-16,625,Savannah-Chatham County,499,Savannah Arts Academy,All Students,Combined,1305158,50684,919,190,1383,1327,1583
2015-16,625,Savannah-Chatham County,499,Savannah Arts Academy,All Students,Mathematics,1305158,50905,922,190,487,459,549
2015-16,625,Savannah-Chatham County,499,Savannah Arts Academy,All Students,Reading,1305158,50915,921,189,490,469,570
2015-16,625,Savannah-Chatham County,499,Savannah Arts Academy,All Students,Writing,1305158,50231,913,191,406,399,463
2015-16,625,Savannah-Chatham County,2052,Beach High School,All Students,Combined,1305158,50684,919,17,1383,1327,1174
2015-16,625,Savannah-Chatham County,2052,Beach High School,All Students,Mathematics,1305158,50905,922,17,487,459,402
2015-16,625,Savannah-Chatham County,2052,Beach High School,All Students,Reading,1305158,50915,921,17,490,469,405
2015-16,625,Savannah-Chatham County,2052,Beach High School,All Students,Writing,1305158,50231,913,17,406,399,367
2015-16,625,Savannah-Chatham County,3056,Groves High School,All Students,Combined,1305158,50684,919,39,1383,1327,1187
2015-16,625,Savannah-Chatham County,3056,Groves High School,All Students,Mathematics,1305158,50905,922,39,487,459,427
2015-16,625,Savannah-Chatham County,3056,Groves High School,All Students,Reading,1305158,50915,921,40,490,469,411
2015-16,625,Savannah-Chatham County,3056,Groves High School,All Students,Writing,1305158,50231,913,39,406,399,349
2015-16,625,Savannah-Chatham County,5060,Jenkins High School,All Students,Combined,1305158,50684,919,92,1383,1327,1296
2015-16,625,Savannah-Chatham County,5060,Jenkins High School,All Students,Mathematics,1305158,50905,922,93,487,459,456
2015-16,625,Savannah-Chatham County,5060,Jenkins High School,All Students,Reading,1305158,50915,921,92,490,469,441
2015-16,625,Savannah-Chatham County,5060,Jenkins High School,All Students,Writing,1305158,50231,913,92,406,399,399
2015-16,625,Savannah-Chatham County,5070,Windsor Forest High School,All Students,Combined,1305158,50684,919,118,1383,1327,1255
2015-16,625,Savannah-Chatham County,5070,Windsor Forest High School,All Students,Mathematics,1305158,50905,922,119,487,459,433
2015-16,625,Savannah-Chatham County,5070,Windsor Forest High School,All Students,Reading,1305158,50915,921,119,490,469,443
2015-16,625,Savannah-Chatham County,5070,Windsor Forest High School,All Students,Writing,1305158,50231,913,117,406,399,379
2015-16,626,Chattahoochee County,206,Chattahoochee County High School,All Students,Combined,1305158,50684,36,36,1383,1233,1233
2015-16,626,Chattahoochee County,206,Chattahoochee County High School,All Students,Mathematics,1305158,50905,36,36,487,400,400
2015-16,626,Chattahoochee County,206,Chattahoochee County High School,All Students,Reading,1305158,50915,36,36,490,435,435
2015-16,626,Chattahoochee County,206,Chattahoochee County High School,All Students,Writing,1305158,50231,36,36,406,399,399
2015-16,627,Chattooga County,1050,Chattooga High School,All Students,Combined,1305158,50684,20,20,1383,1350,1350
2015-16,627,Chattooga County,1050,Chattooga High School,All Students,Mathematics,1305158,50905,20,20,487,453,453
2015-16,627,Chattooga County,1050,Chattooga High School,All Students,Reading,1305158,50915,21,21,490,487,487
2015-16,627,Chattooga County,1050,Chattooga High School,All Students,Writing,1305158,50231,20,20,406,410,410
2015-16,628,Cherokee County,106,Creekview High School,All Students,Combined,1305158,50684,1212,236,1383,1494,1481
2015-16,628,Cherokee County,106,Creekview High School,All Students,Mathematics,1305158,50905,1218,237,487,530,524
2015-16,628,Cherokee County,106,Creekview High School,All Students,Reading,1305158,50915,1213,236,490,533,534
2015-16,628,Cherokee County,106,Creekview High School,All Students,Writing,1305158,50231,1206,236,406,430,423
2015-16,628,Cherokee County,115,River Ridge High School,All Students,Combined,1305158,50684,1212,148,1383,1494,1455
2015-16,628,Cherokee County,115,River Ridge High School,All Students,Mathematics,1305158,50905,1218,150,487,530,508
2015-16,628,Cherokee County,115,River Ridge High School,All Students,Reading,1305158,50915,1213,148,490,533,522
2015-16,628,Cherokee County,115,River Ridge High School,All Students,Writing,1305158,50231,1206,147,406,430,426
2015-16,628,Cherokee County,176,Etowah High School,All Students,Combined,1305158,50684,1212,192,1383,1494,1500
2015-16,628,Cherokee County,176,Etowah High School,All Students,Mathematics,1305158,50905,1218,192,487,530,533
2015-16,628,Cherokee County,176,Etowah High School,All Students,Reading,1305158,50915,1213,193,490,533,530
2015-16,628,Cherokee County,176,Etowah High School,All Students,Writing,1305158,50231,1206,192,406,430,438
2015-16,628,Cherokee County,191,Sequoyah High School,All Students,Combined,1305158,50684,1212,272,1383,1494,1497
2015-16,628,Cherokee County,191,Sequoyah High School,All Students,Mathematics,1305158,50905,1218,273,487,530,534
2015-16,628,Cherokee County,191,Sequoyah High School,All Students,Reading,1305158,50915,1213,272,490,533,534
2015-16,628,Cherokee County,191,Sequoyah High School,All Students,Writing,1305158,50231,1206,270,406,430,429
2015-16,628,Cherokee County,194,Polaris Evening School,All Students,Combined,1305158,50684,1212,TFS,1383,1494,
2015-16,628,Cherokee County,194,Polaris Evening School,All Students,Mathematics,1305158,50905,1218,TFS,487,530,
2015-16,628,Cherokee County,194,Polaris Evening School,All Students,Reading,1305158,50915,1213,TFS,490,533,
2015-16,628,Cherokee County,194,Polaris Evening School,All Students,Writing,1305158,50231,1206,TFS,406,430,
2015-16,628,Cherokee County,197,Woodstock High School,All Students,Combined,1305158,50684,1212,215,1383,1494,1529
2015-16,628,Cherokee County,197,Woodstock High School,All Students,Mathematics,1305158,50905,1218,218,487,530,540
2015-16,628,Cherokee County,197,Woodstock High School,All Students,Reading,1305158,50915,1213,214,490,533,541
2015-16,628,Cherokee County,197,Woodstock High School,All Students,Writing,1305158,50231,1206,214,406,430,448
2015-16,628,Cherokee County,5050,Cherokee High School,All Students,Combined,1305158,50684,1212,147,1383,1494,1488
2015-16,628,Cherokee County,5050,Cherokee High School,All Students,Mathematics,1305158,50905,1218,147,487,530,536
2015-16,628,Cherokee County,5050,Cherokee High School,All Students,Reading,1305158,50915,1213,149,490,533,539
2015-16,628,Cherokee County,5050,Cherokee High School,All Students,Writing,1305158,50231,1206,146,406,430,414
2015-16,629,Clarke County,102,Cedar Shoals High School,All Students,Combined,1305158,50684,322,158,1383,1323,1272
2015-16,629,Clarke County,102,Cedar Shoals High School,All Students,Mathematics,1305158,50905,323,158,487,466,449
2015-16,629,Clarke County,102,Cedar Shoals High School,All Students,Reading,1305158,50915,323,159,490,467,448
2015-16,629,Clarke County,102,Cedar Shoals High School,All Students,Writing,1305158,50231,320,157,406,390,376
2015-16,629,Clarke County,104,Classic City High School,All Students,Combined,1305158,50684,322,TFS,1383,1323,
2015-16,629,Clarke County,104,Classic City High School,All Students,Mathematics,1305158,50905,323,TFS,487,466,
2015-16,629,Clarke County,104,Classic City High School,All Students,Reading,1305158,50915,323,TFS,490,467,
