"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2020-21","School","633","Cobb County","0101","Kennesaw Mountain High School","09,10,11,12",1794,"64","TFS","TFS","TFS","TFS","23","36","17","27","TFS","TFS","20","31","38","59","26","41"
"2020-21","School","633","Cobb County","0102","Riverside Intermediate School","PK,KK,01,02,03,04,05",936,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0103","Kell High School","09,10,11,12",1482,"28","TFS","TFS","TFS","TFS","TFS","TFS","10","36","TFS","TFS","TFS","TFS","17","61","11","39"
"2020-21","School","633","Cobb County","0104","Bullard Elementary School","PK,KK,01,02,03,04,05",731,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0107","McCall Primary School","PK,KK,01",289,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0109","Pickett's Mill Elementary","PK,KK,01,02,03,04,05",657,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0114","East Side Elementary School","PK,KK,01,02,03,04,05",1141,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0117","Clarkdale Elementary School","PK,KK,01,02,03,04,05",712,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0118","Mableton Elementary School","PK,KK,01,02,03,04,05",992,"12","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","10","83","TFS","TFS"
"2020-21","School","633","Cobb County","0173","Birney Elementary School","PK,KK,01,02,03,04,05",678,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0175","Walton High School","09,10,11,12",2709,"34","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","16","47","17","50","17","50"
"2020-21","School","633","Cobb County","0178","Mabry Middle School","06,07,08",900,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0180","Still Elementary School","PK,KK,01,02,03,04,05",723,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0181","Tritt Elementary School","PK,KK,01,02,03,04,05",810,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0184","McCleskey Middle School","06,07,08",678,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0185","Garrison Mill Elementary School","PK,KK,01,02,03,04,05",616,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0187","Keheley Elementary School","KK,01,02,03,04,05",408,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0188","Pope High School","09,10,11,12",1872,"42","TFS","TFS","TFS","TFS","TFS","TFS","10","24","TFS","TFS","21","50","32","76","10","24"
"2020-21","School","633","Cobb County","0189","Baker Elementary School","PK,KK,01,02,03,04,05",780,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0190","Dowell Elementary School","PK,KK,01,02,03,04,05",876,"14","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","11","79","TFS","TFS"
"2020-21","School","633","Cobb County","0191","Varner Elementary School","PK,KK,01,02,03,04,05",808,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0192","Harrison High School","09,10,11,12",2249,"22","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","15","68","13","59","TFS","TFS"
"2020-21","School","633","Cobb County","0194","Hayes Elementary School","PK,KK,01,02,03,04,05",875,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0197","Vaughan Elementary School","PK,KK,01,02,03,04,05",640,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0198","Chalker Elementary School","PK,KK,01,02,03,04,05",622,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0199","Nickajack Elementary School","PK,KK,01,02,03,04,05",1107,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0202","Lindley Middle School","06,07,08",1218,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0203","Kemp Elementary School","PK,KK,01,02,03,04,05",862,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0204","Pitner Elementary School","PK,KK,01,02,03,04,05",729,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0207","Austell Elementary School","PK,KK,01,02,03,04,05",399,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0209","Allatoona High School","09,10,11,12",1833,"22","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","13","59","TFS","TFS"
"2020-21","School","633","Cobb County","0214","Smyrna Elementary School","PK,KK,01,02,03,04,05",909,"10","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","10","100","TFS","TFS"
"2020-21","School","633","Cobb County","0273","Kincaid Elementary School","PK,KK,01,02,03,04,05",595,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0275","Dodgen Middle School","06,07,08",1231,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0278","Mount Bethel Elementary School","PK,KK,01,02,03,04,05",956,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0280","Pine Mountain Middle School","06,07,08",676,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0281","Dickerson Middle School","06,07,08",1270,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0287","Lewis Elementary School","PK,KK,01,02,03,04,05",533,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0288","Mountain View Elementary School","PK,KK,01,02,03,04,05",758,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0289","Addison Elementary School","PK,KK,01,02,03,04,05",567,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0290","Campbell Middle School","06,07,08",1614,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0291","Shallowford Falls Elementary School","PK,KK,01,02,03,04,05",581,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0292","Ford Elementary School","PK,KK,01,02,03,04,05",792,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0294","Smitha Middle School","06,07,08",993,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0297","Frey Elementary School","PK,KK,01,02,03,04,05",722,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0298","Cheatham Hill Elementary School","PK,KK,01,02,03,04,05",995,"10","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0299","Durham Middle School","06,07,08",1064,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0302","Acworth Intermediate School","02,03,04,05",565,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0307","Riverside Primary School","PK,KK,01,02,03,04,05",497,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0309","Lindley 6th Grade Academy","06",602,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0373","Sprayberry High School","09,10,11,12",1829,"99","TFS","TFS","TFS","TFS","21","21","38","38","TFS","TFS","28","28","62","63","37","37"
"2020-21","School","633","Cobb County","0375","Murdock Elementary School","KK,01,02,03,04,05",908,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0378","Rocky Mount Elementary School","PK,KK,01,02,03,04,05",516,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0381","Lassiter High School","09,10,11,12",1983,"35","TFS","TFS","TFS","TFS","TFS","TFS","11","31","TFS","TFS","18","51","20","57","15","43"
"2020-21","School","633","Cobb County","0388","Davis Elementary School","PK,KK,01,02,03,04,05",555,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0389","Simpson Middle School","06,07,08",901,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0391","Nicholson Elementary School","PK,KK,01,02,03,04,05",419,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0394","Hightower Trail Middle School","06,07,08",1035,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0397","Green Acres Elementary School","PK,KK,01,02,03,04,05",566,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0398","Sanders Elementary School","PK,KK,01,02,03,04,05",662,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0399","Blackwell Elementary School","PK,KK,01,02,03,04,05",643,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0402","Hendricks Elementary School","PK,KK,01,02,03,04,05",543,"10","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0404","Kennesaw Elementary School","PK,KK,01,02",584,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0407","Barber Middle School","06,07,08",894,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0475","Tapp Middle School","06,07,08",896,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0478","Sope Creek Elementary School","PK,KK,01,02,03,04,05",981,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0489","Powder Springs Elementary School","PK,KK,01,02,03,04,05",767,"13","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0491","Timber Ridge Elementary School","PK,KK,01,02,03,04,05",479,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0499","Lost Mountain Middle School","06,07,08",1033,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0502","Cooper Middle School","06,07,08",1053,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0504","Big Shanty Elementary School","03,04,05",526,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0507","McClure Middle School","06,07,08",1028,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0592","Bryant Elementary School","PK,KK,01,02,03,04,05",872,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0602","Palmer Middle School","06,07,08",875,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0607","Lovinggood Middle School","06,07,08",1345,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0707","Hillgrove High School","09,10,11,12",2302,"54","TFS","TFS","TFS","TFS","22","41","TFS","TFS","TFS","TFS","20","37","32","59","22","41"
"2020-21","School","633","Cobb County","0807","Devereux Ackerman Academy","04,06,07,08,09,10,11",72,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","0808","Cobb Horizon High School","09,10,11,12",271,"108","TFS","TFS","TFS","TFS","35","32","38","35","TFS","TFS","29","27","56","52","52","48"
"2020-21","School","633","Cobb County","0809","Mountain View Elementary Replacement","PK,KK,01,02,03,04,05",925,"24","TFS","TFS","TFS","TFS","12","50","10","42","TFS","TFS","TFS","TFS","12","50","12","50"
"2020-21","School","633","Cobb County","1052","Belmont Hills Elementary School","PK,KK,01,02,03,04,05",322,"15","TFS","TFS","TFS","TFS","TFS","TFS","12","80","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","1054","Campbell High School","09,10,11,12",2981,"120","TFS","TFS","TFS","TFS","42","35","64","53","TFS","TFS","12","10","72","60","48","40"
"2020-21","School","633","Cobb County","1056","East Cobb Middle School","06,07,08",1430,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","1060","Garrett Middle School","06,07,08",958,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","1064","McEachern High School","09,10,11,12",2401,"61","TFS","TFS","TFS","TFS","42","69","13","21","TFS","TFS","TFS","TFS","41","67","20","33"
"2020-21","School","633","Cobb County","1066","Norton Park Elementary School","PK,KK,01,02,03,04,05",740,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","1067","Powers Ferry Elementary School","PK,KK,01,02,03,04,05",372,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","1069","Wheeler High School","09,10,11,12",2308,"99","TFS","TFS","TFS","TFS","46","47","38","38","TFS","TFS","10","10","56","57","43","43"
"2020-21","School","633","Cobb County","2050","Argyle Elementary School","PK,KK,01,02,03,04,05",310,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","2056","North Cobb High School","09,10,11,12",2758,"45","TFS","TFS","TFS","TFS","11","24","17","38","TFS","TFS","13","29","32","71","13","29"
"2020-21","School","633","Cobb County","2062","King Springs Elementary School","PK,KK,01,02,03,04,05",1037,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","2066","Osborne High School","09,10,11,12",2439,"154","TFS","TFS","TFS","TFS","44","29","101","66","TFS","TFS","TFS","TFS","84","55","70","46"
"2020-21","School","633","Cobb County","2560","Griffin Middle School","06,07,08",1495,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","3056","South Cobb High School","09,10,11,12",2049,"73","TFS","TFS","TFS","TFS","45","62","21","29","TFS","TFS","TFS","TFS","50","69","23","32"
"2020-21","School","633","Cobb County","3058","Fair Oaks Elementary School","PK,KK,01,02,03,04,05",744,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","3062","LaBelle Elementary School","PK,KK,01,02,03,04,05",366,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","3064","Milford Elementary School","PK,KK,01,02,03,04,05",336,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","3067","Russell Elementary School","PK,KK,01,02,03,04,05",555,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","3556","Compton Elementary School","KK,01,02,03,04,05",506,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","4050","Awtrey Middle School","06,07,08",685,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","4056","Daniell Middle School","06,07,08",969,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","4066","Pebblebrook High School","09,10,11,12",2465,"25","TFS","TFS","TFS","TFS","10","40","14","56","TFS","TFS","TFS","TFS","18","72","TFS","TFS"
"2020-21","School","633","Cobb County","4068","Teasley Elementary School","PK,KK,01,02,03,04,05",916,"10","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","4560","Hollydale Elementary School","PK,KK,01,02,03,04,05",566,"14","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","11","79","TFS","TFS"
"2020-21","School","633","Cobb County","5050","Bells Ferry Elementary School","PK,KK,01,02,03,04,05",720,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","5052","Brumby Elementary School","PK,KK,01,02,03,04,05",858,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","5056","Due West Elementary School","PK,KK,01,02,03,04,05",541,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","5058","Floyd Middle School","06,07,08",954,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","5067","Sedalia Park Elementary School","PK,KK,01,02,03,04,05",637,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","633","Cobb County","5068","Eastvalley Elementary School","PK,KK,01,02,03,04,05",694,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","633","Cobb County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",106621,"1513","40","3","11","1","485","32","562","37","46","3","369","24","929","61","584","39"
"2020-21","School","634","Coffee County","0100","Indian Creek Elementary","KK,01,02,03,04,05",607,"19","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","12","63","11","58","TFS","TFS"
"2020-21","School","634","Coffee County","0102","Ambrose Elementary School","PK,KK,01,02,03,04,05",354,"13","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","634","Coffee County","0108","Coffee Middle School","06,07,08",1775,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","634","Coffee County","0114","Wiregrass Regional College and Career Academy","09,10,11,12",201,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","634","Coffee County","0182","Satilla Elementary School","KK,01,02,03,04,05",553,"16","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","10","63","TFS","TFS"
"2020-21","School","634","Coffee County","0191","Broxton-Mary Hayes Elementary","PK,KK,01,02,03,04,05,06",279,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","634","Coffee County","0195","Coffee County High School","09,10,11,12",1256,"18","TFS","TFS","TFS","TFS","11","61","TFS","TFS","TFS","TFS","TFS","TFS","10","56","TFS","TFS"
"2020-21","School","634","Coffee County","0282","Eastside Elementary School","KK,01,02,03,04,05",548,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","634","Coffee County","0291","Nicholls Elementary School","PK,KK,01,02,03,04,05",274,"33","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","16","49","20","61","13","39"
"2020-21","School","634","Coffee County","0308","George Washington Carver Freshman Campus","09,10",494,"14","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","634","Coffee County","3052","West Green Elementary School","PK,KK,01,02,03,04,05",274,"11","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","10","91","TFS","TFS"
"2020-21","School","634","Coffee County","5050","Westside Elementary School","KK,01,02,03,04,05",555,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","District","634","Coffee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",7170,"152","TFS","TFS","TFS","TFS","53","35","28","18","TFS","TFS","63","41","90","59","62","41"
"2020-21","School","635","Colquitt County","0111","Willie J. Williams Middle School","06,07",1447,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
"2020-21","School","635","Colquitt County","0178","Doerun Elementary School","PK,KK,01,02,03,04,05",265,"TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS","TFS"
