"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","2052","631","2015-16","North Clayton High School","Clayton County","09,10,11,12",2,0,89,6,1,1,0,100,14.5,2,,,,,85,9.6,129,14.5,12,1.3,0,0,591,66.4,26,3.8,23,2.6,51,49
"School","2054","631","2015-16","Forest Park Middle School","Clayton County","06,07,08",2,0,53,37,2,5,0,100,12.2,15,72,11.1,,,,,79,12.2,34,5.2,0,0,,,3,0.5,26,4,45,55
"School","2058","631","2015-16","Morrow Elementary School","Clayton County","PK,KK,01,02,03,04,05",21,0,48,21,4,6,0,99,6.7,37,,,225,44.3,,,34,6.7,117,23,4,16,,,0,0,27,5.3,51,49
"School","2060","631","2015-16","Riverdale Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,62,29,3,2,0,100,6.9,16,,,251,38.3,,,45,6.9,78,11.9,7,24.1,,,0,0,12,1.8,49,51
"School","2062","631","2015-16","West Clayton Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,94,4,1,0,0,99,6.7,6,,,255,44.7,,,38,6.7,25,4.4,0,0,,,0,0,19,3.3,53,47
"School","2554","631","2015-16","Fountain Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,1,39,52,3,4,0,100,11.5,45,,,233,37.8,,,71,11.5,223,36.1,14,40,,,0,0,3,0.5,49,51
"School","3050","631","2015-16","Babb Middle School","Clayton County","06,07,08",11,0,36,45,2,5,0,100,8.8,25,122,14.5,,,,,74,8.8,81,9.6,0,0,,,10,1.2,78,9.2,50,50
"School","3052","631","2015-16","North Clayton Middle School","Clayton County","06,07,08",3,0,88,7,2,0,0,100,13.6,3,97,11.8,,,,,112,13.6,14,1.7,0,0,,,11,1.4,45,5.5,52,48
"School","3054","631","2015-16","Haynie Elementary School","Clayton County","PK,KK,01,02,03,04,05",8,0,38,49,3,2,0,99,7.3,46,,,355,39.3,,,66,7.3,300,33.2,1,100,,,0,0,12,1.3,49,51
"School","3060","631","2015-16","Riverdale Middle School","Clayton County","06,07,08",5,0,81,12,1,1,0,100,14.1,5,75,10.9,,,,,97,14.1,14,2,0,0,,,5,0.7,50,7.2,53,47
"School","4050","631","2015-16","Church Street Elementary School","Clayton County","PK,KK,01,02,03,04,05",5,0,82,10,2,1,0,99,5.8,10,,,302,32.4,,,54,5.8,71,7.6,14,41.2,,,0,0,22,2.4,51,49
"School","4056","631","2015-16","Lake City Elementary School","Clayton County","PK,KK,01,02,03,04,05",18,0,33,39,3,6,0,99,4.9,44,,,250,47.1,,,26,4.9,152,28.6,0,0,,,0,0,17,3.2,51,49
"School","4058","631","2015-16","Morrow High School","Clayton County","09,10,11,12",11,0,70,14,2,3,0,99,12.5,5,,,,,145,7.3,248,12.5,51,2.6,0,0,1421,71.4,60,3.7,104,5.2,52,48
"School","4060","631","2015-16","Suder Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,70,16,4,6,0,100,12.9,8,,,211,30.9,,,88,12.9,38,5.6,15,40.5,,,0,0,22,3.2,51,49
"School","5052","631","2015-16","Edmonds Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,45,47,1,3,0,99,7.6,33,,,251,46.7,,,41,7.6,166,30.9,2,4.4,,,0,0,10,1.9,56,44
"School","5054","631","2015-16","Huie Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,0,58,33,3,3,0,99,8.2,31,,,237,31.8,,,61,8.2,190,25.5,1,2.3,,,0,0,11,1.5,48,52
"School","5056","631","2015-16","William M. McGarrah Elementary School","Clayton County","PK,KK,01,02,03,04,05",11,1,59,22,4,3,0,100,9.5,25,,,221,32.4,,,65,9.5,132,19.4,10,32.3,,,0,0,26,3.8,52,48
"School","5060","631","2015-16","Swint Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,72,21,3,2,0,100,7.4,13,,,297,44.7,,,49,7.4,62,9.3,5,100,,,0,0,12,1.8,48,52
"District","ALL","631","2015-16","All Column Values","Clayton County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4,0,70,20,3,3,0,99,10.1,12,1255,10.4,9863,37.6,1040,7,5404,10.1,4341,8.2,205,23.5,10011,67,525,1,2642,5,51,49
"School","0101","632","2015-16","Clinch County Elementary School","Clinch County","PK,KK,01,02,03,04",1,0,36,5,5,53,4,95,8.1,2,,,180,34,,,43,8.1,0,0,5,5.7,,,0,0,6,1.1,53,47
"School","0201","632","2015-16","Clinch County Middle School","Clinch County","05,06,07",1,1,35,4,4,55,2,95,15.1,1,64,32.8,62,60.2,,,45,15.1,0,0,0,0,,,11,3.7,19,6.4,52,48
"School","1050","632","2015-16","Clinch County High School","Clinch County","08,09,10,11,12",0,1,32,1,4,61,1,67,12.1,0,15,12.5,,,101,28.2,58,12.1,0,0,0,0,260,72.6,7,1.8,54,11.3,54,46
"District","ALL","632","2015-16","All Column Values","Clinch County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,1,34,3,5,57,3,85,11.2,1,79,25.1,242,38.2,101,28.2,146,11.2,0,0,5,5.7,260,72.6,18,1.5,79,6,53,47
"School","0101","633","2015-16","Kennesaw Mountain High School","Cobb County","09,10,11,12",8,0,27,14,3,49,0,29,11.3,4,,,,,377,17.4,246,11.3,26,1.2,0,0,760,35,21,1.3,572,26.4,51,49
"School","0102","633","2015-16","Riverside Intermediate School","Cobb County","02,03,04,05",1,0,52,45,1,2,0,96,9,42,,,763,60.6,,,113,9,359,28.5,0,0,,,0,0,74,5.9,51,49
"School","0103","633","2015-16","Kell High School","Cobb County","09,10,11,12",2,0,23,15,4,56,0,33,13.3,3,,,,,220,14.8,197,13.3,15,1,0,0,438,29.5,22,1.9,232,15.6,54,46
"School","0104","633","2015-16","Bullard Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,10,13,4,69,0,22,14.5,9,,,187,21.5,,,126,14.5,55,6.3,14,100,,,0,0,118,13.6,52,48
"School","0107","633","2015-16","McCall Primary School","Cobb County","PK,KK,01",2,0,34,22,7,35,0,59,13.1,23,,,122,33.2,,,48,13.1,78,21.3,20,95.2,,,0,0,11,3,53,47
"School","0109","633","2015-16","Pickett's Mill Elementary","Cobb County","PK,KK,01,02,03,04,05",3,0,9,8,3,76,0,18,11.7,7,,,54,7.5,,,84,11.7,37,5.1,12,92.3,,,0,0,90,12.5,48,52
"School","0110","633","2015-16","Z - International Academy of Smyrna","Cobb County","KK,01,02,03,04,05,06,07,08",3,0,76,11,4,7,0,52,4.5,10,58,23.3,81,9.7,,,49,4.5,81,7.4,0,0,,,0,0,86,7.9,48,52
"School","0114","633","2015-16","East Side Elementary School","Cobb County","PK,KK,01,02,03,04,05",21,0,5,5,3,66,0,6,8,7,,,163,13.2,,,99,8,41,3.3,21,95.5,,,0,0,151,12.3,51,49
"School","0117","633","2015-16","Clarkdale Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,59,28,3,9,0,84,11.6,24,,,220,32.3,,,79,11.6,112,16.4,16,100,,,0,0,12,1.8,53,47
"School","0118","633","2015-16","Mableton Elementary School","Cobb County","KK,01,02,03,04,05",0,0,45,36,4,15,0,81,10,30,,,329,32.4,,,102,10,186,18.3,0,0,,,0,0,41,4,51,49
"School","0173","633","2015-16","Birney Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,42,45,3,7,0,86,14.4,40,,,286,38.8,,,106,14.4,224,30.4,11,100,,,0,0,32,4.3,52,48
"School","0175","633","2015-16","Walton High School","Cobb County","09,10,11,12",18,0,6,5,2,68,0,4,9.4,2,,,,,65,2.4,254,9.4,22,0.8,0,0,627,23.1,34,1.6,1064,39.3,50,50
"School","0178","633","2015-16","Mabry Middle School","Cobb County","06,07,08",7,0,7,8,4,74,0,9,14.3,0,85,9.6,,,,,127,14.3,0,0,0,0,,,0,0,315,35.4,49,51
"School","0180","633","2015-16","Still Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,23,9,6,58,0,21,14.3,4,,,117,15.6,,,107,14.3,18,2.4,21,100,,,0,0,90,12,51,49
"School","0181","633","2015-16","Tritt Elementary School","Cobb County","PK,KK,01,02,03,04,05",7,0,3,5,3,82,0,3,9.1,4,,,82,9.4,,,79,9.1,15,1.7,20,100,,,0,0,221,25.5,49,51
"School","0184","633","2015-16","McCleskey Middle School","Cobb County","06,07,08",4,0,16,16,5,60,0,37,23.3,4,99,14.1,,,,,164,23.3,17,2.4,0,0,,,0,0,157,22.3,53,47
"School","0185","633","2015-16","Garrison Mill Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,1,7,7,6,76,0,7,9.4,4,,,45,6.9,,,61,9.4,17,2.6,18,100,,,0,0,51,7.9,47,53
"School","0187","633","2015-16","Keheley Elementary School","Cobb County","KK,01,02,03,04,05",5,0,11,14,4,66,0,24,16,9,,,115,21.9,,,84,16,32,6.1,1,100,,,0,0,72,13.7,52,48
"School","0188","633","2015-16","Pope High School","Cobb County","09,10,11,12",8,0,7,6,3,77,0,7,12.5,1,,,,,182,9.2,247,12.5,11,0.6,0,0,641,32.3,16,1.1,615,31,51,49
"School","0189","633","2015-16","Baker Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,35,17,7,36,0,42,12.1,10,,,178,23.4,,,92,12.1,53,7,20,100,,,0,0,78,10.2,51,49
"School","0190","633","2015-16","Dowell Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,40,36,3,17,0,71,11.7,31,,,321,32.1,,,117,11.7,243,24.3,9,100,,,0,0,56,5.6,50,50
"School","0191","633","2015-16","Varner Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,53,15,4,25,0,54,13.4,12,,,152,22.3,,,91,13.4,56,8.2,14,100,,,0,0,20,2.9,51,49
"School","0192","633","2015-16","Harrison High School","Cobb County","09,10,11,12",2,0,10,5,2,80,0,8,10.2,0,,,,,149,7.5,202,10.2,5,0.3,0,0,711,35.7,5,0.3,479,24.1,49,51
"School","0194","633","2015-16","Hayes Elementary School","Cobb County","PK,KK,01,02,03,04,05",6,0,33,26,5,30,0,60,10,24,,,192,22.4,,,86,10,146,17.1,25,100,,,0,0,38,4.4,51,49
"School","0197","633","2015-16","Vaughan Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,14,6,6,73,0,15,14.3,2,,,93,14.4,,,92,14.3,0,0,21,100,,,0,0,123,19.1,50,50
"School","0198","633","2015-16","Chalker Elementary School","Cobb County","PK,KK,01,02,03,04,05",8,0,22,15,6,48,0,32,11.3,12,,,54,8.5,,,72,11.3,54,8.5,4,100,,,0,0,85,13.4,50,50
"School","0199","633","2015-16","Nickajack Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,57,9,5,25,0,40,11.7,5,,,218,21.4,,,119,11.7,27,2.7,30,100,,,0,0,129,12.7,53,47
"School","0202","633","2015-16","Lindley Middle School","Cobb County","06,07,08",0,0,60,36,1,3,0,92,14.6,12,590,51.5,,,,,167,14.6,106,9.3,0,0,,,12,1,81,7.1,49,51
"School","0203","633","2015-16","Kemp Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,26,9,5,58,0,14,9.4,3,,,138,14.1,,,92,9.4,21,2.1,16,100,,,0,0,160,16.3,50,50
"School","0204","633","2015-16","Pitner Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,28,17,7,44,0,45,16.8,13,,,171,19.3,,,149,16.8,62,7,19,100,,,0,0,49,5.5,51,49
"School","0207","633","2015-16","Austell Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,60,21,5,14,0,82,10,16,,,184,33,,,56,10,66,11.8,9,100,,,0,0,24,4.3,47,53
"School","0209","633","2015-16","Allatoona High School","Cobb County","09,10,11,12",3,0,18,8,3,68,0,18,11.8,1,,,,,239,13.5,208,11.8,12,0.7,0,0,723,40.8,7,0.5,306,17.3,52,48
"School","0214","633","2015-16","Smyrna Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,40,34,5,18,0,70,13.3,29,,,249,26.1,,,127,13.3,239,25.1,15,93.8,,,0,0,55,5.8,52,48
"School","0273","633","2015-16","Kincaid Elementary School","Cobb County","PK,KK,01,02,03,04,05",11,0,12,12,6,60,0,19,14.6,12,,,147,20.9,,,103,14.6,56,8,1,100,,,0,0,93,13.2,51,49
"School","0275","633","2015-16","Dodgen Middle School","Cobb County","06,07,08",19,0,6,5,3,68,0,6,12.6,2,34,2.7,,,,,158,12.6,15,1.2,0,0,,,0,0,536,42.8,49,51
"School","0278","633","2015-16","Mount Bethel Elementary School","Cobb County","PK,KK,01,02,03,04,05",14,0,3,5,3,76,0,3,12.6,6,,,93,8.4,,,140,12.6,31,2.8,1,100,,,0,0,246,22.2,51,49
"School","0280","633","2015-16","Pine Mountain Middle School","Cobb County","06,07,08",7,0,39,19,3,31,0,50,14.6,6,220,35.7,,,,,90,14.6,18,2.9,0,0,,,2,0.3,106,17.2,53,47
"School","0281","633","2015-16","Dickerson Middle School","Cobb County","06,07,08",18,0,5,5,3,70,0,5,11.3,3,41,3.2,,,,,145,11.3,16,1.3,0,0,,,2,0.2,600,46.9,51,49
"School","0287","633","2015-16","Lewis Elementary School","Cobb County","PK,KK,01,02,03,04,05",7,0,22,21,4,46,0,45,15,18,,,132,20.8,,,95,15,75,11.8,14,100,,,0,0,28,4.4,49,51
"School","0288","633","2015-16","Mountain View Elementary School","Cobb County","PK,KK,01,02,03,04,05",11,0,7,11,7,64,0,11,9.8,8,,,45,5.6,,,79,9.8,44,5.5,19,95,,,0,0,204,25.3,51,49
"School","0289","633","2015-16","Addison Elementary School","Cobb County","PK,KK,01,02,03,04,05",8,1,13,19,4,56,0,31,12.8,14,,,120,19.7,,,78,12.8,52,8.5,7,100,,,0,0,68,11.1,51,49
"School","0290","633","2015-16","Campbell Middle School","Cobb County","06,07,08",2,0,42,42,3,10,0,75,14.8,16,505,35.1,,,,,212,14.8,154,10.7,0,0,,,16,1.1,167,11.6,51,49
"School","0291","633","2015-16","Shallowford Falls Elementary School","Cobb County","PK,KK,01,02,03,04,05",9,0,6,7,4,74,0,8,12.5,5,,,79,12.7,,,78,12.5,9,1.4,12,100,,,0,0,152,24.4,53,47
"School","0292","633","2015-16","Ford Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,9,6,3,79,0,7,13.2,2,,,75,10.4,,,95,13.2,0,0,2,100,,,0,0,125,17.3,55,45
"School","0294","633","2015-16","Smitha Middle School","Cobb County","06,07,08",2,0,40,48,3,7,0,84,16.9,18,470,48.7,,,,,163,16.9,119,12.3,0,0,,,7,0.7,73,7.6,54,46
"School","0297","633","2015-16","Frey Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,1,15,9,5,67,0,19,12.8,5,,,84,11.1,,,97,12.8,24,3.2,12,100,,,0,0,91,12.1,51,49
"School","0298","633","2015-16","Cheatham Hill Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,23,23,5,47,0,37,10.5,18,,,199,18.5,,,113,10.5,150,13.9,10,100,,,0,0,161,14.9,52,48
"School","0299","633","2015-16","Durham Middle School","Cobb County","06,07,08",4,0,12,6,3,76,0,14,13.7,1,83,8,,,,,142,13.7,9,0.9,0,0,,,0,0,337,32.5,50,50
"School","0302","633","2015-16","Acworth Intermediate School","Cobb County","02,03,04,05",3,0,35,20,5,35,0,66,18.4,20,,,193,27.7,,,128,18.4,63,9,0,0,,,0,0,45,6.5,50,50
"School","0304","633","2015-16","Kennesaw Charter School","Cobb County","KK,01,02,03,04,05,06",6,0,49,10,5,29,0,28,5.6,8,,,120,14.1,,,48,5.6,41,4.8,0,0,,,0,0,56,6.6,49,51
"School","0307","633","2015-16","Riverside Primary School","Cobb County","PK,KK,01",0,0,54,44,1,1,0,95,4,44,,,271,42.2,,,26,4,270,42.1,18,100,,,0,0,16,2.5,49,51
"School","0309","633","2015-16","Lindley 6th Grade Academy","Cobb County","06",1,0,60,34,2,3,0,87,14,12,197,37.8,,,,,73,14,46,8.8,0,0,,,0,0,37,7.1,52,48
"School","0373","633","2015-16","Sprayberry High School","Cobb County","09,10,11,12",6,0,29,17,5,41,0,40,14.2,6,,,,,534,30.4,250,14.2,52,3,0,0,699,39.7,11,0.8,222,12.6,52,48
"School","0375","633","2015-16","Murdock Elementary School","Cobb County","KK,01,02,03,04,05",13,0,6,10,3,67,0,10,9.5,7,,,93,9.8,,,90,9.5,37,3.9,0,0,,,0,0,152,16,52,48
"School","0378","633","2015-16","Rocky Mount Elementary School","Cobb County","PK,KK,01,02,03,04,05",11,0,7,10,5,66,0,12,17.4,7,,,60,9.9,,,105,17.4,17,2.8,12,100,,,0,0,102,16.9,52,48
"School","0381","633","2015-16","Lassiter High School","Cobb County","09,10,11,12",6,0,10,7,3,74,0,8,11,1,,,,,126,5.8,240,11,8,0.4,0,0,486,22.3,6,0.4,628,28.9,50,50
"School","0388","633","2015-16","Davis Elementary School","Cobb County","PK,KK,01,02,03,04,05",8,0,9,6,4,73,0,13,12.1,6,,,98,17.2,,,69,12.1,23,4,1,100,,,0,0,84,14.7,52,48
"School","0389","633","2015-16","Simpson Middle School","Cobb County","06,07,08",9,0,11,7,6,67,0,13,14.3,2,171,18,,,,,136,14.3,11,1.2,0,0,,,0,0,351,36.9,52,48
"School","0391","633","2015-16","Nicholson Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,17,20,6,55,0,43,17.6,16,,,95,18.4,,,91,17.6,65,12.6,12,100,,,0,0,46,8.9,49,51
"School","0394","633","2015-16","Hightower Trail Middle School","Cobb County","06,07,08",9,0,6,4,4,76,0,6,12.9,1,98,9.1,,,,,139,12.9,0,0,0,0,,,0,0,454,42.1,53,47
"School","0397","633","2015-16","Green Acres Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,0,14,81,2,3,1,98,7.6,72,,,342,47.3,,,55,7.6,427,59.1,5,100,,,0,0,15,2.1,53,47
"School","0398","633","2015-16","Sanders Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,68,19,3,9,0,88,14,12,,,240,32,,,105,14,56,7.5,12,100,,,0,0,15,2,50,50
"School","0399","633","2015-16","Blackwell Elementary School","Cobb County","PK,KK,01,02,03,04,05",6,0,18,19,7,50,0,43,13.2,15,,,151,21.9,,,91,13.2,70,10.2,18,100,,,0,0,68,9.9,53,47
"School","0402","633","2015-16","Hendricks Elementary School","Cobb County","KK,01,02,03,04,05",2,0,65,16,3,15,0,73,15.3,14,,,226,39.8,,,87,15.3,52,9.2,0,0,,,0,0,36,6.3,52,48
"School","0404","633","2015-16","Kennesaw Elementary School","Cobb County","PK,KK,01,02",3,1,23,18,8,46,0,44,9.3,15,,,120,19.6,,,57,9.3,89,14.5,30,100,,,0,0,34,5.5,50,50
"School","0407","633","2015-16","Barber Middle School","Cobb County","06,07,08",4,0,41,18,6,31,0,55,17.8,5,373,38.9,,,,,171,17.8,24,2.5,0,0,,,3,0.3,128,13.3,51,49
"School","0475","633","2015-16","Tapp Middle School","Cobb County","06,07,08",2,1,63,19,3,13,0,65,15.5,5,242,30.9,,,,,121,15.5,23,2.9,0,0,,,7,0.9,105,13.4,53,47
"School","0478","633","2015-16","Sope Creek Elementary School","Cobb County","PK,KK,01,02,03,04,05",21,0,4,5,3,66,0,5,8.7,8,,,102,9.2,,,96,8.7,51,4.6,24,100,,,0,0,228,20.6,52,48
"School","0489","633","2015-16","Powder Springs Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,67,16,4,11,0,76,13.4,11,,,207,26.6,,,104,13.4,50,6.4,14,100,,,0,0,34,4.4,53,47
"School","0491","633","2015-16","Timber Ridge Elementary School","Cobb County","PK,KK,01,02,03,04,05",13,0,5,5,4,73,0,2,13.9,5,,,36,6,,,83,13.9,25,4.2,7,100,,,0,0,86,14.4,50,50
"School","0499","633","2015-16","Lost Mountain Middle School","Cobb County","06,07,08",2,0,16,6,3,72,0,11,12.3,0,98,9.2,,,,,131,12.3,0,0,0,0,,,0,0,320,30.1,49,51
"School","0502","633","2015-16","Cooper Middle School","Cobb County","06,07,08",1,0,69,17,4,8,0,72,14.5,4,346,36.7,,,,,137,14.5,23,2.4,0,0,,,1,0.1,103,10.9,51,49
"School","0504","633","2015-16","Big Shanty Elementary School","Cobb County","03,04,05",4,0,25,18,6,46,0,44,15.3,10,,,148,20.7,,,109,15.3,45,6.3,0,0,,,0,0,86,12,48,52
"School","0507","633","2015-16","McClure Middle School","Cobb County","06,07,08",4,0,15,10,4,66,0,21,16.6,2,110,9.1,,,,,200,16.6,16,1.3,0,0,,,1,0.1,373,31,50,50
"School","0592","633","2015-16","Bryant Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,0,65,30,1,3,0,90,13.8,27,,,301,30.9,,,134,13.8,176,18.1,16,100,,,0,0,22,2.3,50,50
"School","0602","633","2015-16","Palmer Middle School","Cobb County","06,07,08",5,1,26,17,6,46,0,44,16.1,4,273,26.8,,,,,164,16.1,22,2.2,0,0,,,1,0.1,222,21.8,52,48
"School","0607","633","2015-16","Lovinggood Middle School","Cobb County","06,07,08",3,0,33,11,6,47,0,24,12.6,2,363,26.8,,,,,171,12.6,13,1,0,0,,,1,0.1,400,29.6,50,50
"School","0707","633","2015-16","Hillgrove High School","Cobb County","09,10,11,12",2,0,33,8,4,53,0,21,8.7,1,,,,,196,8.2,210,8.7,10,0.4,0,0,713,29.7,23,1.2,518,21.5,52,48
"School","0807","633","2015-16","Devereux Ackerman Academy","Cobb County","05,06,07,08,09,10,11,12",0,0,60,4,3,32,0,100,60.4,0,0,0,0,0,0,0,58,60.4,0,0,0,0,26,38.8,0,0,,,51,49
"School","1052","633","2015-16","Belmont Hills Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,20,71,3,5,0,93,17.8,63,,,180,53.4,,,60,17.8,174,51.6,7,100,,,0,0,36,10.7,53,47
"School","1054","633","2015-16","Campbell High School","Cobb County","09,10,11,12",4,0,44,33,4,16,0,57,9.6,9,,,,,692,25.9,257,9.6,148,5.5,0,0,1016,38.1,47,2.3,381,14.3,49,51
"School","1056","633","2015-16","East Cobb Middle School","Cobb County","06,07,08",4,0,47,23,3,23,0,63,13.3,13,232,18.9,,,,,163,13.3,101,8.2,0,0,,,3,0.2,172,14,54,46
"School","1060","633","2015-16","Garrett Middle School","Cobb County","06,07,08",0,0,59,28,2,10,0,88,14.3,11,258,28.4,,,,,130,14.3,55,6.1,0,0,,,7,0.8,64,7.1,50,50
"School","1064","633","2015-16","McEachern High School","Cobb County","09,10,11,12",1,0,67,16,3,12,0,58,11.4,3,,,,,402,17.2,266,11.4,37,1.6,0,0,990,42.3,21,1.2,180,7.7,52,48
"School","1066","633","2015-16","Norton Park Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,33,58,3,6,0,91,11.9,53,,,279,30.6,,,108,11.9,374,41.1,18,100,,,0,0,18,2,53,47
"School","1067","633","2015-16","Powers Ferry Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,1,47,33,4,12,0,84,10.9,33,,,152,35.1,,,47,10.9,121,27.9,12,100,,,0,0,16,3.7,53,47
"School","1069","633","2015-16","Wheeler High School","Cobb County","09,10,11,12",10,0,42,18,3,26,0,45,8.6,9,,,,,728,33.7,185,8.6,106,4.9,0,0,904,41.8,41,2.5,440,20.4,55,45
"School","2050","633","2015-16","Argyle Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,33,60,1,5,0,88,13.8,59,,,213,53.3,,,55,13.8,172,43,5,100,,,0,0,12,3,54,46
"School","2056","633","2015-16","North Cobb High School","Cobb County","09,10,11,12",5,0,34,15,4,41,0,39,11.3,3,,,,,668,23.4,323,11.3,38,1.3,0,0,1242,43.5,23,1,462,16.2,51,49
"School","2062","633","2015-16","King Springs Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,33,12,6,44,0,31,9.4,7,,,129,14.8,,,82,9.4,45,5.1,18,100,,,0,0,146,16.7,49,51
"School","2066","633","2015-16","Osborne High School","Cobb County","09,10,11,12",2,0,32,59,2,5,0,79,13.5,20,,,,,882,44.8,266,13.5,219,11.1,0,0,1117,56.8,40,2.6,53,2.7,54,46
"School","2560","633","2015-16","Griffin Middle School","Cobb County","06,07,08",3,0,30,49,3,15,0,75,13,21,520,42.9,,,,,157,13,163,13.5,0,0,,,10,0.8,190,15.7,49,51
"School","3054","633","2015-16","Clay Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,0,47,37,3,13,0,87,13.2,33,,,128,31.8,,,53,13.2,95,23.6,5,100,,,0,0,12,3,49,51
"School","3056","633","2015-16","South Cobb High School","Cobb County","09,10,11,12",2,0,65,22,2,8,0,74,12.8,6,,,,,573,28,263,12.8,55,2.7,0,0,1036,50.5,19,1.2,164,8,51,49
"School","3058","633","2015-16","Fair Oaks Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,0,14,79,2,5,0,96,12.6,75,,,342,36.4,,,118,12.6,596,63.5,15,100,,,0,0,17,1.8,50,50
"School","3060","633","2015-16","Harmony-Leland Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,60,19,5,13,0,65,9.4,14,,,154,23.8,,,61,9.4,59,9.1,15,93.8,,,0,0,15,2.3,50,50
"School","3062","633","2015-16","LaBelle Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,27,66,2,4,0,94,13.8,61,,,312,60,,,72,13.8,235,45.2,15,100,,,0,0,25,4.8,51,49
"School","3064","633","2015-16","Milford Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,36,53,2,6,0,85,17.5,50,,,170,39.6,,,75,17.5,187,43.6,12,100,,,0,0,18,4.2,52,48
"School","3067","633","2015-16","Russell Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,41,38,5,15,0,76,12.8,29,,,181,27.6,,,84,12.8,145,22.1,20,100,,,0,0,27,4.1,51,49
"School","3556","633","2015-16","Compton Elementary School","Cobb County","KK,01,02,03,04,05",0,1,60,27,4,8,0,88,11.3,20,,,290,52,,,63,11.3,83,14.9,0,0,,,0,0,18,3.2,48,52
"School","4050","633","2015-16","Awtrey Middle School","Cobb County","06,07,08",5,0,27,15,7,46,0,36,16.3,4,89,10.8,,,,,135,16.3,16,1.9,0,0,,,2,0.2,173,20.9,48,52
"School","4056","633","2015-16","Daniell Middle School","Cobb County","06,07,08",11,0,32,20,4,33,0,47,13.5,7,186,19.7,,,,,127,13.5,39,4.1,0,0,,,7,0.7,160,17,50,50
