"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","0116","631","2019-20","Eddie White Middle School","Clayton County","06,07,08",0,0,85,10,2,2,0,93,14,3,127,15.5,,,,,114,14,6,0.7,0,0,,,5,0.6,38,4.7,55,45
"School","0117","631","2019-20","Morrow Middle School","Clayton County","06,07,08",10,0,59,27,2,2,0,93,11.1,22,117,12.2,,,,,107,11.1,73,7.6,0,0,,,11,1.2,48,5,49,51
"School","0173","631","2019-20","Kilpatrick Elementary School","Clayton County","KK,01,02,03,04,05",1,0,50,41,3,3,0,93,8.9,28,,,342,49.3,,,62,8.9,164,23.6,0,0,,,0,0,31,4.5,51,49
"School","0174","631","2019-20","Mundys Mill Middle School","Clayton County","06,07,08",2,0,78,16,2,2,0,93,15.8,9,134,17.5,,,,,121,15.8,27,3.5,0,0,,,6,0.8,38,5,53,47
"School","0175","631","2019-20","Brown Elementary School","Clayton County","KK,01,02,03,04,05",2,0,79,14,3,1,0,93,10.4,9,,,397,55.9,,,74,10.4,46,6.5,1,100,,,0,0,29,4.1,50,50
"School","0176","631","2019-20","Mount Zion Elementary School","Clayton County","03,04,05",2,0,69,23,3,3,0,93,11.5,20,,,262,47.6,,,63,11.5,78,14.2,0,0,,,0,0,48,8.7,53,47
"School","0177","631","2019-20","Adamson Middle School","Clayton County","06,07,08",3,1,71,21,3,2,0,93,13.7,13,156,28.1,,,,,76,13.7,27,4.9,0,0,,,2,0.4,16,2.9,51,49
"School","0181","631","2019-20","Pointe South Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,0,79,14,4,1,0,93,7.8,9,,,256,43.5,,,46,7.8,38,6.5,2,8.7,,,0,0,24,4.1,45,55
"School","0190","631","2019-20","Lovejoy High School","Clayton County","09,10,11,12",1,0,81,14,2,2,0,93,12.5,3,,,,,205,11.1,229,12.5,28,1.5,0,0,908,49.4,40,2.7,122,6.6,50,50
"School","0191","631","2019-20","Lovejoy Middle School","Clayton County","06,07,08",1,0,75,20,2,2,0,93,13.9,9,161,28.2,,,,,79,13.9,19,3.3,0,0,,,5,0.9,20,3.5,52,48
"School","0195","631","2019-20","River's Edge Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,87,7,3,3,0,93,7.9,4,,,266,39.8,,,53,7.9,13,1.9,3,6.5,,,0,0,38,5.7,54,46
"School","0197","631","2019-20","Kendrick Middle School","Clayton County","06,07,08",2,0,69,24,2,2,0,93,13.5,18,132,16,,,,,111,13.5,41,5,0,0,,,6,0.7,26,3.2,52,48
"School","0199","631","2019-20","Hawthorne Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,69,23,3,3,0,93,10.2,15,,,267,30.9,,,88,10.2,92,10.6,2,9.1,,,0,0,35,4.1,53,47
"School","0200","631","2019-20","Roberta T. Smith Elementary School","Clayton County","KK,01,02,03,04,05",2,0,69,23,4,3,0,93,8.7,16,,,619,64,,,84,8.7,127,13.1,5,100,,,0,0,48,5,50,50
"School","0203","631","2019-20","Harper Elementary School","Clayton County","KK,01,02,03,04,05",2,1,66,29,3,1,0,93,8.3,25,,,314,38.2,,,68,8.3,173,21,6,22.2,,,0,0,21,2.6,50,50
"School","0204","631","2019-20","Martin Luther King, Jr. Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,93,4,1,0,0,93,6.9,7,,,351,59.1,,,41,6.9,32,5.4,6,21.4,,,0,0,25,4.2,50,50
"School","0205","631","2019-20","Kemp Primary","Clayton County","PK,KK,01,02",1,0,79,15,3,2,0,93,6.3,13,,,270,44.7,,,38,6.3,68,11.3,19,31.7,,,0,0,24,4,51,49
"School","0207","631","2019-20","Rex Mill Middle School","Clayton County","06,07,08",3,0,68,24,3,2,0,93,11,14,166,14.3,,,,,128,11,63,5.4,0,0,,,4,0.3,105,9.1,55,45
"School","0215","631","2019-20","Martha Ellen Stilwell School for the Performing Arts","Clayton County","09,10,11,12",6,0,77,12,2,3,0,93,2.8,1,,,,,0,0,16,2.8,0,0,0,0,0,0,0,0,101,17.5,27,73
"School","0276","631","2019-20","Oliver Elementary School","Clayton County","KK,01,02,03,04,05",4,0,77,15,3,0,0,93,10.1,14,,,319,53.5,,,60,10.1,66,11.1,1,4.5,,,0,0,37,6.2,48,52
"School","0277","631","2019-20","Pointe South Middle School","Clayton County","06,07,08",1,0,77,18,4,1,0,93,12.7,10,262,29.7,,,,,112,12.7,34,3.9,0,0,,,8,0.9,22,2.5,53,47
"School","0290","631","2019-20","Mount Zion High School","Clayton County","09,10,11,12",3,0,71,21,3,2,0,93,12.7,7,,,,,77,5.9,164,12.7,51,3.9,0,0,767,59.2,18,1.7,46,3.5,53,47
"School","0295","631","2019-20","Lake Ridge Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,1,66,28,2,1,0,93,9.3,27,,,251,42.6,,,55,9.3,140,23.8,11,20.8,,,0,0,16,2.7,50,50
"School","0304","631","2019-20","James Jackson Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,0,79,15,2,3,0,93,9.7,9,,,171,29,,,57,9.7,40,6.8,15,42.9,,,0,0,15,2.5,51,49
"School","0305","631","2019-20","Kemp Elem School","Clayton County","03,04,05",2,0,79,13,4,2,0,93,11.7,11,,,219,31.2,,,82,11.7,56,8,0,0,,,0,0,43,6.1,50,50
"School","0307","631","2019-20","Unidos Dual Language School","Clayton County","PK,KK,01,02,03,04,05,06,07,08",0,0,38,57,3,2,0,93,4.9,46,,,224,55.2,,,20,4.9,164,40.4,0,0,,,0,0,47,11.6,46,54
"School","0377","631","2019-20","Riverdale High School","Clayton County","09,10,11,12",3,0,79,15,1,1,0,93,15.2,6,,,,,169,13.1,196,15.2,40,3.1,0,0,594,46,32,3.1,39,3,50,50
"School","0378","631","2019-20","Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning","Clayton County","07,08,09,10,11,12",1,0,67,26,3,2,0,93,8.4,7,0,0,,,0,0,78,8.4,37,4,0,0,288,31.2,31,7.2,,,56,44
"School","0379","631","2019-20","Eddie White Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,79,16,2,1,0,93,9.8,11,,,320,44.7,,,70,9.8,67,9.4,2,100,,,0,0,21,2.9,50,50
"School","0380","631","2019-20","Kay R Pace Elementary School of the Arts","Clayton County","KK,01,02,03,04,05",2,0,84,7,5,1,0,93,4.5,3,,,64,15.2,,,19,4.5,7,1.7,0,0,,,0,0,44,10.4,36,64
"School","0381","631","2019-20","7 Pillars Career Academy","Clayton County","06",0,0,90,8,2,0,0,89,15.9,8,31,49.2,,,,,10,15.9,0,0,0,0,,,0,0,1,1.6,59,41
"School","1050","631","2019-20","Anderson Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,57,37,2,3,0,93,11.5,28,,,244,47.4,,,59,11.5,120,23.3,8,26.7,,,0,0,13,2.5,50,50
"School","1052","631","2019-20","East Clayton Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,83,11,3,2,0,93,7.5,10,,,243,38,,,48,7.5,49,7.7,2,9.1,,,0,0,29,4.5,51,49
"School","1054","631","2019-20","Forest Park High School","Clayton County","09,10,11,12",8,0,41,47,1,3,0,93,11.7,17,,,,,364,21.5,199,11.7,174,10.3,0,0,848,50.1,41,3,77,4.5,51,49
"School","1056","631","2019-20","Jonesboro High School","Clayton County","09,10,11,12",3,1,69,21,3,3,0,93,17.5,5,,,,,163,11.8,243,17.5,36,2.6,0,0,624,45.1,31,2.8,94,6.8,50,50
"School","1058","631","2019-20","Lee Street Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,74,20,3,1,0,93,8.5,17,,,280,48.7,,,49,8.5,85,14.8,0,0,,,0,0,35,6.1,50,50
"School","1060","631","2019-20","Northcutt Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,1,83,12,2,0,0,93,9,14,,,310,47,,,59,9,73,11.1,0,0,,,0,0,24,3.6,51,49
"School","1062","631","2019-20","Tara Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,68,27,2,2,0,93,8.2,21,,,364,55.1,,,54,8.2,106,16,7,25,,,0,0,21,3.2,48,52
"School","1550","631","2019-20","Arnold Elementary School","Clayton County","PK,KK,01,02,03,04,05",5,1,64,17,7,6,0,93,10.2,11,,,131,26.1,,,51,10.2,38,7.6,12,100,,,0,0,46,9.2,52,48
"School","2052","631","2019-20","North Clayton High School","Clayton County","09,10,11,12",2,0,87,10,1,0,0,93,14.1,6,,,,,35,3,163,14.1,38,3.3,0,0,530,45.8,24,2.6,26,2.2,48,52
"School","2054","631","2019-20","Forest Park Middle School","Clayton County","06,07,08",2,0,49,44,2,4,0,93,15.2,33,444,62.6,,,,,108,15.2,114,16.1,0,0,,,22,3.1,19,2.7,54,46
"School","2058","631","2019-20","Morrow Elementary School","Clayton County","PK,KK,01,02,03,04,05",16,1,47,30,3,3,0,93,10.8,37,,,215,41.3,,,56,10.8,147,28.3,0,0,,,0,0,44,8.5,57,43
"School","2060","631","2019-20","Riverdale Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,69,25,2,1,0,93,8.1,18,,,288,39.1,,,60,8.1,104,14.1,5,18.5,,,0,0,22,3,51,49
"School","2062","631","2019-20","West Clayton Elementary School","Clayton County","PK,KK,01,02,03,04,05",0,0,92,6,1,0,0,93,4.8,4,,,270,54.3,,,24,4.8,19,3.8,0,0,,,0,0,9,1.8,50,50
"School","2554","631","2019-20","Fountain Elementary School","Clayton County","PK,KK,01,02,03,04,05",0,1,55,40,2,2,0,93,8.7,36,,,279,47.8,,,51,8.7,181,31,19,48.7,,,0,0,31,5.3,54,46
"School","3050","631","2019-20","Babb Middle School","Clayton County","06,07,08",8,0,37,50,1,3,0,93,11.5,35,385,38.4,,,,,115,11.5,125,12.5,0,0,,,7,0.7,42,4.2,51,49
"School","3052","631","2019-20","North Clayton Middle School","Clayton County","06,07,08",3,0,84,11,1,0,0,93,13.2,10,381,41.5,,,,,121,13.2,40,4.4,0,0,,,14,1.5,30,3.3,53,47
"School","3054","631","2019-20","Haynie Elementary School","Clayton County","PK,KK,01,02,03,04,05",5,0,38,51,2,3,0,93,5.4,45,,,473,54.6,,,47,5.4,300,34.6,3,12.5,,,0,0,15,1.7,51,49
"School","3060","631","2019-20","Riverdale Middle School","Clayton County","06,07,08",4,0,75,17,3,1,0,93,13.5,11,90,11.4,,,,,107,13.5,29,3.7,0,0,,,13,1.6,45,5.7,53,47
"School","4050","631","2019-20","Church Street Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,80,14,2,1,0,93,8.8,12,,,363,47.2,,,68,8.8,76,9.9,15,26.3,,,0,0,40,5.2,49,51
"School","4056","631","2019-20","Lake City Elementary School","Clayton County","PK,KK,01,02,03,04,05",15,0,36,42,4,2,0,93,6.9,46,,,259,48.1,,,37,6.9,160,29.7,3,12.5,,,0,0,25,4.6,47,53
"School","4058","631","2019-20","Morrow High School","Clayton County","09,10,11,12",12,0,66,18,3,2,0,93,12.3,7,,,,,72,4,221,12.3,71,4,0,0,653,36.4,15,1.1,124,6.9,52,48
"School","4060","631","2019-20","Suder Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,71,17,5,3,0,93,13.1,12,,,239,37.6,,,83,13.1,62,9.8,18,46.2,,,0,0,21,3.3,50,50
"School","5052","631","2019-20","Edmonds Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,54,40,1,4,0,93,8.2,31,,,308,61.7,,,41,8.2,130,26.1,2,8.3,,,0,0,17,3.4,51,49
"School","5054","631","2019-20","Huie Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,60,34,3,2,0,93,9.5,27,,,389,52,,,71,9.5,171,22.9,2,4.5,,,0,0,19,2.5,53,47
"School","5056","631","2019-20","William M. McGarrah Elementary School","Clayton County","PK,KK,01,02,03,04,05",11,2,61,20,3,2,0,93,9,23,,,307,48.5,,,57,9,95,15,15,41.7,,,0,0,23,3.6,52,48
"School","5060","631","2019-20","Swint Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,71,25,3,1,0,93,9,19,,,331,47.5,,,63,9,106,15.2,10,31.3,,,0,0,16,2.3,49,51
"District","ALL","631","2019-20","All Column Values","Clayton County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",3,0,69,22,3,2,0,93,10.9,14,3300,24.9,11295,45.8,1555,10,5814,10.9,5002,9.4,206,20.9,7050,45.4,422,0.8,2696,5,50,50
"School","0101","632","2019-20","Clinch County Elementary School","Clinch County","PK,KK,01,02,03,04",1,1,37,5,6,50,4,85,8.1,2,,,178,36.1,,,40,8.1,0,0,9,10.2,,,0,0,15,3,51,49
"School","0201","632","2019-20","Clinch County Middle School","Clinch County","05,06,07",0,0,34,6,7,53,2,85,12.9,2,53,26.8,49,50.5,,,38,12.9,0,0,0,0,,,2,0.7,17,5.8,50,50
"School","1050","632","2019-20","Clinch County High School","Clinch County","08,09,10,11,12",1,1,34,4,5,56,0,61,14.8,1,73,70.2,,,111,31.2,68,14.8,0,0,0,0,261,73.3,15,4.3,14,3,52,48
"District","ALL","632","2019-20","All Column Values","Clinch County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,1,35,5,6,53,3,76,11.7,2,126,41.7,227,38.5,111,31.2,146,11.7,0,0,9,10.2,261,73.3,17,1.5,46,3.7,51,49
"School","0101","633","2019-20","Kennesaw Mountain High School","Cobb County","09,10,11,12",8,0,29,18,4,40,0,28,11.9,5,,,,,233,12.7,219,11.9,54,2.9,0,0,731,39.7,1,0.1,486,26.4,51,49
"School","0102","633","2019-20","Riverside Intermediate School","Cobb County","02,03,04,05",0,0,50,47,1,2,0,94,9.9,44,,,726,68.6,,,105,9.9,396,37.4,0,0,,,0,0,51,4.8,51,49
"School","0103","633","2019-20","Kell High School","Cobb County","09,10,11,12",3,0,21,17,6,52,0,31,17.7,4,,,,,266,17.7,266,17.7,13,0.9,0,0,485,32.3,13,1.2,292,19.4,53,47
"School","0104","633","2019-20","Bullard Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,14,15,5,60,0,19,15.8,9,,,135,16.7,,,127,15.8,54,6.7,17,100,,,0,0,146,18.1,52,48
"School","0107","633","2019-20","McCall Primary School","Cobb County","PK,KK,01",2,0,33,24,9,33,0,57,11.4,19,,,140,47.1,,,34,11.4,53,17.8,23,100,,,0,0,6,2,49,51
"School","0109","633","2019-20","Pickett's Mill Elementary","Cobb County","PK,KK,01,02,03,04,05",3,0,11,11,4,71,0,19,10,6,,,101,13.9,,,73,10,27,3.7,26,100,,,0,0,113,15.5,51,49
"School","0114","633","2019-20","East Side Elementary School","Cobb County","PK,KK,01,02,03,04,05",26,0,5,6,3,60,0,3,10.7,10,,,173,14,,,133,10.7,49,4,2,100,,,0,0,328,26.5,51,49
"School","0117","633","2019-20","Clarkdale Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,54,32,4,8,0,84,12.8,26,,,298,40.2,,,95,12.8,154,20.8,22,100,,,0,0,15,2,52,48
"School","0118","633","2019-20","Mableton Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,0,34,51,3,12,0,78,13,41,,,592,58.7,,,131,13,375,37.2,1,100,,,0,0,37,3.7,54,46
"School","0173","633","2019-20","Birney Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,42,48,2,5,0,86,10.2,43,,,359,46.7,,,78,10.2,280,36.5,13,100,,,0,0,32,4.2,49,51
"School","0175","633","2019-20","Walton High School","Cobb County","09,10,11,12",20,0,6,6,3,65,0,3,9.8,3,,,,,97,3.7,259,9.8,23,0.9,0,0,661,24.9,1,0,1074,40.5,50,50
"School","0178","633","2019-20","Mabry Middle School","Cobb County","06,07,08",8,0,8,9,6,69,0,8,12.7,3,156,16.4,,,,,121,12.7,0,0,0,0,,,1,0.1,378,39.7,49,51
"School","0180","633","2019-20","Still Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,28,12,6,50,0,22,15.1,8,,,101,13.7,,,111,15.1,37,5,24,100,,,0,0,114,15.5,53,47
"School","0181","633","2019-20","Tritt Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,3,7,4,80,0,3,12.8,5,,,94,10.5,,,114,12.8,13,1.5,26,100,,,0,0,275,30.8,53,47
"School","0184","633","2019-20","McCleskey Middle School","Cobb County","06,07,08",3,0,18,18,5,56,0,30,22.7,11,133,18.8,,,,,161,22.7,22,3.1,0,0,,,1,0.1,180,25.4,50,50
"School","0185","633","2019-20","Garrison Mill Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,1,8,7,5,74,0,5,11,5,,,106,16.2,,,72,11,19,2.9,21,100,,,0,0,84,12.9,49,51
"School","0187","633","2019-20","Keheley Elementary School","Cobb County","KK,01,02,03,04,05",3,0,11,15,5,66,0,23,17.6,8,,,108,22.7,,,84,17.6,28,5.9,1,100,,,0,0,86,18.1,51,49
"School","0188","633","2019-20","Pope High School","Cobb County","09,10,11,12",7,0,6,7,3,78,0,6,12.7,2,,,,,84,4.3,246,12.7,12,0.6,0,0,657,33.8,1,0.1,646,33.2,52,48
"School","0189","633","2019-20","Baker Elementary School","Cobb County","PK,KK,01,02,03,04,05",8,0,34,19,8,32,0,36,13.5,16,,,267,31.2,,,116,13.5,100,11.7,23,100,,,0,0,88,10.3,54,46
"School","0190","633","2019-20","Dowell Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,40,38,5,14,0,59,12.9,34,,,377,38.9,,,125,12.9,297,30.7,13,100,,,0,0,44,4.5,53,47
"School","0191","633","2019-20","Varner Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,61,16,5,17,0,55,17.4,10,,,207,25,,,144,17.4,59,7.1,14,100,,,0,0,68,8.2,51,49
"School","0192","633","2019-20","Harrison High School","Cobb County","09,10,11,12",3,0,13,6,3,75,0,7,9.7,1,,,,,108,4.6,229,9.7,4,0.2,0,0,867,36.9,3,0.2,663,28.2,49,51
"School","0194","633","2019-20","Hayes Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,37,21,6,31,0,45,11.6,15,,,170,18.3,,,108,11.6,102,11,27,100,,,0,0,74,7.9,53,47
"School","0197","633","2019-20","Vaughan Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,17,8,5,66,0,14,15.7,5,,,122,16.7,,,115,15.7,0,0,12,100,,,0,0,107,14.6,47,53
"School","0198","633","2019-20","Chalker Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,26,15,7,48,0,29,12.9,9,,,133,20,,,86,12.9,41,6.2,18,100,,,0,0,107,16.1,49,51
"School","0199","633","2019-20","Nickajack Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,55,8,6,25,0,31,12.7,6,,,210,18.1,,,148,12.7,52,4.5,25,100,,,0,0,126,10.8,53,47
"School","0202","633","2019-20","Lindley Middle School","Cobb County","06,07,08",1,0,55,39,2,3,0,83,14.6,25,842,68.8,,,,,178,14.6,127,10.4,0,0,,,12,1,80,6.5,50,50
"School","0203","633","2019-20","Kemp Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,27,10,7,53,0,14,8.6,4,,,147,16,,,79,8.6,26,2.8,19,100,,,0,0,160,17.4,54,46
"School","0204","633","2019-20","Pitner Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,26,19,10,41,0,43,16.1,13,,,198,23.7,,,135,16.1,65,7.8,26,100,,,0,0,139,16.6,55,45
"School","0207","633","2019-20","Austell Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,0,58,25,6,10,0,81,11.6,20,,,198,44.1,,,52,11.6,69,15.4,9,100,,,0,0,30,6.7,50,50
"School","0209","633","2019-20","Allatoona High School","Cobb County","09,10,11,12",4,0,19,12,4,62,0,17,14.9,3,,,,,121,6.8,266,14.9,11,0.6,0,0,743,41.6,4,0.3,345,19.3,50,50
"School","0214","633","2019-20","Smyrna Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,40,29,6,23,0,55,10.8,26,,,374,36.6,,,110,10.8,222,21.7,16,100,,,0,0,129,12.6,52,48
"School","0273","633","2019-20","Kincaid Elementary School","Cobb County","PK,KK,01,02,03,04,05",10,0,11,16,5,58,0,15,16.2,15,,,89,13.1,,,110,16.2,65,9.6,1,100,,,0,0,123,18.2,54,46
"School","0275","633","2019-20","Dodgen Middle School","Cobb County","06,07,08",24,0,6,7,4,60,0,3,10.2,5,51,3.9,,,,,132,10.2,14,1.1,0,0,,,0,0,678,52.3,51,49
"School","0278","633","2019-20","Mount Bethel Elementary School","Cobb County","PK,KK,01,02,03,04,05",15,0,2,4,4,74,0,1,10.6,6,,,115,10.5,,,116,10.6,20,1.8,0,0,,,0,0,375,34.2,48,52
"School","0280","633","2019-20","Pine Mountain Middle School","Cobb County","06,07,08",5,0,38,22,5,30,0,44,13.9,14,207,29.4,,,,,98,13.9,37,5.3,0,0,,,1,0.1,139,19.7,51,49
"School","0281","633","2019-20","Dickerson Middle School","Cobb County","06,07,08",21,0,5,6,3,64,0,4,13,6,85,6.5,,,,,170,13,15,1.1,0,0,,,0,0,677,51.8,51,49
"School","0287","633","2019-20","Lewis Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,23,23,7,42,0,40,14.6,20,,,129,24.4,,,77,14.6,66,12.5,17,100,,,0,0,54,10.2,50,50
"School","0288","633","2019-20","Mountain View Elementary School","Cobb County","PK,KK,01,02,03,04,05",13,0,7,12,6,61,0,10,13.8,10,,,183,22.2,,,114,13.8,45,5.5,18,100,,,0,0,241,29.2,52,48
"School","0289","633","2019-20","Addison Elementary School","Cobb County","PK,KK,01,02,03,04,05",7,0,16,18,5,55,0,24,12.4,12,,,87,14,,,77,12.4,52,8.4,8,100,,,0,0,95,15.3,51,49
"School","0290","633","2019-20","Campbell Middle School","Cobb County","06,07,08",3,0,45,40,3,10,0,67,12.1,28,707,43,,,,,199,12.1,203,12.3,0,0,,,9,0.6,190,11.6,53,47
"School","0291","633","2019-20","Shallowford Falls Elementary School","Cobb County","PK,KK,01,02,03,04,05",9,0,8,7,4,72,0,7,15.2,5,,,93,14.2,,,99,15.2,13,2,28,100,,,0,0,196,30,51,49
"School","0292","633","2019-20","Ford Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,9,6,3,77,0,7,14.4,3,,,158,17.9,,,127,14.4,0,0,5,100,,,0,0,192,21.8,54,46
"School","0294","633","2019-20","Smitha Middle School","Cobb County","06,07,08",1,0,34,58,3,4,0,84,17.3,44,657,62,,,,,183,17.3,171,16.1,0,0,,,6,0.6,83,7.8,51,49
"School","0297","633","2019-20","Frey Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,17,9,5,64,0,16,16.3,6,,,98,12,,,133,16.3,29,3.5,10,100,,,0,0,135,16.5,55,45
"School","0298","633","2019-20","Cheatham Hill Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,23,23,5,46,0,32,13.3,16,,,247,22.6,,,145,13.3,136,12.4,17,100,,,0,0,201,18.4,51,49
"School","0299","633","2019-20","Durham Middle School","Cobb County","06,07,08",3,0,14,7,4,72,0,11,11.4,3,129,11.7,,,,,125,11.4,6,0.5,0,0,,,0,0,362,33,47,53
"School","0302","633","2019-20","Acworth Intermediate School","Cobb County","02,03,04,05",2,0,35,25,7,31,0,65,15.8,24,,,250,40,,,99,15.8,98,15.7,0,0,,,0,0,31,5,49,51
"School","0304","633","2019-20","Kennesaw Charter School","Cobb County","KK,01,02,03,04,05,06",5,0,63,15,4,13,0,42,5.7,13,,,67,20.1,,,19,5.7,36,10.8,0,0,,,0,0,21,6.3,51,49
"School","0307","633","2019-20","Riverside Primary School","Cobb County","PK,KK,01",0,0,53,43,2,1,0,97,6.4,39,,,314,60.9,,,33,6.4,200,38.8,18,100,,,0,0,10,1.9,48,52
"School","0309","633","2019-20","Lindley 6th Grade Academy","Cobb County","06",0,0,55,40,1,4,0,83,12.6,34,357,56,,,,,80,12.6,107,16.8,0,0,,,1,0.2,40,6.3,50,50
"School","0373","633","2019-20","Sprayberry High School","Cobb County","09,10,11,12",8,1,27,23,5,36,0,36,15.5,9,,,,,445,25,275,15.5,75,4.2,0,0,762,42.9,15,1.1,234,13.2,51,49
"School","0375","633","2019-20","Murdock Elementary School","Cobb County","KK,01,02,03,04,05",18,1,6,8,3,63,0,6,9.4,10,,,71,7.2,,,93,9.4,55,5.6,2,100,,,0,0,277,28.1,50,50
"School","0378","633","2019-20","Rocky Mount Elementary School","Cobb County","PK,KK,01,02,03,04,05",11,0,8,11,7,63,0,7,12.8,9,,,54,9.1,,,76,12.8,35,5.9,18,100,,,0,0,113,19,51,49
"School","0381","633","2019-20","Lassiter High School","Cobb County","09,10,11,12",8,0,6,10,5,71,0,7,11,2,,,,,128,6.2,227,11,6,0.3,0,0,582,28.1,8,0.5,676,32.7,49,51
"School","0388","633","2019-20","Davis Elementary School","Cobb County","PK,KK,01,02,03,04,05",9,0,6,10,3,72,0,7,13.3,8,,,90,15,,,80,13.3,20,3.3,1,100,,,0,0,87,14.5,54,47
"School","0389","633","2019-20","Simpson Middle School","Cobb County","06,07,08",12,0,11,14,5,58,0,13,15,7,205,22.8,,,,,135,15,12,1.3,0,0,,,2,0.2,365,40.6,51,49
"School","0391","633","2019-20","Nicholson Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,1,15,24,7,52,0,38,19.3,16,,,122,26.4,,,89,19.3,59,12.8,18,100,,,0,0,33,7.1,49,51
"School","0394","633","2019-20","Hightower Trail Middle School","Cobb County","06,07,08",11,0,7,8,4,70,0,6,13.6,4,109,10.2,,,,,145,13.6,0,0,0,0,,,0,0,507,47.5,51,49
"School","0397","633","2019-20","Green Acres Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,0,17,77,2,4,0,94,7.9,67,,,430,71.1,,,48,7.9,362,59.8,13,100,,,0,0,13,2.1,47,53
"School","0398","633","2019-20","Sanders Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,63,25,3,7,0,83,15,14,,,281,40.8,,,103,15,69,10,8,100,,,0,0,36,5.2,53,47
"School","0399","633","2019-20","Blackwell Elementary School","Cobb County","PK,KK,01,02,03,04,05",8,0,21,21,6,45,0,39,17.2,19,,,230,32.7,,,121,17.2,99,14.1,26,100,,,0,0,38,5.4,54,46
"School","0402","633","2019-20","Hendricks Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,1,64,19,4,10,0,77,15.1,16,,,220,39,,,85,15.1,73,12.9,4,16.7,,,0,0,23,4.1,45,55
