"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","0188","644","2018-19","Panola Way Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,91,5,3,1,0,100,10.4,3,,,608,76,,,83,10.4,19,2.4,0,0,,,0,0,2,0.3,52,49
"School","0189","644","2018-19","Peachtree Middle School","DeKalb County","06,07,08",9,0,15,35,2,39,0,37,11,27,261,16.2,,,,,177,11,186,11.5,0,0,,,0,0,498,30.9,53,47
"School","0190","644","2018-19","Pine Ridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,1,83,10,2,3,0,89,8.4,10,,,368,72.2,,,43,8.4,44,8.6,23,38.3,,,0,0,8,1.6,52,48
"School","0191","644","2018-19","Browns Mill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,1,94,4,1,1,0,81,8,1,,,215,39.9,,,43,8,3,0.6,1,3.6,,,0,0,13,2.4,51,49
"School","0193","644","2018-19","Chapel Hill Middle School","DeKalb County","06,07,08",1,0,95,1,2,1,0,79,11.1,1,0,0,,,,,93,11.1,6,0.7,0,0,,,0,0,128,15.3,51,49
"School","0197","644","2018-19","Marbut Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,97,2,1,0,0,84,7.6,2,,,113,17.1,,,50,7.6,10,1.5,3,7.9,,,0,0,37,5.6,50,50
"School","0200","644","2018-19","Cedar Grove Middle School","DeKalb County","06,07,08",0,0,94,3,2,1,0,100,17.2,2,124,15.6,,,,,137,17.2,6,0.8,0,0,,,0,0,47,5.9,49,51
"School","0201","644","2018-19","Freedom Middle School","DeKalb County","06,07,08",36,0,55,4,1,3,0,100,10.4,60,295,26.3,,,,,116,10.4,460,41.1,0,0,,,0,0,38,3.4,53,47
"School","0202","644","2018-19","Lithonia High School","DeKalb County","09,10,11,12",0,0,92,6,1,1,0,80,14.9,3,,,,,1,0.1,204,14.9,29,2.1,0,0,538,39.3,0,0,63,4.6,53,47
"School","0203","644","2018-19","Lithonia Middle School","DeKalb County","06,07,08",0,0,94,5,1,0,0,86,14.3,4,108,9.5,,,,,163,14.3,24,2.1,0,0,,,0,0,33,2.9,52,48
"School","0205","644","2018-19","Redan Middle School","DeKalb County","06,07,08",1,0,91,5,2,1,0,86,16.9,4,32,4.1,,,,,131,16.9,10,1.3,0,0,,,0,0,33,4.3,52,48
"School","0214","644","2018-19","Dunwoody Elementary School","DeKalb County","PK,KK,01,02,03,04,05",37,0,15,9,4,35,0,9,8.9,18,,,482,43,,,100,8.9,155,13.8,17,32.7,,,0,0,290,25.8,51,49
"School","0215","644","2018-19","Museum School Avondale Estates","DeKalb County","KK,01,02,03,04,05,06,07,08",2,0,29,6,5,57,0,24,10,2,26,12.6,48,12.9,,,58,10,8,1.4,0,0,,,0,0,168,29,52,48
"School","0272","644","2018-19","Rockbridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",4,1,82,8,4,1,0,93,8.6,14,,,141,17.2,,,71,8.6,94,11.4,11,29.7,,,0,0,25,3,51,49
"School","0275","644","2018-19","Cedar Grove Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,91,6,3,0,0,100,13.4,3,,,247,43.4,,,76,13.4,15,2.6,10,23.8,,,0,0,9,1.6,55,45
"School","0276","644","2018-19","Stone Mountain High School","DeKalb County","09,10,11,12",9,0,78,8,1,3,0,77,11.4,20,,,,,0,0,129,11.4,184,16.3,0,0,478,42.3,0,0,65,5.7,54,46
"School","0288","644","2018-19","Kittredge Magnet School","DeKalb County","04,05,06",15,0,10,6,7,61,0,6,2.1,2,10,6.2,45,14,,,10,2.1,0,0,0,0,,,0,0,438,90.9,53,47
"School","0290","644","2018-19","Sequoyah Middle School","DeKalb County","06,07,08",4,0,3,91,0,1,0,93,9.4,78,3,0.2,,,,,166,9.4,645,36.6,0,0,,,0,0,65,3.7,52,48
"School","0291","644","2018-19","Salem Middle School","DeKalb County","06,07,08",0,0,95,3,1,1,0,86,14.1,1,218,21.2,,,,,145,14.1,1,0.1,0,0,,,0,0,61,5.9,52,48
"School","0293","644","2018-19","Shadow Rock Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,92,4,2,1,0,90,10.2,4,,,123,21.6,,,58,10.2,0,0,1,4.3,,,0,0,12,2.1,52,48
"School","0297","644","2018-19","Edward L. Bouie, Sr. Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,95,2,2,0,0,71,4.5,1,,,145,24.2,,,27,4.5,5,0.8,2,4.5,,,0,0,44,7.3,49,51
"School","0301","644","2018-19","Columbia Middle School","DeKalb County","06,07,08",1,0,95,2,1,1,0,100,13.7,2,154,17.3,,,,,122,13.7,6,0.7,0,0,,,0,0,55,6.2,51,49
"School","0305","644","2018-19","Oakview Elementary","DeKalb County","PK,KK,01,02,03,04,05",0,1,93,4,2,1,0,100,10.4,1,,,432,56.6,,,79,10.4,9,1.2,0,0,,,0,0,9,1.2,56,44
"School","0309","644","2018-19","Wadsworth Magnet School for High Achievers","DeKalb County","04,05,06",4,0,89,2,2,4,0,50,0,3,0,0,0,0,,,0,0,0,0,0,0,,,0,0,76,67.3,50,50
"School","0311","644","2018-19","Leadership Preparatory Academy","DeKalb County","KK,01,02,03,04,05,06,07,08",0,0,96,3,0,0,0,65,4.4,0,0,0,0,0,,,20,4.4,0,0,0,0,,,0,0,63,14,50,50
"School","0314","644","2018-19","GLOBE Academy Charter School I","DeKalb County","KK,01,02,03,04,05,06,07,08",4,0,26,13,8,49,0,13,10.5,3,29,12.1,73,11,,,95,10.5,21,2.3,0,0,,,0,0,194,21.5,49,51
"School","0315","644","2018-19","Tapestry Public Charter School","DeKalb County","06,07,08,09,10,11,12",1,0,35,15,2,48,0,21,49.6,10,0,0,,,20,15,123,49.6,5,2,0,0,36,27.1,0,0,40,16.1,69,31
"School","0375","644","2018-19","Fairington Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,1,93,2,2,1,0,97,8.6,3,,,91,13.9,,,56,8.6,16,2.5,4,14.3,,,0,0,8,1.2,52,48
"School","0397","644","2018-19","Stephenson Middle School","DeKalb County","06,07,08",0,0,92,5,1,1,0,78,12.4,3,268,28.1,,,,,118,12.4,13,1.4,0,0,,,0,0,81,8.5,53,47
"School","0399","644","2018-19","Robert Shaw Theme School","DeKalb County","PK,KK,01,02,03,04,05",3,0,93,2,0,1,0,85,6.6,26,,,23,5.2,,,29,6.6,87,19.8,1,4.8,,,0,0,38,8.7,53,47
"School","0401","644","2018-19","Mary McLeod Bethune Middle School","DeKalb County","06,07,08",3,0,88,7,1,1,0,100,15.5,7,4,0.5,,,,,134,15.5,31,3.6,0,0,,,0,0,28,3.2,52,48
"School","0406","644","2018-19","Chamblee Middle School","DeKalb County","06,07,08",11,0,23,19,5,42,0,27,8,12,3,0.3,,,,,78,8,34,3.5,0,0,,,0,0,449,46.3,50,50
"School","0407","644","2018-19","Dekalb Early College Academy","DeKalb County","09,10,11,12",4,0,87,5,2,3,0,59,1,3,,,,,0,0,3,1,0,0,0,0,0,0,224,100,61,20.2,33,67
"School","0409","644","2018-19","Ronald E McNair Discover Learning Academy Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,95,3,0,1,0,100,7.7,2,,,378,57.4,,,51,7.7,8,1.2,0,0,,,0,0,15,2.3,48,52
"School","0410","644","2018-19","DeKalb School of the Arts","DeKalb County","08,09,10,11,12",2,0,62,2,4,30,0,25,3.7,0,0,0,,,0,0,16,3.7,0,0,0,0,115,33.6,0,0,219,50.8,20,80
"School","0475","644","2018-19","Bob Mathis Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,94,2,3,1,0,100,16.4,2,,,142,37.7,,,62,16.4,4,1.1,13,34.2,,,0,0,8,2.1,54,46
"School","0497","644","2018-19","Stephenson High School","DeKalb County","09,10,11,12",0,0,93,4,1,1,0,67,10.4,2,,,,,75,5.2,150,10.4,11,0.8,0,0,771,53.4,0,0,114,7.9,50,50
"School","0500","644","2018-19","DeKalb Alternative School","DeKalb County","06,07,08,09,10,11,12",2,0,84,8,1,4,0,98,19.9,4,0,0,,,0,0,32,19.9,4,2.5,0,0,43,38.4,318,100,,,71,29
"School","0503","644","2018-19","East DeKalb Special Education Center","DeKalb County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,59,2,2,37,0,98,100,0,0,0,0,0,0,0,46,100,0,0,161,100,0,0,0,0,,,72,28
"School","0506","644","2018-19","Stone Mountain Middle School","DeKalb County","06,07,08",8,0,77,10,2,3,0,90,13.2,21,471,46.2,,,,,135,13.2,120,11.8,0,0,,,0,0,55,5.4,52,48
"School","0507","644","2018-19","The Champion Middle Theme School","DeKalb County","06,07,08",0,0,98,1,1,0,0,66,5.9,5,178,22.2,,,,,47,5.9,10,1.2,0,0,,,0,0,123,15.3,50,50
"School","0510","644","2018-19","Margaret Harris Comprehensive School","DeKalb County","KK,01,02,03,04,05,06,07,08,09,10,11,12",10,0,63,12,1,14,0,66,100,10,0,0,0,0,0,0,73,100,0,0,1,100,8,23.5,0,0,,,68,32
"School","0575","644","2018-19","Stone Mill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,1,81,14,2,2,0,100,6.8,15,,,120,21.5,,,38,6.8,68,12.2,1,2.1,,,0,0,14,2.5,48,52
"School","0597","644","2018-19","Miller Grove Middle School","DeKalb County","06,07,08",0,1,94,3,2,0,0,88,13.2,3,304,35.3,,,,,114,13.2,17,2,0,0,,,0,0,38,4.4,51,49
"School","0605","644","2018-19","Tucker Middle School","DeKalb County","06,07,08",11,0,58,18,3,10,0,69,10.2,34,26,2.1,,,,,129,10.2,232,18.3,0,0,,,0,0,153,12.1,53,47
"School","0610","644","2018-19","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","DeKalb County","09,10,11,12",1,0,96,2,1,0,0,53,2.3,1,,,,,0,0,31,2.3,3,0.2,0,0,988,73.7,0,0,299,22.3,42,58
"School","0675","644","2018-19","Woodridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,0,89,6,2,0,0,100,9.7,6,,,169,35,,,47,9.7,25,5.2,9,27.3,,,0,0,16,3.3,51,49
"School","0705","644","2018-19","DeKalb PATH Academy Charter School","DeKalb County","05,06,07,08",6,1,16,77,0,0,0,97,6.5,64,0,0,27,29.3,,,24,6.5,98,26.6,0,0,,,0,0,42,11.4,46,54
"School","0707","644","2018-19","UHS of Laurel Heights","DeKalb County","01,02,03,06,07,08,09,10,11,12",0,0,43,5,0,53,0,3,65,0,0,0,0,0,0,0,26,65,0,0,0,0,0,0,0,0,,,50,50
"School","0797","644","2018-19","Henderson Middle School","DeKalb County","06,07,08",4,0,23,44,3,26,0,56,13,30,13,0.9,,,,,193,13,142,9.6,0,0,,,0,0,370,24.9,52,48
"School","0805","644","2018-19","International Community School","DeKalb County","KK,01,02,03,04,05",37,1,36,4,3,20,0,75,5.1,45,,,89,20.6,,,22,5.1,175,40.6,0,0,,,0,0,37,8.6,52,48
"School","0810","644","2018-19","Elizabeth Andrews High School","DeKalb County","10,11,12",4,0,78,15,1,2,0,72,9.9,19,,,,,187,41.2,45,9.9,72,15.9,0,0,86,18.9,217,100,,,55,45
"School","0897","644","2018-19","Druid Hills Middle School","DeKalb County","06,07,08",13,0,46,16,2,24,0,54,15.5,23,6,0.6,,,,,153,15.5,121,12.3,0,0,,,0,0,193,19.6,54,46
"School","1010","644","2018-19","DeKalb Academy of Technology and the Environment Charter School","DeKalb County","KK,01,02,03,04,05,06,07,08",1,0,90,7,2,0,0,63,4.1,7,64,24.7,82,17.6,,,30,4.1,22,3,0,0,,,0,0,72,9.9,51,49
"School","1050","644","2018-19","DeKalb Elementary School of the Arts","DeKalb County","KK,01,02,03,04,05,06,07",0,0,93,2,2,4,0,60,4.9,1,0,0,0,0,,,25,4.9,6,1.2,0,0,,,0,0,87,17.1,26,74
"School","1052","644","2018-19","Brockett Elementary School","DeKalb County","PK,KK,01,02,03,04,05",22,0,31,29,5,12,0,79,7.3,39,,,222,47.8,,,34,7.3,147,31.7,0,0,,,0,0,35,7.5,53,47
"School","1053","644","2018-19","Chapel Hill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,1,94,2,2,1,0,100,10,2,,,260,42.5,,,61,10,8,1.3,0,0,,,0,0,16,2.6,54,46
"School","1054","644","2018-19","Columbia Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,1,95,2,2,0,0,100,14.1,2,,,234,43.4,,,76,14.1,10,1.9,9,26.5,,,0,0,9,1.7,54,46
"School","1055","644","2018-19","Dresden Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,1,1,95,0,0,0,93,5.6,89,,,867,93.5,,,52,5.6,773,83.4,0,0,,,0,0,7,0.8,52,48
"School","1056","644","2018-19","Evansdale Elementary School","DeKalb County","PK,KK,01,02,03,04,05",6,2,23,39,4,26,0,61,7.9,27,,,143,22.9,,,49,7.9,138,22.1,0,0,,,0,0,65,10.4,53,47
"School","1057","644","2018-19","McNair Middle School","DeKalb County","06,07,08",0,1,95,2,1,1,0,100,13.1,2,96,13.3,,,,,94,13.1,11,1.5,0,0,,,0,0,36,5,49,51
"School","1059","644","2018-19","Idlewood Elementary School","DeKalb County","PK,KK,01,02,03,04,05",15,0,76,4,1,3,0,94,6.2,43,,,691,73.4,,,58,6.2,370,39.3,8,15.4,,,0,0,21,2.2,51,49
"School","1061","644","2018-19","Livsey Elementary School","DeKalb County","PK,KK,01,02,03,04,05",6,0,19,28,5,42,0,41,13.6,24,,,58,17.2,,,46,13.6,60,17.8,5,18.5,,,0,0,71,21.1,53,47
"School","1070","644","2018-19","Tucker High School","DeKalb County","09,10,11,12",14,0,63,13,2,9,0,62,7.9,24,,,,,101,5.7,138,7.9,284,16.2,0,0,1107,63,0,0,268,15.3,53,47
"School","1071","644","2018-19","Woodward Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,1,97,0,0,0,100,6.5,92,,,168,19.9,,,55,6.5,687,81.4,0,0,,,0,0,9,1.1,53,47
"School","1101","644","2018-19","Peachcrest Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,90,5,2,1,0,100,13.4,4,,,452,50.5,,,120,13.4,34,3.8,13,22,,,0,0,21,2.3,53,47
"School","1102","644","2018-19","John Robert Lewis Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,3,96,0,0,0,95,5.3,86,,,60,16.8,,,19,5.3,287,80.2,0,0,,,0,0,,,47,53
"School","1103","644","2018-19","Barack H. Obama Elementary Magnet School of Technology","DeKalb County","PK,KK,01,02,03,04,05",0,0,94,4,1,0,0,100,6.8,2,,,596,63.5,,,64,6.8,22,2.3,6,9,,,0,0,36,3.8,54,46
"School","2050","644","2018-19","Allgood Elementary School","DeKalb County","PK,KK,01,02,03,04,05",11,1,80,6,1,1,0,100,5.4,20,,,351,65.5,,,29,5.4,89,16.6,8,15.7,,,0,0,9,1.7,50,50
"School","2054","644","2018-19","Columbia High School","DeKalb County","09,10,11,12",0,0,96,2,1,0,0,100,15.4,1,,,,,236,24.6,148,15.4,0,0,0,0,601,62.7,0,0,45,4.7,47,53
"School","2055","644","2018-19","Druid Hills High School","DeKalb County","09,10,11,12",13,0,41,14,4,28,0,42,11.8,14,,,,,23,1.7,156,11.8,108,8.2,0,0,493,37.2,1,0.1,254,19.2,51,49
"School","2056","644","2018-19","Fernbank Elementary School","DeKalb County","PK,KK,01,02,03,04,05",11,0,18,34,4,34,0,43,10.4,33,,,220,28.9,,,79,10.4,210,27.6,15,25.9,,,0,0,160,21.1,56,44
"School","2058","644","2018-19","Henderson Mill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",7,1,23,45,4,20,0,61,8.3,39,,,266,49.9,,,44,8.3,179,33.6,4,15.4,,,0,0,50,9.4,52,48
"School","2059","644","2018-19","Indian Creek Elementary School","DeKalb County","PK,KK,01,02,03,04,05",61,1,31,2,1,5,0,100,2.5,81,,,554,61,,,23,2.5,697,76.8,0,0,,,0,0,22,2.4,51,49
"School","2061","644","2018-19","McLendon Elementary School","DeKalb County","PK,KK,01,02,03,04,05",24,1,46,18,3,9,0,100,13.7,42,,,133,32.4,,,56,13.7,151,36.8,8,15.1,,,0,0,13,3.2,50,50
"School","2062","644","2018-19","Midvale Elementary School","DeKalb County","PK,KK,01,02,03,04,05",6,1,42,21,4,26,0,56,18.1,22,,,127,32.3,,,71,18.1,69,17.6,0,0,,,0,0,58,14.8,51,49
"School","2065","644","2018-19","Cary Reynolds Elementary School","DeKalb County","PK,KK,01,02,03,04,05",11,1,5,83,0,0,0,95,7,80,,,490,65.7,,,52,7,533,71.4,1,2.3,,,0,0,17,2.3,54,46
"School","2068","644","2018-19","Stone Mountain Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,0,85,7,4,2,0,93,9.5,7,,,263,53.3,,,47,9.5,35,7.1,0,0,,,0,0,18,3.7,54,46
"School","3050","644","2018-19","Ashford Park Elementary School","DeKalb County","PK,KK,01,02,03,04,05",6,0,13,13,7,61,0,15,11.5,9,,,0,0,,,70,11.5,29,4.8,18,45,,,0,0,84,13.8,52,48
"School","3051","644","2018-19","Briarlake Elementary School","DeKalb County","PK,KK,01,02,03,04,05",7,0,33,14,6,40,0,31,13.1,8,,,135,34.1,,,52,13.1,25,6.3,4,15.4,,,0,0,82,20.7,56,44
"School","3052","644","2018-19","Canby Lane Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,88,7,2,1,0,100,11.3,4,,,144,30.2,,,54,11.3,17,3.6,0,0,,,0,0,12,2.5,49,51
"School","3053","644","2018-19","Chesnut Elementary School","DeKalb County","PK,KK,01,02,03",9,1,29,27,5,29,0,37,16.1,22,,,121,28.6,,,68,16.1,66,15.6,1,4.5,,,0,0,82,19.4,50,50
"School","3055","644","2018-19","Dunaire Elementary School","DeKalb County","PK,KK,01,02,03,04,05",18,0,69,4,2,7,0,100,6.3,40,,,252,53.3,,,30,6.3,172,36.4,3,8.8,,,0,0,1,0.2,57,43
"School","3056","644","2018-19","Flat Shoals Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,1,95,2,1,0,0,100,8.7,1,,,121,21.9,,,48,8.7,4,0.7,8,20.5,,,0,0,5,0.9,48,52
"School","3057","644","2018-19","Hambrick Elementary School","DeKalb County","PK,KK,01,02,03,04,05",16,1,65,10,3,6,0,92,9.3,25,,,173,31,,,52,9.3,123,22,0,0,,,0,0,22,3.9,55,45
"School","3059","644","2018-19","Jolly Elementary School","DeKalb County","PK,KK,01,02,03,04,05",41,0,45,6,1,7,0,100,5.5,62,,,319,50.2,,,35,5.5,365,57.5,6,12,,,0,0,13,2,52,48
"School","3060","644","2018-19","Lakeside High School","DeKalb County","09,10,11,12",7,1,24,33,3,33,0,38,9.1,14,,,,,39,1.8,192,9.1,160,7.6,0,0,1111,52.4,0,0,671,31.7,51,49
"School","3063","644","2018-19","Oak Grove Elementary School","DeKalb County","PK,KK,01,02,03,04,05",14,0,9,8,7,62,0,8,16.2,5,,,0,0,,,77,16.2,11,2.3,1,2.3,,,0,0,137,28.8,52,48
"School","3064","644","2018-19","Pleasantdale Elementary School","DeKalb County","PK,KK,01,02,03,04,05",3,1,26,66,2,2,0,89,10.6,54,,,48,7.5,,,68,10.6,288,45,12,22.2,,,0,0,16,2.5,50,50
"School","3065","644","2018-19","Rock Chapel Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,1,89,5,3,2,0,87,8.8,2,,,101,20.7,,,43,8.8,4,0.8,10,30.3,,,0,0,14,2.9,48,52
"School","3067","644","2018-19","Smoke Rise Elementary School","DeKalb County","PK,KK,01,02,03,04,05",8,2,48,30,5,7,0,72,10.2,36,,,160,41.7,,,39,10.2,116,30.2,0,0,,,0,0,23,6,51,49
"School","3069","644","2018-19","Toney Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,91,4,3,2,0,100,8.1,2,,,171,57.8,,,24,8.1,5,1.7,0,0,,,0,0,5,1.7,46,54
"School","3070","644","2018-19","McNair High School","DeKalb County","09,10,11,12",0,1,93,3,2,1,0,100,15.9,3,,,,,115,17.4,105,15.9,0,0,0,0,351,53.1,0,0,25,3.8,49,51
"School","4051","644","2018-19","Briar Vista Elementary School","DeKalb County","PK,KK,01,02,03,04,05",9,0,35,36,2,18,0,45,9.5,33,,,326,75.6,,,41,9.5,118,27.4,0,0,,,0,0,22,5.1,52,48
"School","4052","644","2018-19","Murphy Candler Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,93,4,2,0,0,85,6.9,2,,,299,59.3,,,35,6.9,8,1.6,6,20.7,,,0,0,7,1.4,51,49
"School","4053","644","2018-19","Clarkston High School","DeKalb County","09,10,11,12",33,0,59,4,1,4,0,100,9.7,54,,,,,24,1.7,138,9.7,606,42.6,0,0,633,44.5,0,0,46,3.2,52,48
"School","4054","644","2018-19","Cross Keys High School","DeKalb County","09,10,11,12",6,0,4,89,0,1,0,77,7.7,48,,,,,0,0,118,7.7,494,32.3,0,0,591,38.6,0,0,82,5.4,53,47
"School","4058","644","2018-19","Hightower Elementary School","DeKalb County","PK,KK,01,02,03,04,05",4,0,4,89,0,3,0,92,6.7,76,,,87,11.9,,,49,6.7,462,63.3,0,0,,,0,0,15,2.1,48,52
"School","4059","644","2018-19","Kelley Lake Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,1,93,3,2,1,0,100,16.2,2,,,231,69.2,,,54,16.2,5,1.5,0,0,,,0,0,6,1.8,59,41
"School","4060","644","2018-19","Laurel Ridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",9,0,18,16,7,50,0,29,12.9,15,,,141,28,,,65,12.9,56,11.1,0,0,,,0,0,91,18.1,54,46
"School","4062","644","2018-19","Montclair Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,6,92,0,1,0,92,7.9,87,,,462,62.9,,,58,7.9,595,81,2,4.7,,,0,0,3,0.4,57,43
"School","4063","644","2018-19","Oakcliff Elementary School","DeKalb County","PK,KK,01,02,03,04,05",14,0,8,75,0,2,0,93,7.6,60,,,154,22.5,,,52,7.6,340,49.8,2,4.5,,,0,0,37,5.4,53,47
"School","4064","644","2018-19","Rainbow Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,1,96,1,2,0,0,100,13.4,1,,,182,46.9,,,52,13.4,2,0.5,0,0,,,0,0,10,2.6,51,49
"School","4065","644","2018-19","Rowland Elementary School","DeKalb County","PK,KK,01,02,03,04,05",4,0,82,11,2,1,0,100,10.3,13,,,391,72.9,,,55,10.3,64,11.9,4,13.8,,,0,0,12,2.2,57,43
"School","4067","644","2018-19","Snapfinger Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,94,4,1,0,0,100,9,1,,,418,62.6,,,60,9,6,0.9,0,0,,,0,0,6,0.9,51,49
"School","4068","644","2018-19","Stoneview Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,88,9,2,0,0,100,8.5,7,,,659,84.1,,,67,8.5,50,6.4,11,27.5,,,0,0,10,1.3,50,50
"School","4069","644","2018-19","Towers High School","DeKalb County","09,10,11,12",2,1,89,7,1,0,0,100,13.8,6,,,,,1,0.1,116,13.8,14,1.7,0,0,431,51.2,0,0,20,2.4,50,50
"School","5016","644","2018-19","Coralwood Education Center","DeKalb County","PK,KK",10,0,20,8,4,58,0,15,40.5,0,,,0,0,,,32,40.5,0,0,61,37.4,,,0,0,,,63,37
"School","5050","644","2018-19","Avondale Elementary School","DeKalb County","PK,KK,01,02,03,04,05",7,0,83,2,2,5,0,100,12.8,9,,,101,24.9,,,52,12.8,27,6.7,1,3.8,,,0,0,13,3.2,54,46
"School","5052","644","2018-19","Chamblee Charter High School","DeKalb County","09,10,11,12",13,0,24,28,3,31,0,35,8.8,14,,,,,0,0,153,8.8,139,8,0,0,833,48.1,0,0,709,41,50,50
"School","5055","644","2018-19","Dunwoody High School","DeKalb County","09,10,11,12",6,0,15,30,2,47,0,26,9.4,15,,,,,34,1.6,199,9.4,143,6.8,0,0,826,39.2,0,0,767,36.4,51,49
"School","5057","644","2018-19","Hawthorne Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,30,41,4,24,0,59,17.6,30,,,257,71.8,,,63,17.6,81,22.6,1,4.5,,,0,0,25,7,52,48
"School","5058","644","2018-19","Huntley Hills Elementary School","DeKalb County","PK,KK,01,02,03,04,05",15,0,24,41,3,17,0,67,15.2,41,,,155,32.3,,,73,15.2,139,29,13,26,,,0,0,66,13.8,51,49
"School","5059","644","2018-19","Kingsley Elementary School","DeKalb County","PK,KK,01,02,03,04,05",4,1,8,60,3,25,0,60,15.7,49,,,187,49.1,,,60,15.7,135,35.4,14,38.9,,,0,0,48,12.6,51,49
"School","5062","644","2018-19","Montgomery Elementary School","DeKalb County","PK,KK,01,02,03,04,05",8,0,13,7,7,64,0,7,6.7,3,,,0,0,,,51,6.7,15,2,0,0,,,0,0,186,24.4,50,50
"School","5064","644","2018-19","Redan Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,1,94,3,1,0,0,100,16.3,3,,,37,6.6,,,91,16.3,13,2.3,0,0,,,0,0,5,0.9,55,45
"School","5065","644","2018-19","Sagamore Hills Elementary School","DeKalb County","PK,KK,01,02,03,04,05",4,0,18,20,6,51,0,26,15.3,11,,,72,17.8,,,62,15.3,38,9.4,9,30,,,0,0,76,18.8,50,50
"School","5067","644","2018-19","Southwest DeKalb High School","DeKalb County","09,10,11,12",1,0,96,2,1,1,0,71,10.5,1,,,,,0,0,123,10.5,3,0.3,0,0,585,49.7,0,0,173,14.7,51,49
"District","ALL","644","2018-19","All Column Values","DeKalb County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",7,0,61,18,2,11,0,73,10.3,19,2693,12.3,18006,38.3,1277,4.7,9935,10.3,13305,13.8,535,17.6,13003,47.6,762,0.9,10719,11.2,51,49
"School","0103","645","2018-19","Dodge County High School","Dodge County","09,10,11,12",0,0,35,4,3,57,0,68,15.1,0,,,,,94,11,129,15.1,0,0,0,0,655,76.5,0,0,85,9.9,50,50
"School","0180","645","2018-19","Dodge County Middle School","Dodge County","06,07,08",1,0,32,5,4,58,0,87,16.2,2,66,9.7,,,,,110,16.2,5,0.7,0,0,,,1,0.1,71,10.5,51,49
"School","0191","645","2018-19","South Dodge Elementary School","Dodge County","PK,KK,01,02,03,04,05",0,0,42,3,5,50,0,87,12.8,2,,,249,34.6,,,92,12.8,12,1.7,8,7.1,,,1,0.1,34,4.7,50,50
