"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","0189","638","2013-14","White Oak Elementary School","Coweta County","PK,KK,01,02,03,04,05",3,0,21,13,4,59,0,43,8.3,8,,,121,18.5,,,54,8.3,35,5.4,8,27.6,,,0,0,46,7,52,48
"School","0191","638","2013-14","Canongate Elementary School","Coweta County","PK,KK,01,02,03,04,05",3,1,5,10,4,77,0,27,6,6,,,49,9.2,,,32,6,24,4.5,2,4.5,,,0,0,36,6.7,52,48
"School","0192","638","2013-14","Newnan Crossing Elementary School","Coweta County","PK,KK,01,02,03,04,05",8,1,33,9,7,42,0,43,11.5,7,,,138,15.6,,,101,11.5,36,4.1,14,42.4,,,0,0,57,6.5,53,47
"School","0195","638","2013-14","Jefferson Parkway Elementary School","Coweta County","PK,KK,01,02,03,04,05",3,0,36,28,7,26,2,73,11,17,,,96,20.4,,,52,11,58,12.3,4,3.6,,,0,0,13,2.8,49,51
"School","0196","638","2013-14","Northgate High School","Coweta County","09,10,11,12",2,0,12,6,4,76,0,23,7.7,0,,,,,71,4,137,7.7,3,0.2,0,0,577,32.5,24,1.8,346,19.5,51,49
"School","0199","638","2013-14","Poplar Road Elementary School","Coweta County","PK,KK,01,02,03,04,05",0,1,25,5,3,67,0,50,10.4,1,,,116,19.7,,,61,10.4,0,0,7,25.9,,,0,0,41,7,51,49
"School","0201","638","2013-14","Welch Elementary School","Coweta County","PK,KK,01,02,03,04,05",3,0,35,11,4,46,0,53,10.4,8,,,147,18.4,,,83,10.4,48,6,22,51.2,,,0,0,37,4.6,52,48
"School","0203","638","2013-14","Glanton Elementary","Coweta County","PK,KK,01,02,03,04,05",0,0,23,6,4,67,0,71,11.9,1,,,118,36.1,,,39,11.9,0,0,1,2.5,,,0,0,34,10.4,52,48
"School","0289","638","2013-14","East Coweta Middle School","Coweta County","06,07,08",1,0,18,5,3,72,0,50,12,1,73,10.1,,,,,87,12,0,0,0,0,,,19,2.6,143,19.8,51,49
"School","0295","638","2013-14","Thomas Crossroads Elementary School","Coweta County","PK,KK,01,02,03,04,05",2,2,7,6,4,79,0,25,9.8,0,,,71,18.4,,,38,9.8,0,0,4,16.7,,,0,0,35,9.1,51,49
"School","0299","638","2013-14","Madras Middle School","Coweta County","06,07,08",2,0,11,6,3,77,0,31,8.7,1,12,1.1,,,,,93,8.7,0,0,0,0,,,26,2.4,268,25.1,49,51
"School","0301","638","2013-14","Smokey Road Middle School","Coweta County","06,07,08",0,0,34,5,4,56,0,66,15.3,1,62,8.3,,,,,114,15.3,0,0,0,0,,,33,4.4,119,15.9,49,51
"School","0389","638","2013-14","East Coweta High School","Coweta County","09,10,11,12",3,0,23,7,3,64,0,36,9.6,2,,,,,0,0,275,9.6,12,0.4,0,0,1146,40.1,46,2.1,497,17.4,50,50
"School","0395","638","2013-14","Arnall Middle School","Coweta County","06,07,08",4,1,28,9,5,53,0,46,8.3,3,34,3.8,,,,,75,8.3,13,1.4,0,0,,,19,2.1,199,22.1,51,49
"School","1050","638","2013-14","Arnco-Sargent Elementary School","Coweta County","PK,KK,01,02,03,04,05",1,0,13,10,5,71,0,69,10.3,7,,,96,22.4,,,44,10.3,25,5.8,6,21.4,,,0,0,26,6.1,51,49
"School","1054","638","2013-14","Ruth Hill Elementary School","Coweta County","PK,KK,01,02,03,04,05",0,0,47,10,4,38,0,78,11.3,7,,,95,21.5,,,50,11.3,25,5.7,15,100,,,0,0,17,3.9,54,46
"School","1056","638","2013-14","Evans Middle School","Coweta County","06,07,08",1,0,27,8,3,61,0,60,10.3,3,71,9.1,,,,,80,10.3,14,1.8,0,0,,,37,4.7,118,15.1,50,50
"School","2050","638","2013-14","Atkinson Elementary School","Coweta County","KK,01,02,03,04,05",2,1,29,11,5,53,0,67,8.7,7,,,64,13.9,,,40,8.7,19,4.1,1,100,,,0,0,62,13.4,53,47
"School","2052","638","2013-14","Eastside Elementary School","Coweta County","PK,KK,01,02,03,04,05",1,1,9,0,5,84,0,48,11,0,,,105,23.6,,,49,11,0,0,4,8.7,,,0,0,34,7.7,47,53
"School","2056","638","2013-14","Northside Elementary School","Coweta County","PK,KK,01,02,03,04,05",0,1,23,3,2,71,0,42,11.7,1,,,60,16.3,,,43,11.7,0,0,4,15.4,,,0,0,24,6.5,55,45
"School","3052","638","2013-14","Elm Street Elementary School","Coweta County","PK,KK,01,02,03,04,05",1,0,30,7,4,57,0,51,10.7,2,,,81,17.8,,,49,10.7,0,0,5,100,,,0,0,37,8.1,51,49
"School","3054","638","2013-14","Moreland Elementary School","Coweta County","PK,KK,01,02,03,04,05",0,0,13,12,4,70,0,57,10.8,7,,,83,18.7,,,48,10.8,26,5.8,5,11.4,,,0,0,43,9.7,54,46
"School","5054","638","2013-14","Newnan High School","Coweta County","09,10,11,12",1,0,27,5,2,65,0,47,11.6,1,,,,,228,9.9,265,11.6,8,0.3,0,0,697,30.4,72,4.2,328,14.3,51,49
"School","5056","638","2013-14","Western Elementary School","Coweta County","PK,KK,01,02,03,04,05",1,0,31,4,6,58,0,66,10.4,2,,,100,24.1,,,43,10.4,0,0,3,12,,,0,0,21,5.1,47,53
"District","ALL","638","2013-14","All Column Values","Coweta County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2,0,22,8,4,64,0,44,9.9,3,330,6.4,1774,18.1,299,4.3,2160,9.9,401,1.8,119,18.7,2420,35,298,1.5,3032,13.9,51,49
"School","0192","639","2013-14","Crawford County Elementary School","Crawford County","PK,KK,01,02,03,04,05",0,0,20,2,4,74,0,81,17.9,0,,,197,23.8,,,148,17.9,0,0,3,3.5,,,0,0,17,2.1,51,49
"School","0193","639","2013-14","Crawford County High School","Crawford County","09,10,11,12",1,1,24,1,2,70,0,77,17.4,0,,,,,0,0,89,17.4,0,0,0,0,438,85.7,8,2.1,29,5.7,53,47
"School","0202","639","2013-14","Crawford County Middle School","Crawford County","06,07,08",0,2,20,1,3,73,0,75,17.5,1,0,0,,,,,71,17.5,0,0,0,0,,,1,0.2,19,4.7,52,48
"District","ALL","639","2013-14","All Column Values","Crawford County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,1,21,2,3,73,0,78,17.7,0,0,0,197,23.8,0,0,308,17.7,0,0,3,3.5,438,85.7,9,0.6,65,3.7,52,48
"School","0196","640","2013-14","Crisp County High School","Crisp County","09,10,11,12",1,0,55,3,2,40,0,98,12,0,,,,,298,26.9,133,12,1,0.1,0,0,789,71.2,42,4.9,100,9,49,51
"School","0197","640","2013-14","Crisp County Middle School","Crisp County","06,07,08",2,0,55,3,2,38,0,98,10.8,2,337,36.3,,,,,100,10.8,8,0.9,0,0,,,42,4.5,87,9.4,53,47
"School","0297","640","2013-14","A. S. Clark Elementary School","Crisp County","03,04,05",1,1,63,4,2,30,0,98,10.5,2,,,189,53.7,,,37,10.5,7,2,0,0,,,0,0,16,4.5,53,47
"School","1050","640","2013-14","Blackshear Trail Elementary School","Crisp County","PK,KK,01,02",0,0,64,9,3,23,0,98,19.6,6,,,201,48.7,,,81,19.6,25,6.1,44,14.4,,,0,0,6,1.5,51,49
"School","2052","640","2013-14","Crisp County Elementary School","Crisp County","04,05",2,0,57,3,3,36,0,98,10.2,2,,,185,33.8,,,56,10.2,3,0.5,0,0,,,0,0,28,5.1,51,49
"School","5050","640","2013-14","Crisp County Pre-K","Crisp County","KK,01,02",1,0,60,3,2,33,0,98,14.9,2,,,265,41.1,,,96,14.9,8,1.2,0,0,,,0,0,17,2.6,55,45
"District","ALL","640","2013-14","All Column Values","Crisp County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,58,4,2,35,0,98,12.6,2,337,36.3,840,42.9,298,26.9,503,12.6,52,1.3,44,14.4,789,71.2,84,2.2,254,6.4,52,48
"School","0101","641","2013-14","Dade Elementary School","Dade County","PK,KK,01,02,03,04,05",0,0,1,2,2,95,0,61,20.8,0,,,265,39.3,,,140,20.8,3,0.4,22,18.6,,,0,0,46,6.8,48,52
"School","0195","641","2013-14","Dade County High School","Dade County","09,10,11,12",0,0,0,1,2,96,0,52,12.8,0,,,,,133,20.5,83,12.8,0,0,0,0,548,84.6,8,1.6,71,11,56,44
"School","0275","641","2013-14","Davis Elementary School","Dade County","PK,KK,01,02,03,04,05",0,0,0,0,2,97,0,70,17.4,0,,,119,42.3,,,49,17.4,0,0,0,0,,,0,0,31,11,56,44
"School","0295","641","2013-14","Dade Middle School","Dade County","06,07,08",1,0,0,1,1,96,0,62,13.7,0,144,29.5,,,,,67,13.7,0,0,0,0,,,1,0.2,82,16.8,52,48
"District","ALL","641","2013-14","All Column Values","Dade County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,0,1,2,96,0,60,16.2,0,144,29.5,384,40.2,133,20.5,339,16.2,3,0.1,22,15.7,548,84.6,9,0.5,230,11,53,47
"School","0103","642","2013-14","Kilough Elementary School","Dawson County","PK,KK,01,02,03,04,05",0,0,1,17,3,80,0,55,10.1,9,,,85,23.3,,,37,10.1,31,8.5,0,0,,,0,0,19,5.2,46,54
"School","0106","642","2013-14","Dawson County Middle School","Dawson County","06,07,08",0,0,1,11,1,87,0,49,17.6,3,31,7.6,,,,,72,17.6,10,2.5,0,0,,,0,0,46,11.3,54,46
"School","0109","642","2013-14","Dawson County Junior High","Dawson County","06,07,08",1,1,0,3,2,94,0,60,9.7,0,91,23.3,,,,,38,9.7,0,0,0,0,,,0,0,41,10.5,49,51
"School","0111","642","2013-14","Riverview Elementary School","Dawson County","PK,KK,01,02,03,04,05",0,0,0,4,0,96,0,59,19.7,2,,,30,10,,,59,19.7,0,0,13,27.7,,,0,0,15,5,53,47
"School","0189","642","2013-14","Robinson Elementary School","Dawson County","PK,KK,01,02,03,04,05",0,0,0,5,1,93,0,57,14.3,2,,,167,27.8,,,86,14.3,0,0,11,100,,,0,0,26,4.3,52,48
"School","0198","642","2013-14","Dawson County High School","Dawson County","09,10,11,12",0,0,0,5,2,92,0,39,7.4,1,,,,,88,8.1,80,7.4,0,0,0,0,704,64.8,56,6.9,141,13,53,47
"School","0199","642","2013-14","Black's Mill Elementary School","Dawson County","PK,KK,01,02,03,04,05",0,0,0,12,3,85,0,53,16.5,7,,,97,30.2,,,53,16.5,17,5.3,0,0,,,0,0,18,5.6,55,45
"District","ALL","642","2013-14","All Column Values","Dawson County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,0,7,2,90,0,50,12.2,3,122,15.3,379,23.9,88,8.1,425,12.2,58,1.7,24,41.4,704,64.8,56,1.7,306,8.8,52,48
"School","0105","643","2013-14","West Bainbridge Elementary School","Decatur County","PK,KK,01,02,03,04",0,0,49,12,3,36,1,87,12.2,8,,,76,15.4,,,60,12.2,36,7.3,5,7.2,,,0,0,3,0.6,51,49
"School","0191","643","2013-14","Potter Street Elementary School","Decatur County","PK,KK,01,02,03,04",0,0,59,6,3,32,0,100,10.9,3,,,68,24.6,,,30,10.9,5,1.8,20,35.7,,,0,0,4,1.4,49,51
"School","1052","643","2013-14","Elcan-King Elementary School","Decatur County","PK,KK,01,02,03,04",0,0,44,14,3,38,1,99,8.9,10,,,67,15.6,,,38,8.9,40,9.3,2,2.9,,,0,0,13,3,52,48
"School","2050","643","2013-14","Bainbridge Middle School","Decatur County","07,08",0,0,49,9,1,41,1,100,12.5,2,146,18.2,,,,,100,12.5,17,2.1,0,0,,,23,2.8,77,9.6,52,48
"School","2052","643","2013-14","Hutto Middle School","Decatur County","05,06",0,0,49,11,2,38,1,99,11.5,4,96,24.9,44,11.2,,,89,11.5,11,1.4,0,0,,,6,0.8,69,8.9,54,46
"School","3050","643","2013-14","Bainbridge High School","Decatur County","09,10,11,12",0,0,53,6,1,39,0,87,10.9,2,,,,,391,26.1,164,10.9,6,0.4,0,0,1003,66.9,59,5.2,113,7.5,50,50
"School","3052","643","2013-14","John Johnson Elementary School","Decatur County","PK,KK,01,02,03,04",0,0,33,17,2,48,2,100,9.4,13,,,65,15.7,,,39,9.4,49,11.8,2,3.3,,,0,0,24,5.8,54,46
"School","4052","643","2013-14","Jones-Wheat Elementary School","Decatur County","PK,KK,01,02,03,04",0,0,63,1,3,33,0,100,10,0,,,77,17.6,,,44,10,0,0,5,7.2,,,0,0,5,1.1,47,53
"District","ALL","643","2013-14","All Column Values","Decatur County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,50,9,2,39,1,95,11,4,242,20.4,397,16.3,391,26.1,564,11,164,3.2,34,10.5,1003,66.9,88,1.9,308,6,51,49
"School","0100","644","2013-14","Narvie Harris Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,99,0,0,0,0,57,2.3,0,,,123,14.4,,,20,2.3,3,0.4,3,7,,,0,0,78,9.1,49,51
"School","0102","644","2013-14","Wynbrooke Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,98,1,0,1,0,52,2.9,1,,,191,23.8,,,23,2.9,8,1,2,9.1,,,0,0,149,18.6,50,50
"School","0103","644","2013-14","Martin Luther King, Jr. High School","DeKalb County","09,10,11,12",0,0,96,2,1,0,0,73,11.8,1,,,,,0,0,185,11.8,9,0.6,0,0,696,44.3,0,0,38,2.4,55,45
"School","0105","644","2013-14","Miller Grove High School","DeKalb County","09,10,11,12",1,0,96,2,1,0,0,80,10.8,2,,,,,0,0,165,10.8,11,0.7,0,0,551,36,0,0,40,2.6,47,53
"School","0107","644","2013-14","Flat Rock Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,96,2,1,0,0,89,7.8,2,,,192,20.1,,,75,7.8,8,0.8,10,18.5,,,0,0,41,4.3,50,50
"School","0108","644","2013-14","Princeton Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,94,3,1,1,0,84,8.7,1,,,0,0,,,80,8.7,7,0.8,0,0,,,0,0,47,5.1,51,49
"School","0112","644","2013-14","Destiny Achievers Academy of Excellence","DeKalb County","09,10,11,12",0,0,99,1,0,0,0,0,3.4,0,,,,,0,0,4,3.4,0,0,0,0,61,52.1,107,100,,,57,43
"School","0113","644","2013-14","DeKalb Preparatory Academy Charter","DeKalb County","KK,01,02,03,04,05,06",0,0,96,1,3,1,0,76,7.6,0,,,0,0,,,29,7.6,0,0,0,0,,,0,0,10,2.6,49,51
"School","0172","644","2013-14","Cedar Grove High School","DeKalb County","09,10,11,12",0,0,98,1,1,0,0,76,11.1,1,,,,,0,0,112,11.1,1,0.1,0,0,405,40.1,0,0,33,3.3,55,45
"School","0173","644","2013-14","Vanderlyn Elementary School","DeKalb County","PK,KK,01,02,03",30,1,4,3,2,60,0,1,2.9,7,,,0,0,,,22,2.9,38,5,1,4.5,,,0,0,269,35.6,54,46
"School","0175","644","2013-14","Austin Elementary School","DeKalb County","PK,KK,01,02,03",11,0,4,7,3,75,0,3,7.4,5,,,92,15.1,,,45,7.4,13,2.1,1,4.5,,,0,0,195,32,49,51
"School","0176","644","2013-14","Redan High School","DeKalb County","09,10,11,12",1,0,93,3,2,1,0,79,12.3,1,,,,,0,0,141,12.3,6,0.5,0,0,397,34.7,0,0,33,2.9,51,49
"School","0181","644","2013-14","Eldridge L. Miller Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,94,4,1,0,0,94,11.1,1,,,0,0,,,56,11.1,0,0,0,0,,,0,0,29,5.8,56,44
"School","0188","644","2013-14","Panola Way Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,95,3,2,0,0,95,8.7,2,,,130,15.7,,,72,8.7,8,1,0,0,,,0,0,24,2.9,52,48
"School","0189","644","2013-14","Peachtree Middle School","DeKalb County","06,07,08",7,0,20,25,2,45,0,36,9.8,11,0,0,,,,,135,9.8,97,7,0,0,,,0,0,509,36.9,50,50
"School","0190","644","2013-14","Pine Ridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,94,3,1,1,0,84,9.2,3,,,127,23,,,51,9.2,15,2.7,23,39,,,0,0,34,6.1,52,48
"School","0191","644","2013-14","Browns Mill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,96,2,1,0,0,90,5.9,1,,,0,0,,,39,5.9,0,0,1,4.3,,,0,0,59,8.9,52,48
"School","0193","644","2013-14","Chapel Hill Middle School","DeKalb County","06,07,08",0,0,98,1,1,0,0,83,8.3,0,0,0,,,,,73,8.3,4,0.5,0,0,,,0,0,163,18.5,52,48
"School","0197","644","2013-14","Marbut Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,96,2,0,1,0,79,5,1,,,207,26.3,,,39,5,10,1.3,0,0,,,0,0,57,7.2,48,52
"School","0200","644","2013-14","Cedar Grove Middle School","DeKalb County","06,07,08",0,0,98,1,1,0,0,88,9.5,1,0,0,,,,,84,9.5,5,0.6,0,0,,,0,0,60,6.8,53,47
"School","0201","644","2013-14","Freedom Middle School","DeKalb County","06,07,08",29,0,64,3,2,3,0,93,8,36,0,0,,,,,90,8,306,27.3,0,0,,,0,0,48,4.3,54,46
"School","0202","644","2013-14","Lithonia High School","DeKalb County","09,10,11,12",0,0,94,4,1,1,0,82,12,2,,,,,0,0,158,12,11,0.8,0,0,355,27,0,0,54,4.1,56,44
"School","0203","644","2013-14","Lithonia Middle School","DeKalb County","06,07,08",1,0,94,5,0,0,0,90,9.7,3,63,5.4,,,,,114,9.7,23,2,0,0,,,0,0,78,6.6,51,49
"School","0205","644","2013-14","Redan Middle School","DeKalb County","06,07,08",1,0,93,4,1,0,0,87,13.2,2,49,5.9,,,,,110,13.2,14,1.7,0,0,,,0,0,70,8.4,51,49
"School","0214","644","2013-14","Dunwoody Elementary School","DeKalb County","PK,KK,01,02,03,04,05",22,0,20,7,3,47,0,13,6.6,10,,,123,13.9,,,59,6.6,52,5.9,6,13.6,,,0,0,272,30.6,50,50
"School","0215","644","2013-14","Museum School Avondale Estates","DeKalb County","KK,01,02,03,04,05,06,07",3,1,22,4,8,63,0,0,5.1,3,8,16.7,49,16,,,18,5.1,5,1.4,0,0,,,0,0,74,20.9,52,48
"School","0272","644","2013-14","Rockbridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",3,0,89,5,2,1,0,96,12.9,6,,,25,6,,,54,12.9,14,3.3,0,0,,,0,0,28,6.7,58,42
"School","0275","644","2013-14","Cedar Grove Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,96,1,1,0,0,80,8.8,2,,,110,19.6,,,49,8.8,7,1.3,9,30,,,0,0,50,8.9,50,50
"School","0276","644","2013-14","Stone Mountain High School","DeKalb County","09,10,11,12",6,0,84,5,1,3,0,87,12.1,8,,,,,0,0,138,12.1,49,4.3,0,0,414,36.4,0,0,62,5.4,52,48
"School","0288","644","2013-14","Kittredge Magnet School","DeKalb County","04,05,06",13,0,20,3,3,61,0,7,0.7,0,0,0,0,0,,,3,0.7,0,0,0,0,,,0,0,398,94.1,49,51
"School","0290","644","2013-14","Sequoyah Middle School","DeKalb County","06,07,08",7,0,8,83,0,1,0,96,7.9,50,80,6.5,,,,,98,7.9,416,33.6,0,0,,,0,0,98,7.9,54,46
"School","0291","644","2013-14","Salem Middle School","DeKalb County","06,07,08",0,0,97,1,1,1,0,84,12.2,1,57,5,,,,,140,12.2,5,0.4,0,0,,,0,0,65,5.7,52,48
"School","0293","644","2013-14","Shadow Rock Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,96,2,0,1,0,92,6.9,2,,,82,13.1,,,43,6.9,9,1.4,0,0,,,0,0,36,5.8,48,52
"School","0297","644","2013-14","Edward L. Bouie, Sr. Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,95,2,2,1,0,63,3.3,1,,,0,0,,,26,3.3,8,1,2,4.5,,,0,0,165,21.1,55,45
"School","0301","644","2013-14","Columbia Middle School","DeKalb County","06,07,08",0,0,98,1,1,0,0,99,12.1,1,0,0,,,,,123,12.1,0,0,0,0,,,0,0,92,9.1,51,49
"School","0305","644","2013-14","Oakview Elementary","DeKalb County","PK,KK,01,02,03,04,05",0,0,97,2,1,0,0,94,8.2,1,,,169,23.6,,,59,8.2,7,1,1,2.3,,,0,0,23,3.2,53,47
"School","0309","644","2013-14","Wadsworth Magnet School for High Achievers","DeKalb County","04,05,06",2,0,94,1,1,3,0,45,1.6,0,0,0,0,0,,,3,1.6,0,0,0,0,,,0,0,139,74.3,48,52
"School","0311","644","2013-14","Leadership Preparatory Academy","DeKalb County","KK,01,02,03,04,05,06,07,08",0,0,97,2,0,1,0,65,2.5,0,0,0,84,26.8,,,13,2.5,0,0,0,0,,,0,0,83,15.9,48,52
"School","0314","644","2013-14","GLOBE Academy Charter School I","DeKalb County","KK,01,02,03,04",4,0,18,10,7,61,0,5,2.9,2,,,0,0,,,11,2.9,0,0,0,0,,,0,0,9,2.3,48,52
"School","0375","644","2013-14","Fairington Elementary School","DeKalb County","PK,KK,01,02,03,04,05",1,0,96,2,0,0,0,94,7.8,1,,,160,25.4,,,49,7.8,4,0.6,5,23.8,,,0,0,49,7.8,52,48
"School","0397","644","2013-14","Stephenson Middle School","DeKalb County","06,07,08",0,0,96,2,1,1,0,77,8.6,1,11,1.1,,,,,83,8.6,10,1,0,0,,,0,0,108,11.1,51,49
"School","0399","644","2013-14","Robert Shaw Theme School","DeKalb County","PK,KK,01,02,03,04,05",3,0,94,2,1,1,0,86,3.7,33,,,14,3,,,17,3.7,110,23.9,0,0,,,0,0,55,11.9,49,51
"School","0401","644","2013-14","Mary McLeod Bethune Middle School","DeKalb County","06,07,08",1,0,93,4,1,0,0,95,12.5,4,0,0,,,,,117,12.5,17,1.8,0,0,,,0,0,59,6.3,51,49
"School","0406","644","2013-14","Chamblee Middle School","DeKalb County","06,07,08",13,1,30,16,2,38,0,40,8.4,9,0,0,,,,,72,8.4,26,3,0,0,,,0,0,434,50.7,53,47
"School","0407","644","2013-14","Dekalb Early College Academy","DeKalb County","09,10,11,12",3,0,88,7,1,1,0,66,0.4,1,,,,,0,0,1,0.4,0,0,0,0,0,0,232,100,31,11.3,33,67
"School","0409","644","2013-14","Ronald E McNair Discover Learning Academy Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,95,3,1,1,0,98,6.7,2,,,180,23.1,,,52,6.7,11,1.4,0,0,,,0,0,50,6.4,52,48
"School","0410","644","2013-14","DeKalb School of the Arts","DeKalb County","08,09,10,11,12",2,0,57,3,2,35,0,28,2.8,0,0,0,,,0,0,10,2.8,0,0,0,0,48,16.7,0,0,199,55.6,21,79
"School","0475","644","2013-14","Bob Mathis Elementary School","DeKalb County","PK,KK,01,02,03,04,05",0,0,97,1,2,0,0,88,15.3,1,,,62,15.6,,,61,15.3,5,1.3,12,35.3,,,0,0,14,3.5,52,48
"School","0497","644","2013-14","Stephenson High School","DeKalb County","09,10,11,12",0,0,96,2,1,0,0,66,9.6,1,,,,,0,0,149,9.6,1,0.1,0,0,557,35.7,0,0,109,7,53,48
"School","0500","644","2013-14","DeKalb Alternative School","DeKalb County","06,07,08,09,10,11,12",1,0,89,9,0,1,0,99,23.5,4,0,0,,,0,0,35,23.5,6,4,0,0,54,52.4,148,100,,,79,21
"School","0503","644","2013-14","East DeKalb Special Education Center","DeKalb County","PK,KK,01,02,03,04,05,06,07,09,11,12",3,0,47,0,0,50,0,6,100,0,0,0,0,0,0,0,34,100,0,0,271,99.3,0,0,0,0,,,82,18
"School","0506","644","2013-14","Stone Mountain Middle School","DeKalb County","06,07,08",6,0,86,7,0,1,0,94,13.3,8,0,0,,,,,129,13.3,30,3.1,0,0,,,0,0,69,7.1,54,46
"School","0507","644","2013-14","The Champion Middle Theme School","DeKalb County","06,07,08",1,0,97,1,0,0,0,61,4.6,1,67,8.1,,,,,38,4.6,0,0,0,0,,,0,0,188,22.6,49,51
"School","0510","644","2013-14","Margaret Harris Comprehensive School","DeKalb County","KK,01,02,03,04,05,06,07,08,09,10,11,12",2,0,71,8,0,19,0,56,100,2,0,0,0,0,0,0,63,100,0,0,3,100,0,0,0,0,,,54,46
"School","0575","644","2013-14","Stone Mill Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,0,81,13,1,3,0,98,6.1,13,,,85,15.8,,,33,6.1,52,9.7,0,0,,,0,0,11,2,54,46
"School","0597","644","2013-14","Miller Grove Middle School","DeKalb County","06,07,08",0,0,96,1,1,0,0,88,10.4,1,0,0,,,,,99,10.4,3,0.3,0,0,,,0,0,67,7,49,51
"School","0605","644","2013-14","Tucker Middle School","DeKalb County","06,07,08",12,0,64,10,3,11,0,76,8.4,15,0,0,,,,,105,8.4,130,10.4,0,0,,,0,0,215,17.2,50,50
"School","0606","644","2013-14","Gateway to College Academy","DeKalb County","10,11,12",2,0,78,4,2,13,0,26,5.5,0,,,,,0,0,5,5.5,0,0,0,0,0,0,86,100,,,56,44
"School","0610","644","2013-14","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","DeKalb County","09,10,11,12",0,0,96,1,2,0,0,51,2.9,0,,,,,0,0,39,2.9,1,0.1,0,0,1083,79.5,0,0,299,21.9,44,56
"School","0675","644","2013-14","Woodridge Elementary School","DeKalb County","PK,KK,01,02,03,04,05",2,1,93,3,1,0,0,91,8.9,2,,,128,24.2,,,47,8.9,5,0.9,8,26.7,,,0,0,18,3.4,54,46
"School","0705","644","2013-14","DeKalb PATH Academy Charter School","DeKalb County","05,06,07,08",4,0,10,84,0,1,0,98,2.7,37,0,0,32,39.5,,,10,2.7,75,20.6,0,0,,,0,0,41,11.3,46,54
"School","0707","644","2013-14","UHS of Laurel Heights","DeKalb County","02,03,04,05,06,07,08,09,11",0,0,56,3,0,41,0,22,90.6,0,0,0,0,0,0,0,29,90.6,0,0,0,0,0,0,0,0,,,56,44
"School","0797","644","2013-14","Henderson Middle School","DeKalb County","06,07,08",7,0,27,33,2,31,0,54,9,13,0,0,,,,,138,9,88,5.8,0,0,,,0,0,486,31.8,49,51
"School","0805","644","2013-14","International Community School","DeKalb County","KK,01,02,03,04,05",29,0,41,4,6,19,0,61,3.1,36,,,41,10.7,,,12,3.1,110,28.7,0,0,,,0,0,61,15.9,48,52
"School","0810","644","2013-14","Elizabeth Andrews High School","DeKalb County","10,11,12",8,1,77,11,1,3,0,62,8.4,18,,,,,277,42.4,55,8.4,46,7,0,0,86,13.1,433,100,,,56,44
"School","0897","644","2013-14","Druid Hills Middle School","DeKalb County","06,07,08",11,0,49,11,4,24,0,63,11.4,15,0,0,,,,,111,11.4,60,6.2,0,0,,,0,0,201,20.7,49,51
