"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"District","ALL","628","2017-18","All Column Values","Cherokee County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2,0,8,18,4,68,0,30,11.6,9,1350,13.3,3795,20.8,1282,9.6,4851,11.6,2418,5.8,349,60.9,6280,47,134,0.3,5060,12.1,52,48
"School","0102","629","2017-18","Cedar Shoals High School","Clarke County","09,10,11,12",1,0,56,26,3,13,0,92,15.8,6,,,,,236,16.3,229,15.8,54,3.7,0,0,631,43.6,21,1.9,132,9.1,51,49
"School","0104","629","2017-18","Classic City High School","Clarke County","09,10,11,12",0,0,63,26,2,9,0,92,16.5,6,,,,,109,100,18,16.5,0,0,0,0,36,33,71,100,,,55,45
"School","0105","629","2017-18","Alps Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",0,0,82,9,3,5,0,92,14.6,8,,,152,41.8,,,53,14.6,20,5.5,6,9.8,,,0,0,28,7.7,48,52
"School","0112","629","2017-18","Judia Jackson Harris Elementary","Clarke County","PK,KK,01,02,03,04,05",0,0,32,59,3,5,1,92,9.6,56,,,262,57.2,,,44,9.6,196,42.8,13,16,,,1,0.2,46,10,49,51
"School","0178","629","2017-18","Timothy Elementary School","Clarke County","PK,KK,01,02,03,04,05",5,0,38,14,6,36,0,92,11.7,16,,,125,22.6,,,65,11.7,61,11,10,17.9,,,1,0.2,131,23.6,53,47
"School","0191","629","2017-18","Cleveland Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",2,0,37,35,6,20,0,92,13.1,30,,,191,73.5,,,34,13.1,63,24.2,6,21.4,,,1,0.4,36,13.8,53,47
"School","0196","629","2017-18","Coile Middle School","Clarke County","06,07,08",0,0,51,40,2,7,1,92,13.9,27,204,28.3,,,,,100,13.9,42,5.8,0,0,,,16,2.3,60,8.3,50,50
"School","0205","629","2017-18","Gaines Elementary School","Clarke County","PK,KK,01,02,03,04,05",1,0,75,16,3,6,0,92,18,13,,,169,39.6,,,77,18,39,9.1,9,10.6,,,4,0.9,23,5.4,56,44
"School","0291","629","2017-18","Howard B. Stroud Elementary School","Clarke County","PK,KK,01,02,03,04,05",0,0,74,16,5,4,0,92,19.4,13,,,168,45.3,,,72,19.4,30,8.1,13,22.4,,,3,0.9,31,8.4,47,53
"School","0296","629","2017-18","Burney-Harris-Lyons Middle School","Clarke County","06,07,08",2,0,43,38,4,13,1,92,11.8,25,316,46.7,,,,,80,11.8,34,5,0,0,,,18,2.7,101,14.9,49,51
"School","0391","629","2017-18","Whit Davis Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",2,0,46,10,6,36,0,92,10.9,9,,,197,37.7,,,57,10.9,33,6.3,6,8.5,,,0,0,124,23.7,51,49
"School","1058","629","2017-18","Clarke Middle School","Clarke County","06,07,08",2,0,47,12,4,34,0,92,16.5,8,227,29.7,,,,,126,16.5,18,2.4,0,0,,,13,1.7,213,27.9,53,47
"School","1062","629","2017-18","Whitehead Road Elementary School","Clarke County","PK,KK,01,02,03,04,05",3,0,38,41,3,15,1,92,8.1,39,,,390,52.3,,,60,8.1,192,25.8,16,15,,,0,0,67,9,55,45
"School","2056","629","2017-18","Barnett Shoals Elementary School","Clarke County","PK,KK,01,02,03,04,05",3,0,53,10,6,29,0,92,18.6,9,,,160,31.7,,,94,18.6,29,5.7,12,21.1,,,0,0,84,16.6,54,46
"School","2062","629","2017-18","Winterville Elementary School","Clarke County","PK,KK,01,02,03,04,05",0,0,50,26,4,20,1,92,10.5,23,,,229,53.5,,,45,10.5,67,15.7,9,17.3,,,2,0.5,42,9.8,52,48
"School","3056","629","2017-18","Barrow Elementary School","Clarke County","PK,KK,01,02,03,04,05",7,1,37,6,4,45,0,92,9.1,12,,,144,28,,,47,9.1,44,8.5,3,4.9,,,2,0.4,136,26.4,57,43
"School","3058","629","2017-18","Fowler Drive Elementary School","Clarke County","PK,KK,01,02,03,04,05",0,0,48,44,3,5,1,92,12,41,,,204,47.9,,,51,12,134,31.5,5,9.3,,,0,0,57,13.4,50,50
"School","4060","629","2017-18","Oglethorpe Avenue Elementary School","Clarke County","PK,KK,01,02,03,04,05",1,0,45,35,4,15,1,92,14,32,,,209,41.9,,,70,14,114,22.8,16,18.2,,,2,0.4,93,18.6,51,49
"School","5056","629","2017-18","Chase Street Elementary School","Clarke County","PK,KK,01,02,03,04,05",1,0,32,8,5,54,0,92,10,6,,,195,38.8,,,50,10,20,4,9,14.5,,,2,0.4,144,28.7,51,49
"School","5058","629","2017-18","Hilsman Middle School","Clarke County","06,07,08",2,0,61,13,5,19,0,92,22.6,7,179,25.8,,,,,157,22.6,14,2,0,0,,,11,1.6,114,16.4,55,45
"School","5556","629","2017-18","Clarke Central High School","Clarke County","09,10,11,12",2,0,46,24,4,23,0,92,12,7,,,,,440,26,203,12,64,3.8,0,0,506,29.9,32,2.5,317,18.8,50,50
"District","ALL","629","2017-18","All Column Values","Clarke County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",2,0,49,24,4,20,0,92,13.7,17,926,32.4,2795,42.5,785,24.2,1732,13.7,1268,10,133,14.4,1173,36.1,200,1.7,1973,15.6,52,48
"School","0104","630","2017-18","Clay County Middle School","Clay County","06,07,08",0,1,93,0,3,3,0,100,11.4,0,37,52.9,,,,,8,11.4,0,0,0,0,,,0,0,,,56,44
"School","0204","630","2017-18","Clay County Elementary","Clay County","PK,KK,01,02,03,04,05",0,1,96,1,1,1,0,100,7.1,0,,,44,31.2,,,10,7.1,0,0,15,51.7,,,0,0,,,54,46
"District","ALL","630","2017-18","All Column Values","Clay County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,1,95,0,2,2,0,100,8.5,0,37,52.9,44,31.2,,,18,8.5,0,0,15,51.7,,,0,0,,,55,45
"School","0100","631","2017-18","M. D. Roberts Middle School","Clayton County","06,07,08",5,0,74,15,3,3,0,99,11.1,8,187,19.9,,,,,104,11.1,11,1.2,0,0,,,5,0.5,124,13.2,45,55
"School","0103","631","2017-18","Callaway Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,76,17,3,1,0,99,10.1,13,,,281,32.6,,,87,10.1,79,9.2,8,36.4,,,0,0,41,4.8,50,50
"School","0104","631","2017-18","Mundy's Mill High School","Clayton County","09,10,11,12",2,0,82,13,2,1,0,99,13.8,4,,,,,218,12.6,239,13.8,28,1.6,0,0,1214,70.2,35,2.6,69,4,50,50
"School","0105","631","2017-18","Thurgood Marshall Elementary School","Clayton County","PK,KK,01,02,03,04,05",9,0,70,16,2,3,0,99,7.6,20,,,303,33.2,,,69,7.6,144,15.8,6,100,,,0,0,23,2.5,49,51
"School","0106","631","2017-18","Jonesboro Middle School","Clayton County","06,07,08",2,0,68,26,1,3,0,99,17.5,18,157,17.3,,,,,159,17.5,59,6.5,0,0,,,15,1.6,43,4.7,52,48
"School","0107","631","2017-18","Sequoyah Middle School","Clayton County","06,07,08",3,0,66,28,2,1,0,99,15,20,181,20.4,,,,,133,15,63,7.1,0,0,,,7,0.8,51,5.7,51,49
"School","0109","631","2017-18","Mount Zion Primary","Clayton County","PK,KK,01,02",2,0,69,22,4,2,0,100,6.6,21,,,253,41.7,,,40,6.6,103,17,4,15.4,,,0,0,29,4.8,55,45
"School","0114","631","2017-18","Elite Scholars Academy School","Clayton County","06,07,08,09,10,11,12",6,0,77,13,3,0,0,100,0.5,5,0,0,,,0,0,3,0.5,0,0,0,0,55,17.9,0,0,163,26.1,43,57
"School","0115","631","2017-18","Charles R. Drew High School","Clayton County","09,10,11,12",4,0,67,26,2,1,0,99,14.9,10,,,,,125,8.1,231,14.9,78,5,0,0,1117,72.3,33,2.8,92,6,51,49
"School","0116","631","2017-18","Eddie White Academy","Clayton County","06,07,08",1,0,82,13,2,2,0,100,10.5,7,109,15.3,264,36.4,,,151,10.5,53,3.7,0,0,,,1,0.1,71,4.9,49,51
"School","0117","631","2017-18","Morrow Middle School","Clayton County","06,07,08",13,0,59,22,3,2,0,99,10,24,182,19.6,,,,,93,10,55,5.9,0,0,,,6,0.7,47,5.1,52,48
"School","0173","631","2017-18","Kilpatrick Elementary School","Clayton County","KK,01,02,03,04,05",1,0,48,43,3,5,0,99,8.4,28,,,280,39.3,,,60,8.4,164,23,0,0,,,0,0,29,4.1,50,50
"School","0174","631","2017-18","Mundys Mill Middle School","Clayton County","06,07,08",3,0,75,17,3,2,0,100,13.1,8,162,20,,,,,106,13.1,19,2.3,0,0,,,5,0.6,45,5.6,54,46
"School","0175","631","2017-18","Brown Elementary School","Clayton County","KK,01,02,03,04,05",1,0,79,16,4,1,0,99,8.6,10,,,256,32.4,,,68,8.6,52,6.6,0,0,,,0,0,32,4.1,50,50
"School","0176","631","2017-18","Mount Zion Elementary School","Clayton County","03,04,05",2,0,70,23,3,2,0,99,12.9,20,,,281,41.6,,,87,12.9,83,12.3,0,0,,,0,0,48,7.1,53,47
"School","0177","631","2017-18","Adamson Middle School","Clayton County","06,07,08",3,1,74,17,3,3,0,99,11.8,12,189,31.9,,,,,70,11.8,25,4.2,0,0,,,6,1,22,3.7,53,47
"School","0181","631","2017-18","Pointe South Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,82,11,4,1,0,99,9.9,7,,,277,40.1,,,68,9.9,35,5.1,0,0,,,0,0,12,1.7,51,49
"School","0190","631","2017-18","Lovejoy High School","Clayton County","09,10,11,12",1,0,80,14,2,2,0,100,13.2,3,,,,,111,6,243,13.2,26,1.4,0,0,1354,73.8,27,1.9,110,6,52,48
"School","0191","631","2017-18","Lovejoy Middle School","Clayton County","06,07,08",1,0,77,17,2,3,0,99,13.3,9,127,23.1,,,,,73,13.3,13,2.4,0,0,,,4,0.7,25,4.6,53,47
"School","0195","631","2017-18","River's Edge Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,0,85,8,3,2,0,100,9,3,,,253,42.1,,,54,9,15,2.5,0,0,,,0,0,30,5,49,51
"School","0197","631","2017-18","Kendrick Middle School","Clayton County","06,07,08",3,0,74,20,2,2,0,99,12.2,15,216,27.2,,,,,97,12.2,45,5.7,0,0,,,7,0.9,31,3.9,53,47
"School","0199","631","2017-18","Hawthorne Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,67,26,2,3,0,99,9.3,16,,,306,33.3,,,85,9.3,107,11.7,7,25,,,0,0,35,3.8,51,49
"School","0200","631","2017-18","Roberta T. Smith Elementary School","Clayton County","KK,01,02,03,04,05",3,0,68,22,4,3,0,99,8.6,15,,,422,42.6,,,85,8.6,123,12.4,0,0,,,0,0,47,4.7,51,49
"School","0203","631","2017-18","Harper Elementary School","Clayton County","KK,01,02,03,04,05",2,0,63,30,4,1,0,99,8.6,24,,,385,44.1,,,75,8.6,179,20.5,0,0,,,0,0,23,2.6,51,49
"School","0204","631","2017-18","Martin Luther King, Jr. Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,89,5,2,1,0,99,8.6,11,,,246,38.4,,,55,8.6,46,7.2,5,18.5,,,0,0,13,2,51,49
"School","0205","631","2017-18","Kemp Primary","Clayton County","PK,KK,01,02",2,0,76,15,4,2,0,100,6.2,12,,,222,36.2,,,38,6.2,73,11.9,15,25.4,,,0,0,21,3.4,54,46
"School","0207","631","2017-18","Rex Mill Middle School","Clayton County","06,07,08",3,0,69,22,3,2,0,99,10.7,12,156,13.7,,,,,122,10.7,49,4.3,0,0,,,4,0.4,98,8.6,51,49
"School","0215","631","2017-18","Martha Ellen Stilwell School for the Performing Arts","Clayton County","09,10,11,12",6,0,78,10,3,3,0,100,2.6,1,,,,,0,0,16,2.6,0,0,0,0,0,0,0,0,150,24,30,70
"School","0276","631","2017-18","Oliver Elementary School","Clayton County","KK,01,02,03,04,05",4,0,81,12,2,0,0,99,10,12,,,215,31.2,,,69,10,52,7.5,0,0,,,0,0,36,5.2,51,49
"School","0277","631","2017-18","Pointe South Middle School","Clayton County","06,07,08",1,0,79,17,3,1,0,99,14.4,9,228,26.5,,,,,124,14.4,18,2.1,0,0,,,13,1.5,25,2.9,53,47
"School","0290","631","2017-18","Mount Zion High School","Clayton County","09,10,11,12",3,0,72,19,3,2,0,100,11.4,7,,,,,75,5.9,145,11.4,38,3,0,0,1031,81,15,1.5,37,2.9,50,50
"School","0295","631","2017-18","Lake Ridge Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,1,65,27,2,2,0,99,11.4,27,,,213,35.6,,,68,11.4,126,21,9,18,,,0,0,20,3.3,51,49
"School","0304","631","2017-18","James Jackson Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,0,80,11,4,3,0,100,7.2,6,,,302,29.1,,,75,7.2,48,4.6,14,40,,,0,0,59,5.7,44,56
"School","0305","631","2017-18","Kemp Elem School","Clayton County","03,04,05",1,0,79,14,3,2,0,99,13.1,11,,,246,35.8,,,90,13.1,42,6.1,0,0,,,0,0,37,5.4,50,50
"School","0307","631","2017-18","Unidos Dual Language School","Clayton County","PK,KK,01,02,03,04,05,06,07,08",1,0,37,58,3,1,0,99,6.1,49,,,270,68.5,,,24,6.1,162,41.1,2,4.4,,,0,0,19,4.8,46,54
"School","0377","631","2017-18","Riverdale High School","Clayton County","09,10,11,12",3,0,79,15,1,0,0,100,14.4,6,,,,,109,8.6,182,14.4,40,3.2,0,0,1019,80.7,27,2.9,52,4.1,52,48
"School","0378","631","2017-18","Perry Career Academy - Eula Wilburn Ponds Perry Center for Learning","Clayton County","07,08,09,10,11,12",1,0,72,21,1,4,0,99,10.2,4,0,0,,,0,0,45,10.2,0,0,0,0,235,54.3,0,0,,,55,45
"School","1050","631","2017-18","Anderson Elementary School","Clayton County","PK,KK,01,02,03,04,05",0,0,54,37,4,5,0,99,10.2,27,,,222,41.2,,,55,10.2,124,23,6,21.4,,,0,0,16,3,53,47
"School","1052","631","2017-18","East Clayton Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,83,9,2,2,0,99,9.2,7,,,206,36.4,,,52,9.2,32,5.7,3,12.5,,,0,0,25,4.4,50,50
"School","1054","631","2017-18","Forest Park High School","Clayton County","09,10,11,12",9,0,42,45,2,3,0,99,11.8,16,,,,,166,9.6,204,11.8,141,8.2,0,0,1230,71.2,5,0.4,105,6.1,50,50
"School","1056","631","2017-18","Jonesboro High School","Clayton County","09,10,11,12",3,0,69,21,3,3,0,99,16.8,6,,,,,102,7.6,225,16.8,26,1.9,0,0,1060,78.9,23,2.2,93,6.9,52,48
"School","1058","631","2017-18","Lee Street Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,71,22,4,1,0,99,9.2,21,,,205,36.9,,,51,9.2,89,16,4,8.3,,,0,0,17,3.1,54,46
"School","1060","631","2017-18","Northcutt Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,84,11,2,1,0,99,8.1,12,,,248,36.3,,,55,8.1,67,9.8,2,8.7,,,0,0,25,3.7,53,47
"School","1062","631","2017-18","Tara Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,69,27,1,3,0,99,10.7,19,,,292,41,,,76,10.7,111,15.6,7,24.1,,,0,0,11,1.5,47,53
"School","1550","631","2017-18","Arnold Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,65,18,5,7,0,99,8.5,10,,,117,20.7,,,48,8.5,37,6.5,8,100,,,0,0,64,11.3,50,50
"School","2052","631","2017-18","North Clayton High School","Clayton County","09,10,11,12",2,0,89,7,1,0,0,99,12.7,5,,,,,100,8.8,145,12.7,24,2.1,0,0,882,77.2,25,2.7,43,3.8,50,50
"School","2054","631","2017-18","Forest Park Middle School","Clayton County","06,07,08",3,0,50,40,2,5,0,99,14.9,29,134,18.7,,,,,107,14.9,75,10.5,0,0,,,10,1.4,20,2.8,53,47
"School","2058","631","2017-18","Morrow Elementary School","Clayton County","PK,KK,01,02,03,04,05",20,1,49,26,2,3,0,99,9,39,,,177,31.9,,,50,9,169,30.5,0,0,,,0,0,24,4.3,53,47
"School","2060","631","2017-18","Riverdale Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,1,65,27,4,1,0,99,9.6,18,,,299,39.8,,,72,9.6,96,12.8,8,28.6,,,0,0,20,2.7,48,52
"School","2062","631","2017-18","West Clayton Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,1,91,6,2,0,0,99,5.8,4,,,277,46.9,,,34,5.8,23,3.9,0,0,,,0,0,20,3.4,50,50
"School","2554","631","2017-18","Fountain Elementary School","Clayton County","PK,KK,01,02,03,04,05",0,1,49,45,3,3,0,100,9,39,,,262,41.5,,,57,9,199,31.5,15,41.7,,,0,0,18,2.8,50,50
"School","3050","631","2017-18","Babb Middle School","Clayton County","06,07,08",10,0,35,48,2,4,0,99,10.4,39,301,32.3,,,,,97,10.4,124,13.3,0,0,,,11,1.1,46,4.9,53,47
"School","3052","631","2017-18","North Clayton Middle School","Clayton County","06,07,08",2,0,87,9,2,0,0,100,16.2,8,217,26.8,,,,,131,16.2,21,2.6,0,0,,,14,1.7,27,3.3,50,50
"School","3054","631","2017-18","Haynie Elementary School","Clayton County","PK,KK,01,02,03,04,05",7,0,33,52,3,4,0,99,7.7,47,,,332,37.2,,,69,7.7,361,40.5,0,0,,,0,0,11,1.2,51,49
"School","3060","631","2017-18","Riverdale Middle School","Clayton County","06,07,08",5,0,79,13,1,1,0,99,14.5,12,194,26,,,,,108,14.5,22,2.9,0,0,,,8,1.1,42,5.6,54,46
"School","4050","631","2017-18","Church Street Elementary School","Clayton County","PK,KK,01,02,03,04,05",3,0,83,11,2,1,0,99,7.9,10,,,356,37,,,76,7.9,62,6.5,13,38.2,,,0,0,28,2.9,50,50
"School","4056","631","2017-18","Lake City Elementary School","Clayton County","PK,KK,01,02,03,04,05",14,1,34,44,3,4,0,99,7.7,45,,,213,38.9,,,42,7.7,198,36.1,0,0,,,0,0,16,2.9,51,49
"School","4058","631","2017-18","Morrow High School","Clayton County","09,10,11,12",13,0,67,16,3,2,0,100,13,8,,,,,162,8.9,238,13,56,3.1,0,0,1364,74.6,9,0.7,138,7.5,50,50
"School","4060","631","2017-18","Suder Elementary School","Clayton County","PK,KK,01,02,03,04,05",4,0,70,16,5,5,0,100,13.4,9,,,195,31.1,,,84,13.4,38,6.1,10,31.3,,,0,0,19,3,47,53
"School","5052","631","2017-18","Edmonds Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,0,51,41,2,4,0,99,8.3,32,,,257,46.3,,,46,8.3,159,28.6,3,6.8,,,0,0,8,1.4,51,49
"School","5054","631","2017-18","Huie Elementary School","Clayton County","PK,KK,01,02,03,04,05",2,0,57,36,3,2,0,99,9.6,30,,,277,35,,,76,9.6,196,24.7,4,8.5,,,0,0,11,1.4,51,49
"School","5056","631","2017-18","William M. McGarrah Elementary School","Clayton County","PK,KK,01,02,03,04,05",9,1,65,19,3,3,0,99,8.9,25,,,215,30.3,,,63,8.9,127,17.9,16,42.1,,,0,0,29,4.1,53,47
"School","5060","631","2017-18","Swint Elementary School","Clayton County","PK,KK,01,02,03,04,05",1,0,73,21,2,3,0,99,7.6,16,,,263,37.2,,,54,7.6,93,13.2,11,100,,,0,0,18,2.5,50,50
"District","ALL","631","2017-18","All Column Values","Clayton County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",4,0,70,22,3,2,0,99,10.9,15,2740,21.7,9688,37.3,1168,7.8,5848,10.9,4923,9.2,180,21,10561,70.1,315,0.6,2682,5,51,49
"School","0101","632","2017-18","Clinch County Elementary School","Clinch County","PK,KK,01,02,03,04",1,1,36,5,7,51,7,95,9.1,5,,,193,36.6,,,48,9.1,0,0,11,11.7,,,0,0,16,3,52,48
"School","0201","632","2017-18","Clinch County Middle School","Clinch County","05,06,07",0,0,33,4,6,56,2,95,13.9,2,48,23.6,48,52.2,,,41,13.9,0,0,0,0,,,4,1.3,10,3.4,52,48
"School","1050","632","2017-18","Clinch County High School","Clinch County","08,09,10,11,12",0,0,34,3,3,59,1,67,13.9,0,46,47.4,,,122,31.2,68,13.9,0,0,0,0,287,73.4,13,3.4,46,9.4,54,46
"District","ALL","632","2017-18","All Column Values","Clinch County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,34,4,5,55,4,85,12,3,94,31.3,241,38.9,122,31.2,157,12,0,0,11,11.7,287,73.4,17,1.4,72,5.5,53,47
"School","0101","633","2017-18","Kennesaw Mountain High School","Cobb County","09,10,11,12",8,0,28,16,4,44,0,30,11.5,5,,,,,322,15.6,238,11.5,49,2.4,0,0,795,38.5,10,0.7,552,26.8,51,49
"School","0102","633","2017-18","Riverside Intermediate School","Cobb County","02,03,04,05",0,0,49,48,1,2,0,95,10.9,45,,,871,74.8,,,127,10.9,361,31,0,0,,,0,0,48,4.1,50,50
"School","0103","633","2017-18","Kell High School","Cobb County","09,10,11,12",2,0,23,16,5,54,0,32,16.2,4,,,,,331,21.8,245,16.2,17,1.1,0,0,554,36.5,16,1.4,266,17.5,53,47
"School","0104","633","2017-18","Bullard Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,12,13,5,64,0,22,16,9,,,141,17.2,,,131,16,46,5.6,11,100,,,0,0,119,14.5,50,50
"School","0107","633","2017-18","McCall Primary School","Cobb County","PK,KK,01",2,0,34,21,7,36,0,63,11.1,22,,,129,38.6,,,37,11.1,67,20.1,29,100,,,0,0,7,2.1,51,49
"School","0109","633","2017-18","Pickett's Mill Elementary","Cobb County","PK,KK,01,02,03,04,05",3,0,9,10,3,74,0,19,12.1,8,,,90,12.5,,,87,12.1,31,4.3,19,100,,,0,0,103,14.3,50,50
"School","0114","633","2017-18","East Side Elementary School","Cobb County","PK,KK,01,02,03,04,05",24,0,4,5,4,62,0,3,8.9,8,,,171,13.5,,,113,8.9,45,3.5,10,100,,,0,0,259,20.4,50,50
"School","0117","633","2017-18","Clarkdale Elementary School","Cobb County","PK,KK,01,02,03,04,05",1,0,57,30,3,10,0,81,11.4,28,,,277,35.7,,,88,11.4,148,19.1,12,100,,,0,0,25,3.2,50,50
"School","0118","633","2017-18","Mableton Elementary School","Cobb County","PK,KK,01,02,03,04,05",0,0,38,46,3,13,0,77,12.3,37,,,438,42.8,,,126,12.3,311,30.4,0,0,,,0,0,38,3.7,51,49
"School","0173","633","2017-18","Birney Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,44,46,2,6,0,87,12.8,43,,,337,39.3,,,110,12.8,297,34.6,15,100,,,0,0,33,3.8,52,48
"School","0175","633","2017-18","Walton High School","Cobb County","09,10,11,12",19,0,6,5,2,67,0,4,8.8,3,,,,,54,2,238,8.8,16,0.6,0,0,549,20.4,30,1.5,1101,40.9,52,48
"School","0178","633","2017-18","Mabry Middle School","Cobb County","06,07,08",8,0,9,9,5,69,0,11,11.8,2,194,20.7,,,,,111,11.8,0,0,0,0,,,0,0,340,36.2,50,50
"School","0180","633","2017-18","Still Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,24,11,6,56,0,21,16.3,6,,,100,13.3,,,122,16.3,30,4,23,95.8,,,0,0,89,11.9,53,47
"School","0181","633","2017-18","Tritt Elementary School","Cobb County","PK,KK,01,02,03,04,05",6,0,3,7,4,80,0,3,10.8,6,,,100,11.5,,,94,10.8,20,2.3,25,100,,,0,0,258,29.7,50,50
"School","0184","633","2017-18","McCleskey Middle School","Cobb County","06,07,08",4,0,17,19,4,56,0,38,24.8,7,74,11,,,,,166,24.8,18,2.7,0,0,,,3,0.4,156,23.3,52,48
"School","0185","633","2017-18","Garrison Mill Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,1,8,8,4,74,0,6,11.3,5,,,74,10.9,,,77,11.3,19,2.8,8,100,,,0,0,83,12.2,49,51
"School","0187","633","2017-18","Keheley Elementary School","Cobb County","KK,01,02,03,04,05",4,1,10,16,5,64,0,21,16.7,10,,,116,23,,,84,16.7,23,4.6,0,0,,,0,0,96,19,48,52
"School","0188","633","2017-18","Pope High School","Cobb County","09,10,11,12",7,0,6,6,3,77,0,6,12.9,1,,,,,138,6.8,262,12.9,8,0.4,0,0,691,34,17,1.1,618,30.4,51,49
"School","0189","633","2017-18","Baker Elementary School","Cobb County","PK,KK,01,02,03,04,05",7,0,35,17,7,33,0,40,13.1,15,,,187,24.7,,,99,13.1,70,9.2,28,100,,,0,0,80,10.6,50,50
"School","0190","633","2017-18","Dowell Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,41,37,5,14,0,65,12.2,32,,,377,39.4,,,117,12.2,235,24.5,6,100,,,0,0,51,5.3,51,49
"School","0191","633","2017-18","Varner Elementary School","Cobb County","PK,KK,01,02,03,04,05",2,0,59,16,4,19,0,58,15.2,14,,,232,31.2,,,113,15.2,57,7.7,24,100,,,0,0,43,5.8,52,48
"School","0192","633","2017-18","Harrison High School","Cobb County","09,10,11,12",3,0,12,6,3,76,0,8,10.8,1,,,,,231,10.5,238,10.8,2,0.1,0,0,750,34,9,0.5,560,25.4,49,51
"School","0194","633","2017-18","Hayes Elementary School","Cobb County","PK,KK,01,02,03,04,05",5,0,36,24,5,30,0,52,10.3,20,,,130,15.4,,,87,10.3,120,14.2,27,100,,,0,0,66,7.8,52,48
"School","0197","633","2017-18","Vaughan Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,16,7,5,69,0,17,13,5,,,166,22,,,98,13,0,0,12,100,,,0,0,108,14.3,52,48
"School","0198","633","2017-18","Chalker Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,26,14,8,47,0,33,13.7,12,,,80,13.1,,,84,13.7,40,6.5,9,100,,,0,0,116,19,48,52
"School","0199","633","2017-18","Nickajack Elementary School","Cobb County","PK,KK,01,02,03,04,05",4,0,61,8,5,22,0,38,10.6,6,,,255,23.2,,,117,10.6,51,4.6,23,100,,,0,0,98,8.9,55,45
"School","0202","633","2017-18","Lindley Middle School","Cobb County","06,07,08",1,0,60,35,2,3,0,91,16.3,14,612,60.1,,,,,166,16.3,78,7.7,0,0,,,11,1.1,66,6.5,51,49
"School","0203","633","2017-18","Kemp Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,27,9,6,55,0,15,9.9,5,,,148,15.6,,,94,9.9,19,2,20,100,,,0,0,176,18.5,53,47
"School","0204","633","2017-18","Pitner Elementary School","Cobb County","PK,KK,01,02,03,04,05",3,0,28,19,8,41,0,47,14.7,15,,,153,17.7,,,127,14.7,82,9.5,24,100,,,0,0,92,10.7,53,47
