"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED","ENROLL_PERCENT_MALE","ENROLL_PERCENT_FEMALE"
"School","0302","605","2020-21","Lakeview Primary","Baldwin County","PK,KK,01,02",2,0,55,5,6,32,0,93,11.3,3,"",,"287",43.2,"",,"75",11.3,"21",3.2,"28",10.8,"",,"TFS",0,"26",3.9,49,51
"School","0303","605","2020-21","Midway Hills Academy","Baldwin County","03,04,05",1,0,70,0,7,22,0,93,16.1,0,"",,"293",61.2,"",,"77",16.1,"TFS",0,"TFS",0,"",,"TFS",0,"35",7.3,53,47
"District","ALL","605","2020-21","All Column Values","Baldwin County","KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,66,3,5,24,0,93,12.9,2,"524",44.6,"1037",45.1,"287",23,"607",12.9,"52",1.1,"28",10.8,"715",57.3,"11",0.3,"272",5.8,50,50
"School","0105","606","2020-21","Banks County Middle School","Banks County","06,07,08",1,0,1,11,5,82,0,56,17,8,"TFS",0,"",,"",,"114",17,"28",4.2,"TFS",0,"",,"TFS",0.7,"56",8.3,54,46
"School","0107","606","2020-21","Banks County Elementary School","Banks County","03,04,05",1,0,2,8,4,85,0,56,16.5,6,"",,"101",17.4,"",,"96",16.5,"28",4.8,"TFS",0,"",,"TFS",0,"41",7,51,49
"School","0199","606","2020-21","Banks County High School","Banks County","09,10,11,12",1,0,2,9,2,85,0,40,13.6,3,"",,"",,"136",15.9,"117",13.6,"20",2.3,"TFS",0,"582",67.8,"TFS",0.2,"77",9,52,48
"School","0205","606","2020-21","Banks County Primary School","Banks County","PK,KK,01,02",1,0,2,12,4,81,0,59,13.3,6,"",,"178",28.9,"",,"82",13.3,"38",6.2,"13",92.9,"",,"TFS",0,"15",2.4,53,47
"District","ALL","606","2020-21","All Column Values","Banks County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,2,10,4,84,0,52,15,6,"TFS",0,"279",23.3,"136",15.9,"409",15,"114",4.2,"13",92.9,"582",67.8,"TFS",0.2,"189",6.9,52,48
"School","0101","607","2020-21","Apalachee High School","Barrow County","09,10,11,12",4,0,16,21,5,54,0,40,14.7,6,"",,"",,"521",27.2,"281",14.7,"83",4.3,"TFS",0,"966",50.4,"16",1.1,"183",9.5,52,48
"School","0105","607","2020-21","County Line Elementary School","Barrow County","PK,KK,01,02,03,04,05",6,0,6,19,8,62,0,46,20.4,17,"",,"156",30.9,"",,"103",20.4,"75",14.9,"TFS",6.8,"",,"TFS",0,"56",11.1,55,45
"School","0106","607","2020-21","Haymon-Morris Middle School","Barrow County","06,07,08",4,0,18,23,4,51,0,46,15.6,15,"35",4.2,"",,"",,"131",15.6,"50",6,"TFS",0,"",,"TFS",0.8,"98",11.7,51,49
"School","0114","607","2020-21","Bear Creek Middle School","Barrow County","06,07,08",5,0,15,21,4,55,0,48,19.5,14,"81",11.8,"",,"",,"134",19.5,"40",5.8,"TFS",0,"",,"17",2.5,"81",11.8,52,48
"School","0189","607","2020-21","Kennedy Elementary School","Barrow County","PK,KK,01,02,03,04,05",4,0,21,29,7,40,0,53,15.1,21,"",,"204",24.1,"",,"128",15.1,"138",16.3,"TFS",17,"",,"TFS",0,"84",9.9,48,52
"School","0193","607","2020-21","Bramlett Elementary School","Barrow County","PK,KK,01,02,03,04,05",7,0,5,19,6,63,0,31,16.1,17,"",,"80",13.1,"",,"98",16.1,"86",14.1,"TFS",12.8,"",,"TFS",0,"43",7,53,47
"School","0198","607","2020-21","Westside Middle School","Barrow County","06,07,08",4,0,15,24,7,49,0,53,16.8,14,"102",14.1,"",,"",,"122",16.8,"44",6.1,"TFS",0,"",,"11",1.4,"63",8.7,50,50
"School","0205","607","2020-21","Bethlehem Elementary School","Barrow County","PK,KK,01,02,03,04,05",4,0,8,23,5,60,0,54,14.6,15,"",,"252",37.2,"",,"99",14.6,"84",12.4,"24",28.2,"",,"TFS",0,"30",4.4,50,50
"School","0289","607","2020-21","Russell Middle School","Barrow County","06,07,08",6,0,13,20,5,56,1,43,16.4,12,"101",10.6,"",,"",,"156",16.4,"55",5.8,"TFS",0,"",,"19",2,"125",13.1,51,49
"School","0298","607","2020-21","Yargo Elementary School","Barrow County","PK,KK,01,02,03,04,05",3,0,19,23,7,49,0,56,11.2,20,"",,"283",34.1,"",,"93",11.2,"131",15.8,"TFS",8.7,"",,"TFS",0,"53",6.4,52,48
"School","0299","607","2020-21","Winder Elementary School","Barrow County","PK,KK,01,02,03,04,05",6,0,21,19,10,44,0,58,15.5,13,"",,"217",39.6,"",,"85",15.5,"54",9.9,"22",52.4,"",,"TFS",0,"40",7.3,52,48
"School","0300","607","2020-21","Barrow Arts and Sciences Academy","Barrow County","08,09,10",5,0,12,18,6,58,0,38,7.9,3,"TFS",0,"",,"16",4.5,"50",7.9,"TFS",0,"TFS",0,"248",69.5,"11",1.9,"117",18.6,41,59
"School","1050","607","2020-21","Auburn Elementary School","Barrow County","PK,KK,01,02,03,04,05",6,0,7,24,7,57,0,60,15.4,17,"",,"209",34.3,"",,"94",15.4,"84",13.8,"29",42,"",,"TFS",0,"23",3.8,51,49
"School","3052","607","2020-21","Winder-Barrow High School","Barrow County","09,10,11,12",5,0,15,20,4,57,0,34,13.9,4,"",,"",,"40",2.1,"265",13.9,"55",2.9,"TFS",0,"1099",57.5,"14",1,"264",13.8,52,48
"School","4050","607","2020-21","Holsenbeck Elementary School","Barrow County","PK,KK,01,02,03,04,05",5,0,8,23,7,57,0,47,14.3,17,"",,"175",26.9,"",,"93",14.3,"98",15.1,"TFS",17.4,"",,"TFS",0,"61",9.4,49,51
"School","5050","607","2020-21","Statham Elementary School","Barrow County","PK,KK,01,02,03,04,05",4,0,13,18,7,58,0,57,19.4,14,"",,"265",39.3,"",,"131",19.4,"75",11.1,"22",34.4,"",,"TFS",0,"62",9.2,51,49
"District","ALL","607","2020-21","All Column Values","Barrow County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",5,0,14,21,6,54,0,46,15.2,12,"319",9.2,"1841",30.9,"577",13.8,"2063",15.2,"1152",8.5,"126",25.7,"2313",55.3,"95",0.7,"1379",10.1,51,49
"School","0101","608","2020-21","Woodland Middle School at Euharlee","Bartow County","06,07,08",0,0,7,11,5,77,0,50,13.4,4,"106",14.5,"",,"",,"98",13.4,"TFS",1.2,"TFS",0,"",,"TFS",0.1,"124",16.9,50,50
"School","0104","608","2020-21","Clear Creek Elementary School","Bartow County","PK,KK,01,02,03,04,05",1,0,2,10,3,84,0,49,12.4,5,"",,"137",24.6,"",,"69",12.4,"22",4,"20",33.9,"",,"TFS",0,"76",13.7,49,51
"School","0105","608","2020-21","Adairsville High School","Bartow County","09,10,11,12",1,0,5,9,4,81,0,43,12.9,2,"",,"",,"95",9.3,"132",12.9,"18",1.8,"TFS",0,"569",55.5,"TFS",0.8,"170",16.6,52,48
"School","0106","608","2020-21","Pine Log Elementary","Bartow County","PK,KK,01,02,03,04,05",0,0,1,7,3,89,0,53,13.1,4,"",,"117",31.9,"",,"48",13.1,"13",3.5,"15",41.7,"",,"TFS",0,"46",12.5,53,47
"School","0107","608","2020-21","Euharlee Elementary School","Bartow County","PK,KK,01,02,03,04,05",0,0,6,10,5,79,0,49,13.3,3,"",,"47",10.9,"",,"57",13.3,"10",2.3,"13",27.1,"",,"TFS",0,"44",10.2,49,51
"School","0114","608","2020-21","Cass High School","Bartow County","09,10,11,12",2,0,15,19,4,59,0,44,11.8,5,"",,"",,"89",5.9,"177",11.8,"44",2.9,"TFS",0,"898",59.7,"TFS",0.4,"188",12.5,50,50
"School","0115","608","2020-21","Cloverleaf Elementary","Bartow County","PK,KK,01,02,03,04,05",2,0,19,17,7,55,0,61,7.6,11,"",,"165",27.7,"",,"45",7.6,"54",9.1,"11",20,"",,"TFS",0,"54",9.1,50,50
"School","0175","608","2020-21","White Elementary School","Bartow County","PK,KK,01,02,03,04,05",2,0,12,14,7,65,0,58,10.5,8,"",,"82",16.2,"",,"53",10.5,"32",6.3,"TFS",13.3,"",,"TFS",0,"58",11.5,51,49
"School","0177","608","2020-21","Adairsville Elementary School","Bartow County","PK,KK,01,02,03,04,05",1,0,8,10,7,75,0,51,11.6,5,"",,"53",7.6,"",,"81",11.6,"31",4.4,"TFS",12.7,"",,"TFS",0,"75",10.7,50,50
"School","0186","608","2020-21","Mission Road Elementary School","Bartow County","PK,KK,01,02,03,04,05",0,0,8,15,6,71,0,54,15.6,7,"",,"90",21.6,"",,"65",15.6,"22",5.3,"TFS",8.7,"",,"TFS",0,"59",14.1,49,51
"School","0190","608","2020-21","Red Top Middle School","Bartow County","06,07,08",1,0,12,26,4,57,0,67,15.9,16,"220",34.6,"",,"",,"101",15.9,"45",7.1,"TFS",0,"",,"TFS",0.2,"80",12.6,53,47
"School","0195","608","2020-21","Cass Middle School","Bartow County","06,07,08",2,0,13,20,5,59,0,53,12.5,12,"178",18.8,"",,"",,"118",12.5,"56",5.9,"TFS",0,"",,"TFS",0.3,"140",14.8,52,48
"School","0196","608","2020-21","Allatoona Elementary School","Bartow County","PK,KK,01,02,03,04,05",1,0,4,41,6,48,0,70,10.8,33,"",,"126",33.9,"",,"40",10.8,"107",28.8,"TFS",11.5,"",,"TFS",0,"30",8.1,57,43
"School","0198","608","2020-21","Woodland High School","Bartow County","09,10,11,12",0,0,8,14,4,73,0,43,11.1,2,"",,"",,"107",7.2,"165",11.1,"18",1.2,"TFS",0,"697",46.9,"TFS",0.7,"200",13.5,52,48
"School","0296","608","2020-21","Kingston Elementary School","Bartow County","PK,KK,01,02,03,04,05",1,0,16,29,6,48,0,74,12.6,20,"",,"260",56.3,"",,"58",12.6,"80",17.3,"TFS",4.3,"",,"TFS",0,"33",7.1,52,48
"School","0301","608","2020-21","Adairsville Middle School","Bartow County","06,07,08",1,0,5,6,4,84,0,48,14.3,3,"152",19,"",,"",,"114",14.3,"12",1.5,"TFS",0,"",,"TFS",0.1,"150",18.8,51,49
"School","0377","608","2020-21","Hamilton Crossing Elementary School","Bartow County","PK,KK,01,02,03,04,05",2,1,8,24,6,59,0,52,13.7,19,"",,"32",6.4,"",,"68",13.7,"79",15.9,"20",51.3,"",,"TFS",0,"46",9.3,51,49
"School","0396","608","2020-21","Taylorsville Elementary School","Bartow County","PK,KK,01,02,03,04,05",0,1,5,10,5,79,0,48,9,6,"",,"46",9.8,"",,"42",9,"22",4.7,"TFS",8.6,"",,"TFS",0,"47",10,49,51
"School","2052","608","2020-21","Emerson Elementary School","Bartow County","PK,KK,01,02,03,04,05",1,0,5,16,3,75,0,66,16.2,10,"",,"135",38.5,"",,"57",16.2,"30",8.5,"TFS",30,"",,"TFS",0,"41",11.7,53,47
"District","ALL","608","2020-21","All Column Values","Bartow County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,9,16,5,69,0,52,12.4,8,"656",21.1,"1290",22.5,"291",7.2,"1588",12.4,"704",5.5,"112",22.9,"2164",53.9,"24",0.2,"1659",12.9,51,49
"School","0111","609","2020-21","Ben Hill Elementary School","Ben Hill County","03,04,05",0,0,44,11,3,42,1,89,9.5,8,"",,"504",81.3,"",,"59",9.5,"27",4.4,"TFS",0,"",,"TFS",0,"40",6.5,55,45
"School","0196","609","2020-21","Ben Hill County Primary School","Ben Hill County","PK,KK,01,02",0,0,44,10,2,44,0,89,14.4,5,"",,"380",58.4,"",,"94",14.4,"32",4.9,"34",19.5,"",,"TFS",0,"TFS",1.2,48,52
"School","0291","609","2020-21","Fitzgerald High School","Ben Hill County","09,10,11,12",1,0,45,15,3,36,1,65,14.2,1,"",,"",,"468",58.8,"113",14.2,"TFS",0.8,"TFS",0,"451",56.7,"TFS",0,"82",10.3,50,50
"School","0296","609","2020-21","Ben Hill County Middle School","Ben Hill County","06,07,08",1,0,43,13,3,40,1,89,10.4,5,"491",66.4,"",,"",,"77",10.4,"TFS",0.9,"TFS",0,"",,"TFS",0,"46",6.2,52,48
"School","0392","609","2020-21","Hurricane Transition Academy","Ben Hill County","08,09,10,11,12",0,0,41,0,11,48,0,89,11.1,0,"TFS",0,"",,"TFS",0,"TFS",11.1,"TFS",0,"TFS",0,"TFS",0,"TFS",0,"",,56,44
"District","ALL","609","2020-21","All Column Values","Ben Hill County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,44,12,3,40,1,82,12.2,5,"491",66.4,"884",69.6,"468",56.9,"346",12.2,"72",2.5,"34",19.5,"451",54.9,"TFS",0,"176",6.2,51,49
"School","0101","610","2020-21","Berrien High School","Berrien County","09,10,11,12",1,0,13,10,3,73,2,46,9.7,1,"",,"",,"157",19.1,"80",9.7,"TFS",0.7,"TFS",0,"562",68.3,"TFS",0.8,"73",8.9,49,51
"School","0106","610","2020-21","Berrien Academy Performance Learning Center","Berrien County","09,10,11,12",0,0,7,6,0,87,0,39,6,0,"",,"",,"20",29.9,"TFS",6,"TFS",0,"TFS",0,"TFS",0,"TFS",0,"TFS",3,42,58
"School","0194","610","2020-21","Berrien Middle School","Berrien County","06,07,08",0,0,12,10,3,74,2,55,10.3,4,"118",16.8,"",,"",,"72",10.3,"12",1.7,"TFS",0,"",,"13",1.8,"74",10.6,54,46
"School","0195","610","2020-21","Berrien Elementary School","Berrien County","03,04,05",0,0,14,7,6,72,1,83,10.3,5,"",,"182",28.4,"",,"66",10.3,"15",2.3,"TFS",0,"",,"TFS",0,"70",10.9,51,49
"School","5050","610","2020-21","Berrien Primary School","Berrien County","PK,KK,01,02",0,0,14,7,6,72,1,83,10.2,3,"",,"229",35,"",,"67",10.2,"17",2.6,"11",8.4,"",,"TFS",0,"TFS",0.6,52,48
"District","ALL","610","2020-21","All Column Values","Berrien County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,13,9,4,73,2,65,10,3,"118",16.8,"411",31.7,"177",19.9,"289",10,"50",1.7,"11",8.4,"562",63.1,"18",0.7,"223",7.7,51,49
"School","0103","611","2020-21","Skyview Elementary School","Bibb County","PK,KK,01,02,03,04,05",1,0,37,6,6,50,0,100,11.7,1,"",,"63",17.6,"",,"42",11.7,"TFS",0.8,"TFS",7.3,"",,"TFS",0,"30",8.4,53,47
"School","0104","611","2020-21","Burdell Elementary School","Bibb County","PK,KK,01,02,03,04,05",0,0,94,3,0,2,1,100,9,2,"",,"84",18.9,"",,"40",9,"TFS",1.8,"TFS",0,"",,"TFS",0,"10",2.2,53,47
"School","0105","611","2020-21","Howard High School","Bibb County","09,10,11,12",4,0,67,6,4,19,0,100,13.2,3,"",,"",,"55",4.5,"160",13.2,"19",1.6,"TFS",0,"513",42.4,"TFS",0.2,"113",9.3,51,49
"School","0108","611","2020-21","Ballard Hudson Middle School","Bibb County","06,07,08",0,0,94,2,1,2,0,100,13.5,1,"143",17.7,"",,"",,"109",13.5,"TFS",0,"TFS",0,"",,"TFS",0.5,"",,52,48
"School","0109","611","2020-21","Bruce Elementary School","Bibb County","PK,KK,01,02,03,04,05",0,0,93,3,1,3,0,100,4.3,1,"",,"118",30.2,"",,"17",4.3,"TFS",0.5,"TFS",13.3,"",,"TFS",0,"",,49,51
"School","0186","611","2020-21","Central High School","Bibb County","09,10,11,12",1,0,89,3,2,6,0,100,8.2,0,"",,"",,"77",8.3,"76",8.2,"TFS",0,"TFS",0,"473",51.1,"TFS",0.3,"56",6.1,43,57
"School","0198","611","2020-21","Westside High School","Bibb County","09,10,11,12",1,0,86,6,2,5,0,100,11.3,2,"",,"",,"40",3.9,"116",11.3,"15",1.5,"TFS",0,"700",68,"TFS",0.2,"34",3.3,46,54
"School","0203","611","2020-21","Vineville Academy","Bibb County","PK,KK,01,02,03,04,05",1,0,79,4,3,12,0,100,3.5,1,"",,"72",14.7,"",,"17",3.5,"TFS",0.8,"TFS",0,"",,"TFS",0,"34",6.9,42,58
"School","0204","611","2020-21","Rutland High School","Bibb County","09,10,11,12",2,0,48,14,3,33,0,100,11.8,5,"",,"",,"37",4,"109",11.8,"37",4,"TFS",0,"552",59.7,"TFS",0.3,"73",7.9,52,48
"School","0205","611","2020-21","Howard Middle School","Bibb County","06,07,08",3,0,72,5,5,15,0,100,15,5,"124",11.2,"",,"",,"166",15,"29",2.6,"TFS",0,"",,"TFS",0.1,"104",9.4,53,47
"School","0286","611","2020-21","Northeast High School","Bibb County","09,10,11,12",0,0,94,1,2,3,0,100,10.8,0,"",,"",,"104",14.6,"77",10.8,"TFS",0,"TFS",0,"554",77.6,"19",3.4,"TFS",1,52,48
"School","0298","611","2020-21","Miller Magnet Middle School","Bibb County","06,07,08",1,0,87,3,2,6,0,100,8.9,1,"101",17.9,"",,"",,"50",8.9,"TFS",0,"TFS",0,"",,"TFS",0,"69",12.3,47,53
"School","0305","611","2020-21","Rutland Middle School","Bibb County","06,07,08",1,0,53,13,3,30,0,100,11.7,6,"712",87.4,"",,"",,"95",11.7,"32",3.9,"TFS",0,"",,"TFS",0.1,"78",9.6,47,53
"School","0307","611","2020-21","Price Academy","Bibb County","03,04,05,06,07,08,09,10,11",0,0,33,10,0,57,0,0,28.6,0,"TFS",0,"TFS",0,"TFS",0,"TFS",28.6,"TFS",0,"TFS",0,"TFS",16.7,"TFS",0,"",,71,29
"School","0383","611","2020-21","Williams Elementary School","Bibb County","KK,01,02,03,04,05",0,0,93,0,3,4,0,100,7.4,0,"",,"87",29.1,"",,"22",7.4,"TFS",0,"TFS",16.1,"",,"TFS",0,"",,57,43
"School","0386","611","2020-21","Southwest High School","Bibb County","09,10,11,12",0,0,93,3,1,3,0,100,15.7,1,"",,"",,"28",3.5,"124",15.7,"TFS",0,"TFS",0,"421",53.3,"TFS",1,"",,51,49
"School","0405","611","2020-21","Rosa Taylor Elementary School","Bibb County","PK,KK,01,02,03,04,05",1,0,72,6,5,15,1,100,17.1,6,"",,"91",16.9,"",,"92",17.1,"31",5.8,"10",18.9,"",,"TFS",0,"TFS",1.5,53,47
"School","0505","611","2020-21","Weaver Middle School","Bibb County","06,07,08",0,0,84,7,3,7,0,100,14.4,5,"217",22.8,"",,"",,"137",14.4,"41",4.3,"TFS",0,"",,"TFS",0.1,"24",2.5,54,46
"School","0605","611","2020-21","Heritage Elementary School","Bibb County","PK,KK,01,02,03,04,05",2,1,69,4,4,19,0,100,11,2,"",,"62",11.1,"",,"61",11,"10",1.8,"TFS",9.1,"",,"TFS",0,"28",5,53,47
"School","0705","611","2020-21","Union Elementary School","Bibb County","PK,KK,01,02,03,04,05",0,0,94,2,2,2,0,100,9.5,0,"",,"119",25.6,"",,"44",9.5,"TFS",0.4,"TFS",25.8,"",,"TFS",0,"TFS",1.3,53,47
"School","1050","611","2020-21","Alexander II Magnet School","Bibb County","PK,KK,01,02,03,04,05",1,0,78,3,5,13,0,100,4.2,0,"",,"32",7,"",,"19",4.2,"TFS",0.2,"TFS",4.8,"",,"TFS",0,"73",16,52,48
"School","1054","611","2020-21","Bernd Elementary School","Bibb County","PK,KK,01,02,03,04,05",0,0,85,2,5,8,0,100,11.4,1,"",,"72",18.7,"",,"44",11.4,"TFS",0,"TFS",6.5,"",,"TFS",0,"TFS",1.6,55,45
"School","1067","611","2020-21","Porter Elementary School","Bibb County","PK,KK,01,02,03,04,05",0,0,32,39,3,26,0,100,9.5,27,"",,"52",15,"",,"33",9.5,"80",23.1,"TFS",0,"",,"TFS",0,"TFS",2.6,48,52
"School","1105","611","2020-21","Springdale Elementary School","Bibb County","PK,KK,01,02,03,04,05",8,0,46,3,5,38,0,100,8.6,6,"",,"64",12.7,"",,"43",8.6,"21",4.2,"TFS",7.2,"",,"TFS",0,"52",10.4,55,45
